#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR1751--MA0591.1.Bach1::Mafk	chr11	43681869	43681883	+	0.000	0.000	Merged-chr11-43682127-96
NR11004--MA0496.2.MAFK	chr9	94441518	94441536	-	0.000	0.000	Merged-chr9-94441414-62
NR11405--MA0089.1.MAFG::NFE2L1	chrX	167101843	167101848	+	0.000	0.000	Merged-chrX-167102061-51
NR1337--MA0089.1.MAFG::NFE2L1	chr10	81537356	81537361	-	0.000	0.000	Merged-chr10-81537486-38
NR8844--MA0501.1.MAF::NFE2	chr6	31079958	31079972	+	0.000	0.000	Merged-chr6-31079866-35
NR6581--MA0501.1.MAF::NFE2	chr2	154455639	154455653	-	0.000	0.000	Merged-chr2-154455831-9
NR8746--MA0089.1.MAFG::NFE2L1	chr5	147448722	147448727	-	0.000	0.000	Merged-chr5-147448805-80
NR5076--MA0117.2.Mafb	chr17	88021289	88021300	+	0.000	0.000	Merged-chr17-88021412-18
NR6961--MA0495.2.MAFF	chr3	52522990	52523010	-	0.000	0.000	Merged-chr3-52523173-17
NR2468--MA0089.1.MAFG::NFE2L1	chr12	70104880	70104885	+	0.000	0.000	Merged-chr12-70104994-28
NR163--MA0089.1.MAFG::NFE2L1	chr1	43474650	43474655	-	0.000	0.000	Merged-chr1-43474630-75
NR10259--MA0496.2.MAFK	chr8	36184253	36184271	+	0.000	0.000	Merged-chr8-36184209-47
NR1961--MA0117.2.Mafb	chr11	87426791	87426802	+	0.000	0.000	Merged-chr11-87426829-72
NR8808--MA0591.1.Bach1::Mafk	chr6	8490148	8490162	+	0.000	0.000	Merged-chr6-8490222-10
NR10257--MA0591.1.Bach1::Mafk	chr8	36184255	36184269	+	0.000	0.000	Merged-chr8-36184209-47
NR1644--MA0591.1.Bach1::Mafk	chr11	3914734	3914748	+	0.000	0.000	Merged-chr11-3914626-2
NR3860--MA0089.1.MAFG::NFE2L1	chr15	8109317	8109322	+	0.000	0.000	Merged-chr15-8109261-61
NR8060--MA0591.1.Bach1::Mafk	chr4	141060719	141060733	+	0.000	0.000	Merged-chr4-141060681-65
NR9401--MA0591.1.Bach1::Mafk	chr6	134615224	134615238	+	0.000	0.000	Merged-chr6-134615220-54
NR6963--MA0659.1.MAFG	chr3	52522990	52523010	+	0.000	0.000	Merged-chr3-52523173-17
NR9977--MA0089.1.MAFG::NFE2L1	chr7	113197602	113197607	+	0.000	0.000	Merged-chr7-113197463-17
NR7137--MA0089.1.MAFG::NFE2L1	chr3	95512115	95512120	-	0.000	0.000	Merged-chr3-95512078-41
NR5159--MA0496.2.MAFK	chr18	24237397	24237415	-	0.000	0.000	Merged-chr18-24237197-17
NR5730--MA0089.1.MAFG::NFE2L1	chr19	46511390	46511395	-	0.000	0.000	Merged-chr19-46511275-84
NR10967--MA0495.2.MAFF	chr9	90269302	90269322	-	0.000	0.000	Merged-chr9-90269289-51
NR8268--MA0089.1.MAFG::NFE2L1	chr5	34822878	34822883	-	0.000	0.000	Merged-chr5-34822830-22
NR1084--MA0659.1.MAFG	chr10	19718892	19718912	-	0.000	0.000	Merged-chr10-19718932-45
NR10779--MA0089.1.MAFG::NFE2L1	chr9	40814174	40814179	+	0.000	0.000	Merged-chr9-40814234-32
NR4405--MA0496.2.MAFK	chr16	50737728	50737746	+	0.000	0.000	Merged-chr16-50737708-13
NR7224--MA0089.1.MAFG::NFE2L1	chr3	107559402	107559407	+	0.000	0.000	Merged-chr3-107559278-21
NR4901--MA0089.1.MAFG::NFE2L1	chr17	56269399	56269404	-	0.000	0.000	Merged-chr17-56269390-41
NR8225--MA0117.2.Mafb	chr5	20845241	20845252	+	0.000	0.000	Merged-chr5-20845245-18
NR7439--MA0089.1.MAFG::NFE2L1	chr3	142550486	142550491	-	0.000	0.000	Merged-chr3-142550449-49
NR4236--MA0089.1.MAFG::NFE2L1	chr16	16896692	16896697	-	0.000	0.000	Merged-chr16-16896631-55
NR4193--MA0591.1.Bach1::Mafk	chr15	102147560	102147574	-	0.000	0.000	Merged-chr15-102147774-56
NR9499--MA0089.1.MAFG::NFE2L1	chr6	143690279	143690284	+	0.000	0.000	Merged-chr6-143690441-8
NR3358--MA0659.1.MAFG	chr13	113170408	113170428	+	0.000	0.000	Merged-chr13-113170375-49
NR2553--MA0089.1.MAFG::NFE2L1	chr12	85969737	85969742	+	0.000	0.000	Merged-chr12-85969907-52
NR10745--MA0117.2.Mafb	chr9	32592057	32592068	+	0.000	0.000	Merged-chr9-32592064-58
NR7941--MA0117.2.Mafb	chr4	120815857	120815868	-	0.000	0.000	Merged-chr4-120815867-58
NR732--MA0495.2.MAFF	chr1	165063073	165063093	-	0.000	0.000	Merged-chr1-165063084-17
NR10747--MA0501.1.MAF::NFE2	chr9	32652416	32652430	+	0.000	0.000	Merged-chr9-32652377-47
NR11264--MA0496.2.MAFK	chrX	53670508	53670526	-	0.000	0.000	Merged-chrX-53670342-87
NR5813--MA0591.1.Bach1::Mafk	chr2	3713418	3713432	-	0.000	0.000	Merged-chr2-3713630-67
NR4461--MA0117.2.Mafb	chr16	59452089	59452100	-	0.000	0.000	Merged-chr16-59451982-14
NR8757--MA0089.1.MAFG::NFE2L1	chr5	148994777	148994782	-	0.000	0.000	Merged-chr5-148994646-1
NR10764--MA0089.1.MAFG::NFE2L1	chr9	36726630	36726635	-	0.000	0.000	Merged-chr9-36726684-82
NR5639--MA0495.2.MAFF	chr19	29237165	29237185	-	0.000	0.000	Merged-chr19-29237050-65
NR10828--MA0496.2.MAFK	chr9	57831617	57831635	+	0.000	0.000	Merged-chr9-57831644-49
NR2582--MA0591.1.Bach1::Mafk	chr12	91183810	91183824	+	0.000	0.000	Merged-chr12-91183790-77
NR11139--MA0496.2.MAFK	chr9	116181686	116181704	-	0.000	0.000	Merged-chr9-116181803-43
NR9397--MA0089.1.MAFG::NFE2L1	chr6	134175063	134175068	-	0.000	0.000	Merged-chr6-134175051-22
NR5538--MA0659.1.MAFG	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR2692--MA0501.1.MAF::NFE2	chr12	107011572	107011586	+	0.000	0.000	Merged-chr12-107011663-34
NR9035--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR1737--MA0089.1.MAFG::NFE2L1	chr11	32565332	32565337	+	0.000	0.000	Merged-chr11-32565277-12
NR6193--MA0591.1.Bach1::Mafk	chr2	101678618	101678632	+	0.000	0.000	Merged-chr2-101678794-92
NR6986--MA0659.1.MAFG	chr3	58470213	58470233	-	0.000	0.000	Merged-chr3-58470222-35
NR9040--MA0591.1.Bach1::Mafk	chr6	72881455	72881469	-	0.000	0.000	Merged-chr6-72881581-61
NR983--MA0495.2.MAFF	chr1	192540922	192540942	+	0.000	0.000	Merged-chr1-192540861-22
NR8279--MA0089.1.MAFG::NFE2L1	chr5	37044873	37044878	+	0.000	0.000	Merged-chr5-37044965-52
NR5643--MA0496.2.MAFK	chr19	29237166	29237184	-	0.000	0.000	Merged-chr19-29237050-65
NR8559--MA0496.2.MAFK	chr5	107303390	107303408	+	0.000	0.000	Merged-chr5-107303598-32
NR2753--MA0089.1.MAFG::NFE2L1	chr12	112862042	112862047	-	0.000	0.000	Merged-chr12-112862043-16
NR2378--MA0496.2.MAFK	chr12	36025798	36025816	-	0.000	0.000	Merged-chr12-36025776-21
NR5667--MA0089.1.MAFG::NFE2L1	chr19	33053369	33053374	+	0.000	0.000	Merged-chr19-33053321-32
NR274--MA0089.1.MAFG::NFE2L1	chr1	62875856	62875861	-	0.000	0.000	Merged-chr1-62876051-68
NR9020--MA0659.1.MAFG	chr6	70714455	70714475	-	0.000	0.000	Merged-chr6-70714490-34
NR3884--MA0089.1.MAFG::NFE2L1	chr15	12321731	12321736	+	0.000	0.000	Merged-chr15-12321794-133
NR5540--MA0496.2.MAFK	chr19	8997797	8997815	+	0.000	0.000	Merged-chr19-8997882-60
NR6092--MA0089.1.MAFG::NFE2L1	chr2	73547503	73547508	+	0.000	0.000	Merged-chr2-73547425-29
NR855--MA0117.2.Mafb	chr1	179055079	179055090	+	0.000	0.000	Merged-chr1-179055158-2
NR3909--MA0089.1.MAFG::NFE2L1	chr15	31117522	31117527	-	0.000	0.000	Merged-chr15-31117559-26
NR4572--MA0501.1.MAF::NFE2	chr16	87725009	87725023	-	0.000	0.000	Merged-chr16-87725101-16
NR2754--MA0591.1.Bach1::Mafk	chr12	112994427	112994441	-	0.000	0.000	Merged-chr12-112994371-22
NR11088--MA0659.1.MAFG	chr9	108156924	108156944	+	0.000	0.000	Merged-chr9-108157018-18
NR3480--MA0089.1.MAFG::NFE2L1	chr14	30014553	30014558	+	0.000	0.000	Merged-chr14-30014704-42
NR7739--MA0089.1.MAFG::NFE2L1	chr4	63385390	63385395	-	0.000	0.000	Merged-chr4-63385464-1
NR7400--MA0659.1.MAFG	chr3	137962190	137962210	-	0.000	0.000	Merged-chr3-137962071-28
NR10999--MA0495.2.MAFF	chr9	94441517	94441537	+	0.000	0.000	Merged-chr9-94441414-62
NR5969--MA0089.1.MAFG::NFE2L1	chr2	43739386	43739391	+	0.000	0.000	Merged-chr2-43739518-2
NR8342--MA0591.1.Bach1::Mafk	chr5	66137497	66137511	+	0.000	0.000	Merged-chr5-66137441-17
NR6977--MA0117.2.Mafb	chr3	55148482	55148493	-	0.000	0.000	Merged-chr3-55148497-8
NR7624--MA0089.1.MAFG::NFE2L1	chr4	14864329	14864334	-	0.000	0.000	Merged-chr4-14864429-92
NR10068--MA0591.1.Bach1::Mafk	chr7	127177142	127177156	-	0.000	0.000	Merged-chr7-127177205-14
NR1777--MA0591.1.Bach1::Mafk	chr11	52046566	52046580	+	0.000	0.000	Merged-chr11-52046638-57
NR5537--MA0591.1.Bach1::Mafk	chr19	8997799	8997813	-	0.000	0.000	Merged-chr19-8997882-60
NR4302--MA0591.1.Bach1::Mafk	chr16	30510718	30510732	-	0.000	0.000	Merged-chr16-30510671-63
NR4145--MA0089.1.MAFG::NFE2L1	chr15	93298315	93298320	+	0.000	0.000	Merged-chr15-93298411-30
NR8640--MA0089.1.MAFG::NFE2L1	chr5	123782029	123782034	+	0.000	0.000	Merged-chr5-123782033-22
NR9235--MA0117.2.Mafb	chr6	115838438	115838449	+	0.000	0.000	Merged-chr6-115838478-31
NR2817--MA0496.2.MAFK	chr12	117403935	117403953	+	0.000	0.000	Merged-chr12-117403786-38
NR985--MA0117.2.Mafb	chr1	192540931	192540942	-	0.000	0.000	Merged-chr1-192540861-22
NR8297--MA0501.1.MAF::NFE2	chr5	48372386	48372400	-	0.000	0.000	Merged-chr5-48372456-58
NR8369--MA0117.2.Mafb	chr5	72269825	72269836	-	0.000	0.000	Merged-chr5-72269840-12
NR1157--MA0089.1.MAFG::NFE2L1	chr10	39522263	39522268	-	0.000	0.000	Merged-chr10-39522157-23
NR4232--MA0089.1.MAFG::NFE2L1	chr16	11646904	11646909	-	0.000	0.000	Merged-chr16-11646915-14
NR5192--MA0501.1.MAF::NFE2	chr18	36700477	36700491	+	0.000	0.000	Merged-chr18-36700596-10
NR3090--MA0501.1.MAF::NFE2	chr13	70600285	70600299	+	0.000	0.000	Merged-chr13-70600282-8
NR6102--MA0089.1.MAFG::NFE2L1	chr2	75981847	75981852	+	0.000	0.000	Merged-chr2-75981805-58
NR9495--MA0089.1.MAFG::NFE2L1	chr6	143609272	143609277	+	0.000	0.000	Merged-chr6-143609389-48
NR1459--MA0089.1.MAFG::NFE2L1	chr10	96725018	96725023	+	0.000	0.000	Merged-chr10-96724956-66
NR815--MA0591.1.Bach1::Mafk	chr1	173535948	173535962	+	0.000	0.000	Merged-chr1-173535900-60
NR6084--MA0501.1.MAF::NFE2	chr2	71041133	71041147	-	0.000	0.000	Merged-chr2-71041194-14
NR7506--MA0495.2.MAFF	chr3	148488138	148488158	+	0.000	0.000	Merged-chr3-148488399-75
NR6582--MA0591.1.Bach1::Mafk	chr2	154455936	154455950	+	0.000	0.000	Merged-chr2-154455831-9
NR5583--MA0117.2.Mafb	chr19	16773663	16773674	-	0.000	0.000	Merged-chr19-16773610-74
NR3939--MA0495.2.MAFF	chr15	38697577	38697597	-	0.000	0.000	Merged-chr15-38697617-10
NR4621--MA0089.1.MAFG::NFE2L1	chr16	93711809	93711814	-	0.000	0.000	Merged-chr16-93711802-127
NR3175--MA0117.2.Mafb	chr13	89670529	89670540	+	0.000	0.000	Merged-chr13-89670607-67
NR8817--MA0117.2.Mafb	chr6	17065717	17065728	+	0.000	0.000	Merged-chr6-17065755-144
NR3455--MA0591.1.Bach1::Mafk	chr14	25630443	25630457	-	0.000	0.000	Merged-chr14-25630418-14
NR9262--MA0117.2.Mafb	chr6	120006376	120006387	-	0.000	0.000	Merged-chr6-120006378-7
NR3178--MA0495.2.MAFF	chr13	90101695	90101715	+	0.000	0.000	Merged-chr13-90101603-11
NR10599--MA0089.1.MAFG::NFE2L1	chr8	123224818	123224823	-	0.000	0.000	Merged-chr8-123224864-44
NR5004--MA0495.2.MAFF	chr17	79599348	79599368	+	0.000	0.000	Merged-chr17-79599396-20
NR6861--MA0591.1.Bach1::Mafk	chr3	13336393	13336407	+	0.000	0.000	Merged-chr3-13336302-6
NR9242--MA0496.2.MAFK	chr6	117431668	117431686	-	0.000	0.000	Merged-chr6-117431708-65
NR657--MA0495.2.MAFF	chr1	156913283	156913303	-	0.000	0.000	Merged-chr1-156913345-17
NR8407--MA0591.1.Bach1::Mafk	chr5	86783382	86783396	-	0.000	0.000	Merged-chr5-86783243-43
NR992--MA0496.2.MAFK	chr1	192540923	192540941	+	0.000	0.000	Merged-chr1-192540861-22
NR8502--MA0495.2.MAFF	chr5	103439345	103439365	+	0.000	0.000	Merged-chr5-103439387-46
NR4053--MA0495.2.MAFF	chr15	66825456	66825476	+	0.000	0.000	Merged-chr15-66825502-98
NR7816--MA0591.1.Bach1::Mafk	chr4	95194839	95194853	-	0.000	0.000	Merged-chr4-95194969-49
NR5015--MA0659.1.MAFG	chr17	80139917	80139937	+	0.000	0.000	Merged-chr17-80140059-47
NR298--MA0089.1.MAFG::NFE2L1	chr1	66838751	66838756	+	0.000	0.000	Merged-chr1-66838654-32
NR10606--MA0591.1.Bach1::Mafk	chr8	124658004	124658018	+	0.000	0.000	Merged-chr8-124658101-13
NR2871--MA0496.2.MAFK	chr13	9082704	9082722	-	0.000	0.000	Merged-chr13-9082570-19
NR559--MA0591.1.Bach1::Mafk	chr1	134560540	134560554	-	0.000	0.000	Merged-chr1-134560564-90
NR9659--MA0501.1.MAF::NFE2	chr7	44825065	44825079	-	0.000	0.000	Merged-chr7-44825035-19
NR6089--MA0496.2.MAFK	chr2	72874252	72874270	-	0.000	0.000	Merged-chr2-72874420-46
NR1094--MA0591.1.Bach1::Mafk	chr10	20290599	20290613	-	0.000	0.000	Merged-chr10-20290676-20
NR7667--MA0591.1.Bach1::Mafk	chr4	40285609	40285623	-	0.000	0.000	Merged-chr4-40285687-24
NR3805--MA0089.1.MAFG::NFE2L1	chr14	118157387	118157392	-	0.000	0.000	Merged-chr14-118157293-26
NR659--MA0659.1.MAFG	chr1	156913283	156913303	+	0.000	0.000	Merged-chr1-156913345-17
NR10694--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	+	0.000	0.000	Merged-chr9-14248366-20
NR883--MA0591.1.Bach1::Mafk	chr1	182224056	182224070	-	0.000	0.000	Merged-chr1-182224037-19
NR9601--MA0591.1.Bach1::Mafk	chr7	19202556	19202570	-	0.000	0.000	Merged-chr7-19202544-28
NR9037--MA0495.2.MAFF	chr6	72881452	72881472	+	0.000	0.000	Merged-chr6-72881581-61
NR7648--MA0089.1.MAFG::NFE2L1	chr4	32179919	32179924	-	0.000	0.000	Merged-chr4-32179914-44
NR6228--MA0089.1.MAFG::NFE2L1	chr2	103754722	103754727	-	0.000	0.000	Merged-chr2-103754819-28
NR991--MA0501.1.MAF::NFE2	chr1	192540922	192540936	-	0.000	0.000	Merged-chr1-192540861-22
NR1553--MA0496.2.MAFK	chr10	117859878	117859896	-	0.000	0.000	Merged-chr10-117859986-12
NR6283--MA0591.1.Bach1::Mafk	chr2	117447054	117447068	-	0.000	0.000	Merged-chr2-117447085-57
NR10507--MA0501.1.MAF::NFE2	chr8	115408605	115408619	-	0.000	0.000	Merged-chr8-115408581-14
NR5692--MA0591.1.Bach1::Mafk	chr19	41053590	41053604	-	0.000	0.000	Merged-chr19-41053666-12
NR6989--MA0496.2.MAFK	chr3	58470214	58470232	-	0.000	0.000	Merged-chr3-58470222-35
NR7244--MA0089.1.MAFG::NFE2L1	chr3	109732676	109732681	-	0.000	0.000	Merged-chr3-109732646-37
NR4288--MA0659.1.MAFG	chr16	24860453	24860473	-	0.000	0.000	Merged-chr16-24860567-33
NR3906--MA0591.1.Bach1::Mafk	chr15	30427610	30427624	-	0.000	0.000	Merged-chr15-30427560-4
NR4825--MA0117.2.Mafb	chr17	35353492	35353503	+	0.000	0.000	Merged-chr17-35353468-33
NR1330--MA0591.1.Bach1::Mafk	chr10	80985757	80985771	+	0.000	0.000	Merged-chr10-80985808-56
NR10886--MA0089.1.MAFG::NFE2L1	chr9	75094963	75094968	-	0.000	0.000	Merged-chr9-75094977-14
NR3827--MA0496.2.MAFK	chr14	121000911	121000929	-	0.000	0.000	Merged-chr14-121000827-24
NR3612--MA0496.2.MAFK	chr14	64434254	64434272	+	0.000	0.000	Merged-chr14-64434245-45
NR225--MA0659.1.MAFG	chr1	55448118	55448138	+	0.000	0.000	Merged-chr1-55448277-23
NR8504--MA0117.2.Mafb	chr5	103439354	103439365	-	0.000	0.000	Merged-chr5-103439387-46
NR10118--MA0495.2.MAFF	chr7	138886574	138886594	+	0.000	0.000	Merged-chr7-138886601-6
NR4194--MA0659.1.MAFG	chr15	102147557	102147577	+	0.000	0.000	Merged-chr15-102147774-56
NR8338--MA0501.1.MAF::NFE2	chr5	65951605	65951619	+	0.000	0.000	Merged-chr5-65951579-1
NR4055--MA0117.2.Mafb	chr15	66825456	66825467	+	0.000	0.000	Merged-chr15-66825502-98
NR8650--MA0495.2.MAFF	chr5	125107467	125107487	+	0.000	0.000	Merged-chr5-125107407-3
NR5391--MA0117.2.Mafb	chr18	75322337	75322348	-	0.000	0.000	Merged-chr18-75322404-42
NR9167--MA0495.2.MAFF	chr6	106805086	106805106	+	0.000	0.000	Merged-chr6-106805157-19
NR7922--MA0089.1.MAFG::NFE2L1	chr4	117887413	117887418	-	0.000	0.000	Merged-chr4-117887306-54
NR2291--MA0501.1.MAF::NFE2	chr12	17373773	17373787	+	0.000	0.000	Merged-chr12-17373480-96
NR1029--MA0591.1.Bach1::Mafk	chr10	12875022	12875036	-	0.000	0.000	Merged-chr10-12875013-52
NR9391--MA0089.1.MAFG::NFE2L1	chr6	134058651	134058656	+	0.000	0.000	Merged-chr6-134058621-9
NR3431--MA0659.1.MAFG	chr14	17414421	17414441	+	0.000	0.000	Merged-chr14-17414498-32
