#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR2869--MA0036.3.GATA2	chr14	54176683	54176693	-	0.000	0.000	Merged-chr14-54176715-16
NR2761--MA0035.3.Gata1	chr14	27384253	27384263	+	0.000	0.000	Merged-chr14-27384235-54
NR7769--MA0035.3.Gata1	chr6	135418445	135418455	+	0.000	0.000	Merged-chr6-135418528-77
NR968--MA0035.3.Gata1	chr10	54255249	54255259	-	0.000	0.000	Merged-chr10-54255218-57
NR2726--MA0036.3.GATA2	chr14	12307848	12307858	-	0.000	0.000	Merged-chr14-12307905-40
NR9306--MA0035.3.Gata1	chrX	59606539	59606549	-	0.000	0.000	Merged-chrX-59606669-18
NR8690--MA0766.1.GATA5	chr8	115064800	115064807	-	0.000	0.000	Merged-chr8-115064848-48
NR8778--MA0037.3.GATA3	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR2870--MA0035.3.Gata1	chr14	54176683	54176693	-	0.000	0.000	Merged-chr14-54176715-16
NR3469--MA1104.1.GATA6	chr16	17015614	17015626	-	0.000	0.000	Merged-chr16-17015762-57
NR2293--MA0036.3.GATA2	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR8817--MA0140.2.GATA1::TAL1	chr9	22467399	22467416	-	0.000	0.000	Merged-chr9-22467397-3
NR4321--MA0482.1.Gata4	chr18	66502125	66502135	-	0.000	0.000	Merged-chr18-66502099-22
NR7649--MA0482.1.Gata4	chr6	117146703	117146713	-	0.000	0.000	Merged-chr6-117146729-2
NR4496--MA0036.3.GATA2	chr19	14286602	14286612	-	0.000	0.000	Merged-chr19-14286604-14
NR7762--MA0037.3.GATA3	chr6	135198189	135198196	-	0.000	0.000	Merged-chr6-135198234-80
NR412--MA0140.2.GATA1::TAL1	chr1	125466642	125466659	+	0.000	0.000	Merged-chr1-125466833-56
NR1576--MA0482.1.Gata4	chr11	88455551	88455561	+	0.000	0.000	Merged-chr11-88455545-42
NR296--MA0035.3.Gata1	chr1	94035512	94035522	+	0.000	0.000	Merged-chr1-94035484-87
NR838--MA0035.3.Gata1	chr10	17549491	17549501	+	0.000	0.000	Merged-chr10-17549354-86
NR451--MA1104.1.GATA6	chr1	133033855	133033867	+	0.000	0.000	Merged-chr1-133033861-65
NR2802--MA0140.2.GATA1::TAL1	chr14	40930159	40930176	+	0.000	0.000	Merged-chr14-40930259-57
NR2577--MA0036.3.GATA2	chr13	102875200	102875210	-	0.000	0.000	Merged-chr13-102875123-19
NR6081--MA0035.3.Gata1	chr4	11404220	11404230	+	0.000	0.000	Merged-chr4-11404244-13
NR7156--MA1104.1.GATA6	chr5	149392278	149392290	+	0.000	0.000	Merged-chr5-149392157-30
NR4918--MA0766.1.GATA5	chr2	72146197	72146204	+	0.000	0.000	Merged-chr2-72146258-17
NR4481--MA0140.2.GATA1::TAL1	chr19	8019944	8019961	-	0.000	0.000	Merged-chr19-8019847-106
NR237--MA0766.1.GATA5	chr1	79752490	79752497	+	0.000	0.000	Merged-chr1-79752241-78
NR5062--MA1104.1.GATA6	chr2	103652310	103652322	-	0.000	0.000	Merged-chr2-103652335-51
NR5333--MA1104.1.GATA6	chr2	165955102	165955114	+	0.000	0.000	Merged-chr2-165955023-47
NR4695--MA0482.1.Gata4	chr2	18952307	18952317	-	0.000	0.000	Merged-chr2-18952458-63
NR2338--MA0036.3.GATA2	chr13	66991737	66991747	-	0.000	0.000	Merged-chr13-66991703-16
NR3130--MA0037.3.GATA3	chr14	121711324	121711331	+	0.000	0.000	Merged-chr14-121711337-42
NR7009--MA0482.1.Gata4	chr5	118069582	118069592	-	0.000	0.000	Merged-chr5-118069472-39
NR1951--MA0766.1.GATA5	chr12	75905474	75905481	+	0.000	0.000	Merged-chr12-75905530-21
NR142--MA0482.1.Gata4	chr1	64086112	64086122	+	0.000	0.000	Merged-chr1-64086002-50
NR987--MA1104.1.GATA6	chr10	59636910	59636922	+	0.000	0.000	Merged-chr10-59636988-40
NR8839--MA0035.3.Gata1	chr9	32495843	32495853	-	0.000	0.000	Merged-chr9-32495799-63
NR2270--MA1104.1.GATA6	chr13	36886172	36886184	+	0.000	0.000	Merged-chr13-36886287-43
NR2904--MA0482.1.Gata4	chr14	63905904	63905914	+	0.000	0.000	Merged-chr14-63906056-16
NR7278--MA1104.1.GATA6	chr6	37723482	37723494	+	0.000	0.000	Merged-chr6-37723494-25
NR2514--MA0035.3.Gata1	chr13	95524826	95524836	+	0.000	0.000	Merged-chr13-95524749-120
NR6721--MA0482.1.Gata4	chr5	53566204	53566214	-	0.000	0.000	Merged-chr5-53566030-4
NR8781--MA0036.3.GATA2	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR7108--MA0035.3.Gata1	chr5	141084824	141084834	-	0.000	0.000	Merged-chr5-141084780-45
NR264--MA0482.1.Gata4	chr1	87866711	87866721	-	0.000	0.000	Merged-chr1-87866806-30
NR4725--MA0036.3.GATA2	chr2	25111312	25111322	+	0.000	0.000	Merged-chr2-25111409-51
NR145--MA0035.3.Gata1	chr1	64086111	64086121	+	0.000	0.000	Merged-chr1-64086002-50
NR6758--MA0035.3.Gata1	chr5	63768123	63768133	+	0.000	0.000	Merged-chr5-63767981-25
NR2165--MA0766.1.GATA5	chr12	118930864	118930871	+	0.000	0.000	Merged-chr12-118930773-38
NR2411--MA1104.1.GATA6	chr13	84237016	84237028	+	0.000	0.000	Merged-chr13-84236811-14
NR5669--MA0482.1.Gata4	chr3	101884427	101884437	-	0.000	0.000	Merged-chr3-101884248-30
NR4477--MA0766.1.GATA5	chr19	6118126	6118133	+	0.000	0.000	Merged-chr19-6117937-1
NR1617--MA1104.1.GATA6	chr11	98909822	98909834	+	0.000	0.000	Merged-chr11-98909769-23
NR6885--MA0766.1.GATA5	chr5	96201946	96201953	-	0.000	0.000	Merged-chr5-96201907-44
NR1662--MA0036.3.GATA2	chr11	106439013	106439023	+	0.000	0.000	Merged-chr11-106438995-31
NR1620--MA0035.3.Gata1	chr11	98909823	98909833	-	0.000	0.000	Merged-chr11-98909769-23
NR824--MA0140.2.GATA1::TAL1	chr10	4356219	4356236	+	0.000	0.000	Merged-chr10-4356065-58
NR1346--MA0037.3.GATA3	chr11	18957341	18957348	+	0.000	0.000	Merged-chr11-18957219-3
NR2881--MA1104.1.GATA6	chr14	56284546	56284558	-	0.000	0.000	Merged-chr14-56284559-51
NR8469--MA0766.1.GATA5	chr8	56476483	56476490	+	0.000	0.000	Merged-chr8-56476391-12
NR6113--MA0036.3.GATA2	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR997--MA0140.2.GATA1::TAL1	chr10	62590405	62590422	+	0.000	0.000	Merged-chr10-62590420-43
NR2758--MA0035.3.Gata1	chr14	27268427	27268437	-	0.000	0.000	Merged-chr14-27268313-23
NR8255--MA0035.3.Gata1	chr7	123378037	123378047	+	0.000	0.000	Merged-chr7-123378098-56
NR3743--MA0140.2.GATA1::TAL1	chr17	5139018	5139035	+	0.000	0.000	Merged-chr17-5138884-51,Merged-chr17-5139223-1
NR4322--MA1104.1.GATA6	chr18	66502125	66502137	+	0.000	0.000	Merged-chr18-66502099-22
NR6763--MA0140.2.GATA1::TAL1	chr5	64918101	64918118	+	0.000	0.000	Merged-chr5-64917961-22
NR5490--MA0037.3.GATA3	chr3	52198325	52198332	+	0.000	0.000	Merged-chr3-52198543-80
NR8786--MA0036.3.GATA2	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR3854--MA0766.1.GATA5	chr17	29165660	29165667	+	0.000	0.000	Merged-chr17-29165771-17
NR2885--MA0766.1.GATA5	chr14	56284605	56284612	-	0.000	0.000	Merged-chr14-56284559-51
NR222--MA0482.1.Gata4	chr1	74726885	74726895	+	0.000	0.000	Merged-chr1-74726770-27
NR7345--MA0037.3.GATA3	chr6	58640340	58640347	-	0.000	0.000	Merged-chr6-58640552-47
NR6012--MA0140.2.GATA1::TAL1	chr3	153658667	153658684	-	0.000	0.000	Merged-chr3-153658616-40
NR2214--MA0035.3.Gata1	chr13	20094994	20095004	+	0.000	0.000	Merged-chr13-20095026-36
NR1661--MA0140.2.GATA1::TAL1	chr11	106438889	106438906	+	0.000	0.000	Merged-chr11-106438995-31
NR5500--MA0766.1.GATA5	chr3	52840429	52840436	-	0.000	0.000	Merged-chr3-52840378-53
NR7098--MA0140.2.GATA1::TAL1	chr5	137103354	137103371	+	0.000	0.000	Merged-chr5-137103369-20
NR6006--MA0766.1.GATA5	chr3	152929753	152929760	-	0.000	0.000	Merged-chr3-152929727-94
NR4696--MA1104.1.GATA6	chr2	18952307	18952319	+	0.000	0.000	Merged-chr2-18952458-63
NR8414--MA0766.1.GATA5	chr8	19703493	19703500	+	0.000	0.000	Merged-chr8-19703358-67
NR6453--MA0036.3.GATA2	chr4	132040443	132040453	-	0.000	0.000	Merged-chr4-132040319-80
NR8691--MA0035.3.Gata1	chr8	115064799	115064809	+	0.000	0.000	Merged-chr8-115064848-48
NR5952--MA0035.3.Gata1	chr3	142496897	142496907	-	0.000	0.000	Merged-chr3-142496923-116
NR143--MA1104.1.GATA6	chr1	64086110	64086122	-	0.000	0.000	Merged-chr1-64086002-50
NR5851--MA0036.3.GATA2	chr3	132791514	132791524	-	0.000	0.000	Merged-chr3-132791387-40
NR7288--MA0482.1.Gata4	chr6	41118792	41118802	-	0.000	0.000	Merged-chr6-41118606-52
NR1630--MA0766.1.GATA5	chr11	99464819	99464826	+	0.000	0.000	Merged-chr11-99464885-16
NR6638--MA0766.1.GATA5	chr5	30887493	30887500	+	0.000	0.000	Merged-chr5-30887642-12
NR3552--MA0036.3.GATA2	chr16	45093369	45093379	-	0.000	0.000	Merged-chr16-45093384-16
NR1830--MA0035.3.Gata1	chr12	35682154	35682164	+	0.000	0.000	Merged-chr12-35682263-36
NR2905--MA1104.1.GATA6	chr14	63905902	63905914	-	0.000	0.000	Merged-chr14-63906056-16
NR2065--MA0035.3.Gata1	chr12	99544690	99544700	-	0.000	0.000	Merged-chr12-99544732-47
NR6722--MA1104.1.GATA6	chr5	53566204	53566216	+	0.000	0.000	Merged-chr5-53566030-4
NR2497--MA0766.1.GATA5	chr13	94966148	94966155	-	0.000	0.000	Merged-chr13-94966148-17
NR6007--MA0037.3.GATA3	chr3	152950470	152950477	+	0.000	0.000	Merged-chr3-152950391-40
NR4919--MA0035.3.Gata1	chr2	72146195	72146205	-	0.000	0.000	Merged-chr2-72146258-17
NR265--MA1104.1.GATA6	chr1	87866711	87866723	+	0.000	0.000	Merged-chr1-87866806-30
NR238--MA0035.3.Gata1	chr1	79752488	79752498	-	0.000	0.000	Merged-chr1-79752241-78
NR3554--MA0140.2.GATA1::TAL1	chr16	45093360	45093377	-	0.000	0.000	Merged-chr16-45093384-16
NR8441--MA0482.1.Gata4	chr8	34164660	34164670	+	0.000	0.000	Merged-chr8-34164566-26
NR3260--MA0036.3.GATA2	chr15	50667570	50667580	+	0.000	0.000	Merged-chr15-50667671-62
NR3884--MA0035.3.Gata1	chr17	42997890	42997900	-	0.000	0.000	Merged-chr17-42997897-25
NR2163--MA0482.1.Gata4	chr12	118930861	118930871	-	0.000	0.000	Merged-chr12-118930773-38
NR2342--MA1104.1.GATA6	chr13	67332554	67332566	+	0.000	0.000	Merged-chr13-67332541-54
NR8202--MA0482.1.Gata4	chr7	113263190	113263200	+	0.000	0.000	Merged-chr7-113263148-32
NR5421--MA0035.3.Gata1	chr3	10213214	10213224	+	0.000	0.000	Merged-chr3-10213193-21
NR3741--MA0035.3.Gata1	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR4637--MA0482.1.Gata4	chr2	6711290	6711300	+	0.000	0.000	Merged-chr2-6711188-63
NR2686--MA0482.1.Gata4	chr13	114896082	114896092	-	0.000	0.000	Merged-chr13-114896013-49
NR3467--MA0037.3.GATA3	chr16	17015616	17015623	-	0.000	0.000	Merged-chr16-17015762-57
NR1621--MA0140.2.GATA1::TAL1	chr11	98909814	98909831	-	0.000	0.000	Merged-chr11-98909769-23
NR8454--MA0482.1.Gata4	chr8	46762581	46762591	+	0.000	0.000	Merged-chr8-46762743-28
NR7555--MA0037.3.GATA3	chr6	97523196	97523203	+	0.000	0.000	Merged-chr6-97523334-26
NR8977--MA0482.1.Gata4	chr9	78024981	78024991	+	0.000	0.000	Merged-chr9-78024957-31
NR8960--MA0140.2.GATA1::TAL1	chr9	74905271	74905288	+	0.000	0.000	Merged-chr9-74905133-36
NR3411--MA0766.1.GATA5	chr15	100755066	100755073	+	0.000	0.000	Merged-chr15-100755115-72
NR2033--MA0482.1.Gata4	chr12	91384509	91384519	-	0.000	0.000	Merged-chr12-91384407-62
NR5604--MA0036.3.GATA2	chr3	81040961	81040971	-	0.000	0.000	Merged-chr3-81041119-1
NR8467--MA0482.1.Gata4	chr8	56476480	56476490	-	0.000	0.000	Merged-chr8-56476391-12
NR8375--MA1104.1.GATA6	chr7	143584199	143584211	-	0.000	0.000	Merged-chr7-143584150-23
NR7154--MA0037.3.GATA3	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR7425--MA0037.3.GATA3	chr6	71962928	71962935	+	0.000	0.000	Merged-chr6-71962835-53
NR4539--MA0036.3.GATA2	chr19	29067133	29067143	+	0.000	0.000	Merged-chr19-29067288-42
NR8457--MA0035.3.Gata1	chr8	46762580	46762590	+	0.000	0.000	Merged-chr8-46762743-28
NR5060--MA0037.3.GATA3	chr2	103652312	103652319	-	0.000	0.000	Merged-chr2-103652335-51
NR2588--MA0036.3.GATA2	chr13	104286091	104286101	+	0.000	0.000	Merged-chr13-104286151-10
NR7259--MA0482.1.Gata4	chr6	34364880	34364890	-	0.000	0.000	Merged-chr6-34364838-25
NR5018--MA0140.2.GATA1::TAL1	chr2	93413796	93413813	-	0.000	0.000	Merged-chr2-93413697-49
NR223--MA1104.1.GATA6	chr1	74726883	74726895	-	0.000	0.000	Merged-chr1-74726770-27
NR347--MA0036.3.GATA2	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR8651--MA0482.1.Gata4	chr8	110929178	110929188	-	0.000	0.000	Merged-chr8-110929357-31
NR7276--MA0037.3.GATA3	chr6	37723485	37723492	+	0.000	0.000	Merged-chr6-37723494-25
NR7547--MA0037.3.GATA3	chr6	97311130	97311137	+	0.000	0.000	Merged-chr6-97311024-32
NR2215--MA0140.2.GATA1::TAL1	chr13	20094996	20095013	+	0.000	0.000	Merged-chr13-20095026-36
NR1343--MA0766.1.GATA5	chr11	18957239	18957246	+	0.000	0.000	Merged-chr11-18957219-3
NR6233--MA0035.3.Gata1	chr4	75266983	75266993	-	0.000	0.000	Merged-chr4-75267196-29
NR7289--MA1104.1.GATA6	chr6	41118792	41118804	+	0.000	0.000	Merged-chr6-41118606-52
NR6179--MA0036.3.GATA2	chr4	59275688	59275698	-	0.000	0.000	Merged-chr4-59275689-14
NR2345--MA0140.2.GATA1::TAL1	chr13	67332546	67332563	-	0.000	0.000	Merged-chr13-67332541-54
NR1950--MA1104.1.GATA6	chr12	75905471	75905483	+	0.000	0.000	Merged-chr12-75905530-21
NR3855--MA0035.3.Gata1	chr17	29165658	29165668	-	0.000	0.000	Merged-chr17-29165771-17
NR7003--MA0037.3.GATA3	chr5	117089911	117089918	+	0.000	0.000	Merged-chr5-117089766-42
NR6498--MA0035.3.Gata1	chr4	145361151	145361161	+	0.000	0.000	Merged-chr4-145361226-45
NR1465--MA0766.1.GATA5	chr11	58948841	58948848	+	0.000	0.000	Merged-chr11-58948790-70
NR5620--MA0482.1.Gata4	chr3	84220814	84220824	+	0.000	0.000	Merged-chr3-84220800-59
NR4388--MA0140.2.GATA1::TAL1	chr18	77047448	77047465	-	0.000	0.000	Merged-chr18-77047269-53
NR3777--MA0766.1.GATA5	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR1421--MA0036.3.GATA2	chr11	52224351	52224361	+	0.000	0.000	Merged-chr11-52224357-50
NR6116--MA0035.3.Gata1	chr4	32909424	32909434	-	0.000	0.000	Merged-chr4-32909502-13
NR1631--MA0035.3.Gata1	chr11	99464817	99464827	-	0.000	0.000	Merged-chr11-99464885-16
NR6639--MA0035.3.Gata1	chr5	30887491	30887501	-	0.000	0.000	Merged-chr5-30887642-12
NR2164--MA1104.1.GATA6	chr12	118930861	118930873	+	0.000	0.000	Merged-chr12-118930773-38
NR1402--MA0482.1.Gata4	chr11	44529320	44529330	+	0.000	0.000	Merged-chr11-44529424-39
NR2687--MA1104.1.GATA6	chr13	114896082	114896094	+	0.000	0.000	Merged-chr13-114896013-49
NR4320--MA0037.3.GATA3	chr18	66502128	66502135	+	0.000	0.000	Merged-chr18-66502099-22
NR8455--MA1104.1.GATA6	chr8	46762579	46762591	-	0.000	0.000	Merged-chr8-46762743-28
NR1654--MA0482.1.Gata4	chr11	106057070	106057080	+	0.000	0.000	Merged-chr11-106057103-42
NR8978--MA1104.1.GATA6	chr9	78024979	78024991	-	0.000	0.000	Merged-chr9-78024957-31
NR2498--MA0035.3.Gata1	chr13	94966147	94966157	+	0.000	0.000	Merged-chr13-94966148-17
NR6884--MA1104.1.GATA6	chr5	96201944	96201956	-	0.000	0.000	Merged-chr5-96201907-44
NR2269--MA0482.1.Gata4	chr13	36886172	36886182	-	0.000	0.000	Merged-chr13-36886287-43
NR6345--MA0140.2.GATA1::TAL1	chr4	102955514	102955531	-	0.000	0.000	Merged-chr4-102955684-33
NR5806--MA0036.3.GATA2	chr3	126609854	126609864	-	0.000	0.000	Merged-chr3-126609975-57
NR8207--MA0766.1.GATA5	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR1304--MA0036.3.GATA2	chr11	8548320	8548330	-	0.000	0.000	Merged-chr11-8548473-1
NR7104--MA0037.3.GATA3	chr5	141084826	141084833	+	0.000	0.000	Merged-chr5-141084780-45
NR1142--MA0036.3.GATA2	chr10	93933308	93933318	-	0.000	0.000	Merged-chr10-93933103-29
NR2480--MA0140.2.GATA1::TAL1	chr13	92671913	92671930	+	0.000	0.000	Merged-chr13-92671922-24
NR9288--MA0037.3.GATA3	chrX	42399490	42399497	+	0.000	0.000	Merged-chrX-42399563-21
NR2871--MA0037.3.GATA3	chr14	54227579	54227586	+	0.000	0.000	Merged-chr14-54227788-83
NR7008--MA0037.3.GATA3	chr5	118069585	118069592	+	0.000	0.000	Merged-chr5-118069472-39
NR5306--MA0766.1.GATA5	chr2	158666718	158666725	+	0.000	0.000	Merged-chr2-158666771-26
NR5973--MA0482.1.Gata4	chr3	145613133	145613143	-	0.000	0.000	Merged-chr3-145613037-68
NR5492--MA0766.1.GATA5	chr3	52198325	52198332	+	0.000	0.000	Merged-chr3-52198543-80
NR1317--MA0036.3.GATA2	chr11	11836981	11836991	+	0.000	0.000	Merged-chr11-11837020-26
NR5506--MA0035.3.Gata1	chr3	54617491	54617501	-	0.000	0.000	Merged-chr3-54617665-45
NR7695--MA0766.1.GATA5	chr6	126849237	126849244	+	0.000	0.000	Merged-chr6-126849069-62
NR4542--MA0140.2.GATA1::TAL1	chr19	30125212	30125229	+	0.000	0.000	Merged-chr19-30125411-22
NR2903--MA0037.3.GATA3	chr14	63905904	63905911	-	0.000	0.000	Merged-chr14-63906056-16
NR8048--MA0036.3.GATA2	chr7	73479847	73479857	-	0.000	0.000	Merged-chr7-73479778-28
NR6720--MA0037.3.GATA3	chr5	53566207	53566214	+	0.000	0.000	Merged-chr5-53566030-4
NR498--MA0482.1.Gata4	chr1	144006876	144006886	-	0.000	0.000	Merged-chr1-144006692-45
NR1902--MA0036.3.GATA2	chr12	61994554	61994564	+	0.000	0.000	Merged-chr12-61994556-31
NR3006--MA0140.2.GATA1::TAL1	chr14	79499561	79499578	+	0.000	0.000	Merged-chr14-79499625-44
NR6940--MA0036.3.GATA2	chr5	107259799	107259809	-	0.000	0.000	Merged-chr5-107259796-31
NR7651--MA0036.3.GATA2	chr6	117146704	117146714	-	0.000	0.000	Merged-chr6-117146729-2
NR8029--MA0482.1.Gata4	chr7	68225793	68225803	+	0.000	0.000	Merged-chr7-68225775-20
NR263--MA0037.3.GATA3	chr1	87866714	87866721	+	0.000	0.000	Merged-chr1-87866806-30
NR4279--MA0035.3.Gata1	chr18	56888876	56888886	+	0.000	0.000	Merged-chr18-56889017-47
NR8413--MA0037.3.GATA3	chr8	19703493	19703500	+	0.000	0.000	Merged-chr8-19703358-67
NR1450--MA0482.1.Gata4	chr11	58216941	58216951	+	0.000	0.000	Merged-chr11-58216864-9
NR7141--MA0036.3.GATA2	chr5	146897120	146897130	+	0.000	0.000	Merged-chr5-146897155-34
NR7393--MA0036.3.GATA2	chr6	65612024	65612034	-	0.000	0.000	Merged-chr6-65612160-32
NR2754--MA0037.3.GATA3	chr14	27268429	27268436	+	0.000	0.000	Merged-chr14-27268313-23
NR1354--MA0482.1.Gata4	chr11	21172538	21172548	-	0.000	0.000	Merged-chr11-21172446-38
NR2336--MA0482.1.Gata4	chr13	66991736	66991746	-	0.000	0.000	Merged-chr13-66991703-16
NR6424--MA0482.1.Gata4	chr4	122829337	122829347	-	0.000	0.000	Merged-chr4-122829434-12
NR1938--MA0766.1.GATA5	chr12	72976850	72976857	+	0.000	0.000	Merged-chr12-72976950-23
NR1344--MA0035.3.Gata1	chr11	18957237	18957247	-	0.000	0.000	Merged-chr11-18957219-3
NR3226--MA0037.3.GATA3	chr15	37932659	37932666	+	0.000	0.000	Merged-chr15-37932559-17
NR3589--MA0036.3.GATA2	chr16	50555184	50555194	+	0.000	0.000	Merged-chr16-50555141-20
NR1524--MA0766.1.GATA5	chr11	69991421	69991428	-	0.000	0.000	Merged-chr11-69991335-71
NR4556--MA1104.1.GATA6	chr19	32755814	32755826	+	0.000	0.000	Merged-chr19-32755999-1
NR1495--MA0036.3.GATA2	chr11	64899064	64899074	+	0.000	0.000	Merged-chr11-64899021-36
NR1362--MA0766.1.GATA5	chr11	22824246	22824253	-	0.000	0.000	Merged-chr11-22824173-55
NR8220--MA0140.2.GATA1::TAL1	chr7	118056485	118056502	-	0.000	0.000	Merged-chr7-118056413-3
NR3590--MA0035.3.Gata1	chr16	50555184	50555194	+	0.000	0.000	Merged-chr16-50555141-20
NR7286--MA0140.2.GATA1::TAL1	chr6	41118498	41118515	+	0.000	0.000	Merged-chr6-41118606-52
NR1403--MA1104.1.GATA6	chr11	44529318	44529330	-	0.000	0.000	Merged-chr11-44529424-39
NR1655--MA1104.1.GATA6	chr11	106057068	106057080	-	0.000	0.000	Merged-chr11-106057103-42
NR7914--MA0036.3.GATA2	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR5302--MA0035.3.Gata1	chr2	154797071	154797081	-	0.000	0.000	Merged-chr2-154797130-17
NR3080--MA0035.3.Gata1	chr14	104517161	104517171	+	0.000	0.000	Merged-chr14-104517244-7
NR1466--MA0035.3.Gata1	chr11	58948839	58948849	-	0.000	0.000	Merged-chr11-58948790-70
NR1737--MA0035.3.Gata1	chr11	113574273	113574283	-	0.000	0.000	Merged-chr11-113574265-17
NR7522--MA0140.2.GATA1::TAL1	chr6	90782576	90782593	-	0.000	0.000	Merged-chr6-90782586-39
NR221--MA0037.3.GATA3	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR7842--MA0482.1.Gata4	chr6	144772260	144772270	+	0.000	0.000	Merged-chr6-144772237-32
NR1041--MA0482.1.Gata4	chr10	75406252	75406262	-	0.000	0.000	Merged-chr10-75406076-29
NR6850--MA0035.3.Gata1	chr5	90742163	90742173	+	0.000	0.000	Merged-chr5-90742238-22
NR7287--MA0037.3.GATA3	chr6	41118795	41118802	+	0.000	0.000	Merged-chr6-41118606-52
NR1073--MA0036.3.GATA2	chr10	81137368	81137378	+	0.000	0.000	Merged-chr10-81137276-7
NR6158--MA0482.1.Gata4	chr4	56120234	56120244	+	0.000	0.000	Merged-chr4-56120129-20
NR1600--MA1104.1.GATA6	chr11	96294841	96294853	+	0.000	0.000	Merged-chr11-96294741-16
NR3648--MA0035.3.Gata1	chr16	65472746	65472756	-	0.000	0.000	Merged-chr16-65472624-28
NR6608--MA1104.1.GATA6	chr5	20792369	20792381	+	0.000	0.000	Merged-chr5-20792282-29
NR3547--MA0036.3.GATA2	chr16	43661708	43661718	-	0.000	0.000	Merged-chr16-43661789-37
NR2725--MA0037.3.GATA3	chr14	12307850	12307857	+	0.000	0.000	Merged-chr14-12307905-40
NR1453--MA0036.3.GATA2	chr11	58216940	58216950	+	0.000	0.000	Merged-chr11-58216864-9
NR499--MA1104.1.GATA6	chr1	144006876	144006888	+	0.000	0.000	Merged-chr1-144006692-45
NR6267--MA0482.1.Gata4	chr4	86725372	86725382	+	0.000	0.000	Merged-chr4-86725378-12
NR3000--MA0766.1.GATA5	chr14	79481997	79482004	-	0.000	0.000	Merged-chr14-79481875-1
