#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR2060--MA0591.1.Bach1::Mafk	chr11	120632969	120632983	-	0.000	0.000	Merged-chr11-120632981-1
NR9850--MA0501.1.MAF::NFE2	chr9	106289008	106289022	-	0.000	0.000	Merged-chr9-106289065-22
NR24--MA0591.1.Bach1::Mafk	chr1	15805645	15805659	-	0.000	0.000	Merged-chr1-15805786-61
NR6464--MA0591.1.Bach1::Mafk	chr3	101047786	101047800	-	0.000	0.000	Merged-chr3-101047810-38
NR2922--MA0089.1.MAFG::NFE2L1	chr13	101707386	101707391	+	0.000	0.000	Merged-chr13-101707362-90
NR9658--MA0501.1.MAF::NFE2	chr9	61708039	61708053	-	0.000	0.000	Merged-chr9-61708026-57
NR9915--MA0501.1.MAF::NFE2	chr9	117927200	117927214	-	0.000	0.000	Merged-chr9-117927282-85
NR5873--MA0591.1.Bach1::Mafk	chr2	144240292	144240306	+	0.000	0.000	Merged-chr2-144240355-14
NR3525--MA0495.2.MAFF	chr15	41914933	41914953	+	0.000	0.000	Merged-chr15-41914783-19
NR9063--MA0117.2.Mafb	chr8	34208232	34208243	-	0.000	0.000	Merged-chr8-34208072-51
NR4299--MA0659.1.MAFG	chr17	9002572	9002592	+	0.000	0.000	Merged-chr17-9002640-32
NR5454--MA0501.1.MAF::NFE2	chr2	59042839	59042853	-	0.000	0.000	Merged-chr2-59042814-35
NR4966--MA0659.1.MAFG	chr18	80554953	80554973	+	0.000	0.000	Merged-chr18-80555147-42
NR1596--MA0495.2.MAFF	chr11	58424111	58424131	-	0.000	0.000	Merged-chr11-58424093-17
NR4973--MA0495.2.MAFF	chr18	80612045	80612065	-	0.000	0.000	Merged-chr18-80611991-79
NR7215--MA0089.1.MAFG::NFE2L1	chr4	138963034	138963039	-	0.000	0.000	Merged-chr4-138963010-20
NR1215--MA0496.2.MAFK	chr10	96663762	96663780	+	0.000	0.000	Merged-chr10-96663681-7
NR4807--MA0496.2.MAFK	chr18	39035418	39035436	-	0.000	0.000	Merged-chr18-39035384-28
NR10041--MA0117.2.Mafb	chrX	95077135	95077146	+	0.000	0.000	Merged-chrX-95077300-33
NR2207--MA0495.2.MAFF	chr12	51543641	51543661	+	0.000	0.000	Merged-chr12-51543736-20
NR6272--MA0591.1.Bach1::Mafk	chr3	58416392	58416406	-	0.000	0.000	Merged-chr3-58416636-56
NR7935--MA0591.1.Bach1::Mafk	chr6	34938209	34938223	+	0.000	0.000	Merged-chr6-34938048-1
NR361--MA0117.2.Mafb	chr1	131200226	131200237	+	0.000	0.000	Merged-chr1-131199978-81
NR7302--MA0089.1.MAFG::NFE2L1	chr4	148038929	148038934	+	0.000	0.000	Merged-chr4-148038906-70
NR104--MA0501.1.MAF::NFE2	chr1	54600627	54600641	-	0.000	0.000	Merged-chr1-54600505-24
NR6346--MA0501.1.MAF::NFE2	chr3	84681703	84681717	+	0.000	0.000	Merged-chr3-84681883-47
NR140--MA0495.2.MAFF	chr1	64108838	64108858	-	0.000	0.000	Merged-chr1-64108911-33
NR845--MA0089.1.MAFG::NFE2L1	chr10	20954334	20954339	-	0.000	0.000	Merged-chr10-20954386-18
NR1256--MA0495.2.MAFF	chr10	107946708	107946728	-	0.000	0.000	Merged-chr10-107946593-22
NR4405--MA0501.1.MAF::NFE2	chr17	29531899	29531913	+	0.000	0.000	Merged-chr17-29531941-77
NR8533--MA0117.2.Mafb	chr7	28548751	28548762	-	0.000	0.000	Merged-chr7-28548591-17
NR3554--MA0659.1.MAFG	chr15	51823240	51823260	-	0.000	0.000	Merged-chr15-51823268-39
NR2303--MA0501.1.MAF::NFE2	chr12	84218910	84218924	+	0.000	0.000	Merged-chr12-84218783-53
NR6374--MA0089.1.MAFG::NFE2L1	chr3	88325033	88325038	-	0.000	0.000	Merged-chr3-88325153-39
NR3791--MA0591.1.Bach1::Mafk	chr15	97361181	97361195	-	0.000	0.000	Merged-chr15-97361236-9
NR9488--MA0501.1.MAF::NFE2	chr9	15530011	15530025	+	0.000	0.000	Merged-chr9-15530031-64
NR9012--MA0591.1.Bach1::Mafk	chr8	10481067	10481081	-	0.000	0.000	Merged-chr8-10480951-33
NR5723--MA0495.2.MAFF	chr2	119113544	119113564	-	0.000	0.000	Merged-chr2-119113409-2
NR1917--MA0089.1.MAFG::NFE2L1	chr11	108098444	108098449	+	0.000	0.000	Merged-chr11-108098538-36
NR9664--MA0089.1.MAFG::NFE2L1	chr9	62427249	62427254	-	0.000	0.000	Merged-chr9-62427197-10
NR722--MA0591.1.Bach1::Mafk	chr1	189936959	189936973	+	0.000	0.000	Merged-chr1-189936861-20
NR7000--MA0117.2.Mafb	chr4	97831817	97831828	-	0.000	0.000	Merged-chr4-97831633-55
NR4501--MA0089.1.MAFG::NFE2L1	chr17	50171182	50171187	+	0.000	0.000	Merged-chr17-50171299-20
NR1466--MA0496.2.MAFK	chr11	11763211	11763229	-	0.000	0.000	Merged-chr11-11763344-40
NR3572--MA0659.1.MAFG	chr15	57906811	57906831	-	0.000	0.000	Merged-chr15-57906740-47
NR7165--MA0591.1.Bach1::Mafk	chr4	130900053	130900067	-	0.000	0.000	Merged-chr4-130900085-53
NR8330--MA0495.2.MAFF	chr6	136498218	136498238	-	0.000	0.000	Merged-chr6-136498019-38
NR6561--MA0089.1.MAFG::NFE2L1	chr3	123316216	123316221	-	0.000	0.000	Merged-chr3-123316213-21
NR1619--MA0591.1.Bach1::Mafk	chr11	60935534	60935548	+	0.000	0.000	Merged-chr11-60935533-50
NR7502--MA0089.1.MAFG::NFE2L1	chr5	65737508	65737513	-	0.000	0.000	Merged-chr5-65737481-18
NR4803--MA0089.1.MAFG::NFE2L1	chr18	39035429	39035434	+	0.000	0.000	Merged-chr18-39035384-28
NR7692--MA0089.1.MAFG::NFE2L1	chr5	115653083	115653088	-	0.000	0.000	Merged-chr5-115653006-55
NR2153--MA0089.1.MAFG::NFE2L1	chr12	25994274	25994279	+	0.000	0.000	Merged-chr12-25994111-47
NR465--MA0501.1.MAF::NFE2	chr1	151543641	151543655	+	0.000	0.000	Merged-chr1-151543578-10
NR5173--MA0501.1.MAF::NFE2	chr19	42779977	42779991	+	0.000	0.000	Merged-chr19-42779863-69
NR5846--MA0659.1.MAFG	chr2	132874100	132874120	+	0.000	0.000	Merged-chr2-132874056-29
NR4514--MA0089.1.MAFG::NFE2L1	chr17	52062673	52062678	+	0.000	0.000	Merged-chr17-52062493-49
NR4317--MA0591.1.Bach1::Mafk	chr17	12318834	12318848	-	0.000	0.000	Merged-chr17-12318588-111
NR8636--MA0591.1.Bach1::Mafk	chr7	72350191	72350205	-	0.000	0.000	Merged-chr7-72350151-23
NR2946--MA0089.1.MAFG::NFE2L1	chr13	105377194	105377199	-	0.000	0.000	Merged-chr13-105377302-26
NR6054--MA0659.1.MAFG	chr2	169089214	169089234	+	0.000	0.000	Merged-chr2-169089199-37
NR4886--MA0659.1.MAFG	chr18	62189002	62189022	-	0.000	0.000	Merged-chr18-62189000-72
NR3492--MA0591.1.Bach1::Mafk	chr15	34390212	34390226	+	0.000	0.000	Merged-chr15-34390161-14
NR160--MA0117.2.Mafb	chr1	69831153	69831164	+	0.000	0.000	Merged-chr1-69831096-32
NR515--MA0501.1.MAF::NFE2	chr1	161180849	161180863	-	0.000	0.000	Merged-chr1-161180874-22
NR4325--MA0089.1.MAFG::NFE2L1	chr17	13564981	13564986	-	0.000	0.000	Merged-chr17-13564978-21
NR1061--MA0117.2.Mafb	chr10	68199582	68199593	+	0.000	0.000	Merged-chr10-68199721-19
NR7363--MA0117.2.Mafb	chr5	3358909	3358920	+	0.000	0.000	Merged-chr5-3358967-15
NR7005--MA0117.2.Mafb	chr4	97861131	97861142	-	0.000	0.000	Merged-chr4-97861060-64
NR1828--MA0089.1.MAFG::NFE2L1	chr11	94133401	94133406	-	0.000	0.000	Merged-chr11-94133597-36
NR6291--MA0117.2.Mafb	chr3	61409840	61409851	-	0.000	0.000	Merged-chr3-61409766-58
NR8040--MA0089.1.MAFG::NFE2L1	chr6	66929919	66929924	-	0.000	0.000	Merged-chr6-66929752-32
NR5341--MA0089.1.MAFG::NFE2L1	chr2	24776396	24776401	+	0.000	0.000	Merged-chr2-24776490-30
NR7343--MA0496.2.MAFK	chr4	152196520	152196538	+	0.000	0.000	Merged-chr4-152196535-12
NR2010--MA0496.2.MAFK	chr11	117292600	117292618	+	0.000	0.000	Merged-chr11-117292606-56
NR7702--MA0089.1.MAFG::NFE2L1	chr5	118048705	118048710	-	0.000	0.000	Merged-chr5-118048714-34
NR5743--MA0117.2.Mafb	chr2	122164513	122164524	+	0.000	0.000	Merged-chr2-122164298-58
NR9187--MA0496.2.MAFK	chr8	84825733	84825751	+	0.000	0.000	Merged-chr8-84825845-44
NR9575--MA0501.1.MAF::NFE2	chr9	45300632	45300646	+	0.000	0.000	Merged-chr9-45300691-53
NR7917--MA0089.1.MAFG::NFE2L1	chr6	29609798	29609803	+	0.000	0.000	Merged-chr6-29609635-99
NR4714--MA0089.1.MAFG::NFE2L1	chr18	5334382	5334387	-	0.000	0.000	Merged-chr18-5334580-80
NR8639--MA0496.2.MAFK	chr7	72350189	72350207	+	0.000	0.000	Merged-chr7-72350151-23
NR9975--MA0496.2.MAFK	chrX	7308347	7308365	+	0.000	0.000	Merged-chrX-7308441-13
NR8637--MA0501.1.MAF::NFE2	chr7	72350194	72350208	+	0.000	0.000	Merged-chr7-72350151-23
NR2603--MA0501.1.MAF::NFE2	chr13	20111414	20111428	-	0.000	0.000	Merged-chr13-20111586-25
NR7628--MA0089.1.MAFG::NFE2L1	chr5	105636904	105636909	+	0.000	0.000	Merged-chr5-105636927-69
NR9888--MA0659.1.MAFG	chr9	114787911	114787931	+	0.000	0.000	Merged-chr9-114787935-34
NR8353--MA0495.2.MAFF	chr6	140542165	140542185	-	0.000	0.000	Merged-chr6-140542293-26
NR1504--MA0501.1.MAF::NFE2	chr11	34063929	34063943	-	0.000	0.000	Merged-chr11-34064073-70
NR8810--MA0591.1.Bach1::Mafk	chr7	105726593	105726607	-	0.000	0.000	Merged-chr7-105726605-31
NR9315--MA0659.1.MAFG	chr8	117328923	117328943	-	0.000	0.000	Merged-chr8-117329052-8
NR5620--MA0496.2.MAFK	chr2	103662264	103662282	+	0.000	0.000	Merged-chr2-103662304-51
NR10085--MA0495.2.MAFF	chrX	142385191	142385211	-	0.000	0.000	Merged-chrX-142385026-32
NR6278--MA0117.2.Mafb	chr3	59130633	59130644	-	0.000	0.000	Merged-chr3-59130608-34
NR8268--MA0089.1.MAFG::NFE2L1	chr6	127575435	127575440	-	0.000	0.000	Merged-chr6-127575169-36
NR2398--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR9574--MA0591.1.Bach1::Mafk	chr9	45300629	45300643	+	0.000	0.000	Merged-chr9-45300691-53
NR9514--MA0496.2.MAFK	chr9	22165138	22165156	-	0.000	0.000	Merged-chr9-22165025-24
NR403--MA0591.1.Bach1::Mafk	chr1	138180243	138180257	-	0.000	0.000	Merged-chr1-138180262-18
NR7600--MA0089.1.MAFG::NFE2L1	chr5	100466750	100466755	-	0.000	0.000	Merged-chr5-100466890-43
NR9573--MA0089.1.MAFG::NFE2L1	chr9	45247677	45247682	-	0.000	0.000	Merged-chr9-45247703-45
NR382--MA0496.2.MAFK	chr1	133815880	133815898	-	0.000	0.000	Merged-chr1-133816158-89
NR2062--MA0659.1.MAFG	chr11	120632966	120632986	-	0.000	0.000	Merged-chr11-120632981-1
NR6733--MA0495.2.MAFF	chr3	152912878	152912898	+	0.000	0.000	Merged-chr3-152912643-81
NR1615--MA0495.2.MAFF	chr11	60935553	60935573	+	0.000	0.000	Merged-chr11-60935533-50
NR8859--MA0089.1.MAFG::NFE2L1	chr7	113143683	113143688	+	0.000	0.000	Merged-chr7-113143723-32
NR6019--MA0089.1.MAFG::NFE2L1	chr2	166713846	166713851	-	0.000	0.000	Merged-chr2-166713802-88
NR5421--MA0501.1.MAF::NFE2	chr2	45019236	45019250	-	0.000	0.000	Merged-chr2-45019275-14
NR4302--MA0496.2.MAFK	chr17	9002573	9002591	+	0.000	0.000	Merged-chr17-9002640-32
NR9531--MA0591.1.Bach1::Mafk	chr9	33080435	33080449	+	0.000	0.000	Merged-chr9-33080507-34
NR5541--MA0089.1.MAFG::NFE2L1	chr2	83746472	83746477	-	0.000	0.000	Merged-chr2-83746640-22
NR9353--MA0501.1.MAF::NFE2	chr8	121187827	121187841	+	0.000	0.000	Merged-chr8-121187823-40
NR969--MA0089.1.MAFG::NFE2L1	chr10	44403554	44403559	-	0.000	0.000	Merged-chr10-44403501-23
NR9890--MA0496.2.MAFK	chr9	114787912	114787930	+	0.000	0.000	Merged-chr9-114787935-34
NR5229--MA0501.1.MAF::NFE2	chr19	57994880	57994894	+	0.000	0.000	Merged-chr19-57994967-75
NR5988--MA0495.2.MAFF	chr2	160658027	160658047	-	0.000	0.000	Merged-chr2-160657923-30
NR5252--MA0089.1.MAFG::NFE2L1	chr19	60874400	60874405	-	0.000	0.000	Merged-chr19-60874475-51
NR9667--MA0495.2.MAFF	chr9	62811078	62811098	+	0.000	0.000	Merged-chr9-62811056-2
NR3557--MA0496.2.MAFK	chr15	51823241	51823259	-	0.000	0.000	Merged-chr15-51823268-39
NR6056--MA0501.1.MAF::NFE2	chr2	169089214	169089228	-	0.000	0.000	Merged-chr2-169089199-37
NR9351--MA0659.1.MAFG	chr8	121187821	121187841	+	0.000	0.000	Merged-chr8-121187823-40
NR1390--MA0591.1.Bach1::Mafk	chr10	127744986	127745000	+	0.000	0.000	Merged-chr10-127744856-26
NR5105--MA0591.1.Bach1::Mafk	chr19	24999754	24999768	-	0.000	0.000	Merged-chr19-24999619-45
NR3709--MA0089.1.MAFG::NFE2L1	chr15	80896842	80896847	+	0.000	0.000	Merged-chr15-80896921-31
NR1059--MA0089.1.MAFG::NFE2L1	chr10	67727562	67727567	-	0.000	0.000	Merged-chr10-67727735-22
NR5063--MA0089.1.MAFG::NFE2L1	chr19	16685135	16685140	-	0.000	0.000	Merged-chr19-16685068-14
NR1865--MA0501.1.MAF::NFE2	chr11	97435305	97435319	-	0.000	0.000	Merged-chr11-97435107-48
NR9838--MA0501.1.MAF::NFE2	chr9	103432591	103432605	+	0.000	0.000	Merged-chr9-103432551-32
NR6093--MA0495.2.MAFF	chr2	173107652	173107672	-	0.000	0.000	Merged-chr2-173107593-16
NR6020--MA0591.1.Bach1::Mafk	chr2	167102293	167102307	+	0.000	0.000	Merged-chr2-167102062-67
NR3575--MA0496.2.MAFK	chr15	57906812	57906830	-	0.000	0.000	Merged-chr15-57906740-47
NR9773--MA0089.1.MAFG::NFE2L1	chr9	85328443	85328448	+	0.000	0.000	Merged-chr9-85328371-22
NR2075--MA0089.1.MAFG::NFE2L1	chr11	121204297	121204302	-	0.000	0.000	Merged-chr11-121204419-68
NR4698--MA0501.1.MAF::NFE2	chr17	88701053	88701067	-	0.000	0.000	Merged-chr17-88701095-28
NR4209--MA0495.2.MAFF	chr16	93918445	93918465	+	0.000	0.000	Merged-chr16-93918388-61
NR2451--MA0089.1.MAFG::NFE2L1	chr12	110978576	110978581	+	0.000	0.000	Merged-chr12-110978586-2
NR1031--MA0089.1.MAFG::NFE2L1	chr10	60162527	60162532	+	0.000	0.000	Merged-chr10-60162645-38
NR7980--MA0501.1.MAF::NFE2	chr6	54034569	54034583	+	0.000	0.000	Merged-chr6-54034662-29
NR4251--MA0659.1.MAFG	chr16	96358152	96358172	+	0.000	0.000	Merged-chr16-96358039-35
NR3215--MA0591.1.Bach1::Mafk	chr14	59397160	59397174	+	0.000	0.000	Merged-chr14-59397210-50
NR2302--MA0591.1.Bach1::Mafk	chr12	84218907	84218921	+	0.000	0.000	Merged-chr12-84218783-53
NR9439--MA0495.2.MAFF	chr8	128519540	128519560	-	0.000	0.000	Merged-chr8-128519566-39
NR1073--MA0496.2.MAFK	chr10	68249714	68249732	-	0.000	0.000	Merged-chr10-68249681-39
NR6641--MA0117.2.Mafb	chr3	136959406	136959417	-	0.000	0.000	Merged-chr3-136959339-20
NR1824--MA0089.1.MAFG::NFE2L1	chr11	92904757	92904762	+	0.000	0.000	Merged-chr11-92904902-1
NR7063--MA0591.1.Bach1::Mafk	chr4	109657457	109657471	-	0.000	0.000	Merged-chr4-109657561-112
NR3376--MA0117.2.Mafb	chr14	103033626	103033637	-	0.000	0.000	Merged-chr14-103033598-47
NR6381--MA0089.1.MAFG::NFE2L1	chr3	89801599	89801604	+	0.000	0.000	Merged-chr3-89801691-40
NR2464--MA0089.1.MAFG::NFE2L1	chr12	112862042	112862047	-	0.000	0.000	Merged-chr12-112862043-16
NR3649--MA0501.1.MAF::NFE2	chr15	66445477	66445491	+	0.000	0.000	Merged-chr15-66445527-47
NR8251--MA0089.1.MAFG::NFE2L1	chr6	124903770	124903775	-	0.000	0.000	Merged-chr6-124903872-48
NR1420--MA0089.1.MAFG::NFE2L1	chr11	3142791	3142796	+	0.000	0.000	Merged-chr11-3142857-101
NR6057--MA0496.2.MAFK	chr2	169089215	169089233	+	0.000	0.000	Merged-chr2-169089199-37
NR7709--MA0659.1.MAFG	chr5	120663237	120663257	+	0.000	0.000	Merged-chr5-120663120-9
NR8915--MA0117.2.Mafb	chr7	127017220	127017231	-	0.000	0.000	Merged-chr7-127017117-84
NR4339--MA0495.2.MAFF	chr17	17867267	17867287	+	0.000	0.000	Merged-chr17-17867288-2
NR9434--MA0496.2.MAFK	chr8	128333588	128333606	-	0.000	0.000	Merged-chr8-128333532-18
NR3989--MA0591.1.Bach1::Mafk	chr16	43700791	43700805	-	0.000	0.000	Merged-chr16-43700750-21
NR7986--MA0591.1.Bach1::Mafk	chr6	54775917	54775931	-	0.000	0.000	Merged-chr6-54775842-27
NR5412--MA0501.1.MAF::NFE2	chr2	44166855	44166869	-	0.000	0.000	Merged-chr2-44166880-20
NR9363--MA0495.2.MAFF	chr8	122299743	122299763	-	0.000	0.000	Merged-chr8-122299759-10
NR321--MA0591.1.Bach1::Mafk	chr1	125390078	125390092	+	0.000	0.000	Merged-chr1-125390190-80
NR643--MA0591.1.Bach1::Mafk	chr1	180403757	180403771	-	0.000	0.000	Merged-chr1-180403715-60
NR3129--MA0089.1.MAFG::NFE2L1	chr14	27351659	27351664	+	0.000	0.000	Merged-chr14-27351647-44
NR2651--MA0089.1.MAFG::NFE2L1	chr13	32864703	32864708	-	0.000	0.000	Merged-chr13-32864701-28
NR1231--MA0089.1.MAFG::NFE2L1	chr10	99592301	99592306	-	0.000	0.000	Merged-chr10-99592304-27
NR172--MA0591.1.Bach1::Mafk	chr1	75236467	75236481	-	0.000	0.000	Merged-chr1-75236679-106
NR8755--MA0089.1.MAFG::NFE2L1	chr7	100029558	100029563	-	0.000	0.000	Merged-chr7-100029461-2
NR6883--MA0117.2.Mafb	chr4	59278554	59278565	+	0.000	0.000	Merged-chr4-59278599-46
NR129--MA0501.1.MAF::NFE2	chr1	61039451	61039465	-	0.000	0.000	Merged-chr1-61039499-28
NR5368--MA0501.1.MAF::NFE2	chr2	31131193	31131207	-	0.000	0.000	Merged-chr2-31131193-36
NR6304--MA0501.1.MAF::NFE2	chr3	65586415	65586429	+	0.000	0.000	Merged-chr3-65586536-51
NR652--MA0495.2.MAFF	chr1	181232466	181232486	-	0.000	0.000	Merged-chr1-181232608-44
NR3997--MA0089.1.MAFG::NFE2L1	chr16	44362215	44362220	-	0.000	0.000	Merged-chr16-44362356-45
NR3103--MA0501.1.MAF::NFE2	chr14	21032474	21032488	-	0.000	0.000	Merged-chr14-21032326-46
NR4475--MA0591.1.Bach1::Mafk	chr17	45582827	45582841	+	0.000	0.000	Merged-chr17-45582907-17
NR8472--MA0591.1.Bach1::Mafk	chr7	12881135	12881149	-	0.000	0.000	Merged-chr7-12881125-51
NR3240--MA0591.1.Bach1::Mafk	chr14	64664747	64664761	-	0.000	0.000	Merged-chr14-64664734-7
NR8566--MA0089.1.MAFG::NFE2L1	chr7	45054040	45054045	-	0.000	0.000	Merged-chr7-45054001-89
NR4447--MA0089.1.MAFG::NFE2L1	chr17	36042761	36042766	-	0.000	0.000	Merged-chr17-36042760-57
NR8060--MA0117.2.Mafb	chr6	70714417	70714428	-	0.000	0.000	Merged-chr6-70714490-34
NR7522--MA0089.1.MAFG::NFE2L1	chr5	67306954	67306959	+	0.000	0.000	Merged-chr5-67307077-62
NR1651--MA0496.2.MAFK	chr11	62185076	62185094	-	0.000	0.000	Merged-chr11-62185170-13
NR9318--MA0496.2.MAFK	chr8	117328924	117328942	-	0.000	0.000	Merged-chr8-117329052-8
NR1425--MA0117.2.Mafb	chr11	3227305	3227316	-	0.000	0.000	Merged-chr11-3227351-28
NR387--MA0591.1.Bach1::Mafk	chr1	134560540	134560554	-	0.000	0.000	Merged-chr1-134560564-90
NR6180--MA0501.1.MAF::NFE2	chr3	21911161	21911175	-	0.000	0.000	Merged-chr3-21911228-38
NR1786--MA0495.2.MAFF	chr11	86424723	86424743	-	0.000	0.000	Merged-chr11-86424815-14
NR5989--MA0591.1.Bach1::Mafk	chr2	160658030	160658044	-	0.000	0.000	Merged-chr2-160657923-30
NR4534--MA0089.1.MAFG::NFE2L1	chr17	57061272	57061277	+	0.000	0.000	Merged-chr17-57061282-9
NR4754--MA0591.1.Bach1::Mafk	chr18	23754632	23754646	+	0.000	0.000	Merged-chr18-23754514-42
NR1213--MA0495.2.MAFF	chr10	96663761	96663781	+	0.000	0.000	Merged-chr10-96663681-7
NR2065--MA0496.2.MAFK	chr11	120632967	120632985	+	0.000	0.000	Merged-chr11-120632981-1
NR2947--MA0496.2.MAFK	chr13	105377165	105377183	-	0.000	0.000	Merged-chr13-105377302-26
NR7839--MA0117.2.Mafb	chr5	148831841	148831852	+	0.000	0.000	Merged-chr5-148831759-44
NR7985--MA0495.2.MAFF	chr6	54775914	54775934	-	0.000	0.000	Merged-chr6-54775842-27
NR1788--MA0659.1.MAFG	chr11	86424723	86424743	-	0.000	0.000	Merged-chr11-86424815-14
NR78--MA0591.1.Bach1::Mafk	chr1	43168784	43168798	+	0.000	0.000	Merged-chr1-43168933-57
NR536--MA0495.2.MAFF	chr1	165063073	165063093	+	0.000	0.000	Merged-chr1-165063084-17
NR2864--MA0591.1.Bach1::Mafk	chr13	90981377	90981391	+	0.000	0.000	Merged-chr13-90981461-11
NR8186--MA0659.1.MAFG	chr6	108477200	108477220	+	0.000	0.000	Merged-chr6-108477065-48
NR2071--MA0089.1.MAFG::NFE2L1	chr11	121039361	121039366	-	0.000	0.000	Merged-chr11-121039238-62
NR9480--MA0089.1.MAFG::NFE2L1	chr9	15357715	15357720	+	0.000	0.000	Merged-chr9-15357727-65
NR7816--MA0591.1.Bach1::Mafk	chr5	146655358	146655372	+	0.000	0.000	Merged-chr5-146655552-37
NR6417--MA0089.1.MAFG::NFE2L1	chr3	95511979	95511984	+	0.000	0.000	Merged-chr3-95512078-41
NR9354--MA0496.2.MAFK	chr8	121187822	121187840	+	0.000	0.000	Merged-chr8-121187823-40
NR8766--MA0089.1.MAFG::NFE2L1	chr7	101580899	101580904	+	0.000	0.000	Merged-chr7-101581108-56
NR3502--MA0117.2.Mafb	chr15	36243769	36243780	-	0.000	0.000	Merged-chr15-36243882-12
NR3227--MA0089.1.MAFG::NFE2L1	chr14	62761211	62761216	-	0.000	0.000	Merged-chr14-62761015-141
NR674--MA0089.1.MAFG::NFE2L1	chr1	184048075	184048080	-	0.000	0.000	Merged-chr1-184048031-42
NR7837--MA0496.2.MAFK	chr5	148831819	148831837	+	0.000	0.000	Merged-chr5-148831759-44
NR3263--MA0591.1.Bach1::Mafk	chr14	68044964	68044978	-	0.000	0.000	Merged-chr14-68044800-35
NR6650--MA0501.1.MAF::NFE2	chr3	137991270	137991284	+	0.000	0.000	Merged-chr3-137991383-41
NR540--MA0496.2.MAFK	chr1	165063074	165063092	+	0.000	0.000	Merged-chr1-165063084-17
NR5355--MA0117.2.Mafb	chr2	29649882	29649893	-	0.000	0.000	Merged-chr2-29649675-51
NR2211--MA0659.1.MAFG	chr12	51543641	51543661	-	0.000	0.000	Merged-chr12-51543736-20
NR9897--MA0089.1.MAFG::NFE2L1	chr9	116145706	116145711	+	0.000	0.000	Merged-chr9-116145673-55
NR6991--MA0591.1.Bach1::Mafk	chr4	95194839	95194853	-	0.000	0.000	Merged-chr4-95194969-49
NR6719--MA0089.1.MAFG::NFE2L1	chr3	152209665	152209670	+	0.000	0.000	Merged-chr3-152209810-2
NR3677--MA0501.1.MAF::NFE2	chr15	75117647	75117661	-	0.000	0.000	Merged-chr15-75117668-42
NR999--MA0117.2.Mafb	chr10	57753275	57753286	-	0.000	0.000	Merged-chr10-57753371-62
NR3401--MA0089.1.MAFG::NFE2L1	chr14	118820256	118820261	-	0.000	0.000	Merged-chr14-118820238-38
NR4517--MA0501.1.MAF::NFE2	chr17	52168419	52168433	-	0.000	0.000	Merged-chr17-52168646-44
NR7624--MA0591.1.Bach1::Mafk	chr5	105415551	105415565	-	0.000	0.000	Merged-chr5-105415697-66
NR6575--MA0659.1.MAFG	chr3	128151263	128151283	-	0.000	0.000	Merged-chr3-128151180-1
NR9822--MA0117.2.Mafb	chr9	96783755	96783766	+	0.000	0.000	Merged-chr9-96783920-38
NR6315--MA0089.1.MAFG::NFE2L1	chr3	67374057	67374062	+	0.000	0.000	Merged-chr3-67374115-44
