#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR617--MA0463.1.Bcl6	chr14	30152999	30153012	+	0.000	0.000	Merged-chr14-30153038-10
NR538--MA0731.1.BCL6B	chr13	54590129	54590145	-	0.000	0.000	Merged-chr13-54590326-80
NR523--MA0463.1.Bcl6	chr13	37801785	37801798	-	0.000	0.000	Merged-chr13-37801685-58
NR46--MA0731.1.BCL6B	chr1	79561122	79561138	-	0.000	0.000	Merged-chr1-79561257-51
NR993--MA0463.1.Bcl6	chr19	38352793	38352806	+	0.000	0.000	Merged-chr19-38352825-30
NR918--MA0731.1.BCL6B	chr18	46176055	46176071	+	0.000	0.000	Merged-chr18-46176178-68
NR613--MA0731.1.BCL6B	chr14	25481268	25481284	-	0.000	0.000	Merged-chr14-25481230-34
NR1308--MA0463.1.Bcl6	chr3	135604915	135604928	+	0.000	0.000	Merged-chr3-135604723-37
NR519--MA0463.1.Bcl6	chr13	23757203	23757216	+	0.000	0.000	Merged-chr13-23757090-56
NR425--MA0463.1.Bcl6	chr12	16509619	16509632	+	0.000	0.000	Merged-chr12-16509548-40
NR1684--MA0463.1.Bcl6	chr6	86472382	86472395	+	0.000	0.000	Merged-chr6-86472482-99
NR1223--MA0463.1.Bcl6	chr3	37229516	37229529	+	0.000	0.000	Merged-chr3-37229433-26
NR443--MA0463.1.Bcl6	chr12	55438940	55438953	-	0.000	0.000	Merged-chr12-55438958-24
NR334--MA0731.1.BCL6B	chr11	50952517	50952533	+	0.000	0.000	Merged-chr11-50952542-18
NR695--MA0731.1.BCL6B	chr15	31601902	31601918	+	0.000	0.000	Merged-chr15-31601857-105
NR457--MA0463.1.Bcl6	chr12	76308055	76308068	+	0.000	0.000	Merged-chr12-76308234-29
NR1488--MA0463.1.Bcl6	chr5	3497909	3497922	-	0.000	0.000	Merged-chr5-3497810-31
NR1036--MA0463.1.Bcl6	chr2	15055493	15055506	-	0.000	0.000	Merged-chr2-15055346-111
NR1703--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR687--MA0731.1.BCL6B	chr15	12895527	12895543	+	0.000	0.000	Merged-chr15-12895648-51
NR820--MA0463.1.Bcl6	chr17	5814097	5814110	+	0.000	0.000	Merged-chr17-5814048-13
NR1054--MA0463.1.Bcl6	chr2	38644043	38644056	+	0.000	0.000	Merged-chr2-38643899-59
NR2132--MA0731.1.BCL6B	chrX	166718102	166718118	+	0.000	0.000	Merged-chrX-166718260-20
NR1936--MA0463.1.Bcl6	chr8	83131698	83131711	-	0.000	0.000	Merged-chr8-83131891-13
NR2036--MA0731.1.BCL6B	chr9	61985864	61985880	+	0.000	0.000	Merged-chr9-61985861-64
NR377--MA0463.1.Bcl6	chr11	94236370	94236383	+	0.000	0.000	Merged-chr11-94236284-28
NR1067--MA0731.1.BCL6B	chr2	50814078	50814094	-	0.000	0.000	Merged-chr2-50813926-46
NR1910--MA0731.1.BCL6B	chr8	31097077	31097093	+	0.000	0.000	Merged-chr8-31097238-35
NR1184--MA0463.1.Bcl6	chr2	163123920	163123933	-	0.000	0.000	Merged-chr2-163123770-16
NR395--MA0463.1.Bcl6	chr11	106329899	106329912	+	0.000	0.000	Merged-chr11-106329913-15
NR414--MA0731.1.BCL6B	chr12	3322115	3322131	+	0.000	0.000	Merged-chr12-3322326-39
NR919--MA0463.1.Bcl6	chr18	46182171	46182184	-	0.000	0.000	Merged-chr18-46182052-26
NR1296--MA0463.1.Bcl6	chr3	126589649	126589662	+	0.000	0.000	Merged-chr3-126589665-27
NR149--MA0463.1.Bcl6	chr1	174469859	174469872	+	0.000	0.000	Merged-chr1-174469932-39
NR825--MA0463.1.Bcl6	chr17	8228690	8228703	+	0.000	0.000	Merged-chr17-8228766-12
NR1717--MA0463.1.Bcl6	chr6	119502188	119502201	-	0.000	0.000	Merged-chr6-119502216-31
NR1623--MA0463.1.Bcl6	chr5	140663619	140663632	+	0.000	0.000	Merged-chr5-140663494-2
NR1761--MA0731.1.BCL6B	chr7	3645150	3645166	+	0.000	0.000	Merged-chr7-3645035-83
NR536--MA0731.1.BCL6B	chr13	49449501	49449517	+	0.000	0.000	Merged-chr13-49449603-25
NR807--MA0731.1.BCL6B	chr16	92762111	92762127	+	0.000	0.000	Merged-chr16-92761917-18
NR185--MA0463.1.Bcl6	chr10	8953204	8953217	+	0.000	0.000	Merged-chr10-8953091-38
NR1086--MA0463.1.Bcl6	chr2	69712420	69712433	-	0.000	0.000	Merged-chr2-69712301-22
NR1507--MA0463.1.Bcl6	chr5	23844215	23844228	-	0.000	0.000	Merged-chr5-23844143-49
NR512--MA0463.1.Bcl6	chr13	17432457	17432470	-	0.000	0.000	Merged-chr13-17432552-25
NR1628--MA0463.1.Bcl6	chr5	150840181	150840194	+	0.000	0.000	Merged-chr5-150840006-2
NR745--MA0463.1.Bcl6	chr15	102296158	102296171	-	0.000	0.000	Merged-chr15-102296189-42
NR530--MA0463.1.Bcl6	chr13	44260136	44260149	+	0.000	0.000	Merged-chr13-44260111-9
NR2103--MA0731.1.BCL6B	chrX	12135166	12135182	+	0.000	0.000	Merged-chrX-12135099-86
NR1915--MA0731.1.BCL6B	chr8	41417113	41417129	+	0.000	0.000	Merged-chr8-41416899-78
NR642--MA0463.1.Bcl6	chr14	55743856	55743869	-	0.000	0.000	Merged-chr14-55743949-20
NR767--MA0731.1.BCL6B	chr16	23250854	23250870	+	0.000	0.000	Merged-chr16-23250750-42
NR1543--MA0463.1.Bcl6	chr5	67260764	67260777	-	0.000	0.000	Merged-chr5-67260794-69
NR419--MA0731.1.BCL6B	chr12	12420963	12420979	+	0.000	0.000	Merged-chr12-12421054-45
NR1610--MA0731.1.BCL6B	chr5	130116535	130116551	+	0.000	0.000	Merged-chr5-130116331-6
NR1888--MA0463.1.Bcl6	chr7	136248474	136248487	-	0.000	0.000	Merged-chr7-136248443-25
NR223--MA0731.1.BCL6B	chr10	61276009	61276025	+	0.000	0.000	Merged-chr10-61275935-46
NR2096--MA0463.1.Bcl6	chrX	8132522	8132535	+	0.000	0.000	Merged-chrX-8132452-84
NR432--MA0463.1.Bcl6	chr12	28649539	28649552	-	0.000	0.000	Merged-chr12-28649710-52
NR1445--MA0463.1.Bcl6	chr4	125114934	125114947	-	0.000	0.000	Merged-chr4-125114884-30
NR777--MA0463.1.Bcl6	chr16	32516265	32516278	+	0.000	0.000	Merged-chr16-32516451-30
NR889--MA0463.1.Bcl6	chr17	85189679	85189692	-	0.000	0.000	Merged-chr17-85189630-51
NR1481--MA0463.1.Bcl6	chr4	155050307	155050320	+	0.000	0.000	Merged-chr4-155050218-26
NR106--MA0731.1.BCL6B	chr1	151465667	151465683	+	0.000	0.000	Merged-chr1-151465762-7
NR358--MA0731.1.BCL6B	chr11	69766431	69766447	-	0.000	0.000	Merged-chr11-69766217-75
NR196--MA0731.1.BCL6B	chr10	19962900	19962916	+	0.000	0.000	Merged-chr10-19962974-43
NR1201--MA0731.1.BCL6B	chr2	179648965	179648981	+	0.000	0.000	Merged-chr2-179648980-59
NR89--MA0463.1.Bcl6	chr1	135729462	135729475	+	0.000	0.000	Merged-chr1-135729206-62
NR339--MA0463.1.Bcl6	chr11	53324630	53324643	-	0.000	0.000	Merged-chr11-53324720-33
NR124--MA0463.1.Bcl6	chr1	162207247	162207260	+	0.000	0.000	Merged-chr1-162207431-48
NR1813--MA0463.1.Bcl6	chr7	67803630	67803643	+	0.000	0.000	Merged-chr7-67803382-70
NR1710--MA0463.1.Bcl6	chr6	116287138	116287151	-	0.000	0.000	Merged-chr6-116287137-8
NR207--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR1267--MA0463.1.Bcl6	chr3	103405529	103405542	-	0.000	0.000	Merged-chr3-103405452-17
NR1840--MA0463.1.Bcl6	chr7	101011906	101011919	-	0.000	0.000	Merged-chr7-101011923-30
NR1650--MA0731.1.BCL6B	chr6	31076174	31076190	-	0.000	0.000	Merged-chr6-31076077-28
NR1921--MA0731.1.BCL6B	chr8	66486562	66486578	-	0.000	0.000	Merged-chr8-66486443-62
NR384--MA0463.1.Bcl6	chr11	98918364	98918377	+	0.000	0.000	Merged-chr11-98918377-19
NR1191--MA0463.1.Bcl6	chr2	169398595	169398608	+	0.000	0.000	Merged-chr2-169398588-9
NR1039--MA0463.1.Bcl6	chr2	19389000	19389013	+	0.000	0.000	Merged-chr2-19388892-38
NR926--MA0463.1.Bcl6	chr18	52410204	52410217	-	0.000	0.000	Merged-chr18-52410134-29
NR1663--MA0731.1.BCL6B	chr6	51330267	51330283	-	0.000	0.000	Merged-chr6-51330461-17
NR2035--MA0463.1.Bcl6	chr9	61791214	61791227	+	0.000	0.000	Merged-chr9-61791076-24
NR1900--MA0731.1.BCL6B	chr8	12607380	12607396	-	0.000	0.000	Merged-chr8-12607436-37
NR174--MA0463.1.Bcl6	chr1	189703457	189703470	-	0.000	0.000	Merged-chr1-189703506-56
NR1075--MA0463.1.Bcl6	chr2	60370320	60370333	-	0.000	0.000	Merged-chr2-60370406-27
NR192--MA0463.1.Bcl6	chr10	13386017	13386030	-	0.000	0.000	Merged-chr10-13386141-8
NR1747--MA0463.1.Bcl6	chr6	143115346	143115359	-	0.000	0.000	Merged-chr6-143115192-122,Merged-chr6-143115547-2
NR1512--MA0731.1.BCL6B	chr5	28076600	28076616	+	0.000	0.000	Merged-chr5-28076543-4
NR197--MA0463.1.Bcl6	chr10	21077157	21077170	+	0.000	0.000	Merged-chr10-21077347-58
NR1765--MA0463.1.Bcl6	chr7	12880948	12880961	-	0.000	0.000	Merged-chr7-12881125-51
NR770--MA0463.1.Bcl6	chr16	23988611	23988624	-	0.000	0.000	Merged-chr16-23988801-56
NR618--MA0463.1.Bcl6	chr14	30273106	30273119	-	0.000	0.000	Merged-chr14-30273182-14
NR1877--MA0463.1.Bcl6	chr7	129764633	129764646	+	0.000	0.000	Merged-chr7-129764736-16
NR524--MA0463.1.Bcl6	chr13	40418937	40418950	-	0.000	0.000	Merged-chr13-40418835-1
NR1210--MA0463.1.Bcl6	chr3	10682195	10682208	+	0.000	0.000	Merged-chr3-10682149-13
NR1363--MA0731.1.BCL6B	chr4	32869023	32869039	+	0.000	0.000	Merged-chr4-32869066-16
NR748--MA0463.1.Bcl6	chr16	8870026	8870039	+	0.000	0.000	Merged-chr16-8869938-27
NR1309--MA0463.1.Bcl6	chr3	135629137	135629150	-	0.000	0.000	Merged-chr3-135628984-19
NR314--MA0463.1.Bcl6	chr11	22936719	22936732	-	0.000	0.000	Merged-chr11-22936648-30
NR1504--MA0731.1.BCL6B	chr5	16470144	16470160	+	0.000	0.000	Merged-chr5-16470042-54
NR1685--MA0463.1.Bcl6	chr6	86570935	86570948	+	0.000	0.000	Merged-chr6-86570900-55
NR1797--MA0463.1.Bcl6	chr7	43895137	43895150	-	0.000	0.000	Merged-chr7-43894981-37
NR1180--MA0731.1.BCL6B	chr2	160367983	160367999	+	0.000	0.000	Merged-chr2-160368015-18
NR1626--MA0731.1.BCL6B	chr5	147323704	147323720	-	0.000	0.000	Merged-chr5-147323630-31
NR462--MA0463.1.Bcl6	chr12	80887378	80887391	-	0.000	0.000	Merged-chr12-80887298-29
NR1321--MA0731.1.BCL6B	chr3	144402253	144402269	-	0.000	0.000	Merged-chr3-144402343-18
NR113--MA0463.1.Bcl6	chr1	155146077	155146090	-	0.000	0.000	Merged-chr1-155146186-71
NR131--MA0463.1.Bcl6	chr1	165780417	165780430	-	0.000	0.000	Merged-chr1-165780595-120
NR458--MA0463.1.Bcl6	chr12	76361989	76362002	-	0.000	0.000	Merged-chr12-76362167-106
NR1857--MA0731.1.BCL6B	chr7	113250749	113250765	-	0.000	0.000	Merged-chr7-113250807-31
NR1820--MA0463.1.Bcl6	chr7	80857309	80857322	-	0.000	0.000	Merged-chr7-80857503-23
NR364--MA0463.1.Bcl6	chr11	75655918	75655931	+	0.000	0.000	Merged-chr11-75656010-33
NR118--MA0463.1.Bcl6	chr1	159390151	159390164	-	0.000	0.000	Merged-chr1-159390218-34
NR933--MA0731.1.BCL6B	chr18	60632960	60632976	-	0.000	0.000	Merged-chr18-60633052-25
NR1185--MA0731.1.BCL6B	chr2	163123920	163123936	+	0.000	0.000	Merged-chr2-163123770-16
NR2006--MA0463.1.Bcl6	chr9	31280439	31280452	-	0.000	0.000	Merged-chr9-31280621-156
NR1217--MA0731.1.BCL6B	chr3	31093878	31093894	+	0.000	0.000	Merged-chr3-31093937-10
NR1722--MA0463.1.Bcl6	chr6	121017494	121017507	-	0.000	0.000	Merged-chr6-121017523-33
NR641--MA0731.1.BCL6B	chr14	55604120	55604136	+	0.000	0.000	Merged-chr14-55604128-61
NR1834--MA0463.1.Bcl6	chr7	97371626	97371639	-	0.000	0.000	Merged-chr7-97371683-55
NR1740--MA0463.1.Bcl6	chr6	135011564	135011577	-	0.000	0.000	Merged-chr6-135011680-51
NR2042--MA0463.1.Bcl6	chr9	69702206	69702219	+	0.000	0.000	Merged-chr9-69702378-12
NR951--MA0463.1.Bcl6	chr18	74214004	74214017	+	0.000	0.000	Merged-chr18-74213885-15
NR654--MA0731.1.BCL6B	chr14	70076773	70076789	+	0.000	0.000	Merged-chr14-70076912-39
NR1297--MA0463.1.Bcl6	chr3	129602473	129602486	-	0.000	0.000	Merged-chr3-129602465-51
NR835--MA0463.1.Bcl6	chr17	23546685	23546698	+	0.000	0.000	Merged-chr17-23546957-76
NR1414--MA0731.1.BCL6B	chr4	95607523	95607539	+	0.000	0.000	Merged-chr4-95607625-1
NR32--MA0731.1.BCL6B	chr1	63953647	63953663	+	0.000	0.000	Merged-chr1-63953679-17
NR871--MA0463.1.Bcl6	chr17	73875427	73875440	-	0.000	0.000	Merged-chr17-73875557-33
NR1772--MA0463.1.Bcl6	chr7	18921451	18921464	-	0.000	0.000	Merged-chr7-18921308-7
NR580--MA0731.1.BCL6B	chr13	107449813	107449829	-	0.000	0.000	Merged-chr13-107449770-31
NR646--MA0731.1.BCL6B	chr14	61971215	61971231	-	0.000	0.000	Merged-chr14-61971047-1
NR35--MA0463.1.Bcl6	chr1	66714165	66714178	-	0.000	0.000	Merged-chr1-66714205-8
NR960--MA0731.1.BCL6B	chr18	79258159	79258175	+	0.000	0.000	Merged-chr18-79258074-1
NR755--MA0731.1.BCL6B	chr16	14351039	14351055	+	0.000	0.000	Merged-chr16-14350919-24
NR11--MA0731.1.BCL6B	chr1	34434976	34434992	+	0.000	0.000	Merged-chr1-34434943-38
NR1656--MA0463.1.Bcl6	chr6	38911332	38911345	+	0.000	0.000	Merged-chr6-38911348-28
NR973--MA0731.1.BCL6B	chr19	6910118	6910134	-	0.000	0.000	Merged-chr19-6909956-83
NR509--MA0463.1.Bcl6	chr13	16012354	16012367	+	0.000	0.000	Merged-chr13-16012356-90
NR354--MA0731.1.BCL6B	chr11	68199611	68199627	+	0.000	0.000	Merged-chr11-68199450-69
NR1889--MA0463.1.Bcl6	chr7	136365257	136365270	+	0.000	0.000	Merged-chr7-136365235-1
NR877--MA0731.1.BCL6B	chr17	80621213	80621229	+	0.000	0.000	Merged-chr17-80621176-31
NR463--MA0731.1.BCL6B	chr12	80887378	80887394	+	0.000	0.000	Merged-chr12-80887298-29
NR1222--MA0463.1.Bcl6	chr3	36841222	36841235	+	0.000	0.000	Merged-chr3-36841123-23
NR1148--MA0731.1.BCL6B	chr2	132292207	132292223	+	0.000	0.000	Merged-chr2-132292299-25
NR37--MA0731.1.BCL6B	chr1	69498973	69498989	+	0.000	0.000	Merged-chr1-69499196-51
NR1106--MA0463.1.Bcl6	chr2	84582319	84582332	+	0.000	0.000	Merged-chr2-84582461-28
NR2030--MA0731.1.BCL6B	chr9	57831510	57831526	+	0.000	0.000	Merged-chr9-57831644-49
NR551--MA0731.1.BCL6B	chr13	73772828	73772844	+	0.000	0.000	Merged-chr13-73772920-55
NR335--MA0463.1.Bcl6	chr11	52231872	52231885	-	0.000	0.000	Merged-chr11-52232101-58
NR1074--MA0731.1.BCL6B	chr2	60037444	60037460	-	0.000	0.000	Merged-chr2-60037299-59
NR1142--MA0463.1.Bcl6	chr2	128429168	128429181	+	0.000	0.000	Merged-chr2-128428948-146
NR568--MA0463.1.Bcl6	chr13	100731066	100731079	+	0.000	0.000	Merged-chr13-100730869-60
NR1597--MA0731.1.BCL6B	chr5	121848837	121848853	+	0.000	0.000	Merged-chr5-121848925-46
NR150--MA0731.1.BCL6B	chr1	174469856	174469872	-	0.000	0.000	Merged-chr1-174469932-39
NR483--MA0463.1.Bcl6	chr12	108894189	108894202	-	0.000	0.000	Merged-chr12-108894024-86
NR1599--MA0463.1.Bcl6	chr5	122614497	122614510	+	0.000	0.000	Merged-chr5-122614417-50
NR782--MA0731.1.BCL6B	chr16	42909887	42909903	-	0.000	0.000	Merged-chr16-42910111-17
NR1026--MA0463.1.Bcl6	chr2	6716804	6716817	-	0.000	0.000	Merged-chr2-6716828-13
NR434--MA0731.1.BCL6B	chr12	29291093	29291109	+	0.000	0.000	Merged-chr12-29291093-42
NR686--MA0731.1.BCL6B	chr15	12795761	12795777	+	0.000	0.000	Merged-chr15-12795578-29
NR957--MA0731.1.BCL6B	chr18	76379047	76379063	+	0.000	0.000	Merged-chr18-76378937-57
NR272--MA0731.1.BCL6B	chr10	95557518	95557534	+	0.000	0.000	Merged-chr10-95557525-27
NR338--MA0731.1.BCL6B	chr11	52320595	52320611	+	0.000	0.000	Merged-chr11-52320694-9
NR609--MA0731.1.BCL6B	chr14	14715997	14716013	-	0.000	0.000	Merged-chr14-14716073-16
NR931--MA0463.1.Bcl6	chr18	60632960	60632973	-	0.000	0.000	Merged-chr18-60633052-25
NR161--MA0463.1.Bcl6	chr1	180483339	180483352	-	0.000	0.000	Merged-chr1-180483466-4
NR1268--MA0463.1.Bcl6	chr3	104299166	104299179	+	0.000	0.000	Merged-chr3-104299067-15
NR488--MA0463.1.Bcl6	chr12	112862135	112862148	+	0.000	0.000	Merged-chr12-112862043-16
NR285--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR815--MA0463.1.Bcl6	chr16	95929983	95929996	+	0.000	0.000	Merged-chr16-95929936-27
NR1716--MA0463.1.Bcl6	chr6	119479228	119479241	-	0.000	0.000	Merged-chr6-119479144-6
NR10--MA0463.1.Bcl6	chr1	34434976	34434989	-	0.000	0.000	Merged-chr1-34434943-38
NR949--MA0731.1.BCL6B	chr18	70602842	70602858	+	0.000	0.000	Merged-chr18-70602929-40
NR1076--MA0463.1.Bcl6	chr2	62411685	62411698	-	0.000	0.000	Merged-chr2-62411627-90
NR439--MA0731.1.BCL6B	chr12	35192336	35192352	+	0.000	0.000	Merged-chr12-35192398-29
NR1864--MA0463.1.Bcl6	chr7	116608450	116608463	+	0.000	0.000	Merged-chr7-116608604-50
NR896--MA0731.1.BCL6B	chr17	87321700	87321716	-	0.000	0.000	Merged-chr17-87321876-10
NR614--MA0463.1.Bcl6	chr14	27229731	27229744	+	0.000	0.000	Merged-chr14-27229706-56
NR657--MA0731.1.BCL6B	chr14	72822279	72822295	-	0.000	0.000	Merged-chr14-72822179-91
NR928--MA0731.1.BCL6B	chr18	55146668	55146684	-	0.000	0.000	Merged-chr18-55146782-23
NR520--MA0463.1.Bcl6	chr13	24547247	24547260	+	0.000	0.000	Merged-chr13-24547194-39
NR309--MA0731.1.BCL6B	chr11	4704383	4704399	+	0.000	0.000	Merged-chr11-4704501-78
NR753--MA0463.1.Bcl6	chr16	11577696	11577709	-	0.000	0.000	Merged-chr16-11577786-44
NR623--MA0731.1.BCL6B	chr14	40955957	40955973	-	0.000	0.000	Merged-chr14-40955925-7
NR69--MA0731.1.BCL6B	chr1	106867027	106867043	+	0.000	0.000	Merged-chr1-106866899-32
NR198--MA0463.1.Bcl6	chr10	23081566	23081579	-	0.000	0.000	Merged-chr10-23081427-49
NR507--MA0463.1.Bcl6	chr13	10234049	10234062	+	0.000	0.000	Merged-chr13-10233980-9
