#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR2663--MA1104.1.GATA6	chr2	43737889	43737901	+	0.000	0.000	Merged-chr2-43737811-44
NR1171--MA0037.3.GATA3	chr13	8457034	8457041	-	0.000	0.000	Merged-chr13-8457184-81
NR4181--MA1104.1.GATA6	chr6	140598739	140598751	-	0.000	0.000	Merged-chr6-140598794-45
NR4085--MA0037.3.GATA3	chr6	122742624	122742631	-	0.000	0.000	Merged-chr6-122742614-91
NR4324--MA0036.3.GATA2	chr7	47113494	47113504	-	0.000	0.000	Merged-chr7-47113657-15
NR4586--MA0766.1.GATA5	chr8	36082499	36082506	-	0.000	0.000	Merged-chr8-36082616-47
NR2881--MA1104.1.GATA6	chr2	158666715	158666727	+	0.000	0.000	Merged-chr2-158666771-26
NR1869--MA0037.3.GATA3	chr16	43690240	43690247	-	0.000	0.000	Merged-chr16-43690423-59
NR2492--MA0766.1.GATA5	chr19	32595541	32595548	+	0.000	0.000	Merged-chr19-32595781-33
NR2482--MA0036.3.GATA2	chr19	32275769	32275779	+	0.000	0.000	Merged-chr19-32275869-3
NR124--MA0035.3.Gata1	chr1	85981820	85981830	-	0.000	0.000	Merged-chr1-85981995-4
NR3464--MA0140.2.GATA1::TAL1	chr4	138408062	138408079	-	0.000	0.000	Merged-chr4-138408066-23
NR2625--MA0482.1.Gata4	chr2	26663353	26663363	-	0.000	0.000	Merged-chr2-26663568-32
NR304--MA0766.1.GATA5	chr1	171038450	171038457	+	0.000	0.000	Merged-chr1-171038318-80
NR3406--MA0037.3.GATA3	chr4	98282497	98282504	-	0.000	0.000	Merged-chr4-98282479-46
NR2235--MA0035.3.Gata1	chr17	71491183	71491193	+	0.000	0.000	Merged-chr17-71491103-50
NR766--MA0482.1.Gata4	chr11	70240049	70240059	+	0.000	0.000	Merged-chr11-70239985-43
NR4966--MA0766.1.GATA5	chr9	108120448	108120455	-	0.000	0.000	Merged-chr9-108120680-34
NR1312--MA0037.3.GATA3	chr13	95697072	95697079	-	0.000	0.000	Merged-chr13-95697036-46
NR849--MA1104.1.GATA6	chr11	101661873	101661885	+	0.000	0.000	Merged-chr11-101661964-4
NR179--MA0036.3.GATA2	chr1	119713004	119713014	-	0.000	0.000	Merged-chr1-119713231-18
NR1808--MA0140.2.GATA1::TAL1	chr16	11526680	11526697	-	0.000	0.000	Merged-chr16-11526520-43
NR4775--MA0482.1.Gata4	chr9	14276154	14276164	-	0.000	0.000	Merged-chr9-14276046-105
NR3314--MA0140.2.GATA1::TAL1	chr4	53384823	53384840	+	0.000	0.000	Merged-chr4-53384912-31
NR636--MA0482.1.Gata4	chr10	120979240	120979250	-	0.000	0.000	Merged-chr10-120978950-160
NR2357--MA0035.3.Gata1	chr18	67671647	67671657	+	0.000	0.000	Merged-chr18-67671688-18
NR510--MA1104.1.GATA6	chr10	81384280	81384292	-	0.000	0.000	Merged-chr10-81384420-60
NR3127--MA1104.1.GATA6	chr3	126693181	126693193	-	0.000	0.000	Merged-chr3-126693084-1
NR439--MA0766.1.GATA5	chr10	42220714	42220721	-	0.000	0.000	Merged-chr10-42220589-14
NR506--MA0482.1.Gata4	chr10	81137369	81137379	+	0.000	0.000	Merged-chr10-81137276-7
NR4435--MA0766.1.GATA5	chr7	114580613	114580620	+	0.000	0.000	Merged-chr7-114580600-10
NR1639--MA0140.2.GATA1::TAL1	chr15	8073365	8073382	-	0.000	0.000	Merged-chr15-8073323-37
NR2598--MA0482.1.Gata4	chr2	18935689	18935699	+	0.000	0.000	Merged-chr2-18935718-26
NR3833--MA0766.1.GATA5	chr5	137747962	137747969	-	0.000	0.000	Merged-chr5-137747869-32
NR3074--MA1104.1.GATA6	chr3	101800463	101800475	-	0.000	0.000	Merged-chr3-101800601-48
NR4423--MA1104.1.GATA6	chr7	113419584	113419596	+	0.000	0.000	Merged-chr7-113419557-35
NR2472--MA1104.1.GATA6	chr19	29418704	29418716	-	0.000	0.000	Merged-chr19-29418635-70
NR2877--MA0766.1.GATA5	chr2	153350783	153350790	+	0.000	0.000	Merged-chr2-153350886-63
NR509--MA0035.3.Gata1	chr10	81137368	81137378	+	0.000	0.000	Merged-chr10-81137276-7
NR4143--MA0766.1.GATA5	chr6	130419322	130419329	-	0.000	0.000	Merged-chr6-130419325-26
NR3311--MA0037.3.GATA3	chr4	53384822	53384829	-	0.000	0.000	Merged-chr4-53384912-31
NR379--MA0140.2.GATA1::TAL1	chr10	19597077	19597094	-	0.000	0.000	Merged-chr10-19597137-35
NR618--MA0035.3.Gata1	chr10	117861196	117861206	+	0.000	0.000	Merged-chr10-117861044-50
NR3125--MA0140.2.GATA1::TAL1	chr3	126691135	126691152	-	0.000	0.000	Merged-chr3-126690917-48
NR4299--MA0766.1.GATA5	chr7	30216885	30216892	+	0.000	0.000	Merged-chr7-30216934-21
NR2961--MA0037.3.GATA3	chr3	37738511	37738518	+	0.000	0.000	Merged-chr3-37738517-40
NR3650--MA0766.1.GATA5	chr5	65867408	65867415	-	0.000	0.000	Merged-chr5-65867573-52
NR1621--MA0140.2.GATA1::TAL1	chr14	118937827	118937844	+	0.000	0.000	Merged-chr14-118937889-60
NR660--MA0140.2.GATA1::TAL1	chr10	127655061	127655078	-	0.000	0.000	Merged-chr10-127655253-25
NR2517--MA1104.1.GATA6	chr19	37333552	37333564	+	0.000	0.000	Merged-chr19-37333490-26
NR1941--MA0482.1.Gata4	chr16	58679047	58679057	-	0.000	0.000	Merged-chr16-58678885-20
NR2626--MA1104.1.GATA6	chr2	26663353	26663365	+	0.000	0.000	Merged-chr2-26663568-32
NR4788--MA0766.1.GATA5	chr9	22155850	22155857	+	0.000	0.000	Merged-chr9-22155812-33
NR1836--MA0140.2.GATA1::TAL1	chr16	22264843	22264860	+	0.000	0.000	Merged-chr16-22264951-1
NR1983--MA0766.1.GATA5	chr16	91433540	91433547	+	0.000	0.000	Merged-chr16-91433677-29
NR5017--MA0037.3.GATA3	chr9	123688218	123688225	+	0.000	0.000	Merged-chr9-123688384-5
NR2065--MA0036.3.GATA2	chr17	12249912	12249922	-	0.000	0.000	Merged-chr17-12249903-14
NR624--MA0037.3.GATA3	chr10	118530115	118530122	+	0.000	0.000	Merged-chr10-118529914-14
NR917--MA0140.2.GATA1::TAL1	chr11	117334306	117334323	-	0.000	0.000	Merged-chr11-117334271-49
NR129--MA0036.3.GATA2	chr1	87866712	87866722	-	0.000	0.000	Merged-chr1-87866806-30
NR2445--MA0036.3.GATA2	chr19	12805882	12805892	-	0.000	0.000	Merged-chr19-12806193-62
NR4868--MA0482.1.Gata4	chr9	69298080	69298090	+	0.000	0.000	Merged-chr9-69298140-58
NR1792--MA0482.1.Gata4	chr15	100750372	100750382	+	0.000	0.000	Merged-chr15-100750259-57
NR4648--MA0036.3.GATA2	chr8	110997891	110997901	-	0.000	0.000	Merged-chr8-110997876-73
NR3826--MA0037.3.GATA3	chr5	137707217	137707224	+	0.000	0.000	Merged-chr5-137707287-72
NR4587--MA0035.3.Gata1	chr8	36082498	36082508	+	0.000	0.000	Merged-chr8-36082616-47
NR838--MA0482.1.Gata4	chr11	101627409	101627419	+	0.000	0.000	Merged-chr11-101627512-104
NR2923--MA0140.2.GATA1::TAL1	chr2	173790071	173790088	-	0.000	0.000	Merged-chr2-173790034-18
NR424--MA0482.1.Gata4	chr10	34172903	34172913	-	0.000	0.000	Merged-chr10-34172961-40
NR1636--MA0037.3.GATA3	chr15	8073376	8073383	+	0.000	0.000	Merged-chr15-8073323-37
NR2121--MA0482.1.Gata4	chr17	26532842	26532852	-	0.000	0.000	Merged-chr17-26532798-20
NR507--MA1104.1.GATA6	chr10	81137367	81137379	-	0.000	0.000	Merged-chr10-81137276-7
NR3122--MA0036.3.GATA2	chr3	126691144	126691154	-	0.000	0.000	Merged-chr3-126690917-48
NR1400--MA0035.3.Gata1	chr13	113580115	113580125	-	0.000	0.000	Merged-chr13-113580257-62
NR3258--MA0140.2.GATA1::TAL1	chr4	11323571	11323588	+	0.000	0.000	Merged-chr4-11323536-26
NR318--MA0035.3.Gata1	chr1	172277571	172277581	+	0.000	0.000	Merged-chr1-172277440-42
NR217--MA0036.3.GATA2	chr1	133033856	133033866	-	0.000	0.000	Merged-chr1-133033861-65
NR3754--MA0036.3.GATA2	chr5	109997108	109997118	-	0.000	0.000	Merged-chr5-109997231-2
NR3441--MA0035.3.Gata1	chr4	132783978	132783988	-	0.000	0.000	Merged-chr4-132783946-19
NR4608--MA0482.1.Gata4	chr8	83715199	83715209	-	0.000	0.000	Merged-chr8-83715259-53
NR1465--MA0766.1.GATA5	chr14	34549217	34549224	+	0.000	0.000	Merged-chr14-34549308-78
NR4593--MA0037.3.GATA3	chr8	64941573	64941580	-	0.000	0.000	Merged-chr8-64941626-25
NR3404--MA0037.3.GATA3	chr4	97855121	97855128	-	0.000	0.000	Merged-chr4-97855012-35
NR1160--MA0766.1.GATA5	chr12	118930864	118930871	+	0.000	0.000	Merged-chr12-118930773-38
NR3040--MA0035.3.Gata1	chr3	88325302	88325312	-	0.000	0.000	Merged-chr3-88325153-39
NR2531--MA0037.3.GATA3	chr19	41366809	41366816	-	0.000	0.000	Merged-chr19-41366765-21
NR397--MA0482.1.Gata4	chr10	26229622	26229632	+	0.000	0.000	Merged-chr10-26229708-29
NR3834--MA0035.3.Gata1	chr5	137747961	137747971	+	0.000	0.000	Merged-chr5-137747869-32
NR1587--MA0766.1.GATA5	chr14	79499549	79499556	-	0.000	0.000	Merged-chr14-79499625-44
NR847--MA0037.3.GATA3	chr11	101661876	101661883	+	0.000	0.000	Merged-chr11-101661964-4
NR4106--MA0766.1.GATA5	chr6	127575140	127575147	+	0.000	0.000	Merged-chr6-127575169-36
NR1992--MA0035.3.Gata1	chr16	91685628	91685638	+	0.000	0.000	Merged-chr16-91685700-49
NR429--MA0482.1.Gata4	chr10	39339749	39339759	+	0.000	0.000	Merged-chr10-39339887-44
NR1942--MA1104.1.GATA6	chr16	58679047	58679059	+	0.000	0.000	Merged-chr16-58678885-20
NR5022--MA0766.1.GATA5	chr9	123931830	123931837	-	0.000	0.000	Merged-chr9-123931993-21
NR4144--MA0035.3.Gata1	chr6	130419321	130419331	+	0.000	0.000	Merged-chr6-130419325-26
NR1479--MA0037.3.GATA3	chr14	45329862	45329869	+	0.000	0.000	Merged-chr14-45329780-80
NR1652--MA0036.3.GATA2	chr15	34412344	34412354	-	0.000	0.000	Merged-chr15-34412458-31
NR380--MA0037.3.GATA3	chr10	21975620	21975627	-	0.000	0.000	Merged-chr10-21975536-24
NR1981--MA0482.1.Gata4	chr16	91433537	91433547	-	0.000	0.000	Merged-chr16-91433677-29
NR1243--MA0140.2.GATA1::TAL1	chr13	46691027	46691044	+	0.000	0.000	Merged-chr13-46691011-55
NR710--MA0140.2.GATA1::TAL1	chr11	44581353	44581370	-	0.000	0.000	Merged-chr11-44581458-41
NR4869--MA1104.1.GATA6	chr9	69298078	69298090	-	0.000	0.000	Merged-chr9-69298140-58
NR3651--MA0035.3.Gata1	chr5	65867407	65867417	+	0.000	0.000	Merged-chr5-65867573-52
NR3446--MA0035.3.Gata1	chr4	134047865	134047875	-	0.000	0.000	Merged-chr4-134047792-28
NR1179--MA0140.2.GATA1::TAL1	chr13	8457042	8457059	+	0.000	0.000	Merged-chr13-8457184-81
NR3029--MA0037.3.GATA3	chr3	88142018	88142025	+	0.000	0.000	Merged-chr3-88142158-111
NR425--MA1104.1.GATA6	chr10	34172903	34172915	+	0.000	0.000	Merged-chr10-34172961-40
NR3138--MA0037.3.GATA3	chr3	130691403	130691410	-	0.000	0.000	Merged-chr3-130691489-97
NR1984--MA0035.3.Gata1	chr16	91433538	91433548	-	0.000	0.000	Merged-chr16-91433677-29
NR2122--MA1104.1.GATA6	chr17	26532842	26532854	+	0.000	0.000	Merged-chr17-26532798-20
NR2009--MA0482.1.Gata4	chr16	93918466	93918476	+	0.000	0.000	Merged-chr16-93918388-61
NR4421--MA0037.3.GATA3	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR2470--MA0037.3.GATA3	chr19	29418706	29418713	-	0.000	0.000	Merged-chr19-29418635-70
NR850--MA0036.3.GATA2	chr11	101661874	101661884	-	0.000	0.000	Merged-chr11-101661964-4
NR805--MA0037.3.GATA3	chr11	90225057	90225064	-	0.000	0.000	Merged-chr11-90225249-59
NR4255--MA0482.1.Gata4	chr7	19332941	19332951	+	0.000	0.000	Merged-chr7-19332998-44
NR4434--MA1104.1.GATA6	chr7	114580610	114580622	+	0.000	0.000	Merged-chr7-114580600-10
NR120--MA0037.3.GATA3	chr1	85981822	85981829	+	0.000	0.000	Merged-chr1-85981995-4
NR2549--MA1104.1.GATA6	chr19	53424926	53424938	+	0.000	0.000	Merged-chr19-53424819-25
NR1373--MA0036.3.GATA2	chr13	108045780	108045790	+	0.000	0.000	Merged-chr13-108045887-18
NR4112--MA0482.1.Gata4	chr6	129586993	129587003	+	0.000	0.000	Merged-chr6-129586992-7
NR1230--MA0036.3.GATA2	chr13	42108854	42108864	+	0.000	0.000	Merged-chr13-42108804-1
NR1306--MA0766.1.GATA5	chr13	89889163	89889170	-	0.000	0.000	Merged-chr13-89889254-28
NR873--MA0766.1.GATA5	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR3704--MA0036.3.GATA2	chr5	93267088	93267098	-	0.000	0.000	Merged-chr5-93267290-2
NR3281--MA0766.1.GATA5	chr4	33110182	33110189	-	0.000	0.000	Merged-chr4-33110299-20
NR1657--MA0036.3.GATA2	chr15	50667570	50667580	+	0.000	0.000	Merged-chr15-50667671-62
NR930--MA0035.3.Gata1	chr12	3427691	3427701	+	0.000	0.000	Merged-chr12-3427631-4
NR3276--MA0035.3.Gata1	chr4	32615368	32615378	+	0.000	0.000	Merged-chr4-32615355-52
NR2624--MA0037.3.GATA3	chr2	26663356	26663363	+	0.000	0.000	Merged-chr2-26663568-32
NR1519--MA0035.3.Gata1	chr14	54182256	54182266	+	0.000	0.000	Merged-chr14-54182272-2
NR3032--MA0036.3.GATA2	chr3	88142016	88142026	-	0.000	0.000	Merged-chr3-88142158-111
NR3313--MA0766.1.GATA5	chr4	53384822	53384829	-	0.000	0.000	Merged-chr4-53384912-31
NR3969--MA0036.3.GATA2	chr6	41141088	41141098	+	0.000	0.000	Merged-chr6-41141136-19
NR4782--MA0140.2.GATA1::TAL1	chr9	15029154	15029171	-	0.000	0.000	Merged-chr9-15029277-27
NR398--MA1104.1.GATA6	chr10	26229620	26229632	-	0.000	0.000	Merged-chr10-26229708-29
NR3460--MA0035.3.Gata1	chr4	135898492	135898502	-	0.000	0.000	Merged-chr4-135898625-32
NR4568--MA0140.2.GATA1::TAL1	chr8	34164661	34164678	+	0.000	0.000	Merged-chr8-34164566-26
NR1982--MA1104.1.GATA6	chr16	91433537	91433549	+	0.000	0.000	Merged-chr16-91433677-29
NR50--MA0035.3.Gata1	chr1	52170144	52170154	-	0.000	0.000	Merged-chr1-52170255-41
NR4960--MA0036.3.GATA2	chr9	107950867	107950877	+	0.000	0.000	Merged-chr9-107950952-46
NR2671--MA0766.1.GATA5	chr2	43739404	43739411	-	0.000	0.000	Merged-chr2-43739518-2
NR2488--MA0037.3.GATA3	chr19	32595541	32595548	+	0.000	0.000	Merged-chr19-32595781-33
NR1793--MA0035.3.Gata1	chr15	100750371	100750381	+	0.000	0.000	Merged-chr15-100750259-57
NR1588--MA0035.3.Gata1	chr14	79499548	79499558	+	0.000	0.000	Merged-chr14-79499625-44
NR3423--MA1104.1.GATA6	chr4	126677480	126677492	+	0.000	0.000	Merged-chr4-126677717-65
NR4107--MA0035.3.Gata1	chr6	127575138	127575148	-	0.000	0.000	Merged-chr6-127575169-36
NR1073--MA0036.3.GATA2	chr12	98215673	98215683	-	0.000	0.000	Merged-chr12-98215762-18
NR1581--MA1104.1.GATA6	chr14	78687793	78687805	-	0.000	0.000	Merged-chr14-78687892-42
NR1283--MA0035.3.Gata1	chr13	67360422	67360432	-	0.000	0.000	Merged-chr13-67360485-68
NR1724--MA0036.3.GATA2	chr15	81522971	81522981	+	0.000	0.000	Merged-chr15-81522874-123
NR911--MA0482.1.Gata4	chr11	116306545	116306555	+	0.000	0.000	Merged-chr11-116306675-50
NR1638--MA0766.1.GATA5	chr15	8073376	8073383	+	0.000	0.000	Merged-chr15-8073323-37
NR4256--MA1104.1.GATA6	chr7	19332939	19332951	-	0.000	0.000	Merged-chr7-19332998-44
NR3223--MA0482.1.Gata4	chr3	145942232	145942242	+	0.000	0.000	Merged-chr3-145942154-31
NR4113--MA1104.1.GATA6	chr6	129586991	129587003	-	0.000	0.000	Merged-chr6-129586992-7
NR1219--MA0035.3.Gata1	chr13	41097618	41097628	-	0.000	0.000	Merged-chr13-41097728-40
NR1790--MA0140.2.GATA1::TAL1	chr15	99341449	99341466	+	0.000	0.000	Merged-chr15-99341315-43
NR4249--MA0140.2.GATA1::TAL1	chr7	4427557	4427574	+	0.000	0.000	Merged-chr7-4427414-39
NR39--MA0037.3.GATA3	chr1	51448780	51448787	-	0.000	0.000	Merged-chr1-51448946-41
NR4269--MA1104.1.GATA6	chr7	24407233	24407245	-	0.000	0.000	Merged-chr7-24407263-37
NR3916--MA0766.1.GATA5	chr5	149246273	149246280	+	0.000	0.000	Merged-chr5-149246178-51
NR2491--MA0036.3.GATA2	chr19	32595539	32595549	-	0.000	0.000	Merged-chr19-32595781-33
NR303--MA0036.3.GATA2	chr1	171038448	171038458	-	0.000	0.000	Merged-chr1-171038318-80
NR1940--MA0037.3.GATA3	chr16	58679050	58679057	+	0.000	0.000	Merged-chr16-58678885-20
NR4965--MA0036.3.GATA2	chr9	108120447	108120457	+	0.000	0.000	Merged-chr9-108120680-34
NR3226--MA0035.3.Gata1	chr3	145942231	145942241	+	0.000	0.000	Merged-chr3-145942154-31
NR3039--MA0766.1.GATA5	chr3	88325304	88325311	+	0.000	0.000	Merged-chr3-88325153-39
NR741--MA0482.1.Gata4	chr11	58283343	58283353	-	0.000	0.000	Merged-chr11-58283474-2
NR1307--MA0035.3.Gata1	chr13	89889162	89889172	+	0.000	0.000	Merged-chr13-89889254-28
NR4867--MA0037.3.GATA3	chr9	69298080	69298087	-	0.000	0.000	Merged-chr9-69298140-58
NR3876--MA0766.1.GATA5	chr5	141062464	141062471	-	0.000	0.000	Merged-chr5-141062369-21
NR1315--MA0036.3.GATA2	chr13	95697071	95697081	+	0.000	0.000	Merged-chr13-95697036-46
NR3297--MA0140.2.GATA1::TAL1	chr4	43558994	43559011	+	0.000	0.000	Merged-chr4-43558871-42
NR837--MA0037.3.GATA3	chr11	101627409	101627416	-	0.000	0.000	Merged-chr11-101627512-104
NR423--MA0037.3.GATA3	chr10	34172906	34172913	+	0.000	0.000	Merged-chr10-34172961-40
NR130--MA0766.1.GATA5	chr1	87866714	87866721	+	0.000	0.000	Merged-chr1-87866806-30
NR42--MA0036.3.GATA2	chr1	51448779	51448789	+	0.000	0.000	Merged-chr1-51448946-41
NR2120--MA0037.3.GATA3	chr17	26532845	26532852	+	0.000	0.000	Merged-chr17-26532798-20
NR1176--MA0766.1.GATA5	chr13	8457034	8457041	-	0.000	0.000	Merged-chr13-8457184-81
NR2940--MA0482.1.Gata4	chr3	19240068	19240078	-	0.000	0.000	Merged-chr3-19240113-21
NR1922--MA0140.2.GATA1::TAL1	chr16	55788020	55788037	-	0.000	0.000	Merged-chr16-55787794-30
NR4610--MA0035.3.Gata1	chr8	83715200	83715210	-	0.000	0.000	Merged-chr8-83715259-53
NR181--MA0035.3.Gata1	chr1	119713004	119713014	-	0.000	0.000	Merged-chr1-119713231-18
NR2876--MA0036.3.GATA2	chr2	153350781	153350791	-	0.000	0.000	Merged-chr2-153350886-63
NR3173--MA0036.3.GATA2	chr3	136611952	136611962	-	0.000	0.000	Merged-chr3-136611929-48
NR2420--MA0035.3.Gata1	chr19	5088431	5088441	+	0.000	0.000	Merged-chr19-5088339-71
NR951--MA0482.1.Gata4	chr12	25164868	25164878	-	0.000	0.000	Merged-chr12-25164922-20
NR4870--MA0036.3.GATA2	chr9	69298079	69298089	+	0.000	0.000	Merged-chr9-69298140-58
NR3224--MA1104.1.GATA6	chr3	145942230	145942242	-	0.000	0.000	Merged-chr3-145942154-31
NR4623--MA0035.3.Gata1	chr8	91073945	91073955	-	0.000	0.000	Merged-chr8-91073966-44
NR2672--MA0035.3.Gata1	chr2	43739403	43739413	+	0.000	0.000	Merged-chr2-43739518-2
NR807--MA0766.1.GATA5	chr11	90225057	90225064	-	0.000	0.000	Merged-chr11-90225249-59
