#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR655--MA0035.3.Gata1	chr10	39455823	39455833	-	0.000	0.000	Merged-chr10-39456022-41
NR6060--MA0035.3.Gata1	chr8	121650682	121650692	-	0.000	0.000	Merged-chr8-121650674-17
NR2413--MA0036.3.GATA2	chr16	44356422	44356432	+	0.000	0.000	Merged-chr16-44356525-24
NR6331--MA0035.3.Gata1	chr9	88722041	88722051	+	0.000	0.000	Merged-chr9-88721964-40
NR2218--MA0766.1.GATA5	chr15	61582320	61582327	+	0.000	0.000	Merged-chr15-61582488-19
NR5617--MA0037.3.GATA3	chr7	100449172	100449179	-	0.000	0.000	Merged-chr7-100449076-60
NR5276--MA0482.1.Gata4	chr6	129997694	129997704	+	0.000	0.000	Merged-chr6-129997694-33
NR6501--MA0036.3.GATA2	chrX	71474503	71474513	-	0.000	0.000	Merged-chrX-71474506-18
NR2394--MA0036.3.GATA2	chr16	33073041	33073051	-	0.000	0.000	Merged-chr16-33073178-28
NR6102--MA0482.1.Gata4	chr8	128595022	128595032	+	0.000	0.000	Merged-chr8-128595191-53
NR4284--MA0035.3.Gata1	chr4	59190871	59190881	-	0.000	0.000	Merged-chr4-59190847-19
NR1792--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5088--MA1104.1.GATA6	chr6	87041202	87041214	+	0.000	0.000	Merged-chr6-87041204-35
NR172--MA1104.1.GATA6	chr1	87899815	87899827	-	0.000	0.000	Merged-chr1-87899931-42
NR416--MA0035.3.Gata1	chr1	160195097	160195107	+	0.000	0.000	Merged-chr1-160195203-53
NR2579--MA0766.1.GATA5	chr16	89994292	89994299	+	0.000	0.000	Merged-chr16-89994066-43
NR5041--MA0037.3.GATA3	chr6	54158329	54158336	+	0.000	0.000	Merged-chr6-54158471-51
NR67--MA0035.3.Gata1	chr1	43457246	43457256	+	0.000	0.000	Merged-chr1-43457148-27
NR1747--MA0037.3.GATA3	chr13	91180551	91180558	-	0.000	0.000	Merged-chr13-91180481-23
NR300--MA1104.1.GATA6	chr1	136636838	136636850	+	0.000	0.000	Merged-chr1-136637078-45
NR4977--MA0036.3.GATA2	chr6	29279097	29279107	-	0.000	0.000	Merged-chr6-29279043-26
NR3238--MA0035.3.Gata1	chr19	46471163	46471173	-	0.000	0.000	Merged-chr19-46471055-66
NR6459--MA0140.2.GATA1::TAL1	chr9	122246135	122246152	+	0.000	0.000	Merged-chr9-122246104-16
NR4849--MA0482.1.Gata4	chr5	129846853	129846863	-	0.000	0.000	Merged-chr5-129846972-49
NR2688--MA0766.1.GATA5	chr17	13654911	13654918	+	0.000	0.000	Merged-chr17-13654932-70
NR4521--MA0035.3.Gata1	chr4	154798017	154798027	-	0.000	0.000	Merged-chr4-154798011-18
NR5075--MA0140.2.GATA1::TAL1	chr6	72644679	72644696	+	0.000	0.000	Merged-chr6-72644677-18
NR2978--MA0140.2.GATA1::TAL1	chr18	39519323	39519340	+	0.000	0.000	Merged-chr18-39519499-76
NR111--MA0035.3.Gata1	chr1	64086111	64086121	+	0.000	0.000	Merged-chr1-64086002-50
NR6480--MA1104.1.GATA6	chrX	12007352	12007364	+	0.000	0.000	Merged-chrX-12007363-15
NR460--MA0140.2.GATA1::TAL1	chr1	171037127	171037144	-	0.000	0.000	Merged-chr1-171037046-24
NR5530--MA0037.3.GATA3	chr7	73518605	73518612	+	0.000	0.000	Merged-chr7-73518565-13
NR5188--MA0766.1.GATA5	chr6	119395682	119395689	+	0.000	0.000	Merged-chr6-119395821-77
NR2439--MA0036.3.GATA2	chr16	49774802	49774812	+	0.000	0.000	Merged-chr16-49774880-113
NR4975--MA1104.1.GATA6	chr6	29279096	29279108	+	0.000	0.000	Merged-chr6-29279043-26
NR2245--MA0482.1.Gata4	chr15	78495175	78495185	-	0.000	0.000	Merged-chr15-78495177-43
NR4677--MA0035.3.Gata1	chr5	65867407	65867417	+	0.000	0.000	Merged-chr5-65867573-52
NR2900--MA1104.1.GATA6	chr17	86880651	86880663	-	0.000	0.000	Merged-chr17-86880662-37
NR1280--MA0037.3.GATA3	chr11	108101664	108101671	-	0.000	0.000	Merged-chr11-108101692-19
NR6190--MA0036.3.GATA2	chr9	44772869	44772879	-	0.000	0.000	Merged-chr9-44772887-60
NR1551--MA0037.3.GATA3	chr12	114646496	114646503	-	0.000	0.000	Merged-chr12-114646696-21
NR2010--MA1104.1.GATA6	chr14	57712868	57712880	+	0.000	0.000	Merged-chr14-57713043-44
NR5016--MA0482.1.Gata4	chr6	41114182	41114192	+	0.000	0.000	Merged-chr6-41114217-6
NR6094--MA0036.3.GATA2	chr8	127500264	127500274	-	0.000	0.000	Merged-chr8-127500234-70
NR289--MA0140.2.GATA1::TAL1	chr1	131003514	131003531	+	0.000	0.000	Merged-chr1-131003466-39
NR285--MA0766.1.GATA5	chr1	128057473	128057480	-	0.000	0.000	Merged-chr1-128057377-21
NR2080--MA0140.2.GATA1::TAL1	chr14	87478719	87478736	+	0.000	0.000	Merged-chr14-87478569-30
NR4618--MA0766.1.GATA5	chr5	37051253	37051260	+	0.000	0.000	Merged-chr5-37051336-115
NR798--MA0036.3.GATA2	chr10	93985592	93985602	+	0.000	0.000	Merged-chr10-93985650-27
NR5620--MA0036.3.GATA2	chr7	100449171	100449181	+	0.000	0.000	Merged-chr7-100449076-60
NR3950--MA0766.1.GATA5	chr3	93550240	93550247	-	0.000	0.000	Merged-chr3-93550146-53
NR1421--MA0037.3.GATA3	chr12	82214946	82214953	-	0.000	0.000	Merged-chr12-82215113-4
NR706--MA1104.1.GATA6	chr10	59636910	59636922	+	0.000	0.000	Merged-chr10-59636988-40
NR5850--MA0140.2.GATA1::TAL1	chr8	33898099	33898116	-	0.000	0.000	Merged-chr8-33898095-27
NR3257--MA1104.1.GATA6	chr19	53424926	53424938	+	0.000	0.000	Merged-chr19-53424819-25
NR4979--MA0766.1.GATA5	chr6	29279099	29279106	+	0.000	0.000	Merged-chr6-29279043-26
NR4227--MA0140.2.GATA1::TAL1	chr4	11323571	11323588	+	0.000	0.000	Merged-chr4-11323536-26
NR2428--MA0766.1.GATA5	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR2401--MA0140.2.GATA1::TAL1	chr16	38371949	38371966	-	0.000	0.000	Merged-chr16-38371921-33
NR3440--MA0766.1.GATA5	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR1750--MA0036.3.GATA2	chr13	91180550	91180560	+	0.000	0.000	Merged-chr13-91180481-23
NR5019--MA0035.3.Gata1	chr6	41114181	41114191	+	0.000	0.000	Merged-chr6-41114217-6
NR3682--MA0036.3.GATA2	chr2	132512564	132512574	+	0.000	0.000	Merged-chr2-132512511-69
NR1163--MA0037.3.GATA3	chr11	87453953	87453960	+	0.000	0.000	Merged-chr11-87453958-37
NR2214--MA0035.3.Gata1	chr15	60112101	60112111	+	0.000	0.000	Merged-chr15-60111990-62
NR653--MA1104.1.GATA6	chr10	39455822	39455834	+	0.000	0.000	Merged-chr10-39456022-41
NR1067--MA1104.1.GATA6	chr11	59398015	59398027	-	0.000	0.000	Merged-chr11-59397887-30
NR2779--MA0036.3.GATA2	chr17	44893785	44893795	-	0.000	0.000	Merged-chr17-44893726-24
NR4265--MA0482.1.Gata4	chr4	46152004	46152014	+	0.000	0.000	Merged-chr4-46152127-36
NR264--MA0766.1.GATA5	chr1	118477191	118477198	-	0.000	0.000	Merged-chr1-118477016-17
NR1016--MA0482.1.Gata4	chr11	31948718	31948728	-	0.000	0.000	Merged-chr11-31948537-8
NR1250--MA0766.1.GATA5	chr11	99105269	99105276	-	0.000	0.000	Merged-chr11-99105109-62
NR1240--MA0036.3.GATA2	chr11	98497544	98497554	+	0.000	0.000	Merged-chr11-98497586-22
NR4578--MA0766.1.GATA5	chr5	24505729	24505736	-	0.000	0.000	Merged-chr5-24505685-17
NR259--MA0035.3.Gata1	chr1	118399605	118399615	+	0.000	0.000	Merged-chr1-118399766-64
NR4282--MA1104.1.GATA6	chr4	59190870	59190882	+	0.000	0.000	Merged-chr4-59190847-19
NR2145--MA0140.2.GATA1::TAL1	chr15	6525509	6525526	+	0.000	0.000	Merged-chr15-6525619-49
NR143--MA1104.1.GATA6	chr1	74201344	74201356	-	0.000	0.000	Merged-chr1-74201398-63
NR414--MA1104.1.GATA6	chr1	160195096	160195108	-	0.000	0.000	Merged-chr1-160195203-53
NR6485--MA1104.1.GATA6	chrX	17365317	17365329	-	0.000	0.000	Merged-chrX-17365333-21
NR2279--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR4662--MA1104.1.GATA6	chr5	65535549	65535561	-	0.000	0.000	Merged-chr5-65535639-23
NR277--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR819--MA0766.1.GATA5	chr10	95894279	95894286	+	0.000	0.000	Merged-chr10-95894302-1
NR4339--MA0766.1.GATA5	chr4	89044206	89044213	-	0.000	0.000	Merged-chr4-89044155-38
NR1029--MA0482.1.Gata4	chr11	46389539	46389549	+	0.000	0.000	Merged-chr11-46389577-59
NR4268--MA0035.3.Gata1	chr4	46152003	46152013	+	0.000	0.000	Merged-chr4-46152127-36
NR5277--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR182--MA0482.1.Gata4	chr1	88655141	88655151	-	0.000	0.000	Merged-chr1-88655113-58
NR6103--MA1104.1.GATA6	chr8	128595020	128595032	-	0.000	0.000	Merged-chr8-128595191-53
NR1394--MA0037.3.GATA3	chr12	59055290	59055297	+	0.000	0.000	Merged-chr12-59055376-29
NR291--MA0482.1.Gata4	chr1	131638413	131638423	-	0.000	0.000	Merged-chr1-131638408-68
NR6227--MA0036.3.GATA2	chr9	61681488	61681498	-	0.000	0.000	Merged-chr9-61681687-3
NR1572--MA0035.3.Gata1	chr12	118423353	118423363	-	0.000	0.000	Merged-chr12-118423452-8
NR3232--MA0140.2.GATA1::TAL1	chr19	44112031	44112048	+	0.000	0.000	Merged-chr19-44111939-9
NR3183--MA0037.3.GATA3	chr19	33053337	33053344	-	0.000	0.000	Merged-chr19-33053321-32
NR2739--MA0482.1.Gata4	chr17	32350601	32350611	+	0.000	0.000	Merged-chr17-32350599-47
NR2192--MA0766.1.GATA5	chr15	53267119	53267126	+	0.000	0.000	Merged-chr15-53267286-91
NR3980--MA0035.3.Gata1	chr3	103867916	103867926	+	0.000	0.000	Merged-chr3-103868053-73
NR1342--MA0140.2.GATA1::TAL1	chr12	4624121	4624138	-	0.000	0.000	Merged-chr12-4624294-12
NR4571--MA0482.1.Gata4	chr5	21368871	21368881	-	0.000	0.000	Merged-chr5-21368960-21
NR2686--MA0482.1.Gata4	chr17	13654908	13654918	-	0.000	0.000	Merged-chr17-13654932-70
NR1765--MA0766.1.GATA5	chr13	95697072	95697079	-	0.000	0.000	Merged-chr13-95697036-46
NR4639--MA0140.2.GATA1::TAL1	chr5	57857475	57857492	+	0.000	0.000	Merged-chr5-57857424-31
NR2246--MA1104.1.GATA6	chr15	78495175	78495187	+	0.000	0.000	Merged-chr15-78495177-43
NR1080--MA0766.1.GATA5	chr11	62762089	62762096	-	0.000	0.000	Merged-chr11-62762057-29
NR1230--MA0037.3.GATA3	chr11	98393610	98393617	-	0.000	0.000	Merged-chr11-98393448-5
NR1025--MA0037.3.GATA3	chr11	44529320	44529327	-	0.000	0.000	Merged-chr11-44529424-39
NR596--MA0140.2.GATA1::TAL1	chr10	19597077	19597094	-	0.000	0.000	Merged-chr10-19597137-35
NR4526--MA0036.3.GATA2	chr4	156022068	156022078	+	0.000	0.000	Merged-chr4-156022073-120
NR2722--MA0037.3.GATA3	chr17	27323303	27323310	-	0.000	0.000	Merged-chr17-27323176-36
NR5691--MA0766.1.GATA5	chr7	114616936	114616943	+	0.000	0.000	Merged-chr7-114616980-17
NR5017--MA1104.1.GATA6	chr6	41114180	41114192	-	0.000	0.000	Merged-chr6-41114217-6
NR2237--MA0766.1.GATA5	chr15	72928859	72928866	+	0.000	0.000	Merged-chr15-72929064-48
NR5094--MA0037.3.GATA3	chr6	91125080	91125087	+	0.000	0.000	Merged-chr6-91125010-35
NR378--MA0766.1.GATA5	chr1	151457358	151457365	+	0.000	0.000	Merged-chr1-151457268-30
NR1660--MA0035.3.Gata1	chr13	49188129	49188139	-	0.000	0.000	Merged-chr13-49188113-1
NR6038--MA0140.2.GATA1::TAL1	chr8	115728642	115728659	-	0.000	0.000	Merged-chr8-115728663-11
NR4117--MA0035.3.Gata1	chr3	142709036	142709046	+	0.000	0.000	Merged-chr3-142708899-26
NR2706--MA0140.2.GATA1::TAL1	chr17	21423140	21423157	-	0.000	0.000	Merged-chr17-21423109-81
NR968--MA0482.1.Gata4	chr10	128990355	128990365	+	0.000	0.000	Merged-chr10-128990510-111
NR2336--MA0036.3.GATA2	chr16	10814977	10814987	-	0.000	0.000	Merged-chr16-10815093-30
NR4534--MA0140.2.GATA1::TAL1	chr5	8669832	8669849	+	0.000	0.000	Merged-chr5-8669855-46
NR283--MA0482.1.Gata4	chr1	128057473	128057483	+	0.000	0.000	Merged-chr1-128057377-21
NR4620--MA0037.3.GATA3	chr5	37083247	37083254	-	0.000	0.000	Merged-chr5-37083387-28
NR2869--MA0766.1.GATA5	chr17	80113011	80113018	-	0.000	0.000	Merged-chr17-80112993-49
NR4345--MA0482.1.Gata4	chr4	93520885	93520895	+	0.000	0.000	Merged-chr4-93520768-27
NR2936--MA0482.1.Gata4	chr18	20869399	20869409	+	0.000	0.000	Merged-chr18-20869529-32
NR4872--MA0037.3.GATA3	chr5	137787618	137787625	+	0.000	0.000	Merged-chr5-137787536-7
NR4597--MA0482.1.Gata4	chr5	30887490	30887500	-	0.000	0.000	Merged-chr5-30887642-12
NR3032--MA0037.3.GATA3	chr18	67671648	67671655	-	0.000	0.000	Merged-chr18-67671688-18
NR1147--MA0037.3.GATA3	chr11	83271749	83271756	-	0.000	0.000	Merged-chr11-83271704-105
NR1996--MA0766.1.GATA5	chr14	54227579	54227586	+	0.000	0.000	Merged-chr14-54227788-83
NR1601--MA0766.1.GATA5	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR3804--MA0766.1.GATA5	chr2	168200516	168200523	+	0.000	0.000	Merged-chr2-168200408-1
NR105--MA0766.1.GATA5	chr1	63040707	63040714	+	0.000	0.000	Merged-chr1-63040790-3
NR2601--MA0140.2.GATA1::TAL1	chr16	93977744	93977761	+	0.000	0.000	Merged-chr16-93977807-10
NR4266--MA1104.1.GATA6	chr4	46152002	46152014	-	0.000	0.000	Merged-chr4-46152127-36
NR2130--MA0140.2.GATA1::TAL1	chr14	120830640	120830657	-	0.000	0.000	Merged-chr14-120830600-27
NR1017--MA1104.1.GATA6	chr11	31948718	31948730	+	0.000	0.000	Merged-chr11-31948537-8
NR5867--MA0037.3.GATA3	chr8	35650808	35650815	+	0.000	0.000	Merged-chr8-35650941-17
NR2215--MA0140.2.GATA1::TAL1	chr15	60112103	60112120	+	0.000	0.000	Merged-chr15-60111990-62
NR3894--MA0766.1.GATA5	chr3	59114100	59114107	-	0.000	0.000	Merged-chr3-59114221-20
NR3884--MA0036.3.GATA2	chr3	52840428	52840438	+	0.000	0.000	Merged-chr3-52840378-53
NR5522--MA0035.3.Gata1	chr7	68225792	68225802	+	0.000	0.000	Merged-chr7-68225775-20
NR286--MA0035.3.Gata1	chr1	128057472	128057482	+	0.000	0.000	Merged-chr1-128057377-21
NR5182--MA0037.3.GATA3	chr6	116136310	116136317	-	0.000	0.000	Merged-chr6-116136227-16
NR1020--MA0035.3.Gata1	chr11	31948719	31948729	-	0.000	0.000	Merged-chr11-31948537-8
NR4348--MA0035.3.Gata1	chr4	93520884	93520894	+	0.000	0.000	Merged-chr4-93520768-27
NR4619--MA0035.3.Gata1	chr5	37051251	37051261	-	0.000	0.000	Merged-chr5-37051336-115
NR3817--MA0766.1.GATA5	chr2	173063423	173063430	-	0.000	0.000	Merged-chr2-173063390-29
NR6063--MA0140.2.GATA1::TAL1	chr8	122344333	122344350	-	0.000	0.000	Merged-chr8-122344440-2
NR1570--MA1104.1.GATA6	chr12	118423352	118423364	+	0.000	0.000	Merged-chr12-118423452-8
NR6394--MA0766.1.GATA5	chr9	108290451	108290458	+	0.000	0.000	Merged-chr9-108290437-48
NR6256--MA0482.1.Gata4	chr9	69298080	69298090	+	0.000	0.000	Merged-chr9-69298140-58
NR5086--MA0037.3.GATA3	chr6	87041205	87041212	+	0.000	0.000	Merged-chr6-87041204-35
NR4847--MA0482.1.Gata4	chr5	124012995	124013005	-	0.000	0.000	Merged-chr5-124013138-22
NR2230--MA0482.1.Gata4	chr15	67410168	67410178	-	0.000	0.000	Merged-chr15-67410100-57
NR170--MA0037.3.GATA3	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR1432--MA0140.2.GATA1::TAL1	chr12	86801008	86801025	+	0.000	0.000	Merged-chr12-86801088-15
NR1290--MA0766.1.GATA5	chr11	108248586	108248593	-	0.000	0.000	Merged-chr11-108248558-56
NR2429--MA0035.3.Gata1	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR5740--MA0035.3.Gata1	chr7	127144581	127144591	+	0.000	0.000	Merged-chr7-127144596-50
NR1617--MA0036.3.GATA2	chr13	30777931	30777941	-	0.000	0.000	Merged-chr13-30777847-15
NR4685--MA0482.1.Gata4	chr5	72636321	72636331	+	0.000	0.000	Merged-chr5-72636293-57
NR2979--MA1104.1.GATA6	chr18	39831976	39831988	-	0.000	0.000	Merged-chr18-39831959-21
NR1490--MA0035.3.Gata1	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR2928--MA0482.1.Gata4	chr18	15552481	15552491	+	0.000	0.000	Merged-chr18-15552635-38
NR3438--MA0037.3.GATA3	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR5272--MA0036.3.GATA2	chr6	129586992	129587002	+	0.000	0.000	Merged-chr6-129586992-7
NR5814--MA0036.3.GATA2	chr8	19703491	19703501	-	0.000	0.000	Merged-chr8-19703358-67
