#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR2543--MA0002.2.RUNX1	chr13	114886175	114886185	-	0.000	0.000	Merged-chr13-114886416-28
NR2814--MA0002.2.RUNX1	chr14	75068998	75069008	+	0.000	0.000	Merged-chr14-75068888-3
NR832--MA0684.1.RUNX3	chr10	59608426	59608435	+	0.000	0.000	Merged-chr10-59608424-25
NR911--MA0511.2.RUNX2	chr10	75429721	75429729	+	0.000	0.000	Merged-chr10-75429705-8
NR1054--MA0511.2.RUNX2	chr10	98776540	98776548	+	0.000	0.000	Merged-chr10-98776574-38
NR2795--MA0002.2.RUNX1	chr14	72887965	72887975	-	0.000	0.000	Merged-chr14-72887877-24
NR7137--MA0002.2.RUNX1	chr7	16201293	16201303	+	0.000	0.000	Merged-chr7-16201318-27
NR5186--MA0002.2.RUNX1	chr3	22077334	22077344	+	0.000	0.000	Merged-chr3-22077469-5
NR3449--MA0684.1.RUNX3	chr16	45224874	45224883	-	0.000	0.000	Merged-chr16-45224800-5
NR7964--MA0511.2.RUNX2	chr8	128577441	128577449	-	0.000	0.000	Merged-chr8-128577516-12
NR1498--MA0684.1.RUNX3	chr11	83569427	83569436	+	0.000	0.000	Merged-chr11-83569435-5
NR1226--MA0002.2.RUNX1	chr11	6680215	6680225	-	0.000	0.000	Merged-chr11-6680225-76
NR3733--MA0511.2.RUNX2	chr17	29531959	29531967	+	0.000	0.000	Merged-chr17-29531941-77
NR7808--MA0684.1.RUNX3	chr8	105851725	105851734	+	0.000	0.000	Merged-chr8-105851882-54
NR1577--MA0511.2.RUNX2	chr11	100905108	100905116	+	0.000	0.000	Merged-chr11-100905066-56
NR7389--MA0002.2.RUNX1	chr7	99428988	99428998	+	0.000	0.000	Merged-chr7-99429027-29
NR2288--MA0511.2.RUNX2	chr13	51638885	51638893	+	0.000	0.000	Merged-chr13-51638880-34
NR1626--MA0684.1.RUNX3	chr11	106687555	106687564	-	0.000	0.000	Merged-chr11-106687558-7
NR7246--MA0002.2.RUNX1	chr7	58452188	58452198	+	0.000	0.000	Merged-chr7-58452206-46
NR5837--MA0002.2.RUNX1	chr4	116185319	116185329	+	0.000	0.000	Merged-chr4-116185296-27
NR1212--MA0684.1.RUNX3	chr11	5177224	5177233	-	0.000	0.000	Merged-chr11-5177232-57
NR921--MA0002.2.RUNX1	chr10	76541542	76541552	+	0.000	0.000	Merged-chr10-76541498-12
NR1335--MA0002.2.RUNX1	chr11	46467013	46467023	+	0.000	0.000	Merged-chr11-46467033-45
NR7917--MA0684.1.RUNX3	chr8	123034377	123034386	+	0.000	0.000	Merged-chr8-123034437-42
NR5966--MA0684.1.RUNX3	chr4	138456181	138456190	-	0.000	0.000	Merged-chr4-138456183-28
NR5423--MA0002.2.RUNX1	chr3	108771315	108771325	-	0.000	0.000	Merged-chr3-108771176-29
NR1193--MA0684.1.RUNX3	chr11	3336011	3336020	+	0.000	0.000	Merged-chr11-3336028-55
NR52--MA0511.2.RUNX2	chr1	40465641	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR5774--MA0511.2.RUNX2	chr4	88088937	88088945	-	0.000	0.000	Merged-chr4-88088936-18
NR5199--MA0002.2.RUNX1	chr3	31061400	31061410	+	0.000	0.000	Merged-chr3-31061473-66
NR3938--MA0684.1.RUNX3	chr17	83962297	83962306	+	0.000	0.000	Merged-chr17-83962244-10
NR7311--MA0511.2.RUNX2	chr7	79423062	79423070	-	0.000	0.000	Merged-chr7-79423104-20
NR1116--MA0684.1.RUNX3	chr10	118458933	118458942	+	0.000	0.000	Merged-chr10-118459008-40
NR1173--MA0002.2.RUNX1	chr10	128434922	128434932	+	0.000	0.000	Merged-chr10-128434910-50
NR6501--MA0002.2.RUNX1	chr5	135152711	135152721	-	0.000	0.000	Merged-chr5-135152691-12
NR954--MA0684.1.RUNX3	chr10	80271339	80271348	-	0.000	0.000	Merged-chr10-80271512-28
NR5327--MA0002.2.RUNX1	chr3	88664305	88664315	+	0.000	0.000	Merged-chr3-88664296-18
NR1844--MA0684.1.RUNX3	chr12	69447541	69447550	-	0.000	0.000	Merged-chr12-69447284-163
NR411--MA0002.2.RUNX1	chr1	151670185	151670195	+	0.000	0.000	Merged-chr1-151670167-23
NR1696--MA0002.2.RUNX1	chr11	118232694	118232704	-	0.000	0.000	Merged-chr11-118232579-51
NR7341--MA0684.1.RUNX3	chr7	90345092	90345101	-	0.000	0.000	Merged-chr7-90345081-52
NR7136--MA0684.1.RUNX3	chr7	16055735	16055744	+	0.000	0.000	Merged-chr7-16055765-24
NR7464--MA0002.2.RUNX1	chr7	114069431	114069441	+	0.000	0.000	Merged-chr7-114069379-29
NR1718--MA0511.2.RUNX2	chr11	119476192	119476200	-	0.000	0.000	Merged-chr11-119476184-7
NR8118--MA0684.1.RUNX3	chr9	53786915	53786924	+	0.000	0.000	Merged-chr9-53786922-72
NR3233--MA0002.2.RUNX1	chr15	93302062	93302072	+	0.000	0.000	Merged-chr15-93302109-22
NR3855--MA0511.2.RUNX2	chr17	56289470	56289478	+	0.000	0.000	Merged-chr17-56289493-28
NR5979--MA0684.1.RUNX3	chr4	143143849	143143858	+	0.000	0.000	Merged-chr4-143143811-50
NR7116--MA0002.2.RUNX1	chr6	146776790	146776800	+	0.000	0.000	Merged-chr6-146776808-33
NR3633--MA0684.1.RUNX3	chr17	6598658	6598667	+	0.000	0.000	Merged-chr17-6598671-45
NR3485--MA0002.2.RUNX1	chr16	57495696	57495706	+	0.000	0.000	Merged-chr16-57495758-66
NR520--MA0002.2.RUNX1	chr1	176827609	176827619	+	0.000	0.000	Merged-chr1-176827492-35
NR6591--MA0002.2.RUNX1	chr6	6149482	6149492	+	0.000	0.000	Merged-chr6-6149577-22
NR1490--MA0511.2.RUNX2	chr11	82183452	82183460	-	0.000	0.000	Merged-chr11-82183511-55
NR2631--MA0002.2.RUNX1	chr14	36726319	36726329	+	0.000	0.000	Merged-chr14-36726349-9
NR1556--MA0511.2.RUNX2	chr11	97309589	97309597	-	0.000	0.000	Merged-chr11-97309548-7
NR920--MA0684.1.RUNX3	chr10	76355126	76355135	+	0.000	0.000	Merged-chr10-76355086-35
NR5688--MA0002.2.RUNX1	chr4	43025465	43025475	-	0.000	0.000	Merged-chr4-43025638-49
NR3071--MA0002.2.RUNX1	chr15	59106140	59106150	+	0.000	0.000	Merged-chr15-59106207-41
NR5959--MA0002.2.RUNX1	chr4	137909657	137909667	-	0.000	0.000	Merged-chr4-137909682-19
NR7324--MA0511.2.RUNX2	chr7	83660503	83660511	-	0.000	0.000	Merged-chr7-83660655-125
NR1728--MA0002.2.RUNX1	chr11	121712892	121712902	-	0.000	0.000	Merged-chr11-121712816-9
NR3808--MA0684.1.RUNX3	chr17	45703419	45703428	+	0.000	0.000	Merged-chr17-45703436-19
NR153--MA0002.2.RUNX1	chr1	69241969	69241979	+	0.000	0.000	Merged-chr1-69242042-51
NR1857--MA0684.1.RUNX3	chr12	72674643	72674652	+	0.000	0.000	Merged-chr12-72674596-16
NR6007--MA0511.2.RUNX2	chr4	148682970	148682978	-	0.000	0.000	Merged-chr4-148682863-1
NR5797--MA0002.2.RUNX1	chr4	101176441	101176451	+	0.000	0.000	Merged-chr4-101176356-14
NR3123--MA0684.1.RUNX3	chr15	68228446	68228455	+	0.000	0.000	Merged-chr15-68228296-28
NR1509--MA0684.1.RUNX3	chr11	85384534	85384543	-	0.000	0.000	Merged-chr11-85384605-20
NR5277--MA0511.2.RUNX2	chr3	68789751	68789759	+	0.000	0.000	Merged-chr3-68789660-34
NR6623--MA0002.2.RUNX1	chr6	22330736	22330746	+	0.000	0.000	Merged-chr6-22330722-48
NR3868--MA0511.2.RUNX2	chr17	57290858	57290866	+	0.000	0.000	Merged-chr17-57290784-78
NR5326--MA0684.1.RUNX3	chr3	88510193	88510202	-	0.000	0.000	Merged-chr3-88510082-59
NR7605--MA0002.2.RUNX1	chr7	143004973	143004983	+	0.000	0.000	Merged-chr7-143004947-1
NR3498--MA0002.2.RUNX1	chr16	70326812	70326822	+	0.000	0.000	Merged-chr16-70326807-66
NR3103--MA0002.2.RUNX1	chr15	66858925	66858935	-	0.000	0.000	Merged-chr15-66859041-17
NR533--MA0002.2.RUNX1	chr1	180296298	180296308	+	0.000	0.000	Merged-chr1-180296318-42
NR2028--MA0511.2.RUNX2	chr12	113059169	113059177	+	0.000	0.000	Merged-chr12-113059214-12
NR3769--MA0002.2.RUNX1	chr17	35231247	35231257	+	0.000	0.000	Merged-chr17-35231264-33
NR5405--MA0511.2.RUNX2	chr3	106464943	106464951	-	0.000	0.000	Merged-chr3-106464955-7
NR61--MA0684.1.RUNX3	chr1	40515391	40515400	+	0.000	0.000	Merged-chr1-40515347-62
NR3454--MA0511.2.RUNX2	chr16	48801135	48801143	+	0.000	0.000	Merged-chr16-48801069-7
NR4800--MA0002.2.RUNX1	chr2	90503401	90503411	+	0.000	0.000	Merged-chr2-90503478-20
NR7586--MA0002.2.RUNX1	chr7	139968677	139968687	-	0.000	0.000	Merged-chr7-139968750-61
NR7857--MA0002.2.RUNX1	chr8	115531345	115531355	-	0.000	0.000	Merged-chr8-115531430-21
NR391--MA0684.1.RUNX3	chr1	144355777	144355786	-	0.000	0.000	Merged-chr1-144355940-45
NR2644--MA0002.2.RUNX1	chr14	45080380	45080390	-	0.000	0.000	Merged-chr14-45080367-24
NR662--MA0684.1.RUNX3	chr10	12985158	12985167	-	0.000	0.000	Merged-chr10-12985296-24
NR2915--MA0002.2.RUNX1	chr14	122878241	122878251	+	0.000	0.000	Merged-chr14-122878138-13
NR3084--MA0002.2.RUNX1	chr15	60141833	60141843	-	0.000	0.000	Merged-chr15-60141822-49
NR785--MA0002.2.RUNX1	chr10	41984367	41984377	-	0.000	0.000	Merged-chr10-41984389-13
NR6461--MA0002.2.RUNX1	chr5	123167770	123167780	+	0.000	0.000	Merged-chr5-123167781-7
NR4781--MA0002.2.RUNX1	chr2	79231286	79231296	-	0.000	0.000	Merged-chr2-79231345-48
NR2773--MA0684.1.RUNX3	chr14	67911799	67911808	+	0.000	0.000	Merged-chr14-67911920-26
NR3106--MA0511.2.RUNX2	chr15	66969533	66969541	+	0.000	0.000	Merged-chr15-66969620-75
NR2896--MA0002.2.RUNX1	chr14	121830299	121830309	+	0.000	0.000	Merged-chr14-121830164-49
NR3484--MA0684.1.RUNX3	chr16	57231581	57231590	+	0.000	0.000	Merged-chr16-57231478-49
NR3755--MA0684.1.RUNX3	chr17	33563737	33563746	+	0.000	0.000	Merged-chr17-33563848-35
NR5558--MA0002.2.RUNX1	chr3	145917107	145917117	-	0.000	0.000	Merged-chr3-145917021-98
NR3007--MA0002.2.RUNX1	chr15	36214893	36214903	+	0.000	0.000	Merged-chr15-36214970-54
NR3087--MA0511.2.RUNX2	chr15	61981667	61981675	+	0.000	0.000	Merged-chr15-61981669-16
NR2482--MA0002.2.RUNX1	chr13	108426583	108426593	+	0.000	0.000	Merged-chr13-108426538-45
NR88--MA0002.2.RUNX1	chr1	52753936	52753946	-	0.000	0.000	Merged-chr1-52754097-20
NR3193--MA0002.2.RUNX1	chr15	81539771	81539781	-	0.000	0.000	Merged-chr15-81539760-43
NR5766--MA0511.2.RUNX2	chr4	85709890	85709898	+	0.000	0.000	Merged-chr4-85709823-9
NR7303--MA0511.2.RUNX2	chr7	75891662	75891670	-	0.000	0.000	Merged-chr7-75891656-12
NR1436--MA0002.2.RUNX1	chr11	74908052	74908062	+	0.000	0.000	Merged-chr11-74908000-16
NR5401--MA0684.1.RUNX3	chr3	105900027	105900036	+	0.000	0.000	Merged-chr3-105899940-9
NR5253--MA0002.2.RUNX1	chr3	55439071	55439081	+	0.000	0.000	Merged-chr3-55438945-98
NR675--MA0684.1.RUNX3	chr10	14326468	14326477	-	0.000	0.000	Merged-chr10-14326395-38
NR1565--MA0684.1.RUNX3	chr11	98510127	98510136	+	0.000	0.000	Merged-chr11-98510270-21
NR132--MA0002.2.RUNX1	chr1	64086118	64086128	+	0.000	0.000	Merged-chr1-64086002-50
NR6950--MA0002.2.RUNX1	chr6	124910207	124910217	-	0.000	0.000	Merged-chr6-124910348-31
NR1688--MA0002.2.RUNX1	chr11	117349673	117349683	-	0.000	0.000	Merged-chr11-117349622-30
NR5399--MA0511.2.RUNX2	chr3	105900027	105900035	+	0.000	0.000	Merged-chr3-105899940-9
NR5004--MA0511.2.RUNX2	chr2	154754296	154754304	+	0.000	0.000	Merged-chr2-154754253-27
NR6745--MA0002.2.RUNX1	chr6	72190328	72190338	-	0.000	0.000	Merged-chr6-72190479-35
NR7185--MA0002.2.RUNX1	chr7	29991510	29991520	+	0.000	0.000	Merged-chr7-29991563-13
NR54--MA0002.2.RUNX1	chr1	40470134	40470144	+	0.000	0.000	Merged-chr1-40470075-45
NR2243--MA0002.2.RUNX1	chr13	40922743	40922753	+	0.000	0.000	Merged-chr13-40922608-25
NR1422--MA0684.1.RUNX3	chr11	70594817	70594826	-	0.000	0.000	Merged-chr11-70594778-39
NR384--MA0002.2.RUNX1	chr1	144086339	144086349	+	0.000	0.000	Merged-chr1-144086303-34
NR340--MA0511.2.RUNX2	chr1	134067280	134067288	-	0.000	0.000	Merged-chr1-134067296-40
NR7042--MA0002.2.RUNX1	chr6	137825089	137825099	+	0.000	0.000	Merged-chr6-137825145-19
NR512--MA0002.2.RUNX1	chr1	173437338	173437348	-	0.000	0.000	Merged-chr1-173437499-84
NR2722--MA0511.2.RUNX2	chr14	60744639	60744647	-	0.000	0.000	Merged-chr14-60744715-28
NR57--MA0511.2.RUNX2	chr1	40475899	40475907	-	0.000	0.000	Merged-chr1-40475905-49
NR3433--MA0511.2.RUNX2	chr16	43650508	43650516	+	0.000	0.000	Merged-chr16-43650685-39
NR4303--MA0002.2.RUNX1	chr19	18603144	18603154	+	0.000	0.000	Merged-chr19-18603214-44
NR2352--MA0002.2.RUNX1	chr13	64049756	64049766	+	0.000	0.000	Merged-chr13-64049732-3
NR5828--MA0684.1.RUNX3	chr4	109136982	109136991	+	0.000	0.000	Merged-chr4-109136872-28
NR5014--MA0002.2.RUNX1	chr2	155729576	155729586	+	0.000	0.000	Merged-chr2-155729396-46
NR7250--MA0511.2.RUNX2	chr7	58798372	58798380	+	0.000	0.000	Merged-chr7-58798464-29
NR493--MA0002.2.RUNX1	chr1	171604805	171604815	+	0.000	0.000	Merged-chr1-171604872-7
NR764--MA0002.2.RUNX1	chr10	39456812	39456822	-	0.000	0.000	Merged-chr10-39456918-24
NR1178--MA0002.2.RUNX1	chr10	128716497	128716507	-	0.000	0.000	Merged-chr10-128716299-65
NR4555--MA0002.2.RUNX1	chr2	11645465	11645475	+	0.000	0.000	Merged-chr2-11645530-22
NR5414--MA0684.1.RUNX3	chr3	106996465	106996474	+	0.000	0.000	Merged-chr3-106996369-21
NR350--MA0002.2.RUNX1	chr1	136128016	136128026	+	0.000	0.000	Merged-chr1-136128074-7
NR2560--MA0511.2.RUNX2	chr14	14088430	14088438	+	0.000	0.000	Merged-chr14-14088309-59
NR7297--MA0511.2.RUNX2	chr7	75600614	75600622	+	0.000	0.000	Merged-chr7-75600674-52
NR1578--MA0684.1.RUNX3	chr11	100905108	100905117	+	0.000	0.000	Merged-chr11-100905066-56
NR7568--MA0511.2.RUNX2	chr7	137438348	137438356	-	0.000	0.000	Merged-chr7-137438337-3
NR7839--MA0511.2.RUNX2	chr8	111998969	111998977	+	0.000	0.000	Merged-chr8-111998914-9
NR7469--MA0002.2.RUNX1	chr7	114291613	114291623	+	0.000	0.000	Merged-chr7-114291722-43
NR7154--MA0511.2.RUNX2	chr7	24457834	24457842	+	0.000	0.000	Merged-chr7-24457903-49
NR3509--MA0002.2.RUNX1	chr16	76346275	76346285	-	0.000	0.000	Merged-chr16-76346185-17
NR939--MA0002.2.RUNX1	chr10	77962993	77963003	-	0.000	0.000	Merged-chr10-77962952-24
NR3589--MA0511.2.RUNX2	chr16	95985000	95985008	-	0.000	0.000	Merged-chr16-95985074-35
NR4935--MA0002.2.RUNX1	chr2	132052037	132052047	+	0.000	0.000	Merged-chr2-132051940-20
NR5523--MA0684.1.RUNX3	chr3	137800415	137800424	+	0.000	0.000	Merged-chr3-137800561-20
NR5375--MA0002.2.RUNX1	chr3	100999247	100999257	-	0.000	0.000	Merged-chr3-100999215-37
NR1687--MA0684.1.RUNX3	chr11	117311616	117311625	-	0.000	0.000	Merged-chr11-117311586-68
NR7677--MA0511.2.RUNX2	chr8	36130469	36130477	+	0.000	0.000	Merged-chr8-36130475-35
NR4250--MA0002.2.RUNX1	chr19	4942821	4942831	-	0.000	0.000	Merged-chr19-4942974-44
NR53--MA0684.1.RUNX3	chr1	40465640	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR876--MA0511.2.RUNX2	chr10	68036463	68036471	+	0.000	0.000	Merged-chr10-68036383-95
NR7578--MA0002.2.RUNX1	chr7	139143939	139143949	+	0.000	0.000	Merged-chr7-139143987-13
NR2365--MA0002.2.RUNX1	chr13	73737139	73737149	+	0.000	0.000	Merged-chr13-73737138-53
NR654--MA0684.1.RUNX3	chr10	9901362	9901371	-	0.000	0.000	Merged-chr10-9901398-181
NR111--MA0002.2.RUNX1	chr1	58311395	58311405	-	0.000	0.000	Merged-chr1-58311498-34
NR6601--MA0684.1.RUNX3	chr6	12038491	12038500	-	0.000	0.000	Merged-chr6-12038478-25
NR1339--MA0684.1.RUNX3	chr11	48935110	48935119	+	0.000	0.000	Merged-chr11-48935044-1
NR733--MA0511.2.RUNX2	chr10	22714805	22714813	+	0.000	0.000	Merged-chr10-22714818-39
NR6089--MA0511.2.RUNX2	chr5	10866668	10866676	+	0.000	0.000	Merged-chr5-10866661-52
NR3476--MA0684.1.RUNX3	chr16	55698648	55698657	+	0.000	0.000	Merged-chr16-55698680-22
NR634--MA0002.2.RUNX1	chr10	6997049	6997059	+	0.000	0.000	Merged-chr10-6997125-11
NR1048--MA0002.2.RUNX1	chr10	96274204	96274214	+	0.000	0.000	Merged-chr10-96274144-52
NR7835--MA0684.1.RUNX3	chr8	110988279	110988288	-	0.000	0.000	Merged-chr8-110988305-13
NR4425--MA0002.2.RUNX1	chr19	45752090	45752100	-	0.000	0.000	Merged-chr19-45752039-30
NR492--MA0684.1.RUNX3	chr1	171502715	171502724	+	0.000	0.000	Merged-chr1-171502650-3
NR763--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR5136--MA0002.2.RUNX1	chr2	174333635	174333645	+	0.000	0.000	Merged-chr2-174333779-16
NR1177--MA0684.1.RUNX3	chr10	128637207	128637216	-	0.000	0.000	Merged-chr10-128637070-78
NR6710--MA0684.1.RUNX3	chr6	51073693	51073702	+	0.000	0.000	Merged-chr6-51073558-17
NR1448--MA0684.1.RUNX3	chr11	76479870	76479879	-	0.000	0.000	Merged-chr11-76479734-64
NR5487--MA0511.2.RUNX2	chr3	131026435	131026443	+	0.000	0.000	Merged-chr3-131026508-20
NR4882--MA0002.2.RUNX1	chr2	125189402	125189412	+	0.000	0.000	Merged-chr2-125189398-33
NR3412--MA0511.2.RUNX2	chr16	35742397	35742405	-	0.000	0.000	Merged-chr16-35742622-74
NR3207--MA0511.2.RUNX2	chr15	84685055	84685063	-	0.000	0.000	Merged-chr15-84685163-52
NR2060--MA0002.2.RUNX1	chr12	115359119	115359129	+	0.000	0.000	Merged-chr12-115359237-46
NR2331--MA0002.2.RUNX1	chr13	58471959	58471969	+	0.000	0.000	Merged-chr13-58471878-37
NR5388--MA0002.2.RUNX1	chr3	103091903	103091913	+	0.000	0.000	Merged-chr3-103091976-34
NR743--MA0002.2.RUNX1	chr10	26799660	26799670	-	0.000	0.000	Merged-chr10-26799592-100
NR4411--MA0684.1.RUNX3	chr19	41874495	41874504	+	0.000	0.000	Merged-chr19-41874574-30
NR7739--MA0684.1.RUNX3	chr8	77482106	77482115	+	0.000	0.000	Merged-chr8-77482121-16
NR2854--MA0002.2.RUNX1	chr14	86736786	86736796	+	0.000	0.000	Merged-chr14-86736889-58
NR872--MA0684.1.RUNX3	chr10	67610852	67610861	+	0.000	0.000	Merged-chr10-67610821-54
NR124--MA0002.2.RUNX1	chr1	61046206	61046216	+	0.000	0.000	Merged-chr1-61046287-60
NR7818--MA0511.2.RUNX2	chr8	107360745	107360753	-	0.000	0.000	Merged-chr8-107360738-8
NR4663--MA0684.1.RUNX3	chr2	52561263	52561272	+	0.000	0.000	Merged-chr2-52561333-21
NR4991--MA0002.2.RUNX1	chr2	151974317	151974327	-	0.000	0.000	Merged-chr2-151974232-5
NR7054--MA0684.1.RUNX3	chr6	140508534	140508543	-	0.000	0.000	Merged-chr6-140508405-40
NR2983--MA0684.1.RUNX3	chr15	27709378	27709387	-	0.000	0.000	Merged-chr15-27709213-23
NR746--MA0511.2.RUNX2	chr10	28695300	28695308	-	0.000	0.000	Merged-chr10-28695198-52
NR7448--MA0002.2.RUNX1	chr7	110270670	110270680	+	0.000	0.000	Merged-chr7-110270578-16
NR7133--MA0511.2.RUNX2	chr7	15949386	15949394	-	0.000	0.000	Merged-chr7-15949519-32
NR918--MA0002.2.RUNX1	chr10	76271470	76271480	-	0.000	0.000	Merged-chr10-76271555-43
NR3297--MA0511.2.RUNX2	chr16	8455365	8455373	+	0.000	0.000	Merged-chr16-8455328-28
NR4914--MA0002.2.RUNX1	chr2	128502914	128502924	+	0.000	0.000	Merged-chr2-128502877-18
NR3839--MA0511.2.RUNX2	chr17	52125415	52125423	-	0.000	0.000	Merged-chr17-52125389-32
NR5897--MA0684.1.RUNX3	chr4	134059083	134059092	+	0.000	0.000	Merged-chr4-134059039-2
NR3469--MA0002.2.RUNX1	chr16	52064537	52064547	+	0.000	0.000	Merged-chr16-52064719-40
NR504--MA0002.2.RUNX1	chr1	171917480	171917490	+	0.000	0.000	Merged-chr1-171917626-52
NR6846--MA0002.2.RUNX1	chr6	103034149	103034159	-	0.000	0.000	Merged-chr6-103034102-21
NR6531--MA0511.2.RUNX2	chr5	139161166	139161174	-	0.000	0.000	Merged-chr5-139161216-37
NR3055--MA0002.2.RUNX1	chr15	53130254	53130264	+	0.000	0.000	Merged-chr15-53130224-36
NR6975--MA0684.1.RUNX3	chr6	129575601	129575610	+	0.000	0.000	Merged-chr6-129575587-29
NR1047--MA0684.1.RUNX3	chr10	96238427	96238436	+	0.000	0.000	Merged-chr10-96238427-11
NR3326--MA0002.2.RUNX1	chr16	14088506	14088516	+	0.000	0.000	Merged-chr16-14088440-49
NR1060--MA0511.2.RUNX2	chr10	99448130	99448138	-	0.000	0.000	Merged-chr10-99448196-17
NR3948--MA0511.2.RUNX2	chr17	84758459	84758467	+	0.000	0.000	Merged-chr17-84758646-47
NR2596--MA0002.2.RUNX1	chr14	21636760	21636770	+	0.000	0.000	Merged-chr14-21636677-36
NR3726--MA0684.1.RUNX3	chr17	29494378	29494387	+	0.000	0.000	Merged-chr17-29494430-50
NR5009--MA0511.2.RUNX2	chr2	155553338	155553346	+	0.000	0.000	Merged-chr2-155553198-41
NR964--MA0511.2.RUNX2	chr10	80929784	80929792	-	0.000	0.000	Merged-chr10-80929752-196
NR4404--MA0002.2.RUNX1	chr19	41382696	41382706	-	0.000	0.000	Merged-chr19-41382837-19
NR6911--MA0511.2.RUNX2	chr6	120081903	120081911	-	0.000	0.000	Merged-chr6-120081758-25
NR3041--MA0684.1.RUNX3	chr15	44229501	44229510	+	0.000	0.000	Merged-chr15-44229418-16
