#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR534--MA0508.2.PRDM1	chr13	112398359	112398368	-	0.000	0.000	Merged-chr13-112398369-43
NR120--MA0508.2.PRDM1	chr1	175564520	175564529	-	0.000	0.000	Merged-chr1-175564566-22
NR372--MA0508.2.PRDM1	chr11	121083062	121083071	-	0.000	0.000	Merged-chr11-121083089-49
NR1328--MA0508.2.PRDM1	chr5	149184615	149184624	-	0.000	0.000	Merged-chr5-149184513-135
NR799--MA0508.2.PRDM1	chr17	88038451	88038460	+	0.000	0.000	Merged-chr17-88038382-13
NR590--MA0508.2.PRDM1	chr14	71120489	71120498	+	0.000	0.000	Merged-chr14-71120653-22
NR927--MA0508.2.PRDM1	chr2	26640299	26640308	+	0.000	0.000	Merged-chr2-26640192-42
NR1275--MA0508.2.PRDM1	chr5	65832406	65832415	-	0.000	0.000	Merged-chr5-65832305-23
NR1307--MA0508.2.PRDM1	chr5	120116547	120116556	-	0.000	0.000	Merged-chr5-120116585-62
NR874--MA0508.2.PRDM1	chr19	20409952	20409961	-	0.000	0.000	Merged-chr19-20409885-54
NR669--MA0508.2.PRDM1	chr16	4736454	4736463	-	0.000	0.000	Merged-chr16-4736414-28
NR1145--MA0508.2.PRDM1	chr4	16168614	16168623	+	0.000	0.000	Merged-chr4-16168724-23
NR778--MA0508.2.PRDM1	chr17	50070401	50070410	+	0.000	0.000	Merged-chr17-50070273-24
NR1049--MA0508.2.PRDM1	chr3	32438008	32438017	-	0.000	0.000	Merged-chr3-32438051-51
NR125--MA0508.2.PRDM1	chr1	178946937	178946946	+	0.000	0.000	Merged-chr1-178946967-3
NR377--MA0508.2.PRDM1	chr12	8842630	8842639	-	0.000	0.000	Merged-chr12-8842561-54
NR234--MA0508.2.PRDM1	chr10	84917552	84917561	-	0.000	0.000	Merged-chr10-84917565-76
NR505--MA0508.2.PRDM1	chr13	91636012	91636021	-	0.000	0.000	Merged-chr13-91636122-22
NR691--MA0508.2.PRDM1	chr16	31234186	31234195	+	0.000	0.000	Merged-chr16-31234137-43
NR486--MA0508.2.PRDM1	chr13	55449888	55449897	+	0.000	0.000	Merged-chr13-55449919-14
NR757--MA0508.2.PRDM1	chr17	35046676	35046685	+	0.000	0.000	Merged-chr17-35046725-56
NR343--MA0508.2.PRDM1	chr11	89100911	89100920	+	0.000	0.000	Merged-chr11-89100844-64
NR181--MA0508.2.PRDM1	chr10	37335315	37335324	+	0.000	0.000	Merged-chr10-37335340-12
NR356--MA0508.2.PRDM1	chr11	105364512	105364521	+	0.000	0.000	Merged-chr11-105364636-18
NR194--MA0508.2.PRDM1	chr10	53596852	53596861	-	0.000	0.000	Merged-chr10-53596886-150
NR117--MA0508.2.PRDM1	chr1	173456527	173456536	-	0.000	0.000	Merged-chr1-173456559-25
NR369--MA0508.2.PRDM1	chr11	120573164	120573173	+	0.000	0.000	Merged-chr11-120573215-75
NR1259--MA0508.2.PRDM1	chr5	34514148	34514157	+	0.000	0.000	Merged-chr5-34513990-85
NR226--MA0508.2.PRDM1	chr10	81249703	81249712	-	0.000	0.000	Merged-chr10-81249714-12
NR749--MA0508.2.PRDM1	chr17	28407662	28407671	+	0.000	0.000	Merged-chr17-28407635-51
NR1097--MA0508.2.PRDM1	chr3	116424087	116424096	+	0.000	0.000	Merged-chr3-116424067-206
NR173--MA0508.2.PRDM1	chr10	23786104	23786113	+	0.000	0.000	Merged-chr10-23786190-12
NR715--MA0508.2.PRDM1	chr16	59007264	59007273	-	0.000	0.000	Merged-chr16-59007299-38
NR239--MA0508.2.PRDM1	chr10	88826629	88826638	-	0.000	0.000	Merged-chr10-88826786-54
NR553--MA0508.2.PRDM1	chr14	15770067	15770076	+	0.000	0.000	Merged-chr14-15770075-60
NR218--MA0508.2.PRDM1	chr10	76802277	76802286	-	0.000	0.000	Merged-chr10-76802342-40
NR165--MA0508.2.PRDM1	chr10	19209958	19209967	-	0.000	0.000	Merged-chr10-19209945-33
NR1770--MA0508.2.PRDM1	chrX	77809008	77809017	+	0.000	0.000	Merged-chrX-77808891-20
NR449--MA0508.2.PRDM1	chr13	6633782	6633791	-	0.000	0.000	Merged-chr13-6633671-76
NR306--MA0508.2.PRDM1	chr11	43379770	43379779	+	0.000	0.000	Merged-chr11-43379857-7
NR144--MA0508.2.PRDM1	chr1	191834985	191834994	-	0.000	0.000	Merged-chr1-191835035-29
NR157--MA0508.2.PRDM1	chr10	8370263	8370272	+	0.000	0.000	Merged-chr10-8370203-10
NR1491--MA0508.2.PRDM1	chr7	31028776	31028785	+	0.000	0.000	Merged-chr7-31028766-21
NR266--MA0508.2.PRDM1	chr10	117393427	117393436	-	0.000	0.000	Merged-chr10-117393432-68
NR646--MA0508.2.PRDM1	chr15	80681449	80681458	-	0.000	0.000	Merged-chr15-80681651-57
NR898--MA0508.2.PRDM1	chr19	53035505	53035514	-	0.000	0.000	Merged-chr19-53035588-13
NR149--MA0508.2.PRDM1	chr1	193444222	193444231	-	0.000	0.000	Merged-chr1-193444336-29
NR1592--MA0508.2.PRDM1	chr8	25948927	25948936	+	0.000	0.000	Merged-chr8-25949044-65
NR1624--MA0508.2.PRDM1	chr8	86856347	86856356	-	0.000	0.000	Merged-chr8-86856376-59
NR237--MA0508.2.PRDM1	chr10	88404340	88404349	-	0.000	0.000	Merged-chr10-88404346-22
NR1441--MA0508.2.PRDM1	chr6	136468704	136468713	-	0.000	0.000	Merged-chr6-136468663-37
NR1712--MA0508.2.PRDM1	chr9	65552745	65552754	+	0.000	0.000	Merged-chr9-65552460-29
NR1693--MA0508.2.PRDM1	chr9	52287602	52287611	-	0.000	0.000	Merged-chr9-52287500-36
NR1420--MA0508.2.PRDM1	chr6	124911743	124911752	-	0.000	0.000	Merged-chr6-124911783-36
NR1324--MA0508.2.PRDM1	chr5	143548531	143548540	+	0.000	0.000	Merged-chr5-143548603-67
NR1576--MA0508.2.PRDM1	chr7	135632193	135632202	+	0.000	0.000	Merged-chr7-135632078-25
NR1704--MA0508.2.PRDM1	chr9	60991674	60991683	+	0.000	0.000	Merged-chr9-60991715-48
NR189--MA0508.2.PRDM1	chr10	44529602	44529611	+	0.000	0.000	Merged-chr10-44529535-56
NR298--MA0508.2.PRDM1	chr11	20477808	20477817	+	0.000	0.000	Merged-chr11-20477652-51
NR740--MA0508.2.PRDM1	chr17	17867184	17867193	-	0.000	0.000	Merged-chr17-17867288-2
NR1024--MA0508.2.PRDM1	chr2	157204104	157204113	+	0.000	0.000	Merged-chr2-157204364-118
NR1590--MA0508.2.PRDM1	chr8	22814359	22814368	+	0.000	0.000	Merged-chr8-22814386-45
NR1308--MA0508.2.PRDM1	chr5	121179304	121179313	-	0.000	0.000	Merged-chr5-121179549-53
NR1398--MA0508.2.PRDM1	chr6	108165124	108165133	-	0.000	0.000	Merged-chr6-108164965-54
NR841--MA0508.2.PRDM1	chr18	67870229	67870238	+	0.000	0.000	Merged-chr18-67870077-8
NR440--MA0508.2.PRDM1	chr12	115171922	115171931	-	0.000	0.000	Merged-chr12-115171864-49
NR1330--MA0508.2.PRDM1	chr5	151686738	151686747	+	0.000	0.000	Merged-chr5-151686934-46
NR1582--MA0508.2.PRDM1	chr7	142396904	142396913	+	0.000	0.000	Merged-chr7-142396800-18
NR1377--MA0508.2.PRDM1	chr6	87590836	87590845	+	0.000	0.000	Merged-chr6-87590737-28
NR820--MA0508.2.PRDM1	chr18	34759304	34759313	+	0.000	0.000	Merged-chr18-34759316-108
NR562--MA0508.2.PRDM1	chr14	32201971	32201980	-	0.000	0.000	Merged-chr14-32201951-64
NR1181--MA0508.2.PRDM1	chr4	101458550	101458559	+	0.000	0.000	Merged-chr4-101458526-22
NR1247--MA0508.2.PRDM1	chr5	16470129	16470138	-	0.000	0.000	Merged-chr5-16470042-54
NR70--MA0508.2.PRDM1	chr1	131821018	131821027	-	0.000	0.000	Merged-chr1-131821005-30
NR671--MA0508.2.PRDM1	chr16	10741345	10741354	+	0.000	0.000	Merged-chr16-10741370-34
NR1627--MA0508.2.PRDM1	chr8	88633441	88633450	+	0.000	0.000	Merged-chr8-88633560-31
NR1194--MA0508.2.PRDM1	chr4	127021123	127021132	+	0.000	0.000	Merged-chr4-127021266-22
NR1736--MA0508.2.PRDM1	chr9	94614117	94614126	-	0.000	0.000	Merged-chr9-94614117-31
NR684--MA0508.2.PRDM1	chr16	24641660	24641669	+	0.000	0.000	Merged-chr16-24641606-21
NR270--MA0508.2.PRDM1	chr10	118407118	118407127	+	0.000	0.000	Merged-chr10-118407091-36
NR812--MA0508.2.PRDM1	chr18	15195206	15195215	-	0.000	0.000	Merged-chr18-15195118-54
NR1587--MA0508.2.PRDM1	chr8	13551173	13551182	-	0.000	0.000	Merged-chr8-13551195-28
NR1173--MA0508.2.PRDM1	chr4	83525549	83525558	-	0.000	0.000	Merged-chr4-83525430-94
NR411--MA0508.2.PRDM1	chr12	84175876	84175885	+	0.000	0.000	Merged-chr12-84175952-55
NR663--MA0508.2.PRDM1	chr15	97992993	97993002	+	0.000	0.000	Merged-chr15-97993070-31
NR1553--MA0508.2.PRDM1	chr7	114161135	114161144	+	0.000	0.000	Merged-chr7-114161224-36
NR1348--MA0508.2.PRDM1	chr6	50416936	50416945	+	0.000	0.000	Merged-chr6-50417055-62
NR3--MA0508.2.PRDM1	chr1	13161576	13161585	+	0.000	0.000	Merged-chr1-13161604-37
NR1043--MA0508.2.PRDM1	chr3	8667427	8667436	-	0.000	0.000	Merged-chr3-8667385-80
NR1314--MA0508.2.PRDM1	chr5	124497027	124497036	+	0.000	0.000	Merged-chr5-124497096-41
NR881--MA0508.2.PRDM1	chr19	34607771	34607780	+	0.000	0.000	Merged-chr19-34607589-82
NR1295--MA0508.2.PRDM1	chr5	105139661	105139670	-	0.000	0.000	Merged-chr5-105139642-65
NR1423--MA0508.2.PRDM1	chr6	127219584	127219593	-	0.000	0.000	Merged-chr6-127219541-27
NR1218--MA0508.2.PRDM1	chr4	141618939	141618948	+	0.000	0.000	Merged-chr4-141618821-28
NR1199--MA0508.2.PRDM1	chr4	130900038	130900047	+	0.000	0.000	Merged-chr4-130900085-53
NR371--MA0508.2.PRDM1	chr11	121039431	121039440	-	0.000	0.000	Merged-chr11-121039238-62
NR913--MA0508.2.PRDM1	chr2	13271433	13271442	-	0.000	0.000	Merged-chr2-13271415-60
NR1056--MA0508.2.PRDM1	chr3	55517379	55517388	-	0.000	0.000	Merged-chr3-55517605-60
NR1579--MA0508.2.PRDM1	chr7	141096796	141096805	+	0.000	0.000	Merged-chr7-141096826-78
NR480--MA0508.2.PRDM1	chr13	48513373	48513382	+	0.000	0.000	Merged-chr13-48513320-57
NR132--MA0508.2.PRDM1	chr1	183933987	183933996	+	0.000	0.000	Merged-chr1-183934010-20
NR1688--MA0508.2.PRDM1	chr9	44966931	44966940	+	0.000	0.000	Merged-chr9-44966981-16
NR1383--MA0508.2.PRDM1	chr6	97205673	97205682	-	0.000	0.000	Merged-chr6-97205560-61
NR939--MA0508.2.PRDM1	chr2	34904947	34904956	+	0.000	0.000	Merged-chr2-34905139-61
NR1144--MA0508.2.PRDM1	chr4	16102103	16102112	-	0.000	0.000	Merged-chr4-16102324-55
NR111--MA0508.2.PRDM1	chr1	171281209	171281218	+	0.000	0.000	Merged-chr1-171281333-62
NR1001--MA0508.2.PRDM1	chr2	129873520	129873529	+	0.000	0.000	Merged-chr2-129873690-22
NR363--MA0508.2.PRDM1	chr11	111795841	111795850	-	0.000	0.000	Merged-chr11-111795733-12
NR743--MA0508.2.PRDM1	chr17	21579695	21579704	-	0.000	0.000	Merged-chr17-21579709-31
NR600--MA0508.2.PRDM1	chr14	78438308	78438317	+	0.000	0.000	Merged-chr14-78438304-11
NR581--MA0508.2.PRDM1	chr14	62761108	62761117	+	0.000	0.000	Merged-chr14-62761015-141
NR1123--MA0508.2.PRDM1	chr3	152193887	152193896	+	0.000	0.000	Merged-chr3-152193769-51
NR1789--MA0508.2.PRDM1	chrX	167231346	167231355	+	0.000	0.000	Merged-chrX-167231316-28
NR756--MA0508.2.PRDM1	chr17	33919639	33919648	-	0.000	0.000	Merged-chr17-33919703-60
NR342--MA0508.2.PRDM1	chr11	87426968	87426977	+	0.000	0.000	Merged-chr11-87426829-72
NR451--MA0508.2.PRDM1	chr13	12395238	12395247	-	0.000	0.000	Merged-chr13-12395311-75
NR517--MA0508.2.PRDM1	chr13	101538420	101538429	+	0.000	0.000	Merged-chr13-101538350-22
NR1388--MA0508.2.PRDM1	chr6	99435202	99435211	+	0.000	0.000	Merged-chr6-99435291-39
NR831--MA0508.2.PRDM1	chr18	46917849	46917858	+	0.000	0.000	Merged-chr18-46917814-10
NR1083--MA0508.2.PRDM1	chr3	102738821	102738830	-	0.000	0.000	Merged-chr3-102738606-70
NR701--MA0508.2.PRDM1	chr16	45024178	45024187	-	0.000	0.000	Merged-chr16-45024089-23
NR1115--MA0508.2.PRDM1	chr3	142474450	142474459	-	0.000	0.000	Merged-chr3-142474512-40
NR791--MA0508.2.PRDM1	chr17	83633001	83633010	+	0.000	0.000	Merged-chr17-83632909-17
NR300--MA0508.2.PRDM1	chr11	21569329	21569338	-	0.000	0.000	Merged-chr11-21569385-20
NR281--MA0508.2.PRDM1	chr10	127114427	127114436	-	0.000	0.000	Merged-chr10-127114470-4
NR347--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR1075--MA0508.2.PRDM1	chr3	96557067	96557076	-	0.000	0.000	Merged-chr3-96557157-22
NR294--MA0508.2.PRDM1	chr11	6267807	6267816	+	0.000	0.000	Merged-chr11-6267788-45
NR565--MA0508.2.PRDM1	chr14	46788247	46788256	-	0.000	0.000	Merged-chr14-46788198-60
NR469--MA0508.2.PRDM1	chr13	30933190	30933199	-	0.000	0.000	Merged-chr13-30933157-53
NR1359--MA0508.2.PRDM1	chr6	66962693	66962702	-	0.000	0.000	Merged-chr6-66962662-45
NR260--MA0508.2.PRDM1	chr10	111156973	111156982	-	0.000	0.000	Merged-chr10-111156928-138
NR326--MA0508.2.PRDM1	chr11	70790626	70790635	+	0.000	0.000	Merged-chr11-70790875-54
NR849--MA0508.2.PRDM1	chr18	81423491	81423500	-	0.000	0.000	Merged-chr18-81423542-12
NR1197--MA0508.2.PRDM1	chr4	129496812	129496821	+	0.000	0.000	Merged-chr4-129496759-24
NR958--MA0508.2.PRDM1	chr2	68430727	68430736	-	0.000	0.000	Merged-chr2-68430660-54
NR448--MA0508.2.PRDM1	chr13	5705161	5705170	-	0.000	0.000	Merged-chr13-5705239-38
NR143--MA0508.2.PRDM1	chr1	191780578	191780587	+	0.000	0.000	Merged-chr1-191780513-20
NR6--MA0508.2.PRDM1	chr1	13659713	13659722	+	0.000	0.000	Merged-chr1-13659781-1
NR1208--MA0508.2.PRDM1	chr4	135168238	135168247	-	0.000	0.000	Merged-chr4-135168211-13
NR361--MA0508.2.PRDM1	chr11	108088210	108088219	-	0.000	0.000	Merged-chr11-108088190-36
NR1761--MA0508.2.PRDM1	chrX	13652467	13652476	+	0.000	0.000	Merged-chrX-13652412-21
NR807--MA0508.2.PRDM1	chr18	11855960	11855969	+	0.000	0.000	Merged-chr18-11856054-18
NR788--MA0508.2.PRDM1	chr17	79394114	79394123	-	0.000	0.000	Merged-chr17-79394145-31
NR374--MA0508.2.PRDM1	chr12	3780397	3780406	+	0.000	0.000	Merged-chr12-3780555-30
NR645--MA0508.2.PRDM1	chr15	79690497	79690506	-	0.000	0.000	Merged-chr15-79690621-57
NR1740--MA0508.2.PRDM1	chr9	110408055	110408064	-	0.000	0.000	Merged-chr9-110408019-93
NR387--MA0508.2.PRDM1	chr12	33017092	33017101	+	0.000	0.000	Merged-chr12-33017102-22
NR658--MA0508.2.PRDM1	chr15	94589964	94589973	+	0.000	0.000	Merged-chr15-94589770-65
NR929--MA0508.2.PRDM1	chr2	29054435	29054444	+	0.000	0.000	Merged-chr2-29054435-74
NR889--MA0508.2.PRDM1	chr19	40895438	40895447	-	0.000	0.000	Merged-chr19-40895342-2
NR475--MA0508.2.PRDM1	chr13	42246167	42246176	-	0.000	0.000	Merged-chr13-42246030-46
NR1732--MA0508.2.PRDM1	chr9	91362238	91362247	+	0.000	0.000	Merged-chr9-91362188-45
NR759--MA0508.2.PRDM1	chr17	35135333	35135342	+	0.000	0.000	Merged-chr17-35135386-95
NR215--MA0508.2.PRDM1	chr10	75424737	75424746	+	0.000	0.000	Merged-chr10-75424715-43
NR467--MA0508.2.PRDM1	chr13	30766853	30766862	-	0.000	0.000	Merged-chr13-30767058-33
NR738--MA0508.2.PRDM1	chr17	12916267	12916276	+	0.000	0.000	Merged-chr17-12916324-81
NR576--MA0508.2.PRDM1	chr14	55681890	55681899	-	0.000	0.000	Merged-chr14-55681770-65
NR1671--MA0508.2.PRDM1	chr9	32704182	32704191	+	0.000	0.000	Merged-chr9-32704216-31
NR175--MA0508.2.PRDM1	chr10	26203131	26203140	-	0.000	0.000	Merged-chr10-26203040-18
NR1161--MA0508.2.PRDM1	chr4	56947143	56947152	-	0.000	0.000	Merged-chr4-56947082-88
NR1432--MA0508.2.PRDM1	chr6	129817851	129817860	-	0.000	0.000	Merged-chr6-129817846-22
NR188--MA0508.2.PRDM1	chr10	44003891	44003900	+	0.000	0.000	Merged-chr10-44003826-80
NR1716--MA0508.2.PRDM1	chr9	69362356	69362365	+	0.000	0.000	Merged-chr9-69362247-25
NR1031--MA0508.2.PRDM1	chr2	169589755	169589764	+	0.000	0.000	Merged-chr2-169590088-67
NR1424--MA0508.2.PRDM1	chr6	127246038	127246047	+	0.000	0.000	Merged-chr6-127246096-47
NR1533--MA0508.2.PRDM1	chr7	98103403	98103412	+	0.000	0.000	Merged-chr7-98103355-56
NR1480--MA0508.2.PRDM1	chr7	19004028	19004037	+	0.000	0.000	Merged-chr7-19004188-46
NR1546--MA0508.2.PRDM1	chr7	107707815	107707824	+	0.000	0.000	Merged-chr7-107707960-19
NR398--MA0508.2.PRDM1	chr12	69458554	69458563	-	0.000	0.000	Merged-chr12-69458442-59
NR1132--MA0508.2.PRDM1	chr3	157627581	157627590	-	0.000	0.000	Merged-chr3-157627729-20
NR159--MA0508.2.PRDM1	chr10	13968167	13968176	-	0.000	0.000	Merged-chr10-13968250-6
NR1621--MA0508.2.PRDM1	chr8	85432697	85432706	+	0.000	0.000	Merged-chr8-85432657-85
NR840--MA0508.2.PRDM1	chr18	65395858	65395867	-	0.000	0.000	Merged-chr18-65395765-31
NR1092--MA0508.2.PRDM1	chr3	108738064	108738073	+	0.000	0.000	Merged-chr3-108737869-29
NR1363--MA0508.2.PRDM1	chr6	70103465	70103474	-	0.000	0.000	Merged-chr6-70103466-27
NR1071--MA0508.2.PRDM1	chr3	89730749	89730758	-	0.000	0.000	Merged-chr3-89730861-61
NR1517--MA0508.2.PRDM1	chr7	80232607	80232616	+	0.000	0.000	Merged-chr7-80232686-63
NR1560--MA0508.2.PRDM1	chr7	120729827	120729836	-	0.000	0.000	Merged-chr7-120729886-25
NR1084--MA0508.2.PRDM1	chr3	103206632	103206641	-	0.000	0.000	Merged-chr3-103206656-43
NR1735--MA0508.2.PRDM1	chr9	92266007	92266016	+	0.000	0.000	Merged-chr9-92266025-66
NR82--MA0508.2.PRDM1	chr1	143653899	143653908	+	0.000	0.000	Merged-chr1-143653917-44
NR954--MA0508.2.PRDM1	chr2	65182903	65182912	+	0.000	0.000	Merged-chr2-65182800-62
NR662--MA0508.2.PRDM1	chr15	97837525	97837534	+	0.000	0.000	Merged-chr15-97837692-8
NR1281--MA0508.2.PRDM1	chr5	76951353	76951362	+	0.000	0.000	Merged-chr5-76951369-96
NR2--MA0508.2.PRDM1	chr1	6467278	6467287	-	0.000	0.000	Merged-chr1-6467226-38
NR1599--MA0508.2.PRDM1	chr8	46030337	46030346	-	0.000	0.000	Merged-chr8-46030343-32
NR1204--MA0508.2.PRDM1	chr4	133620849	133620858	+	0.000	0.000	Merged-chr4-133620771-57
NR1727--MA0508.2.PRDM1	chr9	83146234	83146243	-	0.000	0.000	Merged-chr9-83146298-69
NR1313--MA0508.2.PRDM1	chr5	124095908	124095917	-	0.000	0.000	Merged-chr5-124095874-61
NR880--MA0508.2.PRDM1	chr19	34583375	34583384	+	0.000	0.000	Merged-chr19-34583205-74
NR1422--MA0508.2.PRDM1	chr6	125541002	125541011	+	0.000	0.000	Merged-chr6-125540912-17
NR1217--MA0508.2.PRDM1	chr4	139598954	139598963	+	0.000	0.000	Merged-chr4-139599159-54
NR1198--MA0508.2.PRDM1	chr4	129525617	129525626	-	0.000	0.000	Merged-chr4-129525565-21
NR1326--MA0508.2.PRDM1	chr5	147071127	147071136	-	0.000	0.000	Merged-chr5-147071000-57
NR1164--MA0508.2.PRDM1	chr4	59278647	59278656	-	0.000	0.000	Merged-chr4-59278599-46
NR1687--MA0508.2.PRDM1	chr9	44041244	44041253	-	0.000	0.000	Merged-chr9-44041219-29
NR1273--MA0508.2.PRDM1	chr5	64959265	64959274	-	0.000	0.000	Merged-chr5-64959516-90
NR1068--MA0508.2.PRDM1	chr3	81761175	81761184	+	0.000	0.000	Merged-chr3-81761081-32
NR1653--MA0508.2.PRDM1	chr8	126979200	126979209	+	0.000	0.000	Merged-chr8-126979147-35
NR1305--MA0508.2.PRDM1	chr5	118332132	118332141	+	0.000	0.000	Merged-chr5-118332202-59
NR872--MA0508.2.PRDM1	chr19	16781168	16781177	+	0.000	0.000	Merged-chr19-16781022-84
NR110--MA0508.2.PRDM1	chr1	171033702	171033711	-	0.000	0.000	Merged-chr1-171033722-93
NR1666--MA0508.2.PRDM1	chr9	21235478	21235487	+	0.000	0.000	Merged-chr9-21235513-26
NR1252--MA0508.2.PRDM1	chr5	21517842	21517851	+	0.000	0.000	Merged-chr5-21517779-12
NR1523--MA0508.2.PRDM1	chr7	88277877	88277886	+	0.000	0.000	Merged-chr7-88277726-133
NR471--MA0508.2.PRDM1	chr13	34163153	34163162	+	0.000	0.000	Merged-chr13-34163217-77
NR755--MA0508.2.PRDM1	chr17	33824544	33824553	+	0.000	0.000	Merged-chr17-33824550-48
NR1483--MA0508.2.PRDM1	chr7	25380086	25380095	+	0.000	0.000	Merged-chr7-25379992-53
NR1658--MA0508.2.PRDM1	chr9	7212397	7212406	-	0.000	0.000	Merged-chr9-7212368-16
NR354--MA0508.2.PRDM1	chr11	104667628	104667637	-	0.000	0.000	Merged-chr11-104667644-45
NR1515--MA0508.2.PRDM1	chr7	78724766	78724775	+	0.000	0.000	Merged-chr7-78724772-25
NR1101--MA0508.2.PRDM1	chr3	123385939	123385948	+	0.000	0.000	Merged-chr3-123385920-64
NR1082--MA0508.2.PRDM1	chr3	101274870	101274879	-	0.000	0.000	Merged-chr3-101274930-55
NR320--MA0508.2.PRDM1	chr11	58189826	58189835	+	0.000	0.000	Merged-chr11-58189839-18
NR1528--MA0508.2.PRDM1	chr7	91432021	91432030	+	0.000	0.000	Merged-chr7-91431966-25
NR747--MA0508.2.PRDM1	chr17	26551377	26551386	+	0.000	0.000	Merged-chr17-26551311-33
NR1018--MA0508.2.PRDM1	chr2	152788895	152788904	-	0.000	0.000	Merged-chr2-152788714-7,Merged-chr2-152789002-1
NR1475--MA0508.2.PRDM1	chr7	6331120	6331129	+	0.000	0.000	Merged-chr7-6331202-53
NR442--MA0508.2.PRDM1	chr12	115848086	115848095	-	0.000	0.000	Merged-chr12-115847969-36
NR713--MA0508.2.PRDM1	chr16	55551064	55551073	-	0.000	0.000	Merged-chr16-55551053-37
NR1507--MA0508.2.PRDM1	chr7	72350117	72350126	+	0.000	0.000	Merged-chr7-72350151-23
NR1759--MA0508.2.PRDM1	chrX	7789679	7789688	+	0.000	0.000	Merged-chrX-7789819-46
NR978--MA0508.2.PRDM1	chr2	103672987	103672996	-	0.000	0.000	Merged-chr2-103672845-28
NR835--MA0508.2.PRDM1	chr18	54987137	54987146	-	0.000	0.000	Merged-chr18-54986948-23
NR1106--MA0508.2.PRDM1	chr3	133556722	133556731	-	0.000	0.000	Merged-chr3-133556901-17
NR673--MA0508.2.PRDM1	chr16	11688496	11688505	+	0.000	0.000	Merged-chr16-11688393-56
NR1087--MA0508.2.PRDM1	chr3	104641014	104641023	-	0.000	0.000	Merged-chr3-104641156-30
NR434--MA0508.2.PRDM1	chr12	112823444	112823453	-	0.000	0.000	Merged-chr12-112823453-38
NR705--MA0508.2.PRDM1	chr16	49936393	49936402	-	0.000	0.000	Merged-chr16-49936333-53
NR1053--MA0508.2.PRDM1	chr3	52069941	52069950	-	0.000	0.000	Merged-chr3-52069951-61
