#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR140--MA0002.2.RUNX1	chr1	60236476	60236486	-	0.000	0.000	Merged-chr1-60236445-12
NR1077--MA0002.2.RUNX1	chr10	120895928	120895938	-	0.000	0.000	Merged-chr10-120895921-55
NR7050--MA0002.2.RUNX1	chr8	19161780	19161790	-	0.000	0.000	Merged-chr8-19161757-88
NR2774--MA0002.2.RUNX1	chr15	84987897	84987907	-	0.000	0.000	Merged-chr15-84988046-80
NR1699--MA0511.2.RUNX2	chr12	100895670	100895678	-	0.000	0.000	Merged-chr12-100895499-71
NR1304--MA0511.2.RUNX2	chr11	77519248	77519256	-	0.000	0.000	Merged-chr11-77519189-54
NR5436--MA0002.2.RUNX1	chr4	135406474	135406484	-	0.000	0.000	Merged-chr4-135406336-63
NR7672--MA0511.2.RUNX2	chr9	95959908	95959916	-	0.000	0.000	Merged-chr9-95959798-44
NR2360--MA0002.2.RUNX1	chr14	62733872	62733882	-	0.000	0.000	Merged-chr14-62733787-20
NR3137--MA0002.2.RUNX1	chr16	91917803	91917813	+	0.000	0.000	Merged-chr16-91917917-41
NR567--MA0002.2.RUNX1	chr1	180355488	180355498	+	0.000	0.000	Merged-chr1-180355394-18
NR1186--MA0002.2.RUNX1	chr11	32200355	32200365	-	0.000	0.000	Merged-chr11-32200377-38
NR1728--MA0002.2.RUNX1	chr12	107721104	107721114	+	0.000	0.000	Merged-chr12-107721179-46
NR5151--MA0684.1.RUNX3	chr4	44170240	44170249	+	0.000	0.000	Merged-chr4-44170097-14
NR3266--MA0684.1.RUNX3	chr17	33563737	33563746	+	0.000	0.000	Merged-chr17-33563848-35
NR5545--MA0002.2.RUNX1	chr4	156076947	156076957	-	0.000	0.000	Merged-chr4-156077083-9
NR5069--MA0002.2.RUNX1	chr3	157572187	157572197	+	0.000	0.000	Merged-chr3-157572162-49
NR424--MA0002.2.RUNX1	chr1	144006735	144006745	-	0.000	0.000	Merged-chr1-144006692-45
NR2740--MA0002.2.RUNX1	chr15	76899957	76899967	-	0.000	0.000	Merged-chr15-76899846-50
NR7477--MA0002.2.RUNX1	chr9	53381018	53381028	-	0.000	0.000	Merged-chr9-53381265-58
NR75--MA0002.2.RUNX1	chr1	40470134	40470144	+	0.000	0.000	Merged-chr1-40470075-45
NR2535--MA0002.2.RUNX1	chr14	120373173	120373183	-	0.000	0.000	Merged-chr14-120372978-21
NR2806--MA0002.2.RUNX1	chr15	93563705	93563715	-	0.000	0.000	Merged-chr15-93563752-30
NR1172--MA0684.1.RUNX3	chr11	21690733	21690742	-	0.000	0.000	Merged-chr11-21690668-23
NR2992--MA0002.2.RUNX1	chr16	49156426	49156436	+	0.000	0.000	Merged-chr16-49156350-27
NR3498--MA0002.2.RUNX1	chr18	6106732	6106742	-	0.000	0.000	Merged-chr18-6106813-28
NR4800--MA0002.2.RUNX1	chr3	101274922	101274932	+	0.000	0.000	Merged-chr3-101274930-55
NR7529--MA0684.1.RUNX3	chr9	66599784	66599793	+	0.000	0.000	Merged-chr9-66599878-25
NR7586--MA0002.2.RUNX1	chr9	77954545	77954555	+	0.000	0.000	Merged-chr9-77954587-30
NR3355--MA0002.2.RUNX1	chr17	56717308	56717318	-	0.000	0.000	Merged-chr17-56717302-101
NR785--MA0002.2.RUNX1	chr10	40212512	40212522	+	0.000	0.000	Merged-chr10-40212600-39
NR1347--MA0684.1.RUNX3	chr11	89100993	89101002	-	0.000	0.000	Merged-chr11-89100844-64
NR7320--MA0684.1.RUNX3	chr8	119914362	119914371	-	0.000	0.000	Merged-chr8-119914410-20
NR5164--MA0684.1.RUNX3	chr4	47234918	47234927	-	0.000	0.000	Merged-chr4-47234972-22
NR4847--MA0002.2.RUNX1	chr3	109454743	109454753	+	0.000	0.000	Merged-chr3-109454799-35
NR7509--MA0002.2.RUNX1	chr9	61963528	61963538	+	0.000	0.000	Merged-chr9-61963614-17
NR5829--MA0002.2.RUNX1	chr5	107209928	107209938	-	0.000	0.000	Merged-chr5-107209984-10
NR1599--MA0684.1.RUNX3	chr12	75479887	75479896	-	0.000	0.000	Merged-chr12-75479901-16
NR2852--MA0511.2.RUNX2	chr15	103264019	103264027	+	0.000	0.000	Merged-chr15-103264085-19
NR708--MA0002.2.RUNX1	chr10	19718826	19718836	-	0.000	0.000	Merged-chr10-19718932-45
NR3834--MA0511.2.RUNX2	chr19	20876050	20876058	-	0.000	0.000	Merged-chr19-20876096-16
NR3358--MA0511.2.RUNX2	chr17	57131990	57131998	+	0.000	0.000	Merged-chr17-57131873-41
NR4704--MA0002.2.RUNX1	chr3	75714111	75714121	-	0.000	0.000	Merged-chr3-75714014-36
NR3341--MA0684.1.RUNX3	chr17	52484056	52484065	-	0.000	0.000	Merged-chr17-52484066-25
NR5144--MA0002.2.RUNX1	chr4	41741302	41741312	+	0.000	0.000	Merged-chr4-41741113-91
NR4069--MA0511.2.RUNX2	chr2	31062383	31062391	-	0.000	0.000	Merged-chr2-31062467-40
NR5415--MA0002.2.RUNX1	chr4	134642024	134642034	-	0.000	0.000	Merged-chr4-134642170-32
NR7175--MA0511.2.RUNX2	chr8	67860510	67860518	+	0.000	0.000	Merged-chr8-67860375-11
NR1456--MA0684.1.RUNX3	chr11	118232694	118232703	+	0.000	0.000	Merged-chr11-118232579-51
NR7717--MA0511.2.RUNX2	chr9	108083386	108083394	-	0.000	0.000	Merged-chr9-108083224-47
NR3215--MA0511.2.RUNX2	chr17	18458391	18458399	+	0.000	0.000	Merged-chr17-18458447-27
NR7076--MA0002.2.RUNX1	chr8	25618159	25618169	+	0.000	0.000	Merged-chr8-25618060-51
NR3593--MA0684.1.RUNX3	chr18	49721779	49721788	+	0.000	0.000	Merged-chr18-49721855-41
NR5667--MA0002.2.RUNX1	chr5	52126036	52126046	+	0.000	0.000	Merged-chr5-52126006-25
NR6970--MA0684.1.RUNX3	chr7	136255793	136255802	-	0.000	0.000	Merged-chr7-136255803-24
NR1165--MA0002.2.RUNX1	chr11	16508176	16508186	-	0.000	0.000	Merged-chr11-16508028-112
NR74--MA0684.1.RUNX3	chr1	40465640	40465649	-	0.000	0.000	Merged-chr1-40465740-44
NR2591--MA0002.2.RUNX1	chr15	18951817	18951827	+	0.000	0.000	Merged-chr15-18951851-25
NR7284--MA0511.2.RUNX2	chr8	111577955	111577963	-	0.000	0.000	Merged-chr8-111578108-20
NR4671--MA0684.1.RUNX3	chr3	59203994	59204003	-	0.000	0.000	Merged-chr3-59204061-45
NR6745--MA0002.2.RUNX1	chr7	83742754	83742764	-	0.000	0.000	Merged-chr7-83742815-34
NR3324--MA0511.2.RUNX2	chr17	50416226	50416234	+	0.000	0.000	Merged-chr17-50416293-2
NR1644--MA0511.2.RUNX2	chr12	89719331	89719339	-	0.000	0.000	Merged-chr12-89719457-81
NR2243--MA0002.2.RUNX1	chr14	20785459	20785469	-	0.000	0.000	Merged-chr14-20785376-56
NR7727--MA0002.2.RUNX1	chr9	109932595	109932605	+	0.000	0.000	Merged-chr9-109932649-11
NR5719--MA0684.1.RUNX3	chr5	74132753	74132762	-	0.000	0.000	Merged-chr5-74132835-25
NR3102--MA0684.1.RUNX3	chr16	87597736	87597745	-	0.000	0.000	Merged-chr16-87597793-27
NR384--MA0002.2.RUNX1	chr1	131613518	131613528	-	0.000	0.000	Merged-chr1-131613618-28
NR3225--MA0002.2.RUNX1	chr17	23844278	23844288	-	0.000	0.000	Merged-chr17-23844076-33
NR2971--MA0002.2.RUNX1	chr16	42907565	42907575	+	0.000	0.000	Merged-chr16-42907502-34
NR2495--MA0002.2.RUNX1	chr14	102828680	102828690	-	0.000	0.000	Merged-chr14-102828632-27
NR7979--MA0002.2.RUNX1	chrX	159828383	159828393	-	0.000	0.000	Merged-chrX-159828290-35
NR5428--MA0002.2.RUNX1	chr4	135108850	135108860	-	0.000	0.000	Merged-chr4-135108844-32
NR512--MA0002.2.RUNX1	chr1	165849024	165849034	+	0.000	0.000	Merged-chr1-165849058-42
NR7935--MA0511.2.RUNX2	chrX	100476581	100476589	-	0.000	0.000	Merged-chrX-100476611-55
NR1469--MA0684.1.RUNX3	chr11	120981053	120981062	-	0.000	0.000	Merged-chr11-120981125-9
NR6583--MA0002.2.RUNX1	chr7	27591624	27591634	+	0.000	0.000	Merged-chr7-27591935-152
NR1482--MA0511.2.RUNX2	chr12	16526374	16526382	+	0.000	0.000	Merged-chr12-16526382-42
NR7089--MA0002.2.RUNX1	chr8	34622851	34622861	-	0.000	0.000	Merged-chr8-34622775-45
NR2623--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR5014--MA0002.2.RUNX1	chr3	145538099	145538109	-	0.000	0.000	Merged-chr3-145538069-30
NR7250--MA0511.2.RUNX2	chr8	93864256	93864264	-	0.000	0.000	Merged-chr8-93864262-35
NR493--MA0002.2.RUNX1	chr1	163091775	163091785	-	0.000	0.000	Merged-chr1-163091705-7
NR5365--MA0511.2.RUNX2	chr4	122873257	122873265	+	0.000	0.000	Merged-chr4-122873226-42
NR4760--MA0002.2.RUNX1	chr3	89960762	89960772	-	0.000	0.000	Merged-chr3-89960726-41
NR87--MA0684.1.RUNX3	chr1	43207414	43207423	+	0.000	0.000	Merged-chr1-43207362-30
NR5143--MA0684.1.RUNX3	chr4	41714466	41714475	+	0.000	0.000	Merged-chr4-41714458-10
NR7075--MA0684.1.RUNX3	chr8	25578414	25578423	+	0.000	0.000	Merged-chr8-25578502-39
NR1164--MA0684.1.RUNX3	chr11	11766269	11766278	+	0.000	0.000	Merged-chr11-11766225-56
NR3238--MA0002.2.RUNX1	chr17	27323198	27323208	+	0.000	0.000	Merged-chr17-27323176-36
NR4664--MA0002.2.RUNX1	chr3	59059437	59059447	+	0.000	0.000	Merged-chr3-59059388-26
NR4935--MA0002.2.RUNX1	chr3	133328782	133328792	+	0.000	0.000	Merged-chr3-133328719-18
NR1038--MA0511.2.RUNX2	chr10	116746693	116746701	-	0.000	0.000	Merged-chr10-116746686-40
NR1309--MA0511.2.RUNX2	chr11	79076641	79076649	+	0.000	0.000	Merged-chr11-79076715-52
NR4921--MA0684.1.RUNX3	chr3	131157634	131157643	-	0.000	0.000	Merged-chr3-131157614-46
NR7041--MA0684.1.RUNX3	chr8	13649334	13649343	+	0.000	0.000	Merged-chr8-13649370-68
NR3032--MA0511.2.RUNX2	chr16	55888256	55888264	-	0.000	0.000	Merged-chr16-55888204-77
NR1418--MA0511.2.RUNX2	chr11	109497227	109497235	+	0.000	0.000	Merged-chr11-109497188-14
NR5279--MA0002.2.RUNX1	chr4	98282437	98282447	+	0.000	0.000	Merged-chr4-98282479-46
NR2844--MA0511.2.RUNX2	chr15	102165736	102165744	+	0.000	0.000	Merged-chr15-102165758-28
NR1319--MA0002.2.RUNX1	chr11	79678622	79678632	+	0.000	0.000	Merged-chr11-79678746-30
NR985--MA0511.2.RUNX2	chr10	94334101	94334109	-	0.000	0.000	Merged-chr10-94333972-2
NR4901--MA0002.2.RUNX1	chr3	126825182	126825192	-	0.000	0.000	Merged-chr3-126825034-19
NR763--MA0684.1.RUNX3	chr10	30716231	30716240	-	0.000	0.000	Merged-chr10-30716378-49
NR1177--MA0684.1.RUNX3	chr11	30127011	30127020	+	0.000	0.000	Merged-chr11-30127050-28
NR6833--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR4948--MA0002.2.RUNX1	chr3	136531591	136531601	-	0.000	0.000	Merged-chr3-136531691-41
NR2331--MA0002.2.RUNX1	chr14	57772732	57772742	-	0.000	0.000	Merged-chr14-57772608-51
NR2602--MA0002.2.RUNX1	chr15	31166830	31166840	+	0.000	0.000	Merged-chr15-31166801-87
NR3188--MA0511.2.RUNX2	chr17	7164085	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR66--MA0684.1.RUNX3	chr1	39896693	39896702	-	0.000	0.000	Merged-chr1-39896761-43
NR7481--MA0511.2.RUNX2	chr9	56104474	56104482	+	0.000	0.000	Merged-chr9-56104454-58
NR4934--MA0684.1.RUNX3	chr3	133328718	133328727	-	0.000	0.000	Merged-chr3-133328719-18
NR4120--MA0002.2.RUNX1	chr2	52885288	52885298	-	0.000	0.000	Merged-chr2-52885299-16
NR1907--MA0511.2.RUNX2	chr13	34914838	34914846	-	0.000	0.000	Merged-chr13-34914852-26
NR2506--MA0002.2.RUNX1	chr14	103844082	103844092	-	0.000	0.000	Merged-chr14-103843962-25
NR524--MA0684.1.RUNX3	chr1	171849771	171849780	-	0.000	0.000	Merged-chr1-171849632-17
NR581--MA0002.2.RUNX1	chr1	181299305	181299315	+	0.000	0.000	Merged-chr1-181299360-30
NR852--MA0002.2.RUNX1	chr10	61680237	61680247	-	0.000	0.000	Merged-chr10-61680390-61
NR7799--MA0511.2.RUNX2	chr9	119744091	119744099	+	0.000	0.000	Merged-chr9-119744132-67
NR1266--MA0002.2.RUNX1	chr11	62494961	62494971	-	0.000	0.000	Merged-chr11-62495019-47
NR1222--MA0511.2.RUNX2	chr11	50916222	50916230	+	0.000	0.000	Merged-chr11-50916103-27
NR776--MA0684.1.RUNX3	chr10	39402666	39402675	-	0.000	0.000	Merged-chr10-39402648-48
NR3469--MA0002.2.RUNX1	chr17	86779459	86779469	-	0.000	0.000	Merged-chr17-86779381-46
NR6780--MA0002.2.RUNX1	chr7	98071583	98071593	-	0.000	0.000	Merged-chr7-98071744-45
NR4481--MA0002.2.RUNX1	chr2	160578939	160578949	-	0.000	0.000	Merged-chr2-160578868-32
NR2473--MA0684.1.RUNX3	chr14	87452282	87452291	-	0.000	0.000	Merged-chr14-87452152-30
NR4752--MA0002.2.RUNX1	chr3	89187824	89187834	-	0.000	0.000	Merged-chr3-89188181-94
NR7957--MA0684.1.RUNX3	chrX	140505939	140505948	+	0.000	0.000	Merged-chrX-140506133-71
NR2596--MA0002.2.RUNX1	chr15	27668286	27668296	+	0.000	0.000	Merged-chr15-27668249-55
NR5406--MA0684.1.RUNX3	chr4	131861156	131861165	-	0.000	0.000	Merged-chr4-131861030-31
NR6832--MA0684.1.RUNX3	chr7	112180309	112180318	-	0.000	0.000	Merged-chr7-112180328-30
NR964--MA0511.2.RUNX2	chr10	92791360	92791368	-	0.000	0.000	Merged-chr10-92791286-37
NR7338--MA0684.1.RUNX3	chr8	123000551	123000560	+	0.000	0.000	Merged-chr8-123000494-51
NR3329--MA0511.2.RUNX2	chr17	50678090	50678098	-	0.000	0.000	Merged-chr17-50678198-44
NR6640--MA0511.2.RUNX2	chr7	51621951	51621959	+	0.000	0.000	Merged-chr7-51621902-16
NR2453--MA0002.2.RUNX1	chr14	75787126	75787136	-	0.000	0.000	Merged-chr14-75786967-70
NR3978--MA0684.1.RUNX3	chr19	57411968	57411977	-	0.000	0.000	Merged-chr19-57412064-43
NR6270--MA0002.2.RUNX1	chr6	99388827	99388837	-	0.000	0.000	Merged-chr6-99389059-78
NR3120--MA0511.2.RUNX2	chr16	90331260	90331268	+	0.000	0.000	Merged-chr16-90331129-56
NR246--MA0002.2.RUNX1	chr1	85763540	85763550	-	0.000	0.000	Merged-chr1-85763508-29
NR517--MA0002.2.RUNX1	chr1	171060378	171060388	-	0.000	0.000	Merged-chr1-171060539-31
NR1136--MA0002.2.RUNX1	chr11	4594761	4594771	-	0.000	0.000	Merged-chr11-4594631-84
NR5101--MA0684.1.RUNX3	chr4	21777263	21777272	-	0.000	0.000	Merged-chr4-21777140-4
NR1487--MA0511.2.RUNX2	chr12	16805829	16805837	+	0.000	0.000	Merged-chr12-16805664-28
NR7255--MA0511.2.RUNX2	chr8	94447746	94447754	+	0.000	0.000	Merged-chr8-94447653-43
NR3339--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR6650--MA0002.2.RUNX1	chr7	58181740	58181750	-	0.000	0.000	Merged-chr7-58181650-26
NR5099--MA0511.2.RUNX2	chr4	20033080	20033088	+	0.000	0.000	Merged-chr4-20033263-40
NR6445--MA0002.2.RUNX1	chr6	134700987	134700997	+	0.000	0.000	Merged-chr6-134700850-79
NR7699--MA0684.1.RUNX3	chr9	102577635	102577644	-	0.000	0.000	Merged-chr9-102577518-37
NR5082--MA0684.1.RUNX3	chr4	7362206	7362215	-	0.000	0.000	Merged-chr4-7362333-5
NR725--MA0511.2.RUNX2	chr10	21553164	21553172	+	0.000	0.000	Merged-chr10-21553167-27
NR7156--MA0002.2.RUNX1	chr8	57638073	57638083	+	0.000	0.000	Merged-chr8-57637972-56
NR7427--MA0002.2.RUNX1	chr9	35423334	35423344	+	0.000	0.000	Merged-chr9-35423425-41
NR503--MA0684.1.RUNX3	chr1	164960258	164960267	-	0.000	0.000	Merged-chr1-164960365-86
NR6031--MA0002.2.RUNX1	chr5	150259936	150259946	+	0.000	0.000	Merged-chr5-150259783-65
NR6302--MA0002.2.RUNX1	chr6	108334915	108334925	+	0.000	0.000	Merged-chr6-108334788-1
NR4080--MA0002.2.RUNX1	chr2	32961559	32961569	-	0.000	0.000	Merged-chr2-32961770-56
NR878--MA0002.2.RUNX1	chr10	70156646	70156656	+	0.000	0.000	Merged-chr10-70156646-22
NR6283--MA0002.2.RUNX1	chr6	99910122	99910132	-	0.000	0.000	Merged-chr6-99910177-32
NR3848--MA0684.1.RUNX3	chr19	21897584	21897593	-	0.000	0.000	Merged-chr19-21897533-47
NR7887--MA0511.2.RUNX2	chrX	52760335	52760343	+	0.000	0.000	Merged-chrX-52760494-47
NR6411--MA0002.2.RUNX1	chr6	128972995	128973005	+	0.000	0.000	Merged-chr6-128972909-46
NR5607--MA0511.2.RUNX2	chr5	23387127	23387135	+	0.000	0.000	Merged-chr5-23387051-61
NR2452--MA0684.1.RUNX3	chr14	75769438	75769447	+	0.000	0.000	Merged-chr14-75769501-48
NR4526--MA0002.2.RUNX1	chr2	168540017	168540027	+	0.000	0.000	Merged-chr2-168539977-33
NR4860--MA0684.1.RUNX3	chr3	115815790	115815799	+	0.000	0.000	Merged-chr3-115815828-66
NR6663--MA0002.2.RUNX1	chr7	63999431	63999441	+	0.000	0.000	Merged-chr7-63999373-46
NR6934--MA0002.2.RUNX1	chr7	128158949	128158959	+	0.000	0.000	Merged-chr7-128158931-27
NR738--MA0511.2.RUNX2	chr10	24292825	24292833	-	0.000	0.000	Merged-chr10-24292766-57
NR1086--MA0511.2.RUNX2	chr10	121282665	121282673	-	0.000	0.000	Merged-chr10-121282719-28
NR721--MA0684.1.RUNX3	chr10	21479689	21479698	-	0.000	0.000	Merged-chr10-21479566-37
NR4734--MA0511.2.RUNX2	chr3	84334180	84334188	-	0.000	0.000	Merged-chr3-84334203-13
NR2684--MA0002.2.RUNX1	chr15	61651349	61651359	+	0.000	0.000	Merged-chr15-61651331-17
NR7026--MA0002.2.RUNX1	chr8	9811411	9811421	-	0.000	0.000	Merged-chr8-9811294-16
NR973--MA0684.1.RUNX3	chr10	93225946	93225955	-	0.000	0.000	Merged-chr10-93225944-30
NR4320--MA0511.2.RUNX2	chr2	114145119	114145127	+	0.000	0.000	Merged-chr2-114145226-70
NR781--MA0511.2.RUNX2	chr10	39793436	39793444	-	0.000	0.000	Merged-chr10-39793457-38
NR2541--MA0002.2.RUNX1	chr14	121325021	121325031	-	0.000	0.000	Merged-chr14-121324999-52
NR6030--MA0684.1.RUNX3	chr5	149368334	149368343	-	0.000	0.000	Merged-chr5-149368318-30
NR748--MA0002.2.RUNX1	chr10	26364400	26364410	+	0.000	0.000	Merged-chr10-26364475-53
NR5554--MA0511.2.RUNX2	chr5	8894071	8894079	-	0.000	0.000	Merged-chr5-8893911-66
NR7678--MA0684.1.RUNX3	chr9	96545687	96545696	-	0.000	0.000	Merged-chr9-96545653-10
NR7949--MA0684.1.RUNX3	chrX	113868016	113868025	+	0.000	0.000	Merged-chrX-113868253-73
NR3447--MA0684.1.RUNX3	chr17	84119797	84119806	+	0.000	0.000	Merged-chr17-84119713-65
NR6010--MA0002.2.RUNX1	chr5	146791092	146791102	+	0.000	0.000	Merged-chr5-146791085-4
NR1019--MA0002.2.RUNX1	chr10	111446509	111446519	+	0.000	0.000	Merged-chr10-111446386-39
NR2716--MA0002.2.RUNX1	chr15	73581239	73581249	-	0.000	0.000	Merged-chr15-73581283-19
NR2796--MA0511.2.RUNX2	chr15	93298366	93298374	-	0.000	0.000	Merged-chr15-93298411-30
NR4853--MA0002.2.RUNX1	chr3	115660798	115660808	-	0.000	0.000	Merged-chr3-115660829-1
NR6785--MA0002.2.RUNX1	chr7	99003412	99003422	-	0.000	0.000	Merged-chr7-99003498-20
NR2554--MA0002.2.RUNX1	chr14	122908300	122908310	-	0.000	0.000	Merged-chr14-122908322-32
NR1700--MA0002.2.RUNX1	chr12	100895668	100895678	+	0.000	0.000	Merged-chr12-100895499-71
NR1065--MA0511.2.RUNX2	chr10	119382451	119382459	-	0.000	0.000	Merged-chr10-119382475-33
NR2762--MA0511.2.RUNX2	chr15	83076039	83076047	+	0.000	0.000	Merged-chr15-83076168-47
NR1859--MA0511.2.RUNX2	chr13	14119544	14119552	+	0.000	0.000	Merged-chr13-14119585-9
NR6916--MA0511.2.RUNX2	chr7	126230647	126230655	+	0.000	0.000	Merged-chr7-126230639-34
NR2729--MA0002.2.RUNX1	chr15	75634562	75634572	+	0.000	0.000	Merged-chr15-75634516-4
