#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR4073--MA0496.2.MAFK	chr17	79917205	79917223	-	0.000	0.000	Merged-chr17-79917226-25
NR3362--MA0591.1.Bach1::Mafk	chr16	4469922	4469936	-	0.000	0.000	Merged-chr16-4469915-27
NR3684--MA0591.1.Bach1::Mafk	chr16	92696776	92696790	+	0.000	0.000	Merged-chr16-92696848-16
NR2341--MA0496.2.MAFK	chr13	58213873	58213891	+	0.000	0.000	Merged-chr13-58213937-15
NR3548--MA0495.2.MAFF	chr16	50737669	50737689	-	0.000	0.000	Merged-chr16-50737708-13
NR1813--MA0591.1.Bach1::Mafk	chr12	33380194	33380208	+	0.000	0.000	Merged-chr12-33380156-47
NR669--MA0089.1.MAFG::NFE2L1	chr1	193102918	193102923	+	0.000	0.000	Merged-chr1-193102904-19
NR6487--MA0089.1.MAFG::NFE2L1	chr4	142015107	142015112	+	0.000	0.000	Merged-chr4-142015063-42
NR3223--MA0659.1.MAFG	chr15	79328209	79328229	-	0.000	0.000	Merged-chr15-79328273-51
NR6863--MA0089.1.MAFG::NFE2L1	chr5	105620804	105620809	-	0.000	0.000	Merged-chr5-105620720-17
NR27--MA0591.1.Bach1::Mafk	chr1	15544446	15544460	+	0.000	0.000	Merged-chr1-15544410-27
NR2385--MA0591.1.Bach1::Mafk	chr13	73305944	73305958	-	0.000	0.000	Merged-chr13-73305950-36
NR3637--MA0496.2.MAFK	chr16	84879302	84879320	-	0.000	0.000	Merged-chr16-84879378-33
NR4638--MA0495.2.MAFF	chr19	56822157	56822177	-	0.000	0.000	Merged-chr19-56822073-89
NR7898--MA0496.2.MAFK	chr7	68225771	68225789	+	0.000	0.000	Merged-chr7-68225775-20
NR7800--MA0495.2.MAFF	chr7	27357867	27357887	-	0.000	0.000	Merged-chr7-27357694-29
NR9007--MA0501.1.MAF::NFE2	chr9	116283968	116283982	-	0.000	0.000	Merged-chr9-116283998-37
NR354--MA0501.1.MAF::NFE2	chr1	134560543	134560557	+	0.000	0.000	Merged-chr1-134560564-90
NR3018--MA0591.1.Bach1::Mafk	chr15	27325951	27325965	+	0.000	0.000	Merged-chr15-27326036-33
NR6394--MA0117.2.Mafb	chr4	121016761	121016772	-	0.000	0.000	Merged-chr4-121016870-126
NR8001--MA0659.1.MAFG	chr7	104465137	104465157	+	0.000	0.000	Merged-chr7-104465292-53
NR2542--MA0089.1.MAFG::NFE2L1	chr13	112288403	112288408	+	0.000	0.000	Merged-chr13-112288360-131
NR6918--MA0501.1.MAF::NFE2	chr5	112324698	112324712	-	0.000	0.000	Merged-chr5-112324796-2
NR3105--MA0495.2.MAFF	chr15	57906811	57906831	-	0.000	0.000	Merged-chr15-57906740-47
NR5837--MA0117.2.Mafb	chr3	103927761	103927772	-	0.000	0.000	Merged-chr3-103927636-31
NR6385--MA0089.1.MAFG::NFE2L1	chr4	119415501	119415506	-	0.000	0.000	Merged-chr4-119415497-57
NR4991--MA0496.2.MAFK	chr2	73592544	73592562	+	0.000	0.000	Merged-chr2-73592801-38
NR7531--MA0591.1.Bach1::Mafk	chr6	120955350	120955364	-	0.000	0.000	Merged-chr6-120955395-24
NR3619--MA0591.1.Bach1::Mafk	chr16	78532154	78532168	+	0.000	0.000	Merged-chr16-78532286-51
NR7549--MA0496.2.MAFK	chr6	122291985	122292003	-	0.000	0.000	Merged-chr6-122292043-61
NR147--MA0501.1.MAF::NFE2	chr1	58029650	58029664	+	0.000	0.000	Merged-chr1-58029750-23
NR2468--MA0089.1.MAFG::NFE2L1	chr13	100124842	100124847	+	0.000	0.000	Merged-chr13-100125011-52
NR3217--MA0495.2.MAFF	chr15	79328209	79328229	+	0.000	0.000	Merged-chr15-79328273-51
NR8255--MA0089.1.MAFG::NFE2L1	chr8	27137160	27137165	-	0.000	0.000	Merged-chr8-27137178-38
NR2844--MA0089.1.MAFG::NFE2L1	chr14	73244425	73244430	+	0.000	0.000	Merged-chr14-73244258-38
NR1843--MA0495.2.MAFF	chr12	51871958	51871978	+	0.000	0.000	Merged-chr12-51871812-58
NR1990--MA0089.1.MAFG::NFE2L1	chr12	98445111	98445116	-	0.000	0.000	Merged-chr12-98445028-18
NR181--MA0495.2.MAFF	chr1	65186472	65186492	+	0.000	0.000	Merged-chr1-65186701-72
NR2044--MA0659.1.MAFG	chr12	108453546	108453566	+	0.000	0.000	Merged-chr12-108453818-55
NR250--MA0089.1.MAFG::NFE2L1	chr1	91298233	91298238	+	0.000	0.000	Merged-chr1-91298212-56
NR5371--MA0501.1.MAF::NFE2	chr2	155868716	155868730	-	0.000	0.000	Merged-chr2-155868757-5
NR485--MA0496.2.MAFK	chr1	165200945	165200963	+	0.000	0.000	Merged-chr1-165200989-24
NR7513--MA0089.1.MAFG::NFE2L1	chr6	117431693	117431698	+	0.000	0.000	Merged-chr6-117431708-65
NR602--MA0495.2.MAFF	chr1	182528172	182528192	-	0.000	0.000	Merged-chr1-182528373-67
NR6439--MA0501.1.MAF::NFE2	chr4	130706881	130706895	-	0.000	0.000	Merged-chr4-130706849-20
NR183--MA0659.1.MAFG	chr1	65186472	65186492	+	0.000	0.000	Merged-chr1-65186701-72
NR118--MA0496.2.MAFK	chr1	52274429	52274447	-	0.000	0.000	Merged-chr1-52274408-12
NR6612--MA0495.2.MAFF	chr5	12030195	12030215	+	0.000	0.000	Merged-chr5-12030220-35
NR5569--MA0089.1.MAFG::NFE2L1	chr3	9767227	9767232	-	0.000	0.000	Merged-chr3-9767219-17
NR4149--MA0089.1.MAFG::NFE2L1	chr18	5334382	5334387	-	0.000	0.000	Merged-chr18-5334580-80
NR8365--MA0501.1.MAF::NFE2	chr8	72136897	72136911	+	0.000	0.000	Merged-chr8-72136702-59
NR9197--MA0089.1.MAFG::NFE2L1	chrY	90807807	90807812	-	0.000	0.000	Merged-chrY-90807613-47
NR7362--MA0501.1.MAF::NFE2	chr6	72601928	72601942	-	0.000	0.000	Merged-chr6-72601954-26
NR4461--MA0659.1.MAFG	chr19	8997796	8997816	+	0.000	0.000	Merged-chr19-8997882-60
NR8153--MA0089.1.MAFG::NFE2L1	chr7	131112505	131112510	+	0.000	0.000	Merged-chr7-131112700-22
NR5947--MA0496.2.MAFK	chr3	132791339	132791357	+	0.000	0.000	Merged-chr3-132791387-40
NR3295--MA0089.1.MAFG::NFE2L1	chr15	93712836	93712841	-	0.000	0.000	Merged-chr15-93712745-43
NR7790--MA0089.1.MAFG::NFE2L1	chr7	24507501	24507506	+	0.000	0.000	Merged-chr7-24507422-39
NR3751--MA0591.1.Bach1::Mafk	chr17	7164184	7164198	+	0.000	0.000	Merged-chr17-7164154-31
NR1498--MA0496.2.MAFK	chr11	83224447	83224465	+	0.000	0.000	Merged-chr11-83224215-94
NR3706--MA0591.1.Bach1::Mafk	chr16	95729018	95729032	-	0.000	0.000	Merged-chr16-95728966-56
NR3246--MA0659.1.MAFG	chr15	81872293	81872313	+	0.000	0.000	Merged-chr15-81872198-88
NR4236--MA0089.1.MAFG::NFE2L1	chr18	46013384	46013389	-	0.000	0.000	Merged-chr18-46013388-48
NR2261--MA0496.2.MAFK	chr13	45624149	45624167	-	0.000	0.000	Merged-chr13-45624002-39
NR3062--MA0501.1.MAF::NFE2	chr15	38710302	38710316	+	0.000	0.000	Merged-chr15-38710125-56
NR478--MA0089.1.MAFG::NFE2L1	chr1	164405769	164405774	-	0.000	0.000	Merged-chr1-164405623-22
NR3407--MA0089.1.MAFG::NFE2L1	chr16	17024650	17024655	-	0.000	0.000	Merged-chr16-17024705-22
NR3219--MA0117.2.Mafb	chr15	79328218	79328229	-	0.000	0.000	Merged-chr15-79328273-51
NR2015--MA0496.2.MAFK	chr12	102588573	102588591	-	0.000	0.000	Merged-chr12-102588735-27
NR211--MA0591.1.Bach1::Mafk	chr1	79703655	79703669	+	0.000	0.000	Merged-chr1-79703728-12
NR7037--MA0659.1.MAFG	chr5	136623366	136623386	+	0.000	0.000	Merged-chr5-136623299-40
NR9095--MA0089.1.MAFG::NFE2L1	chrX	74297031	74297036	-	0.000	0.000	Merged-chrX-74297029-55
NR1220--MA0089.1.MAFG::NFE2L1	chr11	17159088	17159093	+	0.000	0.000	Merged-chr11-17159248-29
NR9089--MA0496.2.MAFK	chrX	71468814	71468832	+	0.000	0.000	Merged-chrX-71468864-48
NR4514--MA0591.1.Bach1::Mafk	chr19	24477380	24477394	-	0.000	0.000	Merged-chr19-24477262-125
NR6483--MA0089.1.MAFG::NFE2L1	chr4	141419643	141419648	-	0.000	0.000	Merged-chr4-141419764-31
NR2013--MA0501.1.MAF::NFE2	chr12	102588578	102588592	+	0.000	0.000	Merged-chr12-102588735-27
NR3601--MA0591.1.Bach1::Mafk	chr16	72663573	72663587	-	0.000	0.000	Merged-chr16-72663616-18
NR9105--MA0659.1.MAFG	chrX	75764228	75764248	-	0.000	0.000	Merged-chrX-75764478-65
NR7577--MA0591.1.Bach1::Mafk	chr6	127723307	127723321	-	0.000	0.000	Merged-chr6-127723234-26
NR4000--MA0117.2.Mafb	chr17	57100227	57100238	-	0.000	0.000	Merged-chr17-57100117-14
NR7424--MA0089.1.MAFG::NFE2L1	chr6	91440937	91440942	+	0.000	0.000	Merged-chr6-91441090-75
NR7937--MA0659.1.MAFG	chr7	79721494	79721514	-	0.000	0.000	Merged-chr7-79721597-45
NR752--MA0089.1.MAFG::NFE2L1	chr10	26359169	26359174	-	0.000	0.000	Merged-chr10-26358949-44
NR3002--MA0496.2.MAFK	chr15	8625547	8625565	-	0.000	0.000	Merged-chr15-8625615-29
NR3952--MA0501.1.MAF::NFE2	chr17	47189996	47190010	-	0.000	0.000	Merged-chr17-47189896-43
NR9035--MA0501.1.MAF::NFE2	chr9	121985255	121985269	+	0.000	0.000	Merged-chr9-121985208-26
NR7511--MA0089.1.MAFG::NFE2L1	chr6	116338091	116338096	-	0.000	0.000	Merged-chr6-116338041-63
NR1497--MA0501.1.MAF::NFE2	chr11	83224452	83224466	+	0.000	0.000	Merged-chr11-83224215-94
NR7707--MA0495.2.MAFF	chr6	145981245	145981265	-	0.000	0.000	Merged-chr6-145981176-43
NR3925--MA0495.2.MAFF	chr17	44337053	44337073	-	0.000	0.000	Merged-chr17-44337024-21
NR4227--MA0495.2.MAFF	chr18	39877921	39877941	-	0.000	0.000	Merged-chr18-39877975-43
NR2830--MA0496.2.MAFK	chr14	71104098	71104116	+	0.000	0.000	Merged-chr14-71104246-27
NR1386--MA0501.1.MAF::NFE2	chr11	65740616	65740630	-	0.000	0.000	Merged-chr11-65740593-21
NR1420--MA0089.1.MAFG::NFE2L1	chr11	72941009	72941014	-	0.000	0.000	Merged-chr11-72940930-27
NR5575--MA0501.1.MAF::NFE2	chr3	9833530	9833544	-	0.000	0.000	Merged-chr3-9833444-80
NR2965--MA0495.2.MAFF	chr14	121903485	121903505	-	0.000	0.000	Merged-chr14-121903586-22
NR2679--MA0089.1.MAFG::NFE2L1	chr14	47664671	47664676	-	0.000	0.000	Merged-chr14-47664615-11
NR9170--MA0591.1.Bach1::Mafk	chrX	163879527	163879541	+	0.000	0.000	Merged-chrX-163879591-51
NR6415--MA0501.1.MAF::NFE2	chr4	126181272	126181286	+	0.000	0.000	Merged-chr4-126181413-29
NR321--MA0591.1.Bach1::Mafk	chr1	125390018	125390032	+	0.000	0.000	Merged-chr1-125390190-80
NR8004--MA0496.2.MAFK	chr7	104465138	104465156	+	0.000	0.000	Merged-chr7-104465292-53
NR7248--MA0089.1.MAFG::NFE2L1	chr6	38582024	38582029	-	0.000	0.000	Merged-chr6-38581914-20
NR3166--MA0659.1.MAFG	chr15	72859521	72859541	+	0.000	0.000	Merged-chr15-72859470-25
NR2766--MA0089.1.MAFG::NFE2L1	chr14	62870636	62870641	-	0.000	0.000	Merged-chr14-62870465-48
NR3991--MA0591.1.Bach1::Mafk	chr17	56035180	56035194	+	0.000	0.000	Merged-chr17-56035144-3
NR1231--MA0089.1.MAFG::NFE2L1	chr11	20477620	20477625	+	0.000	0.000	Merged-chr11-20477652-51
NR1436--MA0501.1.MAF::NFE2	chr11	76734804	76734818	+	0.000	0.000	Merged-chr11-76734853-48
NR5452--MA0591.1.Bach1::Mafk	chr2	167004601	167004615	+	0.000	0.000	Merged-chr2-167004660-28
NR8264--MA0089.1.MAFG::NFE2L1	chr8	34155114	34155119	-	0.000	0.000	Merged-chr8-34154799-104
NR2958--MA0117.2.Mafb	chr14	120572435	120572446	+	0.000	0.000	Merged-chr14-120572441-59
NR5205--MA0501.1.MAF::NFE2	chr2	120852842	120852856	-	0.000	0.000	Merged-chr2-120852932-10
NR1078--MA0496.2.MAFK	chr10	107946709	107946727	+	0.000	0.000	Merged-chr10-107946593-22
NR8351--MA0089.1.MAFG::NFE2L1	chr8	70601426	70601431	+	0.000	0.000	Merged-chr8-70601430-20
NR2047--MA0496.2.MAFK	chr12	108453547	108453565	-	0.000	0.000	Merged-chr12-108453818-55
NR7359--MA0501.1.MAF::NFE2	chr6	72552775	72552789	-	0.000	0.000	Merged-chr6-72552853-56
NR4093--MA0501.1.MAF::NFE2	chr17	84148982	84148996	-	0.000	0.000	Merged-chr17-84148977-32
NR8275--MA0117.2.Mafb	chr8	34208232	34208243	-	0.000	0.000	Merged-chr8-34208072-51
NR663--MA0659.1.MAFG	chr1	193102726	193102746	+	0.000	0.000	Merged-chr1-193102904-19
NR8282--MA0501.1.MAF::NFE2	chr8	36165143	36165157	-	0.000	0.000	Merged-chr8-36165125-29
NR2643--MA0495.2.MAFF	chr14	27045127	27045147	-	0.000	0.000	Merged-chr14-27045220-26
NR5345--MA0591.1.Bach1::Mafk	chr2	152105475	152105489	+	0.000	0.000	Merged-chr2-152105524-67
NR1425--MA0117.2.Mafb	chr11	74832269	74832280	+	0.000	0.000	Merged-chr11-74832279-76
NR8269--MA0495.2.MAFF	chr8	34208104	34208124	+	0.000	0.000	Merged-chr8-34208072-51
NR4946--MA0501.1.MAF::NFE2	chr2	66184982	66184996	-	0.000	0.000	Merged-chr2-66184903-51
NR862--MA0496.2.MAFK	chr10	58383471	58383489	-	0.000	0.000	Merged-chr10-58383440-43
NR4749--MA0089.1.MAFG::NFE2L1	chr2	13413678	13413683	+	0.000	0.000	Merged-chr2-13413769-49
NR6404--MA0089.1.MAFG::NFE2L1	chr4	124928300	124928305	-	0.000	0.000	Merged-chr4-124928290-22
NR344--MA0591.1.Bach1::Mafk	chr1	131384554	131384568	-	0.000	0.000	Merged-chr1-131384650-38
NR3895--MA0089.1.MAFG::NFE2L1	chr17	35121402	35121407	+	0.000	0.000	Merged-chr17-35121514-61
NR1431--MA0089.1.MAFG::NFE2L1	chr11	75454704	75454709	-	0.000	0.000	Merged-chr11-75454726-54
NR6115--MA0089.1.MAFG::NFE2L1	chr4	14864329	14864334	-	0.000	0.000	Merged-chr4-14864429-92
NR4836--MA0089.1.MAFG::NFE2L1	chr2	34754273	34754278	-	0.000	0.000	Merged-chr2-34754324-63
NR7530--MA0117.2.Mafb	chr6	120955347	120955358	+	0.000	0.000	Merged-chr6-120955395-24
NR8322--MA0591.1.Bach1::Mafk	chr8	64826690	64826704	-	0.000	0.000	Merged-chr8-64826546-37
NR3069--MA0591.1.Bach1::Mafk	chr15	41612501	41612515	-	0.000	0.000	Merged-chr15-41612397-47
NR5476--MA0089.1.MAFG::NFE2L1	chr2	170247903	170247908	+	0.000	0.000	Merged-chr2-170247949-28
NR5675--MA0496.2.MAFK	chr3	61344269	61344287	+	0.000	0.000	Merged-chr3-61344207-16
NR7131--MA0089.1.MAFG::NFE2L1	chr5	147063457	147063462	-	0.000	0.000	Merged-chr5-147063758-85
NR5823--MA0501.1.MAF::NFE2	chr3	101600447	101600461	-	0.000	0.000	Merged-chr3-101600504-6
NR4259--MA0495.2.MAFF	chr18	57965491	57965511	-	0.000	0.000	Merged-chr18-57965661-30
NR2885--MA0495.2.MAFF	chr14	99142307	99142327	-	0.000	0.000	Merged-chr14-99142358-34
NR6351--MA0659.1.MAFG	chr4	116018506	116018526	-	0.000	0.000	Merged-chr4-116018460-3
NR6427--MA0117.2.Mafb	chr4	129263597	129263608	+	0.000	0.000	Merged-chr4-129263671-18
NR6302--MA0089.1.MAFG::NFE2L1	chr4	101141976	101141981	-	0.000	0.000	Merged-chr4-101141952-10
NR7763--MA0117.2.Mafb	chr7	16119878	16119889	-	0.000	0.000	Merged-chr7-16119991-49
NR8853--MA0089.1.MAFG::NFE2L1	chr9	78039331	78039336	+	0.000	0.000	Merged-chr9-78039218-36
NR4734--MA0089.1.MAFG::NFE2L1	chr2	11320403	11320408	-	0.000	0.000	Merged-chr2-11320345-22
NR1000--MA0117.2.Mafb	chr10	89764936	89764947	+	0.000	0.000	Merged-chr10-89764966-63
NR6685--MA0495.2.MAFF	chr5	35990253	35990273	+	0.000	0.000	Merged-chr5-35990040-29
NR4071--MA0495.2.MAFF	chr17	79917204	79917224	+	0.000	0.000	Merged-chr17-79917226-25
NR4613--MA0501.1.MAF::NFE2	chr19	53434030	53434044	-	0.000	0.000	Merged-chr19-53434218-37
NR4445--MA0089.1.MAFG::NFE2L1	chr19	5845623	5845628	-	0.000	0.000	Merged-chr19-5845664-115
NR4821--MA0089.1.MAFG::NFE2L1	chr2	31108353	31108358	-	0.000	0.000	Merged-chr2-31108373-37
NR9014--MA0496.2.MAFK	chr9	116319685	116319703	+	0.000	0.000	Merged-chr9-116319642-35
NR8545--MA0501.1.MAF::NFE2	chr8	120327282	120327296	+	0.000	0.000	Merged-chr8-120327307-25
NR3949--MA0591.1.Bach1::Mafk	chr17	47189999	47190013	+	0.000	0.000	Merged-chr17-47189896-43
NR2675--MA0089.1.MAFG::NFE2L1	chr14	46784362	46784367	+	0.000	0.000	Merged-chr14-46784447-15
NR3418--MA0501.1.MAF::NFE2	chr16	20804595	20804609	-	0.000	0.000	Merged-chr16-20804779-46
NR8632--MA0495.2.MAFF	chr9	15530005	15530025	-	0.000	0.000	Merged-chr9-15530031-64
NR7417--MA0495.2.MAFF	chr6	90422837	90422857	+	0.000	0.000	Merged-chr6-90422836-47
NR2271--MA0089.1.MAFG::NFE2L1	chr13	46984088	46984093	+	0.000	0.000	Merged-chr13-46984100-22
NR120--MA0495.2.MAFF	chr1	52454810	52454830	+	0.000	0.000	Merged-chr1-52454811-49
NR9114--MA0089.1.MAFG::NFE2L1	chrX	96025992	96025997	-	0.000	0.000	Merged-chrX-96026030-41
NR4971--MA0495.2.MAFF	chr2	73312776	73312796	+	0.000	0.000	Merged-chr2-73312613-50
NR454--MA0591.1.Bach1::Mafk	chr1	161436620	161436634	-	0.000	0.000	Merged-chr1-161436721-21
NR5734--MA0591.1.Bach1::Mafk	chr3	84570962	84570976	+	0.000	0.000	Merged-chr3-84570776-21
NR7529--MA0495.2.MAFF	chr6	120955347	120955367	-	0.000	0.000	Merged-chr6-120955395-24
NR989--MA0089.1.MAFG::NFE2L1	chr10	88406050	88406055	-	0.000	0.000	Merged-chr10-88405928-47
NR6020--MA0659.1.MAFG	chr3	146063412	146063432	+	0.000	0.000	Merged-chr3-146063322-20
NR2540--MA0496.2.MAFK	chr13	112133905	112133923	+	0.000	0.000	Merged-chr13-112133906-22
NR7419--MA0659.1.MAFG	chr6	90422837	90422857	+	0.000	0.000	Merged-chr6-90422836-47
NR2197--MA0089.1.MAFG::NFE2L1	chr13	28420045	28420050	+	0.000	0.000	Merged-chr13-28420110-33
NR5272--MA0089.1.MAFG::NFE2L1	chr2	131821127	131821132	+	0.000	0.000	Merged-chr2-131821184-19
NR9108--MA0591.1.Bach1::Mafk	chrX	77509296	77509310	+	0.000	0.000	Merged-chrX-77509424-59
NR2209--MA0089.1.MAFG::NFE2L1	chr13	32899367	32899372	-	0.000	0.000	Merged-chr13-32899314-35
NR7257--MA0089.1.MAFG::NFE2L1	chr6	47650897	47650902	+	0.000	0.000	Merged-chr6-47651048-39
NR4973--MA0659.1.MAFG	chr2	73312776	73312796	+	0.000	0.000	Merged-chr2-73312613-50
NR7759--MA0117.2.Mafb	chr7	12803791	12803802	+	0.000	0.000	Merged-chr7-12803632-59
NR2356--MA0501.1.MAF::NFE2	chr13	63566377	63566391	+	0.000	0.000	Merged-chr13-63566288-41
NR4934--MA0089.1.MAFG::NFE2L1	chr2	65818662	65818667	-	0.000	0.000	Merged-chr2-65818542-58
NR8323--MA0501.1.MAF::NFE2	chr8	64826687	64826701	-	0.000	0.000	Merged-chr8-64826546-37
NR3169--MA0496.2.MAFK	chr15	72859522	72859540	+	0.000	0.000	Merged-chr15-72859470-25
NR7224--MA0501.1.MAF::NFE2	chr6	30162234	30162248	+	0.000	0.000	Merged-chr6-30162256-14
NR1437--MA0496.2.MAFK	chr11	76734799	76734817	+	0.000	0.000	Merged-chr11-76734853-48
NR1222--MA0496.2.MAFK	chr11	17176752	17176770	-	0.000	0.000	Merged-chr11-17176822-17
NR7848--MA0089.1.MAFG::NFE2L1	chr7	46838974	46838979	-	0.000	0.000	Merged-chr7-46838931-53
NR6804--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR3051--MA0591.1.Bach1::Mafk	chr15	38122317	38122331	-	0.000	0.000	Merged-chr15-38122272-49
NR5950--MA0089.1.MAFG::NFE2L1	chr3	133160001	133160006	-	0.000	0.000	Merged-chr3-133159832-24
NR6779--MA0496.2.MAFK	chr5	90603531	90603549	+	0.000	0.000	Merged-chr5-90603641-23
NR6347--MA0117.2.Mafb	chr4	115984234	115984245	-	0.000	0.000	Merged-chr4-115984376-24
NR2424--MA0496.2.MAFK	chr13	84348587	84348605	+	0.000	0.000	Merged-chr13-84348662-108
