#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR54822--MA0742.1.Klf12	chr9	21265280	21265294	+	0.000	0.000	Merged-chr9-21265250-55
NR44717--MA0740.1.KLF14	chr6	51363046	51363059	-	0.000	0.000	Merged-chr6-51362864-39
NR37817--MA0493.1.Klf1	chr4	107253560	107253570	-	0.000	0.000	Merged-chr4-107253637-93
NR55240--MA0741.1.KLF16	chr9	40746882	40746892	+	0.000	0.000	Merged-chr9-40746987-16
NR32771--MA0599.1.KLF5	chr2	173659729	173659738	-	0.000	0.000	Merged-chr2-173659827-104
NR7109--MA0741.1.KLF16	chr10	127607316	127607326	-	0.000	0.000	Merged-chr10-127607308-16
NR55197--MA0599.1.KLF5	chr9	37613732	37613741	-	0.000	0.000	Merged-chr9-37613719-89
NR22433--MA0741.1.KLF16	chr17	5935017	5935027	-	0.000	0.000	Merged-chr17-5935124-37
NR39020--MA1107.1.KLF9	chr4	137468637	137468649	-	0.000	0.000	Merged-chr4-137468629-23
NR53831--MA0741.1.KLF16	chr8	111769463	111769473	+	0.000	0.000	Merged-chr8-111769335-16
NR27100--MA0657.1.KLF13	chr19	6401626	6401643	-	0.000	0.000	Merged-chr19-6401537-23
NR20482--MA0741.1.KLF16	chr15	100304707	100304717	+	0.000	0.000	Merged-chr15-100304601-63
NR35968--MA0741.1.KLF16	chr3	152714093	152714103	+	0.000	0.000	Merged-chr3-152714247-60
NR26159--MA1107.1.KLF9	chr18	66502012	66502024	-	0.000	0.000	Merged-chr18-66502099-22
NR29555--MA0599.1.KLF5	chr2	33371096	33371105	+	0.000	0.000	Merged-chr2-33371227-82
NR21399--MA1107.1.KLF9	chr16	36821771	36821783	+	0.000	0.000	Merged-chr16-36821707-14
NR35329--MA0599.1.KLF5	chr3	127631803	127631812	-	0.000	0.000	Merged-chr3-127631865-4
NR18672--MA0599.1.KLF5	chr15	38078883	38078892	-	0.000	0.000	Merged-chr15-38078784-97
NR51946--MA0741.1.KLF16	chr8	35633165	35633175	+	0.000	0.000	Merged-chr8-35633021-5
NR12351--MA1107.1.KLF9	chr12	78919426	78919438	+	0.000	0.000	Merged-chr12-78919443-34
NR15603--MA0741.1.KLF16	chr13	112272167	112272177	+	0.000	0.000	Merged-chr13-112272178-27
NR11593--MA0493.1.Klf1	chr12	25216881	25216891	-	0.000	0.000	Merged-chr12-25216883-29
NR28867--MA0741.1.KLF16	chr2	17862025	17862035	+	0.000	0.000	Merged-chr2-17861880-15
NR21521--MA0599.1.KLF5	chr16	48627630	48627639	-	0.000	0.000	Merged-chr16-48627540-25
NR56175--MA0599.1.KLF5	chr9	71188951	71188960	+	0.000	0.000	Merged-chr9-71189020-54
NR22396--MA0599.1.KLF5	chr17	4908419	4908428	-	0.000	0.000	Merged-chr17-4908313-79
NR3680--MA0493.1.Klf1	chr1	192092622	192092632	-	0.000	0.000	Merged-chr1-192092599-105
NR1664--MA0742.1.Klf12	chr1	118627896	118627910	+	0.000	0.000	Merged-chr1-118628003-42
NR47548--MA0599.1.KLF5	chr7	16951443	16951452	+	0.000	0.000	Merged-chr7-16951414-25
NR24570--MA1107.1.KLF9	chr17	73164541	73164553	+	0.000	0.000	Merged-chr17-73164470-6
NR36530--MA0493.1.Klf1	chr4	35130607	35130617	+	0.000	0.000	Merged-chr4-35130648-17
NR34843--MA0741.1.KLF16	chr3	105704893	105704903	+	0.000	0.000	Merged-chr3-105704887-86
NR11225--MA0039.3.KLF4	chr12	4445064	4445074	-	0.000	0.000	Merged-chr12-4445217-27
NR38706--MA0599.1.KLF5	chr4	133339255	133339264	+	0.000	0.000	Merged-chr4-133339340-75
NR11101--MA0741.1.KLF16	chr11	120991107	120991117	+	0.000	0.000	Merged-chr11-120990987-86
NR52111--MA0657.1.KLF13	chr8	46617372	46617389	-	0.000	0.000	Merged-chr8-46617433-87
NR11940--MA0740.1.KLF14	chr12	54835095	54835108	+	0.000	0.000	Merged-chr12-54835214-18
NR56842--MA0599.1.KLF5	chr9	102791903	102791912	+	0.000	0.000	Merged-chr9-102792084-52
NR43640--MA0493.1.Klf1	chr5	143112732	143112742	+	0.000	0.000	Merged-chr5-143112909-66
NR7161--MA0742.1.Klf12	chr10	128411640	128411654	-	0.000	0.000	Merged-chr10-128411568-50
NR53231--MA1107.1.KLF9	chr8	90795487	90795499	+	0.000	0.000	Merged-chr8-90795506-65
NR26154--MA0039.3.KLF4	chr18	66471582	66471592	+	0.000	0.000	Merged-chr18-66471661-3
NR14997--MA0740.1.KLF14	chr13	75825580	75825593	+	0.000	0.000	Merged-chr13-75825658-70
NR27200--MA0740.1.KLF14	chr19	8757005	8757018	+	0.000	0.000	Merged-chr19-8757243-84
NR36431--MA1107.1.KLF9	chr4	32388038	32388050	+	0.000	0.000	Merged-chr4-32387941-10
NR14612--MA0493.1.Klf1	chr13	59557297	59557307	+	0.000	0.000	Merged-chr13-59557232-89
NR48189--MA1107.1.KLF9	chr7	29251407	29251419	-	0.000	0.000	Merged-chr7-29251339-19
NR815--MA0599.1.KLF5	chr1	64737868	64737877	+	0.000	0.000	Merged-chr1-64737763-173
NR52393--MA0599.1.KLF5	chr8	69176536	69176545	-	0.000	0.000	Merged-chr8-69176623-23
NR54649--MA0599.1.KLF5	chr9	7872645	7872654	-	0.000	0.000	Merged-chr9-7872811-86
NR17312--MA0039.3.KLF4	chr14	68078502	68078512	+	0.000	0.000	Merged-chr14-68078565-20
NR50367--MA0742.1.Klf12	chr7	120635180	120635194	-	0.000	0.000	Merged-chr7-120635408-90
NR28679--MA1107.1.KLF9	chr2	6213052	6213064	+	0.000	0.000	Merged-chr2-6213187-45
NR25415--MA0599.1.KLF5	chr18	32400103	32400112	-	0.000	0.000	Merged-chr18-32400094-49
NR45940--MA1107.1.KLF9	chr6	113638698	113638710	+	0.000	0.000	Merged-chr6-113638545-51
NR43005--MA0741.1.KLF16	chr5	134266479	134266489	+	0.000	0.000	Merged-chr5-134266508-58
NR25754--MA1107.1.KLF9	chr18	46598861	46598873	-	0.000	0.000	Merged-chr18-46598801-16
NR52115--MA0493.1.Klf1	chr8	46617378	46617388	-	0.000	0.000	Merged-chr8-46617433-87
NR360--MA0742.1.Klf12	chr1	37317724	37317738	+	0.000	0.000	Merged-chr1-37317711-58
NR21036--MA0039.3.KLF4	chr16	20622573	20622583	-	0.000	0.000	Merged-chr16-20622479-9
NR20645--MA1107.1.KLF9	chr15	102257618	102257630	-	0.000	0.000	Merged-chr15-102257531-48
NR1250--MA0742.1.Klf12	chr1	86359517	86359531	-	0.000	0.000	Merged-chr1-86359420-88
NR6825--MA0599.1.KLF5	chr10	120112993	120113002	-	0.000	0.000	Merged-chr10-120112828-89
NR41791--MA0742.1.Klf12	chr5	106574576	106574590	+	0.000	0.000	Merged-chr5-106574617-63
NR55707--MA0493.1.Klf1	chr9	57077091	57077101	+	0.000	0.000	Merged-chr9-57076991-9
NR44068--MA0599.1.KLF5	chr6	14900916	14900925	-	0.000	0.000	Merged-chr6-14901186-100
NR688--MA0039.3.KLF4	chr1	58303841	58303851	-	0.000	0.000	Merged-chr1-58304012-69
NR7120--MA0740.1.KLF14	chr10	127621762	127621775	+	0.000	0.000	Merged-chr10-127621595-57
NR1164--MA1107.1.KLF9	chr1	83006418	83006430	+	0.000	0.000	Merged-chr1-83006483-46
NR18112--MA0742.1.Klf12	chr14	122036044	122036058	+	0.000	0.000	Merged-chr14-122036030-34
NR21633--MA0599.1.KLF5	chr16	55835882	55835891	-	0.000	0.000	Merged-chr16-55835900-11
NR7207--MA0493.1.Klf1	chr10	128705070	128705080	+	0.000	0.000	Merged-chr10-128704934-88
NR30593--MA0741.1.KLF16	chr2	91950350	91950360	+	0.000	0.000	Merged-chr2-91950520-49
NR7127--MA0599.1.KLF5	chr10	127668269	127668278	+	0.000	0.000	Merged-chr10-127668367-39
NR39487--MA0599.1.KLF5	chr4	149664344	149664353	+	0.000	0.000	Merged-chr4-149664202-47
NR12335--MA0741.1.KLF16	chr12	78686142	78686152	-	0.000	0.000	Merged-chr12-78685977-17
NR17397--MA0657.1.KLF13	chr14	70781213	70781230	-	0.000	0.000	Merged-chr14-70781292-78
NR8678--MA0599.1.KLF5	chr11	67048616	67048625	+	0.000	0.000	Merged-chr11-67048792-34
NR40119--MA0740.1.KLF14	chr5	21701525	21701538	-	0.000	0.000	Merged-chr5-21701542-81
NR51784--MA0741.1.KLF16	chr8	27120707	27120717	+	0.000	0.000	Merged-chr8-27120765-34
NR20570--MA0599.1.KLF5	chr15	101141388	101141397	-	0.000	0.000	Merged-chr15-101141305-22
NR43853--MA0657.1.KLF13	chr5	148739427	148739444	-	0.000	0.000	Merged-chr5-148739523-60
NR36758--MA1107.1.KLF9	chr4	43499670	43499682	-	0.000	0.000	Merged-chr4-43499565-45
NR40962--MA0599.1.KLF5	chr5	65436054	65436063	-	0.000	0.000	Merged-chr5-65436020-62
NR22611--MA0599.1.KLF5	chr17	12031404	12031413	+	0.000	0.000	Merged-chr17-12031441-20
NR9084--MA0741.1.KLF16	chr11	75348500	75348510	-	0.000	0.000	Merged-chr11-75348479-53
NR45928--MA0599.1.KLF5	chr6	113638413	113638422	-	0.000	0.000	Merged-chr6-113638545-51
NR4142--MA0741.1.KLF16	chr10	21254916	21254926	-	0.000	0.000	Merged-chr10-21254980-25
NR25660--MA1107.1.KLF9	chr18	38496014	38496026	-	0.000	0.000	Merged-chr18-38495928-26
NR18769--MA0741.1.KLF16	chr15	42677012	42677022	+	0.000	0.000	Merged-chr15-42676908-4
NR9052--MA0740.1.KLF14	chr11	74838633	74838646	-	0.000	0.000	Merged-chr11-74838839-1
NR4413--MA0741.1.KLF16	chr10	40527679	40527689	-	0.000	0.000	Merged-chr10-40527748-36
NR56658--MA0742.1.Klf12	chr9	95120270	95120284	-	0.000	0.000	Merged-chr9-95120288-34
NR26425--MA0741.1.KLF16	chr18	74960479	74960489	-	0.000	0.000	Merged-chr18-74960599-22
NR44259--MA0039.3.KLF4	chr6	29347880	29347890	+	0.000	0.000	Merged-chr6-29348020-58
NR28237--MA0599.1.KLF5	chr19	53539410	53539419	+	0.000	0.000	Merged-chr19-53539406-49
NR11210--MA0741.1.KLF16	chr12	4038887	4038897	+	0.000	0.000	Merged-chr12-4038819-48
NR49298--MA0599.1.KLF5	chr7	80198273	80198282	+	0.000	0.000	Merged-chr7-80198491-59
NR12100--MA0039.3.KLF4	chr12	69361560	69361570	+	0.000	0.000	Merged-chr12-69361444-60
NR26863--MA0599.1.KLF5	chr19	4000356	4000365	+	0.000	0.000	Merged-chr19-4000436-69
NR32796--MA0741.1.KLF16	chr2	174295572	174295582	-	0.000	0.000	Merged-chr2-174295559-30
NR22794--MA0741.1.KLF16	chr17	21617594	21617604	-	0.000	0.000	Merged-chr17-21617473-39
NR38137--MA0493.1.Klf1	chr4	119947768	119947778	-	0.000	0.000	Merged-chr4-119947761-47
NR32637--MA0599.1.KLF5	chr2	170184666	170184675	+	0.000	0.000	Merged-chr2-170184850-70
NR43859--MA1107.1.KLF9	chr5	148739431	148739443	-	0.000	0.000	Merged-chr5-148739523-60
NR57031--MA1107.1.KLF9	chr9	107340569	107340581	+	0.000	0.000	Merged-chr9-107340587-50
NR37138--MA0741.1.KLF16	chr4	58912283	58912293	+	0.000	0.000	Merged-chr4-58912195-128
NR22491--MA0740.1.KLF14	chr17	6978844	6978857	-	0.000	0.000	Merged-chr17-6979052-61
NR18690--MA0599.1.KLF5	chr15	38384910	38384919	-	0.000	0.000	Merged-chr15-38384771-58
NR46569--MA1107.1.KLF9	chr6	129240075	129240087	-	0.000	0.000	Merged-chr6-129239949-37
NR43305--MA0599.1.KLF5	chr5	137502628	137502637	-	0.000	0.000	Merged-chr5-137502544-104
NR45936--MA0741.1.KLF16	chr6	113638691	113638701	+	0.000	0.000	Merged-chr6-113638545-51
NR10871--MA0599.1.KLF5	chr11	117810604	117810613	-	0.000	0.000	Merged-chr11-117810460-86
NR50773--MA0599.1.KLF5	chr7	133776805	133776814	+	0.000	0.000	Merged-chr7-133776611-71
NR15837--MA0599.1.KLF5	chr13	119690244	119690253	+	0.000	0.000	Merged-chr13-119690439-73
NR27104--MA0740.1.KLF14	chr19	6418723	6418736	-	0.000	0.000	Merged-chr19-6418553-75
NR44856--MA0599.1.KLF5	chr6	54849711	54849720	-	0.000	0.000	Merged-chr6-54849565-61
NR8501--MA0741.1.KLF16	chr11	60115289	60115299	-	0.000	0.000	Merged-chr11-60115208-93
NR58449--MA0599.1.KLF5	chrX	106219690	106219699	+	0.000	0.000	Merged-chrX-106219616-61
NR22660--MA0742.1.Klf12	chr17	13659294	13659308	-	0.000	0.000	Merged-chr17-13659385-38
NR12555--MA0740.1.KLF14	chr12	85599250	85599263	+	0.000	0.000	Merged-chr12-85599387-108
NR6550--MA0741.1.KLF16	chr10	111583866	111583876	+	0.000	0.000	Merged-chr10-111584025-27
NR12182--MA0742.1.Klf12	chr12	71577478	71577492	-	0.000	0.000	Merged-chr12-71577475-38
NR55863--MA1107.1.KLF9	chr9	61859896	61859908	-	0.000	0.000	Merged-chr9-61859765-62
NR56649--MA0741.1.KLF16	chr9	94696854	94696864	+	0.000	0.000	Merged-chr9-94696966-6
NR7372--MA1107.1.KLF9	chr11	4344284	4344296	-	0.000	0.000	Merged-chr11-4344147-20
NR51145--MA0039.3.KLF4	chr7	142354083	142354093	+	0.000	0.000	Merged-chr7-142354183-49
NR10307--MA0741.1.KLF16	chr11	103132297	103132307	-	0.000	0.000	Merged-chr11-103132215-1
NR18084--MA0741.1.KLF16	chr14	121445411	121445421	+	0.000	0.000	Merged-chr14-121445375-33
NR54698--MA0741.1.KLF16	chr9	13296917	13296927	+	0.000	0.000	Merged-chr9-13296651-47
NR31400--MA0740.1.KLF14	chr2	129675084	129675097	-	0.000	0.000	Merged-chr2-129675156-45
NR913--MA0493.1.Klf1	chr1	73940876	73940886	+	0.000	0.000	Merged-chr1-73940938-50
NR42787--MA1107.1.KLF9	chr5	124961818	124961830	+	0.000	0.000	Merged-chr5-124961637-18
NR26948--MA0741.1.KLF16	chr19	4943123	4943133	+	0.000	0.000	Merged-chr19-4942974-44
NR49819--MA0741.1.KLF16	chr7	101108592	101108602	-	0.000	0.000	Merged-chr7-101108593-67
NR21859--MA0740.1.KLF14	chr16	76447255	76447268	-	0.000	0.000	Merged-chr16-76447349-16
NR54835--MA0742.1.Klf12	chr9	21291167	21291181	+	0.000	0.000	Merged-chr9-21291340-63
NR39514--MA0740.1.KLF14	chr4	149989068	149989081	-	0.000	0.000	Merged-chr4-149989064-38
NR47538--MA1107.1.KLF9	chr7	16891717	16891729	+	0.000	0.000	Merged-chr7-16891959-60
NR46494--MA0599.1.KLF5	chr6	127272693	127272702	+	0.000	0.000	Merged-chr6-127272790-27
NR27388--MA0741.1.KLF16	chr19	14668711	14668721	-	0.000	0.000	Merged-chr19-14668781-26
NR10396--MA0493.1.Klf1	chr11	106273029	106273039	+	0.000	0.000	Merged-chr11-106272877-78
NR8002--MA0599.1.KLF5	chr11	44893070	44893079	-	0.000	0.000	Merged-chr11-44893144-31
NR10190--MA0740.1.KLF14	chr11	101627348	101627361	-	0.000	0.000	Merged-chr11-101627512-104
NR35435--MA0657.1.KLF13	chr3	131303223	131303240	+	0.000	0.000	Merged-chr3-131303099-58
NR3232--MA1107.1.KLF9	chr1	180215314	180215326	-	0.000	0.000	Merged-chr1-180215191-30
NR33061--MA0740.1.KLF14	chr2	181680154	181680167	-	0.000	0.000	Merged-chr2-181680413-89
NR15067--MA0599.1.KLF5	chr13	83524494	83524503	+	0.000	0.000	Merged-chr13-83524292-48
NR43550--MA1107.1.KLF9	chr5	141018053	141018065	+	0.000	0.000	Merged-chr5-141018216-66
NR41686--MA0741.1.KLF16	chr5	103425059	103425069	-	0.000	0.000	Merged-chr5-103425256-74
NR15469--MA0740.1.KLF14	chr13	107831270	107831283	+	0.000	0.000	Merged-chr13-107831387-49
NR805--MA1107.1.KLF9	chr1	64085986	64085998	-	0.000	0.000	Merged-chr1-64086002-50
NR28782--MA0740.1.KLF14	chr2	13544471	13544484	+	0.000	0.000	Merged-chr2-13544491-68
NR9259--MA0741.1.KLF16	chr11	78328436	78328446	+	0.000	0.000	Merged-chr11-78328473-53
NR26617--MA0599.1.KLF5	chr18	80640524	80640533	-	0.000	0.000	Merged-chr18-80640560-1
NR26534--MA0741.1.KLF16	chr18	77767828	77767838	+	0.000	0.000	Merged-chr18-77767671-52
NR51061--MA0493.1.Klf1	chr7	141221950	141221960	-	0.000	0.000	Merged-chr7-141221917-47
NR39798--MA0741.1.KLF16	chr4	155601354	155601364	+	0.000	0.000	Merged-chr4-155601568-119
NR18444--MA0599.1.KLF5	chr15	25726864	25726873	+	0.000	0.000	Merged-chr15-25726973-5
NR22248--MA0493.1.Klf1	chr16	95182190	95182200	-	0.000	0.000	Merged-chr16-95182185-22
NR7484--MA1107.1.KLF9	chr11	6415816	6415828	-	0.000	0.000	Merged-chr11-6415741-2
NR22924--MA0493.1.Klf1	chr17	24426617	24426627	-	0.000	0.000	Merged-chr17-24426748-47
NR8551--MA0039.3.KLF4	chr11	61156003	61156013	+	0.000	0.000	Merged-chr11-61155897-9
NR2810--MA0740.1.KLF14	chr1	165609692	165609705	+	0.000	0.000	Merged-chr1-165609765-26
NR55110--MA0741.1.KLF16	chr9	32910738	32910748	-	0.000	0.000	Merged-chr9-32910829-64
NR31471--MA0599.1.KLF5	chr2	131546648	131546657	-	0.000	0.000	Merged-chr2-131546051-99
NR2160--MA1107.1.KLF9	chr1	138291656	138291668	-	0.000	0.000	Merged-chr1-138291729-27
NR52536--MA0742.1.Klf12	chr8	70619110	70619124	+	0.000	0.000	Merged-chr8-70619084-21
NR17482--MA0741.1.KLF16	chr14	73445310	73445320	+	0.000	0.000	Merged-chr14-73445360-10
NR45946--MA0599.1.KLF5	chr6	113669826	113669835	+	0.000	0.000	Merged-chr6-113669927-36
NR5076--MA1107.1.KLF9	chr10	69533761	69533773	-	0.000	0.000	Merged-chr10-69533770-14
NR17006--MA0740.1.KLF14	chr14	57525616	57525629	-	0.000	0.000	Merged-chr14-57525572-80
NR19422--MA0599.1.KLF5	chr15	76925471	76925480	+	0.000	0.000	Merged-chr15-76925538-45
NR41577--MA0493.1.Klf1	chr5	99728343	99728353	-	0.000	0.000	Merged-chr5-99728250-10
NR10145--MA0741.1.KLF16	chr11	101082550	101082560	+	0.000	0.000	Merged-chr11-101082516-61
NR33016--MA0741.1.KLF16	chr2	181287751	181287761	+	0.000	0.000	Merged-chr2-181287847-67
NR20418--MA0741.1.KLF16	chr15	99702531	99702541	-	0.000	0.000	Merged-chr15-99702299-64
NR52245--MA0493.1.Klf1	chr8	57503830	57503840	-	0.000	0.000	Merged-chr8-57503871-22
NR6725--MA0741.1.KLF16	chr10	117918689	117918699	-	0.000	0.000	Merged-chr10-117918701-83
NR20221--MA0599.1.KLF5	chr15	96461168	96461177	+	0.000	0.000	Merged-chr15-96460915-125
NR4774--MA0741.1.KLF16	chr10	60003201	60003211	+	0.000	0.000	Merged-chr10-60003036-80
NR45036--MA1107.1.KLF9	chr6	71156787	71156799	+	0.000	0.000	Merged-chr6-71156958-28
NR26818--MA0493.1.Klf1	chr18	89626889	89626899	+	0.000	0.000	Merged-chr18-89627032-39
NR9116--MA0741.1.KLF16	chr11	75541556	75541566	-	0.000	0.000	Merged-chr11-75541431-19
NR31033--MA0740.1.KLF14	chr2	118549681	118549694	+	0.000	0.000	Merged-chr2-118549647-34
NR9955--MA0740.1.KLF14	chr11	98606967	98606980	+	0.000	0.000	Merged-chr11-98606934-6
NR49657--MA0741.1.KLF16	chr7	97453608	97453618	+	0.000	0.000	Merged-chr7-97453442-51
NR40952--MA1107.1.KLF9	chr5	65217670	65217682	-	0.000	0.000	Merged-chr5-65217685-53
NR7165--MA0741.1.KLF16	chr10	128411643	128411653	-	0.000	0.000	Merged-chr10-128411568-50
NR18330--MA0742.1.Klf12	chr15	10981742	10981756	-	0.000	0.000	Merged-chr15-10981797-77
NR4411--MA0039.3.KLF4	chr10	40527678	40527688	-	0.000	0.000	Merged-chr10-40527748-36
NR32440--MA0599.1.KLF5	chr2	167349466	167349475	-	0.000	0.000	Merged-chr2-167349371-94
NR38075--MA0599.1.KLF5	chr4	118428088	118428097	+	0.000	0.000	Merged-chr4-118428295-102
NR13885--MA0493.1.Klf1	chr13	28959737	28959747	-	0.000	0.000	Merged-chr13-28959721-31
NR55757--MA0599.1.KLF5	chr9	58131843	58131852	-	0.000	0.000	Merged-chr9-58131900-14
NR50503--MA0039.3.KLF4	chr7	127014367	127014377	+	0.000	0.000	Merged-chr7-127014477-45
NR37672--MA0740.1.KLF14	chr4	101496656	101496669	-	0.000	0.000	Merged-chr4-101496663-37
NR36987--MA0493.1.Klf1	chr4	53012295	53012305	-	0.000	0.000	Merged-chr4-53012213-75
NR26923--MA0742.1.Klf12	chr19	4615547	4615561	+	0.000	0.000	Merged-chr19-4615654-40
NR33037--MA0493.1.Klf1	chr2	181520429	181520439	-	0.000	0.000	Merged-chr2-181520538-61
NR29314--MA0742.1.Klf12	chr2	30066343	30066357	+	0.000	0.000	Merged-chr2-30066556-82
NR34588--MA0493.1.Klf1	chr3	96697390	96697400	-	0.000	0.000	Merged-chr3-96697439-1
NR33909--MA0039.3.KLF4	chr3	69044335	69044345	+	0.000	0.000	Merged-chr3-69044353-2
NR10397--MA0741.1.KLF16	chr11	106273030	106273040	+	0.000	0.000	Merged-chr11-106272877-78
NR8928--MA0741.1.KLF16	chr11	71033512	71033522	-	0.000	0.000	Merged-chr11-71033460-26
NR15578--MA0740.1.KLF14	chr13	111725421	111725434	+	0.000	0.000	Merged-chr13-111725455-80
NR53473--MA1107.1.KLF9	chr8	104564980	104564992	+	0.000	0.000	Merged-chr8-104565019-56
NR31490--MA0740.1.KLF14	chr2	132263065	132263078	+	0.000	0.000	Merged-chr2-132263342-118
NR33624--MA0599.1.KLF5	chr3	51652832	51652841	-	0.000	0.000	Merged-chr3-51652658-59
NR54188--MA0741.1.KLF16	chr8	121947745	121947755	-	0.000	0.000	Merged-chr8-121947865-20
NR28241--MA0493.1.Klf1	chr19	53710976	53710986	-	0.000	0.000	Merged-chr19-53711022-8
NR20412--MA0039.3.KLF4	chr15	99652667	99652677	-	0.000	0.000	Merged-chr15-99652729-6
