#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR525--MA0731.1.BCL6B	chr13	73772828	73772844	+	0.000	0.000	Merged-chr13-73772920-55
NR966--MA0463.1.Bcl6	chr19	44078437	44078450	+	0.000	0.000	Merged-chr19-44078434-18
NR1396--MA0731.1.BCL6B	chr5	33658005	33658021	+	0.000	0.000	Merged-chr5-33658141-114
NR1518--MA0463.1.Bcl6	chr6	86472382	86472395	+	0.000	0.000	Merged-chr6-86472482-99
NR995--MA0731.1.BCL6B	chr2	26380546	26380562	+	0.000	0.000	Merged-chr2-26380543-45
NR722--MA0731.1.BCL6B	chr16	10844226	10844242	+	0.000	0.000	Merged-chr16-10844299-63
NR425--MA0463.1.Bcl6	chr12	75669771	75669784	+	0.000	0.000	Merged-chr12-75669660-74
NR38--MA0731.1.BCL6B	chr1	58761717	58761733	+	0.000	0.000	Merged-chr1-58761595-25
NR682--MA0731.1.BCL6B	chr15	60111941	60111957	+	0.000	0.000	Merged-chr15-60111990-62
NR748--MA0731.1.BCL6B	chr16	42909887	42909903	-	0.000	0.000	Merged-chr16-42910111-17
NR309--MA0463.1.Bcl6	chr11	54151152	54151165	-	0.000	0.000	Merged-chr11-54151267-37
NR215--MA0463.1.Bcl6	chr10	75417577	75417590	-	0.000	0.000	Merged-chr10-75417748-37
NR112--MA0463.1.Bcl6	chr1	160246170	160246183	+	0.000	0.000	Merged-chr1-160246205-43
NR1246--MA0463.1.Bcl6	chr4	21752100	21752113	+	0.000	0.000	Merged-chr4-21752041-18
NR1913--MA0463.1.Bcl6	chr9	124068594	124068607	-	0.000	0.000	Merged-chr9-124068612-53
NR475--MA0463.1.Bcl6	chr13	12473909	12473922	+	0.000	0.000	Merged-chr13-12473940-30
NR1161--MA0463.1.Bcl6	chr3	95512099	95512112	-	0.000	0.000	Merged-chr3-95512078-41
NR905--MA0463.1.Bcl6	chr18	60375902	60375915	+	0.000	0.000	Merged-chr18-60375896-42
NR849--MA0731.1.BCL6B	chr17	63460248	63460264	+	0.000	0.000	Merged-chr17-63460148-16
NR815--MA0731.1.BCL6B	chr17	27658838	27658854	-	0.000	0.000	Merged-chr17-27658898-8
NR130--MA0731.1.BCL6B	chr1	170993653	170993669	+	0.000	0.000	Merged-chr1-170993660-17
NR1166--MA0463.1.Bcl6	chr3	96576887	96576900	+	0.000	0.000	Merged-chr3-96576802-53
NR1081--MA0463.1.Bcl6	chr2	148243556	148243569	+	0.000	0.000	Merged-chr2-148243573-1
NR666--MA0731.1.BCL6B	chr15	31601902	31601918	+	0.000	0.000	Merged-chr15-31601857-105
NR825--MA0463.1.Bcl6	chr17	33865564	33865577	-	0.000	0.000	Merged-chr17-33865585-36
NR1717--MA0463.1.Bcl6	chr7	136176642	136176655	-	0.000	0.000	Merged-chr7-136176593-10
NR20--MA0463.1.Bcl6	chr1	37544423	37544436	+	0.000	0.000	Merged-chr1-37544454-25
NR1735--MA0463.1.Bcl6	chr8	25256217	25256230	+	0.000	0.000	Merged-chr8-25256219-29
NR1874--MA0463.1.Bcl6	chr9	98979827	98979840	+	0.000	0.000	Merged-chr9-98979931-56
NR1301--MA0463.1.Bcl6	chr4	101998738	101998751	-	0.000	0.000	Merged-chr4-101998677-38
NR512--MA0463.1.Bcl6	chr13	49449501	49449514	-	0.000	0.000	Merged-chr13-49449603-25
NR1758--MA0463.1.Bcl6	chr8	75071698	75071711	-	0.000	0.000	Merged-chr8-75071889-52
NR1501--MA0731.1.BCL6B	chr6	54127515	54127531	-	0.000	0.000	Merged-chr6-54127507-32
NR1610--MA0731.1.BCL6B	chr7	24593647	24593663	-	0.000	0.000	Merged-chr7-24593848-34
NR875--MA0463.1.Bcl6	chr17	88042701	88042714	-	0.000	0.000	Merged-chr17-88042729-54
NR1409--MA0463.1.Bcl6	chr5	68012934	68012947	-	0.000	0.000	Merged-chr5-68012876-26
NR1315--MA0463.1.Bcl6	chr4	119339289	119339302	-	0.000	0.000	Merged-chr4-119339139-34
NR1548--MA0463.1.Bcl6	chr6	120077241	120077254	+	0.000	0.000	Merged-chr6-120077232-23
NR1875--MA0731.1.BCL6B	chr9	98979824	98979840	-	0.000	0.000	Merged-chr9-98979931-56
NR183--MA0731.1.BCL6B	chr10	21302201	21302217	-	0.000	0.000	Merged-chr10-21302049-16
NR549--MA0463.1.Bcl6	chr13	104621929	104621942	-	0.000	0.000	Merged-chr13-104621850-17
NR629--MA0731.1.BCL6B	chr14	74847825	74847841	+	0.000	0.000	Merged-chr14-74847708-53
NR1902--MA0463.1.Bcl6	chr9	119460419	119460432	+	0.000	0.000	Merged-chr9-119460636-29
NR352--MA0463.1.Bcl6	chr11	94989930	94989943	+	0.000	0.000	Merged-chr11-94989887-29
NR119--MA0731.1.BCL6B	chr1	166016681	166016697	-	0.000	0.000	Merged-chr1-166016547-30
NR1486--MA0463.1.Bcl6	chr6	37607670	37607683	+	0.000	0.000	Merged-chr6-37607805-50
NR218--MA0463.1.Bcl6	chr10	78169894	78169907	+	0.000	0.000	Merged-chr10-78169866-58
NR1383--MA0463.1.Bcl6	chr5	23787890	23787903	+	0.000	0.000	Merged-chr5-23787783-52
NR1907--MA0463.1.Bcl6	chr9	121277578	121277591	+	0.000	0.000	Merged-chr9-121277649-80
NR1846--MA0731.1.BCL6B	chr9	69715785	69715801	-	0.000	0.000	Merged-chr9-69715630-17
NR50--MA0731.1.BCL6B	chr1	69683316	69683332	+	0.000	0.000	Merged-chr1-69683222-14
NR1173--MA0463.1.Bcl6	chr3	104675451	104675464	-	0.000	0.000	Merged-chr3-104675564-49
NR1650--MA0731.1.BCL6B	chr7	68286116	68286132	-	0.000	0.000	Merged-chr7-68286059-41
NR1445--MA0731.1.BCL6B	chr5	122288737	122288753	-	0.000	0.000	Merged-chr5-122288620-47
NR908--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR138--MA0463.1.Bcl6	chr1	174040935	174040948	-	0.000	0.000	Merged-chr1-174041007-47
NR1500--MA0463.1.Bcl6	chr6	54127518	54127531	+	0.000	0.000	Merged-chr6-54127507-32
NR711--MA0463.1.Bcl6	chr15	97498565	97498578	+	0.000	0.000	Merged-chr15-97498535-14
NR1845--MA0463.1.Bcl6	chr9	69715788	69715801	+	0.000	0.000	Merged-chr9-69715630-17
NR308--MA0731.1.BCL6B	chr11	53839751	53839767	-	0.000	0.000	Merged-chr11-53839665-72
NR1514--MA0463.1.Bcl6	chr6	84617231	84617244	-	0.000	0.000	Merged-chr6-84617241-46
NR734--MA0463.1.Bcl6	chr16	22548239	22548252	-	0.000	0.000	Merged-chr16-22548400-52
NR1546--MA0731.1.BCL6B	chr6	119509006	119509022	+	0.000	0.000	Merged-chr6-119509030-36
NR179--MA0463.1.Bcl6	chr10	19747678	19747691	+	0.000	0.000	Merged-chr10-19747869-22
NR958--MA0463.1.Bcl6	chr19	36083571	36083584	-	0.000	0.000	Merged-chr19-36083552-106
NR506--MA0463.1.Bcl6	chr13	44249500	44249513	+	0.000	0.000	Merged-chr13-44249362-23
NR1765--MA0463.1.Bcl6	chr8	81768007	81768020	+	0.000	0.000	Merged-chr8-81767998-96
NR1550--MA0463.1.Bcl6	chr6	120470859	120470872	+	0.000	0.000	Merged-chr6-120470872-38
NR770--MA0463.1.Bcl6	chr16	57473836	57473849	+	0.000	0.000	Merged-chr16-57473811-19
NR983--MA0731.1.BCL6B	chr2	11331892	11331908	-	0.000	0.000	Merged-chr2-11331773-28
NR28--MA0463.1.Bcl6	chr1	51525715	51525728	-	0.000	0.000	Merged-chr1-51525848-22
NR1425--MA0463.1.Bcl6	chr5	100200651	100200664	-	0.000	0.000	Merged-chr5-100200514-7
NR994--MA0463.1.Bcl6	chr2	26380546	26380559	-	0.000	0.000	Merged-chr2-26380543-45
NR636--MA0463.1.Bcl6	chr14	79532146	79532159	-	0.000	0.000	Merged-chr14-79532340-39
NR46--MA0463.1.Bcl6	chr1	66714165	66714178	-	0.000	0.000	Merged-chr1-66714205-8
NR1340--MA0463.1.Bcl6	chr4	141147786	141147799	+	0.000	0.000	Merged-chr4-141148064-85
NR1600--MA0731.1.BCL6B	chr7	12949585	12949601	-	0.000	0.000	Merged-chr7-12949725-56
NR90--MA0731.1.BCL6B	chr1	137074991	137075007	-	0.000	0.000	Merged-chr1-137074990-14
NR691--MA0731.1.BCL6B	chr15	74992410	74992426	-	0.000	0.000	Merged-chr15-74992662-76
NR1452--MA0463.1.Bcl6	chr5	125383072	125383085	-	0.000	0.000	Merged-chr5-125383177-72
NR1342--MA0731.1.BCL6B	chr4	145099916	145099932	+	0.000	0.000	Merged-chr4-145100023-41
NR1613--MA0731.1.BCL6B	chr7	27196245	27196261	+	0.000	0.000	Merged-chr7-27196117-84
NR561--MA0731.1.BCL6B	chr13	115171992	115172008	-	0.000	0.000	Merged-chr13-115171911-31
NR1451--MA0731.1.BCL6B	chr5	125106445	125106461	+	0.000	0.000	Merged-chr5-125106359-47
NR1498--MA0731.1.BCL6B	chr6	51330267	51330283	-	0.000	0.000	Merged-chr6-51330461-17
NR1878--MA0731.1.BCL6B	chr9	99560632	99560648	-	0.000	0.000	Merged-chr9-99560579-23
NR686--MA0463.1.Bcl6	chr15	65727219	65727232	+	0.000	0.000	Merged-chr15-65727192-50
NR113--MA0463.1.Bcl6	chr1	160307338	160307351	-	0.000	0.000	Merged-chr1-160307254-61
NR1587--MA0463.1.Bcl6	chr6	143115346	143115359	-	0.000	0.000	Merged-chr6-143115547-2
NR1820--MA0463.1.Bcl6	chr9	37530269	37530282	+	0.000	0.000	Merged-chr9-37530245-22
NR1618--MA0731.1.BCL6B	chr7	29039725	29039741	+	0.000	0.000	Merged-chr7-29039900-33
NR1599--MA0731.1.BCL6B	chr7	7130893	7130909	+	0.000	0.000	Merged-chr7-7130705-50
NR1395--MA0463.1.Bcl6	chr5	33658005	33658018	-	0.000	0.000	Merged-chr5-33658141-114
NR1836--MA0731.1.BCL6B	chr9	56995099	56995115	+	0.000	0.000	Merged-chr9-56995243-79
NR378--MA0463.1.Bcl6	chr11	114873360	114873373	-	0.000	0.000	Merged-chr11-114873395-35
NR1435--MA0731.1.BCL6B	chr5	110653362	110653378	-	0.000	0.000	Merged-chr5-110653386-72
NR1606--MA0463.1.Bcl6	chr7	17056197	17056210	-	0.000	0.000	Merged-chr7-17056338-38
NR1130--MA0731.1.BCL6B	chr3	32409048	32409064	+	0.000	0.000	Merged-chr3-32409159-38
NR1624--MA0463.1.Bcl6	chr7	31208311	31208324	+	0.000	0.000	Merged-chr7-31208401-38
NR168--MA0463.1.Bcl6	chr10	4389125	4389138	+	0.000	0.000	Merged-chr10-4389195-7
NR1736--MA0463.1.Bcl6	chr8	25994109	25994122	-	0.000	0.000	Merged-chr8-25994134-53
NR904--MA0731.1.BCL6B	chr18	56458958	56458974	-	0.000	0.000	Merged-chr18-56459089-42
NR1199--MA0463.1.Bcl6	chr3	127705573	127705586	+	0.000	0.000	Merged-chr3-127705492-33
NR871--MA0463.1.Bcl6	chr17	85189679	85189692	-	0.000	0.000	Merged-chr17-85189630-51
NR17--MA0463.1.Bcl6	chr1	36252998	36253011	+	0.000	0.000	Merged-chr1-36253004-32
NR1432--MA0463.1.Bcl6	chr5	106982665	106982678	-	0.000	0.000	Merged-chr5-106982609-23
NR53--MA0463.1.Bcl6	chr1	75521898	75521911	-	0.000	0.000	Merged-chr1-75521691-67
NR1549--MA0731.1.BCL6B	chr6	120077238	120077254	-	0.000	0.000	Merged-chr6-120077232-23
NR1656--MA0463.1.Bcl6	chr7	80269634	80269647	-	0.000	0.000	Merged-chr7-80269676-53
NR303--MA0463.1.Bcl6	chr11	52231872	52231885	-	0.000	0.000	Merged-chr11-52232101-58
NR1562--MA0463.1.Bcl6	chr6	127240322	127240335	+	0.000	0.000	Merged-chr6-127240470-92
NR1929--MA0731.1.BCL6B	chrX	100476537	100476553	-	0.000	0.000	Merged-chrX-100476611-55
NR211--MA0731.1.BCL6B	chr10	71306330	71306346	-	0.000	0.000	Merged-chr10-71306460-33
NR1334--MA0463.1.Bcl6	chr4	134767951	134767964	-	0.000	0.000	Merged-chr4-134767796-55
NR76--MA0463.1.Bcl6	chr1	119087772	119087785	+	0.000	0.000	Merged-chr1-119087737-35
NR1679--MA0463.1.Bcl6	chr7	101377953	101377966	+	0.000	0.000	Merged-chr7-101378062-62
NR713--MA0731.1.BCL6B	chr15	100443703	100443719	-	0.000	0.000	Merged-chr15-100443625-43
NR508--MA0731.1.BCL6B	chr13	45390520	45390536	+	0.000	0.000	Merged-chr13-45390453-1
NR94--MA0463.1.Bcl6	chr1	143749994	143750007	+	0.000	0.000	Merged-chr1-143749938-18
NR1003--MA0463.1.Bcl6	chr2	32493489	32493502	+	0.000	0.000	Merged-chr2-32493543-52
NR551--MA0731.1.BCL6B	chr13	106998766	106998782	-	0.000	0.000	Merged-chr13-106998870-40
NR346--MA0731.1.BCL6B	chr11	86430630	86430646	+	0.000	0.000	Merged-chr11-86430506-15
NR693--MA0463.1.Bcl6	chr15	78475676	78475689	+	0.000	0.000	Merged-chr15-78475824-65
NR1903--MA0463.1.Bcl6	chr9	120030125	120030138	-	0.000	0.000	Merged-chr9-120030028-3
NR568--MA0463.1.Bcl6	chr14	7977696	7977709	-	0.000	0.000	Merged-chr14-7977586-47
NR978--MA0731.1.BCL6B	chr19	60310813	60310829	-	0.000	0.000	Merged-chr19-60310774-21
NR465--MA0463.1.Bcl6	chr12	117712569	117712582	-	0.000	0.000	Merged-chr12-117712681-21
NR586--MA0463.1.Bcl6	chr14	30152999	30153012	+	0.000	0.000	Merged-chr14-30153038-10
NR219--MA0463.1.Bcl6	chr10	79916968	79916981	-	0.000	0.000	Merged-chr10-79917123-49
NR1478--MA0463.1.Bcl6	chr6	17932015	17932028	-	0.000	0.000	Merged-chr6-17932110-11
NR1908--MA0463.1.Bcl6	chr9	121277576	121277589	-	0.000	0.000	Merged-chr9-121277649-80
NR1496--MA0463.1.Bcl6	chr6	43349277	43349290	+	0.000	0.000	Merged-chr6-43349235-32
NR85--MA0731.1.BCL6B	chr1	132311524	132311540	-	0.000	0.000	Merged-chr1-132311466-17
NR272--MA0731.1.BCL6B	chr11	3931991	3932007	-	0.000	0.000	Merged-chr11-3931934-36
NR814--MA0731.1.BCL6B	chr17	27658839	27658855	+	0.000	0.000	Merged-chr17-27658898-8
NR488--MA0463.1.Bcl6	chr13	23531297	23531310	+	0.000	0.000	Merged-chr13-23531231-137
NR1174--MA0463.1.Bcl6	chr3	104788596	104788609	+	0.000	0.000	Merged-chr3-104788845-60
NR1841--MA0463.1.Bcl6	chr9	65587927	65587940	+	0.000	0.000	Merged-chr9-65587754-55
NR394--MA0731.1.BCL6B	chr12	24651115	24651131	+	0.000	0.000	Merged-chr12-24651104-2
NR1192--MA0463.1.Bcl6	chr3	121570749	121570762	+	0.000	0.000	Merged-chr3-121570822-16
NR600--MA0463.1.Bcl6	chr14	55025778	55025791	+	0.000	0.000	Merged-chr14-55025661-27
NR317--MA0731.1.BCL6B	chr11	62507993	62508009	+	0.000	0.000	Merged-chr11-62507903-32
NR1828--MA0463.1.Bcl6	chr9	50849470	50849483	-	0.000	0.000	Merged-chr9-50849449-29
NR1631--MA0463.1.Bcl6	chr7	45136082	45136095	+	0.000	0.000	Merged-chr7-45136227-69
NR1743--MA0463.1.Bcl6	chr8	36030435	36030448	-	0.000	0.000	Merged-chr8-36030382-8
NR1636--MA0463.1.Bcl6	chr7	49304024	49304037	+	0.000	0.000	Merged-chr7-49303959-15
NR243--MA0731.1.BCL6B	chr10	100629912	100629928	-	0.000	0.000	Merged-chr10-100629958-40
NR100--MA0731.1.BCL6B	chr1	153559668	153559684	-	0.000	0.000	Merged-chr1-153559503-28
NR507--MA0463.1.Bcl6	chr13	44376071	44376084	+	0.000	0.000	Merged-chr13-44376077-22
NR190--MA0731.1.BCL6B	chr10	42862423	42862439	-	0.000	0.000	Merged-chr10-42862533-53
NR1896--MA0463.1.Bcl6	chr9	115631660	115631673	-	0.000	0.000	Merged-chr9-115631619-2
NR1538--MA0463.1.Bcl6	chr6	114250462	114250475	-	0.000	0.000	Merged-chr6-114250602-41
NR649--MA0731.1.BCL6B	chr14	103719069	103719085	-	0.000	0.000	Merged-chr14-103719095-60
NR1840--MA0731.1.BCL6B	chr9	63718334	63718350	+	0.000	0.000	Merged-chr9-63718438-9
NR1453--MA0463.1.Bcl6	chr5	129178193	129178206	+	0.000	0.000	Merged-chr5-129178153-58
NR1574--MA0463.1.Bcl6	chr6	134925800	134925813	-	0.000	0.000	Merged-chr6-134925775-1
NR306--MA0463.1.Bcl6	chr11	53769773	53769786	-	0.000	0.000	Merged-chr11-53769580-6
NR201--MA0731.1.BCL6B	chr10	61276009	61276025	+	0.000	0.000	Merged-chr10-61275935-46
NR785--MA0463.1.Bcl6	chr16	92767784	92767797	-	0.000	0.000	Merged-chr16-92767826-70
NR1113--MA0463.1.Bcl6	chr2	172927661	172927674	-	0.000	0.000	Merged-chr2-172927809-45
NR1592--MA0463.1.Bcl6	chr6	144962130	144962143	+	0.000	0.000	Merged-chr6-144962023-22
NR1710--MA0731.1.BCL6B	chr7	131112869	131112885	+	0.000	0.000	Merged-chr7-131112700-22
NR324--MA0463.1.Bcl6	chr11	70669058	70669071	-	0.000	0.000	Merged-chr11-70669245-121
NR1588--MA0463.1.Bcl6	chr6	143868291	143868304	+	0.000	0.000	Merged-chr6-143868417-58
NR607--MA0731.1.BCL6B	chr14	61971215	61971231	-	0.000	0.000	Merged-chr14-61971047-1
NR1941--MA0731.1.BCL6B	chrX	166329004	166329020	-	0.000	0.000	Merged-chrX-166329162-24
NR588--MA0731.1.BCL6B	chr14	32159663	32159679	+	0.000	0.000	Merged-chr14-32159794-87
NR347--MA0463.1.Bcl6	chr11	86624492	86624505	+	0.000	0.000	Merged-chr11-86624418-56
NR1033--MA0463.1.Bcl6	chr2	92055638	92055651	-	0.000	0.000	Merged-chr2-92055769-38
NR1915--MA0463.1.Bcl6	chrX	7657334	7657347	+	0.000	0.000	Merged-chrX-7657381-29
NR459--MA0463.1.Bcl6	chr12	113257387	113257400	+	0.000	0.000	Merged-chr12-113257477-1
NR1821--MA0463.1.Bcl6	chr9	41105377	41105390	+	0.000	0.000	Merged-chr9-41105401-34
NR349--MA0731.1.BCL6B	chr11	90196521	90196537	+	0.000	0.000	Merged-chr11-90196675-9
NR729--MA0731.1.BCL6B	chr16	17085967	17085983	+	0.000	0.000	Merged-chr16-17085766-56
NR315--MA0731.1.BCL6B	chr11	57962660	57962676	+	0.000	0.000	Merged-chr11-57962717-47
NR137--MA0463.1.Bcl6	chr1	173339678	173339691	+	0.000	0.000	Merged-chr1-173339682-29
NR249--MA0463.1.Bcl6	chr10	111924537	111924550	-	0.000	0.000	Merged-chr10-111924366-28
NR822--MA0463.1.Bcl6	chr17	32424202	32424215	-	0.000	0.000	Merged-chr17-32424197-48
NR1835--MA0463.1.Bcl6	chr9	56995099	56995112	-	0.000	0.000	Merged-chr9-56995243-79
NR397--MA0463.1.Bcl6	chr12	26057653	26057666	-	0.000	0.000	Merged-chr12-26057851-43
NR1784--MA0731.1.BCL6B	chr8	106973589	106973605	-	0.000	0.000	Merged-chr8-106973584-40
NR1871--MA0463.1.Bcl6	chr9	96515933	96515946	-	0.000	0.000	Merged-chr9-96515884-18
NR724--MA0463.1.Bcl6	chr16	11577696	11577709	-	0.000	0.000	Merged-chr16-11577786-44
NR1131--MA0731.1.BCL6B	chr3	36495642	36495658	-	0.000	0.000	Merged-chr3-36495675-35
NR1540--MA0463.1.Bcl6	chr6	116287138	116287151	-	0.000	0.000	Merged-chr6-116287137-8
NR18--MA0463.1.Bcl6	chr1	36445320	36445333	+	0.000	0.000	Merged-chr1-36445137-58
NR514--MA0463.1.Bcl6	chr13	56197565	56197578	-	0.000	0.000	Merged-chr13-56197713-35
NR1885--MA0463.1.Bcl6	chr9	106306858	106306871	+	0.000	0.000	Merged-chr9-106306956-36
NR1527--MA0463.1.Bcl6	chr6	97806942	97806955	+	0.000	0.000	Merged-chr6-97807026-80
NR738--MA0463.1.Bcl6	chr16	30181354	30181367	+	0.000	0.000	Merged-chr16-30181350-22
NR1808--MA0731.1.BCL6B	chr9	13652164	13652180	-	0.000	0.000	Merged-chr9-13652196-20
NR1545--MA0463.1.Bcl6	chr6	119479228	119479241	-	0.000	0.000	Merged-chr6-119479144-6
NR1317--MA0463.1.Bcl6	chr4	119959371	119959384	-	0.000	0.000	Merged-chr4-119959562-51
NR680--MA0463.1.Bcl6	chr15	58655187	58655200	+	0.000	0.000	Merged-chr15-58655104-54
NR1593--MA0731.1.BCL6B	chr6	144962127	144962143	-	0.000	0.000	Merged-chr6-144962023-22
NR1693--MA0463.1.Bcl6	chr7	114817785	114817798	+	0.000	0.000	Merged-chr7-114817676-52
NR940--MA0731.1.BCL6B	chr19	5273246	5273262	-	0.000	0.000	Merged-chr19-5273188-67
NR1447--MA0463.1.Bcl6	chr5	122614497	122614510	+	0.000	0.000	Merged-chr5-122614417-50
NR1843--MA0731.1.BCL6B	chr9	69667110	69667126	-	0.000	0.000	Merged-chr9-69667082-4
NR1333--MA0731.1.BCL6B	chr4	134714153	134714169	-	0.000	0.000	Merged-chr4-134714108-20
NR1022--MA0463.1.Bcl6	chr2	65104758	65104771	+	0.000	0.000	Merged-chr2-65104683-25
NR1604--MA0731.1.BCL6B	chr7	16874381	16874397	-	0.000	0.000	Merged-chr7-16874249-24
NR1810--MA0463.1.Bcl6	chr9	19622261	19622274	+	0.000	0.000	Merged-chr9-19622082-59
NR354--MA0463.1.Bcl6	chr11	96916648	96916661	-	0.000	0.000	Merged-chr11-96916500-59
NR1009--MA0463.1.Bcl6	chr2	38644043	38644056	+	0.000	0.000	Merged-chr2-38643899-59
