#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR20891--MA1107.1.KLF9	chr16	36598412	36598424	+	0.000	0.000	Merged-chr16-36598490-46
NR48763--MA0599.1.KLF5	chr7	45134838	45134847	+	0.000	0.000	Merged-chr7-45134762-18
NR44717--MA0740.1.KLF14	chr6	51468981	51468994	+	0.000	0.000	Merged-chr6-51469181-7
NR56035--MA1107.1.KLF9	chr9	85873714	85873726	+	0.000	0.000	Merged-chr9-85873632-1
NR8230--MA0599.1.KLF5	chr11	58994556	58994565	-	0.000	0.000	Merged-chr11-58994584-23
NR9996--MA0599.1.KLF5	chr11	103132290	103132299	-	0.000	0.000	Merged-chr11-103132215-1
NR42766--MA0740.1.KLF14	chr5	129787250	129787263	-	0.000	0.000	Merged-chr5-129787253-58
NR14777--MA0741.1.KLF16	chr13	92354667	92354677	+	0.000	0.000	Merged-chr13-92354723-122
NR57371--MA1107.1.KLF9	chr9	120933785	120933797	-	0.000	0.000	Merged-chr9-120933586-62
NR1071--MA0599.1.KLF5	chr1	75317619	75317628	+	0.000	0.000	Merged-chr1-75317558-106
NR47721--MA0742.1.Klf12	chr7	16875122	16875136	-	0.000	0.000	Merged-chr7-16874886-101
NR8740--MA0741.1.KLF16	chr11	70970138	70970148	-	0.000	0.000	Merged-chr11-70970318-94
NR50986--MA0742.1.Klf12	chr7	138846136	138846150	-	0.000	0.000	Merged-chr7-138846228-109
NR12794--MA0740.1.KLF14	chr12	108179332	108179345	+	0.000	0.000	Merged-chr12-108179271-107
NR19510--MA1107.1.KLF9	chr15	86067525	86067537	-	0.000	0.000	Merged-chr15-86067664-48
NR53479--MA0740.1.KLF14	chr8	109868510	109868523	-	0.000	0.000	Merged-chr8-109868700-77
NR50825--MA0039.3.KLF4	chr7	132805234	132805244	+	0.000	0.000	Merged-chr7-132805097-15
NR41585--MA1107.1.KLF9	chr5	105114868	105114880	-	0.000	0.000	Merged-chr5-105114898-53
NR27236--MA0493.1.Klf1	chr19	29813037	29813047	-	0.000	0.000	Merged-chr19-29812997-45
NR18594--MA0741.1.KLF16	chr15	62079507	62079517	+	0.000	0.000	Merged-chr15-62079594-24
NR31195--MA0741.1.KLF16	chr2	132511666	132511676	-	0.000	0.000	Merged-chr2-132511544-14
NR50755--MA0599.1.KLF5	chr7	130726917	130726926	+	0.000	0.000	Merged-chr7-130727119-52
NR22190--MA0599.1.KLF5	chr17	8856668	8856677	+	0.000	0.000	Merged-chr17-8856743-33
NR12487--MA0742.1.Klf12	chr12	101018070	101018084	+	0.000	0.000	Merged-chr12-101018139-51
NR47691--MA0599.1.KLF5	chr7	16400164	16400173	+	0.000	0.000	Merged-chr7-16400156-149
NR55300--MA0599.1.KLF5	chr9	59353362	59353371	+	0.000	0.000	Merged-chr9-59353411-44
NR54608--MA0741.1.KLF16	chr9	21918207	21918217	-	0.000	0.000	Merged-chr9-21918186-50
NR1934--MA1107.1.KLF9	chr1	132342004	132342016	-	0.000	0.000	Merged-chr1-132341932-46
NR38163--MA1107.1.KLF9	chr4	126753432	126753444	+	0.000	0.000	Merged-chr4-126753517-82
NR57296--MA0740.1.KLF14	chr9	120002297	120002310	+	0.000	0.000	Merged-chr9-120002240-48
NR7354--MA1107.1.KLF9	chr11	3863940	3863952	-	0.000	0.000	Merged-chr11-3863952-34
NR51137--MA0493.1.Klf1	chr7	141123027	141123037	+	0.000	0.000	Merged-chr7-141123234-59
NR42352--MA0740.1.KLF14	chr5	120831203	120831216	+	0.000	0.000	Merged-chr5-120831228-43
NR40389--MA0599.1.KLF5	chr5	35771275	35771284	-	0.000	0.000	Merged-chr5-35771159-16
NR16109--MA0741.1.KLF16	chr14	45219581	45219591	-	0.000	0.000	Merged-chr14-45219848-107
NR28698--MA0599.1.KLF5	chr2	26445573	26445582	+	0.000	0.000	Merged-chr2-26445495-99
NR14158--MA0741.1.KLF16	chr13	55339471	55339481	+	0.000	0.000	Merged-chr13-55339554-36
NR22685--MA0741.1.KLF16	chr17	25913670	25913680	+	0.000	0.000	Merged-chr17-25913616-30
NR33045--MA1107.1.KLF9	chr3	21936141	21936153	-	0.000	0.000	Merged-chr3-21936128-91
NR31547--MA0599.1.KLF5	chr2	146855824	146855833	+	0.000	0.000	Merged-chr2-146855966-67
NR45479--MA1107.1.KLF9	chr6	88769885	88769897	-	0.000	0.000	Merged-chr6-88769866-45
NR17740--MA0741.1.KLF16	chr14	121731853	121731863	+	0.000	0.000	Merged-chr14-121731976-67
NR45601--MA0599.1.KLF5	chr6	91684036	91684045	+	0.000	0.000	Merged-chr6-91684009-162
NR41530--MA0741.1.KLF16	chr5	103404815	103404825	+	0.000	0.000	Merged-chr5-103404747-49
NR9893--MA0599.1.KLF5	chr11	101984798	101984807	-	0.000	0.000	Merged-chr11-101984579-31
NR15855--MA0741.1.KLF16	chr14	25547514	25547524	+	0.000	0.000	Merged-chr14-25547381-29
NR32605--MA0493.1.Klf1	chr2	173368276	173368286	-	0.000	0.000	Merged-chr2-173368348-19
NR10766--MA0740.1.KLF14	chr11	119041080	119041093	+	0.000	0.000	Merged-chr11-119041092-76
NR12419--MA0493.1.Klf1	chr12	99642764	99642774	+	0.000	0.000	Merged-chr12-99642640-25
NR48856--MA1107.1.KLF9	chr7	45866112	45866124	-	0.000	0.000	Merged-chr7-45866346-53
NR9615--MA0493.1.Klf1	chr11	97362381	97362391	+	0.000	0.000	Merged-chr11-97362524-68
NR43408--MA0599.1.KLF5	chr5	140649115	140649124	+	0.000	0.000	Merged-chr5-140649068-64
NR38477--MA0742.1.Klf12	chr4	132808511	132808525	+	0.000	0.000	Merged-chr4-132808337-17
NR44148--MA0493.1.Klf1	chr6	22424331	22424341	+	0.000	0.000	Merged-chr6-22424289-78
NR55770--MA0599.1.KLF5	chr9	73071163	73071172	-	0.000	0.000	Merged-chr9-73071283-26
NR9466--MA0740.1.KLF14	chr11	94998375	94998388	-	0.000	0.000	Merged-chr11-94998178-21
NR26568--MA0741.1.KLF16	chr19	4155033	4155043	+	0.000	0.000	Merged-chr19-4154888-60
NR12800--MA0599.1.KLF5	chr12	108179392	108179401	+	0.000	0.000	Merged-chr12-108179271-107
NR28899--MA0493.1.Klf1	chr2	31131250	31131260	+	0.000	0.000	Merged-chr2-31131193-36
NR24897--MA1107.1.KLF9	chr18	5020415	5020427	+	0.000	0.000	Merged-chr18-5020496-14
NR42694--MA0599.1.KLF5	chr5	125441611	125441620	+	0.000	0.000	Merged-chr5-125441596-78
NR22542--MA0741.1.KLF16	chr17	24141601	24141611	+	0.000	0.000	Merged-chr17-24141488-83
NR40160--MA0493.1.Klf1	chr5	25499042	25499052	-	0.000	0.000	Merged-chr5-25499095-193
NR16170--MA0599.1.KLF5	chr14	47534011	47534020	+	0.000	0.000	Merged-chr14-47533897-41
NR351--MA0741.1.KLF16	chr1	37884552	37884562	+	0.000	0.000	Merged-chr1-37884608-6
NR10607--MA0599.1.KLF5	chr11	116618810	116618819	-	0.000	0.000	Merged-chr11-116618798-12
NR30864--MA0741.1.KLF16	chr2	122356299	122356309	-	0.000	0.000	Merged-chr2-122356412-11
NR11061--MA0599.1.KLF5	chr12	8847204	8847213	-	0.000	0.000	Merged-chr12-8847092-48
NR11267--MA0599.1.KLF5	chr12	25096262	25096271	-	0.000	0.000	Merged-chr12-25096104-64
NR15441--MA0741.1.KLF16	chr13	114280932	114280942	-	0.000	0.000	Merged-chr13-114280997-1
NR51308--MA0740.1.KLF14	chr7	143667176	143667189	+	0.000	0.000	Merged-chr7-143666979-29
NR11391--MA1107.1.KLF9	chr12	33333281	33333293	+	0.000	0.000	Merged-chr12-33333373-1
NR16018--MA0599.1.KLF5	chr14	34549236	34549245	+	0.000	0.000	Merged-chr14-34549308-78
NR18498--MA0741.1.KLF16	chr15	58214930	58214940	+	0.000	0.000	Merged-chr15-58215186-88
NR9355--MA0741.1.KLF16	chr11	88718314	88718324	+	0.000	0.000	Merged-chr11-88718407-109
NR48638--MA0599.1.KLF5	chr7	39544278	39544287	+	0.000	0.000	Merged-chr7-39544508-62
NR31543--MA0740.1.KLF14	chr2	146855823	146855836	+	0.000	0.000	Merged-chr2-146855966-67
NR50186--MA0493.1.Klf1	chr7	115422452	115422462	-	0.000	0.000	Merged-chr7-115422362-1
NR31695--MA0657.1.KLF13	chr2	152112051	152112068	-	0.000	0.000	Merged-chr2-152112124-39
NR8105--MA0599.1.KLF5	chr11	54787664	54787673	+	0.000	0.000	Merged-chr11-54787453-103
NR7686--MA0493.1.Klf1	chr11	23665944	23665954	+	0.000	0.000	Merged-chr11-23666059-101
NR55872--MA0741.1.KLF16	chr9	78427569	78427579	-	0.000	0.000	Merged-chr9-78427642-36
NR10941--MA0039.3.KLF4	chr11	121237143	121237153	-	0.000	0.000	Merged-chr11-121237143-85
NR42895--MA0493.1.Klf1	chr5	134393838	134393848	-	0.000	0.000	Merged-chr5-134393835-14
NR55125--MA0740.1.KLF14	chr9	50924516	50924529	-	0.000	0.000	Merged-chr9-50924601-13
NR15907--MA0039.3.KLF4	chr14	27429468	27429478	+	0.000	0.000	Merged-chr14-27429180-117
NR2362--MA0493.1.Klf1	chr1	151543540	151543550	+	0.000	0.000	Merged-chr1-151543578-10
NR12030--MA0599.1.KLF5	chr12	80315523	80315532	-	0.000	0.000	Merged-chr12-80315468-2
NR14538--MA0741.1.KLF16	chr13	73763688	73763698	+	0.000	0.000	Merged-chr13-73763821-72
NR14809--MA0741.1.KLF16	chr13	93192310	93192320	-	0.000	0.000	Merged-chr13-93192304-76
NR45390--MA0493.1.Klf1	chr6	86397184	86397194	+	0.000	0.000	Merged-chr6-86397021-74
NR46015--MA0599.1.KLF5	chr6	113483299	113483308	+	0.000	0.000	Merged-chr6-113483115-83
NR57237--MA1107.1.KLF9	chr9	119271713	119271725	+	0.000	0.000	Merged-chr9-119271668-22
NR53483--MA0599.1.KLF5	chr8	109868493	109868502	-	0.000	0.000	Merged-chr8-109868700-77
NR32761--MA1107.1.KLF9	chr2	179130650	179130662	-	0.000	0.000	Merged-chr2-179130481-5
NR16577--MA0493.1.Klf1	chr14	60634464	60634474	-	0.000	0.000	Merged-chr14-60634625-83
NR8501--MA0741.1.KLF16	chr11	67025066	67025076	+	0.000	0.000	Merged-chr11-67025090-52
NR21059--MA1107.1.KLF9	chr16	45742983	45742995	-	0.000	0.000	Merged-chr16-45742884-57
NR15961--MA1107.1.KLF9	chr14	31556324	31556336	-	0.000	0.000	Merged-chr14-31556211-33
NR44641--MA0599.1.KLF5	chr6	48593975	48593984	-	0.000	0.000	Merged-chr6-48593905-66
NR4662--MA1107.1.KLF9	chr10	52382022	52382034	+	0.000	0.000	Merged-chr10-52382064-99
NR58234--MA0599.1.KLF5	chrX	106219690	106219699	+	0.000	0.000	Merged-chrX-106219616-61
NR1559--MA0741.1.KLF16	chr1	105990276	105990286	-	0.000	0.000	Merged-chr1-105990318-9
NR28530--MA0740.1.KLF14	chr2	19553999	19554012	-	0.000	0.000	Merged-chr2-19554188-54
NR35113--MA1107.1.KLF9	chr3	133583902	133583914	-	0.000	0.000	Merged-chr3-133583850-2
NR26011--MA0741.1.KLF16	chr18	73572602	73572612	-	0.000	0.000	Merged-chr18-73572695-132
NR42448--MA0599.1.KLF5	chr5	122284340	122284349	-	0.000	0.000	Merged-chr5-122284507-55
NR5865--MA0599.1.KLF5	chr10	83360082	83360091	+	0.000	0.000	Merged-chr10-83360220-61
NR47332--MA1107.1.KLF9	chr6	146577880	146577892	-	0.000	0.000	Merged-chr6-146577947-111
NR39817--MA0741.1.KLF16	chr4	155812449	155812459	-	0.000	0.000	Merged-chr4-155812439-57
NR52418--MA0741.1.KLF16	chr8	69832446	69832456	-	0.000	0.000	Merged-chr8-69832557-54
NR29068--MA0741.1.KLF16	chr2	33370731	33370741	+	0.000	0.000	Merged-chr2-33370602-3
NR2114--MA0741.1.KLF16	chr1	136131376	136131386	+	0.000	0.000	Merged-chr1-136131353-55
NR29339--MA0741.1.KLF16	chr2	48332863	48332873	-	0.000	0.000	Merged-chr2-48333008-54
NR15495--MA0039.3.KLF4	chr13	117195926	117195936	+	0.000	0.000	Merged-chr13-117196008-56
NR17340--MA0493.1.Klf1	chr14	101460974	101460984	-	0.000	0.000	Merged-chr14-101461025-37
NR4196--MA0039.3.KLF4	chr10	17629855	17629865	-	0.000	0.000	Merged-chr10-17629812-41
NR45251--MA0741.1.KLF16	chr6	81965974	81965984	-	0.000	0.000	Merged-chr6-81965824-61
NR14124--MA0741.1.KLF16	chr13	54687818	54687828	+	0.000	0.000	Merged-chr13-54687787-133
NR39026--MA0599.1.KLF5	chr4	139597598	139597607	+	0.000	0.000	Merged-chr4-139597659-48
NR12231--MA0493.1.Klf1	chr12	86892603	86892613	-	0.000	0.000	Merged-chr12-86892373-60
NR28143--MA0599.1.KLF5	chr19	60861463	60861472	+	0.000	0.000	Merged-chr19-60861435-50
NR7718--MA0657.1.KLF13	chr11	29515040	29515057	-	0.000	0.000	Merged-chr11-29515062-56
NR21064--MA0493.1.Klf1	chr16	46010417	46010427	+	0.000	0.000	Merged-chr16-46010604-102
NR19855--MA1107.1.KLF9	chr15	97836745	97836757	-	0.000	0.000	Merged-chr15-97837039-84
NR40060--MA0742.1.Klf12	chr5	23675680	23675694	-	0.000	0.000	Merged-chr5-23675526-85
NR33488--MA0039.3.KLF4	chr3	65352868	65352878	-	0.000	0.000	Merged-chr3-65352895-35
NR35315--MA0741.1.KLF16	chr3	139075239	139075249	-	0.000	0.000	Merged-chr3-139075106-131
NR16930--MA1107.1.KLF9	chr14	73349360	73349372	-	0.000	0.000	Merged-chr14-73349439-20
NR3393--MA0740.1.KLF14	chr1	180813675	180813688	+	0.000	0.000	Merged-chr1-180813654-113
NR48579--MA0741.1.KLF16	chr7	35754532	35754542	+	0.000	0.000	Merged-chr7-35754427-56
NR35012--MA0740.1.KLF14	chr3	131019731	131019744	+	0.000	0.000	Merged-chr3-131019630-77
NR16688--MA0039.3.KLF4	chr14	64628281	64628291	-	0.000	0.000	Merged-chr14-64628307-21
NR9553--MA0599.1.KLF5	chr11	96912747	96912756	-	0.000	0.000	Merged-chr11-96912869-14
NR40126--MA0742.1.Klf12	chr5	24685861	24685875	+	0.000	0.000	Merged-chr5-24685796-115
NR1397--MA1107.1.KLF9	chr1	91145199	91145211	+	0.000	0.000	Merged-chr1-91145038-11
NR33159--MA0741.1.KLF16	chr3	34020041	34020051	+	0.000	0.000	Merged-chr3-34020074-110
NR23157--MA0741.1.KLF16	chr17	34959279	34959289	+	0.000	0.000	Merged-chr17-34959269-73
NR27366--MA0493.1.Klf1	chr19	37333607	37333617	+	0.000	0.000	Merged-chr19-37333490-26
NR58220--MA0493.1.Klf1	chrX	104857285	104857295	+	0.000	0.000	Merged-chrX-104857124-25
NR36741--MA0741.1.KLF16	chr4	53012362	53012372	-	0.000	0.000	Merged-chr4-53012213-75
NR26750--MA1107.1.KLF9	chr19	6858308	6858320	+	0.000	0.000	Merged-chr19-6858226-46
NR55430--MA0599.1.KLF5	chr9	62412492	62412501	+	0.000	0.000	Merged-chr9-62412387-14
NR37839--MA1107.1.KLF9	chr4	116807717	116807729	+	0.000	0.000	Merged-chr4-116807606-59
NR47678--MA0599.1.KLF5	chr7	16310208	16310217	-	0.000	0.000	Merged-chr7-16310124-145
NR9703--MA0740.1.KLF14	chr11	98026929	98026942	-	0.000	0.000	Merged-chr11-98026948-69
NR57810--MA1107.1.KLF9	chrX	48137164	48137176	-	0.000	0.000	Merged-chrX-48136995-26
NR358--MA0493.1.Klf1	chr1	37884695	37884705	+	0.000	0.000	Merged-chr1-37884608-6
NR7579--MA0741.1.KLF16	chr11	14142561	14142571	-	0.000	0.000	Merged-chr11-14142731-31
NR28898--MA0039.3.KLF4	chr2	31131252	31131262	+	0.000	0.000	Merged-chr2-31131193-36
NR42354--MA0599.1.KLF5	chr5	120831204	120831213	+	0.000	0.000	Merged-chr5-120831228-43
NR33727--MA0599.1.KLF5	chr3	84345605	84345614	+	0.000	0.000	Merged-chr3-84345416-77
NR5771--MA0599.1.KLF5	chr10	81524157	81524166	+	0.000	0.000	Merged-chr10-81524170-54
NR5596--MA0740.1.KLF14	chr10	80656500	80656513	-	0.000	0.000	Merged-chr10-80656566-55
NR23584--MA0493.1.Klf1	chr17	46890467	46890477	+	0.000	0.000	Merged-chr17-46890539-102
NR7126--MA1107.1.KLF9	chr10	127642151	127642163	-	0.000	0.000	Merged-chr10-127642064-12
NR20081--MA0741.1.KLF16	chr15	100747356	100747366	+	0.000	0.000	Merged-chr15-100747446-44
NR27213--MA0740.1.KLF14	chr19	29708107	29708120	+	0.000	0.000	Merged-chr19-29708210-36
NR42329--MA0742.1.Klf12	chr5	120613099	120613113	+	0.000	0.000	Merged-chr5-120612953-112
NR5413--MA0599.1.KLF5	chr10	79854413	79854422	+	0.000	0.000	Merged-chr10-79854651-102
NR30107--MA1107.1.KLF9	chr2	84799126	84799138	-	0.000	0.000	Merged-chr2-84799053-115
NR38673--MA0741.1.KLF16	chr4	134641959	134641969	+	0.000	0.000	Merged-chr4-134642170-32
NR20147--MA0741.1.KLF16	chr15	102136244	102136254	+	0.000	0.000	Merged-chr15-102136200-54
NR10145--MA0741.1.KLF16	chr11	106674700	106674710	-	0.000	0.000	Merged-chr11-106674818-63
NR12343--MA0493.1.Klf1	chr12	94083598	94083608	+	0.000	0.000	Merged-chr12-94083592-14
NR20418--MA0741.1.KLF16	chr16	13256729	13256739	-	0.000	0.000	Merged-chr16-13256575-87
NR1044--MA0493.1.Klf1	chr1	75168622	75168632	+	0.000	0.000	Merged-chr1-75168775-61
NR39814--MA0599.1.KLF5	chr4	155812444	155812453	-	0.000	0.000	Merged-chr4-155812439-57
NR56726--MA0740.1.KLF14	chr9	107526654	107526667	-	0.000	0.000	Merged-chr9-107526799-38
NR46391--MA0599.1.KLF5	chr6	124805806	124805815	-	0.000	0.000	Merged-chr6-124805887-69
NR57950--MA0599.1.KLF5	chrX	73008125	73008134	-	0.000	0.000	Merged-chrX-73008066-74
NR20221--MA0599.1.KLF5	chr15	103240060	103240069	-	0.000	0.000	Merged-chr15-103240181-165
NR41609--MA0741.1.KLF16	chr5	105609752	105609762	+	0.000	0.000	Merged-chr5-105609798-27
NR3559--MA1107.1.KLF9	chr1	184048089	184048101	+	0.000	0.000	Merged-chr1-184048031-42
NR9116--MA0741.1.KLF16	chr11	80428594	80428604	-	0.000	0.000	Merged-chr11-80428757-61
NR32655--MA0599.1.KLF5	chr2	174312436	174312445	-	0.000	0.000	Merged-chr2-174312342-26
NR21697--MA0740.1.KLF14	chr16	90810572	90810585	-	0.000	0.000	Merged-chr16-90810372-70
NR34713--MA0741.1.KLF16	chr3	116711878	116711888	+	0.000	0.000	Merged-chr3-116712114-84
NR55757--MA0599.1.KLF5	chr9	72985407	72985416	+	0.000	0.000	Merged-chr9-72985567-59
NR16585--MA0039.3.KLF4	chr14	60727339	60727349	-	0.000	0.000	Merged-chr14-60727314-32
NR50503--MA0039.3.KLF4	chr7	126928757	126928767	+	0.000	0.000	Merged-chr7-126928885-54
NR1631--MA0599.1.KLF5	chr1	118627897	118627906	+	0.000	0.000	Merged-chr1-118628003-42
NR26523--MA0599.1.KLF5	chr19	3325557	3325566	-	0.000	0.000	Merged-chr19-3325405-49
NR7799--MA0740.1.KLF14	chr11	35747425	35747438	-	0.000	0.000	Merged-chr11-35747326-7
NR49082--MA1107.1.KLF9	chr7	64012074	64012086	-	0.000	0.000	Merged-chr7-64011985-78
NR4341--MA0599.1.KLF5	chr10	26375417	26375426	-	0.000	0.000	Merged-chr10-26375400-153
NR55542--MA0599.1.KLF5	chr9	65587088	65587097	+	0.000	0.000	Merged-chr9-65587090-27
NR27194--MA0740.1.KLF14	chr19	29342663	29342676	+	0.000	0.000	Merged-chr19-29342615-13
NR42786--MA0742.1.Klf12	chr5	130171816	130171830	-	0.000	0.000	Merged-chr5-130171993-118
NR8888--MA0493.1.Klf1	chr11	75486670	75486680	+	0.000	0.000	Merged-chr11-75486840-50
NR56815--MA0493.1.Klf1	chr9	108507953	108507963	+	0.000	0.000	Merged-chr9-108507928-53
NR20004--MA0741.1.KLF16	chr15	99702531	99702541	-	0.000	0.000	Merged-chr15-99702299-64
NR10002--MA0741.1.KLF16	chr11	103267210	103267220	+	0.000	0.000	Merged-chr11-103267033-2
NR44640--MA1107.1.KLF9	chr6	48554900	48554912	+	0.000	0.000	Merged-chr6-48554837-61
NR5883--MA0599.1.KLF5	chr10	84513012	84513021	-	0.000	0.000	Merged-chr10-84512964-5
NR5417--MA0742.1.Klf12	chr10	79854553	79854567	+	0.000	0.000	Merged-chr10-79854651-102
NR6311--MA0741.1.KLF16	chr10	98718004	98718014	+	0.000	0.000	Merged-chr10-98717839-11
NR34293--MA0599.1.KLF5	chr3	101800621	101800630	-	0.000	0.000	Merged-chr3-101800601-48
NR53810--MA0599.1.KLF5	chr8	119428248	119428257	-	0.000	0.000	Merged-chr8-119428235-4
NR54090--MA0740.1.KLF14	chr8	123065695	123065708	+	0.000	0.000	Merged-chr8-123065416-88
NR46582--MA0039.3.KLF4	chr6	127566599	127566609	+	0.000	0.000	Merged-chr6-127566523-22
NR56735--MA0657.1.KLF13	chr9	107526843	107526860	-	0.000	0.000	Merged-chr9-107526799-38
NR48768--MA0599.1.KLF5	chr7	45136134	45136143	+	0.000	0.000	Merged-chr7-45136227-69
NR47292--MA0741.1.KLF16	chr6	145855845	145855855	+	0.000	0.000	Merged-chr6-145855967-35
NR8235--MA0599.1.KLF5	chr11	58994653	58994662	-	0.000	0.000	Merged-chr11-58994584-23
NR41689--MA0493.1.Klf1	chr5	107688038	107688048	-	0.000	0.000	Merged-chr5-107688177-56
NR30796--MA0039.3.KLF4	chr2	120731389	120731399	-	0.000	0.000	Merged-chr2-120731307-98
NR40397--MA1107.1.KLF9	chr5	35819665	35819677	+	0.000	0.000	Merged-chr5-35819826-21
NR20548--MA0599.1.KLF5	chr16	17891738	17891747	-	0.000	0.000	Merged-chr16-17891592-85
NR7385--MA0740.1.KLF14	chr11	4218050	4218063	-	0.000	0.000	Merged-chr11-4218223-50
NR8020--MA0599.1.KLF5	chr11	51931945	51931954	-	0.000	0.000	Merged-chr11-51931974-36
NR19271--MA0741.1.KLF16	chr15	80978052	80978062	+	0.000	0.000	Merged-chr15-80977860-41
NR28142--MA1107.1.KLF9	chr19	60756871	60756883	+	0.000	0.000	Merged-chr19-60756822-7
