#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR62--MA0731.1.BCL6B	chr1	155146077	155146093	+	0.000	0.000	Merged-chr1-155146186-71
NR3--MA0731.1.BCL6B	chr1	20740780	20740796	-	0.000	0.000	Merged-chr1-20740658-39
NR1190--MA0463.1.Bcl6	chr8	124266025	124266038	+	0.000	0.000	Merged-chr8-124265993-45
NR1056--MA0463.1.Bcl6	chr7	16783464	16783477	+	0.000	0.000	Merged-chr7-16783425-42
NR173--MA0463.1.Bcl6	chr11	11820513	11820526	-	0.000	0.000	Merged-chr11-11820623-52
NR817--MA0731.1.BCL6B	chr4	83315152	83315168	+	0.000	0.000	Merged-chr4-83315362-155
NR294--MA0463.1.Bcl6	chr13	63261323	63261336	+	0.000	0.000	Merged-chr13-63261451-54
NR715--MA0463.1.Bcl6	chr2	181377375	181377388	+	0.000	0.000	Merged-chr2-181377481-47
NR1092--MA0463.1.Bcl6	chr7	80299688	80299701	-	0.000	0.000	Merged-chr7-80299755-32
NR500--MA0463.1.Bcl6	chr17	35673883	35673896	+	0.000	0.000	Merged-chr17-35673774-49
NR733--MA0463.1.Bcl6	chr3	84667413	84667426	-	0.000	0.000	Merged-chr3-84667466-30
NR416--MA0731.1.BCL6B	chr15	93379443	93379459	+	0.000	0.000	Merged-chr15-93379459-27
NR845--MA0463.1.Bcl6	chr4	135963678	135963691	+	0.000	0.000	Merged-chr4-135963723-59
NR525--MA0731.1.BCL6B	chr17	71334349	71334365	+	0.000	0.000	Merged-chr17-71334455-18
NR33--MA0731.1.BCL6B	chr1	85794368	85794384	-	0.000	0.000	Merged-chr1-85794071-131
NR905--MA0731.1.BCL6B	chr5	92309895	92309911	-	0.000	0.000	Merged-chr5-92309921-57
NR581--MA0731.1.BCL6B	chr19	8984436	8984452	+	0.000	0.000	Merged-chr19-8984601-50
NR420--MA0463.1.Bcl6	chr15	93917226	93917239	-	0.000	0.000	Merged-chr15-93917055-16
NR868--MA0463.1.Bcl6	chr4	150799032	150799045	-	0.000	0.000	Merged-chr4-150799073-80
NR342--MA0731.1.BCL6B	chr14	55604120	55604136	+	0.000	0.000	Merged-chr14-55604128-61
NR408--MA0731.1.BCL6B	chr15	80318088	80318104	+	0.000	0.000	Merged-chr15-80318050-7
NR246--MA0731.1.BCL6B	chr12	83632169	83632185	+	0.000	0.000	Merged-chr12-83632308-58
NR671--MA0463.1.Bcl6	chr2	91710715	91710728	-	0.000	0.000	Merged-chr2-91710716-76
NR769--MA0731.1.BCL6B	chr3	138223376	138223392	+	0.000	0.000	Merged-chr3-138223166-32
NR519--MA0463.1.Bcl6	chr17	56269274	56269287	+	0.000	0.000	Merged-chr17-56269390-41
NR425--MA0463.1.Bcl6	chr15	96285881	96285894	+	0.000	0.000	Merged-chr15-96285638-75
NR210--MA0463.1.Bcl6	chr11	77386339	77386352	+	0.000	0.000	Merged-chr11-77386373-55
NR321--MA0731.1.BCL6B	chr13	113556738	113556754	+	0.000	0.000	Merged-chr13-113556743-10
NR68--MA0463.1.Bcl6	chr1	171939422	171939435	-	0.000	0.000	Merged-chr1-171939454-57
NR573--MA0731.1.BCL6B	chr18	82509328	82509344	-	0.000	0.000	Merged-chr18-82509103-85
NR639--MA0731.1.BCL6B	chr2	35233016	35233032	+	0.000	0.000	Merged-chr2-35233017-25
NR1258--MA0731.1.BCL6B	chr9	117896446	117896462	-	0.000	0.000	Merged-chr9-117896590-25
NR225--MA0731.1.BCL6B	chr11	107473364	107473380	-	0.000	0.000	Merged-chr11-107473465-34
NR327--MA0463.1.Bcl6	chr14	16256347	16256360	+	0.000	0.000	Merged-chr14-16256161-59
NR1228--MA0463.1.Bcl6	chr9	64824823	64824836	+	0.000	0.000	Merged-chr9-64824731-59
NR591--MA0463.1.Bcl6	chr19	23151784	23151797	+	0.000	0.000	Merged-chr19-23151746-23
NR1246--MA0463.1.Bcl6	chr9	102577622	102577635	+	0.000	0.000	Merged-chr9-102577518-37
NR204--MA0731.1.BCL6B	chr11	69073717	69073733	-	0.000	0.000	Merged-chr11-69073525-67
NR456--MA0731.1.BCL6B	chr16	52129695	52129711	+	0.000	0.000	Merged-chr16-52129675-51
NR1143--MA0463.1.Bcl6	chr7	144560768	144560781	+	0.000	0.000	Merged-chr7-144560836-20
NR313--MA0731.1.BCL6B	chr13	108191332	108191348	+	0.000	0.000	Merged-chr13-108191419-33
NR1264--MA0463.1.Bcl6	chrX	7657334	7657347	+	0.000	0.000	Merged-chrX-7657381-29
NR117--MA0463.1.Bcl6	chr10	60531571	60531584	-	0.000	0.000	Merged-chr10-60531472-32
NR381--MA0463.1.Bcl6	chr15	36303849	36303862	+	0.000	0.000	Merged-chr15-36303922-78
NR945--MA0731.1.BCL6B	chr5	130036548	130036564	+	0.000	0.000	Merged-chr5-130036542-21
NR198--MA0731.1.BCL6B	chr11	62507993	62508009	+	0.000	0.000	Merged-chr11-62507903-32
NR493--MA0463.1.Bcl6	chr17	29638092	29638105	-	0.000	0.000	Merged-chr17-29638161-9
NR435--MA0731.1.BCL6B	chr16	11034623	11034639	+	0.000	0.000	Merged-chr16-11034584-21
NR382--MA0731.1.BCL6B	chr15	36303846	36303862	-	0.000	0.000	Merged-chr15-36303922-78
NR377--MA0463.1.Bcl6	chr15	25884648	25884661	-	0.000	0.000	Merged-chr15-25884835-36
NR653--MA0731.1.BCL6B	chr2	60204337	60204353	+	0.000	0.000	Merged-chr2-60204421-25
NR1072--MA0463.1.Bcl6	chr7	45333426	45333439	+	0.000	0.000	Merged-chr7-45333550-67
NR919--MA0463.1.Bcl6	chr5	107953079	107953092	-	0.000	0.000	Merged-chr5-107953037-18
NR1081--MA0463.1.Bcl6	chr7	66180295	66180308	-	0.000	0.000	Merged-chr7-66180398-100
NR937--MA0463.1.Bcl6	chr5	123914992	123915005	+	0.000	0.000	Merged-chr5-123915037-44
NR722--MA0463.1.Bcl6	chr3	37753353	37753366	-	0.000	0.000	Merged-chr3-37753406-27
NR427--MA0731.1.BCL6B	chr15	98918169	98918185	-	0.000	0.000	Merged-chr15-98918078-57
NR709--MA0463.1.Bcl6	chr2	167505401	167505414	-	0.000	0.000	Merged-chr2-167505349-52
NR1059--MA0731.1.BCL6B	chr7	19157672	19157688	+	0.000	0.000	Merged-chr7-19157659-48
NR25--MA0463.1.Bcl6	chr1	74398219	74398232	-	0.000	0.000	Merged-chr1-74398237-10
NR870--MA0463.1.Bcl6	chr4	152491506	152491519	+	0.000	0.000	Merged-chr4-152491569-49
NR624--MA0463.1.Bcl6	chr2	18609092	18609105	+	0.000	0.000	Merged-chr2-18609153-119
NR257--MA0731.1.BCL6B	chr12	100899314	100899330	-	0.000	0.000	Merged-chr12-100899409-8
NR987--MA0463.1.Bcl6	chr6	40898535	40898548	-	0.000	0.000	Merged-chr6-40898625-5
NR629--MA0463.1.Bcl6	chr2	29346721	29346734	+	0.000	0.000	Merged-chr2-29346860-41
NR1100--MA0463.1.Bcl6	chr7	98090357	98090370	-	0.000	0.000	Merged-chr7-98090470-13
NR647--MA0463.1.Bcl6	chr2	44981636	44981649	-	0.000	0.000	Merged-chr2-44981813-26
NR57--MA0463.1.Bcl6	chr1	153675606	153675619	-	0.000	0.000	Merged-chr1-153675831-16
NR544--MA0463.1.Bcl6	chr18	20879814	20879827	+	0.000	0.000	Merged-chr18-20879916-27
NR110--MA0463.1.Bcl6	chr10	41984394	41984407	+	0.000	0.000	Merged-chr10-41984389-13
NR93--MA0463.1.Bcl6	chr10	13553006	13553019	-	0.000	0.000	Merged-chr10-13553137-58
NR580--MA0463.1.Bcl6	chr19	8984436	8984449	-	0.000	0.000	Merged-chr19-8984601-50
NR437--MA0463.1.Bcl6	chr16	18127358	18127371	-	0.000	0.000	Merged-chr16-18127553-42
NR222--MA0463.1.Bcl6	chr11	104581875	104581888	+	0.000	0.000	Merged-chr11-104581782-46
NR549--MA0463.1.Bcl6	chr18	38365161	38365174	+	0.000	0.000	Merged-chr18-38365063-36
NR1201--MA0731.1.BCL6B	chr9	7221396	7221412	-	0.000	0.000	Merged-chr9-7221574-61
NR1007--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR89--MA0463.1.Bcl6	chr1	193421645	193421658	+	0.000	0.000	Merged-chr1-193421738-60
NR218--MA0463.1.Bcl6	chr11	98497618	98497631	+	0.000	0.000	Merged-chr11-98497586-22
NR228--MA0731.1.BCL6B	chr11	109743975	109743991	+	0.000	0.000	Merged-chr11-109744155-21
NR912--MA0463.1.Bcl6	chr5	100526530	100526543	-	0.000	0.000	Merged-chr5-100526478-48
NR469--MA0463.1.Bcl6	chr16	75617789	75617802	+	0.000	0.000	Merged-chr16-75617911-31
NR930--MA0463.1.Bcl6	chr5	117107521	117107534	+	0.000	0.000	Merged-chr5-117107665-16
NR1155--MA0463.1.Bcl6	chr8	70806729	70806742	+	0.000	0.000	Merged-chr8-70806772-33
NR487--MA0463.1.Bcl6	chr17	12758212	12758225	-	0.000	0.000	Merged-chr17-12758149-14
NR188--MA0731.1.BCL6B	chr11	51638254	51638270	+	0.000	0.000	Merged-chr11-51638186-26
NR908--MA0463.1.Bcl6	chr5	96176567	96176580	-	0.000	0.000	Merged-chr5-96176703-93
NR1031--MA0731.1.BCL6B	chr6	134035630	134035646	+	0.000	0.000	Merged-chr6-134035696-155
NR290--MA0463.1.Bcl6	chr13	37801785	37801798	-	0.000	0.000	Merged-chr13-37801685-58
NR711--MA0463.1.Bcl6	chr2	172927661	172927674	-	0.000	0.000	Merged-chr2-172927809-45
NR832--MA0463.1.Bcl6	chr4	119897624	119897637	+	0.000	0.000	Merged-chr4-119897419-50
NR192--MA0463.1.Bcl6	chr11	57951648	57951661	+	0.000	0.000	Merged-chr11-57951726-64
NR1093--MA0463.1.Bcl6	chr7	80789263	80789276	+	0.000	0.000	Merged-chr7-80789417-43
NR501--MA0463.1.Bcl6	chr17	35861169	35861182	+	0.000	0.000	Merged-chr17-35861437-48
NR828--MA0463.1.Bcl6	chr4	101292089	101292102	+	0.000	0.000	Merged-chr4-101292169-1
NR289--MA0731.1.BCL6B	chr13	35871507	35871523	-	0.000	0.000	Merged-chr13-35871308-48
NR32--MA0463.1.Bcl6	chr1	85794371	85794384	+	0.000	0.000	Merged-chr1-85794071-131
NR846--MA0463.1.Bcl6	chr4	135963648	135963661	-	0.000	0.000	Merged-chr4-135963723-59
NR50--MA0463.1.Bcl6	chr1	131010627	131010640	-	0.000	0.000	Merged-chr1-131010715-50
NR1241--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR618--MA0463.1.Bcl6	chr2	5841044	5841057	+	0.000	0.000	Merged-chr2-5840978-13
NR882--MA0463.1.Bcl6	chr5	23844215	23844228	-	0.000	0.000	Merged-chr5-23844143-49
NR524--MA0463.1.Bcl6	chr17	66101675	66101688	+	0.000	0.000	Merged-chr17-66101673-100
NR1210--MA0463.1.Bcl6	chr9	35117633	35117646	+	0.000	0.000	Merged-chr9-35117725-13
NR636--MA0463.1.Bcl6	chr2	34945660	34945673	-	0.000	0.000	Merged-chr2-34945759-18
NR1220--MA0731.1.BCL6B	chr9	50591107	50591123	-	0.000	0.000	Merged-chr9-50591208-32
NR4--MA0463.1.Bcl6	chr1	23399750	23399763	-	0.000	0.000	Merged-chr1-23399724-29
NR1112--MA0463.1.Bcl6	chr7	107664399	107664412	-	0.000	0.000	Merged-chr7-107664561-57
NR26--MA0731.1.BCL6B	chr1	79561122	79561138	-	0.000	0.000	Merged-chr1-79561257-51
NR341--MA0463.1.Bcl6	chr14	55604120	55604133	-	0.000	0.000	Merged-chr14-55604128-61
NR789--MA0463.1.Bcl6	chr4	9066621	9066634	+	0.000	0.000	Merged-chr4-9066622-31
NR216--MA0463.1.Bcl6	chr11	96916648	96916661	-	0.000	0.000	Merged-chr11-96916500-59
NR113--MA0463.1.Bcl6	chr10	57743832	57743845	+	0.000	0.000	Merged-chr10-57743822-47
NR96--MA0463.1.Bcl6	chr10	17566167	17566180	-	0.000	0.000	Merged-chr10-17566277-15
NR131--MA0463.1.Bcl6	chr10	81082406	81082419	-	0.000	0.000	Merged-chr10-81082466-12
NR1247--MA0463.1.Bcl6	chr9	102784521	102784534	+	0.000	0.000	Merged-chr9-102784634-33
NR1063--MA0731.1.BCL6B	chr7	25219964	25219980	+	0.000	0.000	Merged-chr7-25219850-78
NR458--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR476--MA0463.1.Bcl6	chr16	84813404	84813417	+	0.000	0.000	Merged-chr16-84813469-4
NR494--MA0463.1.Bcl6	chr17	30335836	30335849	+	0.000	0.000	Merged-chr17-30335946-15
NR266--MA0463.1.Bcl6	chr12	111165941	111165954	+	0.000	0.000	Merged-chr12-111165903-22
NR933--MA0463.1.Bcl6	chr5	120696938	120696951	-	0.000	0.000	Merged-chr5-120697061-40
NR1055--MA0731.1.BCL6B	chr7	16330676	16330692	-	0.000	0.000	Merged-chr7-16330514-7
NR893--MA0731.1.BCL6B	chr5	63768001	63768017	+	0.000	0.000	Merged-chr5-63767981-25
NR1064--MA0463.1.Bcl6	chr7	25780165	25780178	+	0.000	0.000	Merged-chr7-25780138-19
NR402--MA0731.1.BCL6B	chr15	75989467	75989483	-	0.000	0.000	Merged-chr15-75989277-9
NR396--MA0463.1.Bcl6	chr15	66860878	66860891	+	0.000	0.000	Merged-chr15-66860959-16
NR168--MA0463.1.Bcl6	chr11	4497614	4497627	-	0.000	0.000	Merged-chr11-4497649-38
NR186--MA0463.1.Bcl6	chr11	51638256	51638269	+	0.000	0.000	Merged-chr11-51638186-26
NR808--MA0731.1.BCL6B	chr4	43045926	43045942	+	0.000	0.000	Merged-chr4-43046068-69
NR871--MA0463.1.Bcl6	chr4	155761221	155761234	-	0.000	0.000	Merged-chr4-155761063-52
NR17--MA0463.1.Bcl6	chr1	60909214	60909227	-	0.000	0.000	Merged-chr1-60909043-49
NR1265--MA0731.1.BCL6B	chrX	7657331	7657347	-	0.000	0.000	Merged-chrX-7657381-29
NR625--MA0463.1.Bcl6	chr2	18765774	18765787	+	0.000	0.000	Merged-chr2-18765910-35
NR35--MA0463.1.Bcl6	chr1	85961120	85961133	+	0.000	0.000	Merged-chr1-85961052-28
NR58--MA0731.1.BCL6B	chr1	153675606	153675622	+	0.000	0.000	Merged-chr1-153675831-16
NR1204--MA0463.1.Bcl6	chr9	13443678	13443691	-	0.000	0.000	Merged-chr9-13443699-54
NR320--MA0731.1.BCL6B	chr13	112551547	112551563	-	0.000	0.000	Merged-chr13-112551755-26
NR666--MA0463.1.Bcl6	chr2	75055298	75055311	+	0.000	0.000	Merged-chr2-75055098-51
NR563--MA0463.1.Bcl6	chr18	65272282	65272295	+	0.000	0.000	Merged-chr18-65272227-29
NR171--MA0731.1.BCL6B	chr11	6366005	6366021	+	0.000	0.000	Merged-chr11-6366075-36
NR1003--MA0463.1.Bcl6	chr6	88757070	88757083	-	0.000	0.000	Merged-chr6-88757111-24
NR965--MA0731.1.BCL6B	chr5	148495029	148495045	+	0.000	0.000	Merged-chr5-148494934-110
NR223--MA0463.1.Bcl6	chr11	104630448	104630461	-	0.000	0.000	Merged-chr11-104630373-60
NR1124--MA0463.1.Bcl6	chr7	125635678	125635691	-	0.000	0.000	Merged-chr7-125635870-68
NR1021--MA0463.1.Bcl6	chr6	127582688	127582701	+	0.000	0.000	Merged-chr6-127582626-90
NR564--MA0731.1.BCL6B	chr18	65395665	65395681	-	0.000	0.000	Merged-chr18-65395765-31
NR1272--MA0463.1.Bcl6	chrX	57184979	57184992	-	0.000	0.000	Merged-chrX-57185087-24
NR325--MA0731.1.BCL6B	chr14	7964613	7964629	+	0.000	0.000	Merged-chr14-7964637-21
NR125--MA0463.1.Bcl6	chr10	74823592	74823605	-	0.000	0.000	Merged-chr10-74823662-27
NR848--MA0731.1.BCL6B	chr4	136031599	136031615	-	0.000	0.000	Merged-chr4-136031447-41
NR913--MA0463.1.Bcl6	chr5	105062593	105062606	+	0.000	0.000	Merged-chr5-105062474-83
NR1138--MA0463.1.Bcl6	chr7	141302903	141302916	-	0.000	0.000	Merged-chr7-141303065-41
NR255--MA0463.1.Bcl6	chr12	100168534	100168547	+	0.000	0.000	Merged-chr12-100168610-40
NR1156--MA0463.1.Bcl6	chr8	72216003	72216016	-	0.000	0.000	Merged-chr8-72216019-31
NR923--MA0731.1.BCL6B	chr5	112276253	112276269	+	0.000	0.000	Merged-chr5-112276109-3
NR1066--MA0731.1.BCL6B	chr7	28277756	28277772	+	0.000	0.000	Merged-chr7-28277834-40
NR5--MA0731.1.BCL6B	chr1	33684865	33684881	-	0.000	0.000	Merged-chr1-33684729-20
NR712--MA0463.1.Bcl6	chr2	173077132	173077145	-	0.000	0.000	Merged-chr2-173077118-17
NR157--MA0463.1.Bcl6	chr10	117660123	117660136	-	0.000	0.000	Merged-chr10-117659981-30
NR155--MA0731.1.BCL6B	chr10	111925666	111925682	+	0.000	0.000	Merged-chr10-111925713-30
NR426--MA0731.1.BCL6B	chr15	97963454	97963470	-	0.000	0.000	Merged-chr15-97963529-3
NR535--MA0731.1.BCL6B	chr17	84368827	84368843	-	0.000	0.000	Merged-chr17-84368765-10
NR915--MA0731.1.BCL6B	chr5	105515694	105515710	+	0.000	0.000	Merged-chr5-105515630-23
NR405--MA0731.1.BCL6B	chr15	78448054	78448070	+	0.000	0.000	Merged-chr15-78448224-47
NR243--MA0731.1.BCL6B	chr12	69529960	69529976	-	0.000	0.000	Merged-chr12-69529974-44
NR847--MA0463.1.Bcl6	chr4	136031602	136031615	+	0.000	0.000	Merged-chr4-136031447-41
NR632--MA0463.1.Bcl6	chr2	32057480	32057493	-	0.000	0.000	Merged-chr2-32057507-27
NR753--MA0463.1.Bcl6	chr3	108085486	108085499	-	0.000	0.000	Merged-chr3-108085471-67
NR507--MA0463.1.Bcl6	chr17	45384662	45384675	-	0.000	0.000	Merged-chr17-45384721-21
NR619--MA0463.1.Bcl6	chr2	11170163	11170176	-	0.000	0.000	Merged-chr2-11170102-28
NR404--MA0463.1.Bcl6	chr15	77789313	77789326	-	0.000	0.000	Merged-chr15-77789452-41
NR888--MA0731.1.BCL6B	chr5	36465098	36465114	-	0.000	0.000	Merged-chr5-36465079-55
NR637--MA0463.1.Bcl6	chr2	35110234	35110247	+	0.000	0.000	Merged-chr2-35110211-1
NR126--MA0731.1.BCL6B	chr10	74823592	74823608	+	0.000	0.000	Merged-chr10-74823662-27
NR100--MA0463.1.Bcl6	chr10	21252228	21252241	-	0.000	0.000	Merged-chr10-21252266-47
NR1225--MA0463.1.Bcl6	chr9	58247240	58247253	-	0.000	0.000	Merged-chr9-58247218-31
NR445--MA0463.1.Bcl6	chr16	32430855	32430868	-	0.000	0.000	Merged-chr16-32431022-65
NR226--MA0463.1.Bcl6	chr11	108101668	108101681	-	0.000	0.000	Merged-chr11-108101692-19
NR1248--MA0463.1.Bcl6	chr9	105643038	105643051	+	0.000	0.000	Merged-chr9-105643016-54
NR920--MA0463.1.Bcl6	chr5	110653365	110653378	+	0.000	0.000	Merged-chr5-110653386-72
NR1145--MA0463.1.Bcl6	chr8	25256217	25256230	+	0.000	0.000	Merged-chr8-25256219-29
NR206--MA0731.1.BCL6B	chr11	69921667	69921683	+	0.000	0.000	Merged-chr11-69921533-99
NR495--MA0463.1.Bcl6	chr17	31831308	31831321	+	0.000	0.000	Merged-chr17-31831136-47
NR328--MA0731.1.BCL6B	chr14	16256344	16256360	-	0.000	0.000	Merged-chr14-16256161-59
NR267--MA0463.1.Bcl6	chr12	112862135	112862148	+	0.000	0.000	Merged-chr12-112862043-16
NR689--MA0731.1.BCL6B	chr2	124732779	124732795	-	0.000	0.000	Merged-chr2-124732800-44
NR164--MA0463.1.Bcl6	chr10	130337769	130337782	+	0.000	0.000	Merged-chr10-130337662-26
NR952--MA0463.1.Bcl6	chr5	139303891	139303904	+	0.000	0.000	Merged-chr5-139303910-62
NR1186--MA0463.1.Bcl6	chr8	120702038	120702051	+	0.000	0.000	Merged-chr8-120702084-56
NR397--MA0463.1.Bcl6	chr15	67031460	67031473	-	0.000	0.000	Merged-chr15-67031356-8
NR957--MA0463.1.Bcl6	chr5	144040910	144040923	-	0.000	0.000	Merged-chr5-144040932-23
NR742--MA0463.1.Bcl6	chr3	96576887	96576900	+	0.000	0.000	Merged-chr3-96576802-53
NR187--MA0463.1.Bcl6	chr11	51638254	51638267	-	0.000	0.000	Merged-chr11-51638186-26
NR626--MA0463.1.Bcl6	chr2	18765846	18765859	+	0.000	0.000	Merged-chr2-18765910-35
NR989--MA0463.1.Bcl6	chr6	43349277	43349290	+	0.000	0.000	Merged-chr6-43349235-32
NR792--MA0463.1.Bcl6	chr4	12778303	12778316	+	0.000	0.000	Merged-chr4-12778412-28
NR434--MA0463.1.Bcl6	chr16	10844226	10844239	-	0.000	0.000	Merged-chr16-10844299-63
NR1120--MA0463.1.Bcl6	chr7	117394083	117394096	+	0.000	0.000	Merged-chr7-117394201-50
NR340--MA0463.1.Bcl6	chr14	55603985	55603998	+	0.000	0.000	Merged-chr14-55604128-61
NR1250--MA0463.1.Bcl6	chr9	107569091	107569104	+	0.000	0.000	Merged-chr9-107569019-67
NR1107--MA0463.1.Bcl6	chr7	101896592	101896605	+	0.000	0.000	Merged-chr7-101896554-69
NR318--MA0463.1.Bcl6	chr13	112551550	112551563	+	0.000	0.000	Merged-chr13-112551755-26
NR1219--MA0463.1.Bcl6	chr9	50591110	50591123	+	0.000	0.000	Merged-chr9-50591208-32
NR224--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR1125--MA0463.1.Bcl6	chr7	128029573	128029586	-	0.000	0.000	Merged-chr7-128029602-11
NR336--MA0463.1.Bcl6	chr14	52304831	52304844	-	0.000	0.000	Merged-chr14-52304982-66
NR121--MA0463.1.Bcl6	chr10	67644394	67644407	+	0.000	0.000	Merged-chr10-67644505-31
NR94--MA0731.1.BCL6B	chr10	13553006	13553022	+	0.000	0.000	Merged-chr10-13553137-58
NR448--MA0463.1.Bcl6	chr16	38396471	38396484	+	0.000	0.000	Merged-chr16-38396327-34
NR108--MA0731.1.BCL6B	chr10	39133922	39133938	+	0.000	0.000	Merged-chr10-39134020-55
NR1171--MA0731.1.BCL6B	chr8	94434330	94434346	-	0.000	0.000	Merged-chr8-94434227-54
NR569--MA0463.1.Bcl6	chr18	73644851	73644864	-	0.000	0.000	Merged-chr18-73644928-16
NR1040--MA0463.1.Bcl6	chr6	143115346	143115359	-	0.000	0.000	Merged-chr6-143115192-122,Merged-chr6-143115547-2
NR260--MA0463.1.Bcl6	chr12	102622473	102622486	-	0.000	0.000	Merged-chr12-102622545-47
NR1152--MA0463.1.Bcl6	chr8	66497137	66497150	+	0.000	0.000	Merged-chr8-66497339-52
NR770--MA0731.1.BCL6B	chr3	139064354	139064370	+	0.000	0.000	Merged-chr3-139064319-48
NR1184--MA0731.1.BCL6B	chr8	115496170	115496186	+	0.000	0.000	Merged-chr8-115496222-29
NR699--MA0463.1.Bcl6	chr2	144198942	144198955	+	0.000	0.000	Merged-chr2-144198804-26
NR1170--MA0463.1.Bcl6	chr8	91545705	91545718	+	0.000	0.000	Merged-chr8-91545805-43
NR390--MA0463.1.Bcl6	chr15	58655187	58655200	+	0.000	0.000	Merged-chr15-58655104-54
NR256--MA0463.1.Bcl6	chr12	100636465	100636478	+	0.000	0.000	Merged-chr12-100636391-39
NR911--MA0731.1.BCL6B	chr5	99336699	99336715	-	0.000	0.000	Merged-chr5-99336656-39
NR1054--MA0731.1.BCL6B	chr7	13054842	13054858	+	0.000	0.000	Merged-chr7-13054889-1
