#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR16940--MA0599.1.KLF5	chr14	45388837	45388846	+	0.000	0.000	Merged-chr14-45388877-116
NR24636--MA0741.1.KLF16	chr17	56553249	56553259	+	0.000	0.000	Merged-chr17-56553180-22
NR43099--MA0599.1.KLF5	chr5	113164950	113164959	+	0.000	0.000	Merged-chr5-113165071-16
NR20879--MA0599.1.KLF5	chr15	100687264	100687273	-	0.000	0.000	Merged-chr15-100687236-65
NR7805--MA0740.1.KLF14	chr11	29515043	29515056	-	0.000	0.000	Merged-chr11-29515062-56
NR2030--MA1107.1.KLF9	chr1	134344789	134344801	+	0.000	0.000	Merged-chr1-134344743-32
NR50106--MA0741.1.KLF16	chr7	65644852	65644862	+	0.000	0.000	Merged-chr7-65644925-69
NR49924--MA0742.1.Klf12	chr7	46839124	46839138	-	0.000	0.000	Merged-chr7-46838931-53
NR52463--MA0039.3.KLF4	chr7	143822974	143822984	+	0.000	0.000	Merged-chr7-143822961-65
NR42769--MA1107.1.KLF9	chr5	105110353	105110365	+	0.000	0.000	Merged-chr5-105110402-76
NR40196--MA0740.1.KLF14	chr4	141618779	141618792	-	0.000	0.000	Merged-chr4-141618821-28
NR35554--MA0741.1.KLF16	chr3	105704894	105704904	+	0.000	0.000	Merged-chr3-105704887-86
NR7703--MA0742.1.Klf12	chr11	22001748	22001762	+	0.000	0.000	Merged-chr11-22001855-28
NR53065--MA0740.1.KLF14	chr8	36249414	36249427	-	0.000	0.000	Merged-chr8-36249558-6
NR139--MA0599.1.KLF5	chr1	16688738	16688747	-	0.000	0.000	Merged-chr1-16688563-89
NR27128--MA1107.1.KLF9	chr18	80707835	80707847	-	0.000	0.000	Merged-chr18-80707776-138
NR8121--MA0741.1.KLF16	chr11	49271606	49271616	+	0.000	0.000	Merged-chr11-49271409-24
NR3448--MA0599.1.KLF5	chr1	181144183	181144192	+	0.000	0.000	Merged-chr1-181144225-73
NR50074--MA0493.1.Klf1	chr7	63987038	63987048	-	0.000	0.000	Merged-chr7-63987101-39
NR22924--MA0740.1.KLF14	chr16	95585675	95585688	-	0.000	0.000	Merged-chr16-95585636-36
NR45601--MA0599.1.KLF5	chr6	38320744	38320753	-	0.000	0.000	Merged-chr6-38320889-16
NR22551--MA0742.1.Klf12	chr16	87746840	87746854	-	0.000	0.000	Merged-chr16-87746947-32
NR12213--MA0493.1.Klf1	chr12	79190962	79190972	+	0.000	0.000	Merged-chr12-79191040-14
NR12697--MA0599.1.KLF5	chr12	100200092	100200101	-	0.000	0.000	Merged-chr12-100200092-180
NR1398--MA0599.1.KLF5	chr1	91053358	91053367	-	0.000	0.000	Merged-chr1-91053265-106
NR28125--MA0599.1.KLF5	chr19	24999412	24999421	+	0.000	0.000	Merged-chr19-24999619-45
NR28182--MA0741.1.KLF16	chr19	29251590	29251600	+	0.000	0.000	Merged-chr19-29251639-67
NR27559--MA0742.1.Klf12	chr19	4942879	4942893	+	0.000	0.000	Merged-chr19-4942974-44
NR28464--MA1107.1.KLF9	chr19	41207067	41207079	+	0.000	0.000	Merged-chr19-41206944-35
NR38579--MA0039.3.KLF4	chr4	107923681	107923691	+	0.000	0.000	Merged-chr4-107923581-50
NR13088--MA0493.1.Klf1	chr12	110375399	110375409	-	0.000	0.000	Merged-chr12-110375416-20
NR43890--MA1107.1.KLF9	chr5	128981845	128981857	-	0.000	0.000	Merged-chr5-128981776-29
NR3867--MA0742.1.Klf12	chr1	191999221	191999235	-	0.000	0.000	Merged-chr1-191999183-26
NR54762--MA0740.1.KLF14	chr8	111967377	111967390	+	0.000	0.000	Merged-chr8-111967453-22
NR4285--MA0741.1.KLF16	chr10	18210925	18210935	+	0.000	0.000	Merged-chr10-18210911-13
NR11803--MA1107.1.KLF9	chr12	54398455	54398467	-	0.000	0.000	Merged-chr12-54398333-42
NR13428--MA0740.1.KLF14	chr12	117447280	117447293	+	0.000	0.000	Merged-chr12-117447459-59
NR31714--MA0657.1.KLF13	chr2	120629059	120629076	+	0.000	0.000	Merged-chr2-120628986-58
NR59668--MA0742.1.Klf12	chrX	113298188	113298202	-	0.000	0.000	Merged-chrX-113298172-75
NR33185--MA0599.1.KLF5	chr2	167959747	167959756	+	0.000	0.000	Merged-chr2-167959658-81
NR16465--MA0493.1.Klf1	chr14	20503194	20503204	+	0.000	0.000	Merged-chr14-20503247-33
NR14719--MA1107.1.KLF9	chr13	63565280	63565292	-	0.000	0.000	Merged-chr13-63565266-93
NR18098--MA1107.1.KLF9	chr14	99045512	99045524	+	0.000	0.000	Merged-chr14-99045494-2
NR2876--MA0741.1.KLF16	chr1	165771689	165771699	+	0.000	0.000	Merged-chr1-165771713-31
NR46448--MA1107.1.KLF9	chr6	85069238	85069250	+	0.000	0.000	Merged-chr6-85069179-83
NR35565--MA1107.1.KLF9	chr3	105825730	105825742	+	0.000	0.000	Merged-chr3-105825792-34
NR35902--MA0599.1.KLF5	chr3	121105342	121105351	-	0.000	0.000	Merged-chr3-121105161-35
NR28684--MA0493.1.Klf1	chr19	46983950	46983960	+	0.000	0.000	Merged-chr19-46983880-15
NR2161--MA0599.1.KLF5	chr1	138130577	138130586	+	0.000	0.000	Merged-chr1-138130407-21
NR24682--MA1107.1.KLF9	chr17	56898023	56898035	+	0.000	0.000	Merged-chr17-56897869-32
NR53940--MA0741.1.KLF16	chr8	81854945	81854955	-	0.000	0.000	Merged-chr8-81854929-80
NR39969--MA0742.1.Klf12	chr4	137714168	137714182	-	0.000	0.000	Merged-chr4-137714339-14
NR52007--MA1107.1.KLF9	chr7	135605492	135605504	-	0.000	0.000	Merged-chr7-135605308-40
NR21829--MA1107.1.KLF9	chr16	35984019	35984031	-	0.000	0.000	Merged-chr16-35984000-4
NR51915--MA0039.3.KLF4	chr7	130647044	130647054	-	0.000	0.000	Merged-chr7-130647041-17
NR51925--MA0493.1.Klf1	chr7	131362779	131362789	+	0.000	0.000	Merged-chr7-131362849-81
NR10384--MA0741.1.KLF16	chr11	105180787	105180797	-	0.000	0.000	Merged-chr11-105180803-1
NR58402--MA0657.1.KLF13	chr9	114731111	114731128	-	0.000	0.000	Merged-chr9-114731222-121
NR48996--MA0599.1.KLF5	chr7	19940121	19940130	+	0.000	0.000	Merged-chr7-19940222-74
NR20657--MA0741.1.KLF16	chr15	96709705	96709715	-	0.000	0.000	Merged-chr15-96709889-88
NR48167--MA0740.1.KLF14	chr6	142345907	142345920	+	0.000	0.000	Merged-chr6-142345915-71
NR34449--MA0493.1.Klf1	chr3	65957408	65957418	+	0.000	0.000	Merged-chr3-65957494-4
NR20928--MA0741.1.KLF16	chr15	101254040	101254050	-	0.000	0.000	Merged-chr15-101254025-64
NR57345--MA0493.1.Klf1	chr9	85843783	85843793	-	0.000	0.000	Merged-chr9-85843556-83
NR48438--MA0740.1.KLF14	chr6	148212163	148212176	-	0.000	0.000	Merged-chr6-148212124-77
NR58814--MA0742.1.Klf12	chr9	123253116	123253130	+	0.000	0.000	Merged-chr9-123252996-28
NR23048--MA0741.1.KLF16	chr17	3230416	3230426	+	0.000	0.000	Merged-chr17-3230389-26
NR37835--MA0493.1.Klf1	chr4	55343393	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR45928--MA0599.1.KLF5	chr6	51468982	51468991	+	0.000	0.000	Merged-chr6-51469181-7
NR16018--MA0599.1.KLF5	chr13	114086504	114086513	+	0.000	0.000	Merged-chr13-114086496-8
NR18498--MA0741.1.KLF16	chr14	122035998	122036008	+	0.000	0.000	Merged-chr14-122036030-34
NR52011--MA0039.3.KLF4	chr7	135669502	135669512	+	0.000	0.000	Merged-chr7-135669447-32
NR18769--MA0741.1.KLF16	chr15	18818615	18818625	-	0.000	0.000	Merged-chr15-18818754-6
NR58681--MA0493.1.Klf1	chr9	121241969	121241979	-	0.000	0.000	Merged-chr9-121242030-1
NR45713--MA0599.1.KLF5	chr6	43265811	43265820	-	0.000	0.000	Merged-chr6-43265780-49
NR39023--MA0741.1.KLF16	chr4	120287786	120287796	-	0.000	0.000	Merged-chr4-120287807-68
NR40267--MA1107.1.KLF9	chr4	144901751	144901763	+	0.000	0.000	Merged-chr4-144901724-37
NR33386--MA0493.1.Klf1	chr2	173205044	173205054	-	0.000	0.000	Merged-chr2-173204995-14
NR12100--MA0039.3.KLF4	chr12	73997650	73997660	-	0.000	0.000	Merged-chr12-73997470-1
NR6731--MA0599.1.KLF5	chr10	117532277	117532286	+	0.000	0.000	Merged-chr10-117532128-28
NR23467--MA1107.1.KLF9	chr17	23993668	23993680	+	0.000	0.000	Merged-chr17-23993779-26
NR35490--MA0599.1.KLF5	chr3	104638572	104638581	-	0.000	0.000	Merged-chr3-104638712-128
NR21505--MA0742.1.Klf12	chr16	20622571	20622585	-	0.000	0.000	Merged-chr16-20622479-9
NR57031--MA1107.1.KLF9	chr9	72639848	72639860	-	0.000	0.000	Merged-chr9-72639976-11
NR25508--MA1107.1.KLF9	chr17	87265980	87265992	+	0.000	0.000	Merged-chr17-87265881-68
NR1070--MA1107.1.KLF9	chr1	74854897	74854909	-	0.000	0.000	Merged-chr1-74854969-34
NR29077--MA0742.1.Klf12	chr2	3118328	3118342	-	0.000	0.000	Merged-chr2-3118423-48
NR53987--MA0741.1.KLF16	chr8	83699207	83699217	-	0.000	0.000	Merged-chr8-83698923-131
NR33297--MA0599.1.KLF5	chr2	170205678	170205687	-	0.000	0.000	Merged-chr2-170205615-94
NR52128--MA1107.1.KLF9	chr7	139412378	139412390	-	0.000	0.000	Merged-chr7-139412509-29
NR29215--MA0599.1.KLF5	chr2	6547536	6547545	+	0.000	0.000	Merged-chr2-6547586-22
NR56399--MA0599.1.KLF5	chr9	53301448	53301457	+	0.000	0.000	Merged-chr9-53301567-34
NR10036--MA0741.1.KLF16	chr11	98358368	98358378	-	0.000	0.000	Merged-chr11-98358396-75
NR6198--MA0740.1.KLF14	chr10	94035832	94035845	+	0.000	0.000	Merged-chr10-94035928-82
NR51155--MA0493.1.Klf1	chr7	109726251	109726261	-	0.000	0.000	Merged-chr7-109726329-8
NR50754--MA1107.1.KLF9	chr7	97332371	97332383	-	0.000	0.000	Merged-chr7-97332491-89
NR35324--MA0742.1.Klf12	chr3	101377057	101377071	-	0.000	0.000	Merged-chr3-101377096-48
NR33278--MA1107.1.KLF9	chr2	170147732	170147744	+	0.000	0.000	Merged-chr2-170147732-33
NR18877--MA1107.1.KLF9	chr15	31440105	31440117	+	0.000	0.000	Merged-chr15-31440136-19
NR26397--MA0493.1.Klf1	chr18	55161851	55161861	-	0.000	0.000	Merged-chr18-55161771-19
NR26011--MA0741.1.KLF16	chr18	34887442	34887452	+	0.000	0.000	Merged-chr18-34887458-62
NR23539--MA0740.1.KLF14	chr17	24804244	24804257	-	0.000	0.000	Merged-chr17-24804401-35
NR49721--MA0740.1.KLF14	chr7	44305027	44305040	-	0.000	0.000	Merged-chr7-44305170-86
NR43864--MA0493.1.Klf1	chr5	125475773	125475783	-	0.000	0.000	Merged-chr5-125475935-61
NR8575--MA0599.1.KLF5	chr11	60811289	60811298	+	0.000	0.000	Merged-chr11-60811220-49
NR157--MA0599.1.KLF5	chr1	20951572	20951581	+	0.000	0.000	Merged-chr1-20951631-56
NR51957--MA0599.1.KLF5	chr7	132336890	132336899	-	0.000	0.000	Merged-chr7-132337014-20
NR33606--MA0599.1.KLF5	chr2	180042432	180042441	+	0.000	0.000	Merged-chr2-180042476-118
NR42572--MA1107.1.KLF9	chr5	99252931	99252943	+	0.000	0.000	Merged-chr5-99252869-81
NR16643--MA0740.1.KLF14	chr14	27114834	27114847	+	0.000	0.000	Merged-chr14-27114945-21
NR9--MA0741.1.KLF16	chr1	4857770	4857780	-	0.000	0.000	Merged-chr1-4858004-101
NR56502--MA0599.1.KLF5	chr9	57076425	57076434	+	0.000	0.000	Merged-chr9-57076336-141
NR24602--MA0741.1.KLF16	chr17	56134635	56134645	+	0.000	0.000	Merged-chr17-56134663-50
NR59212--MA0599.1.KLF5	chrX	48439314	48439323	+	0.000	0.000	Merged-chrX-48439360-33
NR39026--MA0599.1.KLF5	chr4	120288021	120288030	+	0.000	0.000	Merged-chr4-120287807-68
NR11279--MA0742.1.Klf12	chr12	8306578	8306592	-	0.000	0.000	Merged-chr12-8306600-1
NR20324--MA0599.1.KLF5	chr15	86173932	86173941	+	0.000	0.000	Merged-chr15-86173737-35
NR57162--MA0599.1.KLF5	chr9	77544846	77544855	+	0.000	0.000	Merged-chr9-77544648-151
NR59418--MA0599.1.KLF5	chrX	74328817	74328826	-	0.000	0.000	Merged-chrX-74329006-35
NR40433--MA0740.1.KLF14	chr4	148444832	148444845	-	0.000	0.000	Merged-chr4-148444677-50
NR26984--MA0599.1.KLF5	chr18	75819198	75819207	-	0.000	0.000	Merged-chr18-75819270-8
NR6923--MA0493.1.Klf1	chr10	120628275	120628285	+	0.000	0.000	Merged-chr10-120628264-28
NR138--MA1107.1.KLF9	chr1	16656892	16656904	+	0.000	0.000	Merged-chr1-16656979-64
NR5615--MA0740.1.KLF14	chr10	79959910	79959923	+	0.000	0.000	Merged-chr10-79960055-51
NR3393--MA0740.1.KLF14	chr1	180548107	180548120	-	0.000	0.000	Merged-chr1-180548194-33
NR41170--MA0599.1.KLF5	chr5	24393591	24393600	+	0.000	0.000	Merged-chr5-24393621-16
NR48579--MA0741.1.KLF16	chr7	6286524	6286534	-	0.000	0.000	Merged-chr7-6286404-52
NR20100--MA0741.1.KLF16	chr15	81966358	81966368	+	0.000	0.000	Merged-chr15-81966317-19
NR28124--MA1107.1.KLF9	chr19	24961757	24961769	+	0.000	0.000	Merged-chr19-24961657-56
NR52935--MA0599.1.KLF5	chr8	27201030	27201039	+	0.000	0.000	Merged-chr8-27201067-26
NR25947--MA0740.1.KLF14	chr18	32939285	32939298	-	0.000	0.000	Merged-chr18-32939306-98
NR47552--MA0493.1.Klf1	chr6	124918008	124918018	-	0.000	0.000	Merged-chr6-124918143-5
NR36470--MA0741.1.KLF16	chr3	137969325	137969335	+	0.000	0.000	Merged-chr3-137969157-49
NR13870--MA0741.1.KLF16	chr13	29986294	29986304	-	0.000	0.000	Merged-chr13-29986284-62
NR54555--MA0741.1.KLF16	chr8	105860798	105860808	+	0.000	0.000	Merged-chr8-105860627-52
NR45492--MA0039.3.KLF4	chr6	31803305	31803315	+	0.000	0.000	Merged-chr6-31803356-16
NR22042--MA0493.1.Klf1	chr16	46022653	46022663	+	0.000	0.000	Merged-chr16-46022516-69
NR35583--MA1107.1.KLF9	chr3	106484073	106484085	-	0.000	0.000	Merged-chr3-106483877-61
NR7901--MA0493.1.Klf1	chr11	32553877	32553887	+	0.000	0.000	Merged-chr11-32553958-74
NR41357--MA1107.1.KLF9	chr5	31220741	31220753	+	0.000	0.000	Merged-chr5-31220582-73
NR23023--MA0742.1.Klf12	chr16	97515304	97515318	-	0.000	0.000	Merged-chr16-97515393-11
NR52399--MA0741.1.KLF16	chr7	142967379	142967389	+	0.000	0.000	Merged-chr7-142967366-1
NR47454--MA0741.1.KLF16	chr6	121110158	121110168	-	0.000	0.000	Merged-chr6-121110104-77
NR24854--MA0741.1.KLF16	chr17	65951185	65951195	+	0.000	0.000	Merged-chr17-65951140-56
NR39290--MA0599.1.KLF5	chr4	127249969	127249978	-	0.000	0.000	Merged-chr4-127250086-45
NR22168--MA0599.1.KLF5	chr16	55895248	55895257	+	0.000	0.000	Merged-chr16-55895336-85
NR39664--MA0742.1.Klf12	chr4	133910768	133910782	+	0.000	0.000	Merged-chr4-133910816-66
NR51187--MA0599.1.KLF5	chr7	110221651	110221660	-	0.000	0.000	Merged-chr7-110221778-96
NR7174--MA0742.1.Klf12	chr10	127183926	127183940	+	0.000	0.000	Merged-chr10-127183958-4
NR19557--MA0740.1.KLF14	chr15	73169066	73169079	-	0.000	0.000	Merged-chr15-73169118-30
NR47659--MA1107.1.KLF9	chr6	127266112	127266124	+	0.000	0.000	Merged-chr6-127266478-67
NR40980--MA0599.1.KLF5	chr5	14514915	14514924	-	0.000	0.000	Merged-chr5-14515082-42
NR35567--MA0741.1.KLF16	chr3	105892622	105892632	-	0.000	0.000	Merged-chr3-105892493-111
NR43690--MA0599.1.KLF5	chr5	122850028	122850037	+	0.000	0.000	Merged-chr5-122850180-68
NR35687--MA0657.1.KLF13	chr3	108788471	108788488	-	0.000	0.000	Merged-chr3-108788342-25
NR48799--MA0740.1.KLF14	chr7	16875088	16875101	-	0.000	0.000	Merged-chr7-16874886-101
NR20147--MA0741.1.KLF16	chr15	83122211	83122221	+	0.000	0.000	Merged-chr15-83122079-5
NR57489--MA0599.1.KLF5	chr9	89704987	89704996	-	0.000	0.000	Merged-chr9-89704852-68
NR56758--MA0741.1.KLF16	chr9	65398463	65398473	+	0.000	0.000	Merged-chr9-65398517-8
NR6183--MA0741.1.KLF16	chr10	93868528	93868538	+	0.000	0.000	Merged-chr10-93868549-34
NR48441--MA0599.1.KLF5	chr6	148212166	148212175	-	0.000	0.000	Merged-chr6-148212124-77
NR8462--MA1107.1.KLF9	chr11	58290595	58290607	+	0.000	0.000	Merged-chr11-58290425-28
NR25328--MA0740.1.KLF14	chr17	83631937	83631950	-	0.000	0.000	Merged-chr17-83632090-95
NR28931--MA0599.1.KLF5	chr19	57124015	57124024	-	0.000	0.000	Merged-chr19-57123944-45
NR41511--MA0740.1.KLF14	chr5	35757849	35757862	-	0.000	0.000	Merged-chr5-35757894-103
NR4774--MA0741.1.KLF16	chr10	50894849	50894859	+	0.000	0.000	Merged-chr10-50894720-41
NR45036--MA1107.1.KLF9	chr5	149014699	149014711	+	0.000	0.000	Merged-chr5-149014803-8
NR13522--MA0741.1.KLF16	chr13	5864378	5864388	-	0.000	0.000	Merged-chr13-5864557-62
NR23648--MA0740.1.KLF14	chr17	26716056	26716069	-	0.000	0.000	Merged-chr17-26716057-110
NR41282--MA0599.1.KLF5	chr5	29738404	29738413	+	0.000	0.000	Merged-chr5-29738285-27
NR38155--MA0493.1.Klf1	chr4	86712618	86712628	+	0.000	0.000	Merged-chr4-86712811-38
NR44920--MA0741.1.KLF16	chr5	146897308	146897318	-	0.000	0.000	Merged-chr5-146897155-34
NR34171--MA0741.1.KLF16	chr3	40540671	40540681	+	0.000	0.000	Merged-chr3-40540904-52
NR12469--MA0599.1.KLF5	chr12	86833984	86833993	+	0.000	0.000	Merged-chr12-86833940-20
NR18635--MA0039.3.KLF4	chr15	6603847	6603857	+	0.000	0.000	Merged-chr15-6603804-8
NR49928--MA0741.1.KLF16	chr7	46839127	46839137	-	0.000	0.000	Merged-chr7-46838931-53
NR38075--MA0599.1.KLF5	chr4	71291615	71291624	+	0.000	0.000	Merged-chr4-71291736-94
NR23813--MA0599.1.KLF5	chr17	29432055	29432064	+	0.000	0.000	Merged-chr17-29432034-31
NR50513--MA0493.1.Klf1	chr7	81789596	81789606	-	0.000	0.000	Merged-chr7-81789360-69
NR4341--MA0599.1.KLF5	chr10	20952523	20952532	-	0.000	0.000	Merged-chr10-20952486-81
NR9307--MA0599.1.KLF5	chr11	77493319	77493328	-	0.000	0.000	Merged-chr11-77493393-62
NR54098--MA0493.1.Klf1	chr8	85037170	85037180	-	0.000	0.000	Merged-chr8-85037291-15
NR45155--MA0741.1.KLF16	chr5	150860033	150860043	+	0.000	0.000	Merged-chr5-150859850-43
NR55038--MA0657.1.KLF13	chr8	120538813	120538830	+	0.000	0.000	Merged-chr8-120538784-40
