#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR5182--MA0140.2.GATA1::TAL1	chr7	112136764	112136781	+	0.000	0.000	Merged-chr7-112136797-13
NR468--MA0766.1.GATA5	chr1	191803663	191803670	-	0.000	0.000	Merged-chr1-191803516-12
NR806--MA0482.1.Gata4	chr10	118530112	118530122	-	0.000	0.000	Merged-chr10-118529914-14
NR2774--MA0036.3.GATA2	chr18	13016560	13016570	+	0.000	0.000	Merged-chr18-13016580-10
NR791--MA0037.3.GATA3	chr10	117861197	117861204	-	0.000	0.000	Merged-chr10-117861044-50
NR3633--MA0140.2.GATA1::TAL1	chr3	103397635	103397652	-	0.000	0.000	Merged-chr3-103397699-44
NR2732--MA0035.3.Gata1	chr17	84061870	84061880	+	0.000	0.000	Merged-chr17-84061758-18
NR3086--MA0482.1.Gata4	chr2	10581342	10581352	-	0.000	0.000	Merged-chr2-10581253-23
NR787--MA0482.1.Gata4	chr10	117418184	117418194	+	0.000	0.000	Merged-chr10-117417999-69
NR5564--MA0037.3.GATA3	chr9	21172543	21172550	+	0.000	0.000	Merged-chr9-21172499-22
NR5197--MA1104.1.GATA6	chr7	114301482	114301494	-	0.000	0.000	Merged-chr7-114301594-55
NR2113--MA0035.3.Gata1	chr15	67410169	67410179	-	0.000	0.000	Merged-chr15-67410100-57
NR2688--MA0766.1.GATA5	chr17	71681166	71681173	-	0.000	0.000	Merged-chr17-71681067-13
NR5150--MA0037.3.GATA3	chr7	100449172	100449179	-	0.000	0.000	Merged-chr7-100449076-60
NR4706--MA0482.1.Gata4	chr6	97311127	97311137	-	0.000	0.000	Merged-chr6-97311024-32
NR2636--MA0035.3.Gata1	chr17	52150039	52150049	+	0.000	0.000	Merged-chr17-52149947-112
NR1109--MA0036.3.GATA2	chr11	108911012	108911022	+	0.000	0.000	Merged-chr11-108910906-74
NR3690--MA0036.3.GATA2	chr3	132886774	132886784	+	0.000	0.000	Merged-chr3-132886809-16
NR3122--MA0037.3.GATA3	chr2	31081560	31081567	+	0.000	0.000	Merged-chr2-31081632-31
NR4682--MA0766.1.GATA5	chr6	86922089	86922096	-	0.000	0.000	Merged-chr6-86921974-19
NR1272--MA0140.2.GATA1::TAL1	chr12	85177367	85177384	+	0.000	0.000	Merged-chr12-85177311-38
NR134--MA0482.1.Gata4	chr1	87878051	87878061	+	0.000	0.000	Merged-chr1-87877929-42
NR4053--MA0036.3.GATA2	chr4	129008845	129008855	+	0.000	0.000	Merged-chr4-129008820-34
NR2644--MA0036.3.GATA2	chr17	56291309	56291319	+	0.000	0.000	Merged-chr17-56291357-21
NR1184--MA1104.1.GATA6	chr12	32895486	32895498	-	0.000	0.000	Merged-chr12-32895351-16
NR2057--MA0037.3.GATA3	chr15	53267119	53267126	+	0.000	0.000	Merged-chr15-53267286-91
NR2102--MA0482.1.Gata4	chr15	66508082	66508092	+	0.000	0.000	Merged-chr15-66508027-52
NR3732--MA0766.1.GATA5	chr3	136725869	136725876	-	0.000	0.000	Merged-chr3-136725981-1
NR5960--MA0035.3.Gata1	chrX	167038165	167038175	-	0.000	0.000	Merged-chrX-167038027-22
NR1107--MA1104.1.GATA6	chr11	108911011	108911023	-	0.000	0.000	Merged-chr11-108910906-74
NR2533--MA1104.1.GATA6	chr17	13654908	13654920	+	0.000	0.000	Merged-chr17-13654932-70
NR2144--MA0766.1.GATA5	chr15	78571806	78571813	+	0.000	0.000	Merged-chr15-78571844-37
NR2990--MA1104.1.GATA6	chr19	29367423	29367435	+	0.000	0.000	Merged-chr19-29367376-49
NR556--MA0766.1.GATA5	chr10	34172906	34172913	+	0.000	0.000	Merged-chr10-34172961-40
NR4334--MA0140.2.GATA1::TAL1	chr5	92327552	92327569	+	0.000	0.000	Merged-chr5-92327493-24
NR802--MA1104.1.GATA6	chr10	117969928	117969940	+	0.000	0.000	Merged-chr10-117970017-9
NR3198--MA0035.3.Gata1	chr2	65044568	65044578	-	0.000	0.000	Merged-chr2-65044504-13
NR2667--MA0766.1.GATA5	chr17	65954138	65954145	-	0.000	0.000	Merged-chr17-65954196-36
NR5400--MA0037.3.GATA3	chr8	84128304	84128311	-	0.000	0.000	Merged-chr8-84128468-26
NR142--MA0766.1.GATA5	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR4794--MA0036.3.GATA2	chr6	126995668	126995678	+	0.000	0.000	Merged-chr6-126995755-15
NR2253--MA0766.1.GATA5	chr16	10814979	10814986	+	0.000	0.000	Merged-chr16-10815093-30
NR4871--MA0482.1.Gata4	chr6	136491384	136491394	-	0.000	0.000	Merged-chr6-136491563-93
NR5630--MA0766.1.GATA5	chr9	62421170	62421177	+	0.000	0.000	Merged-chr9-62421317-30
NR137--MA0035.3.Gata1	chr1	87878050	87878060	+	0.000	0.000	Merged-chr1-87877929-42
NR2766--MA0036.3.GATA2	chr18	12645151	12645161	+	0.000	0.000	Merged-chr18-12645089-14
NR2105--MA0035.3.Gata1	chr15	66508081	66508091	+	0.000	0.000	Merged-chr15-66508027-52
NR4540--MA1104.1.GATA6	chr6	22409091	22409103	+	0.000	0.000	Merged-chr6-22409213-46
NR3462--MA0037.3.GATA3	chr2	164403163	164403170	+	0.000	0.000	Merged-chr2-164403168-19
NR888--MA0482.1.Gata4	chr11	11564366	11564376	+	0.000	0.000	Merged-chr11-11564485-53
NR2604--MA0482.1.Gata4	chr17	44893784	44893794	-	0.000	0.000	Merged-chr17-44893726-24
NR949--MA0766.1.GATA5	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR924--MA1104.1.GATA6	chr11	48933852	48933864	-	0.000	0.000	Merged-chr11-48933681-40
NR4188--MA0036.3.GATA2	chr5	21248920	21248930	+	0.000	0.000	Merged-chr5-21249086-19
NR3640--MA0035.3.Gata1	chr3	104638422	104638432	-	0.000	0.000	Merged-chr3-104638712-128
NR5421--MA0140.2.GATA1::TAL1	chr8	95001898	95001915	+	0.000	0.000	Merged-chr8-95001890-40
NR2123--MA0766.1.GATA5	chr15	76037809	76037816	+	0.000	0.000	Merged-chr15-76037668-45
NR264--MA0766.1.GATA5	chr1	139009693	139009700	-	0.000	0.000	Merged-chr1-139009798-23
NR126--MA0482.1.Gata4	chr1	85794294	85794304	-	0.000	0.000	Merged-chr1-85794071-131
NR1543--MA0037.3.GATA3	chr13	53374353	53374360	-	0.000	0.000	Merged-chr13-53374422-32
NR5357--MA0140.2.GATA1::TAL1	chr8	33602036	33602053	+	0.000	0.000	Merged-chr8-33602027-23
NR3475--MA0037.3.GATA3	chr2	167888047	167888054	+	0.000	0.000	Merged-chr2-167887922-18
NR1840--MA0482.1.Gata4	chr14	30675115	30675125	-	0.000	0.000	Merged-chr14-30675172-26
NR5314--MA0140.2.GATA1::TAL1	chr7	142354004	142354021	-	0.000	0.000	Merged-chr7-142354183-49
NR2525--MA1104.1.GATA6	chr17	13654772	13654784	+	0.000	0.000	Merged-chr17-13654932-70
NR1176--MA0037.3.GATA3	chr12	28699759	28699766	-	0.000	0.000	Merged-chr12-28699931-23
NR5873--MA0140.2.GATA1::TAL1	chrX	8096918	8096935	-	0.000	0.000	Merged-chrX-8096734-72
NR2060--MA0036.3.GATA2	chr15	53267117	53267127	-	0.000	0.000	Merged-chr15-53267286-91
NR2997--MA0036.3.GATA2	chr19	29418705	29418715	+	0.000	0.000	Merged-chr19-29418635-70
NR3924--MA0035.3.Gata1	chr4	71291541	71291551	+	0.000	0.000	Merged-chr4-71291736-94
NR5439--MA1104.1.GATA6	chr8	106007236	106007248	+	0.000	0.000	Merged-chr8-106007407-44
NR2363--MA1104.1.GATA6	chr16	49774801	49774813	-	0.000	0.000	Merged-chr16-49774880-113
NR867--MA0482.1.Gata4	chr11	3387173	3387183	-	0.000	0.000	Merged-chr11-3387260-37
NR748--MA0035.3.Gata1	chr10	99194848	99194858	+	0.000	0.000	Merged-chr10-99194642-78
NR4837--MA1104.1.GATA6	chr6	129997692	129997704	-	0.000	0.000	Merged-chr6-129997694-33
NR3932--MA0036.3.GATA2	chr4	75278973	75278983	-	0.000	0.000	Merged-chr4-75279089-1
NR4372--MA0036.3.GATA2	chr5	105244864	105244874	-	0.000	0.000	Merged-chr5-105244982-37
NR4448--MA0766.1.GATA5	chr5	136136240	136136247	-	0.000	0.000	Merged-chr5-136136075-63
NR1138--MA0482.1.Gata4	chr11	117308108	117308118	+	0.000	0.000	Merged-chr11-117308232-42
NR249--MA0140.2.GATA1::TAL1	chr1	133695085	133695102	+	0.000	0.000	Merged-chr1-133694971-54
NR2564--MA0482.1.Gata4	chr17	31057890	31057900	+	0.000	0.000	Merged-chr17-31057809-48
NR2743--MA1104.1.GATA6	chr17	86880651	86880663	-	0.000	0.000	Merged-chr17-86880662-37
NR2073--MA0036.3.GATA2	chr15	60132890	60132900	-	0.000	0.000	Merged-chr15-60132913-50
NR2149--MA0766.1.GATA5	chr15	81522972	81522979	-	0.000	0.000	Merged-chr15-81522874-123
NR4582--MA0035.3.Gata1	chr6	41118793	41118803	-	0.000	0.000	Merged-chr6-41118606-52
NR1895--MA0766.1.GATA5	chr14	57713188	57713195	+	0.000	0.000	Merged-chr14-57713043-44
NR807--MA1104.1.GATA6	chr10	118530112	118530124	+	0.000	0.000	Merged-chr10-118529914-14
NR3432--MA0766.1.GATA5	chr2	157131308	157131315	-	0.000	0.000	Merged-chr2-157131278-25
NR2647--MA1104.1.GATA6	chr17	57060564	57060576	+	0.000	0.000	Merged-chr17-57060464-86
NR214--MA0482.1.Gata4	chr1	106738287	106738297	-	0.000	0.000	Merged-chr1-106738280-22
NR788--MA1104.1.GATA6	chr10	117418182	117418194	-	0.000	0.000	Merged-chr10-117417999-69
NR4528--MA0482.1.Gata4	chr6	8632410	8632420	-	0.000	0.000	Merged-chr6-8632721-45
NR4707--MA1104.1.GATA6	chr6	97311127	97311139	+	0.000	0.000	Merged-chr6-97311024-32
NR2086--MA0036.3.GATA2	chr15	62730608	62730618	-	0.000	0.000	Merged-chr15-62730717-24
NR5734--MA0036.3.GATA2	chr9	92314082	92314092	+	0.000	0.000	Merged-chr9-92314019-19
NR2342--MA1104.1.GATA6	chr16	43661707	43661719	+	0.000	0.000	Merged-chr16-43661789-37
NR4366--MA0482.1.Gata4	chr5	105192811	105192821	+	0.000	0.000	Merged-chr5-105192735-25
NR2296--MA0035.3.Gata1	chr16	23328251	23328261	+	0.000	0.000	Merged-chr16-23328334-50
NR4156--MA0766.1.GATA5	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR135--MA1104.1.GATA6	chr1	87878049	87878061	-	0.000	0.000	Merged-chr1-87877929-42
NR2385--MA0140.2.GATA1::TAL1	chr16	55754440	55754457	-	0.000	0.000	Merged-chr16-55754578-52
NR2103--MA1104.1.GATA6	chr15	66508080	66508092	-	0.000	0.000	Merged-chr15-66508027-52
NR4641--MA0140.2.GATA1::TAL1	chr6	70797854	70797871	+	0.000	0.000	Merged-chr6-70798012-48
NR2575--MA0036.3.GATA2	chr17	31873204	31873214	+	0.000	0.000	Merged-chr17-31873313-29
NR217--MA0035.3.Gata1	chr1	106738288	106738298	-	0.000	0.000	Merged-chr1-106738280-22
NR4872--MA1104.1.GATA6	chr6	136491384	136491396	+	0.000	0.000	Merged-chr6-136491563-93
NR2689--MA0035.3.Gata1	chr17	71681165	71681175	+	0.000	0.000	Merged-chr17-71681067-13
NR2665--MA0482.1.Gata4	chr17	65954138	65954148	+	0.000	0.000	Merged-chr17-65954196-36
NR5298--MA0140.2.GATA1::TAL1	chr7	140321084	140321101	-	0.000	0.000	Merged-chr7-140321203-63
NR1495--MA0037.3.GATA3	chr13	21779750	21779757	+	0.000	0.000	Merged-chr13-21779684-65
NR4597--MA0482.1.Gata4	chr6	54760202	54760212	+	0.000	0.000	Merged-chr6-54760187-57
NR2953--MA1104.1.GATA6	chr19	4119833	4119845	+	0.000	0.000	Merged-chr19-4119891-46
NR5880--MA0482.1.Gata4	chrX	12007352	12007362	-	0.000	0.000	Merged-chrX-12007363-15
NR889--MA1104.1.GATA6	chr11	11564364	11564376	-	0.000	0.000	Merged-chr11-11564485-53
NR4986--MA0140.2.GATA1::TAL1	chr7	25107212	25107229	-	0.000	0.000	Merged-chr7-25107253-25
NR2359--MA0766.1.GATA5	chr16	45942381	45942388	+	0.000	0.000	Merged-chr16-45942365-39
NR4977--MA0482.1.Gata4	chr7	19332941	19332951	+	0.000	0.000	Merged-chr7-19332998-44
NR842--MA0037.3.GATA3	chr10	128504783	128504790	+	0.000	0.000	Merged-chr10-128504918-39
NR2605--MA1104.1.GATA6	chr17	44893784	44893796	+	0.000	0.000	Merged-chr17-44893726-24
NR3733--MA0035.3.Gata1	chr3	136725868	136725878	+	0.000	0.000	Merged-chr3-136725981-1
NR2216--MA0766.1.GATA5	chr15	99474087	99474094	-	0.000	0.000	Merged-chr15-99474072-2
NR2206--MA0036.3.GATA2	chr15	97373362	97373372	+	0.000	0.000	Merged-chr15-97373444-153
NR153--MA0482.1.Gata4	chr1	89646726	89646736	+	0.000	0.000	Merged-chr1-89646801-35
NR1757--MA0766.1.GATA5	chr13	113639071	113639078	-	0.000	0.000	Merged-chr13-113639155-24
NR127--MA1104.1.GATA6	chr1	85794294	85794306	+	0.000	0.000	Merged-chr1-85794071-131
NR5835--MA0036.3.GATA2	chr9	118059236	118059246	+	0.000	0.000	Merged-chr9-118059304-13
NR2145--MA0035.3.Gata1	chr15	78571804	78571814	-	0.000	0.000	Merged-chr15-78571844-37
NR1333--MA0036.3.GATA2	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR5251--MA0035.3.Gata1	chr7	127285435	127285445	+	0.000	0.000	Merged-chr7-127285389-45
NR1595--MA0766.1.GATA5	chr13	66991739	66991746	+	0.000	0.000	Merged-chr13-66991703-16
NR3807--MA0036.3.GATA2	chr3	152950468	152950478	-	0.000	0.000	Merged-chr3-152950391-40
NR1017--MA0037.3.GATA3	chr11	79141565	79141572	+	0.000	0.000	Merged-chr11-79141624-10
NR1856--MA0036.3.GATA2	chr14	43263261	43263271	-	0.000	0.000	Merged-chr14-43263228-18
NR4994--MA0037.3.GATA3	chr7	30280502	30280509	+	0.000	0.000	Merged-chr7-30280528-94
NR2254--MA0035.3.Gata1	chr16	10814977	10814987	-	0.000	0.000	Merged-chr16-10815093-30
NR2163--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR616--MA1104.1.GATA6	chr10	59636910	59636922	+	0.000	0.000	Merged-chr10-59636988-40
NR2552--MA0037.3.GATA3	chr17	24220944	24220951	+	0.000	0.000	Merged-chr17-24220810-50
NR3831--MA0482.1.Gata4	chr4	6446795	6446805	-	0.000	0.000	Merged-chr4-6446926-20
NR513--MA0140.2.GATA1::TAL1	chr10	17550166	17550183	-	0.000	0.000	Merged-chr10-17550297-37
NR2565--MA1104.1.GATA6	chr17	31057888	31057900	-	0.000	0.000	Merged-chr17-31057809-48
NR3940--MA0482.1.Gata4	chr4	89400517	89400527	-	0.000	0.000	Merged-chr4-89400416-12
NR1647--MA0140.2.GATA1::TAL1	chr13	91484431	91484448	-	0.000	0.000	Merged-chr13-91484361-55
NR4236--MA0766.1.GATA5	chr5	37051253	37051260	+	0.000	0.000	Merged-chr5-37051336-115
NR2352--MA0482.1.Gata4	chr16	45025580	45025590	+	0.000	0.000	Merged-chr16-45025536-40
NR2418--MA0482.1.Gata4	chr16	77095208	77095218	+	0.000	0.000	Merged-chr16-77095315-45
NR4345--MA0140.2.GATA1::TAL1	chr5	93133498	93133515	-	0.000	0.000	Merged-chr5-93133564-50
NR1105--MA0037.3.GATA3	chr11	108911013	108911020	-	0.000	0.000	Merged-chr11-108910906-74
NR2531--MA0037.3.GATA3	chr17	13654911	13654918	+	0.000	0.000	Merged-chr17-13654932-70
NR4412--MA0482.1.Gata4	chr5	115474734	115474744	+	0.000	0.000	Merged-chr5-115474524-35
NR5771--MA0766.1.GATA5	chr9	102867024	102867031	+	0.000	0.000	Merged-chr9-102867048-29
NR4207--MA0482.1.Gata4	chr5	29920598	29920608	-	0.000	0.000	Merged-chr5-29920570-23
NR2256--MA0482.1.Gata4	chr16	10879821	10879831	-	0.000	0.000	Merged-chr16-10879691-17
NR4587--MA0036.3.GATA2	chr6	50146482	50146492	+	0.000	0.000	Merged-chr6-50146420-23
NR4367--MA1104.1.GATA6	chr5	105192809	105192821	-	0.000	0.000	Merged-chr5-105192735-25
NR4069--MA0035.3.Gata1	chr4	134924547	134924557	+	0.000	0.000	Merged-chr4-134924520-27
NR2389--MA0035.3.Gata1	chr16	58546298	58546308	-	0.000	0.000	Merged-chr16-58546287-56
NR3810--MA0482.1.Gata4	chr3	153835875	153835885	-	0.000	0.000	Merged-chr3-153835875-30
NR4572--MA0037.3.GATA3	chr6	39284046	39284053	+	0.000	0.000	Merged-chr6-39284001-16
NR4449--MA0035.3.Gata1	chr5	136136239	136136249	+	0.000	0.000	Merged-chr5-136136075-63
NR1020--MA0036.3.GATA2	chr11	79141563	79141573	-	0.000	0.000	Merged-chr11-79141624-10
NR1957--MA0036.3.GATA2	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR5902--MA0036.3.GATA2	chrX	42343744	42343754	+	0.000	0.000	Merged-chrX-42343636-58
NR3552--MA0482.1.Gata4	chr3	52840429	52840439	+	0.000	0.000	Merged-chr3-52840378-53
