#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR27016--MA1107.1.KLF9	chr19	46003424	46003436	-	0.000	0.000	Merged-chr19-46003515-58
NR51827--MA0599.1.KLF5	chr8	111338044	111338053	+	0.000	0.000	Merged-chr8-111337975-54
NR31220--MA0599.1.KLF5	chr2	167503396	167503405	+	0.000	0.000	Merged-chr2-167503343-74
NR1366--MA0493.1.Klf1	chr1	91049509	91049519	-	0.000	0.000	Merged-chr1-91049511-13
NR15375--MA0493.1.Klf1	chr14	20886362	20886372	+	0.000	0.000	Merged-chr14-20886359-27
NR24681--MA0740.1.KLF14	chr18	37956262	37956275	-	0.000	0.000	Merged-chr18-37956293-26
NR37377--MA0741.1.KLF16	chr4	134796484	134796494	+	0.000	0.000	Merged-chr4-134796618-44
NR51951--MA1107.1.KLF9	chr8	116628604	116628616	+	0.000	0.000	Merged-chr8-116628459-54
NR28352--MA1107.1.KLF9	chr2	43737941	43737953	-	0.000	0.000	Merged-chr2-43737811-44
NR18967--MA0493.1.Klf1	chr15	89310140	89310150	+	0.000	0.000	Merged-chr15-89310198-75
NR8740--MA0741.1.KLF16	chr11	79132167	79132177	+	0.000	0.000	Merged-chr11-79132078-52
NR3666--MA1107.1.KLF9	chr1	193198496	193198508	+	0.000	0.000	Merged-chr1-193198474-9
NR55057--MA0742.1.Klf12	chr9	116369139	116369153	-	0.000	0.000	Merged-chr9-116369265-54
NR17675--MA1107.1.KLF9	chr15	37007284	37007296	+	0.000	0.000	Merged-chr15-37007293-78
NR44036--MA0493.1.Klf1	chr6	88832791	88832801	-	0.000	0.000	Merged-chr6-88832926-25
NR21806--MA0039.3.KLF4	chr17	23592681	23592691	+	0.000	0.000	Merged-chr17-23592787-37
NR53236--MA0657.1.KLF13	chr9	45291898	45291915	+	0.000	0.000	Merged-chr9-45291923-45
NR22270--MA0493.1.Klf1	chr17	32201282	32201292	-	0.000	0.000	Merged-chr17-32201258-15
NR52468--MA1107.1.KLF9	chr8	126757734	126757746	+	0.000	0.000	Merged-chr8-126757644-2
NR308--MA0741.1.KLF16	chr1	36760516	36760526	+	0.000	0.000	Merged-chr1-36760615-22
NR48805--MA0740.1.KLF14	chr7	126898311	126898324	+	0.000	0.000	Merged-chr7-126898179-43
NR27236--MA0493.1.Klf1	chr19	57360900	57360910	+	0.000	0.000	Merged-chr19-57361016-100
NR25458--MA0740.1.KLF14	chr18	77870169	77870182	-	0.000	0.000	Merged-chr18-77870219-23
NR56017--MA0741.1.KLF16	chrX	74305171	74305181	-	0.000	0.000	Merged-chrX-74305179-50
NR32958--MA1107.1.KLF9	chr3	95135837	95135849	-	0.000	0.000	Merged-chr3-95135773-59
NR5044--MA0039.3.KLF4	chr10	77629968	77629978	-	0.000	0.000	Merged-chr10-77630089-17
NR27307--MA0742.1.Klf12	chr19	60183110	60183124	+	0.000	0.000	Merged-chr19-60182957-49
NR32404--MA0599.1.KLF5	chr3	69044751	69044760	-	0.000	0.000	Merged-chr3-69044768-74
NR774--MA0742.1.Klf12	chr1	60702841	60702855	-	0.000	0.000	Merged-chr1-60702865-19
NR55300--MA0599.1.KLF5	chr9	120110833	120110842	-	0.000	0.000	Merged-chr9-120110661-68
NR25862--MA0493.1.Klf1	chr19	3976054	3976064	-	0.000	0.000	Merged-chr19-3976009-22
NR8646--MA0493.1.Klf1	chr11	77000986	77000996	+	0.000	0.000	Merged-chr11-77000839-6
NR15943--MA1107.1.KLF9	chr14	51063933	51063945	-	0.000	0.000	Merged-chr14-51063961-1
NR27903--MA0493.1.Klf1	chr2	29870253	29870263	-	0.000	0.000	Merged-chr2-29870260-12
NR54728--MA0657.1.KLF13	chr9	107306276	107306293	-	0.000	0.000	Merged-chr9-107306317-48
NR51813--MA0493.1.Klf1	chr8	111094542	111094552	-	0.000	0.000	Merged-chr8-111094698-82
NR48884--MA0599.1.KLF5	chr7	127841785	127841794	-	0.000	0.000	Merged-chr7-127841775-106
NR28698--MA0599.1.KLF5	chr2	69712405	69712414	-	0.000	0.000	Merged-chr2-69712301-22
NR55398--MA0493.1.Klf1	chr9	121881085	121881095	-	0.000	0.000	Merged-chr9-121881048-26
NR16705--MA0657.1.KLF13	chr14	75845210	75845227	+	0.000	0.000	Merged-chr14-75845337-99
NR3303--MA0039.3.KLF4	chr1	182540374	182540384	+	0.000	0.000	Merged-chr1-182540440-3
NR48189--MA1107.1.KLF9	chr7	102210512	102210524	+	0.000	0.000	Merged-chr7-102210325-100
NR56147--MA1107.1.KLF9	chrX	101254390	101254402	-	0.000	0.000	Merged-chrX-101254472-88
NR27490--MA0039.3.KLF4	chr2	11542312	11542322	-	0.000	0.000	Merged-chr2-11542421-34
NR40636--MA0742.1.Klf12	chr5	113643658	113643672	+	0.000	0.000	Merged-chr5-113643605-6
NR28125--MA0599.1.KLF5	chr2	32961695	32961704	-	0.000	0.000	Merged-chr2-32961770-56
NR41054--MA0741.1.KLF16	chr5	121173148	121173158	-	0.000	0.000	Merged-chr5-121173124-16
NR31052--MA0741.1.KLF16	chr2	165541210	165541220	+	0.000	0.000	Merged-chr2-165541172-9
NR29676--MA0599.1.KLF5	chr2	118728631	118728640	+	0.000	0.000	Merged-chr2-118728493-40
NR41152--MA0599.1.KLF5	chr5	122354541	122354550	-	0.000	0.000	Merged-chr5-122354420-69
NR9498--MA0741.1.KLF16	chr11	98783532	98783542	-	0.000	0.000	Merged-chr11-98783373-52
NR52374--MA1107.1.KLF9	chr8	125044575	125044587	-	0.000	0.000	Merged-chr8-125044539-16
NR9769--MA0741.1.KLF16	chr11	102456203	102456213	+	0.000	0.000	Merged-chr11-102456095-36
NR21928--MA0493.1.Klf1	chr17	25833100	25833110	+	0.000	0.000	Merged-chr17-25833037-57
NR18517--MA0741.1.KLF16	chr15	79774556	79774566	-	0.000	0.000	Merged-chr15-79774475-53
NR28844--MA0657.1.KLF13	chr2	72997216	72997233	-	0.000	0.000	Merged-chr2-72997142-44
NR44555--MA0740.1.KLF14	chr6	113661650	113661663	-	0.000	0.000	Merged-chr6-113661383-125
NR41358--MA0599.1.KLF5	chr5	124862289	124862298	-	0.000	0.000	Merged-chr5-124862344-168
NR22382--MA0493.1.Klf1	chr17	33998964	33998974	-	0.000	0.000	Merged-chr17-33999093-34
NR50661--MA0599.1.KLF5	chr8	70072797	70072806	+	0.000	0.000	Merged-chr8-70072773-24
NR47524--MA0039.3.KLF4	chr7	74690954	74690964	-	0.000	0.000	Merged-chr7-74690869-64
NR9874--MA1107.1.KLF9	chr11	106057116	106057128	-	0.000	0.000	Merged-chr11-106057103-42
NR34700--MA0741.1.KLF16	chr3	154628448	154628458	+	0.000	0.000	Merged-chr3-154628476-23
NR12124--MA0599.1.KLF5	chr12	100681971	100681980	+	0.000	0.000	Merged-chr12-100681821-26
NR39610--MA0740.1.KLF14	chr5	72914216	72914229	+	0.000	0.000	Merged-chr5-72914376-67
NR35020--MA0599.1.KLF5	chr4	32588340	32588349	+	0.000	0.000	Merged-chr4-32588213-76
NR54200--MA1107.1.KLF9	chr9	85118152	85118164	+	0.000	0.000	Merged-chr9-85118117-16
NR10965--MA0599.1.KLF5	chr12	25092936	25092945	+	0.000	0.000	Merged-chr12-25092783-66
NR16534--MA0740.1.KLF14	chr14	70781376	70781389	-	0.000	0.000	Merged-chr14-70781292-78
NR27268--MA0599.1.KLF5	chr19	58455646	58455655	+	0.000	0.000	Merged-chr19-58455667-24
NR22271--MA0741.1.KLF16	chr17	32201236	32201246	-	0.000	0.000	Merged-chr17-32201258-15
NR6806--MA1107.1.KLF9	chr10	128094780	128094792	-	0.000	0.000	Merged-chr10-128094692-20
NR40375--MA0493.1.Klf1	chr5	108065641	108065651	+	0.000	0.000	Merged-chr5-108065845-64
NR9906--MA0742.1.Klf12	chr11	106613053	106613067	-	0.000	0.000	Merged-chr11-106612974-112
NR35902--MA0599.1.KLF5	chr4	88033238	88033247	+	0.000	0.000	Merged-chr4-88033206-92
NR15716--MA0599.1.KLF5	chr14	40927027	40927036	-	0.000	0.000	Merged-chr14-40927194-29
NR27053--MA0599.1.KLF5	chr19	46690092	46690101	-	0.000	0.000	Merged-chr19-46690011-53
NR12064--MA0741.1.KLF16	chr12	98677287	98677297	-	0.000	0.000	Merged-chr12-98677424-35
NR18426--MA0599.1.KLF5	chr15	78581517	78581526	-	0.000	0.000	Merged-chr15-78581743-66
NR33852--MA0599.1.KLF5	chr3	123792402	123792411	+	0.000	0.000	Merged-chr3-123792312-4
NR52584--MA0039.3.KLF4	chr9	7805108	7805118	-	0.000	0.000	Merged-chr9-7805138-27
NR48199--MA0741.1.KLF16	chr7	102250175	102250185	-	0.000	0.000	Merged-chr7-102250093-179
NR11061--MA0599.1.KLF5	chr12	32820324	32820333	-	0.000	0.000	Merged-chr12-32820556-108
NR34233--MA0039.3.KLF4	chr3	137969322	137969332	+	0.000	0.000	Merged-chr3-137969157-49
NR22608--MA0741.1.KLF16	chr17	36020598	36020608	-	0.000	0.000	Merged-chr17-36020745-74
NR51915--MA0039.3.KLF4	chr8	115726941	115726951	-	0.000	0.000	Merged-chr8-115726918-55
NR12032--MA0740.1.KLF14	chr12	94083629	94083642	+	0.000	0.000	Merged-chr12-94083592-14
NR12898--MA0493.1.Klf1	chr13	4191114	4191124	-	0.000	0.000	Merged-chr13-4191269-39
NR40286--MA0599.1.KLF5	chr5	105709897	105709906	-	0.000	0.000	Merged-chr5-105709845-15
NR1384--MA0493.1.Klf1	chr1	91250152	91250162	+	0.000	0.000	Merged-chr1-91250321-63
NR3724--MA0742.1.Klf12	chr1	194995347	194995361	+	0.000	0.000	Merged-chr1-194995347-49
NR8510--MA0742.1.Klf12	chr11	74555848	74555862	+	0.000	0.000	Merged-chr11-74556046-55
NR21157--MA0039.3.KLF4	chr16	93816380	93816390	-	0.000	0.000	Merged-chr16-93816419-67
NR55971--MA0493.1.Klf1	chrX	73915084	73915094	+	0.000	0.000	Merged-chrX-73915089-47
NR28701--MA0657.1.KLF13	chr2	69861570	69861587	+	0.000	0.000	Merged-chr2-69861596-109
NR8105--MA0599.1.KLF5	chr11	61267225	61267234	+	0.000	0.000	Merged-chr11-61267126-61
NR34830--MA0599.1.KLF5	chr4	9669125	9669134	+	0.000	0.000	Merged-chr4-9669090-69
NR32995--MA0599.1.KLF5	chr3	95434381	95434390	-	0.000	0.000	Merged-chr3-95434415-68
NR39459--MA1107.1.KLF9	chr5	65217670	65217682	-	0.000	0.000	Merged-chr5-65217685-53
NR7676--MA0039.3.KLF4	chr11	49247440	49247450	-	0.000	0.000	Merged-chr11-49247485-10
NR3684--MA1107.1.KLF9	chr1	193349932	193349944	-	0.000	0.000	Merged-chr1-193349952-15
NR17354--MA0599.1.KLF5	chr15	8279672	8279681	-	0.000	0.000	Merged-chr15-8279538-60
NR31712--MA0742.1.Klf12	chr2	181601305	181601319	-	0.000	0.000	Merged-chr2-181601291-52
NR30461--MA0493.1.Klf1	chr2	146062538	146062548	+	0.000	0.000	Merged-chr2-146062523-26
NR52147--MA0599.1.KLF5	chr8	120668183	120668192	+	0.000	0.000	Merged-chr8-120668120-83
NR37746--MA0599.1.KLF5	chr4	141723475	141723484	+	0.000	0.000	Merged-chr4-141723410-60
NR26863--MA0599.1.KLF5	chr19	41382916	41382925	-	0.000	0.000	Merged-chr19-41382837-19
NR31507--MA0742.1.Klf12	chr2	173659684	173659698	+	0.000	0.000	Merged-chr2-173659827-104
NR4608--MA0039.3.KLF4	chr10	61233351	61233361	+	0.000	0.000	Merged-chr10-61233317-40
NR11915--MA1107.1.KLF9	chr12	86310092	86310104	+	0.000	0.000	Merged-chr12-86310059-67
NR34811--MA1107.1.KLF9	chr4	6925027	6925039	-	0.000	0.000	Merged-chr4-6924913-49
NR21754--MA0599.1.KLF5	chr17	21474864	21474873	-	0.000	0.000	Merged-chr17-21475108-14
NR27975--MA0740.1.KLF14	chr2	30545233	30545246	+	0.000	0.000	Merged-chr2-30545189-38
NR28218--MA1107.1.KLF9	chr2	34961232	34961244	+	0.000	0.000	Merged-chr2-34961100-3
NR47646--MA0493.1.Klf1	chr7	80340271	80340281	-	0.000	0.000	Merged-chr7-80340417-98
NR25194--MA0039.3.KLF4	chr18	67733678	67733688	+	0.000	0.000	Merged-chr18-67733675-12
NR4877--MA1107.1.KLF9	chr10	71399978	71399990	-	0.000	0.000	Merged-chr10-71399794-69
NR12912--MA0599.1.KLF5	chr13	6647334	6647343	+	0.000	0.000	Merged-chr13-6647393-61
NR50747--MA0742.1.Klf12	chr8	70797597	70797611	-	0.000	0.000	Merged-chr8-70797670-1
NR15622--MA0599.1.KLF5	chr14	31684842	31684851	+	0.000	0.000	Merged-chr14-31684671-64
NR26844--MA1107.1.KLF9	chr19	40661294	40661306	+	0.000	0.000	Merged-chr19-40661209-23
NR29215--MA0599.1.KLF5	chr2	91923161	91923170	+	0.000	0.000	Merged-chr2-91923064-32
NR38022--MA0740.1.KLF14	chr4	149737785	149737798	-	0.000	0.000	Merged-chr4-149737941-68
NR43953--MA0740.1.KLF14	chr6	86669336	86669349	+	0.000	0.000	Merged-chr6-86669328-55
NR12011--MA1107.1.KLF9	chr12	91745723	91745735	+	0.000	0.000	Merged-chr12-91745848-45
NR6821--MA0741.1.KLF16	chr10	128194585	128194595	+	0.000	0.000	Merged-chr10-128194547-54
NR51155--MA0493.1.Klf1	chr8	84982953	84982963	-	0.000	0.000	Merged-chr8-84982804-9
NR20634--MA0657.1.KLF13	chr16	57231394	57231411	-	0.000	0.000	Merged-chr16-57231478-49
NR49946--MA1107.1.KLF9	chr8	23256334	23256346	-	0.000	0.000	Merged-chr8-23256739-143
NR18355--MA0741.1.KLF16	chr15	77816342	77816352	+	0.000	0.000	Merged-chr15-77816334-52
NR30014--MA0599.1.KLF5	chr2	128111917	128111926	+	0.000	0.000	Merged-chr2-128111932-19
NR13429--MA0599.1.KLF5	chr13	43261450	43261459	+	0.000	0.000	Merged-chr13-43261701-66
NR26011--MA0741.1.KLF16	chr19	5424589	5424599	+	0.000	0.000	Merged-chr19-5424868-86
NR10504--MA0599.1.KLF5	chr11	119023581	119023590	+	0.000	0.000	Merged-chr11-119023765-1
NR26677--MA0741.1.KLF16	chr19	32757527	32757537	-	0.000	0.000	Merged-chr19-32757634-6
NR33063--MA1107.1.KLF9	chr3	96501570	96501582	-	0.000	0.000	Merged-chr3-96501707-37
NR44935--MA0740.1.KLF14	chr6	125425520	125425533	-	0.000	0.000	Merged-chr6-125425503-32
NR16478--MA1107.1.KLF9	chr14	69767677	69767689	+	0.000	0.000	Merged-chr14-69767708-30
NR18519--MA1107.1.KLF9	chr15	79774555	79774567	-	0.000	0.000	Merged-chr15-79774475-53
NR56165--MA1107.1.KLF9	chrX	102037220	102037232	-	0.000	0.000	Merged-chrX-102037181-28
NR32382--MA0741.1.KLF16	chr3	68784264	68784274	-	0.000	0.000	Merged-chr3-68784168-43
NR15495--MA0039.3.KLF4	chr14	25768329	25768339	+	0.000	0.000	Merged-chr14-25768243-1
NR50640--MA0740.1.KLF14	chr8	69822549	69822562	-	0.000	0.000	Merged-chr8-69822616-46
NR50792--MA0657.1.KLF13	chr8	71405957	71405974	-	0.000	0.000	Merged-chr8-71406037-52
NR3251--MA0599.1.KLF5	chr1	181256925	181256934	-	0.000	0.000	Merged-chr1-181256937-103
NR55648--MA0740.1.KLF14	chrX	12762170	12762183	-	0.000	0.000	Merged-chrX-12762030-93
NR28482--MA1107.1.KLF9	chr2	55081983	55081995	+	0.000	0.000	Merged-chr2-55082182-18
NR50999--MA0742.1.Klf12	chr8	81015075	81015089	+	0.000	0.000	Merged-chr8-81015053-72
NR46001--MA0493.1.Klf1	chr7	16783491	16783501	-	0.000	0.000	Merged-chr7-16783425-42
NR10190--MA0740.1.KLF14	chr11	114795422	114795435	+	0.000	0.000	Merged-chr11-114795532-23
NR34247--MA1107.1.KLF9	chr3	138162855	138162867	-	0.000	0.000	Merged-chr3-138162869-22
NR15198--MA0740.1.KLF14	chr14	7819607	7819620	-	0.000	0.000	Merged-chr14-7819575-11
NR45806--MA1107.1.KLF9	chr7	4653944	4653956	+	0.000	0.000	Merged-chr7-4653985-45
NR17108--MA0599.1.KLF5	chr14	120520132	120520141	+	0.000	0.000	Merged-chr14-120520145-25
NR6868--MA0741.1.KLF16	chr10	128525929	128525939	+	0.000	0.000	Merged-chr10-128526022-11
NR46494--MA0742.1.Klf12	chr7	28169671	28169685	-	0.000	0.000	Merged-chr7-28169858-100
NR4989--MA1107.1.KLF9	chr10	76345404	76345416	+	0.000	0.000	Merged-chr10-76345499-96
NR39585--MA0493.1.Klf1	chr5	72184235	72184245	+	0.000	0.000	Merged-chr5-72184279-24
NR21174--MA0740.1.KLF14	chr16	93883905	93883918	-	0.000	0.000	Merged-chr16-93884002-62
NR13936--MA0741.1.KLF16	chr13	63189564	63189574	-	0.000	0.000	Merged-chr13-63189715-33
NR41357--MA1107.1.KLF9	chr5	124729990	124730002	+	0.000	0.000	Merged-chr5-124729814-15
NR21508--MA0599.1.KLF5	chr17	6782822	6782831	-	0.000	0.000	Merged-chr17-6782813-110
NR52600--MA0657.1.KLF13	chr9	11579247	11579264	-	0.000	0.000	Merged-chr9-11579132-23
NR42122--MA0657.1.KLF13	chr5	140570435	140570452	+	0.000	0.000	Merged-chr5-140570423-10
NR52741--MA0742.1.Klf12	chr9	21320730	21320744	-	0.000	0.000	Merged-chr9-21320762-47
NR5771--MA0599.1.KLF5	chr10	89747873	89747882	+	0.000	0.000	Merged-chr10-89747839-80
NR22844--MA0599.1.KLF5	chr17	46890694	46890703	-	0.000	0.000	Merged-chr17-46890539-102
NR31677--MA0599.1.KLF5	chr2	180710215	180710224	+	0.000	0.000	Merged-chr2-180710222-83
NR30830--MA0741.1.KLF16	chr2	157447647	157447657	-	0.000	0.000	Merged-chr2-157447566-79
NR40956--MA0740.1.KLF14	chr5	118478276	118478289	+	0.000	0.000	Merged-chr5-118478208-82
NR24720--MA0742.1.Klf12	chr18	39141852	39141866	-	0.000	0.000	Merged-chr18-39141814-16
NR26294--MA0493.1.Klf1	chr19	8888846	8888856	-	0.000	0.000	Merged-chr19-8888868-51
NR37984--MA0742.1.Klf12	chr4	148591491	148591505	+	0.000	0.000	Merged-chr4-148591552-64
NR48880--MA0741.1.KLF16	chr7	127841645	127841655	-	0.000	0.000	Merged-chr7-127841775-106
NR37113--MA0742.1.Klf12	chr4	130921211	130921225	+	0.000	0.000	Merged-chr4-130921297-32
NR56614--MA0599.1.KLF5	chrX	166440826	166440835	+	0.000	0.000	Merged-chrX-166440624-85
NR48986--MA1107.1.KLF9	chr7	131540358	131540370	+	0.000	0.000	Merged-chr7-131540239-21
NR26881--MA0599.1.KLF5	chr19	41981282	41981291	+	0.000	0.000	Merged-chr19-41981286-107
NR24562--MA0493.1.Klf1	chr18	34783618	34783628	-	0.000	0.000	Merged-chr18-34783714-45
NR31033--MA0740.1.KLF14	chr2	164943140	164943153	-	0.000	0.000	Merged-chr2-164943047-31
NR26786--MA0741.1.KLF16	chr19	38931549	38931559	+	0.000	0.000	Merged-chr19-38931677-1
NR46519--MA0740.1.KLF14	chr7	28732920	28732933	-	0.000	0.000	Merged-chr7-28732947-33
NR23275--MA0742.1.Klf12	chr17	64332109	64332123	-	0.000	0.000	Merged-chr17-64332180-104
NR10677--MA0742.1.Klf12	chr11	121388492	121388506	-	0.000	0.000	Merged-chr11-121388378-24
NR40952--MA1107.1.KLF9	chr5	118465283	118465295	-	0.000	0.000	Merged-chr5-118465239-56
NR28021--MA1107.1.KLF9	chr2	31572616	31572628	+	0.000	0.000	Merged-chr2-31572734-38
NR40809--MA1107.1.KLF9	chr5	115119380	115119392	+	0.000	0.000	Merged-chr5-115119310-50
NR16650--MA0742.1.Klf12	chr14	75064734	75064748	+	0.000	0.000	Merged-chr14-75064758-13
NR4341--MA0599.1.KLF5	chr10	45019781	45019790	-	0.000	0.000	Merged-chr10-45019614-3
NR40271--MA0740.1.KLF14	chr5	105648834	105648847	+	0.000	0.000	Merged-chr5-105648904-12
NR36977--MA0039.3.KLF4	chr4	128849135	128849145	-	0.000	0.000	Merged-chr4-128849197-16
NR50096--MA1107.1.KLF9	chr8	34539957	34539969	+	0.000	0.000	Merged-chr8-34540020-11
NR50815--MA0740.1.KLF14	chr8	71629335	71629348	-	0.000	0.000	Merged-chr8-71629459-59
NR8862--MA0741.1.KLF16	chr11	83224348	83224358	-	0.000	0.000	Merged-chr11-83224215-94
NR44179--MA1107.1.KLF9	chr6	94796798	94796810	-	0.000	0.000	Merged-chr6-94796845-1
NR5248--MA0740.1.KLF14	chr10	80226529	80226542	-	0.000	0.000	Merged-chr10-80226667-64
NR37298--MA0493.1.Klf1	chr4	134128834	134128844	+	0.000	0.000	Merged-chr4-134128895-71
NR7596--MA1107.1.KLF9	chr11	46083653	46083665	-	0.000	0.000	Merged-chr11-46083791-69
NR38530--MA0741.1.KLF16	chr5	3501817	3501827	-	0.000	0.000	Merged-chr5-3501855-46
NR56600--MA0493.1.Klf1	chrX	164427561	164427571	-	0.000	0.000	Merged-chrX-164427497-25
NR47011--MA0599.1.KLF5	chr7	45121664	45121673	+	0.000	0.000	Merged-chr7-45121524-44
NR53134--MA0599.1.KLF5	chr9	44043900	44043909	-	0.000	0.000	Merged-chr9-44043924-14
NR28052--MA0741.1.KLF16	chr2	32260187	32260197	-	0.000	0.000	Merged-chr2-32260141-54
NR3195--MA0742.1.Klf12	chr1	180510654	180510668	-	0.000	0.000	Merged-chr1-180510828-12
NR53810--MA0599.1.KLF5	chr9	66264957	66264966	-	0.000	0.000	Merged-chr9-66264955-10
NR28241--MA0493.1.Klf1	chr2	35299571	35299581	-	0.000	0.000	Merged-chr2-35299647-29
NR31761--MA0740.1.KLF14	chr3	8964136	8964149	+	0.000	0.000	Merged-chr3-8964131-34
NR10263--MA0742.1.Klf12	chr11	115713017	115713031	+	0.000	0.000	Merged-chr11-115712929-29
NR36673--MA1107.1.KLF9	chr4	120062542	120062554	+	0.000	0.000	Merged-chr4-120062623-32
NR40814--MA0493.1.Klf1	chr5	115158336	115158346	-	0.000	0.000	Merged-chr5-115158456-79
NR3206--MA0493.1.Klf1	chr1	180546507	180546517	+	0.000	0.000	Merged-chr1-180546359-32
NR36916--MA0741.1.KLF16	chr4	127249978	127249988	-	0.000	0.000	Merged-chr4-127250086-45
NR8235--MA0599.1.KLF5	chr11	67633844	67633853	-	0.000	0.000	Merged-chr11-67633953-18
NR17699--MA0599.1.KLF5	chr15	38078871	38078880	-	0.000	0.000	Merged-chr15-38078784-97
NR21701--MA0741.1.KLF16	chr17	15380762	15380772	+	0.000	0.000	Merged-chr17-15380760-25
NR27831--MA1107.1.KLF9	chr2	27677151	27677163	+	0.000	0.000	Merged-chr2-27677278-63
NR12455--MA0493.1.Klf1	chr12	108835930	108835940	+	0.000	0.000	Merged-chr12-108835970-60
NR37085--MA0741.1.KLF16	chr4	130087559	130087569	+	0.000	0.000	Merged-chr4-130087464-22
NR13419--MA1107.1.KLF9	chr13	43240120	43240132	+	0.000	0.000	Merged-chr13-43240074-40
NR27599--MA0493.1.Klf1	chr2	18765953	18765963	-	0.000	0.000	Merged-chr2-18765910-35
NR39025--MA1107.1.KLF9	chr5	33652101	33652113	-	0.000	0.000	Merged-chr5-33652283-110
NR44860--MA0493.1.Klf1	chr6	124805798	124805808	-	0.000	0.000	Merged-chr6-124805887-69
NR36100--MA1107.1.KLF9	chr4	101235070	101235082	+	0.000	0.000	Merged-chr4-101235092-24
NR5462--MA0657.1.KLF13	chr10	81378512	81378529	+	0.000	0.000	Merged-chr10-81378614-74
