#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR25988--MA0599.1.KLF5	chr18	60624414	60624423	+	0.000	0.000	Merged-chr18-60624660-132
NR42623--MA0740.1.KLF14	chr5	124096018	124096031	-	0.000	0.000	Merged-chr5-124095874-61
NR55763--MA0741.1.KLF16	chr9	77938831	77938841	-	0.000	0.000	Merged-chr9-77938986-43
NR11494--MA1107.1.KLF9	chr12	12580877	12580889	+	0.000	0.000	Merged-chr12-12580881-28
NR5583--MA0740.1.KLF14	chr10	81230819	81230832	-	0.000	0.000	Merged-chr10-81230614-44
NR16575--MA0742.1.Klf12	chr14	33447261	33447275	-	0.000	0.000	Merged-chr14-33447186-64
NR45556--MA0741.1.KLF16	chr6	100833814	100833824	-	0.000	0.000	Merged-chr6-100833859-73
NR17527--MA0039.3.KLF4	chr14	76188266	76188276	+	0.000	0.000	Merged-chr14-76188312-28
NR8896--MA1107.1.KLF9	chr11	75167030	75167042	-	0.000	0.000	Merged-chr11-75167176-4
NR5649--MA0740.1.KLF14	chr10	81464646	81464659	-	0.000	0.000	Merged-chr10-81464665-32
NR14747--MA0599.1.KLF5	chr13	72639999	72640008	-	0.000	0.000	Merged-chr13-72639887-35
NR26084--MA0599.1.KLF5	chr18	64340186	64340195	+	0.000	0.000	Merged-chr18-64340039-11
NR28679--MA1107.1.KLF9	chr2	11187422	11187434	-	0.000	0.000	Merged-chr2-11187260-69
NR25415--MA0599.1.KLF5	chr18	25487042	25487051	-	0.000	0.000	Merged-chr18-25487147-80
NR6497--MA1107.1.KLF9	chr10	117526718	117526730	+	0.000	0.000	Merged-chr10-117526787-23
NR1398--MA0599.1.KLF5	chr1	93803880	93803889	+	0.000	0.000	Merged-chr1-93804092-59
NR43551--MA0599.1.KLF5	chr5	143817778	143817787	-	0.000	0.000	Merged-chr5-143817780-79
NR6905--MA0493.1.Klf1	chr10	123076427	123076437	+	0.000	0.000	Merged-chr10-123076393-79
NR39132--MA1107.1.KLF9	chr4	141618105	141618117	-	0.000	0.000	Merged-chr4-141618205-10
NR21722--MA0493.1.Klf1	chr16	62854183	62854193	+	0.000	0.000	Merged-chr16-62854139-85
NR25213--MA0742.1.Klf12	chr18	5989768	5989782	-	0.000	0.000	Merged-chr18-5989979-54
NR48856--MA1107.1.KLF9	chr7	51913748	51913760	+	0.000	0.000	Merged-chr7-51913756-51
NR16912--MA1107.1.KLF9	chr14	53362231	53362243	-	0.000	0.000	Merged-chr14-53362328-16
NR41152--MA0599.1.KLF5	chr5	75978538	75978547	+	0.000	0.000	Merged-chr5-75978410-42
NR38477--MA0742.1.Klf12	chr4	133601934	133601948	+	0.000	0.000	Merged-chr4-133601958-40
NR46118--MA0599.1.KLF5	chr6	121210730	121210739	+	0.000	0.000	Merged-chr6-121210795-40
NR18517--MA0741.1.KLF16	chr15	36283162	36283172	+	0.000	0.000	Merged-chr15-36282913-112
NR18842--MA0657.1.KLF13	chr15	58171622	58171639	+	0.000	0.000	Merged-chr15-58171434-29
NR15388--MA1107.1.KLF9	chr13	101540665	101540677	+	0.000	0.000	Merged-chr13-101540748-63
NR4089--MA1107.1.KLF9	chr10	12904009	12904021	+	0.000	0.000	Merged-chr10-12903955-14
NR16837--MA0741.1.KLF16	chr14	51913409	51913419	+	0.000	0.000	Merged-chr14-51913534-68
NR33185--MA0599.1.KLF5	chr3	14381737	14381746	+	0.000	0.000	Merged-chr3-14381825-37
NR14719--MA1107.1.KLF9	chr13	68582217	68582229	-	0.000	0.000	Merged-chr13-68582198-95
NR10965--MA0599.1.KLF5	chr11	116949931	116949940	-	0.000	0.000	Merged-chr11-116950052-23
NR11624--MA0741.1.KLF16	chr12	24831523	24831533	-	0.000	0.000	Merged-chr12-24831521-84
NR13675--MA0599.1.KLF5	chr13	13590399	13590408	-	0.000	0.000	Merged-chr13-13590526-88
NR19672--MA0741.1.KLF16	chr15	83564472	83564482	-	0.000	0.000	Merged-chr15-83564488-10
NR37930--MA0740.1.KLF14	chr4	120951776	120951789	+	0.000	0.000	Merged-chr4-120951582-67
NR20179--MA0039.3.KLF4	chr15	97993083	97993093	-	0.000	0.000	Merged-chr15-97993070-31
NR5592--MA0657.1.KLF13	chr10	81320714	81320731	+	0.000	0.000	Merged-chr10-81320765-75
NR28674--MA0039.3.KLF4	chr2	11187422	11187432	-	0.000	0.000	Merged-chr2-11187260-69
NR41339--MA1107.1.KLF9	chr5	91814535	91814547	+	0.000	0.000	Merged-chr5-91814561-31
NR7127--MA0599.1.KLF5	chr10	128039286	128039295	+	0.000	0.000	Merged-chr10-128039274-35
NR58328--MA0599.1.KLF5	chrX	162888476	162888485	+	0.000	0.000	Merged-chrX-162888353-56
NR40324--MA0740.1.KLF14	chr5	30921517	30921530	-	0.000	0.000	Merged-chr5-30921651-61
NR37877--MA0657.1.KLF13	chr4	119962572	119962589	+	0.000	0.000	Merged-chr4-119962727-36
NR25894--MA0599.1.KLF5	chr18	56562415	56562424	+	0.000	0.000	Merged-chr18-56562419-49
NR43462--MA0741.1.KLF16	chr5	142448264	142448274	+	0.000	0.000	Merged-chr5-142448272-36
NR7466--MA1107.1.KLF9	chr11	9048543	9048555	+	0.000	0.000	Merged-chr11-9048714-36
NR24754--MA0742.1.Klf12	chr17	80468593	80468607	+	0.000	0.000	Merged-chr17-80468641-48
NR10946--MA1107.1.KLF9	chr11	116688045	116688057	-	0.000	0.000	Merged-chr11-116688042-60
NR10384--MA0741.1.KLF16	chr11	105363111	105363121	-	0.000	0.000	Merged-chr11-105363147-36
NR18550--MA1107.1.KLF9	chr15	36727837	36727849	+	0.000	0.000	Merged-chr15-36727812-56
NR13102--MA0599.1.KLF5	chr12	107148576	107148585	+	0.000	0.000	Merged-chr12-107148670-11
NR31792--MA1107.1.KLF9	chr2	153710687	153710699	+	0.000	0.000	Merged-chr2-153710877-23
NR33851--MA0657.1.KLF13	chr3	75956741	75956758	-	0.000	0.000	Merged-chr3-75956729-116
NR12673--MA0039.3.KLF4	chr12	87442965	87442975	-	0.000	0.000	Merged-chr12-87443084-3
NR40962--MA0599.1.KLF5	chr5	67847451	67847460	-	0.000	0.000	Merged-chr5-67847277-128
NR36204--MA0599.1.KLF5	chr4	11485797	11485806	+	0.000	0.000	Merged-chr4-11485933-54
NR33889--MA0740.1.KLF14	chr3	79854642	79854655	-	0.000	0.000	Merged-chr3-79854605-22
NR22950--MA1107.1.KLF9	chr17	24426740	24426752	-	0.000	0.000	Merged-chr17-24426748-47
NR31099--MA0741.1.KLF16	chr2	128088012	128088022	+	0.000	0.000	Merged-chr2-128088091-23
NR31272--MA0740.1.KLF14	chr2	132029907	132029920	+	0.000	0.000	Merged-chr2-132029738-120
NR28105--MA0741.1.KLF16	chr19	46573349	46573359	-	0.000	0.000	Merged-chr19-46573181-77
NR33121--MA0742.1.Klf12	chr3	9802384	9802398	+	0.000	0.000	Merged-chr3-9802270-83
NR28031--MA0599.1.KLF5	chr19	45047770	45047779	+	0.000	0.000	Merged-chr19-45047719-125
NR39253--MA1107.1.KLF9	chr4	145278538	145278550	+	0.000	0.000	Merged-chr4-145278401-24
NR49368--MA0039.3.KLF4	chr7	83742757	83742767	+	0.000	0.000	Merged-chr7-83742815-34
NR43878--MA0599.1.KLF5	chr5	150118883	150118892	-	0.000	0.000	Merged-chr5-150118801-72
NR41559--MA0493.1.Klf1	chr5	100916658	100916668	-	0.000	0.000	Merged-chr5-100916697-39
NR52766--MA0741.1.KLF16	chr8	84042595	84042605	+	0.000	0.000	Merged-chr8-84042508-77
NR56658--MA0742.1.Klf12	chr9	108991700	108991714	-	0.000	0.000	Merged-chr9-108991792-53
NR52463--MA0740.1.KLF14	chr8	71654769	71654782	+	0.000	0.000	Merged-chr8-71654739-11
NR20418--MA0599.1.KLF5	chr15	101267795	101267804	+	0.000	0.000	Merged-chr15-101267852-38
NR47074--MA0741.1.KLF16	chr6	145276400	145276410	+	0.000	0.000	Merged-chr6-145276388-70
NR42308--MA1107.1.KLF9	chr5	117135965	117135977	-	0.000	0.000	Merged-chr5-117135997-6
NR21834--MA0493.1.Klf1	chr16	75894452	75894462	-	0.000	0.000	Merged-chr16-75894553-32
NR10941--MA0039.3.KLF4	chr11	116688045	116688055	-	0.000	0.000	Merged-chr11-116688042-60
NR47616--MA0741.1.KLF16	chr7	17025640	17025650	+	0.000	0.000	Merged-chr7-17025652-5
NR32637--MA0599.1.KLF5	chr2	170025181	170025190	+	0.000	0.000	Merged-chr2-170025063-12
NR45665--MA0741.1.KLF16	chr6	108783059	108783069	-	0.000	0.000	Merged-chr6-108783235-52
NR27254--MA0493.1.Klf1	chr19	9107577	9107587	-	0.000	0.000	Merged-chr19-9107544-7
NR22491--MA0740.1.KLF14	chr17	5935015	5935028	-	0.000	0.000	Merged-chr17-5935124-37
NR33091--MA0599.1.KLF5	chr3	7503386	7503395	+	0.000	0.000	Merged-chr3-7503455-65
NR35347--MA0599.1.KLF5	chr3	132684161	132684170	-	0.000	0.000	Merged-chr3-132684136-80
NR49965--MA0599.1.KLF5	chr7	110630247	110630256	-	0.000	0.000	Merged-chr7-110630391-39
NR46015--MA0599.1.KLF5	chr6	119848399	119848408	+	0.000	0.000	Merged-chr6-119848153-79
NR12858--MA0741.1.KLF16	chr12	100725231	100725241	+	0.000	0.000	Merged-chr12-100725063-69
NR58329--MA0741.1.KLF16	chrX	162888476	162888486	+	0.000	0.000	Merged-chrX-162888353-56
NR52128--MA1107.1.KLF9	chr8	64947109	64947121	+	0.000	0.000	Merged-chr8-64947122-116
NR41245--MA1107.1.KLF9	chr5	86804591	86804603	-	0.000	0.000	Merged-chr5-86804387-70
NR20514--MA0741.1.KLF16	chr15	102977338	102977348	-	0.000	0.000	Merged-chr15-102977271-45
NR53205--MA0493.1.Klf1	chr8	104641767	104641777	-	0.000	0.000	Merged-chr8-104641787-70
NR8149--MA0740.1.KLF14	chr11	55131118	55131131	+	0.000	0.000	Merged-chr11-55131266-10
NR8664--MA0493.1.Klf1	chr11	69838095	69838105	-	0.000	0.000	Merged-chr11-69838250-77
NR6821--MA0741.1.KLF16	chr10	121501346	121501356	-	0.000	0.000	Merged-chr10-121501347-25
NR30229--MA0599.1.KLF5	chr2	79052364	79052373	-	0.000	0.000	Merged-chr2-79052352-13
NR10307--MA0741.1.KLF16	chr11	103344752	103344762	-	0.000	0.000	Merged-chr11-103344829-56
NR12217--MA1107.1.KLF9	chr12	69986464	69986476	-	0.000	0.000	Merged-chr12-69986609-1
NR50200--MA0599.1.KLF5	chr7	118976726	118976735	-	0.000	0.000	Merged-chr7-118976732-21
NR39599--MA0599.1.KLF5	chr4	151861942	151861951	+	0.000	0.000	Merged-chr4-151861997-138
NR1527--MA0740.1.KLF14	chr1	106759444	106759457	+	0.000	0.000	Merged-chr1-106759532-116
NR22395--MA1107.1.KLF9	chr16	95994774	95994786	-	0.000	0.000	Merged-chr16-95994791-31
NR903--MA0039.3.KLF4	chr1	73940873	73940883	+	0.000	0.000	Merged-chr1-73940938-50
NR5865--MA0599.1.KLF5	chr10	86786239	86786248	-	0.000	0.000	Merged-chr10-86786135-22
NR45158--MA0599.1.KLF5	chr6	85374807	85374816	-	0.000	0.000	Merged-chr6-85374701-69
NR28438--MA0493.1.Klf1	chr19	59344365	59344375	+	0.000	0.000	Merged-chr19-59344493-23
NR45251--MA0741.1.KLF16	chr6	88084492	88084502	-	0.000	0.000	Merged-chr6-88084679-72
NR22175--MA0741.1.KLF16	chr16	92654129	92654139	-	0.000	0.000	Merged-chr16-92654045-22
NR17260--MA0599.1.KLF5	chr14	66196441	66196450	+	0.000	0.000	Merged-chr14-66196468-7
NR26984--MA0599.1.KLF5	chr19	5532634	5532643	+	0.000	0.000	Merged-chr19-5532720-31
NR48535--MA0599.1.KLF5	chr7	43465726	43465735	-	0.000	0.000	Merged-chr7-43465924-112
NR10181--MA0493.1.Klf1	chr11	101910511	101910521	+	0.000	0.000	Merged-chr11-101910464-12
NR5615--MA0740.1.KLF14	chr10	81384206	81384219	+	0.000	0.000	Merged-chr10-81384420-60
NR33498--MA0493.1.Klf1	chr3	41083191	41083201	+	0.000	0.000	Merged-chr3-41083179-113
NR43089--MA1107.1.KLF9	chr5	135835400	135835412	-	0.000	0.000	Merged-chr5-135835346-49
NR20100--MA0741.1.KLF16	chr15	96461114	96461124	+	0.000	0.000	Merged-chr15-96460915-125
NR49951--MA0493.1.Klf1	chr7	110221665	110221675	-	0.000	0.000	Merged-chr7-110221778-96
NR11821--MA1107.1.KLF9	chr12	33284730	33284742	-	0.000	0.000	Merged-chr12-33284674-45
NR2689--MA0493.1.Klf1	chr1	165236709	165236719	+	0.000	0.000	Merged-chr1-165236818-106
NR43211--MA0599.1.KLF5	chr5	137684827	137684836	+	0.000	0.000	Merged-chr5-137684690-53
NR28810--MA0599.1.KLF5	chr2	21205657	21205666	-	0.000	0.000	Merged-chr2-21205632-118
NR33061--MA0740.1.KLF14	chr2	181659729	181659742	-	0.000	0.000	Merged-chr2-181659700-65
NR43550--MA1107.1.KLF9	chr5	143817682	143817694	+	0.000	0.000	Merged-chr5-143817780-79
NR8819--MA0741.1.KLF16	chr11	73199437	73199447	+	0.000	0.000	Merged-chr11-73199437-89
NR8299--MA0742.1.Klf12	chr11	59472512	59472526	+	0.000	0.000	Merged-chr11-59472389-45
NR21866--MA0599.1.KLF5	chr16	76866356	76866365	-	0.000	0.000	Merged-chr16-76866196-31
NR50401--MA0493.1.Klf1	chr7	126704204	126704214	+	0.000	0.000	Merged-chr7-126704169-1
NR50885--MA0599.1.KLF5	chr7	139213354	139213363	-	0.000	0.000	Merged-chr7-139213268-54
NR30215--MA0493.1.Klf1	chr2	78973808	78973818	-	0.000	0.000	Merged-chr2-78973866-41
NR27286--MA0599.1.KLF5	chr19	10740282	10740291	+	0.000	0.000	Merged-chr19-10740212-1
NR41411--MA0657.1.KLF13	chr5	93268430	93268447	+	0.000	0.000	Merged-chr5-93268238-3
NR13665--MA0741.1.KLF16	chr13	12650484	12650494	+	0.000	0.000	Merged-chr13-12650448-96
NR44968--MA0599.1.KLF5	chr6	71440678	71440687	-	0.000	0.000	Merged-chr6-71440624-82
NR2106--MA0039.3.KLF4	chr1	138604170	138604180	+	0.000	0.000	Merged-chr1-138604109-41
NR38630--MA0599.1.KLF5	chr4	134930821	134930830	+	0.000	0.000	Merged-chr4-134930928-64
NR23006--MA1107.1.KLF9	chr17	25258139	25258151	-	0.000	0.000	Merged-chr17-25258027-50
NR36795--MA0599.1.KLF5	chr4	48045218	48045227	+	0.000	0.000	Merged-chr4-48045107-76
NR31204--MA0657.1.KLF13	chr2	130642898	130642915	+	0.000	0.000	Merged-chr2-130642738-65
NR41142--MA1107.1.KLF9	chr5	75605036	75605048	-	0.000	0.000	Merged-chr5-75604922-2
NR7276--MA0740.1.KLF14	chr11	3517626	3517639	-	0.000	0.000	Merged-chr11-3517558-36
NR53022--MA0599.1.KLF5	chr8	93810345	93810354	-	0.000	0.000	Merged-chr8-93810346-59
NR52909--MA0740.1.KLF14	chr8	86884912	86884925	+	0.000	0.000	Merged-chr8-86884761-124
NR29559--MA0740.1.KLF14	chr2	39065467	39065480	+	0.000	0.000	Merged-chr2-39065494-60
NR27960--MA0741.1.KLF16	chr19	42306416	42306426	+	0.000	0.000	Merged-chr19-42306300-48
NR2160--MA1107.1.KLF9	chr1	144004216	144004228	+	0.000	0.000	Merged-chr1-144004210-81
NR50119--MA0741.1.KLF16	chr7	116307781	116307791	+	0.000	0.000	Merged-chr7-116307946-138
NR37843--MA0657.1.KLF13	chr4	119105914	119105931	+	0.000	0.000	Merged-chr4-119105938-48
NR40832--MA0741.1.KLF16	chr5	64230418	64230428	+	0.000	0.000	Merged-chr5-64230393-49
NR26294--MA0493.1.Klf1	chr18	69196479	69196489	+	0.000	0.000	Merged-chr18-69196479-70
NR17657--MA0039.3.KLF4	chr14	99045514	99045524	+	0.000	0.000	Merged-chr14-99045494-2
NR43690--MA0599.1.KLF5	chr5	146906162	146906171	+	0.000	0.000	Merged-chr5-146906057-28
NR27879--MA0740.1.KLF14	chr19	40513852	40513865	-	0.000	0.000	Merged-chr19-40513581-97
NR26970--MA0493.1.Klf1	chr19	5457575	5457585	-	0.000	0.000	Merged-chr19-5457359-63
NR2366--MA1107.1.KLF9	chr1	155158683	155158695	-	0.000	0.000	Merged-chr1-155158917-88
NR45640--MA0742.1.Klf12	chr6	108571217	108571231	+	0.000	0.000	Merged-chr6-108571232-71
NR20516--MA0493.1.Klf1	chr15	103154489	103154499	+	0.000	0.000	Merged-chr15-103154383-18
NR56487--MA0741.1.KLF16	chr9	107288912	107288922	+	0.000	0.000	Merged-chr9-107288915-10
NR56660--MA0740.1.KLF14	chr9	108991779	108991792	-	0.000	0.000	Merged-chr9-108991792-53
NR232--MA0657.1.KLF13	chr1	33883602	33883619	+	0.000	0.000	Merged-chr1-33883578-48
NR3316--MA0740.1.KLF14	chr1	184266311	184266324	-	0.000	0.000	Merged-chr1-184266275-31
NR1044--MA0493.1.Klf1	chr1	80703445	80703455	-	0.000	0.000	Merged-chr1-80703457-36
NR43960--MA0742.1.Klf12	chr5	151368877	151368891	-	0.000	0.000	Merged-chr5-151368809-80
NR33855--MA0740.1.KLF14	chr3	79181734	79181747	-	0.000	0.000	Merged-chr3-79181699-42
NR54980--MA0740.1.KLF14	chr9	46176807	46176820	+	0.000	0.000	Merged-chr9-46176828-8
NR19628--MA0599.1.KLF5	chr15	83350278	83350287	+	0.000	0.000	Merged-chr15-83350192-58
NR57950--MA0599.1.KLF5	chrX	99136010	99136019	-	0.000	0.000	Merged-chrX-99136067-62
NR24552--MA0039.3.KLF4	chr17	71552187	71552197	-	0.000	0.000	Merged-chr17-71552127-66
NR21096--MA0599.1.KLF5	chr16	30039405	30039414	-	0.000	0.000	Merged-chr16-30039385-30
NR29591--MA0599.1.KLF5	chr2	45117052	45117061	+	0.000	0.000	Merged-chr2-45117109-39
NR18645--MA0493.1.Klf1	chr15	39943795	39943805	-	0.000	0.000	Merged-chr15-39943726-117
NR16579--MA0741.1.KLF16	chr14	33447264	33447274	-	0.000	0.000	Merged-chr14-33447186-64
NR27478--MA0493.1.Klf1	chr19	21862797	21862807	+	0.000	0.000	Merged-chr19-21862775-10
NR46372--MA1107.1.KLF9	chr6	128634536	128634548	+	0.000	0.000	Merged-chr6-128634643-10
NR11908--MA0741.1.KLF16	chr12	40037415	40037425	+	0.000	0.000	Merged-chr12-40037304-3
NR41806--MA0599.1.KLF5	chr5	110101287	110101296	+	0.000	0.000	Merged-chr5-110101482-63
NR46700--MA0599.1.KLF5	chr6	137754526	137754535	-	0.000	0.000	Merged-chr6-137754640-54
NR46014--MA1107.1.KLF9	chr6	119479994	119480006	-	0.000	0.000	Merged-chr6-119479912-173
NR22074--MA0599.1.KLF5	chr16	90810513	90810522	-	0.000	0.000	Merged-chr16-90810372-70
NR43475--MA0741.1.KLF16	chr5	142881362	142881372	-	0.000	0.000	Merged-chr5-142881345-35
NR26504--MA1107.1.KLF9	chr18	77767827	77767839	+	0.000	0.000	Merged-chr18-77767671-52
NR906--MA0741.1.KLF16	chr1	73940883	73940893	+	0.000	0.000	Merged-chr1-73940938-50
NR20399--MA0741.1.KLF16	chr15	101141325	101141335	-	0.000	0.000	Merged-chr15-101141305-22
NR27164--MA1107.1.KLF9	chr19	7241237	7241249	+	0.000	0.000	Merged-chr19-7241194-51
