#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR157--MA0508.2.PRDM1	chr10	40212569	40212578	+	0.000	0.000	Merged-chr10-40212600-39
NR266--MA0508.2.PRDM1	chr11	70789449	70789458	-	0.000	0.000	Merged-chr11-70789509-26
NR898--MA0508.2.PRDM1	chr2	39326056	39326065	-	0.000	0.000	Merged-chr2-39325876-70
NR1470--MA0508.2.PRDM1	chr7	98108972	98108981	+	0.000	0.000	Merged-chr7-98109106-60
NR245--MA0508.2.PRDM1	chr11	20477808	20477817	+	0.000	0.000	Merged-chr11-20477652-51
NR1611--MA0508.2.PRDM1	chr9	25230348	25230357	-	0.000	0.000	Merged-chr9-25230368-52
NR258--MA0508.2.PRDM1	chr11	60305833	60305842	+	0.000	0.000	Merged-chr11-60305750-27
NR529--MA0508.2.PRDM1	chr14	65806100	65806109	+	0.000	0.000	Merged-chr14-65806099-56
NR1624--MA0508.2.PRDM1	chr9	42229739	42229748	+	0.000	0.000	Merged-chr9-42229723-12
NR489--MA0508.2.PRDM1	chr14	18271189	18271198	-	0.000	0.000	Merged-chr14-18271014-66
NR346--MA0508.2.PRDM1	chr12	80014479	80014488	+	0.000	0.000	Merged-chr12-80014569-41
NR1680--MA0508.2.PRDM1	chrX	36989492	36989501	-	0.000	0.000	Merged-chrX-36989513-70
NR1441--MA0508.2.PRDM1	chr7	49364780	49364789	-	0.000	0.000	Merged-chr7-49364720-42
NR1693--MA0508.2.PRDM1	chrX	100476535	100476544	-	0.000	0.000	Merged-chrX-100476611-55
NR216--MA0508.2.PRDM1	chr10	116487223	116487232	+	0.000	0.000	Merged-chr10-116487356-53
NR468--MA0508.2.PRDM1	chr13	108316207	108316216	-	0.000	0.000	Merged-chr13-108316339-65
NR1454--MA0508.2.PRDM1	chr7	75821666	75821675	+	0.000	0.000	Merged-chr7-75821795-19
NR910--MA0508.2.PRDM1	chr2	62623231	62623240	-	0.000	0.000	Merged-chr2-62623156-23
NR1685--MA0508.2.PRDM1	chrX	77433545	77433554	+	0.000	0.000	Merged-chrX-77433540-47
NR1542--MA0508.2.PRDM1	chr8	34686660	34686669	-	0.000	0.000	Merged-chr8-34686570-26
NR1032--MA0508.2.PRDM1	chr3	55517379	55517388	-	0.000	0.000	Merged-chr3-55517605-60
NR1698--MA0508.2.PRDM1	chrX	106602809	106602818	-	0.000	0.000	Merged-chrX-106602991-38
NR1393--MA0508.2.PRDM1	chr6	129049201	129049210	+	0.000	0.000	Merged-chr6-129049251-27
NR168--MA0508.2.PRDM1	chr10	52382205	52382214	-	0.000	0.000	Merged-chr10-52382064-99
NR1568--MA0508.2.PRDM1	chr8	84800355	84800364	-	0.000	0.000	Merged-chr8-84800240-35
NR43--MA0508.2.PRDM1	chr1	95657495	95657504	-	0.000	0.000	Merged-chr1-95657390-37
NR1643--MA0508.2.PRDM1	chr9	69940916	69940925	+	0.000	0.000	Merged-chr9-69941031-50
NR1547--MA0508.2.PRDM1	chr8	39108475	39108484	-	0.000	0.000	Merged-chr8-39108603-19
NR1385--MA0508.2.PRDM1	chr6	118419558	118419567	+	0.000	0.000	Merged-chr6-118419579-69
NR1308--MA0508.2.PRDM1	chr5	143548531	143548540	+	0.000	0.000	Merged-chr5-143548603-67
NR1494--MA0508.2.PRDM1	chr7	120830961	120830970	+	0.000	0.000	Merged-chr7-120830904-87
NR1417--MA0508.2.PRDM1	chr6	145002576	145002585	-	0.000	0.000	Merged-chr6-145002461-23
NR1364--MA0508.2.PRDM1	chr6	99050718	99050727	+	0.000	0.000	Merged-chr6-99050691-51
NR602--MA0508.2.PRDM1	chr15	66994582	66994591	+	0.000	0.000	Merged-chr15-66994727-12
NR1016--MA0508.2.PRDM1	chr3	9466009	9466018	-	0.000	0.000	Merged-chr3-9466321-50
NR1125--MA0508.2.PRDM1	chr4	6844147	6844156	+	0.000	0.000	Merged-chr4-6844197-28
NR1582--MA0508.2.PRDM1	chr8	108704482	108704491	+	0.000	0.000	Merged-chr8-108704409-59
NR14--MA0508.2.PRDM1	chr1	58713271	58713280	+	0.000	0.000	Merged-chr1-58713281-1
NR820--MA0508.2.PRDM1	chr19	4114059	4114068	+	0.000	0.000	Merged-chr19-4113915-47
NR1505--MA0508.2.PRDM1	chr7	128461630	128461639	-	0.000	0.000	Merged-chr7-128461528-79
NR833--MA0508.2.PRDM1	chr19	15883278	15883287	+	0.000	0.000	Merged-chr19-15883225-34
NR1104--MA0508.2.PRDM1	chr3	143599359	143599368	-	0.000	0.000	Merged-chr3-143599322-23
NR671--MA0508.2.PRDM1	chr16	59007264	59007273	-	0.000	0.000	Merged-chr16-59007299-38
NR1085--MA0508.2.PRDM1	chr3	126693633	126693642	+	0.000	0.000	Merged-chr3-126693413-64
NR1465--MA0508.2.PRDM1	chr7	96456731	96456740	+	0.000	0.000	Merged-chr7-96456783-25
NR703--MA0508.2.PRDM1	chr17	8239177	8239186	+	0.000	0.000	Merged-chr17-8239317-7
NR1322--MA0508.2.PRDM1	chr6	8495510	8495519	-	0.000	0.000	Merged-chr6-8495644-33
NR1574--MA0508.2.PRDM1	chr8	91074066	91074075	+	0.000	0.000	Merged-chr8-91073966-44
NR812--MA0508.2.PRDM1	chr18	89126526	89126535	-	0.000	0.000	Merged-chr18-89126622-17
NR793--MA0508.2.PRDM1	chr18	70504348	70504357	+	0.000	0.000	Merged-chr18-70504272-31
NR650--MA0508.2.PRDM1	chr16	24836875	24836884	-	0.000	0.000	Merged-chr16-24836747-26
NR140--MA0508.2.PRDM1	chr10	17827848	17827857	+	0.000	0.000	Merged-chr10-17827922-26
NR1030--MA0508.2.PRDM1	chr3	51583814	51583823	-	0.000	0.000	Merged-chr3-51583913-17
NR934--MA0508.2.PRDM1	chr2	102733414	102733423	+	0.000	0.000	Merged-chr2-102733347-57
NR1553--MA0508.2.PRDM1	chr8	68735089	68735098	+	0.000	0.000	Merged-chr8-68735158-122
NR1077--MA0508.2.PRDM1	chr3	116434944	116434953	-	0.000	0.000	Merged-chr3-116434903-21
NR1348--MA0508.2.PRDM1	chr6	73255036	73255045	-	0.000	0.000	Merged-chr6-73255048-51
NR1314--MA0508.2.PRDM1	chr5	149392074	149392083	+	0.000	0.000	Merged-chr5-149392157-30
NR1109--MA0508.2.PRDM1	chr3	148491528	148491537	-	0.000	0.000	Merged-chr3-148491583-74
NR990--MA0508.2.PRDM1	chr2	157204104	157204113	+	0.000	0.000	Merged-chr2-157204364-118
NR785--MA0508.2.PRDM1	chr18	56714480	56714489	+	0.000	0.000	Merged-chr18-56714625-64
NR132--MA0508.2.PRDM1	chr1	193303781	193303790	+	0.000	0.000	Merged-chr1-193303652-18
NR241--MA0508.2.PRDM1	chr11	6562604	6562613	+	0.000	0.000	Merged-chr11-6562547-9
NR764--MA0508.2.PRDM1	chr18	19524610	19524619	+	0.000	0.000	Merged-chr18-19524471-22
NR621--MA0508.2.PRDM1	chr15	94589964	94589973	+	0.000	0.000	Merged-chr15-94589770-65
NR873--MA0508.2.PRDM1	chr2	9574307	9574316	+	0.000	0.000	Merged-chr2-9574386-32
NR254--MA0508.2.PRDM1	chr11	49204074	49204083	-	0.000	0.000	Merged-chr11-49204089-8
NR111--MA0508.2.PRDM1	chr1	175564520	175564529	-	0.000	0.000	Merged-chr1-175564566-22
NR1396--MA0508.2.PRDM1	chr6	129598184	129598193	-	0.000	0.000	Merged-chr6-129598126-11
NR1014--MA0508.2.PRDM1	chr3	9151813	9151822	+	0.000	0.000	Merged-chr3-9151770-9
NR46--MA0508.2.PRDM1	chr1	101902329	101902338	-	0.000	0.000	Merged-chr1-101902483-125
NR581--MA0508.2.PRDM1	chr15	25740227	25740236	-	0.000	0.000	Merged-chr15-25740417-24
NR647--MA0508.2.PRDM1	chr16	23226210	23226219	+	0.000	0.000	Merged-chr16-23226158-41
NR1537--MA0508.2.PRDM1	chr8	13992655	13992664	+	0.000	0.000	Merged-chr8-13992764-55
NR517--MA0508.2.PRDM1	chr14	53132634	53132643	+	0.000	0.000	Merged-chr14-53132661-29
NR103--MA0508.2.PRDM1	chr1	171412310	171412319	+	0.000	0.000	Merged-chr1-171412217-14
NR355--MA0508.2.PRDM1	chr12	90576320	90576329	-	0.000	0.000	Merged-chr12-90576423-51
NR1245--MA0508.2.PRDM1	chr5	62711044	62711053	+	0.000	0.000	Merged-chr5-62711036-55
NR1083--MA0508.2.PRDM1	chr3	121494276	121494285	+	0.000	0.000	Merged-chr3-121494135-61
NR1149--MA0508.2.PRDM1	chr4	63859949	63859958	+	0.000	0.000	Merged-chr4-63860082-78
NR1529--MA0508.2.PRDM1	chr7	144318188	144318197	+	0.000	0.000	Merged-chr7-144318025-1,Merged-chr7-144318305-1
NR1019--MA0508.2.PRDM1	chr3	18243930	18243939	-	0.000	0.000	Merged-chr3-18243680-52
NR586--MA0508.2.PRDM1	chr15	36397076	36397085	+	0.000	0.000	Merged-chr15-36397113-3
NR1128--MA0508.2.PRDM1	chr4	11077714	11077723	+	0.000	0.000	Merged-chr4-11077783-17
NR695--MA0508.2.PRDM1	chr16	93798837	93798846	-	0.000	0.000	Merged-chr16-93798867-39
NR17--MA0508.2.PRDM1	chr1	60070884	60070893	+	0.000	0.000	Merged-chr1-60070874-17
NR281--MA0508.2.PRDM1	chr11	88455717	88455726	+	0.000	0.000	Merged-chr11-88455545-42
NR390--MA0508.2.PRDM1	chr12	115812900	115812909	-	0.000	0.000	Merged-chr12-115813006-23
NR1075--MA0508.2.PRDM1	chr3	115815997	115816006	+	0.000	0.000	Merged-chr3-115815828-66
NR979--MA0508.2.PRDM1	chr2	145905309	145905318	+	0.000	0.000	Merged-chr2-145905286-60
NR565--MA0508.2.PRDM1	chr14	121263070	121263079	+	0.000	0.000	Merged-chr14-121262951-12
NR578--MA0508.2.PRDM1	chr15	12606546	12606555	+	0.000	0.000	Merged-chr15-12606518-21
NR1197--MA0508.2.PRDM1	chr4	139598954	139598963	+	0.000	0.000	Merged-chr4-139599159-54
NR273--MA0508.2.PRDM1	chr11	78328290	78328299	-	0.000	0.000	Merged-chr11-78328473-53
NR99--MA0508.2.PRDM1	chr1	167637268	167637277	-	0.000	0.000	Merged-chr1-167637218-38
NR305--MA0508.2.PRDM1	chr11	110904070	110904079	-	0.000	0.000	Merged-chr11-110903981-18
NR286--MA0508.2.PRDM1	chr11	96667233	96667242	+	0.000	0.000	Merged-chr11-96667069-36
NR143--MA0508.2.PRDM1	chr10	19168055	19168064	-	0.000	0.000	Merged-chr10-19167953-53
NR666--MA0508.2.PRDM1	chr16	52147413	52147422	+	0.000	0.000	Merged-chr16-52147489-52
NR523--MA0508.2.PRDM1	chr14	59553439	59553448	+	0.000	0.000	Merged-chr14-59553394-22
NR1208--MA0508.2.PRDM1	chr4	147579310	147579319	+	0.000	0.000	Merged-chr4-147579504-4
NR807--MA0508.2.PRDM1	chr18	82954229	82954238	+	0.000	0.000	Merged-chr18-82954244-58
NR788--MA0508.2.PRDM1	chr18	65263355	65263364	+	0.000	0.000	Merged-chr18-65263314-18
NR916--MA0508.2.PRDM1	chr2	70930947	70930956	+	0.000	0.000	Merged-chr2-70931049-24
NR1631--MA0508.2.PRDM1	chr9	46176908	46176917	+	0.000	0.000	Merged-chr9-46176828-8
NR278--MA0508.2.PRDM1	chr11	84252631	84252640	+	0.000	0.000	Merged-chr11-84252620-21
NR929--MA0508.2.PRDM1	chr2	90847368	90847377	-	0.000	0.000	Merged-chr2-90847182-63
NR244--MA0508.2.PRDM1	chr11	14111025	14111034	+	0.000	0.000	Merged-chr11-14111026-9
NR353--MA0508.2.PRDM1	chr12	86836926	86836935	+	0.000	0.000	Merged-chr12-86836773-41
NR419--MA0508.2.PRDM1	chr13	36814259	36814268	-	0.000	0.000	Merged-chr13-36814220-30
NR191--MA0508.2.PRDM1	chr10	85038367	85038376	-	0.000	0.000	Merged-chr10-85038353-15
NR1591--MA0508.2.PRDM1	chr8	116617438	116617447	-	0.000	0.000	Merged-chr8-116617441-19
NR366--MA0508.2.PRDM1	chr12	98601099	98601108	+	0.000	0.000	Merged-chr12-98601119-23
NR616--MA0508.2.PRDM1	chr15	91651690	91651699	-	0.000	0.000	Merged-chr15-91651721-23
NR183--MA0508.2.PRDM1	chr10	78438390	78438399	-	0.000	0.000	Merged-chr10-78438290-27
NR249--MA0508.2.PRDM1	chr11	30196030	30196039	+	0.000	0.000	Merged-chr11-30196013-11
NR106--MA0508.2.PRDM1	chr1	172368889	172368898	+	0.000	0.000	Merged-chr1-172369010-35
NR228--MA0508.2.PRDM1	chr10	124138692	124138701	+	0.000	0.000	Merged-chr10-124138683-21
NR1291--MA0508.2.PRDM1	chr5	121838728	121838737	+	0.000	0.000	Merged-chr5-121838614-43
NR50--MA0508.2.PRDM1	chr1	106515769	106515778	+	0.000	0.000	Merged-chr1-106515798-55
NR1541--MA0508.2.PRDM1	chr8	31214201	31214210	-	0.000	0.000	Merged-chr8-31214046-5
NR316--MA0508.2.PRDM1	chr12	3780397	3780406	+	0.000	0.000	Merged-chr12-3780555-30
NR1650--MA0508.2.PRDM1	chr9	92266007	92266016	+	0.000	0.000	Merged-chr9-92266025-66
NR568--MA0508.2.PRDM1	chr14	122002460	122002469	-	0.000	0.000	Merged-chr14-122002332-19
NR1302--MA0508.2.PRDM1	chr5	137760357	137760366	-	0.000	0.000	Merged-chr5-137760235-32
NR1392--MA0508.2.PRDM1	chr6	127446830	127446839	-	0.000	0.000	Merged-chr6-127446764-51
NR1520--MA0508.2.PRDM1	chr7	136176662	136176671	-	0.000	0.000	Merged-chr7-136176593-10
NR276--MA0508.2.PRDM1	chr11	80666403	80666412	+	0.000	0.000	Merged-chr11-80666360-28
NR1642--MA0508.2.PRDM1	chr9	69651862	69651871	-	0.000	0.000	Merged-chr9-69651873-3
NR146--MA0508.2.PRDM1	chr10	21115816	21115825	+	0.000	0.000	Merged-chr10-21115905-6
NR1512--MA0508.2.PRDM1	chr7	130773359	130773368	+	0.000	0.000	Merged-chr7-130773473-37
NR840--MA0508.2.PRDM1	chr19	23141120	23141129	-	0.000	0.000	Merged-chr19-23141154-104
NR1092--MA0508.2.PRDM1	chr3	135631116	135631125	-	0.000	0.000	Merged-chr3-135631250-29
NR1363--MA0508.2.PRDM1	chr6	97526411	97526420	-	0.000	0.000	Merged-chr6-97526268-25
NR1220--MA0508.2.PRDM1	chr5	21370728	21370737	+	0.000	0.000	Merged-chr5-21370599-51
NR1600--MA0508.2.PRDM1	chr8	128709380	128709389	-	0.000	0.000	Merged-chr8-128709398-34
NR962--MA0508.2.PRDM1	chr2	129174625	129174634	+	0.000	0.000	Merged-chr2-129174665-20
NR1376--MA0508.2.PRDM1	chr6	107749026	107749035	-	0.000	0.000	Merged-chr6-107749008-33
NR1647--MA0508.2.PRDM1	chr9	83023896	83023905	-	0.000	0.000	Merged-chr9-83023833-29
NR1233--MA0508.2.PRDM1	chr5	36726689	36726698	-	0.000	0.000	Merged-chr5-36726582-27
NR1485--MA0508.2.PRDM1	chr7	114817537	114817546	+	0.000	0.000	Merged-chr7-114817676-52
NR1246--MA0508.2.PRDM1	chr5	62821132	62821141	-	0.000	0.000	Merged-chr5-62821040-10
NR1517--MA0508.2.PRDM1	chr7	134699981	134699990	-	0.000	0.000	Merged-chr7-134699874-1
NR941--MA0508.2.PRDM1	chr2	109334476	109334485	+	0.000	0.000	Merged-chr2-109334470-7
NR1355--MA0508.2.PRDM1	chr6	85239210	85239219	-	0.000	0.000	Merged-chr6-85239239-25
NR1626--MA0508.2.PRDM1	chr9	44582506	44582515	-	0.000	0.000	Merged-chr9-44582588-15
NR1464--MA0508.2.PRDM1	chr7	90039713	90039722	+	0.000	0.000	Merged-chr7-90039651-42
NR1050--MA0508.2.PRDM1	chr3	81761175	81761184	+	0.000	0.000	Merged-chr3-81761081-32
NR954--MA0508.2.PRDM1	chr2	118200040	118200049	+	0.000	0.000	Merged-chr2-118200163-35
NR1430--MA0508.2.PRDM1	chr7	16205020	16205029	+	0.000	0.000	Merged-chr7-16205032-23
NR1682--MA0508.2.PRDM1	chrX	53607902	53607911	+	0.000	0.000	Merged-chrX-53607978-28
NR920--MA0508.2.PRDM1	chr2	76070715	76070724	+	0.000	0.000	Merged-chr2-76070778-23
NR1063--MA0508.2.PRDM1	chr3	97158753	97158762	+	0.000	0.000	Merged-chr3-97158953-85
NR1605--MA0508.2.PRDM1	chr9	13894666	13894675	-	0.000	0.000	Merged-chr9-13894754-54
NR2--MA0508.2.PRDM1	chr1	20820395	20820404	+	0.000	0.000	Merged-chr1-20820206-62
NR1390--MA0508.2.PRDM1	chr6	125541002	125541011	+	0.000	0.000	Merged-chr6-125540912-17
NR1422--MA0508.2.PRDM1	chr6	148436576	148436585	-	0.000	0.000	Merged-chr6-148436541-68
NR1469--MA0508.2.PRDM1	chr7	98103403	98103412	+	0.000	0.000	Merged-chr7-98103355-56
