#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.dn.bed
NR911--MA0511.2.RUNX2	chr10	45711001	45711009	-	0.000	0.000	Merged-chr10-45710990-44
NR5186--MA0002.2.RUNX1	chr2	9594135	9594145	-	0.000	0.000	Merged-chr2-9594121-50
NR9915--MA0511.2.RUNX2	chr9	123928250	123928258	+	0.000	0.000	Merged-chr9-123928219-7
NR1103--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR3462--MA0511.2.RUNX2	chr15	59009573	59009581	+	0.000	0.000	Merged-chr15-59009632-21
NR9545--MA0002.2.RUNX1	chr9	63759367	63759377	+	0.000	0.000	Merged-chr9-63759234-38
NR3158--MA0002.2.RUNX1	chr14	78458928	78458938	+	0.000	0.000	Merged-chr14-78458975-97
NR1749--MA0002.2.RUNX1	chr11	97434943	97434953	+	0.000	0.000	Merged-chr11-97435107-48
NR8820--MA0684.1.RUNX3	chr7	132226872	132226881	+	0.000	0.000	Merged-chr7-132226896-31
NR5837--MA0002.2.RUNX1	chr2	170205992	170206002	-	0.000	0.000	Merged-chr2-170206161-1
NR5251--MA0511.2.RUNX2	chr2	24748060	24748068	+	0.000	0.000	Merged-chr2-24748146-35
NR3842--MA0511.2.RUNX2	chr16	45090257	45090265	-	0.000	0.000	Merged-chr16-45090257-28
NR4712--MA0002.2.RUNX1	chr18	61647289	61647299	+	0.000	0.000	Merged-chr18-61647433-25
NR9134--MA0511.2.RUNX2	chr8	94447746	94447754	+	0.000	0.000	Merged-chr8-94447653-43
NR10064--MA0002.2.RUNX1	chrX	140505997	140506007	+	0.000	0.000	Merged-chrX-140506133-71
NR3809--MA0002.2.RUNX1	chr16	36720335	36720345	+	0.000	0.000	Merged-chr16-36720416-27
NR9862--MA0511.2.RUNX2	chr9	119963508	119963516	+	0.000	0.000	Merged-chr9-119963439-34
NR3396--MA0684.1.RUNX3	chr15	38535574	38535583	+	0.000	0.000	Merged-chr15-38535554-39
NR8781--MA0002.2.RUNX1	chr7	125472359	125472369	+	0.000	0.000	Merged-chr7-125472313-74
NR825--MA0002.2.RUNX1	chr10	21354055	21354065	+	0.000	0.000	Merged-chr10-21353968-32
NR6230--MA0002.2.RUNX1	chr3	108164914	108164924	-	0.000	0.000	Merged-chr3-108164973-25
NR5155--MA0511.2.RUNX2	chr19	60790906	60790914	-	0.000	0.000	Merged-chr19-60790923-1
NR4821--MA0002.2.RUNX1	chr18	82503866	82503876	+	0.000	0.000	Merged-chr18-82503961-54
NR9558--MA0002.2.RUNX1	chr9	64918958	64918968	+	0.000	0.000	Merged-chr9-64918803-19
NR3376--MA0002.2.RUNX1	chr15	34356866	34356876	-	0.000	0.000	Merged-chr15-34356866-8
NR1381--MA0511.2.RUNX2	chr11	4506625	4506633	+	0.000	0.000	Merged-chr11-4506645-22
NR2522--MA0002.2.RUNX1	chr13	38501512	38501522	-	0.000	0.000	Merged-chr13-38501583-20
NR9100--MA0511.2.RUNX2	chr8	81766159	81766167	+	0.000	0.000	Merged-chr8-81766244-47
NR10030--MA0002.2.RUNX1	chrX	103394031	103394041	+	0.000	0.000	Merged-chrX-103394131-19
NR9001--MA0002.2.RUNX1	chr8	41043805	41043815	-	0.000	0.000	Merged-chr8-41043773-31
NR7050--MA0002.2.RUNX1	chr4	145045906	145045916	-	0.000	0.000	Merged-chr4-145045932-55
NR8813--MA0002.2.RUNX1	chr7	131469511	131469521	-	0.000	0.000	Merged-chr7-131469591-22
NR3170--MA0511.2.RUNX2	chr14	79451839	79451847	-	0.000	0.000	Merged-chr14-79451984-51
NR1205--MA0002.2.RUNX1	chr10	98691943	98691953	-	0.000	0.000	Merged-chr10-98692018-7
NR9319--MA0002.2.RUNX1	chr8	125378073	125378083	+	0.000	0.000	Merged-chr8-125377890-6
NR10033--MA0511.2.RUNX2	chrX	104483700	104483708	-	0.000	0.000	Merged-chrX-104483526-2
NR9875--MA0511.2.RUNX2	chr9	120960684	120960692	+	0.000	0.000	Merged-chr9-120960803-26
NR6991--MA0684.1.RUNX3	chr4	135248754	135248763	+	0.000	0.000	Merged-chr4-135248593-35
NR3408--MA0002.2.RUNX1	chr15	43869990	43870000	-	0.000	0.000	Merged-chr15-43869939-26
NR1186--MA0002.2.RUNX1	chr10	95781079	95781089	+	0.000	0.000	Merged-chr10-95781275-17
NR10063--MA0684.1.RUNX3	chrX	140505939	140505948	+	0.000	0.000	Merged-chrX-140506133-71
NR8922--MA0002.2.RUNX1	chr7	144444997	144445007	-	0.000	0.000	Merged-chr7-144445036-55
NR4963--MA0684.1.RUNX3	chr19	26646306	26646315	-	0.000	0.000	Merged-chr19-26646309-47
NR4420--MA0002.2.RUNX1	chr17	73151646	73151656	+	0.000	0.000	Merged-chr17-73151770-42
NR7477--MA0002.2.RUNX1	chr5	107449101	107449111	+	0.000	0.000	Merged-chr5-107449243-36
NR31--MA0511.2.RUNX2	chr1	20260127	20260135	+	0.000	0.000	Merged-chr1-20260109-34
NR1295--MA0002.2.RUNX1	chr10	119382418	119382428	+	0.000	0.000	Merged-chr10-119382475-33
NR4943--MA0002.2.RUNX1	chr19	21104864	21104874	+	0.000	0.000	Merged-chr19-21104768-51
NR7129--MA0002.2.RUNX1	chr4	152197681	152197691	-	0.000	0.000	Merged-chr4-152197766-46
NR1218--MA0002.2.RUNX1	chr10	107948120	107948130	-	0.000	0.000	Merged-chr10-107948089-22
NR9537--MA0002.2.RUNX1	chr9	62412261	62412271	-	0.000	0.000	Merged-chr9-62412387-14
NR9888--MA0511.2.RUNX2	chr9	121985248	121985256	+	0.000	0.000	Merged-chr9-121985208-26
NR7542--MA0511.2.RUNX2	chr5	115516845	115516853	+	0.000	0.000	Merged-chr5-115516638-85
NR1347--MA0684.1.RUNX3	chr10	127586317	127586326	+	0.000	0.000	Merged-chr10-127586318-36
NR3311--MA0511.2.RUNX2	chr15	5108562	5108570	-	0.000	0.000	Merged-chr15-5108448-64
NR3977--MA0511.2.RUNX2	chr16	89817051	89817059	+	0.000	0.000	Merged-chr16-89817047-30
NR8812--MA0684.1.RUNX3	chr7	131469440	131469449	-	0.000	0.000	Merged-chr7-131469591-22
NR1204--MA0684.1.RUNX3	chr10	96609528	96609537	+	0.000	0.000	Merged-chr10-96609713-52
NR9318--MA0684.1.RUNX3	chr8	125377911	125377920	-	0.000	0.000	Merged-chr8-125377890-6
NR88--MA0002.2.RUNX1	chr1	43361816	43361826	-	0.000	0.000	Merged-chr1-43361754-62
NR9602--MA0511.2.RUNX2	chr9	72390455	72390463	-	0.000	0.000	Merged-chr9-72390608-30
NR5415--MA0002.2.RUNX1	chr2	72283020	72283030	-	0.000	0.000	Merged-chr2-72282934-17
NR7446--MA0511.2.RUNX2	chr5	105291006	105291014	-	0.000	0.000	Merged-chr5-105291153-16
NR4890--MA0002.2.RUNX1	chr19	7234930	7234940	-	0.000	0.000	Merged-chr19-7234989-20
NR850--MA0511.2.RUNX2	chr10	28518497	28518505	+	0.000	0.000	Merged-chr10-28518434-39
NR9898--MA0002.2.RUNX1	chr9	122233120	122233130	+	0.000	0.000	Merged-chr9-122233247-97
NR9854--MA0511.2.RUNX2	chr9	119823983	119823991	+	0.000	0.000	Merged-chr9-119823942-29
NR5667--MA0002.2.RUNX1	chr2	144637307	144637317	+	0.000	0.000	Merged-chr2-144637414-14
NR480--MA0002.2.RUNX1	chr1	162734455	162734465	-	0.000	0.000	Merged-chr1-162734445-9
NR9484--MA0002.2.RUNX1	chr9	50966404	50966414	+	0.000	0.000	Merged-chr9-50966454-25
NR4271--MA0002.2.RUNX1	chr17	36786553	36786563	-	0.000	0.000	Merged-chr17-36786662-28
NR8901--MA0002.2.RUNX1	chr7	142393439	142393449	+	0.000	0.000	Merged-chr7-142393362-24
NR5190--MA0511.2.RUNX2	chr2	9689687	9689695	-	0.000	0.000	Merged-chr2-9689730-31
NR340--MA0511.2.RUNX2	chr1	128617795	128617803	-	0.000	0.000	Merged-chr1-128617938-22
NR1230--MA0511.2.RUNX2	chr10	111562798	111562806	+	0.000	0.000	Merged-chr10-111562842-26
NR5305--MA0684.1.RUNX3	chr2	32065472	32065481	+	0.000	0.000	Merged-chr2-32065607-48
NR6953--MA0511.2.RUNX2	chr4	132040469	132040477	+	0.000	0.000	Merged-chr4-132040319-80
NR7171--MA0684.1.RUNX3	chr5	10245886	10245895	-	0.000	0.000	Merged-chr5-10245943-14
NR3228--MA0511.2.RUNX2	chr14	105480285	105480293	-	0.000	0.000	Merged-chr14-105480266-22
NR9596--MA0511.2.RUNX2	chr9	71616269	71616277	-	0.000	0.000	Merged-chr9-71616371-23
NR6983--MA0684.1.RUNX3	chr4	134511127	134511136	-	0.000	0.000	Merged-chr4-134511089-32
NR9916--MA0684.1.RUNX3	chr9	123928250	123928259	+	0.000	0.000	Merged-chr9-123928219-7
NR9768--MA0002.2.RUNX1	chr9	108154969	108154979	+	0.000	0.000	Merged-chr9-108154914-20
NR4555--MA0002.2.RUNX1	chr18	11883341	11883351	+	0.000	0.000	Merged-chr18-11883419-27
NR7217--MA0002.2.RUNX1	chr5	24321039	24321049	-	0.000	0.000	Merged-chr5-24321116-3
NR9248--MA0511.2.RUNX2	chr8	117776365	117776373	-	0.000	0.000	Merged-chr8-117776265-26
NR8643--MA0002.2.RUNX1	chr7	101071225	101071235	+	0.000	0.000	Merged-chr7-101071323-36
NR4955--MA0684.1.RUNX3	chr19	24971561	24971570	+	0.000	0.000	Merged-chr19-24971475-35
NR4412--MA0002.2.RUNX1	chr17	71192225	71192235	-	0.000	0.000	Merged-chr17-71192022-46
NR9149--MA0002.2.RUNX1	chr8	104344199	104344209	-	0.000	0.000	Merged-chr8-104344230-45
NR5937--MA0684.1.RUNX3	chr3	20034915	20034924	-	0.000	0.000	Merged-chr3-20035006-57
NR67--MA0002.2.RUNX1	chr1	38557783	38557793	-	0.000	0.000	Merged-chr1-38557840-50
NR3986--MA0684.1.RUNX3	chr16	89904340	89904349	-	0.000	0.000	Merged-chr16-89904595-58
NR5789--MA0002.2.RUNX1	chr2	165408114	165408124	-	0.000	0.000	Merged-chr2-165408039-24
NR4664--MA0002.2.RUNX1	chr18	46176132	46176142	-	0.000	0.000	Merged-chr18-46176178-68
NR8752--MA0002.2.RUNX1	chr7	120754770	120754780	-	0.000	0.000	Merged-chr7-120754842-25
NR254--MA0002.2.RUNX1	chr1	88684936	88684946	+	0.000	0.000	Merged-chr1-88684968-21
NR5997--MA0511.2.RUNX2	chr3	40653316	40653324	-	0.000	0.000	Merged-chr3-40653222-50
NR9135--MA0684.1.RUNX3	chr8	94447746	94447755	+	0.000	0.000	Merged-chr8-94447653-43
NR6867--MA0002.2.RUNX1	chr4	116824969	116824979	-	0.000	0.000	Merged-chr4-116824855-47
NR7726--MA0684.1.RUNX3	chr5	147366586	147366595	+	0.000	0.000	Merged-chr5-147366476-45
NR3224--MA0684.1.RUNX3	chr14	105240288	105240297	-	0.000	0.000	Merged-chr14-105240325-24
NR2907--MA0002.2.RUNX1	chr14	14294694	14294704	+	0.000	0.000	Merged-chr14-14294680-54
NR111--MA0002.2.RUNX1	chr1	52454759	52454769	-	0.000	0.000	Merged-chr1-52454811-49
NR7534--MA0511.2.RUNX2	chr5	115085002	115085010	-	0.000	0.000	Merged-chr5-115085067-14
NR8404--MA0002.2.RUNX1	chr7	24407323	24407333	-	0.000	0.000	Merged-chr7-24407263-37
NR6182--MA0002.2.RUNX1	chr3	101098205	101098215	+	0.000	0.000	Merged-chr3-101098276-14
NR191--MA0511.2.RUNX2	chr1	75533603	75533611	-	0.000	0.000	Merged-chr1-75533497-24
NR3698--MA0511.2.RUNX2	chr16	11036375	11036383	-	0.000	0.000	Merged-chr16-11036306-25
NR9115--MA0002.2.RUNX1	chr8	84969644	84969654	+	0.000	0.000	Merged-chr8-84969564-52
NR5156--MA0684.1.RUNX3	chr19	60790905	60790914	-	0.000	0.000	Merged-chr19-60790923-1
NR7435--MA0002.2.RUNX1	chr5	103720193	103720203	+	0.000	0.000	Merged-chr5-103720100-12
NR8656--MA0002.2.RUNX1	chr7	105554388	105554398	+	0.000	0.000	Merged-chr7-105554530-56
NR5013--MA0684.1.RUNX3	chr19	36083078	36083087	-	0.000	0.000	Merged-chr19-36083098-3
NR2745--MA0002.2.RUNX1	chr13	93593537	93593547	+	0.000	0.000	Merged-chr13-93593412-57
NR6710--MA0684.1.RUNX3	chr4	72184741	72184750	-	0.000	0.000	Merged-chr4-72184753-17
NR6833--MA0002.2.RUNX1	chr4	108619977	108619987	+	0.000	0.000	Merged-chr4-108619917-75
NR2997--MA0002.2.RUNX1	chr14	40930265	40930275	+	0.000	0.000	Merged-chr14-40930259-57
NR620--MA0684.1.RUNX3	chr1	180531603	180531612	-	0.000	0.000	Merged-chr1-180531418-30
NR3856--MA0684.1.RUNX3	chr16	49818780	49818789	+	0.000	0.000	Merged-chr16-49818889-55
NR5659--MA0002.2.RUNX1	chr2	143280615	143280625	+	0.000	0.000	Merged-chr2-143280536-2
NR4411--MA0684.1.RUNX3	chr17	70847351	70847360	+	0.000	0.000	Merged-chr17-70847281-7
NR3664--MA0511.2.RUNX2	chr15	100905321	100905329	-	0.000	0.000	Merged-chr15-100905419-58
NR3459--MA0511.2.RUNX2	chr15	58750440	58750448	+	0.000	0.000	Merged-chr15-58750240-28
NR6770--MA0511.2.RUNX2	chr4	97885960	97885968	-	0.000	0.000	Merged-chr4-97885820-22
NR3171--MA0684.1.RUNX3	chr14	79451838	79451847	-	0.000	0.000	Merged-chr14-79451984-51
NR2983--MA0684.1.RUNX3	chr14	31761970	31761979	-	0.000	0.000	Merged-chr14-31761933-17
NR3489--MA0684.1.RUNX3	chr15	66034099	66034108	+	0.000	0.000	Merged-chr15-66034131-37
NR4742--MA0511.2.RUNX2	chr18	66519422	66519430	-	0.000	0.000	Merged-chr18-66519602-50
NR5182--MA0511.2.RUNX2	chr2	7254734	7254742	-	0.000	0.000	Merged-chr2-7254714-17
NR918--MA0002.2.RUNX1	chr10	53348547	53348557	+	0.000	0.000	Merged-chr10-53348557-41
NR9528--MA0684.1.RUNX3	chr9	57998048	57998057	-	0.000	0.000	Merged-chr9-57998251-45
NR5149--MA0002.2.RUNX1	chr19	59344465	59344475	-	0.000	0.000	Merged-chr19-59344493-23
NR8731--MA0002.2.RUNX1	chr7	117559092	117559102	+	0.000	0.000	Merged-chr7-117559166-31
NR899--MA0002.2.RUNX1	chr10	44400843	44400853	+	0.000	0.000	Merged-chr10-44400689-44
NR7286--MA0002.2.RUNX1	chr5	52149336	52149346	+	0.000	0.000	Merged-chr5-52149380-37
NR362--MA0684.1.RUNX3	chr1	131993387	131993396	+	0.000	0.000	Merged-chr1-131993308-10
NR9366--MA0684.1.RUNX3	chr9	8017382	8017391	+	0.000	0.000	Merged-chr9-8017480-33
NR6432--MA0002.2.RUNX1	chr3	144411165	144411175	+	0.000	0.000	Merged-chr3-144411311-32
NR9637--MA0684.1.RUNX3	chr9	80070225	80070234	-	0.000	0.000	Merged-chr9-80070269-16
NR4752--MA0002.2.RUNX1	chr18	69196342	69196352	+	0.000	0.000	Merged-chr18-69196479-70
NR712--MA0511.2.RUNX2	chr1	192663295	192663303	+	0.000	0.000	Merged-chr1-192663310-7
NR5135--MA0684.1.RUNX3	chr19	57055914	57055923	+	0.000	0.000	Merged-chr19-57055875-36
NR2867--MA0002.2.RUNX1	chr13	113549210	113549220	+	0.000	0.000	Merged-chr13-113549207-25
NR8512--MA0684.1.RUNX3	chr7	64061433	64061442	-	0.000	0.000	Merged-chr7-64061384-36
NR8364--MA0002.2.RUNX1	chr7	4083057	4083067	-	0.000	0.000	Merged-chr7-4082893-63
NR9889--MA0684.1.RUNX3	chr9	121985248	121985257	+	0.000	0.000	Merged-chr9-121985208-26
NR4133--MA0002.2.RUNX1	chr17	12655904	12655914	-	0.000	0.000	Merged-chr17-12655999-51
NR9697--MA0511.2.RUNX2	chr9	94621079	94621087	-	0.000	0.000	Merged-chr9-94620917-97
NR9968--MA0511.2.RUNX2	chrX	42337013	42337021	-	0.000	0.000	Merged-chrX-42336875-23
NR865--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR7417--MA0511.2.RUNX2	chr5	100466876	100466884	+	0.000	0.000	Merged-chr5-100466890-43
NR7047--MA0002.2.RUNX1	chr4	145019385	145019395	-	0.000	0.000	Merged-chr4-145019500-51
NR7003--MA0511.2.RUNX2	chr4	136266856	136266864	-	0.000	0.000	Merged-chr4-136266898-41
NR5323--MA0511.2.RUNX2	chr2	37735258	37735266	-	0.000	0.000	Merged-chr2-37735387-35
NR4513--MA0002.2.RUNX1	chr17	87266023	87266033	+	0.000	0.000	Merged-chr17-87265881-68
NR7299--MA0002.2.RUNX1	chr5	54101518	54101528	+	0.000	0.000	Merged-chr5-54101500-65
NR5019--MA0002.2.RUNX1	chr19	37333656	37333666	-	0.000	0.000	Merged-chr19-37333490-26
NR974--MA0002.2.RUNX1	chr10	61680237	61680247	-	0.000	0.000	Merged-chr10-61680390-61
NR5575--MA0511.2.RUNX2	chr2	117447071	117447079	-	0.000	0.000	Merged-chr2-117447085-57
NR5148--MA0684.1.RUNX3	chr19	59208600	59208609	-	0.000	0.000	Merged-chr19-59208711-26
NR8853--MA0002.2.RUNX1	chr7	137476758	137476768	+	0.000	0.000	Merged-chr7-137476773-22
NR6302--MA0002.2.RUNX1	chr3	122202354	122202364	-	0.000	0.000	Merged-chr3-122202498-54
NR7556--MA0684.1.RUNX3	chr5	118169826	118169835	-	0.000	0.000	Merged-chr5-118169987-8
NR7827--MA0684.1.RUNX3	chr6	38789608	38789617	+	0.000	0.000	Merged-chr6-38789563-52
NR9359--MA0002.2.RUNX1	chr9	7510086	7510096	+	0.000	0.000	Merged-chr9-7510063-49
NR212--MA0002.2.RUNX1	chr1	82900760	82900770	+	0.000	0.000	Merged-chr1-82900738-32
NR8234--MA0002.2.RUNX1	chr6	130430747	130430757	+	0.000	0.000	Merged-chr6-130430787-10
NR1182--MA0511.2.RUNX2	chr10	95372208	95372216	-	0.000	0.000	Merged-chr10-95372183-15
NR8962--MA0002.2.RUNX1	chr8	22706637	22706647	-	0.000	0.000	Merged-chr8-22706462-69
NR464--MA0002.2.RUNX1	chr1	159812926	159812936	+	0.000	0.000	Merged-chr1-159812982-41
NR6140--MA0002.2.RUNX1	chr3	94375471	94375481	+	0.000	0.000	Merged-chr3-94375656-27
NR6411--MA0002.2.RUNX1	chr3	139016616	139016626	+	0.000	0.000	Merged-chr3-139016600-18
NR5336--MA0511.2.RUNX2	chr2	48456852	48456860	+	0.000	0.000	Merged-chr2-48456855-27
NR9197--MA0002.2.RUNX1	chr8	110859868	110859878	+	0.000	0.000	Merged-chr8-110860019-49
NR2452--MA0684.1.RUNX3	chr13	21579854	21579863	-	0.000	0.000	Merged-chr13-21579773-26
NR116--MA0002.2.RUNX1	chr1	52650254	52650264	+	0.000	0.000	Merged-chr1-52650227-37
NR9202--MA0684.1.RUNX3	chr8	111522119	111522128	+	0.000	0.000	Merged-chr8-111522128-54
NR943--MA0511.2.RUNX2	chr10	59392124	59392132	+	0.000	0.000	Merged-chr10-59392092-23
NR8595--MA0002.2.RUNX1	chr7	83742754	83742764	-	0.000	0.000	Merged-chr7-83742815-34
NR3209--MA0002.2.RUNX1	chr14	101879179	101879189	-	0.000	0.000	Merged-chr14-101879110-69
NR6315--MA0002.2.RUNX1	chr3	123508536	123508546	-	0.000	0.000	Merged-chr3-123508551-84
NR1009--MA0511.2.RUNX2	chr10	70040002	70040010	+	0.000	0.000	Merged-chr10-70040122-43
NR4986--MA0511.2.RUNX2	chr19	32958545	32958553	-	0.000	0.000	Merged-chr19-32958694-10
NR1830--MA0002.2.RUNX1	chr11	109271740	109271750	-	0.000	0.000	Merged-chr11-109271620-15
NR24--MA0684.1.RUNX3	chr1	13616108	13616117	-	0.000	0.000	Merged-chr1-13616116-19
NR847--MA0511.2.RUNX2	chr10	26879362	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR7278--MA0002.2.RUNX1	chr5	43837766	43837776	-	0.000	0.000	Merged-chr5-43837616-20
NR2812--MA0002.2.RUNX1	chr13	108390773	108390783	-	0.000	0.000	Merged-chr13-108390764-33
NR6967--MA0684.1.RUNX3	chr4	133584286	133584295	-	0.000	0.000	Merged-chr4-133584347-54
NR9629--MA0684.1.RUNX3	chr9	78593272	78593281	+	0.000	0.000	Merged-chr9-78593326-11
NR8660--MA0511.2.RUNX2	chr7	105633724	105633732	-	0.000	0.000	Merged-chr7-105633562-65
NR6775--MA0511.2.RUNX2	chr4	97896107	97896115	-	0.000	0.000	Merged-chr4-97896035-15
NR2859--MA0002.2.RUNX1	chr13	112509671	112509681	+	0.000	0.000	Merged-chr13-112509641-25
NR334--MA0002.2.RUNX1	chr1	128570146	128570156	-	0.000	0.000	Merged-chr1-128570257-50
NR605--MA0002.2.RUNX1	chr1	178593993	178594003	+	0.000	0.000	Merged-chr1-178594136-3
NR956--MA0511.2.RUNX2	chr10	60162675	60162683	-	0.000	0.000	Merged-chr10-60162645-38
NR9338--MA0002.2.RUNX1	chr8	127381459	127381469	-	0.000	0.000	Merged-chr8-127381511-17
NR2716--MA0002.2.RUNX1	chr13	85356637	85356647	-	0.000	0.000	Merged-chr13-85356477-8
NR9467--MA0684.1.RUNX3	chr9	46120231	46120240	-	0.000	0.000	Merged-chr9-46120159-27
NR6804--MA0002.2.RUNX1	chr4	102635615	102635625	-	0.000	0.000	Merged-chr4-102635594-29
NR9910--MA0002.2.RUNX1	chr9	123734267	123734277	+	0.000	0.000	Merged-chr9-123734197-54
NR2031--MA0002.2.RUNX1	chr12	41331183	41331193	+	0.000	0.000	Merged-chr12-41331287-30
NR8613--MA0684.1.RUNX3	chr7	90059429	90059438	-	0.000	0.000	Merged-chr7-90059452-5
NR172--MA0002.2.RUNX1	chr1	64986260	64986270	+	0.000	0.000	Merged-chr1-64986300-23
NR5044--MA0511.2.RUNX2	chr19	45075278	45075286	-	0.000	0.000	Merged-chr19-45075087-111
NR6785--MA0002.2.RUNX1	chr4	101062009	101062019	-	0.000	0.000	Merged-chr4-101062010-28
NR7373--MA0684.1.RUNX3	chr5	77367867	77367876	-	0.000	0.000	Merged-chr5-77367800-15
NR6470--MA0511.2.RUNX2	chr3	148510625	148510633	+	0.000	0.000	Merged-chr3-148510691-67
NR5488--MA0684.1.RUNX3	chr2	93413602	93413611	-	0.000	0.000	Merged-chr2-93413697-49
NR5759--MA0684.1.RUNX3	chr2	163103425	163103434	-	0.000	0.000	Merged-chr2-163103402-48
NR4790--MA0511.2.RUNX2	chr18	77767860	77767868	-	0.000	0.000	Merged-chr18-77767671-52
NR9403--MA0511.2.RUNX2	chr9	22155687	22155695	-	0.000	0.000	Merged-chr9-22155812-33
NR3980--MA0002.2.RUNX1	chr16	89872228	89872238	-	0.000	0.000	Merged-chr16-89872318-26
