#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Th1_vs_WT_Th1.dn.bed
NR7362--MA0501.1.MAF::NFE2	chr7	80715535	80715549	-	0.000	0.000	Merged-chr7-80715487-14
NR906--MA0496.2.MAFK	chr10	68240984	68241002	-	0.000	0.000	Merged-chr10-68240828-58
NR1136--MA0501.1.MAF::NFE2	chr10	112000687	112000701	+	0.000	0.000	Merged-chr10-112000662-33
NR5541--MA0089.1.MAFG::NFE2L1	chr3	129588849	129588854	-	0.000	0.000	Merged-chr3-129588899-30
NR5856--MA0591.1.Bach1::Mafk	chr4	88722181	88722195	+	0.000	0.000	Merged-chr4-88722242-68
NR3382--MA0089.1.MAFG::NFE2L1	chr16	36985693	36985698	+	0.000	0.000	Merged-chr16-36985776-57
NR5551--MA0659.1.MAFG	chr3	130691399	130691419	-	0.000	0.000	Merged-chr3-130691489-97
NR7807--MA0659.1.MAFG	chr8	75202261	75202281	+	0.000	0.000	Merged-chr8-75202303-18
NR478--MA0089.1.MAFG::NFE2L1	chr1	162557486	162557491	-	0.000	0.000	Merged-chr1-162557712-25
NR6106--MA0089.1.MAFG::NFE2L1	chr4	147904931	147904936	-	0.000	0.000	Merged-chr4-147904845-69
NR7155--MA0501.1.MAF::NFE2	chr7	16057370	16057384	-	0.000	0.000	Merged-chr7-16057177-61
NR6152--MA0501.1.MAF::NFE2	chr4	156255097	156255111	-	0.000	0.000	Merged-chr4-156255097-67
NR1976--MA0501.1.MAF::NFE2	chr12	54313285	54313299	+	0.000	0.000	Merged-chr12-54313214-97
NR5878--MA0659.1.MAFG	chr4	97757599	97757619	-	0.000	0.000	Merged-chr4-97757803-77
NR5958--MA0089.1.MAFG::NFE2L1	chr4	119320691	119320696	+	0.000	0.000	Merged-chr4-119320539-50
NR618--MA0591.1.Bach1::Mafk	chr1	181232469	181232483	-	0.000	0.000	Merged-chr1-181232608-44
NR1084--MA0117.2.Mafb	chr10	99592177	99592188	-	0.000	0.000	Merged-chr10-99592304-27
NR5467--MA0089.1.MAFG::NFE2L1	chr3	106722162	106722167	-	0.000	0.000	Merged-chr3-106722064-87
NR1890--MA0659.1.MAFG	chr12	21437726	21437746	-	0.000	0.000	Merged-chr12-21437615-25
NR3966--MA0591.1.Bach1::Mafk	chr18	10609985	10609999	+	0.000	0.000	Merged-chr18-10609969-69
NR7963--MA0591.1.Bach1::Mafk	chr8	115618591	115618605	-	0.000	0.000	Merged-chr8-115618419-52
NR3678--MA0496.2.MAFK	chr17	24344785	24344803	+	0.000	0.000	Merged-chr17-24344874-27
NR4455--MA0495.2.MAFF	chr2	11497008	11497028	-	0.000	0.000	Merged-chr2-11496832-15
NR8140--MA0117.2.Mafb	chr9	21161622	21161633	-	0.000	0.000	Merged-chr9-21161494-64
NR5554--MA0089.1.MAFG::NFE2L1	chr3	130691917	130691922	-	0.000	0.000	Merged-chr3-130691928-1
NR6992--MA0501.1.MAF::NFE2	chr6	129275536	129275550	-	0.000	0.000	Merged-chr6-129275462-82
NR6981--MA0117.2.Mafb	chr6	128766965	128766976	-	0.000	0.000	Merged-chr6-128766936-56
NR2855--MA0089.1.MAFG::NFE2L1	chr14	75069673	75069678	-	0.000	0.000	Merged-chr14-75069632-2
NR7170--MA0591.1.Bach1::Mafk	chr7	19272325	19272339	+	0.000	0.000	Merged-chr7-19272512-2
NR289--MA0495.2.MAFF	chr1	120245346	120245366	+	0.000	0.000	Merged-chr1-120245236-2
NR7142--MA0496.2.MAFK	chr7	12965899	12965917	+	0.000	0.000	Merged-chr7-12966009-60
NR4349--MA0089.1.MAFG::NFE2L1	chr19	45579229	45579234	-	0.000	0.000	Merged-chr19-45579112-22
NR7920--MA0591.1.Bach1::Mafk	chr8	105827425	105827439	-	0.000	0.000	Merged-chr8-105827361-75
NR1702--MA0501.1.MAF::NFE2	chr11	104667481	104667495	-	0.000	0.000	Merged-chr11-104667644-45
NR8326--MA0496.2.MAFK	chr9	78593398	78593416	+	0.000	0.000	Merged-chr9-78593326-11
NR8033--MA0659.1.MAFG	chr8	124242443	124242463	-	0.000	0.000	Merged-chr8-124242348-54
NR4365--MA0591.1.Bach1::Mafk	chr19	53421212	53421226	-	0.000	0.000	Merged-chr19-53421333-52
NR1031--MA0089.1.MAFG::NFE2L1	chr10	93425854	93425859	-	0.000	0.000	Merged-chr10-93425888-29
NR6881--MA0495.2.MAFF	chr6	108477009	108477029	+	0.000	0.000	Merged-chr6-108477065-48
NR2162--MA0089.1.MAFG::NFE2L1	chr12	115320848	115320853	-	0.000	0.000	Merged-chr12-115320817-31
NR6039--MA0496.2.MAFK	chr4	135876716	135876734	+	0.000	0.000	Merged-chr4-135876762-48
NR6986--MA0659.1.MAFG	chr6	128826884	128826904	+	0.000	0.000	Merged-chr6-128826735-1
NR1448--MA0089.1.MAFG::NFE2L1	chr11	55386440	55386445	-	0.000	0.000	Merged-chr11-55386598-21
NR2933--MA0496.2.MAFK	chr14	120275575	120275593	+	0.000	0.000	Merged-chr14-120275634-49
NR187--MA0089.1.MAFG::NFE2L1	chr1	74284864	74284869	+	0.000	0.000	Merged-chr1-74284786-68
NR4729--MA0591.1.Bach1::Mafk	chr2	92434120	92434134	+	0.000	0.000	Merged-chr2-92434096-58
NR89--MA0501.1.MAF::NFE2	chr1	43451076	43451090	-	0.000	0.000	Merged-chr1-43451172-17
NR5202--MA0117.2.Mafb	chr3	8850844	8850855	-	0.000	0.000	Merged-chr3-8850951-36
NR4227--MA0495.2.MAFF	chr19	4037973	4037993	-	0.000	0.000	Merged-chr19-4037964-42
NR6794--MA0591.1.Bach1::Mafk	chr6	81940100	81940114	+	0.000	0.000	Merged-chr6-81939929-17
NR7861--MA0659.1.MAFG	chr8	84026067	84026087	-	0.000	0.000	Merged-chr8-84026107-15
NR929--MA0496.2.MAFK	chr10	76306865	76306883	+	0.000	0.000	Merged-chr10-76306929-42
NR3393--MA0089.1.MAFG::NFE2L1	chr16	43624986	43624991	+	0.000	0.000	Merged-chr16-43625129-31
NR5668--MA0659.1.MAFG	chr3	153764829	153764849	+	0.000	0.000	Merged-chr3-153764846-117
NR3909--MA0089.1.MAFG::NFE2L1	chr17	86123299	86123304	+	0.000	0.000	Merged-chr17-86123282-19
NR3667--MA0591.1.Bach1::Mafk	chr17	22866537	22866551	-	0.000	0.000	Merged-chr17-22866822-95
NR7510--MA0495.2.MAFF	chr7	116409582	116409602	-	0.000	0.000	Merged-chr7-116409560-37
NR5378--MA0089.1.MAFG::NFE2L1	chr3	87744209	87744214	-	0.000	0.000	Merged-chr3-87744056-12
NR2679--MA0089.1.MAFG::NFE2L1	chr14	23465383	23465388	+	0.000	0.000	Merged-chr14-23465360-30
NR3276--MA0495.2.MAFF	chr15	100265724	100265744	+	0.000	0.000	Merged-chr15-100265875-19
NR7986--MA0591.1.Bach1::Mafk	chr8	120332948	120332962	-	0.000	0.000	Merged-chr8-120332869-43
NR7702--MA0496.2.MAFK	chr8	36184253	36184271	+	0.000	0.000	Merged-chr8-36184209-47
NR3473--MA0501.1.MAF::NFE2	chr16	78557827	78557841	-	0.000	0.000	Merged-chr16-78557841-48
NR620--MA0496.2.MAFK	chr1	181232467	181232485	-	0.000	0.000	Merged-chr1-181232608-44
NR3480--MA0089.1.MAFG::NFE2L1	chr16	84704600	84704605	-	0.000	0.000	Merged-chr16-84704509-67
NR8275--MA0659.1.MAFG	chr9	62425367	62425387	-	0.000	0.000	Merged-chr9-62425384-15
NR3129--MA0089.1.MAFG::NFE2L1	chr15	66860963	66860968	-	0.000	0.000	Merged-chr15-66860959-16
NR1692--MA0591.1.Bach1::Mafk	chr11	103028582	103028596	+	0.000	0.000	Merged-chr11-103028483-70
NR6742--MA0496.2.MAFK	chr6	54775915	54775933	+	0.000	0.000	Merged-chr6-54775842-27
NR7743--MA0495.2.MAFF	chr8	57427711	57427731	-	0.000	0.000	Merged-chr8-57427831-53
NR5565--MA0089.1.MAFG::NFE2L1	chr3	132684128	132684133	-	0.000	0.000	Merged-chr3-132684136-80
NR20--MA0089.1.MAFG::NFE2L1	chr1	16228115	16228120	+	0.000	0.000	Merged-chr1-16228179-38
NR8595--MA0496.2.MAFK	chrX	98291828	98291846	-	0.000	0.000	Merged-chrX-98292021-23
NR5670--MA0496.2.MAFK	chr3	153764830	153764848	+	0.000	0.000	Merged-chr3-153764846-117
NR8380--MA0496.2.MAFK	chr9	94691876	94691894	+	0.000	0.000	Merged-chr9-94691829-80
NR8022--MA0496.2.MAFK	chr8	123287511	123287529	-	0.000	0.000	Merged-chr8-123287508-25
NR5583--MA0659.1.MAFG	chr3	135528002	135528022	+	0.000	0.000	Merged-chr3-135527896-22
NR1648--MA0089.1.MAFG::NFE2L1	chr11	97684305	97684310	-	0.000	0.000	Merged-chr11-97684318-65
NR412--MA0117.2.Mafb	chr1	151428709	151428720	+	0.000	0.000	Merged-chr1-151428722-72
NR7855--MA0495.2.MAFF	chr8	84026067	84026087	+	0.000	0.000	Merged-chr8-84026107-15
NR5161--MA0089.1.MAFG::NFE2L1	chr2	174614085	174614090	-	0.000	0.000	Merged-chr2-174613856-91
NR3090--MA0501.1.MAF::NFE2	chr15	62145428	62145442	-	0.000	0.000	Merged-chr15-62145292-46
NR3251--MA0501.1.MAF::NFE2	chr15	97361207	97361221	+	0.000	0.000	Merged-chr15-97361236-9
NR6888--MA0659.1.MAFG	chr6	108477200	108477220	-	0.000	0.000	Merged-chr6-108477065-48
NR8282--MA0501.1.MAF::NFE2	chr9	65010832	65010846	-	0.000	0.000	Merged-chr9-65010971-53
NR3155--MA0501.1.MAF::NFE2	chr15	75117647	75117661	-	0.000	0.000	Merged-chr15-75117668-42
NR5667--MA0591.1.Bach1::Mafk	chr3	153764832	153764846	+	0.000	0.000	Merged-chr3-153764846-117
NR7233--MA0089.1.MAFG::NFE2L1	chr7	44405675	44405680	-	0.000	0.000	Merged-chr7-44405831-50
NR3278--MA0117.2.Mafb	chr15	100265733	100265744	-	0.000	0.000	Merged-chr15-100265875-19
NR6149--MA0501.1.MAF::NFE2	chr4	156021513	156021527	-	0.000	0.000	Merged-chr4-156021517-1
NR1922--MA0089.1.MAFG::NFE2L1	chr12	35712888	35712893	+	0.000	0.000	Merged-chr12-35712933-26
NR757--MA0117.2.Mafb	chr10	14045337	14045348	+	0.000	0.000	Merged-chr10-14045187-25
NR2851--MA0089.1.MAFG::NFE2L1	chr14	74847773	74847778	+	0.000	0.000	Merged-chr14-74847708-53
NR8081--MA0495.2.MAFF	chr8	127973399	127973419	-	0.000	0.000	Merged-chr8-127973425-20
NR1302--MA0496.2.MAFK	chr11	11497908	11497926	+	0.000	0.000	Merged-chr11-11498094-24
NR5389--MA0089.1.MAFG::NFE2L1	chr3	89459082	89459087	+	0.000	0.000	Merged-chr3-89459176-81
NR8264--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR4147--MA0495.2.MAFF	chr18	70598949	70598969	+	0.000	0.000	Merged-chr18-70598988-36
NR5483--MA0495.2.MAFF	chr3	108771007	108771027	+	0.000	0.000	Merged-chr3-108771176-29
NR8193--MA0495.2.MAFF	chr9	44965542	44965562	-	0.000	0.000	Merged-chr9-44965601-47
NR7857--MA0117.2.Mafb	chr8	84026076	84026087	-	0.000	0.000	Merged-chr8-84026107-15
NR2663--MA0659.1.MAFG	chr14	8099810	8099830	-	0.000	0.000	Merged-chr14-8099733-53
NR8620--MA0117.2.Mafb	chrX	105926448	105926459	-	0.000	0.000	Merged-chrX-105926610-52
NR3721--MA0501.1.MAF::NFE2	chr17	34101698	34101712	+	0.000	0.000	Merged-chr17-34101788-45
NR6302--MA0089.1.MAFG::NFE2L1	chr5	65091565	65091570	+	0.000	0.000	Merged-chr5-65091600-42
NR3805--MA0089.1.MAFG::NFE2L1	chr17	57126043	57126048	+	0.000	0.000	Merged-chr17-57126152-41
NR976--MA0089.1.MAFG::NFE2L1	chr10	81409221	81409226	-	0.000	0.000	Merged-chr10-81409039-20
NR5865--MA0089.1.MAFG::NFE2L1	chr4	89459913	89459918	-	0.000	0.000	Merged-chr4-89460036-10
NR3401--MA0089.1.MAFG::NFE2L1	chr16	44778947	44778952	-	0.000	0.000	Merged-chr16-44778885-37
NR1121--MA0117.2.Mafb	chr10	111473178	111473189	+	0.000	0.000	Merged-chr10-111473372-63
NR175--MA0591.1.Bach1::Mafk	chr1	66878481	66878495	-	0.000	0.000	Merged-chr1-66878572-10
NR6989--MA0496.2.MAFK	chr6	128826885	128826903	+	0.000	0.000	Merged-chr6-128826735-1
NR2386--MA0089.1.MAFG::NFE2L1	chr13	56219619	56219624	-	0.000	0.000	Merged-chr13-56219461-20
NR6390--MA0089.1.MAFG::NFE2L1	chr5	100466750	100466755	-	0.000	0.000	Merged-chr5-100466890-43
NR1652--MA0591.1.Bach1::Mafk	chr11	98457822	98457836	-	0.000	0.000	Merged-chr11-98457960-97
NR132--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR2977--MA0089.1.MAFG::NFE2L1	chr15	8109315	8109320	-	0.000	0.000	Merged-chr15-8109261-61
NR3403--MA0501.1.MAF::NFE2	chr16	44778937	44778951	-	0.000	0.000	Merged-chr16-44778885-37
NR3212--MA0089.1.MAFG::NFE2L1	chr15	85859566	85859571	-	0.000	0.000	Merged-chr15-85859649-49
NR8260--MA0089.1.MAFG::NFE2L1	chr9	61385988	61385993	-	0.000	0.000	Merged-chr9-61385921-10
NR7864--MA0496.2.MAFK	chr8	84026068	84026086	+	0.000	0.000	Merged-chr8-84026107-15
NR1301--MA0501.1.MAF::NFE2	chr11	11497907	11497921	-	0.000	0.000	Merged-chr11-11498094-24
NR2179--MA0591.1.Bach1::Mafk	chr12	116269657	116269671	-	0.000	0.000	Merged-chr12-116269685-29
NR7647--MA0117.2.Mafb	chr8	3587663	3587674	-	0.000	0.000	Merged-chr8-3587694-26
NR8099--MA0089.1.MAFG::NFE2L1	chr8	128352972	128352977	+	0.000	0.000	Merged-chr8-128352989-24
NR7239--MA0501.1.MAF::NFE2	chr7	45771276	45771290	+	0.000	0.000	Merged-chr7-45771241-24
NR874--MA0089.1.MAFG::NFE2L1	chr10	59296642	59296647	-	0.000	0.000	Merged-chr10-59296474-30
NR1133--MA0495.2.MAFF	chr10	112000681	112000701	-	0.000	0.000	Merged-chr10-112000662-33
NR2197--MA0089.1.MAFG::NFE2L1	chr12	117941382	117941387	-	0.000	0.000	Merged-chr12-117941407-5
NR5272--MA0089.1.MAFG::NFE2L1	chr3	34081186	34081191	+	0.000	0.000	Merged-chr3-34081319-62
NR6926--MA0591.1.Bach1::Mafk	chr6	117431670	117431684	+	0.000	0.000	Merged-chr6-117431708-65
NR4134--MA0501.1.MAF::NFE2	chr18	66471586	66471600	-	0.000	0.000	Merged-chr18-66471661-3
NR4558--MA0089.1.MAFG::NFE2L1	chr2	38797348	38797353	-	0.000	0.000	Merged-chr2-38797323-19
NR5381--MA0501.1.MAF::NFE2	chr3	88337432	88337446	+	0.000	0.000	Merged-chr3-88337526-21
NR8562--MA0089.1.MAFG::NFE2L1	chrX	52988221	52988226	-	0.000	0.000	Merged-chrX-52988248-53
NR1731--MA0089.1.MAFG::NFE2L1	chr11	108098444	108098449	+	0.000	0.000	Merged-chr11-108098538-36
NR4645--MA0089.1.MAFG::NFE2L1	chr2	65818664	65818669	+	0.000	0.000	Merged-chr2-65818542-58
NR4286--MA0591.1.Bach1::Mafk	chr19	17339758	17339772	-	0.000	0.000	Merged-chr19-17339718-30
NR6125--MA0501.1.MAF::NFE2	chr4	151006159	151006173	-	0.000	0.000	Merged-chr4-151006161-48
NR1135--MA0659.1.MAFG	chr10	112000681	112000701	+	0.000	0.000	Merged-chr10-112000662-33
NR2180--MA0501.1.MAF::NFE2	chr12	116269654	116269668	-	0.000	0.000	Merged-chr12-116269685-29
NR4154--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR1455--MA0089.1.MAFG::NFE2L1	chr11	58225627	58225632	-	0.000	0.000	Merged-chr11-58225804-26
NR3742--MA0496.2.MAFK	chr17	36042870	36042888	-	0.000	0.000	Merged-chr17-36042760-57
NR7559--MA0089.1.MAFG::NFE2L1	chr7	126584849	126584854	-	0.000	0.000	Merged-chr7-126584739-30
NR1475--MA0117.2.Mafb	chr11	61660925	61660936	-	0.000	0.000	Merged-chr11-61660971-31
