#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.dn.bed
NR832--MA0684.1.RUNX3	chr10	68454829	68454838	-	0.000	0.000	Merged-chr10-68454782-5
NR684--MA0002.2.RUNX1	chr10	21791240	21791250	+	0.000	0.000	Merged-chr10-21791159-10
NR2179--MA0511.2.RUNX2	chr13	74854487	74854495	+	0.000	0.000	Merged-chr13-74854551-37
NR3525--MA0002.2.RUNX1	chr17	44702645	44702655	-	0.000	0.000	Merged-chr17-44702881-69
NR955--MA0002.2.RUNX1	chr10	94408831	94408841	+	0.000	0.000	Merged-chr10-94408966-47
NR3049--MA0002.2.RUNX1	chr16	23274731	23274741	+	0.000	0.000	Merged-chr16-23274580-84
NR1369--MA0002.2.RUNX1	chr11	83079953	83079963	-	0.000	0.000	Merged-chr11-83079974-51
NR3111--MA0002.2.RUNX1	chr16	36720335	36720345	+	0.000	0.000	Merged-chr16-36720416-27
NR541--MA0002.2.RUNX1	chr1	180296298	180296308	+	0.000	0.000	Merged-chr1-180296318-42
NR7471--MA0684.1.RUNX3	chr8	111595925	111595934	+	0.000	0.000	Merged-chr8-111595874-65
NR3462--MA0511.2.RUNX2	chr17	28967018	28967026	-	0.000	0.000	Merged-chr17-28967141-28
NR1577--MA0511.2.RUNX2	chr12	13410417	13410425	+	0.000	0.000	Merged-chr12-13410341-33
NR670--MA0684.1.RUNX3	chr10	19718826	19718835	+	0.000	0.000	Merged-chr10-19718932-45
NR793--MA0002.2.RUNX1	chr10	60389726	60389736	+	0.000	0.000	Merged-chr10-60389736-64
NR1478--MA0002.2.RUNX1	chr11	107668476	107668486	+	0.000	0.000	Merged-chr11-107668374-46
NR1749--MA0002.2.RUNX1	chr12	85686662	85686672	-	0.000	0.000	Merged-chr12-85686710-55
NR7123--MA0684.1.RUNX3	chr7	136220521	136220530	+	0.000	0.000	Merged-chr7-136220645-21
NR4855--MA0002.2.RUNX1	chr3	65650567	65650577	+	0.000	0.000	Merged-chr3-65650597-39
NR1064--MA0002.2.RUNX1	chr10	127512267	127512277	+	0.000	0.000	Merged-chr10-127512473-102
NR1606--MA0002.2.RUNX1	chr12	25431146	25431156	+	0.000	0.000	Merged-chr12-25431052-52
NR3095--MA0511.2.RUNX2	chr16	34125849	34125857	+	0.000	0.000	Merged-chr16-34125712-27
NR2490--MA0002.2.RUNX1	chr14	54042311	54042321	+	0.000	0.000	Merged-chr14-54042366-24
NR7183--MA0511.2.RUNX2	chr8	4608984	4608992	+	0.000	0.000	Merged-chr8-4608994-5
NR697--MA0002.2.RUNX1	chr10	23787399	23787409	-	0.000	0.000	Merged-chr10-23787173-89
NR4841--MA0684.1.RUNX3	chr3	59101876	59101885	-	0.000	0.000	Merged-chr3-59101725-81
NR1587--MA0002.2.RUNX1	chr12	16532566	16532576	-	0.000	0.000	Merged-chr12-16532570-85
NR3889--MA0511.2.RUNX2	chr18	68927255	68927263	-	0.000	0.000	Merged-chr18-68927150-24
NR7084--MA0002.2.RUNX1	chr7	127089460	127089470	-	0.000	0.000	Merged-chr7-127089684-33
NR2413--MA0002.2.RUNX1	chr14	27351593	27351603	-	0.000	0.000	Merged-chr14-27351647-44
NR5199--MA0002.2.RUNX1	chr4	7965798	7965808	-	0.000	0.000	Merged-chr4-7965841-8
NR3124--MA0002.2.RUNX1	chr16	43650508	43650518	-	0.000	0.000	Merged-chr16-43650685-39
NR825--MA0002.2.RUNX1	chr10	68147063	68147073	-	0.000	0.000	Merged-chr10-68147068-31
NR1444--MA0002.2.RUNX1	chr11	102074540	102074550	-	0.000	0.000	Merged-chr11-102074455-23
NR3746--MA0511.2.RUNX2	chr18	11883355	11883363	-	0.000	0.000	Merged-chr18-11883419-27
NR2665--MA0002.2.RUNX1	chr14	121038462	121038472	+	0.000	0.000	Merged-chr14-121038443-10
NR6630--MA0684.1.RUNX3	chr6	134863293	134863302	-	0.000	0.000	Merged-chr6-134863316-31
NR6753--MA0002.2.RUNX1	chr7	25205020	25205030	-	0.000	0.000	Merged-chr7-25204950-1
NR5390--MA0684.1.RUNX3	chr4	97564723	97564732	+	0.000	0.000	Merged-chr4-97564896-33
NR811--MA0684.1.RUNX3	chr10	67049462	67049471	-	0.000	0.000	Merged-chr10-67049355-33
NR8118--MA0684.1.RUNX3	chrX	52760335	52760344	+	0.000	0.000	Merged-chrX-52760494-47
NR934--MA0002.2.RUNX1	chr10	92791369	92791379	-	0.000	0.000	Merged-chr10-92791286-37
NR7215--MA0511.2.RUNX2	chr8	19161780	19161788	+	0.000	0.000	Merged-chr8-19161757-88
NR4725--MA0002.2.RUNX1	chr2	168583274	168583284	-	0.000	0.000	Merged-chr2-168583356-49
NR7116--MA0002.2.RUNX1	chr7	135598533	135598543	-	0.000	0.000	Merged-chr7-135598633-32
NR7196--MA0511.2.RUNX2	chr8	11203353	11203361	+	0.000	0.000	Merged-chr8-11203491-10
NR1477--MA0684.1.RUNX3	chr11	107668372	107668381	-	0.000	0.000	Merged-chr11-107668374-46
NR7467--MA0511.2.RUNX2	chr8	111577955	111577963	-	0.000	0.000	Merged-chr8-111578108-20
NR7516--MA0684.1.RUNX3	chr8	117776364	117776373	-	0.000	0.000	Merged-chr8-117776265-26
NR5022--MA0002.2.RUNX1	chr3	122287419	122287429	-	0.000	0.000	Merged-chr3-122287361-48
NR7053--MA0511.2.RUNX2	chr7	119836183	119836191	-	0.000	0.000	Merged-chr7-119836348-71
NR1728--MA0002.2.RUNX1	chr12	80273204	80273214	-	0.000	0.000	Merged-chr12-80273315-49
NR1413--MA0511.2.RUNX2	chr11	95232114	95232122	+	0.000	0.000	Merged-chr11-95232173-16
NR5274--MA0002.2.RUNX1	chr4	46618589	46618599	-	0.000	0.000	Merged-chr4-46618486-40
NR4199--MA0511.2.RUNX2	chr2	11181771	11181779	-	0.000	0.000	Merged-chr2-11181845-48
NR3537--MA0684.1.RUNX3	chr17	46848674	46848683	-	0.000	0.000	Merged-chr17-46848771-22
NR980--MA0511.2.RUNX2	chr10	98776540	98776548	+	0.000	0.000	Merged-chr10-98776574-38
NR553--MA0684.1.RUNX3	chr1	181256802	181256811	-	0.000	0.000	Merged-chr1-181256937-103
NR1714--MA0684.1.RUNX3	chr12	76943509	76943518	+	0.000	0.000	Merged-chr12-76943624-18
NR3246--MA0002.2.RUNX1	chr16	89904339	89904349	+	0.000	0.000	Merged-chr16-89904595-58
NR4672--MA0002.2.RUNX1	chr2	158743971	158743981	-	0.000	0.000	Merged-chr2-158743835-27
NR7605--MA0002.2.RUNX1	chr8	128685436	128685446	-	0.000	0.000	Merged-chr8-128685727-159
NR3769--MA0002.2.RUNX1	chr18	21009541	21009551	-	0.000	0.000	Merged-chr18-21009610-34
NR4847--MA0002.2.RUNX1	chr3	59203993	59204003	+	0.000	0.000	Merged-chr3-59204061-45
NR5558--MA0002.2.RUNX1	chr4	136266861	136266871	+	0.000	0.000	Merged-chr4-136266898-41
NR1599--MA0684.1.RUNX3	chr12	17726603	17726612	+	0.000	0.000	Merged-chr12-17726607-38
NR1204--MA0684.1.RUNX3	chr11	52232061	52232070	-	0.000	0.000	Merged-chr11-52232101-58
NR1327--MA0002.2.RUNX1	chr11	76479869	76479879	+	0.000	0.000	Merged-chr11-76479734-64
NR5021--MA0684.1.RUNX3	chr3	122202354	122202363	+	0.000	0.000	Merged-chr3-122202498-54
NR2753--MA0002.2.RUNX1	chr15	36214899	36214909	+	0.000	0.000	Merged-chr15-36214970-54
NR3341--MA0684.1.RUNX3	chr17	5804540	5804549	-	0.000	0.000	Merged-chr17-5804562-52
NR771--MA0684.1.RUNX3	chr10	58282405	58282414	-	0.000	0.000	Merged-chr10-58282409-26
NR5144--MA0002.2.RUNX1	chr3	145538007	145538017	-	0.000	0.000	Merged-chr3-145538069-30
NR4069--MA0511.2.RUNX2	chr19	33265324	33265332	-	0.000	0.000	Merged-chr19-33265390-26
NR1727--MA0684.1.RUNX3	chr12	80069270	80069279	-	0.000	0.000	Merged-chr12-80069261-23
NR6841--MA0002.2.RUNX1	chr7	63999431	63999441	+	0.000	0.000	Merged-chr7-63999373-46
NR7224--MA0684.1.RUNX3	chr8	22124401	22124410	+	0.000	0.000	Merged-chr8-22124259-2
NR6907--MA0002.2.RUNX1	chr7	79363635	79363645	+	0.000	0.000	Merged-chr7-79363578-43
NR4956--MA0002.2.RUNX1	chr3	101062051	101062061	-	0.000	0.000	Merged-chr3-101062110-14
NR7076--MA0002.2.RUNX1	chr7	125630575	125630585	+	0.000	0.000	Merged-chr7-125630465-44
NR7347--MA0002.2.RUNX1	chr8	75071765	75071775	-	0.000	0.000	Merged-chr8-75071889-52
NR546--MA0002.2.RUNX1	chr1	180432048	180432058	+	0.000	0.000	Merged-chr1-180432015-44
NR6222--MA0002.2.RUNX1	chr6	3620706	3620716	+	0.000	0.000	Merged-chr6-3620670-56
NR4542--MA0002.2.RUNX1	chr2	128381935	128381945	+	0.000	0.000	Merged-chr2-128381991-22
NR4813--MA0002.2.RUNX1	chr3	36060286	36060296	+	0.000	0.000	Merged-chr3-36060425-51
NR2591--MA0002.2.RUNX1	chr14	77861400	77861410	-	0.000	0.000	Merged-chr14-77861310-50
NR5796--MA0684.1.RUNX3	chr5	31831715	31831724	+	0.000	0.000	Merged-chr5-31831785-25
NR2862--MA0002.2.RUNX1	chr15	73833398	73833408	+	0.000	0.000	Merged-chr15-73833465-20
NR4893--MA0511.2.RUNX2	chr3	84334180	84334188	-	0.000	0.000	Merged-chr3-84334203-13
NR6950--MA0002.2.RUNX1	chr7	98534589	98534599	+	0.000	0.000	Merged-chr7-98534620-39
NR7999--MA0684.1.RUNX3	chr9	116169212	116169221	-	0.000	0.000	Merged-chr9-116169216-43
NR1644--MA0511.2.RUNX2	chr12	41500246	41500254	-	0.000	0.000	Merged-chr12-41500391-75
NR7456--MA0002.2.RUNX1	chr8	107444360	107444370	-	0.000	0.000	Merged-chr8-107444467-9
NR2243--MA0002.2.RUNX1	chr13	99431549	99431559	-	0.000	0.000	Merged-chr13-99431578-17
NR5448--MA0684.1.RUNX3	chr4	116010303	116010312	+	0.000	0.000	Merged-chr4-116010359-48
NR7585--MA0684.1.RUNX3	chr8	126832837	126832846	+	0.000	0.000	Merged-chr8-126833007-101
NR3847--MA0511.2.RUNX2	chr18	61398999	61399007	+	0.000	0.000	Merged-chr18-61398839-2,Merged-chr18-61399172-23
NR7042--MA0002.2.RUNX1	chr7	117418904	117418914	+	0.000	0.000	Merged-chr7-117419068-12
NR2971--MA0002.2.RUNX1	chr15	100706484	100706494	+	0.000	0.000	Merged-chr15-100706630-70
NR2100--MA0002.2.RUNX1	chr13	44089055	44089065	+	0.000	0.000	Merged-chr13-44088979-30
NR3748--MA0002.2.RUNX1	chr18	11883353	11883363	+	0.000	0.000	Merged-chr18-11883419-27
NR2500--MA0684.1.RUNX3	chr14	55882489	55882498	-	0.000	0.000	Merged-chr14-55882429-48
NR1482--MA0511.2.RUNX2	chr11	107693482	107693490	-	0.000	0.000	Merged-chr11-107693539-25
NR4303--MA0002.2.RUNX1	chr2	48473236	48473246	-	0.000	0.000	Merged-chr2-48473305-60
NR912--MA0684.1.RUNX3	chr10	88346742	88346751	-	0.000	0.000	Merged-chr10-88346697-18
NR3063--MA0002.2.RUNX1	chr16	25013259	25013269	+	0.000	0.000	Merged-chr16-25013179-3
NR621--MA0002.2.RUNX1	chr1	193421691	193421701	-	0.000	0.000	Merged-chr1-193421738-60
NR145--MA0002.2.RUNX1	chr1	62829800	62829810	+	0.000	0.000	Merged-chr1-62829921-36
NR2732--MA0002.2.RUNX1	chr15	27668286	27668296	+	0.000	0.000	Merged-chr15-27668249-55
NR3986--MA0684.1.RUNX3	chr19	9038291	9038300	+	0.000	0.000	Merged-chr19-9038318-39
NR3238--MA0002.2.RUNX1	chr16	87597735	87597745	+	0.000	0.000	Merged-chr16-87597793-27
NR939--MA0002.2.RUNX1	chr10	93191225	93191235	+	0.000	0.000	Merged-chr10-93191041-25
NR5523--MA0684.1.RUNX3	chr4	133584286	133584295	-	0.000	0.000	Merged-chr4-133584347-54
NR7326--MA0002.2.RUNX1	chr8	69919200	69919210	+	0.000	0.000	Merged-chr8-69919023-72
NR254--MA0002.2.RUNX1	chr1	92371736	92371746	-	0.000	0.000	Merged-chr1-92371802-28
NR4250--MA0002.2.RUNX1	chr2	27693898	27693908	-	0.000	0.000	Merged-chr2-27693880-30
NR2570--MA0002.2.RUNX1	chr14	74847801	74847811	-	0.000	0.000	Merged-chr14-74847708-53
NR4650--MA0684.1.RUNX3	chr2	154754253	154754262	-	0.000	0.000	Merged-chr2-154754253-27
NR191--MA0511.2.RUNX2	chr1	78537715	78537723	+	0.000	0.000	Merged-chr1-78537773-101
NR4773--MA0002.2.RUNX1	chr2	180705273	180705283	-	0.000	0.000	Merged-chr2-180705257-4
NR733--MA0511.2.RUNX2	chr10	39793436	39793444	-	0.000	0.000	Merged-chr10-39793457-38
NR2888--MA0002.2.RUNX1	chr15	78564140	78564150	+	0.000	0.000	Merged-chr15-78564204-56
NR3476--MA0684.1.RUNX3	chr17	31873342	31873351	+	0.000	0.000	Merged-chr17-31873313-29
NR6976--MA0002.2.RUNX1	chr7	101634724	101634734	+	0.000	0.000	Merged-chr7-101634721-37
NR5506--MA0511.2.RUNX2	chr4	132040469	132040477	+	0.000	0.000	Merged-chr4-132040319-80
NR1319--MA0002.2.RUNX1	chr11	75956627	75956637	-	0.000	0.000	Merged-chr11-75956797-42
NR3333--MA0684.1.RUNX3	chr17	4980363	4980372	-	0.000	0.000	Merged-chr17-4980372-31
NR220--MA0002.2.RUNX1	chr1	87621610	87621620	-	0.000	0.000	Merged-chr1-87621669-41
NR3141--MA0511.2.RUNX2	chr16	49156428	49156436	-	0.000	0.000	Merged-chr16-49156350-27
NR2602--MA0002.2.RUNX1	chr14	78914392	78914402	+	0.000	0.000	Merged-chr14-78914359-46
NR2953--MA0511.2.RUNX2	chr15	97843392	97843400	-	0.000	0.000	Merged-chr15-97843455-26
NR4411--MA0684.1.RUNX3	chr2	84838062	84838071	-	0.000	0.000	Merged-chr2-84838147-43
NR5139--MA0511.2.RUNX2	chr3	144412668	144412676	-	0.000	0.000	Merged-chr3-144412864-41
NR124--MA0002.2.RUNX1	chr1	58739668	58739678	+	0.000	0.000	Merged-chr1-58739567-20
NR680--MA0511.2.RUNX2	chr10	21504626	21504634	+	0.000	0.000	Merged-chr10-21504659-28
NR3045--MA0511.2.RUNX2	chr16	22466505	22466513	+	0.000	0.000	Merged-chr16-22466658-43
NR1636--MA0511.2.RUNX2	chr12	40082663	40082671	-	0.000	0.000	Merged-chr12-40082699-21
NR5182--MA0511.2.RUNX2	chr3	157572239	157572247	+	0.000	0.000	Merged-chr3-157572162-49
NR4372--MA0002.2.RUNX1	chr2	76220913	76220923	-	0.000	0.000	Merged-chr2-76220899-10
NR1888--MA0511.2.RUNX2	chr12	114612201	114612209	-	0.000	0.000	Merged-chr12-114612279-30
NR1000--MA0684.1.RUNX3	chr10	112278273	112278282	+	0.000	0.000	Merged-chr10-112278323-19
NR6780--MA0002.2.RUNX1	chr7	35754244	35754254	-	0.000	0.000	Merged-chr7-35754427-56
NR2221--MA0684.1.RUNX3	chr13	94177382	94177391	-	0.000	0.000	Merged-chr13-94177315-11
NR3203--MA0684.1.RUNX3	chr16	72218254	72218263	+	0.000	0.000	Merged-chr16-72218239-19
NR904--MA0684.1.RUNX3	chr10	85352753	85352762	-	0.000	0.000	Merged-chr10-85352707-44
NR3055--MA0002.2.RUNX1	chr16	23844809	23844819	-	0.000	0.000	Merged-chr16-23844946-41
NR7513--MA0511.2.RUNX2	chr8	117776365	117776373	-	0.000	0.000	Merged-chr8-117776265-26
NR4481--MA0002.2.RUNX1	chr2	112493598	112493608	+	0.000	0.000	Merged-chr2-112493577-1
NR7686--MA0684.1.RUNX3	chr9	40469705	40469714	-	0.000	0.000	Merged-chr9-40469723-18
NR5135--MA0684.1.RUNX3	chr3	144253116	144253125	-	0.000	0.000	Merged-chr3-144253083-46
NR5529--MA0002.2.RUNX1	chr4	134043265	134043275	-	0.000	0.000	Merged-chr4-134043155-17
NR6561--MA0684.1.RUNX3	chr6	120199717	120199726	-	0.000	0.000	Merged-chr6-120199707-32
NR342--MA0002.2.RUNX1	chr1	131200182	131200192	+	0.000	0.000	Merged-chr1-131199978-81
NR7765--MA0511.2.RUNX2	chr9	57834255	57834263	+	0.000	0.000	Merged-chr9-57834243-10
NR7609--MA0684.1.RUNX3	chr8	128788503	128788512	-	0.000	0.000	Merged-chr8-128788432-17
NR3041--MA0684.1.RUNX3	chr16	18626674	18626683	-	0.000	0.000	Merged-chr16-18626617-64
NR471--MA0684.1.RUNX3	chr1	161976647	161976656	-	0.000	0.000	Merged-chr1-161976505-45
NR594--MA0002.2.RUNX1	chr1	188980206	188980216	-	0.000	0.000	Merged-chr1-188980258-48
NR1156--MA0684.1.RUNX3	chr11	32693934	32693943	+	0.000	0.000	Merged-chr11-32693838-13
NR3120--MA0511.2.RUNX2	chr16	42907567	42907575	-	0.000	0.000	Merged-chr16-42907502-34
NR2310--MA0002.2.RUNX1	chr13	111656050	111656060	+	0.000	0.000	Merged-chr13-111655949-74
NR722--MA0002.2.RUNX1	chr10	39023754	39023764	+	0.000	0.000	Merged-chr10-39023842-41
NR4990--MA0684.1.RUNX3	chr3	108737882	108737891	-	0.000	0.000	Merged-chr3-108737869-29
NR3709--MA0511.2.RUNX2	chr17	87282094	87282102	-	0.000	0.000	Merged-chr17-87282284-1
NR6401--MA0511.2.RUNX2	chr6	82922028	82922036	-	0.000	0.000	Merged-chr6-82922037-57
NR4894--MA0684.1.RUNX3	chr3	84334179	84334188	-	0.000	0.000	Merged-chr3-84334203-13
NR6697--MA0002.2.RUNX1	chr6	148961433	148961443	+	0.000	0.000	Merged-chr6-148961537-19
NR2942--MA0002.2.RUNX1	chr15	94944177	94944187	+	0.000	0.000	Merged-chr15-94944088-8
NR3448--MA0002.2.RUNX1	chr17	26532868	26532878	-	0.000	0.000	Merged-chr17-26532798-20
NR6283--MA0002.2.RUNX1	chr6	38581834	38581844	+	0.000	0.000	Merged-chr6-38581914-20
NR2989--MA0002.2.RUNX1	chr16	4475355	4475365	+	0.000	0.000	Merged-chr16-4475244-54
NR1149--MA0002.2.RUNX1	chr11	30190390	30190400	-	0.000	0.000	Merged-chr11-30190229-31
NR2181--MA0684.1.RUNX3	chr13	74854487	74854496	+	0.000	0.000	Merged-chr13-74854551-37
NR3229--MA0684.1.RUNX3	chr16	84625250	84625259	+	0.000	0.000	Merged-chr16-84625247-15
NR2531--MA0511.2.RUNX2	chr14	67211861	67211869	-	0.000	0.000	Merged-chr14-67211867-46
NR6934--MA0002.2.RUNX1	chr7	90476341	90476351	+	0.000	0.000	Merged-chr7-90476243-63
NR6729--MA0002.2.RUNX1	chr7	16120144	16120154	+	0.000	0.000	Merged-chr7-16119991-49
NR5095--MA0684.1.RUNX3	chr3	137800415	137800424	+	0.000	0.000	Merged-chr3-137800561-20
NR738--MA0511.2.RUNX2	chr10	40462465	40462473	-	0.000	0.000	Merged-chr10-40462347-27
NR1357--MA0511.2.RUNX2	chr11	82183452	82183460	-	0.000	0.000	Merged-chr11-82183511-55
NR3209--MA0002.2.RUNX1	chr16	75343467	75343477	-	0.000	0.000	Merged-chr16-75343528-33
NR1258--MA0002.2.RUNX1	chr11	62693540	62693550	+	0.000	0.000	Merged-chr11-62693548-34
NR4093--MA0002.2.RUNX1	chr19	40477826	40477836	-	0.000	0.000	Merged-chr19-40477844-34
NR7298--MA0684.1.RUNX3	chr8	57579907	57579916	+	0.000	0.000	Merged-chr8-57580004-34
NR5223--MA0684.1.RUNX3	chr4	21777263	21777272	-	0.000	0.000	Merged-chr4-21777140-4
NR7026--MA0002.2.RUNX1	chr7	114316566	114316576	-	0.000	0.000	Merged-chr7-114316593-23
NR2640--MA0511.2.RUNX2	chr14	103088719	103088727	-	0.000	0.000	Merged-chr14-103088795-24
NR5697--MA0511.2.RUNX2	chr5	8894071	8894079	-	0.000	0.000	Merged-chr5-8893911-66
NR4887--MA0002.2.RUNX1	chr3	83080983	83080993	+	0.000	0.000	Merged-chr3-83080875-43
NR7278--MA0002.2.RUNX1	chr8	46641424	46641434	+	0.000	0.000	Merged-chr8-46641508-48
NR2812--MA0002.2.RUNX1	chr15	55357702	55357712	-	0.000	0.000	Merged-chr15-55357647-17
NR2607--MA0002.2.RUNX1	chr14	79234719	79234729	+	0.000	0.000	Merged-chr14-79234697-12
NR4843--MA0511.2.RUNX2	chr3	59203950	59203958	-	0.000	0.000	Merged-chr3-59204061-45
NR8104--MA0002.2.RUNX1	chrX	47998586	47998596	+	0.000	0.000	Merged-chrX-47998612-33
NR2941--MA0684.1.RUNX3	chr15	94478962	94478971	+	0.000	0.000	Merged-chr15-94478905-44
NR3003--MA0511.2.RUNX2	chr16	10979607	10979615	+	0.000	0.000	Merged-chr16-10979660-46
NR3669--MA0511.2.RUNX2	chr17	80762566	80762574	-	0.000	0.000	Merged-chr17-80762560-27
NR1019--MA0002.2.RUNX1	chr10	117652226	117652236	-	0.000	0.000	Merged-chr10-117652105-48
NR4996--MA0002.2.RUNX1	chr3	108887078	108887088	-	0.000	0.000	Merged-chr3-108887140-15
NR4601--MA0002.2.RUNX1	chr2	144646569	144646579	+	0.000	0.000	Merged-chr2-144646502-21
NR7787--MA0684.1.RUNX3	chr9	61702787	61702796	-	0.000	0.000	Merged-chr9-61702629-64
NR3093--MA0511.2.RUNX2	chr16	33499314	33499322	+	0.000	0.000	Merged-chr16-33499243-20
NR794--MA0511.2.RUNX2	chr10	60697258	60697266	+	0.000	0.000	Merged-chr10-60697198-23
NR2283--MA0002.2.RUNX1	chr13	108303436	108303446	+	0.000	0.000	Merged-chr13-108303499-73
NR5759--MA0684.1.RUNX3	chr5	22740148	22740157	+	0.000	0.000	Merged-chr5-22740212-9
NR695--MA0002.2.RUNX1	chr10	22714805	22714815	-	0.000	0.000	Merged-chr10-22714818-39
NR3980--MA0002.2.RUNX1	chr19	6858233	6858243	-	0.000	0.000	Merged-chr19-6858226-46
NR6371--MA0002.2.RUNX1	chr6	67348261	67348271	-	0.000	0.000	Merged-chr6-67348220-52
NR2491--MA0511.2.RUNX2	chr14	54042372	54042380	+	0.000	0.000	Merged-chr14-54042366-24
NR552--MA0002.2.RUNX1	chr1	181256801	181256811	+	0.000	0.000	Merged-chr1-181256937-103
NR618--MA0002.2.RUNX1	chr1	193102711	193102721	+	0.000	0.000	Merged-chr1-193102904-19
NR2811--MA0684.1.RUNX3	chr15	53235522	53235531	+	0.000	0.000	Merged-chr15-53235617-41
NR4343--MA0002.2.RUNX1	chr2	60019020	60019030	-	0.000	0.000	Merged-chr2-60019234-65
NR2663--MA0002.2.RUNX1	chr14	120373173	120373183	-	0.000	0.000	Merged-chr14-120372978-21
NR2729--MA0002.2.RUNX1	chr15	27596891	27596901	+	0.000	0.000	Merged-chr15-27596992-56
NR3317--MA0684.1.RUNX3	chr16	97326252	97326261	+	0.000	0.000	Merged-chr16-97326270-33
NR204--MA0002.2.RUNX1	chr1	82819533	82819543	-	0.000	0.000	Merged-chr1-82819589-51
NR2414--MA0511.2.RUNX2	chr14	27376333	27376341	-	0.000	0.000	Merged-chr14-27376322-41
NR6546--MA0002.2.RUNX1	chr6	117431711	117431721	-	0.000	0.000	Merged-chr6-117431708-65
NR3298--MA0684.1.RUNX3	chr16	95360290	95360299	-	0.000	0.000	Merged-chr16-95360435-19
NR1790--MA0002.2.RUNX1	chr12	99576853	99576863	-	0.000	0.000	Merged-chr12-99576915-38
NR4247--MA0002.2.RUNX1	chr2	26902994	26903004	-	0.000	0.000	Merged-chr2-26902897-56
NR7194--MA0511.2.RUNX2	chr8	10481081	10481089	+	0.000	0.000	Merged-chr8-10480951-33
NR2252--MA0511.2.RUNX2	chr13	101707505	101707513	+	0.000	0.000	Merged-chr13-101707362-90
NR8064--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR4975--MA0002.2.RUNX1	chr3	103868201	103868211	-	0.000	0.000	Merged-chr3-103868053-73
NR4499--MA0002.2.RUNX1	chr2	117180766	117180776	+	0.000	0.000	Merged-chr2-117180668-26
NR5358--MA0684.1.RUNX3	chr4	83234308	83234317	+	0.000	0.000	Merged-chr4-83234214-31
NR171--MA0684.1.RUNX3	chr1	71594393	71594402	+	0.000	0.000	Merged-chr1-71594444-22
NR5629--MA0684.1.RUNX3	chr4	149282446	149282455	+	0.000	0.000	Merged-chr4-149282639-35
NR4660--MA0511.2.RUNX2	chr2	156918774	156918782	+	0.000	0.000	Merged-chr2-156918803-29
NR442--MA0684.1.RUNX3	chr1	155784606	155784615	+	0.000	0.000	Merged-chr1-155784753-78
NR4931--MA0511.2.RUNX2	chr3	94377285	94377293	-	0.000	0.000	Merged-chr3-94377332-17
NR6241--MA0002.2.RUNX1	chr6	17382929	17382939	+	0.000	0.000	Merged-chr6-17382878-11
