#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR2636--MA0035.3.Gata1	chr16	97204300	97204310	+	0.000	0.000	Merged-chr16-97204388-55
NR501--MA0482.1.Gata4	chr1	191445991	191446001	+	0.000	0.000	Merged-chr1-191445969-55
NR4430--MA0766.1.GATA5	chr4	150517582	150517589	-	0.000	0.000	Merged-chr4-150517532-35
NR3791--MA0035.3.Gata1	chr3	68240094	68240104	-	0.000	0.000	Merged-chr3-68240034-18
NR957--MA0766.1.GATA5	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR4839--MA0035.3.Gata1	chr6	38346017	38346027	-	0.000	0.000	Merged-chr6-38346040-40
NR4499--MA0037.3.GATA3	chr5	30887493	30887500	+	0.000	0.000	Merged-chr5-30887642-12
NR277--MA0482.1.Gata4	chr1	127320133	127320143	+	0.000	0.000	Merged-chr1-127320105-13
NR2121--MA0036.3.GATA2	chr14	78687947	78687957	+	0.000	0.000	Merged-chr14-78687892-42
NR5054--MA0037.3.GATA3	chr6	125779495	125779502	-	0.000	0.000	Merged-chr6-125779502-1
NR5848--MA0037.3.GATA3	chr9	11397026	11397033	-	0.000	0.000	Merged-chr9-11397041-28
NR4011--MA0035.3.Gata1	chr3	136744358	136744368	+	0.000	0.000	Merged-chr3-136744582-12
NR1617--MA0037.3.GATA3	chr13	13559206	13559213	-	0.000	0.000	Merged-chr13-13559096-31
NR3227--MA0482.1.Gata4	chr2	13760571	13760581	-	0.000	0.000	Merged-chr2-13760550-51
NR4263--MA0035.3.Gata1	chr4	88875959	88875969	-	0.000	0.000	Merged-chr4-88875849-45
NR4292--MA0140.2.GATA1::TAL1	chr4	101508021	101508038	+	0.000	0.000	Merged-chr4-101507927-30
NR708--MA0036.3.GATA2	chr10	75764405	75764415	+	0.000	0.000	Merged-chr10-75764403-65
NR2649--MA0035.3.Gata1	chr17	3246828	3246838	-	0.000	0.000	Merged-chr17-3246798-10
NR4443--MA0766.1.GATA5	chr4	156022069	156022076	-	0.000	0.000	Merged-chr4-156022073-120
NR4714--MA0766.1.GATA5	chr5	122431332	122431339	-	0.000	0.000	Merged-chr5-122431363-23
NR3089--MA0035.3.Gata1	chr19	8019664	8019674	+	0.000	0.000	Merged-chr19-8019847-106
NR3039--MA1104.1.GATA6	chr18	84355146	84355158	+	0.000	0.000	Merged-chr18-84355361-12
NR285--MA0766.1.GATA5	chr1	128057473	128057480	-	0.000	0.000	Merged-chr1-128057377-21
NR5176--MA1104.1.GATA6	chr6	143035316	143035328	-	0.000	0.000	Merged-chr6-143035457-18
NR4098--MA0037.3.GATA3	chr3	152929753	152929760	-	0.000	0.000	Merged-chr3-152929727-94
NR802--MA1104.1.GATA6	chr10	95971100	95971112	-	0.000	0.000	Merged-chr10-95971075-85
NR504--MA0035.3.Gata1	chr1	191445990	191446000	+	0.000	0.000	Merged-chr1-191445969-55
NR132--MA0036.3.GATA2	chr1	72244255	72244265	+	0.000	0.000	Merged-chr1-72244184-76
NR1207--MA0140.2.GATA1::TAL1	chr11	110919281	110919298	-	0.000	0.000	Merged-chr11-110919203-38
NR5620--MA0036.3.GATA2	chr8	22205903	22205913	+	0.000	0.000	Merged-chr8-22205923-10
NR4935--MA0140.2.GATA1::TAL1	chr6	84559864	84559881	+	0.000	0.000	Merged-chr6-84559723-19
NR4185--MA0766.1.GATA5	chr4	41737883	41737890	+	0.000	0.000	Merged-chr4-41737783-14
NR527--MA0482.1.Gata4	chr10	7630596	7630606	+	0.000	0.000	Merged-chr10-7630837-45
NR4175--MA0036.3.GATA2	chr4	40773018	40773028	+	0.000	0.000	Merged-chr4-40772932-1
NR2248--MA0035.3.Gata1	chr15	9533707	9533717	+	0.000	0.000	Merged-chr15-9533546-44
NR3349--MA0482.1.Gata4	chr2	59469818	59469828	+	0.000	0.000	Merged-chr2-59469655-1
NR4032--MA0036.3.GATA2	chr3	138334460	138334470	-	0.000	0.000	Merged-chr3-138334424-50
NR2352--MA0036.3.GATA2	chr15	82290391	82290401	+	0.000	0.000	Merged-chr15-82290504-11
NR3873--MA0140.2.GATA1::TAL1	chr3	105910836	105910853	+	0.000	0.000	Merged-chr3-105910679-41
NR5189--MA1104.1.GATA6	chr6	144927495	144927507	+	0.000	0.000	Merged-chr6-144927646-14
NR4294--MA0766.1.GATA5	chr4	101586047	101586054	+	0.000	0.000	Merged-chr4-101585990-74
NR4836--MA0766.1.GATA5	chr6	37455686	37455693	-	0.000	0.000	Merged-chr6-37455816-24
NR5981--MA0036.3.GATA2	chr9	75631002	75631012	+	0.000	0.000	Merged-chr9-75631100-49
NR4427--MA0482.1.Gata4	chr4	150517582	150517592	+	0.000	0.000	Merged-chr4-150517532-35
NR892--MA0037.3.GATA3	chr10	118633707	118633714	+	0.000	0.000	Merged-chr10-118633664-46
NR2779--MA0036.3.GATA2	chr17	52150039	52150049	+	0.000	0.000	Merged-chr17-52149947-112
NR1960--MA0035.3.Gata1	chr14	45078949	45078959	+	0.000	0.000	Merged-chr14-45079101-26
NR4173--MA1104.1.GATA6	chr4	40773017	40773029	-	0.000	0.000	Merged-chr4-40772932-1
NR99--MA1104.1.GATA6	chr1	61203277	61203289	+	0.000	0.000	Merged-chr1-61203375-24
NR5426--MA1104.1.GATA6	chr7	106440932	106440944	-	0.000	0.000	Merged-chr7-106441134-51
NR878--MA0035.3.Gata1	chr10	117377487	117377497	+	0.000	0.000	Merged-chr10-117377577-5
NR3529--MA0140.2.GATA1::TAL1	chr2	124634793	124634810	-	0.000	0.000	Merged-chr2-124634585-20
NR4681--MA0140.2.GATA1::TAL1	chr5	107061821	107061838	-	0.000	0.000	Merged-chr5-107061883-14
NR4526--MA0035.3.Gata1	chr5	37147597	37147607	+	0.000	0.000	Merged-chr5-37147664-17
NR439--MA0766.1.GATA5	chr1	172526891	172526898	-	0.000	0.000	Merged-chr1-172526755-50
NR414--MA1104.1.GATA6	chr1	170853677	170853689	+	0.000	0.000	Merged-chr1-170853758-47
NR2474--MA0036.3.GATA2	chr16	34665812	34665822	-	0.000	0.000	Merged-chr16-34665745-9
NR2755--MA0766.1.GATA5	chr17	44767673	44767680	-	0.000	0.000	Merged-chr17-44767582-4
NR2269--MA0036.3.GATA2	chr15	36375102	36375112	-	0.000	0.000	Merged-chr15-36375084-60
NR1652--MA0037.3.GATA3	chr13	32993666	32993673	-	0.000	0.000	Merged-chr13-32993550-50
NR6086--MA0036.3.GATA2	chr9	108832553	108832563	-	0.000	0.000	Merged-chr9-108832464-53
NR1620--MA0036.3.GATA2	chr13	13559205	13559215	+	0.000	0.000	Merged-chr13-13559096-31
NR4021--MA0766.1.GATA5	chr3	137934270	137934277	+	0.000	0.000	Merged-chr3-137934133-15
NR2126--MA0036.3.GATA2	chr14	86744436	86744446	-	0.000	0.000	Merged-chr14-86744622-36
NR3584--MA0037.3.GATA3	chr2	144300385	144300392	+	0.000	0.000	Merged-chr2-144300316-30
NR3170--MA0037.3.GATA3	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR4130--MA0766.1.GATA5	chr4	7455223	7455230	+	0.000	0.000	Merged-chr4-7455242-36
NR657--MA0766.1.GATA5	chr10	60305449	60305456	+	0.000	0.000	Merged-chr10-60305430-32
NR3661--MA0036.3.GATA2	chr2	163299087	163299097	-	0.000	0.000	Merged-chr2-163299110-16
NR3759--MA0037.3.GATA3	chr3	52878543	52878550	-	0.000	0.000	Merged-chr3-52878450-55
NR4177--MA0766.1.GATA5	chr4	40773019	40773026	-	0.000	0.000	Merged-chr4-40772932-1
NR586--MA0035.3.Gata1	chr10	26322623	26322633	+	0.000	0.000	Merged-chr10-26322631-48
NR2028--MA0037.3.GATA3	chr14	62799052	62799059	-	0.000	0.000	Merged-chr14-62798973-44
NR2739--MA0482.1.Gata4	chr17	35910100	35910110	+	0.000	0.000	Merged-chr17-35910117-56
NR3179--MA0482.1.Gata4	chr19	41323630	41323640	-	0.000	0.000	Merged-chr19-41323479-14
NR214--MA0482.1.Gata4	chr1	94035513	94035523	+	0.000	0.000	Merged-chr1-94035484-87
NR788--MA1104.1.GATA6	chr10	93985591	93985603	-	0.000	0.000	Merged-chr10-93985650-27
NR2206--MA0035.3.Gata1	chr14	120974496	120974506	-	0.000	0.000	Merged-chr14-120974661-5
NR4666--MA0766.1.GATA5	chr5	100570889	100570896	-	0.000	0.000	Merged-chr5-100570837-10
NR5239--MA0482.1.Gata4	chr7	30099620	30099630	-	0.000	0.000	Merged-chr7-30099514-26
NR989--MA0482.1.Gata4	chr11	35537836	35537846	+	0.000	0.000	Merged-chr11-35537638-11
NR4069--MA0037.3.GATA3	chr3	146123214	146123221	-	0.000	0.000	Merged-chr3-146123164-55
NR502--MA1104.1.GATA6	chr1	191445989	191446001	-	0.000	0.000	Merged-chr1-191445969-55
NR599--MA0035.3.Gata1	chr10	28520083	28520093	-	0.000	0.000	Merged-chr10-28520121-26
NR4985--MA0482.1.Gata4	chr6	98609386	98609396	+	0.000	0.000	Merged-chr6-98609321-36
NR3860--MA0482.1.Gata4	chr3	100436946	100436956	-	0.000	0.000	Merged-chr3-100436966-50
NR5081--MA0037.3.GATA3	chr6	129210609	129210616	+	0.000	0.000	Merged-chr6-129210550-50
NR2957--MA0482.1.Gata4	chr18	60502493	60502503	+	0.000	0.000	Merged-chr18-60502470-34
NR432--MA0482.1.Gata4	chr1	171643757	171643767	+	0.000	0.000	Merged-chr1-171643793-46
NR5940--MA0140.2.GATA1::TAL1	chr9	63782892	63782909	+	0.000	0.000	Merged-chr9-63782809-13
NR2747--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR2814--MA0482.1.Gata4	chr17	65558610	65558620	+	0.000	0.000	Merged-chr17-65558424-20
NR3228--MA1104.1.GATA6	chr2	13760571	13760583	+	0.000	0.000	Merged-chr2-13760550-51
NR2795--MA0482.1.Gata4	chr17	56291310	56291320	+	0.000	0.000	Merged-chr17-56291357-21
NR1670--MA0482.1.Gata4	chr13	41097617	41097627	-	0.000	0.000	Merged-chr13-41097728-40
NR2237--MA0766.1.GATA5	chr15	6613086	6613093	+	0.000	0.000	Merged-chr15-6612978-36
NR4558--MA1104.1.GATA6	chr5	64040712	64040724	-	0.000	0.000	Merged-chr5-64040859-39
NR2708--MA0035.3.Gata1	chr17	18462835	18462845	-	0.000	0.000	Merged-chr17-18462916-14
NR2208--MA0482.1.Gata4	chr14	121423096	121423106	-	0.000	0.000	Merged-chr14-121422910-45
NR283--MA0482.1.Gata4	chr1	128057473	128057483	+	0.000	0.000	Merged-chr1-128057377-21
NR4278--MA0766.1.GATA5	chr4	95197266	95197273	+	0.000	0.000	Merged-chr4-95197383-10
NR4268--MA0036.3.GATA2	chr4	89044205	89044215	+	0.000	0.000	Merged-chr4-89044155-38
NR528--MA1104.1.GATA6	chr10	7630594	7630606	-	0.000	0.000	Merged-chr10-7630837-45
NR4345--MA0482.1.Gata4	chr4	122829337	122829347	-	0.000	0.000	Merged-chr4-122829434-12
NR2394--MA0482.1.Gata4	chr15	98067110	98067120	-	0.000	0.000	Merged-chr15-98066921-50
NR1540--MA0482.1.Gata4	chr12	111897202	111897212	+	0.000	0.000	Merged-chr12-111897164-28
NR2251--MA0482.1.Gata4	chr15	10981753	10981763	-	0.000	0.000	Merged-chr15-10981797-77
NR5832--MA0766.1.GATA5	chr8	127500266	127500273	+	0.000	0.000	Merged-chr8-127500234-70
NR3010--MA0766.1.GATA5	chr18	79353031	79353038	+	0.000	0.000	Merged-chr18-79353064-26
NR1147--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR729--MA0482.1.Gata4	chr10	80700850	80700860	+	0.000	0.000	Merged-chr10-80700904-35
NR4428--MA1104.1.GATA6	chr4	150517580	150517592	-	0.000	0.000	Merged-chr4-150517532-35
NR898--MA0140.2.GATA1::TAL1	chr10	118633696	118633713	-	0.000	0.000	Merged-chr10-118633664-46
NR1779--MA0037.3.GATA3	chr13	85498878	85498885	+	0.000	0.000	Merged-chr13-85498931-37
NR4706--MA0140.2.GATA1::TAL1	chr5	118413608	118413625	-	0.000	0.000	Merged-chr5-118413614-33
NR2468--MA0766.1.GATA5	chr16	30835925	30835932	+	0.000	0.000	Merged-chr16-30835919-12
NR1910--MA0035.3.Gata1	chr13	117216215	117216225	+	0.000	0.000	Merged-chr13-117216189-53
NR2443--MA1104.1.GATA6	chr16	14701520	14701532	+	0.000	0.000	Merged-chr16-14701585-15
NR5641--MA0482.1.Gata4	chr8	34948299	34948309	+	0.000	0.000	Merged-chr8-34948236-16
NR286--MA0035.3.Gata1	chr1	128057472	128057482	+	0.000	0.000	Merged-chr1-128057377-21
NR1410--MA0482.1.Gata4	chr12	77070146	77070156	+	0.000	0.000	Merged-chr12-77070291-10
NR6147--MA0482.1.Gata4	chr9	123021045	123021055	-	0.000	0.000	Merged-chr9-123021299-81
NR1866--MA0766.1.GATA5	chr13	103380072	103380079	-	0.000	0.000	Merged-chr13-103379915-2
NR4518--MA0036.3.GATA2	chr5	36722517	36722527	-	0.000	0.000	Merged-chr5-36722614-37
NR6148--MA0140.2.GATA1::TAL1	chr9	123021037	123021054	-	0.000	0.000	Merged-chr9-123021299-81
NR1543--MA0035.3.Gata1	chr12	111897201	111897211	+	0.000	0.000	Merged-chr12-111897164-28
NR3154--MA0037.3.GATA3	chr19	33081729	33081736	-	0.000	0.000	Merged-chr19-33081699-35
NR4186--MA0035.3.Gata1	chr4	41737881	41737891	-	0.000	0.000	Merged-chr4-41737783-14
NR1694--MA0036.3.GATA2	chr13	45903884	45903894	-	0.000	0.000	Merged-chr13-45903914-29
NR437--MA0482.1.Gata4	chr1	172526891	172526901	+	0.000	0.000	Merged-chr1-172526755-50
NR2823--MA0037.3.GATA3	chr17	71192199	71192206	+	0.000	0.000	Merged-chr17-71192022-46
NR5782--MA0036.3.GATA2	chr8	117801964	117801974	-	0.000	0.000	Merged-chr8-117802067-74
NR2390--MA1104.1.GATA6	chr15	97790275	97790287	+	0.000	0.000	Merged-chr15-97790248-21
NR1551--MA0036.3.GATA2	chr12	112743308	112743318	+	0.000	0.000	Merged-chr12-112743369-41
NR3859--MA0140.2.GATA1::TAL1	chr3	98348379	98348396	+	0.000	0.000	Merged-chr3-98348432-78
NR616--MA0037.3.GATA3	chr10	44724206	44724213	+	0.000	0.000	Merged-chr10-44724083-14
NR5942--MA1104.1.GATA6	chr9	63785708	63785720	-	0.000	0.000	Merged-chr9-63785726-16
NR5644--MA0035.3.Gata1	chr8	34948298	34948308	+	0.000	0.000	Merged-chr8-34948236-16
NR1413--MA0035.3.Gata1	chr12	77070145	77070155	+	0.000	0.000	Merged-chr12-77070291-10
NR4066--MA0140.2.GATA1::TAL1	chr3	144703977	144703994	+	0.000	0.000	Merged-chr3-144704080-31
NR2770--MA0037.3.GATA3	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR2023--MA0036.3.GATA2	chr14	60131691	60131701	+	0.000	0.000	Merged-chr14-60131750-51
NR4816--MA0140.2.GATA1::TAL1	chr6	30357898	30357915	-	0.000	0.000	Merged-chr6-30357923-25
NR215--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR4023--MA0140.2.GATA1::TAL1	chr3	137934259	137934276	-	0.000	0.000	Merged-chr3-137934133-15
NR5065--MA0037.3.GATA3	chr6	126849237	126849244	+	0.000	0.000	Merged-chr6-126849069-62
NR1944--MA0036.3.GATA2	chr14	34549215	34549225	-	0.000	0.000	Merged-chr14-34549308-78
NR5862--MA0035.3.Gata1	chr9	13894763	13894773	-	0.000	0.000	Merged-chr9-13894754-54
NR4064--MA0036.3.GATA2	chr3	144703975	144703985	+	0.000	0.000	Merged-chr3-144704080-31
NR3040--MA0035.3.Gata1	chr18	84355147	84355157	-	0.000	0.000	Merged-chr18-84355361-12
NR1218--MA0140.2.GATA1::TAL1	chr11	115589137	115589154	-	0.000	0.000	Merged-chr11-115589146-15
NR4986--MA1104.1.GATA6	chr6	98609384	98609396	-	0.000	0.000	Merged-chr6-98609321-36
NR4022--MA0035.3.Gata1	chr3	137934268	137934278	-	0.000	0.000	Merged-chr3-137934133-15
NR921--MA0766.1.GATA5	chr10	127135640	127135647	-	0.000	0.000	Merged-chr10-127135675-65
NR1628--MA0037.3.GATA3	chr13	20094995	20095002	-	0.000	0.000	Merged-chr13-20095026-36
NR939--MA0482.1.Gata4	chr11	3142680	3142690	-	0.000	0.000	Merged-chr11-3142857-101
NR278--MA0035.3.Gata1	chr1	127320132	127320142	+	0.000	0.000	Merged-chr1-127320105-13
NR2958--MA1104.1.GATA6	chr18	60502491	60502503	-	0.000	0.000	Merged-chr18-60502470-34
NR1782--MA0036.3.GATA2	chr13	85498876	85498886	-	0.000	0.000	Merged-chr13-85498931-37
NR433--MA1104.1.GATA6	chr1	171643755	171643767	-	0.000	0.000	Merged-chr1-171643793-46
NR3146--MA0037.3.GATA3	chr19	32757077	32757084	-	0.000	0.000	Merged-chr19-32756977-250
NR2815--MA1104.1.GATA6	chr17	65558608	65558620	-	0.000	0.000	Merged-chr17-65558424-20
NR3398--MA0037.3.GATA3	chr2	78961707	78961714	+	0.000	0.000	Merged-chr2-78961805-37
NR1644--MA0035.3.Gata1	chr13	29979221	29979231	-	0.000	0.000	Merged-chr13-29979339-43
NR3223--MA0036.3.GATA2	chr2	11706150	11706160	-	0.000	0.000	Merged-chr2-11706228-2
NR1501--MA0035.3.Gata1	chr12	101979699	101979709	+	0.000	0.000	Merged-chr12-101979588-22
NR2007--MA0035.3.Gata1	chr14	54165206	54165216	-	0.000	0.000	Merged-chr14-54165125-24
NR717--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR5612--MA0482.1.Gata4	chr8	18768221	18768231	+	0.000	0.000	Merged-chr8-18768213-14
NR2209--MA1104.1.GATA6	chr14	121423096	121423108	+	0.000	0.000	Merged-chr14-121422910-45
