#Name (cmd = mergePeaks -d 200 -cobound 1 Bcl6KO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1.up.bed
NR709--MA0508.2.PRDM1	chr17	29660669	29660678	-	0.000	0.000	Merged-chr17-29660811-69
NR1437--MA0508.2.PRDM1	chr7	16201347	16201356	+	0.000	0.000	Merged-chr7-16201318-27
NR133--MA0508.2.PRDM1	chr1	191422299	191422308	+	0.000	0.000	Merged-chr1-191422042-56
NR799--MA0508.2.PRDM1	chr18	89159545	89159554	+	0.000	0.000	Merged-chr18-89159613-61
NR1023--MA0508.2.PRDM1	chr3	59120161	59120170	-	0.000	0.000	Merged-chr3-59120352-78
NR55--MA0508.2.PRDM1	chr1	106647497	106647506	-	0.000	0.000	Merged-chr1-106647524-44
NR590--MA0508.2.PRDM1	chr15	64022454	64022463	-	0.000	0.000	Merged-chr15-64022394-57
NR861--MA0508.2.PRDM1	chr2	9520088	9520097	-	0.000	0.000	Merged-chr2-9520151-55
NR494--MA0508.2.PRDM1	chr14	20253608	20253617	-	0.000	0.000	Merged-chr14-20253489-29
NR1179--MA0508.2.PRDM1	chr4	109102845	109102854	+	0.000	0.000	Merged-chr4-109102857-48
NR351--MA0508.2.PRDM1	chr12	84175876	84175885	+	0.000	0.000	Merged-chr12-84175952-55
NR622--MA0508.2.PRDM1	chr15	97372803	97372812	+	0.000	0.000	Merged-chr15-97372688-4
NR417--MA0508.2.PRDM1	chr13	30766853	30766862	-	0.000	0.000	Merged-chr13-30767058-33
NR874--MA0508.2.PRDM1	chr2	18765828	18765837	-	0.000	0.000	Merged-chr2-18765910-35
NR669--MA0508.2.PRDM1	chr16	75617833	75617842	-	0.000	0.000	Merged-chr16-75617911-31
NR460--MA0508.2.PRDM1	chr13	97938101	97938110	-	0.000	0.000	Merged-chr13-97938111-12
NR731--MA0508.2.PRDM1	chr17	56269294	56269303	-	0.000	0.000	Merged-chr17-56269390-41
NR526--MA0508.2.PRDM1	chr14	62837515	62837524	-	0.000	0.000	Merged-chr14-62837590-93
NR112--MA0508.2.PRDM1	chr1	179502932	179502941	-	0.000	0.000	Merged-chr1-179502778-16
NR906--MA0508.2.PRDM1	chr2	57102639	57102648	+	0.000	0.000	Merged-chr2-57102684-19
NR539--MA0508.2.PRDM1	chr14	74947970	74947979	+	0.000	0.000	Merged-chr14-74947864-55
NR330--MA0508.2.PRDM1	chr12	26460267	26460276	-	0.000	0.000	Merged-chr12-26460097-25
NR601--MA0508.2.PRDM1	chr15	78448343	78448352	-	0.000	0.000	Merged-chr15-78448224-47
NR648--MA0508.2.PRDM1	chr16	33687788	33687797	-	0.000	0.000	Merged-chr16-33687969-54
NR1267--MA0508.2.PRDM1	chr5	99336741	99336750	-	0.000	0.000	Merged-chr5-99336656-39
NR234--MA0508.2.PRDM1	chr10	128232264	128232273	+	0.000	0.000	Merged-chr10-128232191-128
NR757--MA0508.2.PRDM1	chr17	86187950	86187959	-	0.000	0.000	Merged-chr17-86187981-35
NR409--MA0508.2.PRDM1	chr13	9776287	9776296	-	0.000	0.000	Merged-chr13-9776180-30
NR595--MA0508.2.PRDM1	chr15	66778835	66778844	-	0.000	0.000	Merged-chr15-66778898-35
NR200--MA0508.2.PRDM1	chr10	95265216	95265225	-	0.000	0.000	Merged-chr10-95265143-50
NR866--MA0508.2.PRDM1	chr2	11777772	11777781	+	0.000	0.000	Merged-chr2-11777973-128
NR723--MA0508.2.PRDM1	chr17	50094561	50094570	-	0.000	0.000	Merged-chr17-50094346-48
NR290--MA0508.2.PRDM1	chr11	97104325	97104334	+	0.000	0.000	Merged-chr11-97104187-33
NR736--MA0508.2.PRDM1	chr17	64622036	64622045	-	0.000	0.000	Merged-chr17-64622229-104
NR322--MA0508.2.PRDM1	chr12	4918270	4918279	-	0.000	0.000	Merged-chr12-4918314-6
NR988--MA0508.2.PRDM1	chr2	152790942	152790951	+	0.000	0.000	Merged-chr2-152791058-14
NR574--MA0508.2.PRDM1	chr15	31117412	31117421	-	0.000	0.000	Merged-chr15-31117559-26
NR369--MA0508.2.PRDM1	chr12	102877476	102877485	-	0.000	0.000	Merged-chr12-102877557-6
NR1259--MA0508.2.PRDM1	chr5	77166259	77166268	-	0.000	0.000	Merged-chr5-77166256-29
NR431--MA0508.2.PRDM1	chr13	48978073	48978082	+	0.000	0.000	Merged-chr13-48978131-34
NR335--MA0508.2.PRDM1	chr12	35686447	35686456	+	0.000	0.000	Merged-chr12-35686484-17
NR444--MA0508.2.PRDM1	chr13	73425984	73425993	-	0.000	0.000	Merged-chr13-73426029-27
NR715--MA0508.2.PRDM1	chr17	35046676	35046685	+	0.000	0.000	Merged-chr17-35046725-56
NR239--MA0508.2.PRDM1	chr11	4268656	4268665	-	0.000	0.000	Merged-chr11-4268626-42
NR1129--MA0508.2.PRDM1	chr4	43823007	43823016	-	0.000	0.000	Merged-chr4-43823081-36
NR301--MA0508.2.PRDM1	chr11	108268593	108268602	-	0.000	0.000	Merged-chr11-108268786-21
NR348--MA0508.2.PRDM1	chr12	80115878	80115887	-	0.000	0.000	Merged-chr12-80115734-50
NR457--MA0508.2.PRDM1	chr13	96510935	96510944	+	0.000	0.000	Merged-chr13-96510915-80
NR728--MA0508.2.PRDM1	chr17	51396304	51396313	-	0.000	0.000	Merged-chr17-51396225-19
NR295--MA0508.2.PRDM1	chr11	101448428	101448437	-	0.000	0.000	Merged-chr11-101448490-55
NR837--MA0508.2.PRDM1	chr19	46305725	46305734	+	0.000	0.000	Merged-chr19-46305608-10
NR152--MA0508.2.PRDM1	chr10	20835287	20835296	+	0.000	0.000	Merged-chr10-20835185-59
NR423--MA0508.2.PRDM1	chr13	41381567	41381576	-	0.000	0.000	Merged-chr13-41381704-103
NR675--MA0508.2.PRDM1	chr16	84621546	84621555	-	0.000	0.000	Merged-chr16-84621546-51
NR199--MA0508.2.PRDM1	chr10	95021602	95021611	-	0.000	0.000	Merged-chr10-95021382-15
NR261--MA0508.2.PRDM1	chr11	52004191	52004200	+	0.000	0.000	Merged-chr11-52004219-51
NR1661--MA0508.2.PRDM1	chr9	64179231	64179240	-	0.000	0.000	Merged-chr9-64179300-60
NR816--MA0508.2.PRDM1	chr19	21863656	21863665	-	0.000	0.000	Merged-chr19-21863590-59
NR306--MA0508.2.PRDM1	chr11	109744019	109744028	+	0.000	0.000	Merged-chr11-109744155-21
NR1640--MA0508.2.PRDM1	chr9	40424565	40424574	+	0.000	0.000	Merged-chr9-40424400-1
NR1510--MA0508.2.PRDM1	chr7	127296335	127296344	-	0.000	0.000	Merged-chr7-127296371-62
NR808--MA0508.2.PRDM1	chr19	11513696	11513705	-	0.000	0.000	Merged-chr19-11513556-25
NR1632--MA0508.2.PRDM1	chr9	21235478	21235487	+	0.000	0.000	Merged-chr9-21235513-26
NR279--MA0508.2.PRDM1	chr11	84880156	84880165	+	0.000	0.000	Merged-chr11-84880218-87
NR407--MA0508.2.PRDM1	chr13	6633782	6633791	-	0.000	0.000	Merged-chr13-6633671-76
NR1470--MA0508.2.PRDM1	chr7	81855229	81855238	+	0.000	0.000	Merged-chr7-81855095-36
NR388--MA0508.2.PRDM1	chr12	115298215	115298224	-	0.000	0.000	Merged-chr12-115298159-31
NR659--MA0508.2.PRDM1	chr16	52129718	52129727	+	0.000	0.000	Merged-chr16-52129675-51
NR245--MA0508.2.PRDM1	chr11	21191918	21191927	-	0.000	0.000	Merged-chr11-21192059-23
NR768--MA0508.2.PRDM1	chr18	40308109	40308118	-	0.000	0.000	Merged-chr18-40308184-41
NR1502--MA0508.2.PRDM1	chr7	119866786	119866795	-	0.000	0.000	Merged-chr7-119866666-5
NR1754--MA0508.2.PRDM1	chrX	166304565	166304574	+	0.000	0.000	Merged-chrX-166304686-40
NR529--MA0508.2.PRDM1	chr14	66235690	66235699	+	0.000	0.000	Merged-chr14-66235717-23
NR367--MA0508.2.PRDM1	chr12	101075286	101075295	-	0.000	0.000	Merged-chr12-101075229-34
NR1733--MA0508.2.PRDM1	chrX	101273959	101273968	+	0.000	0.000	Merged-chrX-101274015-74
NR468--MA0508.2.PRDM1	chr13	107114044	107114053	+	0.000	0.000	Merged-chr13-107114151-28
NR1040--MA0508.2.PRDM1	chr3	96557067	96557076	-	0.000	0.000	Merged-chr3-96557157-22
NR1311--MA0508.2.PRDM1	chr6	5295256	5295265	+	0.000	0.000	Merged-chr6-5295174-26
NR72--MA0508.2.PRDM1	chr1	138157197	138157206	-	0.000	0.000	Merged-chr1-138157317-43
NR1324--MA0508.2.PRDM1	chr6	34863081	34863090	-	0.000	0.000	Merged-chr6-34862986-94
NR176--MA0508.2.PRDM1	chr10	67620233	67620242	+	0.000	0.000	Merged-chr10-67620150-41
NR1704--MA0508.2.PRDM1	chr9	114794702	114794711	-	0.000	0.000	Merged-chr9-114794637-24
NR208--MA0508.2.PRDM1	chr10	99459789	99459798	+	0.000	0.000	Merged-chr10-99459996-60
NR1380--MA0508.2.PRDM1	chr6	115480464	115480473	-	0.000	0.000	Merged-chr6-115480536-31
NR1651--MA0508.2.PRDM1	chr9	56098092	56098101	+	0.000	0.000	Merged-chr9-56098023-21
NR1446--MA0508.2.PRDM1	chr7	30219732	30219741	-	0.000	0.000	Merged-chr7-30219688-54
NR1717--MA0508.2.PRDM1	chrX	11653504	11653513	-	0.000	0.000	Merged-chrX-11653555-22
NR1303--MA0508.2.PRDM1	chr5	148741923	148741932	-	0.000	0.000	Merged-chr5-148741795-23
NR1555--MA0508.2.PRDM1	chr8	36182375	36182384	-	0.000	0.000	Merged-chr8-36182321-59
NR1393--MA0508.2.PRDM1	chr6	125131892	125131901	+	0.000	0.000	Merged-chr6-125131800-57
NR902--MA0508.2.PRDM1	chr2	52590975	52590984	+	0.000	0.000	Merged-chr2-52591094-36
NR168--MA0508.2.PRDM1	chr10	50699021	50699030	+	0.000	0.000	Merged-chr10-50699136-24
NR1154--MA0508.2.PRDM1	chr4	85196903	85196912	-	0.000	0.000	Merged-chr4-85196795-1
NR1011--MA0508.2.PRDM1	chr3	21838229	21838238	+	0.000	0.000	Merged-chr3-21838264-19
NR1500--MA0508.2.PRDM1	chr7	119842263	119842272	-	0.000	0.000	Merged-chr7-119842164-15
NR1481--MA0508.2.PRDM1	chr7	101348396	101348405	-	0.000	0.000	Merged-chr7-101348573-1
NR1276--MA0508.2.PRDM1	chr5	114824207	114824216	+	0.000	0.000	Merged-chr5-114824362-38
NR1547--MA0508.2.PRDM1	chr8	25948927	25948936	+	0.000	0.000	Merged-chr8-25949044-65
NR1133--MA0508.2.PRDM1	chr4	46641382	46641391	-	0.000	0.000	Merged-chr4-46641506-27
NR1385--MA0508.2.PRDM1	chr6	120056377	120056386	+	0.000	0.000	Merged-chr6-120056156-40
NR1656--MA0508.2.PRDM1	chr9	57990971	57990980	+	0.000	0.000	Merged-chr9-57990805-40
NR1242--MA0508.2.PRDM1	chr5	31918817	31918826	-	0.000	0.000	Merged-chr5-31918818-43
NR1622--MA0508.2.PRDM1	chr8	123000325	123000334	-	0.000	0.000	Merged-chr8-123000494-51
NR1146--MA0508.2.PRDM1	chr4	59190905	59190914	-	0.000	0.000	Merged-chr4-59190847-19
NR1003--MA0508.2.PRDM1	chr2	178541787	178541796	+	0.000	0.000	Merged-chr2-178541913-3
NR570--MA0508.2.PRDM1	chr15	27784087	27784096	+	0.000	0.000	Merged-chr15-27783998-63
NR1526--MA0508.2.PRDM1	chr7	141096796	141096805	+	0.000	0.000	Merged-chr7-141096826-78
NR1635--MA0508.2.PRDM1	chr9	31386942	31386951	+	0.000	0.000	Merged-chr9-31386923-3
NR1539--MA0508.2.PRDM1	chr8	14997065	14997074	-	0.000	0.000	Merged-chr8-14996995-10
NR1377--MA0508.2.PRDM1	chr6	108448130	108448139	-	0.000	0.000	Merged-chr6-108448378-58
NR1505--MA0508.2.PRDM1	chr7	120729827	120729836	-	0.000	0.000	Merged-chr7-120729886-25
NR310--MA0508.2.PRDM1	chr11	111053603	111053612	-	0.000	0.000	Merged-chr11-111053672-2
NR976--MA0508.2.PRDM1	chr2	144300206	144300215	-	0.000	0.000	Merged-chr2-144300316-30
NR1200--MA0508.2.PRDM1	chr4	133757633	133757642	-	0.000	0.000	Merged-chr4-133757542-4
NR833--MA0508.2.PRDM1	chr19	40661378	40661387	+	0.000	0.000	Merged-chr19-40661209-23
NR1452--MA0508.2.PRDM1	chr7	47013488	47013497	+	0.000	0.000	Merged-chr7-47013375-34
NR1247--MA0508.2.PRDM1	chr5	41845336	41845345	-	0.000	0.000	Merged-chr5-41845203-8
NR1290--MA0508.2.PRDM1	chr5	135168582	135168591	-	0.000	0.000	Merged-chr5-135168605-69
NR1356--MA0508.2.PRDM1	chr6	87447261	87447270	-	0.000	0.000	Merged-chr6-87447444-55
NR1194--MA0508.2.PRDM1	chr4	129496812	129496821	+	0.000	0.000	Merged-chr4-129496759-24
NR1736--MA0508.2.PRDM1	chrX	103622468	103622477	+	0.000	0.000	Merged-chrX-103622282-68
NR432--MA0508.2.PRDM1	chr13	51848938	51848947	+	0.000	0.000	Merged-chr13-51849013-24
NR1051--MA0508.2.PRDM1	chr3	103206632	103206641	-	0.000	0.000	Merged-chr3-103206656-43
NR1117--MA0508.2.PRDM1	chr4	3954239	3954248	+	0.000	0.000	Merged-chr4-3954116-51
NR1098--MA0508.2.PRDM1	chr3	145933876	145933885	+	0.000	0.000	Merged-chr3-145933993-23
NR1369--MA0508.2.PRDM1	chr6	99031571	99031580	-	0.000	0.000	Merged-chr6-99031467-37
NR541--MA0508.2.PRDM1	chr14	78749577	78749586	+	0.000	0.000	Merged-chr14-78749515-13
NR1226--MA0508.2.PRDM1	chr5	3887111	3887120	-	0.000	0.000	Merged-chr5-3887091-30
NR1749--MA0508.2.PRDM1	chrX	159199720	159199729	+	0.000	0.000	Merged-chrX-159199808-53
NR1335--MA0508.2.PRDM1	chr6	54158385	54158394	+	0.000	0.000	Merged-chr6-54158471-51
NR1606--MA0508.2.PRDM1	chr8	111785397	111785406	-	0.000	0.000	Merged-chr8-111785274-13
NR1715--MA0508.2.PRDM1	chr9	123935546	123935555	+	0.000	0.000	Merged-chr9-123935599-31
NR411--MA0508.2.PRDM1	chr13	14063585	14063594	+	0.000	0.000	Merged-chr13-14063519-130
NR1030--MA0508.2.PRDM1	chr3	79177284	79177293	+	0.000	0.000	Merged-chr3-79177375-21
NR1553--MA0508.2.PRDM1	chr8	36082795	36082804	+	0.000	0.000	Merged-chr8-36082616-47
NR424--MA0508.2.PRDM1	chr13	41471645	41471654	+	0.000	0.000	Merged-chr13-41471691-6
NR75--MA0508.2.PRDM1	chr1	138952323	138952332	+	0.000	0.000	Merged-chr1-138952405-35
NR881--MA0508.2.PRDM1	chr2	27540337	27540346	-	0.000	0.000	Merged-chr2-27540208-76
NR804--MA0508.2.PRDM1	chr19	8518493	8518502	-	0.000	0.000	Merged-chr19-8518636-102
NR1152--MA0508.2.PRDM1	chr4	83315375	83315384	+	0.000	0.000	Merged-chr4-83315362-155
NR1218--MA0508.2.PRDM1	chr4	155066058	155066067	+	0.000	0.000	Merged-chr4-155066224-12
NR1199--MA0508.2.PRDM1	chr4	133757572	133757581	-	0.000	0.000	Merged-chr4-133757542-4
NR480--MA0508.2.PRDM1	chr13	112551592	112551601	+	0.000	0.000	Merged-chr13-112551755-26
NR1436--MA0508.2.PRDM1	chr7	16001783	16001792	-	0.000	0.000	Merged-chr7-16001989-41
NR403--MA0508.2.PRDM1	chr13	3611094	3611103	-	0.000	0.000	Merged-chr13-3611189-5
NR384--MA0508.2.PRDM1	chr12	115027192	115027201	+	0.000	0.000	Merged-chr12-115027175-2
NR1545--MA0508.2.PRDM1	chr8	22808479	22808488	-	0.000	0.000	Merged-chr8-22808418-90
NR764--MA0508.2.PRDM1	chr18	32560091	32560100	+	0.000	0.000	Merged-chr18-32559945-41
NR1035--MA0508.2.PRDM1	chr3	84715287	84715296	+	0.000	0.000	Merged-chr3-84715324-47
NR67--MA0508.2.PRDM1	chr1	135570417	135570426	+	0.000	0.000	Merged-chr1-135570613-1
NR873--MA0508.2.PRDM1	chr2	18765756	18765765	-	0.000	0.000	Merged-chr2-18765910-35
NR525--MA0508.2.PRDM1	chr14	62347383	62347392	-	0.000	0.000	Merged-chr14-62347330-30
NR111--MA0508.2.PRDM1	chr1	178463756	178463765	+	0.000	0.000	Merged-chr1-178463862-33
NR1001--MA0508.2.PRDM1	chr2	172927797	172927806	+	0.000	0.000	Merged-chr2-172927809-45
NR1048--MA0508.2.PRDM1	chr3	99233965	99233974	-	0.000	0.000	Merged-chr3-99234214-90
NR743--MA0508.2.PRDM1	chr17	69401401	69401410	-	0.000	0.000	Merged-chr17-69401476-24
NR600--MA0508.2.PRDM1	chr15	76251937	76251946	-	0.000	0.000	Merged-chr15-76251941-7
NR581--MA0508.2.PRDM1	chr15	39905283	39905292	-	0.000	0.000	Merged-chr15-39905299-27
NR647--MA0508.2.PRDM1	chr16	32207402	32207411	-	0.000	0.000	Merged-chr16-32207580-18
NR918--MA0508.2.PRDM1	chr2	69043495	69043504	+	0.000	0.000	Merged-chr2-69043604-35
NR1375--MA0508.2.PRDM1	chr6	108165124	108165133	-	0.000	0.000	Merged-chr6-108164965-54
NR1027--MA0508.2.PRDM1	chr3	71564229	71564238	+	0.000	0.000	Merged-chr3-71564100-40
NR722--MA0508.2.PRDM1	chr17	50070401	50070410	+	0.000	0.000	Merged-chr17-50070273-24
NR1407--MA0508.2.PRDM1	chr6	135158522	135158531	+	0.000	0.000	Merged-chr6-135158462-2
NR974--MA0508.2.PRDM1	chr2	144188137	144188146	+	0.000	0.000	Merged-chr2-144188289-22
NR1659--MA0508.2.PRDM1	chr9	60991674	60991683	+	0.000	0.000	Merged-chr9-60991715-48
NR560--MA0508.2.PRDM1	chr14	122878009	122878018	-	0.000	0.000	Merged-chr14-122878138-13
NR626--MA0508.2.PRDM1	chr15	99715098	99715107	-	0.000	0.000	Merged-chr15-99715119-21
NR212--MA0508.2.PRDM1	chr10	111156973	111156982	-	0.000	0.000	Merged-chr10-111156928-138
NR1497--MA0508.2.PRDM1	chr7	118277643	118277652	+	0.000	0.000	Merged-chr7-118277428-74
NR1083--MA0508.2.PRDM1	chr3	135698638	135698647	-	0.000	0.000	Merged-chr3-135698656-22
NR1529--MA0508.2.PRDM1	chr7	142435693	142435702	+	0.000	0.000	Merged-chr7-142435660-33
NR430--MA0508.2.PRDM1	chr13	48978067	48978076	+	0.000	0.000	Merged-chr13-48978131-34
NR682--MA0508.2.PRDM1	chr16	94660625	94660634	-	0.000	0.000	Merged-chr16-94660460-20
NR953--MA0508.2.PRDM1	chr2	117441210	117441219	-	0.000	0.000	Merged-chr2-117441143-41
NR477--MA0508.2.PRDM1	chr13	112398359	112398368	-	0.000	0.000	Merged-chr13-112398369-43
NR172--MA0508.2.PRDM1	chr10	61233259	61233268	-	0.000	0.000	Merged-chr10-61233317-40
NR714--MA0508.2.PRDM1	chr17	33919639	33919648	-	0.000	0.000	Merged-chr17-33919703-60
NR17--MA0508.2.PRDM1	chr1	36883963	36883972	-	0.000	0.000	Merged-chr1-36883943-16
NR281--MA0508.2.PRDM1	chr11	87426968	87426977	+	0.000	0.000	Merged-chr11-87426829-72
NR823--MA0508.2.PRDM1	chr19	32197380	32197389	+	0.000	0.000	Merged-chr19-32197221-70
NR204--MA0508.2.PRDM1	chr10	98776467	98776476	+	0.000	0.000	Merged-chr10-98776574-38
NR390--MA0508.2.PRDM1	chr12	116620104	116620113	+	0.000	0.000	Merged-chr12-116620074-47
NR185--MA0508.2.PRDM1	chr10	77515728	77515737	+	0.000	0.000	Merged-chr10-77515813-50
NR727--MA0508.2.PRDM1	chr17	50729678	50729687	+	0.000	0.000	Merged-chr17-50729760-39
NR313--MA0508.2.PRDM1	chr11	115869448	115869457	-	0.000	0.000	Merged-chr11-115869577-16
NR217--MA0508.2.PRDM1	chr10	112160289	112160298	-	0.000	0.000	Merged-chr10-112160366-24
NR1107--MA0508.2.PRDM1	chr3	152958352	152958361	+	0.000	0.000	Merged-chr3-152958472-43
NR1359--MA0508.2.PRDM1	chr6	87887792	87887801	+	0.000	0.000	Merged-chr6-87887908-55
NR783--MA0508.2.PRDM1	chr18	66442189	66442198	+	0.000	0.000	Merged-chr18-66442128-39
NR1197--MA0508.2.PRDM1	chr4	129585457	129585466	-	0.000	0.000	Merged-chr4-129585203-50
NR435--MA0508.2.PRDM1	chr13	58158250	58158259	-	0.000	0.000	Merged-chr13-58158134-148
NR815--MA0508.2.PRDM1	chr19	21785917	21785926	-	0.000	0.000	Merged-chr19-21785964-7
NR653--MA0508.2.PRDM1	chr16	37094561	37094570	-	0.000	0.000	Merged-chr16-37094405-73
NR99--MA0508.2.PRDM1	chr1	170167939	170167948	-	0.000	0.000	Merged-chr1-170167960-28
NR305--MA0508.2.PRDM1	chr11	109480056	109480065	-	0.000	0.000	Merged-chr11-109480065-23
NR557--MA0508.2.PRDM1	chr14	120277517	120277526	+	0.000	0.000	Merged-chr14-120277544-48
NR828--MA0508.2.PRDM1	chr19	34607771	34607780	+	0.000	0.000	Merged-chr19-34607589-82
NR395--MA0508.2.PRDM1	chr12	118296397	118296406	-	0.000	0.000	Merged-chr12-118296340-47
NR6--MA0508.2.PRDM1	chr1	13161576	13161585	+	0.000	0.000	Merged-chr1-13161604-37
NR483--MA0508.2.PRDM1	chr13	115042838	115042847	+	0.000	0.000	Merged-chr13-115042812-10
NR278--MA0508.2.PRDM1	chr11	79132194	79132203	-	0.000	0.000	Merged-chr11-79132078-52
NR135--MA0508.2.PRDM1	chr1	191599403	191599412	+	0.000	0.000	Merged-chr1-191599385-45
NR406--MA0508.2.PRDM1	chr13	5864714	5864723	+	0.000	0.000	Merged-chr13-5864557-62
NR387--MA0508.2.PRDM1	chr12	115262600	115262609	-	0.000	0.000	Merged-chr12-115262701-27
NR244--MA0508.2.PRDM1	chr11	20133051	20133060	-	0.000	0.000	Merged-chr11-20133191-35
NR515--MA0508.2.PRDM1	chr14	51884430	51884439	+	0.000	0.000	Merged-chr14-51884339-35
NR101--MA0508.2.PRDM1	chr1	171033702	171033711	-	0.000	0.000	Merged-chr1-171033722-93
NR1501--MA0508.2.PRDM1	chr7	119866627	119866636	+	0.000	0.000	Merged-chr7-119866666-5
NR353--MA0508.2.PRDM1	chr12	84451301	84451310	-	0.000	0.000	Merged-chr12-84451236-79
NR1610--MA0508.2.PRDM1	chr8	115496169	115496178	+	0.000	0.000	Merged-chr8-115496222-29
NR366--MA0508.2.PRDM1	chr12	100928450	100928459	-	0.000	0.000	Merged-chr12-100928517-22
NR889--MA0508.2.PRDM1	chr2	34961053	34961062	+	0.000	0.000	Merged-chr2-34961100-3
NR746--MA0508.2.PRDM1	chr17	73814695	73814704	-	0.000	0.000	Merged-chr17-73814943-62
NR998--MA0508.2.PRDM1	chr2	167589433	167589442	-	0.000	0.000	Merged-chr2-167589263-66
NR1461--MA0508.2.PRDM1	chr7	68296614	68296623	-	0.000	0.000	Merged-chr7-68296444-19
NR236--MA0508.2.PRDM1	chr10	130322868	130322877	-	0.000	0.000	Merged-chr10-130322822-49
NR1602--MA0508.2.PRDM1	chr8	106821470	106821479	+	0.000	0.000	Merged-chr8-106821433-20
