#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR3964--MA0511.2.RUNX2	chr16	78573107	78573115	+	0.000	0.000	Merged-chr16-78573118-8
NR5069--MA0002.2.RUNX1	chr19	38737850	38737860	+	0.000	0.000	Merged-chr19-38737927-10
NR9527--MA0511.2.RUNX2	chr9	14185820	14185828	+	0.000	0.000	Merged-chr9-14185865-8
NR8651--MA0002.2.RUNX1	chr7	80647630	80647640	+	0.000	0.000	Merged-chr7-80647614-48
NR7576--MA0511.2.RUNX2	chr5	115516845	115516853	+	0.000	0.000	Merged-chr5-115516638-85
NR9305--MA0684.1.RUNX3	chr8	106803029	106803038	-	0.000	0.000	Merged-chr8-106803065-32
NR9362--MA0002.2.RUNX1	chr8	115462252	115462262	-	0.000	0.000	Merged-chr8-115462396-21
NR1109--MA0002.2.RUNX1	chr10	93819008	93819018	-	0.000	0.000	Merged-chr10-93818937-32
NR3345--MA0511.2.RUNX2	chr15	38143290	38143298	+	0.000	0.000	Merged-chr15-38143465-33
NR9428--MA0002.2.RUNX1	chr8	122304301	122304311	-	0.000	0.000	Merged-chr8-122304236-12
NR7477--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR3123--MA0684.1.RUNX3	chr14	79234720	79234729	-	0.000	0.000	Merged-chr14-79234697-12
NR1172--MA0684.1.RUNX3	chr10	108168050	108168059	-	0.000	0.000	Merged-chr10-108168166-48
NR676--MA0002.2.RUNX1	chr1	184573498	184573508	-	0.000	0.000	Merged-chr1-184573445-38
NR947--MA0002.2.RUNX1	chr10	60389726	60389736	+	0.000	0.000	Merged-chr10-60389736-64
NR1509--MA0684.1.RUNX3	chr11	59294062	59294071	-	0.000	0.000	Merged-chr11-59293910-11
NR10043--MA0002.2.RUNX1	chr9	119744240	119744250	+	0.000	0.000	Merged-chr9-119744132-67
NR9014--MA0002.2.RUNX1	chr8	13630794	13630804	-	0.000	0.000	Merged-chr8-13630934-17
NR5260--MA0684.1.RUNX3	chr2	13575467	13575476	-	0.000	0.000	Merged-chr2-13575594-1
NR2992--MA0002.2.RUNX1	chr14	55882463	55882473	+	0.000	0.000	Merged-chr14-55882429-48
NR7334--MA0002.2.RUNX1	chr5	72212870	72212880	+	0.000	0.000	Merged-chr5-72212800-19
NR2121--MA0002.2.RUNX1	chr12	87470305	87470315	+	0.000	0.000	Merged-chr12-87470490-42
NR5326--MA0684.1.RUNX3	chr2	31119118	31119127	-	0.000	0.000	Merged-chr2-31119071-33
NR410--MA0684.1.RUNX3	chr1	133847641	133847650	-	0.000	0.000	Merged-chr1-133847657-11
NR9365--MA0511.2.RUNX2	chr8	115653168	115653176	+	0.000	0.000	Merged-chr8-115653141-5
NR5449--MA0002.2.RUNX1	chr2	65133924	65133934	-	0.000	0.000	Merged-chr2-65133825-19
NR1695--MA0684.1.RUNX3	chr11	94141817	94141826	+	0.000	0.000	Merged-chr11-94141772-16
NR7956--MA0511.2.RUNX2	chr6	70814233	70814241	+	0.000	0.000	Merged-chr6-70814254-39
NR5405--MA0511.2.RUNX2	chr2	58282830	58282838	+	0.000	0.000	Merged-chr2-58282647-50
NR7734--MA0684.1.RUNX3	chr5	147163486	147163495	+	0.000	0.000	Merged-chr5-147163386-4
NR2521--MA0684.1.RUNX3	chr13	38050153	38050162	-	0.000	0.000	Merged-chr13-38050052-14
NR4800--MA0002.2.RUNX1	chr18	75247077	75247087	-	0.000	0.000	Merged-chr18-75247078-14
NR9537--MA0002.2.RUNX1	chr9	15045568	15045578	+	0.000	0.000	Merged-chr9-15045417-72
NR10251--MA0511.2.RUNX2	chrX	168673463	168673471	+	0.000	0.000	Merged-chrX-168673546-118
NR7586--MA0002.2.RUNX1	chr5	118045553	118045563	+	0.000	0.000	Merged-chr5-118045541-17
NR2915--MA0002.2.RUNX1	chr14	27405575	27405585	+	0.000	0.000	Merged-chr14-27405576-56
NR10152--MA0002.2.RUNX1	chrX	77808854	77808864	-	0.000	0.000	Merged-chrX-77808891-20
NR6190--MA0002.2.RUNX1	chr3	84069505	84069515	+	0.000	0.000	Merged-chr3-84069466-34
NR7608--MA0511.2.RUNX2	chr5	121397833	121397841	+	0.000	0.000	Merged-chr5-121398042-63
NR6461--MA0002.2.RUNX1	chr3	138275270	138275280	+	0.000	0.000	Merged-chr3-138275247-64
NR5386--MA0511.2.RUNX2	chr2	52561263	52561271	+	0.000	0.000	Merged-chr2-52561333-21
NR7986--MA0684.1.RUNX3	chr6	85144678	85144687	-	0.000	0.000	Merged-chr6-85144672-14
NR4847--MA0002.2.RUNX1	chr18	81572214	81572224	-	0.000	0.000	Merged-chr18-81572136-24
NR7238--MA0002.2.RUNX1	chr5	33039319	33039329	+	0.000	0.000	Merged-chr5-33039465-62
NR8812--MA0684.1.RUNX3	chr7	115734329	115734338	+	0.000	0.000	Merged-chr7-115734410-28
NR371--MA0002.2.RUNX1	chr1	128057441	128057451	+	0.000	0.000	Merged-chr1-128057377-21
NR5829--MA0002.2.RUNX1	chr2	150437716	150437726	-	0.000	0.000	Merged-chr2-150437755-14
NR708--MA0002.2.RUNX1	chr1	191711751	191711761	-	0.000	0.000	Merged-chr1-191711825-10
NR6984--MA0002.2.RUNX1	chr4	134511126	134511136	+	0.000	0.000	Merged-chr4-134511089-32
NR10199--MA0002.2.RUNX1	chrX	140505997	140506007	+	0.000	0.000	Merged-chrX-140506133-71
NR7638--MA0684.1.RUNX3	chr5	125339640	125339649	+	0.000	0.000	Merged-chr5-125339591-35
NR2753--MA0002.2.RUNX1	chr13	104576341	104576351	+	0.000	0.000	Merged-chr13-104576446-28
NR5144--MA0002.2.RUNX1	chr19	55619216	55619226	+	0.000	0.000	Merged-chr19-55618955-28
NR3407--MA0684.1.RUNX3	chr15	61981667	61981676	+	0.000	0.000	Merged-chr15-61981669-16
NR7651--MA0511.2.RUNX2	chr5	134237016	134237024	+	0.000	0.000	Merged-chr5-134237023-52
NR894--MA0002.2.RUNX1	chr10	44821756	44821766	+	0.000	0.000	Merged-chr10-44821803-43
NR1727--MA0684.1.RUNX3	chr11	99255497	99255506	-	0.000	0.000	Merged-chr11-99255472-31
NR3259--MA0002.2.RUNX1	chr15	12500882	12500892	+	0.000	0.000	Merged-chr15-12500889-18
NR6570--MA0002.2.RUNX1	chr3	157803536	157803546	+	0.000	0.000	Merged-chr3-157803404-34
NR5766--MA0511.2.RUNX2	chr2	132643379	132643387	-	0.000	0.000	Merged-chr2-132643452-47
NR1579--MA0002.2.RUNX1	chr11	75652387	75652397	-	0.000	0.000	Merged-chr11-75652327-7
NR4890--MA0002.2.RUNX1	chr19	5724635	5724645	-	0.000	0.000	Merged-chr19-5724698-18
NR2882--MA0684.1.RUNX3	chr14	20785459	20785468	+	0.000	0.000	Merged-chr14-20785376-56
NR6907--MA0002.2.RUNX1	chr4	120978330	120978340	-	0.000	0.000	Merged-chr4-120978472-36
NR7076--MA0002.2.RUNX1	chr4	148625848	148625858	-	0.000	0.000	Merged-chr4-148625960-6
NR9583--MA0511.2.RUNX2	chr9	43096539	43096547	+	0.000	0.000	Merged-chr9-43096353-58
NR8650--MA0684.1.RUNX3	chr7	80450004	80450013	+	0.000	0.000	Merged-chr7-80450087-44
NR5001--MA0002.2.RUNX1	chr19	26646305	26646315	+	0.000	0.000	Merged-chr19-26646309-47
NR7032--MA0511.2.RUNX2	chr4	139242158	139242166	-	0.000	0.000	Merged-chr4-139242159-17
NR9090--MA0684.1.RUNX3	chr8	36182406	36182415	+	0.000	0.000	Merged-chr8-36182321-59
NR7303--MA0511.2.RUNX2	chr5	63943498	63943506	+	0.000	0.000	Merged-chr5-63943362-36
NR3116--MA0002.2.RUNX1	chr14	78458928	78458938	+	0.000	0.000	Merged-chr14-78458975-97
NR546--MA0002.2.RUNX1	chr1	162126607	162126617	-	0.000	0.000	Merged-chr1-162126640-6
NR9156--MA0684.1.RUNX3	chr8	68674301	68674310	+	0.000	0.000	Merged-chr8-68674402-29
NR1436--MA0002.2.RUNX1	chr11	46454876	46454886	+	0.000	0.000	Merged-chr11-46454823-30
NR6222--MA0002.2.RUNX1	chr3	93607828	93607838	+	0.000	0.000	Merged-chr3-93607971-30
NR9427--MA0684.1.RUNX3	chr8	121832820	121832829	+	0.000	0.000	Merged-chr8-121832850-44
NR4271--MA0002.2.RUNX1	chr17	44458079	44458089	-	0.000	0.000	Merged-chr17-44458009-9
NR7476--MA0684.1.RUNX3	chr5	103975958	103975967	-	0.000	0.000	Merged-chr5-103975926-24
NR675--MA0684.1.RUNX3	chr1	184534678	184534687	+	0.000	0.000	Merged-chr1-184534660-49
NR10042--MA0684.1.RUNX3	chr9	119744091	119744100	+	0.000	0.000	Merged-chr9-119744132-67
NR798--MA0002.2.RUNX1	chr10	21224467	21224477	+	0.000	0.000	Merged-chr10-21224365-52
NR403--MA0002.2.RUNX1	chr1	132618071	132618081	+	0.000	0.000	Merged-chr1-132618127-11
NR3639--MA0002.2.RUNX1	chr15	102458450	102458460	+	0.000	0.000	Merged-chr15-102458382-2
NR4942--MA0684.1.RUNX3	chr19	14466273	14466282	+	0.000	0.000	Merged-chr19-14466199-30
NR9136--MA0002.2.RUNX1	chr8	61928155	61928165	+	0.000	0.000	Merged-chr8-61928211-74
NR10121--MA0511.2.RUNX2	chrX	52760335	52760343	+	0.000	0.000	Merged-chrX-52760494-47
NR54--MA0002.2.RUNX1	chr1	37000546	37000556	-	0.000	0.000	Merged-chr1-37000533-36
NR2243--MA0002.2.RUNX1	chr12	110506352	110506362	-	0.000	0.000	Merged-chr12-110506270-12
NR3497--MA0684.1.RUNX3	chr15	80319602	80319611	-	0.000	0.000	Merged-chr15-80319451-11
NR4750--MA0511.2.RUNX2	chr18	65819118	65819126	-	0.000	0.000	Merged-chr18-65819211-50
NR9758--MA0511.2.RUNX2	chr9	72390455	72390463	-	0.000	0.000	Merged-chr9-72390608-30
NR7141--MA0511.2.RUNX2	chr5	5559449	5559457	+	0.000	0.000	Merged-chr5-5559516-60
NR1422--MA0684.1.RUNX3	chr11	43767288	43767297	+	0.000	0.000	Merged-chr11-43767173-52
NR6159--MA0684.1.RUNX3	chr3	68789751	68789760	+	0.000	0.000	Merged-chr3-68789660-34
NR3225--MA0002.2.RUNX1	chr14	122063903	122063913	-	0.000	0.000	Merged-chr14-122063804-67
NR6602--MA0002.2.RUNX1	chr4	11135531	11135541	+	0.000	0.000	Merged-chr4-11135501-42
NR6953--MA0511.2.RUNX2	chr4	129573692	129573700	+	0.000	0.000	Merged-chr4-129573644-36
NR8534--MA0002.2.RUNX1	chr7	55890218	55890228	+	0.000	0.000	Merged-chr7-55890160-26
NR9122--MA0684.1.RUNX3	chr8	57417018	57417027	-	0.000	0.000	Merged-chr8-57416909-32
NR10069--MA0002.2.RUNX1	chr9	122233149	122233159	-	0.000	0.000	Merged-chr9-122233247-97
NR592--MA0511.2.RUNX2	chr1	171849772	171849780	-	0.000	0.000	Merged-chr1-171849632-17
NR7237--MA0684.1.RUNX3	chr5	33038741	33038750	-	0.000	0.000	Merged-chr5-33038881-5
NR10230--MA0511.2.RUNX2	chrX	164318752	164318760	+	0.000	0.000	Merged-chrX-164318746-35
NR7508--MA0684.1.RUNX3	chr5	105840058	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR4969--MA0002.2.RUNX1	chr19	18603144	18603154	+	0.000	0.000	Merged-chr19-18603214-44
NR370--MA0684.1.RUNX3	chr1	127651301	127651310	+	0.000	0.000	Merged-chr1-127651305-2
NR1548--MA0511.2.RUNX2	chr11	67580585	67580593	+	0.000	0.000	Merged-chr11-67580687-16
NR9201--MA0511.2.RUNX2	chr8	77630400	77630408	-	0.000	0.000	Merged-chr8-77630286-33
NR6440--MA0002.2.RUNX1	chr3	135402594	135402604	-	0.000	0.000	Merged-chr3-135402581-53
NR2481--MA0684.1.RUNX3	chr13	30732971	30732980	+	0.000	0.000	Merged-chr13-30733063-17
NR7489--MA0684.1.RUNX3	chr5	105244902	105244911	+	0.000	0.000	Merged-chr5-105244982-37
NR3463--MA0684.1.RUNX3	chr15	75797085	75797094	-	0.000	0.000	Merged-chr15-75797145-9
NR893--MA0684.1.RUNX3	chr10	44786536	44786545	-	0.000	0.000	Merged-chr10-44786456-11
NR7773--MA0511.2.RUNX2	chr5	151645086	151645094	+	0.000	0.000	Merged-chr5-151645024-26
NR8914--MA0002.2.RUNX1	chr7	131469511	131469521	-	0.000	0.000	Merged-chr7-131469591-22
NR416--MA0002.2.RUNX1	chr1	135105105	135105115	-	0.000	0.000	Merged-chr1-135105235-19
NR5222--MA0511.2.RUNX2	chr2	3912794	3912802	-	0.000	0.000	Merged-chr2-3912872-30
NR1035--MA0002.2.RUNX1	chr10	81464656	81464666	+	0.000	0.000	Merged-chr10-81464665-32
NR5017--MA0511.2.RUNX2	chr19	29347396	29347404	-	0.000	0.000	Merged-chr19-29347328-12
NR67--MA0002.2.RUNX1	chr1	38657789	38657799	+	0.000	0.000	Merged-chr1-38657935-57
NR1928--MA0511.2.RUNX2	chr12	17726603	17726611	+	0.000	0.000	Merged-chr12-17726607-38
NR5123--MA0002.2.RUNX1	chr19	53318254	53318264	+	0.000	0.000	Merged-chr19-53318391-14
NR9976--MA0511.2.RUNX2	chr9	114778159	114778167	+	0.000	0.000	Merged-chr9-114778253-39
NR3115--MA0684.1.RUNX3	chr14	78356898	78356907	-	0.000	0.000	Merged-chr14-78356893-53
NR9105--MA0511.2.RUNX2	chr8	46852530	46852538	+	0.000	0.000	Merged-chr8-46852602-31
NR1435--MA0684.1.RUNX3	chr11	46446330	46446339	+	0.000	0.000	Merged-chr11-46446267-3
NR7425--MA0511.2.RUNX2	chr5	97983572	97983580	+	0.000	0.000	Merged-chr5-97983447-49
NR3238--MA0002.2.RUNX1	chr15	5762721	5762731	+	0.000	0.000	Merged-chr15-5762586-40
NR5474--MA0511.2.RUNX2	chr2	71041265	71041273	+	0.000	0.000	Merged-chr2-71041194-14
NR939--MA0002.2.RUNX1	chr10	60346224	60346234	-	0.000	0.000	Merged-chr10-60346273-6
NR5745--MA0511.2.RUNX2	chr2	130501772	130501780	-	0.000	0.000	Merged-chr2-130501661-20
NR1558--MA0002.2.RUNX1	chr11	70803955	70803965	-	0.000	0.000	Merged-chr11-70803886-39
NR4664--MA0002.2.RUNX1	chr18	39020733	39020743	+	0.000	0.000	Merged-chr18-39020827-46
NR3589--MA0511.2.RUNX2	chr15	96642712	96642720	+	0.000	0.000	Merged-chr15-96642753-59
NR5047--MA0684.1.RUNX3	chr19	33143354	33143363	-	0.000	0.000	Merged-chr19-33143330-11
NR2940--MA0511.2.RUNX2	chr14	36932188	36932196	+	0.000	0.000	Merged-chr14-36932132-23
NR1958--MA0684.1.RUNX3	chr12	33129763	33129772	-	0.000	0.000	Merged-chr12-33129599-30
NR5060--MA0511.2.RUNX2	chr19	34306958	34306966	-	0.000	0.000	Merged-chr19-34306924-50
NR4250--MA0002.2.RUNX1	chr17	35437783	35437793	+	0.000	0.000	Merged-chr17-35437799-26
NR53--MA0684.1.RUNX3	chr1	36883890	36883899	+	0.000	0.000	Merged-chr1-36883943-16
NR2570--MA0002.2.RUNX1	chr13	52793743	52793753	-	0.000	0.000	Merged-chr13-52793738-50
NR2841--MA0002.2.RUNX1	chr13	117051639	117051649	-	0.000	0.000	Merged-chr13-117051602-40
NR654--MA0684.1.RUNX3	chr1	180531603	180531612	-	0.000	0.000	Merged-chr1-180531418-30
NR2907--MA0002.2.RUNX1	chr14	27373052	27373062	+	0.000	0.000	Merged-chr14-27372915-15
NR9214--MA0511.2.RUNX2	chr8	81572864	81572872	+	0.000	0.000	Merged-chr8-81572647-16
NR6601--MA0684.1.RUNX3	chr4	10940895	10940904	-	0.000	0.000	Merged-chr4-10940994-39
NR777--MA0002.2.RUNX1	chr10	17775272	17775282	+	0.000	0.000	Merged-chr10-17775311-43
NR3618--MA0002.2.RUNX1	chr15	100265778	100265788	-	0.000	0.000	Merged-chr15-100265875-19
