#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR4738--MA0035.3.Gata1	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR1066--MA0482.1.Gata4	chr11	108248586	108248596	+	0.000	0.000	Merged-chr11-108248558-56
NR864--MA0140.2.GATA1::TAL1	chr11	53656983	53657000	+	0.000	0.000	Merged-chr11-53657053-47
NR2373--MA0035.3.Gata1	chr17	12165547	12165557	+	0.000	0.000	Merged-chr17-12165459-54
NR2644--MA0035.3.Gata1	chr18	46448739	46448749	-	0.000	0.000	Merged-chr18-46448750-18
NR699--MA0482.1.Gata4	chr10	117918706	117918716	-	0.000	0.000	Merged-chr10-117918701-83
NR684--MA0036.3.GATA2	chr10	116664336	116664346	-	0.000	0.000	Merged-chr10-116664420-26
NR3059--MA0766.1.GATA5	chr2	58137935	58137942	+	0.000	0.000	Merged-chr2-58137903-53
NR5329--MA0482.1.Gata4	chr8	95428363	95428373	-	0.000	0.000	Merged-chr8-95428212-77
NR2819--MA0035.3.Gata1	chr19	11540580	11540590	+	0.000	0.000	Merged-chr19-11540460-39
NR4685--MA0035.3.Gata1	chr6	122557163	122557173	+	0.000	0.000	Merged-chr6-122557216-31
NR869--MA0766.1.GATA5	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR665--MA0482.1.Gata4	chr10	96599687	96599697	+	0.000	0.000	Merged-chr10-96599778-54
NR573--MA1104.1.GATA6	chr10	79417357	79417369	-	0.000	0.000	Merged-chr10-79417442-89
NR3730--MA0036.3.GATA2	chr3	142709057	142709067	+	0.000	0.000	Merged-chr3-142708899-26
NR3487--MA0482.1.Gata4	chr3	63905577	63905587	-	0.000	0.000	Merged-chr3-63905416-23
NR701--MA1104.1.GATA6	chr10	118172703	118172715	-	0.000	0.000	Merged-chr10-118172658-46
NR3097--MA0035.3.Gata1	chr2	72146195	72146205	-	0.000	0.000	Merged-chr2-72146258-17
NR4794--MA0035.3.Gata1	chr6	144927496	144927506	-	0.000	0.000	Merged-chr6-144927646-14
NR697--MA0036.3.GATA2	chr10	117678372	117678382	-	0.000	0.000	Merged-chr10-117678465-4
NR302--MA0036.3.GATA2	chr1	161436711	161436721	+	0.000	0.000	Merged-chr1-161436721-21
NR4380--MA0035.3.Gata1	chr5	140151348	140151358	-	0.000	0.000	Merged-chr5-140151320-8
NR77--MA0482.1.Gata4	chr1	64956882	64956892	+	0.000	0.000	Merged-chr1-64956845-95
NR2261--MA0766.1.GATA5	chr16	84864872	84864879	-	0.000	0.000	Merged-chr16-84864807-26
NR5182--MA0140.2.GATA1::TAL1	chr8	3205229	3205246	+	0.000	0.000	Merged-chr8-3205181-19
NR2994--MA0482.1.Gata4	chr2	29252965	29252975	+	0.000	0.000	Merged-chr2-29252821-93
NR187--MA0036.3.GATA2	chr1	94048305	94048315	+	0.000	0.000	Merged-chr1-94048267-32
NR2302--MA1104.1.GATA6	chr16	94236907	94236919	-	0.000	0.000	Merged-chr16-94237010-44
NR2375--MA0482.1.Gata4	chr17	12249911	12249921	-	0.000	0.000	Merged-chr17-12249903-14
NR3955--MA0140.2.GATA1::TAL1	chr4	88046615	88046632	+	0.000	0.000	Merged-chr4-88046485-60
NR668--MA0035.3.Gata1	chr10	96599686	96599696	+	0.000	0.000	Merged-chr10-96599778-54
NR3852--MA0036.3.GATA2	chr4	46152003	46152013	+	0.000	0.000	Merged-chr4-46152127-36
NR552--MA1104.1.GATA6	chr10	67065542	67065554	-	0.000	0.000	Merged-chr10-67065679-35
NR915--MA0482.1.Gata4	chr11	65806924	65806934	-	0.000	0.000	Merged-chr11-65807044-98
NR4911--MA0482.1.Gata4	chr7	45526451	45526461	+	0.000	0.000	Merged-chr7-45526317-62
NR5079--MA0766.1.GATA5	chr7	113295556	113295563	+	0.000	0.000	Merged-chr7-113295402-55
NR5417--MA0482.1.Gata4	chr8	124520720	124520730	+	0.000	0.000	Merged-chr8-124520851-52
NR4215--MA0036.3.GATA2	chr5	51853609	51853619	-	0.000	0.000	Merged-chr5-51853758-22
NR777--MA0035.3.Gata1	chr11	6568133	6568143	+	0.000	0.000	Merged-chr11-6568162-40
NR5740--MA0140.2.GATA1::TAL1	chr9	107950907	107950924	+	0.000	0.000	Merged-chr9-107950952-46
NR4866--MA1104.1.GATA6	chr7	27933591	27933603	+	0.000	0.000	Merged-chr7-27933719-74
NR676--MA0036.3.GATA2	chr10	108407102	108407112	-	0.000	0.000	Merged-chr10-108407108-16
NR753--MA0482.1.Gata4	chr11	3151274	3151284	+	0.000	0.000	Merged-chr11-3151424-21
NR2864--MA0482.1.Gata4	chr19	29367423	29367433	-	0.000	0.000	Merged-chr19-29367376-49
NR1357--MA0140.2.GATA1::TAL1	chr13	5408608	5408625	-	0.000	0.000	Merged-chr13-5408640-54
NR1965--MA0037.3.GATA3	chr15	36375104	36375111	+	0.000	0.000	Merged-chr15-36375084-60
NR2383--MA0766.1.GATA5	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR4763--MA0140.2.GATA1::TAL1	chr6	136415695	136415712	+	0.000	0.000	Merged-chr6-136415785-62
NR824--MA0140.2.GATA1::TAL1	chr11	43410511	43410528	-	0.000	0.000	Merged-chr11-43410532-22
NR4975--MA1104.1.GATA6	chr7	89171936	89171948	+	0.000	0.000	Merged-chr7-89172043-28
NR4677--MA0035.3.Gata1	chr6	117166983	117166993	-	0.000	0.000	Merged-chr6-117167105-10
NR932--MA0037.3.GATA3	chr11	69991098	69991105	-	0.000	0.000	Merged-chr11-69991335-71
NR4948--MA0035.3.Gata1	chr7	68479021	68479031	+	0.000	0.000	Merged-chr7-68478943-25
NR2881--MA1104.1.GATA6	chr19	32755814	32755826	+	0.000	0.000	Merged-chr19-32755999-1
NR437--MA0036.3.GATA2	chr10	26325438	26325448	+	0.000	0.000	Merged-chr10-26325461-56
NR4443--MA0766.1.GATA5	chr6	15793429	15793436	+	0.000	0.000	Merged-chr6-15793359-107
NR3658--MA1104.1.GATA6	chr3	133332577	133332589	-	0.000	0.000	Merged-chr3-133332565-72
NR2492--MA0766.1.GATA5	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR689--MA0036.3.GATA2	chr10	117104174	117104184	+	0.000	0.000	Merged-chr10-117104293-23
NR1359--MA1104.1.GATA6	chr13	5769690	5769702	+	0.000	0.000	Merged-chr13-5769839-23
NR285--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR2785--MA1104.1.GATA6	chr19	6015316	6015328	-	0.000	0.000	Merged-chr19-6015500-73
NR4419--MA0140.2.GATA1::TAL1	chr5	149641905	149641922	-	0.000	0.000	Merged-chr5-149641711-30
NR2073--MA0035.3.Gata1	chr15	96543514	96543524	-	0.000	0.000	Merged-chr15-96543525-72
NR4481--MA0035.3.Gata1	chr6	34364727	34364737	-	0.000	0.000	Merged-chr6-34364838-25
NR4390--MA0766.1.GATA5	chr5	142416400	142416407	-	0.000	0.000	Merged-chr5-142416344-47
NR4969--MA0036.3.GATA2	chr7	80166890	80166900	+	0.000	0.000	Merged-chr7-80166871-28
NR3210--MA0037.3.GATA3	chr2	126322824	126322831	-	0.000	0.000	Merged-chr2-126322901-6
NR2798--MA1104.1.GATA6	chr19	8518518	8518530	-	0.000	0.000	Merged-chr19-8518636-102
NR517--MA0035.3.Gata1	chr10	60189854	60189864	+	0.000	0.000	Merged-chr10-60189958-4
NR3701--MA0036.3.GATA2	chr3	137934268	137934278	-	0.000	0.000	Merged-chr3-137934133-15
NR3068--MA0035.3.Gata1	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR4792--MA1104.1.GATA6	chr6	144927495	144927507	+	0.000	0.000	Merged-chr6-144927646-14
NR1067--MA1104.1.GATA6	chr11	108248584	108248596	-	0.000	0.000	Merged-chr11-108248558-56
NR2789--MA0766.1.GATA5	chr19	7019382	7019389	-	0.000	0.000	Merged-chr19-7019404-60
NR4417--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR4874--MA0035.3.Gata1	chr7	29906394	29906404	-	0.000	0.000	Merged-chr7-29906235-59
NR2853--MA0140.2.GATA1::TAL1	chr19	21863597	21863614	+	0.000	0.000	Merged-chr19-21863590-59
NR854--MA0482.1.Gata4	chr11	53330479	53330489	-	0.000	0.000	Merged-chr11-53330512-15
NR4578--MA0766.1.GATA5	chr6	78899941	78899948	-	0.000	0.000	Merged-chr6-78900014-21
NR356--MA0140.2.GATA1::TAL1	chr1	184852370	184852387	+	0.000	0.000	Merged-chr1-184852305-46
NR4687--MA0766.1.GATA5	chr6	124683770	124683777	-	0.000	0.000	Merged-chr6-124683900-13
NR666--MA1104.1.GATA6	chr10	96599685	96599697	-	0.000	0.000	Merged-chr10-96599778-54
NR2598--MA0482.1.Gata4	chr17	86038430	86038440	-	0.000	0.000	Merged-chr17-86038391-20
NR3488--MA1104.1.GATA6	chr3	63905577	63905589	+	0.000	0.000	Merged-chr3-63905416-23
NR4339--MA0766.1.GATA5	chr5	122145603	122145610	-	0.000	0.000	Merged-chr5-122145635-51
NR4329--MA0036.3.GATA2	chr5	115711849	115711859	+	0.000	0.000	Merged-chr5-115711698-1
NR5487--MA0140.2.GATA1::TAL1	chr9	31217839	31217856	+	0.000	0.000	Merged-chr9-31217851-21
NR1805--MA0766.1.GATA5	chr14	57712871	57712878	+	0.000	0.000	Merged-chr14-57713043-44
NR4863--MA0482.1.Gata4	chr7	25848141	25848151	-	0.000	0.000	Merged-chr7-25848293-34
NR4387--MA0482.1.Gata4	chr5	142416400	142416410	+	0.000	0.000	Merged-chr5-142416344-47
NR4929--MA0482.1.Gata4	chr7	58731046	58731056	+	0.000	0.000	Merged-chr7-58731125-46
NR2978--MA0482.1.Gata4	chr2	13760571	13760581	-	0.000	0.000	Merged-chr2-13760550-51
NR647--MA0036.3.GATA2	chr10	95894277	95894287	-	0.000	0.000	Merged-chr10-95894302-1
NR2588--MA0035.3.Gata1	chr17	83307283	83307293	+	0.000	0.000	Merged-chr17-83307130-30
NR182--MA0482.1.Gata4	chr1	94035513	94035523	+	0.000	0.000	Merged-chr1-94035484-87
NR1120--MA0766.1.GATA5	chr11	117109712	117109719	-	0.000	0.000	Merged-chr11-117109823-31
NR78--MA1104.1.GATA6	chr1	64956880	64956892	-	0.000	0.000	Merged-chr1-64956845-95
NR4828--MA0766.1.GATA5	chr6	149375225	149375232	+	0.000	0.000	Merged-chr6-149375184-57
NR1962--MA0482.1.Gata4	chr15	25932982	25932992	-	0.000	0.000	Merged-chr15-25933159-19
NR4467--MA0140.2.GATA1::TAL1	chr6	30357898	30357915	-	0.000	0.000	Merged-chr6-30357923-25
NR2376--MA1104.1.GATA6	chr17	12249911	12249923	+	0.000	0.000	Merged-chr17-12249903-14
NR137--MA0036.3.GATA2	chr1	85794295	85794305	-	0.000	0.000	Merged-chr1-85794071-131
NR470--MA0037.3.GATA3	chr10	40713354	40713361	+	0.000	0.000	Merged-chr10-40713251-44
NR2325--MA0482.1.Gata4	chr16	97204301	97204311	+	0.000	0.000	Merged-chr16-97204388-55
NR916--MA1104.1.GATA6	chr11	65806924	65806936	+	0.000	0.000	Merged-chr11-65807044-98
NR4912--MA1104.1.GATA6	chr7	45526449	45526461	-	0.000	0.000	Merged-chr7-45526317-62
NR1851--MA0036.3.GATA2	chr14	74870349	74870359	-	0.000	0.000	Merged-chr14-74870346-15
NR5418--MA1104.1.GATA6	chr8	124520718	124520730	-	0.000	0.000	Merged-chr8-124520851-52
NR1008--MA0482.1.Gata4	chr11	92904264	92904274	-	0.000	0.000	Merged-chr11-92904387-18
NR2909--MA0766.1.GATA5	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR1806--MA0037.3.GATA3	chr14	57713188	57713195	+	0.000	0.000	Merged-chr14-57713043-44
NR754--MA1104.1.GATA6	chr11	3151272	3151284	-	0.000	0.000	Merged-chr11-3151424-21
NR5421--MA0035.3.Gata1	chr8	124520719	124520729	+	0.000	0.000	Merged-chr8-124520851-52
NR278--MA1104.1.GATA6	chr1	153141156	153141168	-	0.000	0.000	Merged-chr1-153140977-54
NR4366--MA0482.1.Gata4	chr5	134932304	134932314	+	0.000	0.000	Merged-chr5-134932473-29
NR2865--MA1104.1.GATA6	chr19	29367423	29367435	+	0.000	0.000	Merged-chr19-29367376-49
NR4427--MA0766.1.GATA5	chr5	150593213	150593220	-	0.000	0.000	Merged-chr5-150593583-231
NR2195--MA0036.3.GATA2	chr16	45942379	45942389	-	0.000	0.000	Merged-chr16-45942365-39
NR2476--MA0766.1.GATA5	chr17	42782413	42782420	+	0.000	0.000	Merged-chr17-42782364-40
NR1612--MA0036.3.GATA2	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR3049--MA0482.1.Gata4	chr2	49744822	49744832	+	0.000	0.000	Merged-chr2-49744707-28
NR3554--MA0766.1.GATA5	chr3	94837793	94837800	-	0.000	0.000	Merged-chr3-94837871-122
NR2262--MA0035.3.Gata1	chr16	84864871	84864881	+	0.000	0.000	Merged-chr16-84864807-26
NR2664--MA0140.2.GATA1::TAL1	chr18	50066167	50066184	-	0.000	0.000	Merged-chr18-50066137-40
NR859--MA0482.1.Gata4	chr11	53656982	53656992	+	0.000	0.000	Merged-chr11-53657053-47
NR2986--MA0140.2.GATA1::TAL1	chr2	18952432	18952449	+	0.000	0.000	Merged-chr2-18952458-63
NR231--MA0140.2.GATA1::TAL1	chr1	125441949	125441966	-	0.000	0.000	Merged-chr1-125442146-1
NR553--MA0140.2.GATA1::TAL1	chr10	67097003	67097020	-	0.000	0.000	Merged-chr10-67096873-126
NR445--MA0482.1.Gata4	chr10	28520082	28520092	-	0.000	0.000	Merged-chr10-28520121-26
NR4169--MA0766.1.GATA5	chr5	28315807	28315814	+	0.000	0.000	Merged-chr5-28315754-44
NR1830--MA0036.3.GATA2	chr14	71269516	71269526	+	0.000	0.000	Merged-chr14-71269621-12
NR2174--MA0036.3.GATA2	chr16	45093369	45093379	-	0.000	0.000	Merged-chr16-45093384-16
NR5378--MA0037.3.GATA3	chr8	115878078	115878085	+	0.000	0.000	Merged-chr8-115877965-1
NR5649--MA0037.3.GATA3	chr9	78022508	78022515	+	0.000	0.000	Merged-chr9-78022388-19
NR2430--MA1104.1.GATA6	chr17	21477720	21477732	+	0.000	0.000	Merged-chr17-21477863-62
NR3698--MA0037.3.GATA3	chr3	137934270	137934277	+	0.000	0.000	Merged-chr3-137934133-15
NR1330--MA0766.1.GATA5	chr12	111897202	111897209	-	0.000	0.000	Merged-chr12-111897164-28
NR105--MA0766.1.GATA5	chr1	74726885	74726892	-	0.000	0.000	Merged-chr1-74726770-27
NR4444--MA0035.3.Gata1	chr6	15793427	15793437	-	0.000	0.000	Merged-chr6-15793359-107
NR2678--MA0482.1.Gata4	chr18	60502493	60502503	+	0.000	0.000	Merged-chr18-60502470-34
NR1952--MA0036.3.GATA2	chr15	8451161	8451171	-	0.000	0.000	Merged-chr15-8451277-34
NR5574--MA0766.1.GATA5	chr9	52259627	52259634	+	0.000	0.000	Merged-chr9-52259787-26
NR286--MA0035.3.Gata1	chr1	153847115	153847125	-	0.000	0.000	Merged-chr1-153847127-37
NR5431--MA0766.1.GATA5	chr8	127589470	127589477	-	0.000	0.000	Merged-chr8-127589399-43
NR1933--MA0482.1.Gata4	chr14	120974677	120974687	-	0.000	0.000	Merged-chr14-120974661-5
NR209--MA0035.3.Gata1	chr1	106647390	106647400	+	0.000	0.000	Merged-chr1-106647524-44
NR5750--MA0482.1.Gata4	chr9	110684680	110684690	+	0.000	0.000	Merged-chr9-110684620-5
NR2347--MA1104.1.GATA6	chr17	6659041	6659053	-	0.000	0.000	Merged-chr17-6658937-44
NR5235--MA0140.2.GATA1::TAL1	chr8	33898099	33898116	-	0.000	0.000	Merged-chr8-33898095-27
NR2599--MA1104.1.GATA6	chr17	86038430	86038442	+	0.000	0.000	Merged-chr17-86038391-20
NR3998--MA0035.3.Gata1	chr4	109105445	109105455	-	0.000	0.000	Merged-chr4-109105447-43
NR2092--MA0035.3.Gata1	chr15	103258539	103258549	+	0.000	0.000	Merged-chr15-103258343-65
NR1627--MA0766.1.GATA5	chr14	10445400	10445407	-	0.000	0.000	Merged-chr14-10445443-9
NR4388--MA1104.1.GATA6	chr5	142416398	142416410	-	0.000	0.000	Merged-chr5-142416344-47
NR2979--MA1104.1.GATA6	chr2	13760571	13760583	+	0.000	0.000	Merged-chr2-13760550-51
NR183--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR5020--MA0036.3.GATA2	chr7	101504103	101504113	+	0.000	0.000	Merged-chr7-101503907-73
NR1465--MA0766.1.GATA5	chr13	64315647	64315654	+	0.000	0.000	Merged-chr13-64315696-19
NR1003--MA0140.2.GATA1::TAL1	chr11	88204227	88204244	+	0.000	0.000	Merged-chr11-88204255-77
NR2243--MA0482.1.Gata4	chr16	76225742	76225752	-	0.000	0.000	Merged-chr16-76225808-94
NR686--MA0140.2.GATA1::TAL1	chr10	116664327	116664344	-	0.000	0.000	Merged-chr10-116664420-26
NR31--MA0035.3.Gata1	chr1	36960732	36960742	-	0.000	0.000	Merged-chr1-36960699-30
NR1370--MA0482.1.Gata4	chr13	8457041	8457051	+	0.000	0.000	Merged-chr13-8457184-81
NR5381--MA0036.3.GATA2	chr8	115878076	115878086	-	0.000	0.000	Merged-chr8-115877965-1
NR5652--MA0036.3.GATA2	chr9	78022506	78022516	-	0.000	0.000	Merged-chr9-78022388-19
NR4579--MA0035.3.Gata1	chr6	78899940	78899950	+	0.000	0.000	Merged-chr6-78900014-21
NR1--MA0140.2.GATA1::TAL1	chr1	7206440	7206457	+	0.000	0.000	Merged-chr1-7206621-34
NR3101--MA0036.3.GATA2	chr2	73467344	73467354	-	0.000	0.000	Merged-chr2-73467214-37
NR2326--MA1104.1.GATA6	chr16	97204299	97204311	-	0.000	0.000	Merged-chr16-97204388-55
NR1774--MA0035.3.Gata1	chr14	54165206	54165216	-	0.000	0.000	Merged-chr14-54165125-24
NR4826--MA0482.1.Gata4	chr6	149375222	149375232	-	0.000	0.000	Merged-chr6-149375184-57
NR3656--MA0037.3.GATA3	chr3	133332579	133332586	-	0.000	0.000	Merged-chr3-133332565-72
NR5761--MA0036.3.GATA2	chr9	112175317	112175327	+	0.000	0.000	Merged-chr9-112175419-1
NR579--MA0140.2.GATA1::TAL1	chr10	80475696	80475713	-	0.000	0.000	Merged-chr10-80475576-51
NR4624--MA0140.2.GATA1::TAL1	chr6	97354310	97354327	-	0.000	0.000	Merged-chr6-97354122-37
NR2783--MA0037.3.GATA3	chr19	6015318	6015325	-	0.000	0.000	Merged-chr19-6015500-73
NR4367--MA1104.1.GATA6	chr5	134932302	134932314	-	0.000	0.000	Merged-chr5-134932473-29
NR2246--MA0035.3.Gata1	chr16	76337179	76337189	-	0.000	0.000	Merged-chr16-76337291-62
NR1121--MA0035.3.Gata1	chr11	117109711	117109721	+	0.000	0.000	Merged-chr11-117109823-31
NR1492--MA0482.1.Gata4	chr13	92629848	92629858	-	0.000	0.000	Merged-chr13-92629769-12
NR2815--MA0037.3.GATA3	chr19	11540581	11540588	-	0.000	0.000	Merged-chr19-11540460-39
NR4062--MA1104.1.GATA6	chr4	145312625	145312637	+	0.000	0.000	Merged-chr4-145312696-44
NR5190--MA0035.3.Gata1	chr8	13674880	13674890	+	0.000	0.000	Merged-chr8-13675081-76
NR5458--MA0037.3.GATA3	chr9	11397026	11397033	-	0.000	0.000	Merged-chr9-11397041-28
NR3552--MA0482.1.Gata4	chr3	94837793	94837803	+	0.000	0.000	Merged-chr3-94837871-122
NR2382--MA0037.3.GATA3	chr17	12960400	12960407	-	0.000	0.000	Merged-chr17-12960561-54
NR1780--MA1104.1.GATA6	chr14	54227576	54227588	+	0.000	0.000	Merged-chr14-54227788-83
NR148--MA0035.3.Gata1	chr1	86344522	86344532	+	0.000	0.000	Merged-chr1-86344486-59
NR3613--MA0766.1.GATA5	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR2305--MA0140.2.GATA1::TAL1	chr16	94236910	94236927	+	0.000	0.000	Merged-chr16-94237010-44
NR2510--MA0037.3.GATA3	chr17	57060567	57060574	+	0.000	0.000	Merged-chr17-57060464-86
NR1065--MA0037.3.GATA3	chr11	108248586	108248593	-	0.000	0.000	Merged-chr11-108248558-56
NR1490--MA0036.3.GATA2	chr13	90886326	90886336	-	0.000	0.000	Merged-chr13-90886172-1
NR1771--MA0766.1.GATA5	chr14	54155686	54155693	-	0.000	0.000	Merged-chr14-54155790-6
NR4218--MA0036.3.GATA2	chr5	52908556	52908566	-	0.000	0.000	Merged-chr5-52908402-27
NR5060--MA0035.3.Gata1	chr7	110265935	110265945	-	0.000	0.000	Merged-chr7-110265938-33
NR2435--MA0140.2.GATA1::TAL1	chr17	23193796	23193813	-	0.000	0.000	Merged-chr17-23193725-11
NR4428--MA0035.3.Gata1	chr5	150593212	150593222	+	0.000	0.000	Merged-chr5-150593583-231
NR2477--MA0035.3.Gata1	chr17	42782411	42782421	-	0.000	0.000	Merged-chr17-42782364-40
NR5881--MA1104.1.GATA6	chrX	163848602	163848614	-	0.000	0.000	Merged-chrX-163848776-29
NR3616--MA0036.3.GATA2	chr3	115793593	115793603	-	0.000	0.000	Merged-chr3-115793653-57
NR5492--MA0766.1.GATA5	chr9	31254827	31254834	+	0.000	0.000	Merged-chr9-31254853-49
NR1352--MA0035.3.Gata1	chr12	118411033	118411043	-	0.000	0.000	Merged-chr12-118411153-21
NR3212--MA0766.1.GATA5	chr2	126322824	126322831	-	0.000	0.000	Merged-chr2-126322901-6
NR5804--MA1104.1.GATA6	chrX	9202156	9202168	-	0.000	0.000	Merged-chrX-9202139-21
NR5437--MA0037.3.GATA3	chr8	127963050	127963057	+	0.000	0.000	Merged-chr8-127963000-27
NR2013--MA1104.1.GATA6	chr15	64209455	64209467	-	0.000	0.000	Merged-chr15-64209410-54
NR2679--MA1104.1.GATA6	chr18	60502491	60502503	-	0.000	0.000	Merged-chr18-60502470-34
NR3735--MA0766.1.GATA5	chr3	142710797	142710804	-	0.000	0.000	Merged-chr3-142710808-19
NR4890--MA0766.1.GATA5	chr7	35742554	35742561	-	0.000	0.000	Merged-chr7-35742502-39
NR1360--MA0036.3.GATA2	chr13	5769691	5769701	-	0.000	0.000	Merged-chr13-5769839-23
NR5642--MA1104.1.GATA6	chr9	77592685	77592697	+	0.000	0.000	Merged-chr9-77592652-18
