#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.dn.bed
NR1069--MA0035.3.Gata1	chr11	70265524	70265534	+	0.000	0.000	Merged-chr11-70265494-15
NR3666--MA0037.3.GATA3	chr3	19305553	19305560	-	0.000	0.000	Merged-chr3-19305697-23
NR5276--MA0482.1.Gata4	chr7	90280636	90280646	-	0.000	0.000	Merged-chr7-90280706-27
NR1986--MA0037.3.GATA3	chr14	62799052	62799059	-	0.000	0.000	Merged-chr14-62798973-44
NR1239--MA0036.3.GATA2	chr11	119352715	119352725	-	0.000	0.000	Merged-chr11-119352857-1
NR5157--MA0035.3.Gata1	chr7	19332940	19332950	+	0.000	0.000	Merged-chr7-19332998-44
NR307--MA0035.3.Gata1	chr1	127796554	127796564	+	0.000	0.000	Merged-chr1-127796546-56
NR4422--MA0482.1.Gata4	chr4	150938226	150938236	+	0.000	0.000	Merged-chr4-150938152-39
NR330--MA0140.2.GATA1::TAL1	chr1	144006745	144006762	-	0.000	0.000	Merged-chr1-144006692-45
NR5359--MA1104.1.GATA6	chr7	114301482	114301494	-	0.000	0.000	Merged-chr7-114301594-55
NR145--MA0035.3.Gata1	chr1	79752488	79752498	-	0.000	0.000	Merged-chr1-79752241-78
NR4260--MA0482.1.Gata4	chr4	98282497	98282507	+	0.000	0.000	Merged-chr4-98282479-46
NR3361--MA0037.3.GATA3	chr2	101906108	101906115	-	0.000	0.000	Merged-chr2-101906038-35
NR94--MA1104.1.GATA6	chr1	54421811	54421823	+	0.000	0.000	Merged-chr1-54421982-33
NR2360--MA0036.3.GATA2	chr16	10676897	10676907	-	0.000	0.000	Merged-chr16-10676780-15
NR3679--MA0037.3.GATA3	chr3	37686769	37686776	-	0.000	0.000	Merged-chr3-37686909-1
NR2779--MA0035.3.Gata1	chr17	84636020	84636030	+	0.000	0.000	Merged-chr17-84636147-9
NR2484--MA0482.1.Gata4	chr16	58670210	58670220	+	0.000	0.000	Merged-chr16-58670422-58
NR4614--MA1104.1.GATA6	chr5	90612253	90612265	+	0.000	0.000	Merged-chr5-90612116-89
NR2755--MA0482.1.Gata4	chr17	72904258	72904268	+	0.000	0.000	Merged-chr17-72904124-19
NR204--MA1104.1.GATA6	chr1	94035511	94035523	-	0.000	0.000	Merged-chr1-94035484-87
NR2070--MA0482.1.Gata4	chr14	105232720	105232730	+	0.000	0.000	Merged-chr14-105232653-27
NR4297--MA0035.3.Gata1	chr4	108327190	108327200	-	0.000	0.000	Merged-chr4-108327172-14
NR4425--MA0035.3.Gata1	chr4	151001534	151001544	+	0.000	0.000	Merged-chr4-151001548-2
NR1662--MA0036.3.GATA2	chr13	67332555	67332565	-	0.000	0.000	Merged-chr13-67332541-54
NR5439--MA0140.2.GATA1::TAL1	chr7	143052807	143052824	-	0.000	0.000	Merged-chr7-143053012-41
NR2439--MA0036.3.GATA2	chr16	44294065	44294075	+	0.000	0.000	Merged-chr16-44294172-8
NR1620--MA0035.3.Gata1	chr13	45935912	45935922	+	0.000	0.000	Merged-chr13-45936077-39
NR4975--MA1104.1.GATA6	chr6	119902591	119902603	+	0.000	0.000	Merged-chr6-119902691-53
NR932--MA0037.3.GATA3	chr11	6568134	6568141	-	0.000	0.000	Merged-chr11-6568162-40
NR2497--MA0482.1.Gata4	chr16	63864175	63864185	-	0.000	0.000	Merged-chr16-63864202-42
NR5067--MA1104.1.GATA6	chr6	135418444	135418456	-	0.000	0.000	Merged-chr6-135418528-77
NR675--MA0140.2.GATA1::TAL1	chr10	59958199	59958216	+	0.000	0.000	Merged-chr10-59958273-13
NR4433--MA0036.3.GATA2	chr4	154965101	154965111	+	0.000	0.000	Merged-chr4-154964941-1
NR124--MA0035.3.Gata1	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR2829--MA0766.1.GATA5	chr18	12645152	12645159	-	0.000	0.000	Merged-chr18-12645089-14
NR2625--MA0482.1.Gata4	chr17	13654817	13654827	-	0.000	0.000	Merged-chr17-13654932-70
NR1660--MA0037.3.GATA3	chr13	67332557	67332564	+	0.000	0.000	Merged-chr13-67332541-54
NR674--MA1104.1.GATA6	chr10	59636910	59636922	+	0.000	0.000	Merged-chr10-59636988-40
NR1359--MA1104.1.GATA6	chr12	83929661	83929673	+	0.000	0.000	Merged-chr12-83929616-29
NR285--MA0766.1.GATA5	chr1	125466896	125466903	+	0.000	0.000	Merged-chr1-125466833-56
NR4438--MA0035.3.Gata1	chr4	156235634	156235644	+	0.000	0.000	Merged-chr4-156235547-2
NR4204--MA0766.1.GATA5	chr4	86725372	86725379	-	0.000	0.000	Merged-chr4-86725378-12
NR2182--MA0035.3.Gata1	chr15	36375102	36375112	-	0.000	0.000	Merged-chr15-36375084-60
NR3844--MA0036.3.GATA2	chr3	100558467	100558477	+	0.000	0.000	Merged-chr3-100558458-49
NR1054--MA0037.3.GATA3	chr11	64899065	64899072	-	0.000	0.000	Merged-chr11-64899021-36
NR2105--MA0035.3.Gata1	chr14	118796305	118796315	+	0.000	0.000	Merged-chr14-118796395-16
NR796--MA1104.1.GATA6	chr10	95898579	95898591	+	0.000	0.000	Merged-chr10-95898728-13
NR2999--MA0482.1.Gata4	chr19	6015318	6015328	+	0.000	0.000	Merged-chr19-6015500-73
NR2241--MA1104.1.GATA6	chr15	66313843	66313855	-	0.000	0.000	Merged-chr15-66313802-12
NR678--MA0766.1.GATA5	chr10	60831731	60831738	-	0.000	0.000	Merged-chr10-60831602-50
NR3963--MA0766.1.GATA5	chr3	139024692	139024699	-	0.000	0.000	Merged-chr3-139024771-15
NR2789--MA0766.1.GATA5	chr17	86038433	86038440	+	0.000	0.000	Merged-chr17-86038391-20
NR2585--MA0482.1.Gata4	chr17	3209754	3209764	+	0.000	0.000	Merged-chr17-3209784-17
NR2188--MA0140.2.GATA1::TAL1	chr15	36440104	36440121	-	0.000	0.000	Merged-chr15-36440213-15
NR48--MA0482.1.Gata4	chr1	36272853	36272863	+	0.000	0.000	Merged-chr1-36272682-8
NR742--MA0140.2.GATA1::TAL1	chr10	77021479	77021496	+	0.000	0.000	Merged-chr10-77021563-39
NR1699--MA1104.1.GATA6	chr13	85479646	85479658	+	0.000	0.000	Merged-chr13-85479573-23
NR4502--MA0482.1.Gata4	chr5	32488276	32488286	-	0.000	0.000	Merged-chr5-32488180-22
NR2161--MA0035.3.Gata1	chr15	11533051	11533061	-	0.000	0.000	Merged-chr15-11533088-60
NR1973--MA0035.3.Gata1	chr14	54227577	54227587	-	0.000	0.000	Merged-chr14-54227788-83
NR4364--MA0035.3.Gata1	chr4	133879299	133879309	+	0.000	0.000	Merged-chr4-133879423-50
NR2388--MA0766.1.GATA5	chr16	17015616	17015623	-	0.000	0.000	Merged-chr16-17015762-57
NR2184--MA0482.1.Gata4	chr15	36440112	36440122	-	0.000	0.000	Merged-chr15-36440213-15
NR134--MA0766.1.GATA5	chr1	74239441	74239448	+	0.000	0.000	Merged-chr1-74239577-59
NR5644--MA0037.3.GATA3	chr8	115436487	115436494	+	0.000	0.000	Merged-chr8-115436321-24
NR2588--MA0035.3.Gata1	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR2564--MA0482.1.Gata4	chr16	95798614	95798624	+	0.000	0.000	Merged-chr16-95798581-80
NR5822--MA0035.3.Gata1	chr9	41118250	41118260	-	0.000	0.000	Merged-chr9-41118206-38
NR2362--MA0140.2.GATA1::TAL1	chr16	10676888	10676905	-	0.000	0.000	Merged-chr16-10676780-15
NR586--MA0035.3.Gata1	chr10	13999025	13999035	-	0.000	0.000	Merged-chr10-13999186-36
NR4496--MA0482.1.Gata4	chr5	30887490	30887500	-	0.000	0.000	Merged-chr5-30887642-12
NR5731--MA0766.1.GATA5	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR361--MA0037.3.GATA3	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR1317--MA0037.3.GATA3	chr12	69446045	69446052	+	0.000	0.000	Merged-chr12-69446107-1
NR4547--MA0036.3.GATA2	chr5	53566205	53566215	-	0.000	0.000	Merged-chr5-53566030-4
NR78--MA0037.3.GATA3	chr1	52066909	52066916	-	0.000	0.000	Merged-chr1-52066714-41
NR4261--MA1104.1.GATA6	chr4	98282495	98282507	-	0.000	0.000	Merged-chr4-98282479-46
NR645--MA1104.1.GATA6	chr10	45000969	45000981	-	0.000	0.000	Merged-chr10-45001177-45
NR2485--MA1104.1.GATA6	chr16	58670208	58670220	-	0.000	0.000	Merged-chr16-58670422-58
NR2756--MA1104.1.GATA6	chr17	72904256	72904268	-	0.000	0.000	Merged-chr17-72904124-19
NR3884--MA0035.3.Gata1	chr3	110414832	110414842	-	0.000	0.000	Merged-chr3-110414849-1
NR1008--MA0482.1.Gata4	chr11	46389539	46389549	+	0.000	0.000	Merged-chr11-46389577-59
NR1664--MA0140.2.GATA1::TAL1	chr13	67332546	67332563	-	0.000	0.000	Merged-chr13-67332541-54
NR2163--MA0482.1.Gata4	chr15	12268315	12268325	+	0.000	0.000	Merged-chr15-12268204-21
NR2071--MA1104.1.GATA6	chr14	105232718	105232730	-	0.000	0.000	Merged-chr14-105232653-27
NR3769--MA0140.2.GATA1::TAL1	chr3	79177880	79177897	-	0.000	0.000	Merged-chr3-79177806-73
NR5986--MA0036.3.GATA2	chr9	94614100	94614110	+	0.000	0.000	Merged-chr9-94614117-31
NR365--MA0766.1.GATA5	chr1	153847117	153847124	+	0.000	0.000	Merged-chr1-153847127-37
NR2567--MA0035.3.Gata1	chr16	95798613	95798623	+	0.000	0.000	Merged-chr16-95798581-80
NR4156--MA0766.1.GATA5	chr4	63405247	63405254	-	0.000	0.000	Merged-chr4-63405214-23
NR2543--MA0482.1.Gata4	chr16	90197505	90197515	+	0.000	0.000	Merged-chr16-90197695-59
NR4654--MA1104.1.GATA6	chr5	110284773	110284785	+	0.000	0.000	Merged-chr5-110284699-32
NR3502--MA0035.3.Gata1	chr2	129385479	129385489	-	0.000	0.000	Merged-chr2-129385556-29
NR2626--MA1104.1.GATA6	chr17	13654817	13654829	+	0.000	0.000	Merged-chr17-13654932-70
NR4122--MA0766.1.GATA5	chr4	33110182	33110189	-	0.000	0.000	Merged-chr4-33110299-20
NR4620--MA1104.1.GATA6	chr5	92398408	92398420	+	0.000	0.000	Merged-chr5-92398390-31
NR4507--MA0482.1.Gata4	chr5	32950842	32950852	+	0.000	0.000	Merged-chr5-32950856-18
NR283--MA0482.1.Gata4	chr1	125466893	125466903	-	0.000	0.000	Merged-chr1-125466833-56
NR2817--MA0035.3.Gata1	chr18	7703682	7703692	+	0.000	0.000	Merged-chr18-7703691-3
NR4135--MA0766.1.GATA5	chr4	53384822	53384829	-	0.000	0.000	Merged-chr4-53384912-31
NR1320--MA0036.3.GATA2	chr12	69446043	69446053	-	0.000	0.000	Merged-chr12-69446107-1
NR3826--MA0037.3.GATA3	chr3	96580269	96580276	-	0.000	0.000	Merged-chr3-96580278-43
NR4664--MA0140.2.GATA1::TAL1	chr5	116029197	116029214	+	0.000	0.000	Merged-chr5-116029183-58
NR5736--MA0766.1.GATA5	chr9	7829987	7829994	-	0.000	0.000	Merged-chr9-7830026-47
NR1700--MA0036.3.GATA2	chr13	85479647	85479657	-	0.000	0.000	Merged-chr13-85479573-23
NR357--MA0766.1.GATA5	chr1	151457358	151457365	+	0.000	0.000	Merged-chr1-151457268-30
NR2586--MA1104.1.GATA6	chr17	3209752	3209764	-	0.000	0.000	Merged-chr17-3209784-17
NR5835--MA0036.3.GATA2	chr9	46015389	46015399	+	0.000	0.000	Merged-chr9-46015200-37
NR49--MA1104.1.GATA6	chr1	36272851	36272863	-	0.000	0.000	Merged-chr1-36272682-8
NR3480--MA0766.1.GATA5	chr2	127328634	127328641	-	0.000	0.000	Merged-chr2-127328606-14
NR4994--MA0037.3.GATA3	chr6	126849237	126849244	+	0.000	0.000	Merged-chr6-126849069-62
NR4503--MA1104.1.GATA6	chr5	32488276	32488288	+	0.000	0.000	Merged-chr5-32488180-22
NR4205--MA0035.3.Gata1	chr4	86725371	86725381	+	0.000	0.000	Merged-chr4-86725378-12
NR1442--MA0036.3.GATA2	chr12	104067615	104067625	+	0.000	0.000	Merged-chr12-104067684-35
NR3746--MA0035.3.Gata1	chr3	68240094	68240104	-	0.000	0.000	Merged-chr3-68240034-18
NR3374--MA0036.3.GATA2	chr2	103424793	103424803	+	0.000	0.000	Merged-chr2-103424790-20
NR1923--MA0035.3.Gata1	chr14	27384253	27384263	+	0.000	0.000	Merged-chr14-27384235-54
NR2277--MA0482.1.Gata4	chr15	79729230	79729240	+	0.000	0.000	Merged-chr15-79729133-34
NR2185--MA1104.1.GATA6	chr15	36440112	36440124	+	0.000	0.000	Merged-chr15-36440213-15
NR4008--MA0036.3.GATA2	chr3	144402299	144402309	+	0.000	0.000	Merged-chr3-144402343-18
NR1880--MA0482.1.Gata4	chr14	7994567	7994577	-	0.000	0.000	Merged-chr14-7994545-46
NR2386--MA0482.1.Gata4	chr16	17015616	17015626	+	0.000	0.000	Merged-chr16-17015762-57
NR2565--MA1104.1.GATA6	chr16	95798612	95798624	-	0.000	0.000	Merged-chr16-95798581-80
NR202--MA0037.3.GATA3	chr1	94035513	94035520	-	0.000	0.000	Merged-chr1-94035484-87
NR3964--MA0035.3.Gata1	chr3	139024691	139024701	+	0.000	0.000	Merged-chr3-139024771-15
NR4497--MA1104.1.GATA6	chr5	30887490	30887502	+	0.000	0.000	Merged-chr5-30887642-12
NR3002--MA0766.1.GATA5	chr19	6015318	6015325	-	0.000	0.000	Merged-chr19-6015500-73
NR1051--MA0766.1.GATA5	chr11	64086047	64086054	-	0.000	0.000	Merged-chr11-64086070-15
NR6126--MA0482.1.Gata4	chrX	12007352	12007362	-	0.000	0.000	Merged-chrX-12007363-15
NR4973--MA0037.3.GATA3	chr6	119902594	119902601	+	0.000	0.000	Merged-chr6-119902691-53
NR4226--MA0036.3.GATA2	chr4	89486086	89486096	-	0.000	0.000	Merged-chr4-89486149-23
NR3500--MA1104.1.GATA6	chr2	129385478	129385490	+	0.000	0.000	Merged-chr2-129385556-29
NR3202--MA0035.3.Gata1	chr2	37771974	37771984	+	0.000	0.000	Merged-chr2-37771950-75
NR5923--MA0036.3.GATA2	chr9	78024980	78024990	+	0.000	0.000	Merged-chr9-78024957-31
NR1160--MA0766.1.GATA5	chr11	98783304	98783311	+	0.000	0.000	Merged-chr11-98783373-52
NR4749--MA0036.3.GATA2	chr6	15743687	15743697	+	0.000	0.000	Merged-chr6-15743639-18
NR5065--MA0037.3.GATA3	chr6	135418446	135418453	-	0.000	0.000	Merged-chr6-135418528-77
NR3363--MA0766.1.GATA5	chr2	101906108	101906115	-	0.000	0.000	Merged-chr2-101906038-35
NR1750--MA0482.1.Gata4	chr13	94966148	94966158	+	0.000	0.000	Merged-chr13-94966148-17
NR1009--MA1104.1.GATA6	chr11	46389537	46389549	-	0.000	0.000	Merged-chr11-46389577-59
NR2190--MA0482.1.Gata4	chr15	36728011	36728021	-	0.000	0.000	Merged-chr15-36727812-56
NR4115--MA1104.1.GATA6	chr4	32615367	32615379	-	0.000	0.000	Merged-chr4-32615355-52
NR2164--MA1104.1.GATA6	chr15	12268313	12268325	-	0.000	0.000	Merged-chr15-12268204-21
NR3590--MA1104.1.GATA6	chr2	154754429	154754441	+	0.000	0.000	Merged-chr2-154754253-27
NR1012--MA0035.3.Gata1	chr11	46389538	46389548	+	0.000	0.000	Merged-chr11-46389577-59
NR2113--MA0482.1.Gata4	chr14	121928649	121928659	-	0.000	0.000	Merged-chr14-121928773-18
NR2021--MA1104.1.GATA6	chr14	79499547	79499559	-	0.000	0.000	Merged-chr14-79499625-44
NR1740--MA0035.3.Gata1	chr13	92629849	92629859	-	0.000	0.000	Merged-chr13-92629769-12
NR1264--MA0035.3.Gata1	chr12	28699758	28699768	+	0.000	0.000	Merged-chr12-28699931-23
NR84--MA0037.3.GATA3	chr1	52456796	52456803	+	0.000	0.000	Merged-chr1-52456813-18
NR890--MA0037.3.GATA3	chr10	128504783	128504790	+	0.000	0.000	Merged-chr10-128504918-39
NR3504--MA0766.1.GATA5	chr2	129385622	129385629	-	0.000	0.000	Merged-chr2-129385556-29
NR5732--MA0035.3.Gata1	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR4677--MA0482.1.Gata4	chr5	129715422	129715432	+	0.000	0.000	Merged-chr5-129715582-48
NR5360--MA0036.3.GATA2	chr7	114301483	114301493	+	0.000	0.000	Merged-chr7-114301594-55
NR5912--MA0766.1.GATA5	chr9	76236521	76236528	-	0.000	0.000	Merged-chr9-76236642-42
NR4329--MA0482.1.Gata4	chr4	122829337	122829347	-	0.000	0.000	Merged-chr4-122829434-12
NR2542--MA0140.2.GATA1::TAL1	chr16	87726167	87726184	-	0.000	0.000	Merged-chr16-87726198-44
NR6076--MA0035.3.Gata1	chr9	118272889	118272899	-	0.000	0.000	Merged-chr9-118272859-65
NR2506--MA0482.1.Gata4	chr16	76283991	76284001	+	0.000	0.000	Merged-chr16-76283887-58
NR3865--MA0766.1.GATA5	chr3	104643972	104643979	-	0.000	0.000	Merged-chr3-104644064-46
NR5341--MA0482.1.Gata4	chr7	113263190	113263200	+	0.000	0.000	Merged-chr7-113263148-32
NR1065--MA0037.3.GATA3	chr11	70265525	70265532	-	0.000	0.000	Merged-chr11-70265494-15
NR1607--MA0037.3.GATA3	chr13	44089108	44089115	-	0.000	0.000	Merged-chr13-44088979-30
NR284--MA1104.1.GATA6	chr1	125466893	125466905	+	0.000	0.000	Merged-chr1-125466833-56
NR367--MA0140.2.GATA1::TAL1	chr1	155028088	155028105	-	0.000	0.000	Merged-chr1-155027999-69
NR760--MA0037.3.GATA3	chr10	82666662	82666669	-	0.000	0.000	Merged-chr10-82666640-30
NR2344--MA0482.1.Gata4	chr16	7419926	7419936	+	0.000	0.000	Merged-chr16-7419949-42
NR6094--MA0766.1.GATA5	chr9	121741897	121741904	+	0.000	0.000	Merged-chr9-121741869-1
NR2225--MA0035.3.Gata1	chr15	58697154	58697164	-	0.000	0.000	Merged-chr15-58697268-28
NR188--MA1104.1.GATA6	chr1	91220109	91220121	-	0.000	0.000	Merged-chr1-91220320-25
NR6089--MA0140.2.GATA1::TAL1	chr9	121277697	121277714	-	0.000	0.000	Merged-chr9-121277649-80
NR2435--MA0140.2.GATA1::TAL1	chr16	42910230	42910247	+	0.000	0.000	Merged-chr16-42910111-17
NR2666--MA0037.3.GATA3	chr17	36020628	36020635	+	0.000	0.000	Merged-chr17-36020745-74
NR316--MA1104.1.GATA6	chr1	133033855	133033867	+	0.000	0.000	Merged-chr1-133033861-65
NR3032--MA0035.3.Gata1	chr19	20797967	20797977	+	0.000	0.000	Merged-chr19-20797924-19
NR6091--MA0140.2.GATA1::TAL1	chr9	121647060	121647077	-	0.000	0.000	Merged-chr9-121647218-5
NR2028--MA0036.3.GATA2	chr14	79557827	79557837	-	0.000	0.000	Merged-chr14-79557870-40
NR5990--MA1104.1.GATA6	chr9	95113473	95113485	-	0.000	0.000	Merged-chr9-95113538-34
NR1580--MA0482.1.Gata4	chr13	36214105	36214115	+	0.000	0.000	Merged-chr13-36214295-21
NR1360--MA0036.3.GATA2	chr12	83929662	83929672	-	0.000	0.000	Merged-chr12-83929616-29
NR4079--MA0766.1.GATA5	chr4	7455223	7455230	+	0.000	0.000	Merged-chr4-7455242-36
NR4146--MA0482.1.Gata4	chr4	57904492	57904502	+	0.000	0.000	Merged-chr4-57904497-43
NR5110--MA0766.1.GATA5	chr6	143938534	143938541	+	0.000	0.000	Merged-chr6-143938728-3
NR4417--MA0482.1.Gata4	chr4	150517582	150517592	+	0.000	0.000	Merged-chr4-150517532-35
NR1636--MA0035.3.Gata1	chr13	61241686	61241696	-	0.000	0.000	Merged-chr13-61241638-32
NR5182--MA0035.3.Gata1	chr7	30280500	30280510	-	0.000	0.000	Merged-chr7-30280528-94
NR2788--MA0037.3.GATA3	chr17	86038433	86038440	+	0.000	0.000	Merged-chr17-86038391-20
