#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh.up.bed
NR5268--MA0117.2.Mafb	chr2	131423839	131423850	+	0.000	0.000	Merged-chr2-131423775-8
NR1368--MA0495.2.MAFF	chr11	60935531	60935551	+	0.000	0.000	Merged-chr11-60935533-50
NR5398--MA0659.1.MAFG	chr2	160658027	160658047	-	0.000	0.000	Merged-chr2-160657923-30
NR7309--MA0117.2.Mafb	chr6	58880990	58881001	+	0.000	0.000	Merged-chr6-58880983-47
NR1702--MA0089.1.MAFG::NFE2L1	chr11	119106314	119106319	-	0.000	0.000	Merged-chr11-119106412-14
NR2290--MA0501.1.MAF::NFE2	chr13	51110371	51110385	-	0.000	0.000	Merged-chr13-51110334-13
NR441--MA0089.1.MAFG::NFE2L1	chr1	156459786	156459791	+	0.000	0.000	Merged-chr1-156459929-41
NR6119--MA0495.2.MAFF	chr4	20033151	20033171	-	0.000	0.000	Merged-chr4-20033263-40
NR7506--MA0591.1.Bach1::Mafk	chr6	115316005	115316019	+	0.000	0.000	Merged-chr6-115316052-13
NR3184--MA0089.1.MAFG::NFE2L1	chr15	75981832	75981837	-	0.000	0.000	Merged-chr15-75981865-59
NR8485--MA0501.1.MAF::NFE2	chr8	107504408	107504422	+	0.000	0.000	Merged-chr8-107504298-30
NR9164--MA0501.1.MAF::NFE2	chrX	159678605	159678619	-	0.000	0.000	Merged-chrX-159678637-12
NR8791--MA0495.2.MAFF	chr9	62811078	62811098	+	0.000	0.000	Merged-chr9-62811056-2
NR3985--MA0501.1.MAF::NFE2	chr17	52064717	52064731	+	0.000	0.000	Merged-chr17-52064871-36
NR7788--MA0117.2.Mafb	chr7	24237730	24237741	-	0.000	0.000	Merged-chr7-24237656-23
NR6589--MA0089.1.MAFG::NFE2L1	chr5	10866566	10866571	+	0.000	0.000	Merged-chr5-10866661-52
NR3673--MA0495.2.MAFF	chr16	91366658	91366678	+	0.000	0.000	Merged-chr16-91366873-55
NR1095--MA0501.1.MAF::NFE2	chr10	116476770	116476784	+	0.000	0.000	Merged-chr10-116476725-3
NR2031--MA0501.1.MAF::NFE2	chr12	105022389	105022403	-	0.000	0.000	Merged-chr12-105022450-54
NR1992--MA0089.1.MAFG::NFE2L1	chr12	99572083	99572088	+	0.000	0.000	Merged-chr12-99572243-31
NR5256--MA0089.1.MAFG::NFE2L1	chr2	130664563	130664568	+	0.000	0.000	Merged-chr2-130664423-57
NR6979--MA0501.1.MAF::NFE2	chr5	121619071	121619085	+	0.000	0.000	Merged-chr5-121619111-49
NR5071--MA0117.2.Mafb	chr2	104095846	104095857	-	0.000	0.000	Merged-chr2-104095908-22
NR6561--MA0089.1.MAFG::NFE2L1	chr4	155669327	155669332	+	0.000	0.000	Merged-chr4-155669356-57
NR2218--MA0117.2.Mafb	chr13	36513353	36513364	-	0.000	0.000	Merged-chr13-36513295-29
NR4978--MA0495.2.MAFF	chr2	73405167	73405187	+	0.000	0.000	Merged-chr2-73405275-4
NR5616--MA0591.1.Bach1::Mafk	chr3	36853994	36854008	-	0.000	0.000	Merged-chr3-36854131-63
NR8357--MA0591.1.Bach1::Mafk	chr8	70806842	70806856	+	0.000	0.000	Merged-chr8-70806772-33
NR6931--MA0117.2.Mafb	chr5	115489844	115489855	-	0.000	0.000	Merged-chr5-115489849-182
NR7591--MA0117.2.Mafb	chr6	129234814	129234825	-	0.000	0.000	Merged-chr6-129234785-38
NR4523--MA0117.2.Mafb	chr19	32258227	32258238	-	0.000	0.000	Merged-chr19-32258357-19
NR1600--MA0089.1.MAFG::NFE2L1	chr11	102185305	102185310	-	0.000	0.000	Merged-chr11-102185121-56
NR7766--MA0591.1.Bach1::Mafk	chr7	16297078	16297092	-	0.000	0.000	Merged-chr7-16297001-51
NR6043--MA0495.2.MAFF	chr3	148488138	148488158	-	0.000	0.000	Merged-chr3-148488399-75
NR5961--MA0501.1.MAF::NFE2	chr3	135527911	135527925	-	0.000	0.000	Merged-chr3-135527896-22
NR5077--MA0501.1.MAF::NFE2	chr2	104208180	104208194	+	0.000	0.000	Merged-chr2-104208216-12
NR3438--MA0659.1.MAFG	chr16	22794955	22794975	-	0.000	0.000	Merged-chr16-22794765-7
NR8873--MA0591.1.Bach1::Mafk	chr9	80252242	80252256	-	0.000	0.000	Merged-chr9-80252331-18
NR9071--MA0089.1.MAFG::NFE2L1	chrX	36983869	36983874	+	0.000	0.000	Merged-chrX-36983948-23
NR3641--MA0591.1.Bach1::Mafk	chr16	87665449	87665463	+	0.000	0.000	Merged-chr16-87665627-46
NR4416--MA0659.1.MAFG	chr18	84590287	84590307	+	0.000	0.000	Merged-chr18-84590415-4
NR7401--MA0591.1.Bach1::Mafk	chr6	87009831	87009845	+	0.000	0.000	Merged-chr6-87009904-63
NR7695--MA0501.1.MAF::NFE2	chr6	144902836	144902850	-	0.000	0.000	Merged-chr6-144902713-143
NR2455--MA0089.1.MAFG::NFE2L1	chr13	97406726	97406731	+	0.000	0.000	Merged-chr13-97406780-35
NR8955--MA0501.1.MAF::NFE2	chr9	107278711	107278725	-	0.000	0.000	Merged-chr9-107278847-28
NR6950--MA0089.1.MAFG::NFE2L1	chr5	117388974	117388979	-	0.000	0.000	Merged-chr5-117388866-82
NR5058--MA0117.2.Mafb	chr2	101756238	101756249	-	0.000	0.000	Merged-chr2-101756112-111
NR4816--MA0089.1.MAFG::NFE2L1	chr2	31082814	31082819	+	0.000	0.000	Merged-chr2-31082849-41
NR4918--MA0591.1.Bach1::Mafk	chr2	60328783	60328797	-	0.000	0.000	Merged-chr2-60328757-33
NR160--MA0117.2.Mafb	chr1	60746282	60746293	-	0.000	0.000	Merged-chr1-60746290-59
NR7337--MA0591.1.Bach1::Mafk	chr6	70773941	70773955	-	0.000	0.000	Merged-chr6-70773985-19
NR5745--MA0089.1.MAFG::NFE2L1	chr3	86837517	86837522	+	0.000	0.000	Merged-chr3-86837478-31
NR6703--MA0117.2.Mafb	chr5	44185372	44185383	+	0.000	0.000	Merged-chr5-44185451-13
NR4727--MA0496.2.MAFK	chr2	9946991	9947009	+	0.000	0.000	Merged-chr2-9946908-17
NR9098--MA0495.2.MAFF	chrX	75084696	75084716	+	0.000	0.000	Merged-chrX-75084750-60
NR6876--MA0089.1.MAFG::NFE2L1	chr5	107759290	107759295	+	0.000	0.000	Merged-chr5-107759301-16
NR7188--MA0591.1.Bach1::Mafk	chr6	17060332	17060346	-	0.000	0.000	Merged-chr6-17060384-13
NR4441--MA0495.2.MAFF	chr19	5724821	5724841	-	0.000	0.000	Merged-chr19-5724698-18
NR1713--MA0089.1.MAFG::NFE2L1	chr11	120905599	120905604	+	0.000	0.000	Merged-chr11-120905638-37
NR8693--MA0495.2.MAFF	chr9	42097848	42097868	-	0.000	0.000	Merged-chr9-42098051-2
NR5625--MA0495.2.MAFF	chr3	37978667	37978687	-	0.000	0.000	Merged-chr3-37978790-50
NR7702--MA0089.1.MAFG::NFE2L1	chr6	145306949	145306954	+	0.000	0.000	Merged-chr6-145306882-40
NR1424--MA0089.1.MAFG::NFE2L1	chr11	74547392	74547397	-	0.000	0.000	Merged-chr11-74547322-69
NR4078--MA0496.2.MAFK	chr17	80520739	80520757	-	0.000	0.000	Merged-chr17-80520754-23
NR6045--MA0117.2.Mafb	chr3	148488147	148488158	-	0.000	0.000	Merged-chr3-148488399-75
NR1603--MA0117.2.Mafb	chr11	102930812	102930823	+	0.000	0.000	Merged-chr11-102930777-13
NR2263--MA0117.2.Mafb	chr13	45686483	45686494	-	0.000	0.000	Merged-chr13-45686303-31
NR4519--MA0117.2.Mafb	chr19	26683857	26683868	+	0.000	0.000	Merged-chr19-26683900-27
NR5267--MA0089.1.MAFG::NFE2L1	chr2	131423695	131423700	+	0.000	0.000	Merged-chr2-131423775-8
NR6317--MA0591.1.Bach1::Mafk	chr4	106679016	106679030	+	0.000	0.000	Merged-chr4-106678973-52
NR7229--MA0117.2.Mafb	chr6	31080945	31080956	-	0.000	0.000	Merged-chr6-31081023-63
NR7473--MA0501.1.MAF::NFE2	chr6	108313278	108313292	-	0.000	0.000	Merged-chr6-108313223-10
NR8342--MA0089.1.MAFG::NFE2L1	chr8	69809117	69809122	-	0.000	0.000	Merged-chr8-69808913-73
NR286--MA0659.1.MAFG	chr1	105803159	105803179	-	0.000	0.000	Merged-chr1-105803155-19
NR3241--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR6631--MA0501.1.MAF::NFE2	chr5	20377219	20377233	-	0.000	0.000	Merged-chr5-20377163-1
NR4998--MA0117.2.Mafb	chr2	75776921	75776932	+	0.000	0.000	Merged-chr2-75776933-48
NR1726--MA0089.1.MAFG::NFE2L1	chr12	3846299	3846304	-	0.000	0.000	Merged-chr12-3846265-11
NR6774--MA0089.1.MAFG::NFE2L1	chr5	88722208	88722213	-	0.000	0.000	Merged-chr5-88722331-1
NR5532--MA0501.1.MAF::NFE2	chr2	180171425	180171439	+	0.000	0.000	Merged-chr2-180171516-72
NR2655--MA0089.1.MAFG::NFE2L1	chr14	31128781	31128786	+	0.000	0.000	Merged-chr14-31128859-72
NR176--MA0089.1.MAFG::NFE2L1	chr1	62875856	62875861	-	0.000	0.000	Merged-chr1-62876051-68
NR1621--MA0117.2.Mafb	chr11	106688382	106688393	-	0.000	0.000	Merged-chr11-106688521-67
NR552--MA0089.1.MAFG::NFE2L1	chr1	173678747	173678752	-	0.000	0.000	Merged-chr1-173678797-31
NR6370--MA0089.1.MAFG::NFE2L1	chr4	117126163	117126168	-	0.000	0.000	Merged-chr4-117126129-51
NR4103--MA0659.1.MAFG	chr17	85982063	85982083	-	0.000	0.000	Merged-chr17-85982062-9
NR5732--MA0496.2.MAFK	chr3	84046620	84046638	-	0.000	0.000	Merged-chr3-84046424-40
NR4898--MA0495.2.MAFF	chr2	58107017	58107037	+	0.000	0.000	Merged-chr2-58107175-53
NR2251--MA0089.1.MAFG::NFE2L1	chr13	44807384	44807389	-	0.000	0.000	Merged-chr13-44807320-10
NR4193--MA0591.1.Bach1::Mafk	chr18	32880586	32880600	-	0.000	0.000	Merged-chr18-32880667-46
NR1537--MA0591.1.Bach1::Mafk	chr11	88215708	88215722	-	0.000	0.000	Merged-chr11-88215548-10
NR5534--MA0591.1.Bach1::Mafk	chr2	181319654	181319668	+	0.000	0.000	Merged-chr2-181319811-50
NR6585--MA0089.1.MAFG::NFE2L1	chr5	10245992	10245997	-	0.000	0.000	Merged-chr5-10245943-14
NR6961--MA0089.1.MAFG::NFE2L1	chr5	118271801	118271806	-	0.000	0.000	Merged-chr5-118271976-24
NR5068--MA0501.1.MAF::NFE2	chr2	103632772	103632786	-	0.000	0.000	Merged-chr2-103632734-49
NR5541--MA0089.1.MAFG::NFE2L1	chr2	181681029	181681034	-	0.000	0.000	Merged-chr2-181680994-14
NR5619--MA0591.1.Bach1::Mafk	chr3	37272567	37272581	+	0.000	0.000	Merged-chr3-37272616-19
NR6630--MA0495.2.MAFF	chr5	20377219	20377239	+	0.000	0.000	Merged-chr5-20377163-1
NR8946--MA0089.1.MAFG::NFE2L1	chr9	103208068	103208073	+	0.000	0.000	Merged-chr9-103208007-48
NR8337--MA0117.2.Mafb	chr8	68674248	68674259	-	0.000	0.000	Merged-chr8-68674402-29
NR6106--MA0089.1.MAFG::NFE2L1	chr4	11897979	11897984	+	0.000	0.000	Merged-chr4-11898009-1
NR7251--MA0501.1.MAF::NFE2	chr6	40818709	40818723	-	0.000	0.000	Merged-chr6-40818610-48
NR6296--MA0089.1.MAFG::NFE2L1	chr4	97841379	97841384	+	0.000	0.000	Merged-chr4-97841251-2
NR7339--MA0496.2.MAFK	chr6	70773939	70773957	+	0.000	0.000	Merged-chr6-70773985-19
NR1133--MA0089.1.MAFG::NFE2L1	chr10	121398916	121398921	-	0.000	0.000	Merged-chr10-121398884-14
NR4472--MA0591.1.Bach1::Mafk	chr19	10747868	10747882	+	0.000	0.000	Merged-chr19-10747819-69
NR4235--MA0591.1.Bach1::Mafk	chr18	44812233	44812247	+	0.000	0.000	Merged-chr18-44812125-32
NR5533--MA0117.2.Mafb	chr2	181319651	181319662	+	0.000	0.000	Merged-chr2-181319811-50
NR4914--MA0089.1.MAFG::NFE2L1	chr2	59631480	59631485	+	0.000	0.000	Merged-chr2-59631488-48
NR8554--MA0591.1.Bach1::Mafk	chr8	120716471	120716485	+	0.000	0.000	Merged-chr8-120716591-36
NR4900--MA0591.1.Bach1::Mafk	chr2	58107020	58107034	+	0.000	0.000	Merged-chr2-58107175-53
NR3881--MA0591.1.Bach1::Mafk	chr17	32891345	32891359	-	0.000	0.000	Merged-chr17-32891413-48
NR3003--MA0089.1.MAFG::NFE2L1	chr15	9528410	9528415	-	0.000	0.000	Merged-chr15-9528468-81
NR5885--MA0495.2.MAFF	chr3	116434928	116434948	-	0.000	0.000	Merged-chr3-116434903-21
NR7963--MA0591.1.Bach1::Mafk	chr7	90007387	90007401	+	0.000	0.000	Merged-chr7-90007418-46
NR2268--MA0117.2.Mafb	chr13	45917435	45917446	-	0.000	0.000	Merged-chr13-45917473-39
NR8787--MA0496.2.MAFK	chr9	61708040	61708058	+	0.000	0.000	Merged-chr9-61708026-57
NR3709--MA0089.1.MAFG::NFE2L1	chr16	95809371	95809376	-	0.000	0.000	Merged-chr16-95809247-50
NR830--MA0496.2.MAFK	chr10	44434866	44434884	-	0.000	0.000	Merged-chr10-44434814-22
NR5430--MA0117.2.Mafb	chr2	164360620	164360631	+	0.000	0.000	Merged-chr2-164360506-23
NR4903--MA0501.1.MAF::NFE2	chr2	58107023	58107037	+	0.000	0.000	Merged-chr2-58107175-53
NR4510--MA0089.1.MAFG::NFE2L1	chr19	21785914	21785919	-	0.000	0.000	Merged-chr19-21785964-7
NR7044--MA0501.1.MAF::NFE2	chr5	137171070	137171084	-	0.000	0.000	Merged-chr5-137171021-10
NR2915--MA0496.2.MAFK	chr14	103850700	103850718	+	0.000	0.000	Merged-chr14-103850623-36
NR4349--MA0089.1.MAFG::NFE2L1	chr18	73846798	73846803	+	0.000	0.000	Merged-chr18-73846935-30
NR376--MA0089.1.MAFG::NFE2L1	chr1	138604000	138604005	+	0.000	0.000	Merged-chr1-138604109-41
NR6664--MA0591.1.Bach1::Mafk	chr5	31193103	31193117	-	0.000	0.000	Merged-chr5-31193113-62
NR5730--MA0501.1.MAF::NFE2	chr3	84046619	84046633	-	0.000	0.000	Merged-chr3-84046424-40
NR6194--MA0089.1.MAFG::NFE2L1	chr4	55355916	55355921	+	0.000	0.000	Merged-chr4-55356076-20
NR3871--MA0089.1.MAFG::NFE2L1	chr17	30867821	30867826	-	0.000	0.000	Merged-chr17-30867734-1
NR1709--MA0591.1.Bach1::Mafk	chr11	119913442	119913456	+	0.000	0.000	Merged-chr11-119913666-49
NR4955--MA0501.1.MAF::NFE2	chr2	69802948	69802962	+	0.000	0.000	Merged-chr2-69803068-39
NR3810--MA0117.2.Mafb	chr17	18957885	18957896	+	0.000	0.000	Merged-chr17-18957901-23
NR5330--MA0495.2.MAFF	chr2	150840439	150840459	-	0.000	0.000	Merged-chr2-150840392-23
NR3774--MA0591.1.Bach1::Mafk	chr17	12039407	12039421	+	0.000	0.000	Merged-chr17-12039403-15
NR3137--MA0495.2.MAFF	chr15	62265646	62265666	+	0.000	0.000	Merged-chr15-62265620-25
NR6729--MA0495.2.MAFF	chr5	66105634	66105654	-	0.000	0.000	Merged-chr5-66105655-12
NR1288--MA0496.2.MAFK	chr11	43729109	43729127	+	0.000	0.000	Merged-chr11-43729040-41
NR1283--MA0591.1.Bach1::Mafk	chr11	43729111	43729125	+	0.000	0.000	Merged-chr11-43729040-41
NR4321--MA0089.1.MAFG::NFE2L1	chr18	66429304	66429309	+	0.000	0.000	Merged-chr18-66429331-35
NR6785--MA0501.1.MAF::NFE2	chr5	91974293	91974307	+	0.000	0.000	Merged-chr5-91974270-18
NR983--MA0495.2.MAFF	chr10	86727747	86727767	-	0.000	0.000	Merged-chr10-86727830-49
NR6306--MA0089.1.MAFG::NFE2L1	chr4	102570410	102570415	+	0.000	0.000	Merged-chr4-102570527-87
NR8298--MA0591.1.Bach1::Mafk	chr8	46655947	46655961	-	0.000	0.000	Merged-chr8-46656118-24
NR1824--MA0089.1.MAFG::NFE2L1	chr12	40010030	40010035	+	0.000	0.000	Merged-chr12-40010101-23
NR3388--MA0591.1.Bach1::Mafk	chr16	13845233	13845247	+	0.000	0.000	Merged-chr16-13845150-21
NR4032--MA0089.1.MAFG::NFE2L1	chr17	70746941	70746946	+	0.000	0.000	Merged-chr17-70746811-20
NR2753--MA0089.1.MAFG::NFE2L1	chr14	61774047	61774052	+	0.000	0.000	Merged-chr14-61773988-12
NR6472--MA0591.1.Bach1::Mafk	chr4	135988293	135988307	-	0.000	0.000	Merged-chr4-135988265-18
NR4419--MA0496.2.MAFK	chr18	84590288	84590306	+	0.000	0.000	Merged-chr18-84590415-4
NR7129--MA0496.2.MAFK	chr5	147056152	147056170	+	0.000	0.000	Merged-chr5-147056200-56
NR8742--MA0089.1.MAFG::NFE2L1	chr9	54642838	54642843	+	0.000	0.000	Merged-chr9-54642751-52
NR985--MA0659.1.MAFG	chr10	86727747	86727767	-	0.000	0.000	Merged-chr10-86727830-49
NR3909--MA0089.1.MAFG::NFE2L1	chr17	36121480	36121485	+	0.000	0.000	Merged-chr17-36121498-70
NR1176--MA0591.1.Bach1::Mafk	chr10	128990463	128990477	-	0.000	0.000	Merged-chr10-128990510-111
NR361--MA0089.1.MAFG::NFE2L1	chr1	136898486	136898491	-	0.000	0.000	Merged-chr1-136898317-25
NR2839--MA0591.1.Bach1::Mafk	chr14	72887086	72887100	+	0.000	0.000	Merged-chr14-72887240-48
NR576--MA0089.1.MAFG::NFE2L1	chr1	180387643	180387648	-	0.000	0.000	Merged-chr1-180387589-46
NR1792--MA0659.1.MAFG	chr12	26398791	26398811	+	0.000	0.000	Merged-chr12-26398856-20
NR1346--MA0089.1.MAFG::NFE2L1	chr11	55039713	55039718	+	0.000	0.000	Merged-chr11-55039805-19
NR8619--MA0591.1.Bach1::Mafk	chr9	14248440	14248454	+	0.000	0.000	Merged-chr9-14248366-20
NR1722--MA0089.1.MAFG::NFE2L1	chr12	3524468	3524473	-	0.000	0.000	Merged-chr12-3524419-17
NR3695--MA0089.1.MAFG::NFE2L1	chr16	94601665	94601670	-	0.000	0.000	Merged-chr16-94601702-50
NR3946--MA0591.1.Bach1::Mafk	chr17	47171428	47171442	+	0.000	0.000	Merged-chr17-47171280-54
NR172--MA0591.1.Bach1::Mafk	chr1	61151394	61151408	+	0.000	0.000	Merged-chr1-61151289-6
NR4302--MA0591.1.Bach1::Mafk	chr18	65107240	65107254	-	0.000	0.000	Merged-chr18-65107334-45
NR6304--MA0501.1.MAF::NFE2	chr4	102531950	102531964	+	0.000	0.000	Merged-chr4-102531914-11
NR652--MA0495.2.MAFF	chr1	191850423	191850443	-	0.000	0.000	Merged-chr1-191850553-19
NR3961--MA0495.2.MAFF	chr17	50470625	50470645	-	0.000	0.000	Merged-chr17-50470429-100
NR8943--MA0591.1.Bach1::Mafk	chr9	102860138	102860152	-	0.000	0.000	Merged-chr9-102860175-15
NR1768--MA0495.2.MAFF	chr12	21370446	21370466	+	0.000	0.000	Merged-chr12-21370627-11
NR7926--MA0089.1.MAFG::NFE2L1	chr7	78685190	78685195	+	0.000	0.000	Merged-chr7-78685016-20
NR1553--MA0495.2.MAFF	chr11	94275920	94275940	-	0.000	0.000	Merged-chr11-94275707-70
NR8904--MA0496.2.MAFK	chr9	90248526	90248544	+	0.000	0.000	Merged-chr9-90248529-33
NR627--MA0117.2.Mafb	chr1	186676205	186676216	+	0.000	0.000	Merged-chr1-186676331-13
NR9063--MA0591.1.Bach1::Mafk	chrX	20272235	20272249	+	0.000	0.000	Merged-chrX-20272195-17
NR3997--MA0089.1.MAFG::NFE2L1	chr17	56898021	56898026	+	0.000	0.000	Merged-chr17-56897869-32
NR2577--MA0089.1.MAFG::NFE2L1	chr13	113582673	113582678	+	0.000	0.000	Merged-chr13-113582717-5
