#Name (cmd = mergePeaks -d 200 -cobound 1 Prdm1KO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/log2fc_selected/all.df.numx.c5-Prdm1KO_Tfh_vs_WT_Tfh.up.bed
NR1830--MA0463.1.Bcl6	chr6	144927700	144927713	+	0.000	0.000	Merged-chr6-144927646-14
NR2132--MA0463.1.Bcl6	chr9	72767089	72767102	+	0.000	0.000	Merged-chr9-72766929-31
NR374--MA0463.1.Bcl6	chr11	101627531	101627544	-	0.000	0.000	Merged-chr11-101627512-104
NR1077--MA0731.1.BCL6B	chr19	40722492	40722508	+	0.000	0.000	Merged-chr19-40722467-30
NR1348--MA0731.1.BCL6B	chr3	123173829	123173845	+	0.000	0.000	Merged-chr3-123173705-1
NR1172--MA0463.1.Bcl6	chr2	103656124	103656137	-	0.000	0.000	Merged-chr2-103656122-30
NR146--MA0463.1.Bcl6	chr1	170853712	170853725	+	0.000	0.000	Merged-chr1-170853758-47
NR1190--MA0463.1.Bcl6	chr2	122426513	122426526	-	0.000	0.000	Merged-chr2-122426452-44
NR1956--MA0463.1.Bcl6	chr7	130800943	130800956	+	0.000	0.000	Merged-chr7-130801003-64
NR1195--MA0463.1.Bcl6	chr2	129873720	129873733	+	0.000	0.000	Merged-chr2-129873690-22
NR191--MA0463.1.Bcl6	chr10	7212387	7212400	+	0.000	0.000	Merged-chr10-7212223-140
NR525--MA0731.1.BCL6B	chr13	45651940	45651956	+	0.000	0.000	Merged-chr13-45651981-2
NR33--MA0731.1.BCL6B	chr1	59608673	59608689	+	0.000	0.000	Merged-chr1-59608730-64
NR196--MA0463.1.Bcl6	chr10	14066209	14066222	-	0.000	0.000	Merged-chr10-14066140-19
NR2066--MA0463.1.Bcl6	chr8	124266025	124266038	+	0.000	0.000	Merged-chr8-124265993-45
NR881--MA0463.1.Bcl6	chr17	3105108	3105121	+	0.000	0.000	Merged-chr17-3105029-21
NR1894--MA0463.1.Bcl6	chr7	80860873	80860886	-	0.000	0.000	Merged-chr7-80860752-81
NR899--MA0731.1.BCL6B	chr17	14373181	14373197	-	0.000	0.000	Merged-chr17-14373159-1
NR613--MA0731.1.BCL6B	chr14	16256344	16256360	-	0.000	0.000	Merged-chr14-16256161-59
NR1769--MA0463.1.Bcl6	chr6	108736369	108736382	-	0.000	0.000	Merged-chr6-108736324-30
NR1666--MA0463.1.Bcl6	chr5	129586225	129586238	-	0.000	0.000	Merged-chr5-129586130-49
NR1111--MA0463.1.Bcl6	chr2	19389000	19389013	+	0.000	0.000	Merged-chr2-19388892-38
NR193--MA0731.1.BCL6B	chr10	13057151	13057167	-	0.000	0.000	Merged-chr10-13057097-43
NR368--MA0731.1.BCL6B	chr11	97115579	97115595	-	0.000	0.000	Merged-chr11-97115476-51
NR215--MA0463.1.Bcl6	chr10	42701708	42701721	-	0.000	0.000	Merged-chr10-42701771-5
NR1116--MA0463.1.Bcl6	chr2	32260144	32260157	+	0.000	0.000	Merged-chr2-32260141-54
NR685--MA0463.1.Bcl6	chr14	78559299	78559312	+	0.000	0.000	Merged-chr14-78559223-28
NR1492--MA0463.1.Bcl6	chr4	102741433	102741446	-	0.000	0.000	Merged-chr4-102741499-16
NR2206--MA0731.1.BCL6B	chrX	20364486	20364502	+	0.000	0.000	Merged-chrX-20364570-48
NR1801--MA0463.1.Bcl6	chr6	129366053	129366066	+	0.000	0.000	Merged-chr6-129366136-25
NR2121--MA0463.1.Bcl6	chr9	63124234	63124247	+	0.000	0.000	Merged-chr9-63124202-41
NR1264--MA0463.1.Bcl6	chr3	9566912	9566925	+	0.000	0.000	Merged-chr3-9567055-14
NR294--MA0731.1.BCL6B	chr10	118407040	118407056	-	0.000	0.000	Merged-chr10-118407091-36
NR475--MA0463.1.Bcl6	chr12	108765939	108765952	+	0.000	0.000	Merged-chr12-108765872-68
NR1018--MA0463.1.Bcl6	chr18	66429403	66429416	-	0.000	0.000	Merged-chr18-66429331-35
NR674--MA0731.1.BCL6B	chr14	73290157	73290173	+	0.000	0.000	Merged-chr14-73290096-39
NR1918--MA0463.1.Bcl6	chr7	100381557	100381570	+	0.000	0.000	Merged-chr7-100381627-6
NR1703--MA0463.1.Bcl6	chr6	31088367	31088380	-	0.000	0.000	Merged-chr6-31088452-52
NR653--MA0731.1.BCL6B	chr14	54222539	54222555	-	0.000	0.000	Merged-chr14-54222562-63
NR1184--MA0463.1.Bcl6	chr2	117441216	117441229	+	0.000	0.000	Merged-chr2-117441143-41
NR1891--MA0731.1.BCL6B	chr7	80647580	80647596	-	0.000	0.000	Merged-chr7-80647614-48
NR209--MA0731.1.BCL6B	chr10	26695671	26695687	+	0.000	0.000	Merged-chr10-26695532-14
NR395--MA0731.1.BCL6B	chr11	115465065	115465081	-	0.000	0.000	Merged-chr11-115464985-7
NR318--MA0731.1.BCL6B	chr11	31161588	31161604	-	0.000	0.000	Merged-chr11-31161575-4
NR722--MA0463.1.Bcl6	chr15	5758803	5758816	+	0.000	0.000	Merged-chr15-5758752-33
NR427--MA0731.1.BCL6B	chr12	41090013	41090029	-	0.000	0.000	Merged-chr12-41090116-16
NR1413--MA0463.1.Bcl6	chr4	8907062	8907075	-	0.000	0.000	Merged-chr4-8906961-41
NR2073--MA0463.1.Bcl6	chr8	128506209	128506222	+	0.000	0.000	Merged-chr8-128506100-25
NR839--MA0463.1.Bcl6	chr16	55822246	55822259	-	0.000	0.000	Merged-chr16-55822144-53
NR1892--MA0463.1.Bcl6	chr7	80789263	80789276	+	0.000	0.000	Merged-chr7-80789417-43
NR658--MA0731.1.BCL6B	chr14	61647673	61647689	-	0.000	0.000	Merged-chr14-61647853-9
NR1431--MA0463.1.Bcl6	chr4	40823836	40823849	-	0.000	0.000	Merged-chr4-40823922-38
NR2091--MA0463.1.Bcl6	chr9	32910816	32910829	+	0.000	0.000	Merged-chr9-32910829-64
NR1501--MA0731.1.BCL6B	chr4	108459769	108459785	+	0.000	0.000	Merged-chr4-108459700-11
NR1610--MA0731.1.BCL6B	chr5	67418850	67418866	-	0.000	0.000	Merged-chr5-67418777-17
NR660--MA0463.1.Bcl6	chr14	65393682	65393695	-	0.000	0.000	Merged-chr14-65393664-9
NR1862--MA0731.1.BCL6B	chr7	39544305	39544321	-	0.000	0.000	Merged-chr7-39544508-62
NR70--MA0463.1.Bcl6	chr1	86344411	86344424	+	0.000	0.000	Merged-chr1-86344486-59
NR414--MA0463.1.Bcl6	chr12	25958782	25958795	+	0.000	0.000	Merged-chr12-25958694-66
NR1794--MA0463.1.Bcl6	chr6	125573071	125573084	+	0.000	0.000	Merged-chr6-125573257-57
NR1548--MA0463.1.Bcl6	chr4	141405063	141405076	-	0.000	0.000	Merged-chr4-141404988-27
NR57--MA0463.1.Bcl6	chr1	80181248	80181261	-	0.000	0.000	Merged-chr1-80181298-9
NR759--MA0463.1.Bcl6	chr15	67161962	67161975	-	0.000	0.000	Merged-chr15-67161850-18
NR1570--MA0731.1.BCL6B	chr5	3460931	3460947	-	0.000	0.000	Merged-chr5-3460999-61
NR110--MA0463.1.Bcl6	chr1	132264677	132264690	-	0.000	0.000	Merged-chr1-132264829-22
NR1696--MA0463.1.Bcl6	chr6	22325853	22325866	-	0.000	0.000	Merged-chr6-22325827-30
NR1902--MA0463.1.Bcl6	chr7	89147009	89147022	+	0.000	0.000	Merged-chr7-89146936-24
NR1907--MA0463.1.Bcl6	chr7	92093985	92093998	-	0.000	0.000	Merged-chr7-92094074-26
NR236--MA0463.1.Bcl6	chr10	68193623	68193636	-	0.000	0.000	Merged-chr10-68193744-2
NR1780--MA0731.1.BCL6B	chr6	114916512	114916528	-	0.000	0.000	Merged-chr6-114916622-10
NR1249--MA0463.1.Bcl6	chr2	173077132	173077145	-	0.000	0.000	Merged-chr2-173077118-17
NR254--MA0463.1.Bcl6	chr10	83184723	83184736	+	0.000	0.000	Merged-chr10-83184505-58
NR2143--MA0731.1.BCL6B	chr9	77592562	77592578	+	0.000	0.000	Merged-chr9-77592652-18
NR1943--MA0463.1.Bcl6	chr7	123273291	123273304	+	0.000	0.000	Merged-chr7-123273258-7
NR272--MA0463.1.Bcl6	chr10	97160662	97160675	+	0.000	0.000	Merged-chr10-97160540-38
NR384--MA0463.1.Bcl6	chr11	109591722	109591735	+	0.000	0.000	Merged-chr11-109591660-26
NR1697--MA0731.1.BCL6B	chr6	22340070	22340086	+	0.000	0.000	Merged-chr6-22340067-27
NR1809--MA0463.1.Bcl6	chr6	135011564	135011577	-	0.000	0.000	Merged-chr6-135011680-51
NR290--MA0463.1.Bcl6	chr10	116664323	116664336	+	0.000	0.000	Merged-chr10-116664420-26
NR1283--MA0731.1.BCL6B	chr3	60597163	60597179	+	0.000	0.000	Merged-chr3-60597184-11
NR2017--MA0463.1.Bcl6	chr8	66486578	66486591	+	0.000	0.000	Merged-chr8-66486443-62
NR926--MA0463.1.Bcl6	chr17	50525278	50525291	-	0.000	0.000	Merged-chr17-50525188-50
NR2129--MA0463.1.Bcl6	chr9	70310173	70310186	-	0.000	0.000	Merged-chr9-70310142-32
NR1939--MA0463.1.Bcl6	chr7	117394083	117394096	+	0.000	0.000	Merged-chr7-117394201-50
NR850--MA0463.1.Bcl6	chr16	76901238	76901251	-	0.000	0.000	Merged-chr16-76901209-11
NR1957--MA0463.1.Bcl6	chr7	130812771	130812784	-	0.000	0.000	Merged-chr7-130812664-20
NR716--MA0463.1.Bcl6	chr14	121823286	121823299	-	0.000	0.000	Merged-chr14-121823163-33
NR2148--MA0731.1.BCL6B	chr9	79919676	79919692	-	0.000	0.000	Merged-chr9-79919473-56
NR846--MA0463.1.Bcl6	chr16	64824085	64824098	-	0.000	0.000	Merged-chr16-64824096-19
NR2018--MA0731.1.BCL6B	chr8	66486562	66486578	-	0.000	0.000	Merged-chr8-66486443-62
NR1493--MA0731.1.BCL6B	chr4	102859722	102859738	+	0.000	0.000	Merged-chr4-102859663-41
NR1764--MA0731.1.BCL6B	chr6	103296301	103296317	-	0.000	0.000	Merged-chr6-103296336-38
NR770--MA0463.1.Bcl6	chr15	75862282	75862295	+	0.000	0.000	Merged-chr15-75862360-44
NR983--MA0731.1.BCL6B	chr18	36760345	36760361	-	0.000	0.000	Merged-chr18-36760206-60
NR1002--MA0731.1.BCL6B	chr18	55146668	55146684	-	0.000	0.000	Merged-chr18-55146782-23
NR1304--MA0463.1.Bcl6	chr3	84595233	84595246	+	0.000	0.000	Merged-chr3-84595329-34
NR882--MA0463.1.Bcl6	chr17	3136268	3136281	+	0.000	0.000	Merged-chr17-3136310-20
NR524--MA0463.1.Bcl6	chr13	44469934	44469947	-	0.000	0.000	Merged-chr13-44469890-10
NR1537--MA0463.1.Bcl6	chr4	133339397	133339410	+	0.000	0.000	Merged-chr4-133339340-75
NR748--MA0463.1.Bcl6	chr15	54919970	54919983	+	0.000	0.000	Merged-chr15-54920011-57
NR1649--MA0463.1.Bcl6	chr5	105614851	105614864	+	0.000	0.000	Merged-chr5-105614954-45
NR1743--MA0731.1.BCL6B	chr6	82744829	82744845	-	0.000	0.000	Merged-chr6-82744737-54
NR1779--MA0463.1.Bcl6	chr6	114916515	114916528	+	0.000	0.000	Merged-chr6-114916622-10
NR1000--MA0463.1.Bcl6	chr18	54839477	54839490	+	0.000	0.000	Merged-chr18-54839471-21
NR211--MA0463.1.Bcl6	chr10	28684249	28684262	+	0.000	0.000	Merged-chr10-28684367-6
NR1327--MA0463.1.Bcl6	chr3	107062570	107062583	+	0.000	0.000	Merged-chr3-107062583-69
NR1342--MA0731.1.BCL6B	chr3	115731020	115731036	+	0.000	0.000	Merged-chr3-115730795-45
NR1224--MA0463.1.Bcl6	chr2	151996378	151996391	-	0.000	0.000	Merged-chr2-151996585-55
NR561--MA0731.1.BCL6B	chr13	90929893	90929909	-	0.000	0.000	Merged-chr13-90930019-46
NR1103--MA0731.1.BCL6B	chr2	11617084	11617100	+	0.000	0.000	Merged-chr2-11617013-39
NR1084--MA0731.1.BCL6B	chr19	45058682	45058698	+	0.000	0.000	Merged-chr19-45058529-63
NR1242--MA0463.1.Bcl6	chr2	167505401	167505414	-	0.000	0.000	Merged-chr2-167505349-52
NR1363--MA0463.1.Bcl6	chr3	135629137	135629150	-	0.000	0.000	Merged-chr3-135628984-19
NR1569--MA0463.1.Bcl6	chr5	3460934	3460947	+	0.000	0.000	Merged-chr5-3460999-61
NR789--MA0463.1.Bcl6	chr15	96285549	96285562	-	0.000	0.000	Merged-chr15-96285638-75
NR1260--MA0463.1.Bcl6	chr2	180347333	180347346	+	0.000	0.000	Merged-chr2-180347205-36
NR113--MA0463.1.Bcl6	chr1	134060902	134060915	+	0.000	0.000	Merged-chr1-134061079-45
NR1229--MA0463.1.Bcl6	chr2	158175265	158175278	+	0.000	0.000	Merged-chr2-158175276-28
NR1014--MA0463.1.Bcl6	chr18	60803610	60803623	+	0.000	0.000	Merged-chr18-60803637-35
NR96--MA0463.1.Bcl6	chr1	120146849	120146862	-	0.000	0.000	Merged-chr1-120146842-1
NR1359--MA0463.1.Bcl6	chr3	133544249	133544262	-	0.000	0.000	Merged-chr3-133544434-91
NR1144--MA0463.1.Bcl6	chr2	70559674	70559687	+	0.000	0.000	Merged-chr2-70559550-15
NR2122--MA0463.1.Bcl6	chr9	63738565	63738578	+	0.000	0.000	Merged-chr9-63738316-120
NR1050--MA0463.1.Bcl6	chr19	5118003	5118016	+	0.000	0.000	Merged-chr19-5118074-68
NR2058--MA0731.1.BCL6B	chr8	117673711	117673727	+	0.000	0.000	Merged-chr8-117673653-52
NR771--MA0731.1.BCL6B	chr15	75862279	75862295	-	0.000	0.000	Merged-chr15-75862360-44
NR1390--MA0731.1.BCL6B	chr3	148419638	148419654	-	0.000	0.000	Merged-chr3-148419698-33
NR1294--MA0731.1.BCL6B	chr3	68494049	68494065	-	0.000	0.000	Merged-chr3-68493991-26
NR1198--MA0731.1.BCL6B	chr2	132131470	132131486	-	0.000	0.000	Merged-chr2-132131548-24
NR266--MA0463.1.Bcl6	chr10	94378508	94378521	+	0.000	0.000	Merged-chr10-94378414-58
NR378--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR1849--MA0731.1.BCL6B	chr7	19855986	19856002	-	0.000	0.000	Merged-chr7-19855772-43
NR750--MA0731.1.BCL6B	chr15	55106667	55106683	-	0.000	0.000	Merged-chr15-55106704-24
NR1164--MA0731.1.BCL6B	chr2	93199059	93199075	-	0.000	0.000	Merged-chr2-93199242-68
NR2060--MA0463.1.Bcl6	chr8	120049983	120049996	+	0.000	0.000	Merged-chr8-120050156-23
NR1839--MA0463.1.Bcl6	chr7	4083103	4083116	+	0.000	0.000	Merged-chr7-4082893-63
NR872--MA0731.1.BCL6B	chr16	95900121	95900137	+	0.000	0.000	Merged-chr16-95900278-53
NR168--MA0463.1.Bcl6	chr1	185193768	185193781	+	0.000	0.000	Merged-chr1-185193700-43
NR1395--MA0731.1.BCL6B	chr3	152127565	152127581	-	0.000	0.000	Merged-chr3-152127515-20
NR32--MA0731.1.BCL6B	chr1	58652805	58652821	-	0.000	0.000	Merged-chr1-58652657-88
NR974--MA0463.1.Bcl6	chr18	23913412	23913425	+	0.000	0.000	Merged-chr18-23913382-65
NR1299--MA0731.1.BCL6B	chr3	79567133	79567149	-	0.000	0.000	Merged-chr3-79567170-4
NR1660--MA0463.1.Bcl6	chr5	122143752	122143765	+	0.000	0.000	Merged-chr5-122143797-29
NR1508--MA0463.1.Bcl6	chr4	116708568	116708581	-	0.000	0.000	Merged-chr4-116708529-54
NR17--MA0463.1.Bcl6	chr1	37000525	37000538	-	0.000	0.000	Merged-chr1-37000533-36
NR1679--MA0731.1.BCL6B	chr5	143375242	143375258	+	0.000	0.000	Merged-chr5-143375371-12
NR1414--MA0463.1.Bcl6	chr4	9066621	9066634	+	0.000	0.000	Merged-chr4-9066622-31
NR2200--MA0731.1.BCL6B	chr9	121313957	121313973	+	0.000	0.000	Merged-chr9-121314166-60
NR58--MA0731.1.BCL6B	chr1	80757615	80757631	-	0.000	0.000	Merged-chr1-80757990-114
NR894--MA0463.1.Bcl6	chr17	12371723	12371736	-	0.000	0.000	Merged-chr17-12371893-96
NR192--MA0731.1.BCL6B	chr10	7474006	7474022	+	0.000	0.000	Merged-chr10-7473929-104
NR1114--MA0731.1.BCL6B	chr2	26237166	26237182	+	0.000	0.000	Merged-chr2-26237317-65
NR451--MA0463.1.Bcl6	chr12	80887378	80887391	-	0.000	0.000	Merged-chr12-80887298-29
NR790--MA0731.1.BCL6B	chr15	97963454	97963470	-	0.000	0.000	Merged-chr15-97963529-3
NR120--MA0463.1.Bcl6	chr1	138129567	138129580	-	0.000	0.000	Merged-chr1-138129645-12
NR586--MA0463.1.Bcl6	chr13	108542527	108542540	+	0.000	0.000	Merged-chr13-108542500-7
NR739--MA0731.1.BCL6B	chr15	38601719	38601735	+	0.000	0.000	Merged-chr15-38601621-15
NR1358--MA0731.1.BCL6B	chr3	133437191	133437207	-	0.000	0.000	Merged-chr3-133436994-54
NR483--MA0463.1.Bcl6	chr12	113879261	113879274	+	0.000	0.000	Merged-chr12-113879117-17
NR1138--MA0463.1.Bcl6	chr2	68434774	68434787	+	0.000	0.000	Merged-chr2-68434802-41
NR2116--MA0463.1.Bcl6	chr9	53341278	53341291	+	0.000	0.000	Merged-chr9-53341165-33
NR814--MA0731.1.BCL6B	chr16	23250854	23250870	+	0.000	0.000	Merged-chr16-23250750-42
NR367--MA0463.1.Bcl6	chr11	97115582	97115595	+	0.000	0.000	Merged-chr11-97115476-51
NR652--MA0731.1.BCL6B	chr14	54222540	54222556	+	0.000	0.000	Merged-chr14-54222562-63
NR488--MA0463.1.Bcl6	chr12	115765383	115765396	-	0.000	0.000	Merged-chr12-115765385-34
NR2031--MA0463.1.Bcl6	chr8	85060065	85060078	-	0.000	0.000	Merged-chr8-85060180-46
NR385--MA0463.1.Bcl6	chr11	109758841	109758854	+	0.000	0.000	Merged-chr11-109758787-36
NR1286--MA0463.1.Bcl6	chr3	63905312	63905325	-	0.000	0.000	Merged-chr3-63905416-23
NR1079--MA0731.1.BCL6B	chr19	41848269	41848285	+	0.000	0.000	Merged-chr19-41848121-99
NR1192--MA0463.1.Bcl6	chr2	125136131	125136144	-	0.000	0.000	Merged-chr2-125136116-38
NR1828--MA0463.1.Bcl6	chr6	144773317	144773330	-	0.000	0.000	Merged-chr6-144773171-3
NR426--MA0731.1.BCL6B	chr12	36363908	36363924	-	0.000	0.000	Merged-chr12-36363919-6
NR121--MA0731.1.BCL6B	chr1	139179803	139179819	+	0.000	0.000	Merged-chr1-139179878-22
NR1076--MA0463.1.Bcl6	chr19	40722492	40722505	-	0.000	0.000	Merged-chr19-40722467-30
NR373--MA0731.1.BCL6B	chr11	101008334	101008350	+	0.000	0.000	Merged-chr11-101008310-35
NR230--MA0731.1.BCL6B	chr10	61306331	61306347	-	0.000	0.000	Merged-chr10-61306308-35
NR1094--MA0463.1.Bcl6	chr19	56756642	56756655	-	0.000	0.000	Merged-chr19-56756635-43
NR1515--MA0463.1.Bcl6	chr4	120381111	120381124	+	0.000	0.000	Merged-chr4-120381159-28
NR657--MA0731.1.BCL6B	chr14	60525436	60525452	-	0.000	0.000	Merged-chr14-60525311-56
NR735--MA0463.1.Bcl6	chr15	36179639	36179652	+	0.000	0.000	Merged-chr15-36179511-67
NR2081--MA0463.1.Bcl6	chr9	20581378	20581391	-	0.000	0.000	Merged-chr9-20581482-47
NR352--MA0731.1.BCL6B	chr11	79254563	79254579	-	0.000	0.000	Merged-chr11-79254541-64
NR650--MA0463.1.Bcl6	chr14	54222542	54222555	+	0.000	0.000	Merged-chr14-54222562-63
NR507--MA0463.1.Bcl6	chr13	22041128	22041141	-	0.000	0.000	Merged-chr13-22041216-55
NR256--MA0731.1.BCL6B	chr10	83719158	83719174	-	0.000	0.000	Merged-chr10-83719047-59
NR1305--MA0463.1.Bcl6	chr3	88914017	88914030	+	0.000	0.000	Merged-chr3-88913993-52
NR888--MA0731.1.BCL6B	chr17	8251848	8251864	-	0.000	0.000	Merged-chr17-8251885-20
NR422--MA0463.1.Bcl6	chr12	33235889	33235902	+	0.000	0.000	Merged-chr12-33235849-22
NR1323--MA0463.1.Bcl6	chr3	104968184	104968197	+	0.000	0.000	Merged-chr3-104968115-29
NR543--MA0463.1.Bcl6	chr13	67844440	67844453	-	0.000	0.000	Merged-chr13-67844387-42
NR1435--MA0463.1.Bcl6	chr4	43972343	43972356	-	0.000	0.000	Merged-chr4-43972345-49
NR235--MA0731.1.BCL6B	chr10	66864772	66864788	+	0.000	0.000	Merged-chr10-66864707-69
NR5--MA0463.1.Bcl6	chr1	21166422	21166435	+	0.000	0.000	Merged-chr1-21166464-30
NR2107--MA0731.1.BCL6B	chr9	46273043	46273059	+	0.000	0.000	Merged-chr9-46273034-67
NR212--MA0463.1.Bcl6	chr10	28816361	28816374	+	0.000	0.000	Merged-chr10-28816240-37
NR453--MA0731.1.BCL6B	chr12	82470805	82470821	+	0.000	0.000	Merged-chr12-82470743-2
NR1113--MA0463.1.Bcl6	chr2	26237166	26237179	-	0.000	0.000	Merged-chr2-26237317-65
NR897--MA0463.1.Bcl6	chr17	14116670	14116683	-	0.000	0.000	Merged-chr17-14116569-1
NR1798--MA0463.1.Bcl6	chr6	128345562	128345575	-	0.000	0.000	Merged-chr6-128345779-18
NR1691--MA0731.1.BCL6B	chr6	4052892	4052908	+	0.000	0.000	Merged-chr6-4052918-3
NR195--MA0731.1.BCL6B	chr10	13553006	13553022	+	0.000	0.000	Merged-chr10-13553137-58
NR737--MA0731.1.BCL6B	chr15	38122933	38122949	+	0.000	0.000	Merged-chr15-38122880-9
NR2163--MA0731.1.BCL6B	chr9	94668742	94668758	-	0.000	0.000	Merged-chr9-94668774-42
NR79--MA0463.1.Bcl6	chr1	93668795	93668808	+	0.000	0.000	Merged-chr1-93668667-3
NR1561--MA0731.1.BCL6B	chr4	148167104	148167120	+	0.000	0.000	Merged-chr4-148167175-10
NR1588--MA0463.1.Bcl6	chr5	32133332	32133345	+	0.000	0.000	Merged-chr5-32133327-25
NR902--MA0463.1.Bcl6	chr17	31512348	31512361	-	0.000	0.000	Merged-chr17-31512269-60
NR490--MA0463.1.Bcl6	chr12	116269636	116269649	-	0.000	0.000	Merged-chr12-116269685-29
NR2105--MA0463.1.Bcl6	chr9	45083236	45083249	-	0.000	0.000	Merged-chr9-45083304-24
NR244--MA0463.1.Bcl6	chr10	75415247	75415260	+	0.000	0.000	Merged-chr10-75415162-28
NR477--MA0463.1.Bcl6	chr12	111165941	111165954	+	0.000	0.000	Merged-chr12-111165903-22
NR119--MA0463.1.Bcl6	chr1	137900526	137900539	-	0.000	0.000	Merged-chr1-137900756-69
NR1792--MA0731.1.BCL6B	chr6	120836041	120836057	-	0.000	0.000	Merged-chr6-120836291-89
NR1163--MA0463.1.Bcl6	chr2	93199062	93199075	+	0.000	0.000	Merged-chr2-93199242-68
NR1396--MA0463.1.Bcl6	chr3	152958353	152958366	-	0.000	0.000	Merged-chr3-152958472-43
NR1293--MA0463.1.Bcl6	chr3	68494052	68494065	+	0.000	0.000	Merged-chr3-68493991-26
NR1933--MA0731.1.BCL6B	chr7	115479837	115479853	+	0.000	0.000	Merged-chr7-115479683-9
NR2137--MA0463.1.Bcl6	chr9	75559471	75559484	+	0.000	0.000	Merged-chr9-75559316-111
