gene_name,pos,start,end,peak_name
within,Tcf7,chr11,Tcf7,Merged-chr11-52261104-14,52260935,52261196
right,Tcf7,chr11,Tcf7,Merged-chr11-52332812-6,52332659,52332931
right,Tbx21,chr11,Tbx21,Merged-chr11-97146811-8,97146697,97146891
right,Tbx21,chr11,Tbx21,Merged-chr11-97123645-15,97123447,97123898
right,Tcf7,chr11,Tcf7,Merged-chr11-52338108-4,52337996,52338169
right,Tbx21,chr11,Tbx21,Merged-chr11-97133494-13,97133352,97134005
right,Tcf7,chr11,Tcf7,Merged-chr11-52320694-9,52320570,52320764
right,Tcf7,chr11,Tcf7,Merged-chr11-52318681-44,52318561,52318811
left,Tbx21,chr11,Tbx21,Merged-chr11-97093646-1,97093534,97093684
right,Tbx21,chr11,Tbx21,Merged-chr11-97125077-5,97124868,97125190
within,Tcf7,chr11,Tcf7,Merged-chr11-52255300-1,52255179,52255422
left,Tcf7,chr11,Tcf7,Merged-chr11-52232101-58,52231893,52232340
within,Tcf7,chr11,Tcf7,Merged-chr11-52265909-50,52265809,52266042
within,Tcf7,chr11,Tcf7,Merged-chr11-52268561-57,52268411,52268662
within,Tcf7,chr11,Tcf7,Merged-chr11-52275171-95,52273909,52274311
within,Tcf7,chr11,Tcf7,Merged-chr11-52275171-95,52274841,52275548
right,Tcf7,chr11,Tcf7,Merged-chr11-52346524-31,52346246,52346781
left,Tcf7,chr11,Tcf7,Merged-chr11-52250819-11,52249723,52250669
right,Tcf7,chr11,Tcf7,Merged-chr11-52459135-2,52458950,52459100
left,Tbx21,chr11,Tbx21,Merged-chr11-97096321-4,97096199,97096495
right,Tcf7,chr11,Tcf7,Merged-chr11-52336127-6,52335983,52336222
right,Tcf7,chr11,Tcf7,Merged-chr11-52284254-21,52284124,52284398
left,Tbx21,chr11,Tbx21,Merged-chr11-97091838-4,97091678,97092069
right,Tcf7,chr11,Tcf7,Merged-chr11-52419604-2,52419450,52419737
within,Tcf7,chr11,Tcf7,Merged-chr11-52262204-8,52262009,52262305
within,Tbx21,chr11,Tbx21,Merged-chr11-97109349-15,97109102,97109920
right,Tbx21,chr11,Tbx21,Merged-chr11-97143541-12,97143396,97143691
left,Tcf7,chr11,Tcf7,Merged-chr11-52223138-6,52222864,52223131
right,Tcf7,chr11,Tcf7,Merged-chr11-52324655-17,52324690,52324990
left,Tcf7,chr11,Tcf7,Merged-chr11-52249845-12,52249723,52250669
right,Tcf7,chr11,Tcf7,Merged-chr11-52341177-43,52341002,52341413
within,Tbx21,chr11,Tbx21,Merged-chr11-97109846-4,97109102,97109920
within,Tbx21,chr11,Tbx21,Merged-chr11-97115476-51,97115037,97115682
within,Tbx21,chr11,Tbx21,Merged-chr11-97115476-51,97115921,97116135
left,Tbx21,chr11,Tbx21,Merged-chr11-97090916-2,97090889,97091142
right,Tbx21,chr11,Tbx21,Merged-chr11-97146522-1,97145950,97146494
right,Tcf7,chr11,Tcf7,Merged-chr11-52343421-2,52343137,52343508
within,Tbx21,chr11,Tbx21,Merged-chr11-97104187-33,97103878,97104319
right,Tcf7,chr11,Tcf7,Merged-chr11-52333936-11,52333821,52334106
right,Tcf7,chr11,Tcf7,Merged-chr11-52321736-5,52321650,52321879
right,Tbx21,chr11,Tbx21,Merged-chr11-97134334-6,97134222,97134482
right,Tcf7,chr11,Tcf7,Merged-chr11-52421483-2,52421406,52421613
left,Tbx21,chr11,Tbx21,Merged-chr11-97083222-9,97082974,97083533
within,Tcf7,chr11,Tcf7,Merged-chr11-52281162-6,52281005,52281385
right,Tcf7,chr11,Tcf7,Merged-chr11-52310984-10,52310848,52311109
