Motif	Num	Protection_Score_WT	Protection_Score_KO	Protection_Diff_WT_KO	TC_WT	TC_KO	TC_Diff_WT_KO	TF_Activity	Z_score	P_values
MA0036.3.GATA2	2226	0.016881193158910388	0.015966235358181292	-0.0009149578007290951	0.3784242806005998	0.3918097261410512	0.013385445540451402	0.012470487739722307	0.6258693135357936	0.531400663593169
MA0523.1.TCF7L2	3640	0.24458442339188308	0.2389730925086389	-0.00561133088324417	0.4187779036995607	0.40760546431185324	-0.011172439387707456	-0.016783770270951626	-0.8641266234950967	0.3875183351208662
MA0769.1.Tcf7	4238	0.1690363467330213	0.1600511867935433	-0.008985159939477988	0.3804955111825007	0.3724362362624972	-0.008059274920003467	-0.017044434859481455	-0.8774029533099075	0.3802678096145995
MA0766.1.GATA5	1938	-0.18266777772892984	-0.19378514586974732	-0.011117368140817485	0.38718463665117137	0.40056705087205163	0.013382414220880268	0.0022650460800627825	0.10607945583541108	0.9155193110318223
MA0035.3.Gata1	2526	0.009794792150232944	0.020964311742634256	0.011169519592401311	0.37108378792951685	0.3823599086137708	0.011276120684253932	0.022445640276655243	1.1339299434061685	0.25682393563556627
MA0511.2.RUNX2	4890	0.21481283260144984	0.22030313853020966	0.00549030592875982	0.5997786951959185	0.6272939788081655	0.027515283612246977	0.0330055895410068	1.671775801379911	0.09456854027143725
MA0495.2.MAFF	2226	0.07682494906477205	0.06606980250599732	-0.010755146558774728	0.39028013206552636	0.39106305415537995	0.0007829220898535882	-0.00997222446892114	-0.5171967657553402	0.6050188095342908
MA0684.1.RUNX3	5750	0.11171026599810725	0.11806667017208809	0.00635640417398084	0.5640112556353862	0.5911725050621885	0.027161249426802314	0.033517653600783154	1.6978565643337324	0.08953483694927415
MA0037.3.GATA3	1752	-0.17198509734339473	-0.1789340302553813	-0.006948932911986561	0.39455225766112156	0.41001066422216564	0.01545840656104408	0.00850947364905752	0.4241244974663096	0.6714750205228368
MA0508.2.PRDM1	4388	0.12964261780730046	0.10468672648176813	-0.02495589132553233	0.4260927250394354	0.42435286254561505	-0.0017398624938203544	-0.026695753819352686	-1.3689698914270998	0.17100868665789226
MA0089.1.MAFG::NFE2L1	8394	-0.15886424278227737	-0.14372220553813359	0.015142037244143786	0.4491384136662044	0.4483404900797777	-0.0007979235864266632	0.014344113657717122	0.7212979859809961	0.47072619585943976
MA0657.1.KLF13	3352	0.10768044198468965	0.09592951940972533	-0.011750922574964323	0.7984535054503881	0.7942966770457879	-0.004156828404600188	-0.01590775097956451	-0.819508667898642	0.41249625861795924
MA0742.1.Klf12	8486	0.14299514117814513	0.14935864161849338	0.006363500440348252	0.8541764999017444	0.8533728273349964	-0.0008036725667479594	0.005559827873600293	0.2738913170688434	0.7841681445111921
MA0599.1.KLF5	29848	0.03441581797210134	0.03660237363745616	0.0021865556653548196	0.8392743557294837	0.839117455400673	-0.00015690032881077176	0.002029655336544048	0.09409038910435179	0.9250373548953609
MA0039.3.KLF4	8428	-0.19170004976017754	-0.1719269154035457	0.019773134356631833	0.5595016338408388	0.5626614669088694	0.003159833068030582	0.022932967424662415	1.1587507906917363	0.24655778120112049
MA0117.2.Mafb	2912	0.12918214941503403	0.11070406134704958	-0.018478088067984455	0.4072859670929477	0.40048916709070126	-0.006796800002246417	-0.025274888070230872	-1.2966014795369265	0.19476834313505376
MA0493.1.Klf1	14826	0.09628856819872586	0.11427437193993854	0.017985803741212683	0.7460948306266476	0.7466701107552038	0.0005752801285562326	0.018561083869768916	0.9360793173087265	0.34923235106572237
