pos,gene_name,chr,start,end,matched_peak_name,Bcl6KO_Th1_vs_Naive,Bcl6KO_Th1_vs_WT_Tfh,Bcl6KO_Th1_vs_WT_Th1,DKO_Tfh_vs_Naive,DKO_Tfh_vs_Prdm1KO_Tfh,DKO_Tfh_vs_WT_Tfh,DKO_Tfh_vs_WT_Th1,DKO_Th1_vs_Bcl6KO_Th1,DKO_Th1_vs_Naive,DKO_Th1_vs_WT_Tfh,DKO_Th1_vs_WT_Th1,Prdm1KO_Tfh_vs_Naive,Prdm1KO_Tfh_vs_WT_Tfh,Prdm1KO_Tfh_vs_WT_Th1,WT_Tfh_vs_Naive,WT_Tfh_vs_WT_Th1,WT_Th1_vs_Naive
left,Icos,chr1,60930526,60930749,Merged-chr1-60930618-28,0.000866168972742262,0.0394736059852828,0.476172928443571,0.000354687613280783,0.0904898792155094,0.0159578284087017,0.236708555334968,0.998586951928345,0.0008676936696546861,0.0395467850715476,0.47702522385994,0.0121931843659651,0.35018520035426504,0.544610701921295,0.08574292070922299,0.134885425157857,0.00335462713144275
left,Icos,chr1,60936373,60937325,Merged-chr1-60937145-34,0.00698448206567904,0.9315549760455341,0.41238128153192605,0.0027369801333543397,0.5066027123174871,0.687974572088837,0.19439725985012302,0.996056364643928,0.00691112861283215,0.935281491360588,0.40946564789988205,0.000750482567411041,0.30112881768203603,0.0553392531754135,0.00663390264944865,0.38258577802538396,0.03319128198984
left,Icos,chr1,60936373,60937325,Merged-chr1-60936469-13,0.0256978470887066,0.687597613476256,0.994405465466417,0.00599577734060345,0.9645078432214771,0.7365828594862222,0.452142602264326,0.8092140975476791,0.0161717440400681,0.86483358953012,0.814677847546591,0.00681525327813452,0.7723802155287841,0.48478426114751294,0.0128083146168584,0.6926079190217871,0.0253691099698787
left,Icos,chr1,60941113,60941458,Merged-chr1-60941237-49,0.720856150476198,0.43766967242100296,0.9906116971465021,0.6675088557815899,0.208336360758601,0.49328386060506796,0.922918219056514,0.8567794245585358,0.848370635079342,0.346469367200841,0.866054708765198,0.11019216609025698,0.563270535825138,0.173236290349074,0.28919178350410807,0.431388715040222,0.729043327031025
left,Icos,chr1,60953109,60953298,Merged-chr1-60953189-8,,,,,,,,,,,,,,,,,
left,Icos,chr1,60960836,60961273,Merged-chr1-60961037-13,,,,,,,,,,,,,,,,,
left,Icos,chr1,60971059,60971209,Merged-chr1-60971078-4,0.468649279958132,0.6579028474115,0.772293677969294,0.613373072508422,0.572029047160087,0.525053167437117,0.9359803639259889,0.79361450967334,0.648634937627915,0.48793580543919196,0.9774308702027209,0.278526242626365,0.941193439715127,0.51648372809843,0.248710927605302,0.471939377868585,0.670244389959932
left,Icos,chr1,60973038,60973188,Merged-chr1-60973232-1,0.69909020736041,0.873235804189973,0.10610577715018699,0.537524275028884,0.172912434391427,0.39927329443218296,0.525564218627498,0.6654263674200799,0.9685540333130109,0.789868393623533,0.23006456953170396,0.48077777379093894,0.6372257616853161,0.0483857486946725,0.823001848016188,0.15190024740055402,0.224747018589887
left,Icos,chr1,60974027,60974379,Merged-chr1-60974278-38,0.27058309074987696,0.0106144852985234,0.7811939320314799,0.49882569828425805,0.104593253455221,0.0319729230960888,0.86331557481249,0.366573827041794,0.788251455140325,0.0690009625048665,0.5264680774587821,0.37712238522053293,0.562661799093484,0.0686274962178082,0.162004386858258,0.0188692778333891,0.394293917766517
within,Icos,chr1,60977754,60978001,Merged-chr1-60977872-47,0.692832803496849,0.240397094436756,0.49947848763578706,0.681595514594315,0.863433202380855,0.735606664189881,0.833613586870811,0.8219850350235799,0.8482600990667191,0.33337947356076697,0.651565654554582,0.571793479495152,0.8684678497791791,0.703134102025469,0.4736531963727921,0.585058324101906,0.8250106890281519
within,Icos,chr1,60979228,60979721,Merged-chr1-60979583-29,0.10209460545835901,0.752282080567102,0.8174213861257091,0.023920702543582997,0.882184456122606,0.659355619719657,0.578626880859473,0.8015073524529129,0.0646305324194841,0.9409884640919681,0.9836826125362909,0.0182577704840125,0.562570063307036,0.484945430697775,0.0614002487260212,0.925416478307285,0.0672110024848906
within,Icos,chr1,60983101,60983261,Merged-chr1-60983193-1,0.796096770200326,0.18132906305554503,0.7375740139710981,0.36878103759561404,0.663422346468851,0.8657032575754441,0.41367631732327903,0.206240009352532,0.323286411486333,0.9343129533261791,0.365054705060094,0.6511050554057579,0.549491382179043,0.708204813843572,0.28858774217883193,0.327328039083489,0.938890645321718
within,Icos,chr1,60984966,60985337,Merged-chr1-60985265-33,0.0290515943869473,0.13127469460992403,0.23141102253740803,0.148938778721224,0.24402448471863103,0.564262875756299,0.849995676787106,0.438151308519977,0.10192965700858,0.41884747344096207,0.6654884750051071,0.680310793193817,0.552590235253646,0.314018587123072,0.344408195717974,0.686025005615899,0.19055300261470803
within,Icos,chr1,60986153,60986400,Merged-chr1-60986239-9,0.858004989299583,0.7759823104127571,0.581824804147063,0.553542828291984,0.9462243864619909,0.29564385804167304,0.774904997742125,0.994669454866842,0.8627430545713629,0.77089723221482,0.586088782173157,0.6021452738077839,0.332584227676173,0.8307849545530671,0.663608620125005,0.41651111704478705,0.73692369000538
within,Icos,chr1,60990237,60990610,Merged-chr1-60990456-63,0.412830135137423,0.0647773859375998,0.8157860440959219,0.0006011471488292401,0.291880595392527,0.236641448242212,0.00407002096982605,0.0088617188767665,0.0023413040289906,0.49106323034618105,0.0165629339288877,0.0111941485414413,0.8875870931208091,0.0736718726691592,0.0164629545750515,0.10369099138110198,0.305988956466611
within,Icos,chr1,60996288,60996752,Merged-chr1-60996655-3,,,,,,,,,,,,,,,,,
within,Icos,chr1,60997467,60997621,Merged-chr1-60997501-3,,,,,,,,,,,,,,,,,
within,Icos,chr1,60999841,61000227,Merged-chr1-61000030-11,,,,,,,,,,,,,,,,,
right,Icos,chr1,61000623,61000773,Merged-chr1-61001072-30,,,,,,,,,,,,,,,,,
right,Icos,chr1,61001229,61002311,Merged-chr1-61001072-30,,,,,,,,,,,,,,,,,
right,Icos,chr1,61001229,61002311,Merged-chr1-61002221-10,,,,,,,,,,,,,,,,,
right,Icos,chr1,61003129,61003791,Merged-chr1-61003298-36,,,,,,,,,,,,,,,,,
right,Icos,chr1,61004099,61004249,Merged-chr1-61004150-7,,,,,,,,,,,,,,,,,
right,Icos,chr1,61016669,61017128,Merged-chr1-61016858-25,0.8976731281884491,0.000448339399026546,0.32396408782450503,0.00477841902324886,0.39272991989522293,0.12931926966784602,0.0472360250187703,0.0467551591538014,0.03147976292655,0.0149116766797652,0.252936251839962,0.0008952046625763019,0.49904406274168395,0.00845868672387062,0.00023197814608428102,0.00188031005074013,0.256948609987795
right,Icos,chr1,61017400,61017550,Merged-chr1-61017462-3,,,,,,,,,,,,,,,,,
right,Icos,chr1,61022571,61022812,Merged-chr1-61022602-4,,,,,,,,,,,,,,,,,
right,Icos,chr1,61022971,61023210,Merged-chr1-61023146-3,,,,,,,,,,,,,,,,,
right,Icos,chr1,61024519,61024749,Merged-chr1-61024597-3,,,,,,,,,,,,,,,,,
right,Icos,chr1,61027173,61027404,Merged-chr1-61027300-81,0.00662176698814603,0.40508589347957596,0.66434095658496,0.00345671228492523,0.6727771806811831,0.23019891869332001,0.401967353631164,0.8728100209874851,0.00509714954152868,0.32742468445418,0.553058835331461,0.00740212416740252,0.43054486591092,0.6918683825055439,0.0302856004785044,0.66800182595034,0.0133905612594426
right,Icos,chr1,61029685,61030158,Merged-chr1-61030054-5,0.418415863220635,0.78391209526998,0.9748026430506079,0.32323857614859597,0.323568823173572,0.9549935758394399,0.848697506473316,0.609590364513128,0.21727903965351197,0.828704118812419,0.6317815712485461,0.9468211469274179,0.30634799174490995,0.410460860860462,0.306832562173033,0.807339617363667,0.403231816784885
right,Icos,chr1,61030692,61030972,Merged-chr1-61030719-23,0.0203639596648664,0.22244373190217998,0.66966985586367,0.10848350494820598,0.7027842903938779,0.7669781256269771,0.57439298790397,0.6815915905334421,0.0407588316222006,0.394373074887695,0.9866553095103828,0.20127801357034603,0.9355449666119109,0.35470873694534794,0.18008757073909398,0.403148520955769,0.0419625583149361
right,Icos,chr1,61035265,61035600,Merged-chr1-61035447-34,0.0226565727533007,0.0182393363599048,0.39925621796339295,0.00873972133857109,0.0500463578687062,0.0785657954737371,0.831520039302588,0.997855479718572,0.022551312401483,0.0183123460855317,0.40058610880858503,0.000315140835111663,0.8466290015400592,0.0698050547597581,0.00044800795080902195,0.10860180642843599,0.00594119796046084
right,Icos,chr1,61038245,61038546,Merged-chr1-61038635-2,,,,,,,,,,,,,,,,,
right,Icos,chr1,61039328,61039679,Merged-chr1-61039499-28,5.12550410874435e-05,0.0028865853058586,0.6138425061056351,0.000384822129625075,0.0228029529017817,0.0301579755257834,0.569465026388097,0.2222022280043,0.000475078207270172,0.0376599378635386,0.47024934241951005,0.0528700289328616,0.9239644714704791,0.0063265267280997,0.0449339188572554,0.00877306275054861,0.00012757565142943502
right,Icos,chr1,61046157,61046394,Merged-chr1-61046287-60,0.6948484811943311,0.00498150960224841,0.7658369739393821,0.25994417680432397,0.10493893627657301,0.0463237498236691,0.260907933736654,0.494357051470916,0.319638328847625,0.027805043744450003,0.328564622789633,0.0123489096314537,0.6966298422820211,0.00679474453188601,0.0050205009158048,0.00222372558071749,0.9011988370485451
right,Icos,chr1,61050192,61050505,Merged-chr1-61050420-56,5.9074150954870005e-06,0.0249157202237908,0.5383237379645189,6.37861545437871e-06,0.0978620699081074,0.0281243344669415,0.560723440993411,0.9383113137195199,6.66412355740785e-06,0.0295187184560849,0.5902140631927889,0.00011883230028891799,0.5486550436992941,0.259098923799276,0.00037336151690247997,0.0887518225218251,1.5695238663767e-05
right,Icos,chr1,61054715,61055282,Merged-chr1-61054857-62,0.00137186903495767,0.268397283244376,0.918556887732304,0.00158225521045051,0.616463303768666,0.301868450400162,0.9702460583177479,0.8214692706657409,0.0019630586120993197,0.36790143260071295,0.9018277226513209,0.0038152986145750796,0.589343848623012,0.6360705156454429,0.00998041235926942,0.310979627826953,0.00161519639688035
right,Icos,chr1,61068047,61068373,Merged-chr1-61068257-13,0.0313469471256462,0.20006092266160802,0.999805348954097,0.10400155841306,0.6919187022681309,0.47394496057715796,0.5726323157612061,0.996903332648665,0.0309913264831584,0.19852932347521,0.996708716084277,0.199143412731098,0.74356669596652,0.33447744946688,0.326897492640549,0.200163070037706,0.0313716363190385
right,Icos,chr1,61084761,61085000,Merged-chr1-61084899-26,0.8297649939573659,0.6797304884715921,0.9606176184429209,0.7124052704322541,0.532043035925937,0.8451722906993242,0.502371388179655,0.5893724985127919,0.7768015235534321,0.9174800199633371,0.55623014885416,0.821233992385755,0.675067075781308,0.975819051836005,0.859861509563751,0.645974174623618,0.794892223383962
right,Icos,chr1,61092319,61092469,Merged-chr1-61092301-1,,,,,,,,,,,,,,,,,
right,Icos,chr1,61101798,61102384,Merged-chr1-61102418-21,,,,,,,,,,,,,,,,,
right,Icos,chr1,61101798,61102384,Merged-chr1-61101917-11,0.604307143490122,0.98298881213651,0.565581599782166,0.710672834649883,0.9808447400515858,0.867642889388081,0.47565458264776,0.7907377755432099,0.44317792545530893,0.8123391373127041,0.7523810017940541,0.7301083550505421,0.8501070455935259,0.464256368465283,0.600082201061644,0.58852131801209,0.294839999540578
right,Icos,chr1,61102565,61102778,Merged-chr1-61102418-21,,,,,,,,,,,,,,,,,
right,Icos,chr1,61125197,61125347,Merged-chr1-61125306-4,,,,,,,,,,,,,,,,,
left,Pdcd1,chr1,94025518,94025847,Merged-chr1-94025615-17,0.8963664664528209,1.1452456033102199e-05,0.17901252184457897,0.0128163450643148,0.000264536904969945,0.000150413738085385,0.21085927035610602,0.106983702472864,0.0763270147568947,1.4668514751158401e-05,0.7518126741106871,6.97462170833987e-06,0.8396035685796741,2.07254796671384e-05,4.9671200724512604e-06,1.2586552010144801e-05,0.133597226576118
left,Pdcd1,chr1,94026859,94027009,Merged-chr1-94026913-1,,,,,,,,,,,,,,,,,
left,Pdcd1,chr1,94035340,94035669,Merged-chr1-94035484-87,0.852371231313222,0.10708582977634,0.70750227271667,0.551066142343106,0.4366295252184871,0.443295587606697,0.629960970043283,0.282381775061003,0.426106718673437,0.561889883405948,0.48379269348807596,0.189460862649466,0.9967046889323791,0.204994670840795,0.19419866093010602,0.21074088922097,0.8747773844418258
within,Pdcd1,chr1,94040495,94040718,Merged-chr1-94040599-7,9.67381904102609e-05,0.354549332810361,0.715916735828327,4.37554383137668e-06,0.00743608812372137,0.0109383223572967,0.14757061213521802,0.046530387506609,3.14535279245111e-06,0.006546075540099929,0.10120452656634901,0.000737172206185276,0.9133192099699201,0.16588235348270403,0.000614006061868359,0.207267911841362,5.16076421027993e-05
within,Pdcd1,chr1,94042446,94042674,Merged-chr1-94042518-47,4.816007908842691e-06,0.8440516117784108,0.923460532661957,1.56796750876497e-06,0.971764871013564,0.5704114760589879,0.3733184110042129,0.7513753312086651,3.0594370094183997e-06,0.9157688160785791,0.679748974522049,1.70100763056602e-06,0.5992669631915981,0.400063081751962,3.91083072724019e-06,0.772958914754075,5.52969444207893e-06
within,Pdcd1,chr1,94046654,94046804,Merged-chr1-94046708-7,0.0028792127494152,0.36308622202871005,0.0276697808276003,0.12560017655530098,0.214490857222024,0.3599006032133789,0.626193740235306,0.190707467739573,0.0397010179842269,0.718672123715445,0.282755608599409,0.0104940818017629,0.740157288402078,0.0921646432388956,0.0215111637863685,0.169675384874097,0.279117497106685
within,Pdcd1,chr1,94048103,94048514,Merged-chr1-94048267-32,6.78862994417805e-05,0.291651413621077,0.7993909093487009,6.917409134156031e-06,0.0611953257910942,0.0221666793649064,0.25566218313195804,0.264977628489607,1.07045004909862e-05,0.0395312929942264,0.388076265505905,0.00020632819449088,0.6324131474593531,0.41251997861095,0.000526092509221432,0.198212296651511,4.44209436051564e-05
within,Pdcd1,chr1,94052232,94052723,Merged-chr1-94052292-74,0.35524123323505497,0.9270821276526959,0.718579728772711,0.633278474590284,0.8176257285921009,0.7075138224515,0.893340101161321,0.810699414982394,0.4749004698071429,0.891312882209563,0.903511929178355,0.49476001130872793,0.884926949097998,0.9177561517573871,0.41707785593357505,0.800916866046895,0.543903170150363
right,Pdcd1,chr1,94053063,94053213,Merged-chr1-94053106-6,0.24808270107859398,0.8393271639187408,0.996184055184577,0.117793549450924,0.9792789215819259,0.7661957835980971,0.607640355876945,0.996565469875886,0.24649374804423,0.842476871694595,0.9996159563147031,0.11565014739101401,0.7497651663410259,0.593953347841916,0.19553901817567798,0.842941872080085,0.24652999797060102
right,Pdcd1,chr1,94053567,94053813,Merged-chr1-94053706-41,0.0450528238910528,0.15003863363371,0.981278935116432,0.0130758443746226,0.427076038989647,0.41520067512478903,0.547255730946139,0.604437563378803,0.114154210337644,0.0539232795074845,0.5883041157444661,0.00199137812573326,0.97774080504351,0.161109351560459,0.0019516354522307602,0.156554533802374,0.0430977873996871
right,Pdcd1,chr1,94055033,94055339,Merged-chr1-94055175-17,0.00493526728121609,0.869876980061556,0.9000223270730029,0.0157148993191033,0.241508808622363,0.615500150555289,0.41705340320617995,0.725867420903213,0.00280642102576823,0.619581280037208,0.821966831183506,0.00223813788064827,0.514378650908737,0.691522370870952,0.007133694669247129,0.777049965404229,0.00403717876648115
right,Pdcd1,chr1,94056003,94056290,Merged-chr1-94056150-27,0.000106770699710053,0.00528713099548913,0.486156296722259,0.00212133748423869,0.137629462489509,0.13469407668136302,0.44740414463704203,0.37654386085828706,0.0006322502605528309,0.0414744011580695,0.850604875246851,0.0392887387535069,0.9729775655196701,0.0275382909395677,0.042816213890097,0.0277774484376404,0.00043624471901077797
left,Tcf7,chr11,52074732,52075240,Merged-chr11-52075128-2,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52076184,52076474,Merged-chr11-52076354-71,0.784605576046595,0.39201134254064895,0.9089702097288679,0.3866111948524021,0.603927086498912,0.819904761366199,0.44812291934333504,0.921192436583163,0.7157412938730429,0.44483078091349393,0.8311193645497729,0.714551327513158,0.46760339921512,0.8259630397271172,0.291757791418488,0.33603149411412003,0.866180361694326
left,Tcf7,chr11,52080110,52080309,Merged-chr11-52080171-5,0.0435834705715281,0.104683228433911,0.82672967118377,0.0064362120354424296,0.25724449676335304,0.0204930005434074,0.24008110326714702,0.162429274104327,0.00250574236700116,0.00907132585151795,0.110537473247228,0.0704738795935577,0.15428089464610598,0.9983803250784481,0.748669653995346,0.146973255323528,0.0656034938503512
left,Tcf7,chr11,52098721,52099172,Merged-chr11-52098997-87,0.30646838043531605,0.691320680330165,0.624940794113424,0.9252480033570941,0.785910929472823,0.5644442376566489,0.5941452720429731,0.623151253809296,0.5576275824278061,0.944223990038989,0.9982507738103291,0.7296826001599771,0.7621150760788679,0.8041654532959008,0.530097802568482,0.9459196013696041,0.556509632635835
left,Tcf7,chr11,52109383,52109854,Merged-chr11-52109659-16,0.508244838863942,0.6181456957520021,0.5933342252299211,0.18971284275319503,0.299135191331339,0.8329621749633779,0.227402630115345,0.45529481367034397,0.18011018993577202,0.8132073367020459,0.216109746480845,0.7792343926599179,0.404021456477895,0.882516768720342,0.266757312056925,0.317747330511705,0.8906513237632491
left,Tcf7,chr11,52129174,52129324,Merged-chr11-52129275-1,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52143839,52144071,Merged-chr11-52143945-3,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52167582,52168385,Merged-chr11-52167981-10,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52180464,52180767,Merged-chr11-52180635-27,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52220356,52220709,Merged-chr11-52220531-6,0.9048072686035541,0.945300661861493,0.7513753485211221,0.910589294890952,0.8315342268032159,0.8650807965417511,0.9459037570883859,0.8403923003079119,0.7590528504262081,0.792690759165683,0.6061919140056979,0.7534974277829171,0.707425002051483,0.881351643016545,0.9586766451886509,0.811044024040418,0.8582112554700608
left,Tcf7,chr11,52222864,52223131,Merged-chr11-52223138-6,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52224252,52224553,Merged-chr11-52224357-50,0.12229888570780499,0.284229481008465,0.388675606801302,0.0622695690002692,0.260966580009748,0.15416960374379401,0.6649412368875849,0.860291300334591,0.164923075022287,0.364968799882057,0.30225961243939803,0.418986337617848,0.749593009836011,0.119928041450039,0.619316626949137,0.064321483651388,0.0229629439361353
left,Tcf7,chr11,52231893,52232340,Merged-chr11-52232101-58,0.5867292705970171,0.198080712253346,0.8750352764452779,0.4331088228360929,0.33148626526118397,0.937373954453662,0.206441469081131,0.245822333973963,0.600026747521639,0.8369533980412429,0.31402257444075704,0.098528777610026,0.305499610761203,0.0350668330727682,0.490972950491761,0.252089083595051,0.687562730756903
left,Tcf7,chr11,52241057,52241317,Merged-chr11-52241119-15,0.0045275142635588395,0.0358312330039025,0.999806732403173,0.0866934496886357,0.16966059048864401,0.342371550512534,0.27124502661997196,0.313360468253092,0.0683609683187393,0.29077513415292894,0.313487545420747,0.677327243379657,0.6476256087719731,0.0116280146557664,0.393447111237153,0.0358581153281622,0.00453209049068952
left,Tcf7,chr11,52248738,52248888,Merged-chr11-52248814-1,0.8591542397821509,0.341137583584778,0.9999293751565792,0.8890164989710091,0.6572243519886579,0.36135428081335796,0.9698425022964251,0.8195453658823421,0.9595831777990909,0.473643078384773,0.8196219264352529,0.761769276232867,0.644022588372953,0.629922025922895,0.44198908699098294,0.341205810479086,0.859229851121999
left,Tcf7,chr11,52249723,52250669,Merged-chr11-52250819-11,,,,,,,,,,,,,,,,,
left,Tcf7,chr11,52249723,52250669,Merged-chr11-52249845-12,,,,,,,,,,,,,,,,,
within,Tcf7,chr11,52253920,52254363,Merged-chr11-52254227-14,,,,,,,,,,,,,,,,,
within,Tcf7,chr11,52255179,52255422,Merged-chr11-52255300-1,,,,,,,,,,,,,,,,,
within,Tcf7,chr11,52260935,52261196,Merged-chr11-52261104-14,0.437391914982993,0.902169748123432,0.39982621897609705,0.0459602717947128,0.203768457706173,0.134157521212355,0.519886468925495,0.624149198935289,0.23164876666585799,0.557006275338766,0.72215437430492,0.377606044355332,0.7992767595344351,0.501918406000194,0.520710520219839,0.358374379652701,0.13615697248710698
within,Tcf7,chr11,52262009,52262305,Merged-chr11-52262204-8,0.9464518342769241,0.053403111204734,0.570012758552141,0.0326013197876523,0.493703239485636,0.531644535507482,0.0373978408475005,0.0202884666724092,0.0469385941828661,0.68551184142463,0.0585494109465648,0.10447009564770501,0.9583900988018059,0.15410612927873402,0.0975938726132175,0.14267960264124901,0.655638588413821
within,Tcf7,chr11,52265809,52266042,Merged-chr11-52265909-50,0.23517442113504602,0.7048670400918008,0.570117885210942,0.7010956023286049,0.121594734641962,0.0517388029918404,0.0263257309529101,0.22677253793433602,0.942139965896997,0.130755327124572,0.0774063500209323,0.277624091515881,0.669042466925481,0.5405756267125109,0.139572635054147,0.872399163679759,0.0876425489074387
within,Tcf7,chr11,52268411,52268662,Merged-chr11-52268561-57,0.353835394013438,0.0540962265495375,0.866868311250096,0.498725844766419,0.8241667282481259,0.813087400305707,0.0591659732030436,0.0373142084602355,0.32396007988392,0.9387530562247249,0.0248486188155572,0.38215677544286797,0.9870296153377021,0.0370560670395421,0.37779448640939794,0.0372450080347458,0.27969094242282105
within,Tcf7,chr11,52273909,52274311,Merged-chr11-52275171-95,0.0147621582239523,0.0851424243211792,0.602292906286353,0.6643089181673989,0.333886398497313,0.7123012345700601,0.0998944445176251,0.0658859662620287,0.45084989969390293,0.956852343703932,0.17791424255187302,0.18160480360269896,0.5589309468101,0.519673681420541,0.44137817425078796,0.21477601280175498,0.0466019158815342
within,Tcf7,chr11,52274841,52275548,Merged-chr11-52275171-95,0.0147621582239523,0.0851424243211792,0.602292906286353,0.6643089181673989,0.333886398497313,0.7123012345700601,0.0998944445176251,0.0658859662620287,0.45084989969390293,0.956852343703932,0.17791424255187302,0.18160480360269896,0.5589309468101,0.519673681420541,0.44137817425078796,0.21477601280175498,0.0466019158815342
