#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR5893--MA0766.1.GATA5	chr7	114616936	114616943	+	0.000	0.000	Merged-chr7-114616980-17
NR6238--MA0140.2.GATA1::TAL1	chr8	117548686	117548703	+	0.000	0.000	Merged-chr8-117548585-70
NR6185--MA0035.3.Gata1	chr8	94240435	94240445	+	0.000	0.000	Merged-chr8-94240399-13
NR4276--MA0482.1.Gata4	chr3	142281181	142281191	-	0.000	0.000	Merged-chr3-142281213-32
NR4428--MA0035.3.Gata1	chr4	59281126	59281136	+	0.000	0.000	Merged-chr4-59281104-23
NR3706--MA0482.1.Gata4	chr2	127923473	127923483	+	0.000	0.000	Merged-chr2-127923410-36
NR5480--MA1104.1.GATA6	chr6	129917827	129917839	-	0.000	0.000	Merged-chr6-129917853-39
NR1070--MA0482.1.Gata4	chr11	63148510	63148520	+	0.000	0.000	Merged-chr11-63148506-21
NR2118--MA0482.1.Gata4	chr14	123015952	123015962	+	0.000	0.000	Merged-chr14-123015903-11
NR2599--MA0035.3.Gata1	chr16	93746721	93746731	-	0.000	0.000	Merged-chr16-93746709-33
NR1654--MA0766.1.GATA5	chr13	40924137	40924144	-	0.000	0.000	Merged-chr13-40924154-14
NR5190--MA0036.3.GATA2	chr6	33051809	33051819	-	0.000	0.000	Merged-chr6-33051908-11
NR863--MA0036.3.GATA2	chr10	117861196	117861206	+	0.000	0.000	Merged-chr10-117861044-50
NR6219--MA0482.1.Gata4	chr8	114879813	114879823	-	0.000	0.000	Merged-chr8-114879936-19
NR1073--MA0035.3.Gata1	chr11	63148509	63148519	+	0.000	0.000	Merged-chr11-63148506-21
NR5373--MA0140.2.GATA1::TAL1	chr6	108606935	108606952	+	0.000	0.000	Merged-chr6-108607013-11
NR3980--MA0482.1.Gata4	chr3	60422496	60422506	+	0.000	0.000	Merged-chr3-60422418-15
NR1562--MA0035.3.Gata1	chr12	118255860	118255870	-	0.000	0.000	Merged-chr12-118255780-45
NR5487--MA0036.3.GATA2	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR5801--MA0482.1.Gata4	chr7	97042370	97042380	+	0.000	0.000	Merged-chr7-97042218-26
NR3897--MA0482.1.Gata4	chr2	181497622	181497632	+	0.000	0.000	Merged-chr2-181497766-4
NR3592--MA0482.1.Gata4	chr2	102812791	102812801	-	0.000	0.000	Merged-chr2-102812992-26
NR2759--MA0037.3.GATA3	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR5923--MA0482.1.Gata4	chr7	119836236	119836246	+	0.000	0.000	Merged-chr7-119836348-71
NR5804--MA0035.3.Gata1	chr7	97042369	97042379	+	0.000	0.000	Merged-chr7-97042218-26
NR430--MA0766.1.GATA5	chr1	171643757	171643764	-	0.000	0.000	Merged-chr1-171643793-46
NR1115--MA0766.1.GATA5	chr11	79060215	79060222	+	0.000	0.000	Merged-chr11-79060117-18
NR5894--MA0035.3.Gata1	chr7	114616934	114616944	-	0.000	0.000	Merged-chr7-114616980-17
NR3707--MA1104.1.GATA6	chr2	127923471	127923483	-	0.000	0.000	Merged-chr2-127923410-36
NR1071--MA1104.1.GATA6	chr11	63148508	63148520	-	0.000	0.000	Merged-chr11-63148506-21
NR4356--MA0140.2.GATA1::TAL1	chr4	4790327	4790344	-	0.000	0.000	Merged-chr4-4790293-30
NR356--MA0037.3.GATA3	chr1	161794946	161794953	-	0.000	0.000	Merged-chr1-161794797-65
NR2119--MA1104.1.GATA6	chr14	123015950	123015962	-	0.000	0.000	Merged-chr14-123015903-11
NR5774--MA0482.1.Gata4	chr7	80782189	80782199	-	0.000	0.000	Merged-chr7-80782374-50
NR4962--MA0766.1.GATA5	chr5	96200474	96200481	+	0.000	0.000	Merged-chr5-96200420-10
NR6169--MA0036.3.GATA2	chr8	86773014	86773024	-	0.000	0.000	Merged-chr8-86773052-11
NR1878--MA1104.1.GATA6	chr14	15770133	15770145	+	0.000	0.000	Merged-chr14-15770075-60
NR3322--MA0035.3.Gata1	chr2	11617066	11617076	+	0.000	0.000	Merged-chr2-11617013-39
NR5686--MA0766.1.GATA5	chr7	45592270	45592277	-	0.000	0.000	Merged-chr7-45592111-34
NR1774--MA0482.1.Gata4	chr13	93771500	93771510	-	0.000	0.000	Merged-chr13-93771362-1
NR1655--MA0035.3.Gata1	chr13	40924136	40924146	+	0.000	0.000	Merged-chr13-40924154-14
NR622--MA0035.3.Gata1	chr10	26229621	26229631	+	0.000	0.000	Merged-chr10-26229708-29
NR5802--MA1104.1.GATA6	chr7	97042368	97042380	-	0.000	0.000	Merged-chr7-97042218-26
NR2751--MA0766.1.GATA5	chr17	47564806	47564813	-	0.000	0.000	Merged-chr17-47564757-20
NR3593--MA1104.1.GATA6	chr2	102812791	102812803	+	0.000	0.000	Merged-chr2-102812992-26
NR4795--MA0036.3.GATA2	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR5583--MA0482.1.Gata4	chr6	146434324	146434334	-	0.000	0.000	Merged-chr6-146434496-35
NR5440--MA0482.1.Gata4	chr6	124901074	124901084	+	0.000	0.000	Merged-chr6-124900946-82
NR3022--MA0035.3.Gata1	chr18	73765131	73765141	+	0.000	0.000	Merged-chr18-73765273-28
NR5277--MA0766.1.GATA5	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR3597--MA0766.1.GATA5	chr2	102812794	102812801	+	0.000	0.000	Merged-chr2-102812992-26
NR5775--MA1104.1.GATA6	chr7	80782189	80782201	+	0.000	0.000	Merged-chr7-80782374-50
NR635--MA0036.3.GATA2	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR5214--MA0482.1.Gata4	chr6	41163687	41163697	-	0.000	0.000	Merged-chr6-41163628-13
NR431--MA0035.3.Gata1	chr1	171643756	171643766	+	0.000	0.000	Merged-chr1-171643793-46
NR1116--MA0035.3.Gata1	chr11	79060213	79060223	-	0.000	0.000	Merged-chr11-79060117-18
NR6672--MA0036.3.GATA2	chr9	123931829	123931839	+	0.000	0.000	Merged-chr9-123931993-21
NR3228--MA0766.1.GATA5	chr19	46613397	46613404	-	0.000	0.000	Merged-chr19-46613309-39
NR2029--MA1104.1.GATA6	chr14	78687783	78687795	-	0.000	0.000	Merged-chr14-78687892-42
NR3157--MA0035.3.Gata1	chr19	27967751	27967761	+	0.000	0.000	Merged-chr19-27967760-35
NR858--MA0035.3.Gata1	chr10	117665804	117665814	-	0.000	0.000	Merged-chr10-117665862-11
NR2626--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR28--MA0482.1.Gata4	chr1	38694228	38694238	-	0.000	0.000	Merged-chr1-38694375-50
NR5479--MA0482.1.Gata4	chr6	129917829	129917839	+	0.000	0.000	Merged-chr6-129917853-39
NR5116--MA0036.3.GATA2	chr5	148596594	148596604	+	0.000	0.000	Merged-chr5-148596681-29
NR528--MA0766.1.GATA5	chr1	191102864	191102871	-	0.000	0.000	Merged-chr1-191102990-43
NR5687--MA0035.3.Gata1	chr7	45592269	45592279	+	0.000	0.000	Merged-chr7-45592111-34
NR4875--MA0036.3.GATA2	chr5	64568011	64568021	-	0.000	0.000	Merged-chr5-64568007-12
NR1227--MA0482.1.Gata4	chr11	107432477	107432487	+	0.000	0.000	Merged-chr11-107432419-10
NR3705--MA0037.3.GATA3	chr2	127923473	127923480	-	0.000	0.000	Merged-chr2-127923410-36
NR4851--MA0766.1.GATA5	chr5	53994580	53994587	-	0.000	0.000	Merged-chr5-53994753-10
NR6460--MA0035.3.Gata1	chr9	61630463	61630473	+	0.000	0.000	Merged-chr9-61630561-11
NR4474--MA0036.3.GATA2	chr4	89400518	89400528	-	0.000	0.000	Merged-chr4-89400416-12
NR5441--MA1104.1.GATA6	chr6	124901072	124901084	-	0.000	0.000	Merged-chr6-124900946-82
NR1078--MA0482.1.Gata4	chr11	64019454	64019464	-	0.000	0.000	Merged-chr11-64019417-11
NR6218--MA0037.3.GATA3	chr8	114879816	114879823	+	0.000	0.000	Merged-chr8-114879936-19
NR2760--MA0036.3.GATA2	chr17	50136228	50136238	+	0.000	0.000	Merged-chr17-50136209-46
NR2003--MA0035.3.Gata1	chr14	71120687	71120697	+	0.000	0.000	Merged-chr14-71120653-22
NR1823--MA0140.2.GATA1::TAL1	chr13	109923240	109923257	-	0.000	0.000	Merged-chr13-109923175-20
NR1236--MA1104.1.GATA6	chr11	108273197	108273209	+	0.000	0.000	Merged-chr11-108273264-114
NR6669--MA0140.2.GATA1::TAL1	chr9	123462031	123462048	+	0.000	0.000	Merged-chr9-123461997-47
NR5278--MA0035.3.Gata1	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR2120--MA0036.3.GATA2	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR861--MA0482.1.Gata4	chr10	117861197	117861207	+	0.000	0.000	Merged-chr10-117861044-50
NR6221--MA0036.3.GATA2	chr8	114879814	114879824	-	0.000	0.000	Merged-chr8-114879936-19
NR2750--MA1104.1.GATA6	chr17	47564804	47564816	-	0.000	0.000	Merged-chr17-47564757-20
NR5485--MA0482.1.Gata4	chr6	130102978	130102988	+	0.000	0.000	Merged-chr6-130103023-31
NR2255--MA0036.3.GATA2	chr15	85390172	85390182	-	0.000	0.000	Merged-chr15-85390141-30
NR5773--MA0037.3.GATA3	chr7	80782192	80782199	+	0.000	0.000	Merged-chr7-80782374-50
NR529--MA0035.3.Gata1	chr1	191102863	191102873	+	0.000	0.000	Merged-chr1-191102990-43
NR1175--MA0037.3.GATA3	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR5008--MA0140.2.GATA1::TAL1	chr5	107612440	107612457	-	0.000	0.000	Merged-chr5-107612497-14
NR5368--MA0482.1.Gata4	chr6	108606934	108606944	+	0.000	0.000	Merged-chr6-108607013-11
NR6651--MA0482.1.Gata4	chr9	118059237	118059247	+	0.000	0.000	Merged-chr9-118059304-13
NR2072--MA0036.3.GATA2	chr14	101477377	101477387	-	0.000	0.000	Merged-chr14-101477413-70
NR6160--MA0036.3.GATA2	chr8	83779752	83779762	+	0.000	0.000	Merged-chr8-83779707-23
NR2181--MA0036.3.GATA2	chr15	52570470	52570480	+	0.000	0.000	Merged-chr15-52570490-21
NR4936--MA0766.1.GATA5	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR862--MA1104.1.GATA6	chr10	117861195	117861207	-	0.000	0.000	Merged-chr10-117861044-50
NR1368--MA0482.1.Gata4	chr12	54568785	54568795	-	0.000	0.000	Merged-chr12-54568862-31
NR3227--MA0037.3.GATA3	chr19	46613397	46613404	-	0.000	0.000	Merged-chr19-46613309-39
NR2579--MA0035.3.Gata1	chr16	91388008	91388018	-	0.000	0.000	Merged-chr16-91387965-13
NR2402--MA0140.2.GATA1::TAL1	chr16	24826508	24826525	+	0.000	0.000	Merged-chr16-24826564-20
NR2338--MA0140.2.GATA1::TAL1	chr16	4583986	4584003	-	0.000	0.000	Merged-chr16-4584045-35
NR4360--MA0140.2.GATA1::TAL1	chr4	7751378	7751395	+	0.000	0.000	Merged-chr4-7751417-13
NR2396--MA0035.3.Gata1	chr16	24505192	24505202	+	0.000	0.000	Merged-chr16-24505080-36
NR2228--MA0766.1.GATA5	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR1794--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR3602--MA0035.3.Gata1	chr2	102852290	102852300	-	0.000	0.000	Merged-chr2-102852175-26
NR5369--MA1104.1.GATA6	chr6	108606932	108606944	-	0.000	0.000	Merged-chr6-108607013-11
NR6652--MA1104.1.GATA6	chr9	118059235	118059247	-	0.000	0.000	Merged-chr9-118059304-13
NR5478--MA0037.3.GATA3	chr6	129917829	129917836	-	0.000	0.000	Merged-chr6-129917853-39
NR337--MA0140.2.GATA1::TAL1	chr1	156574111	156574128	+	0.000	0.000	Merged-chr1-156574252-14
NR2577--MA1104.1.GATA6	chr16	91388007	91388019	+	0.000	0.000	Merged-chr16-91387965-13
NR1622--MA0140.2.GATA1::TAL1	chr13	30682010	30682027	-	0.000	0.000	Merged-chr13-30682181-38
NR4796--MA0035.3.Gata1	chr5	29901929	29901939	+	0.000	0.000	Merged-chr5-29901920-39
NR1369--MA1104.1.GATA6	chr12	54568785	54568797	+	0.000	0.000	Merged-chr12-54568862-31
NR2814--MA0037.3.GATA3	chr17	71192199	71192206	+	0.000	0.000	Merged-chr17-71192022-46
NR1372--MA0035.3.Gata1	chr12	54568786	54568796	-	0.000	0.000	Merged-chr12-54568862-31
NR3450--MA0766.1.GATA5	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR5744--MA0035.3.Gata1	chr7	72308182	72308192	+	0.000	0.000	Merged-chr7-72308227-31
NR2595--MA0482.1.Gata4	chr16	93746720	93746730	-	0.000	0.000	Merged-chr16-93746709-33
NR6171--MA0140.2.GATA1::TAL1	chr8	86773191	86773208	-	0.000	0.000	Merged-chr8-86773052-11
NR3600--MA1104.1.GATA6	chr2	102852289	102852301	+	0.000	0.000	Merged-chr2-102852175-26
NR6478--MA0482.1.Gata4	chr9	69034581	69034591	+	0.000	0.000	Merged-chr9-69034461-64
NR5481--MA0036.3.GATA2	chr6	129917828	129917838	+	0.000	0.000	Merged-chr6-129917853-39
NR2369--MA0482.1.Gata4	chr16	18075421	18075431	-	0.000	0.000	Merged-chr16-18075425-17
NR2749--MA0482.1.Gata4	chr17	47564806	47564816	+	0.000	0.000	Merged-chr17-47564757-20
NR6447--MA0035.3.Gata1	chr9	55283861	55283871	+	0.000	0.000	Merged-chr9-55283833-16
NR2243--MA1104.1.GATA6	chr15	82156630	82156642	-	0.000	0.000	Merged-chr15-82156630-19
NR4261--MA0140.2.GATA1::TAL1	chr3	138275948	138275965	+	0.000	0.000	Merged-chr3-138275806-1
NR2197--MA0035.3.Gata1	chr15	64155815	64155825	-	0.000	0.000	Merged-chr15-64155964-10
NR860--MA0037.3.GATA3	chr10	117861197	117861204	-	0.000	0.000	Merged-chr10-117861044-50
NR6208--MA0035.3.Gata1	chr8	111785483	111785493	-	0.000	0.000	Merged-chr8-111785274-13
NR3132--MA0035.3.Gata1	chr19	14668654	14668664	-	0.000	0.000	Merged-chr19-14668781-26
NR5919--MA0036.3.GATA2	chr7	117406493	117406503	-	0.000	0.000	Merged-chr7-117406595-16
NR2229--MA0035.3.Gata1	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR67--MA0037.3.GATA3	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR2186--MA0482.1.Gata4	chr15	59708010	59708020	+	0.000	0.000	Merged-chr15-59707926-13
NR5444--MA0035.3.Gata1	chr6	124901073	124901083	+	0.000	0.000	Merged-chr6-124900946-82
NR4935--MA0037.3.GATA3	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR5191--MA0766.1.GATA5	chr6	33051811	33051818	+	0.000	0.000	Merged-chr6-33051908-11
NR2152--MA0482.1.Gata4	chr15	31440061	31440071	+	0.000	0.000	Merged-chr15-31440136-19
NR5890--MA0482.1.Gata4	chr7	114616933	114616943	-	0.000	0.000	Merged-chr7-114616980-17
NR2596--MA1104.1.GATA6	chr16	93746720	93746732	+	0.000	0.000	Merged-chr16-93746709-33
NR3708--MA0036.3.GATA2	chr2	127923472	127923482	+	0.000	0.000	Merged-chr2-127923410-36
NR6479--MA1104.1.GATA6	chr9	69034579	69034591	-	0.000	0.000	Merged-chr9-69034461-64
NR1072--MA0036.3.GATA2	chr11	63148509	63148519	+	0.000	0.000	Merged-chr11-63148506-21
NR1301--MA0035.3.Gata1	chr11	119671178	119671188	-	0.000	0.000	Merged-chr11-119671227-50
NR3899--MA0035.3.Gata1	chr2	181497621	181497631	+	0.000	0.000	Merged-chr2-181497766-4
NR6445--MA1104.1.GATA6	chr9	55283860	55283872	-	0.000	0.000	Merged-chr9-55283833-16
NR5367--MA0037.3.GATA3	chr6	108606934	108606941	-	0.000	0.000	Merged-chr6-108607013-11
NR6650--MA0037.3.GATA3	chr9	118059237	118059244	-	0.000	0.000	Merged-chr9-118059304-13
NR3448--MA0037.3.GATA3	chr2	60845543	60845550	+	0.000	0.000	Merged-chr2-60845573-40
NR5925--MA0035.3.Gata1	chr7	119836235	119836245	+	0.000	0.000	Merged-chr7-119836348-71
NR4007--MA0140.2.GATA1::TAL1	chr3	75930336	75930353	+	0.000	0.000	Merged-chr3-75930291-55
NR5492--MA0035.3.Gata1	chr6	130136665	130136675	+	0.000	0.000	Merged-chr6-130136655-31
NR1651--MA0482.1.Gata4	chr13	40924137	40924147	+	0.000	0.000	Merged-chr13-40924154-14
NR1436--MA0035.3.Gata1	chr12	86309828	86309838	-	0.000	0.000	Merged-chr12-86310059-67
NR1367--MA0037.3.GATA3	chr12	54568788	54568795	+	0.000	0.000	Merged-chr12-54568862-31
NR5803--MA0036.3.GATA2	chr7	97042369	97042379	+	0.000	0.000	Merged-chr7-97042218-26
NR5370--MA0036.3.GATA2	chr6	108606933	108606943	+	0.000	0.000	Merged-chr6-108607013-11
NR6461--MA0140.2.GATA1::TAL1	chr9	61666292	61666309	+	0.000	0.000	Merged-chr9-61666327-39
NR6224--MA0140.2.GATA1::TAL1	chr8	114879805	114879822	-	0.000	0.000	Merged-chr8-114879936-19
NR5891--MA1104.1.GATA6	chr7	114616933	114616945	+	0.000	0.000	Merged-chr7-114616980-17
NR5805--MA0140.2.GATA1::TAL1	chr7	98797518	98797535	+	0.000	0.000	Merged-chr7-98797577-28
NR4089--MA0766.1.GATA5	chr3	103091917	103091924	+	0.000	0.000	Merged-chr3-103091976-34
NR5776--MA0036.3.GATA2	chr7	80782190	80782200	-	0.000	0.000	Merged-chr7-80782374-50
NR5490--MA1104.1.GATA6	chr6	130136664	130136676	-	0.000	0.000	Merged-chr6-130136655-31
NR865--MA0035.3.Gata1	chr10	117861196	117861206	+	0.000	0.000	Merged-chr10-117861044-50
NR30--MA0766.1.GATA5	chr1	38694231	38694238	+	0.000	0.000	Merged-chr1-38694375-50
NR1434--MA1104.1.GATA6	chr12	86309827	86309839	+	0.000	0.000	Merged-chr12-86310059-67
NR1112--MA0482.1.Gata4	chr11	79060212	79060222	-	0.000	0.000	Merged-chr11-79060117-18
NR2397--MA0037.3.GATA3	chr16	24826503	24826510	-	0.000	0.000	Merged-chr16-24826564-20
NR5513--MA0766.1.GATA5	chr6	131276830	131276837	-	0.000	0.000	Merged-chr6-131276753-31
NR1652--MA1104.1.GATA6	chr13	40924135	40924147	-	0.000	0.000	Merged-chr13-40924154-14
NR5489--MA0035.3.Gata1	chr6	130102977	130102987	+	0.000	0.000	Merged-chr6-130103023-31
NR6444--MA0140.2.GATA1::TAL1	chr9	53773600	53773617	-	0.000	0.000	Merged-chr9-53773717-9
NR5683--MA0482.1.Gata4	chr7	45592270	45592280	+	0.000	0.000	Merged-chr7-45592111-34
NR4022--MA0037.3.GATA3	chr3	84849059	84849066	+	0.000	0.000	Merged-chr3-84848964-30
NR2594--MA0037.3.GATA3	chr16	93746723	93746730	+	0.000	0.000	Merged-chr16-93746709-33
NR5696--MA0482.1.Gata4	chr7	47113493	47113503	-	0.000	0.000	Merged-chr7-47113657-15
NR6477--MA0037.3.GATA3	chr9	69034581	69034588	-	0.000	0.000	Merged-chr9-69034461-64
NR6673--MA0766.1.GATA5	chr9	123931830	123931837	-	0.000	0.000	Merged-chr9-123931993-21
NR2371--MA0035.3.Gata1	chr16	18075422	18075432	-	0.000	0.000	Merged-chr16-18075425-17
NR5699--MA0035.3.Gata1	chr7	47113494	47113504	-	0.000	0.000	Merged-chr7-47113657-15
NR2480--MA0035.3.Gata1	chr16	52132921	52132931	+	0.000	0.000	Merged-chr16-52133067-26
NR2748--MA0037.3.GATA3	chr17	47564806	47564813	-	0.000	0.000	Merged-chr17-47564757-20
NR5117--MA0766.1.GATA5	chr5	148596595	148596602	-	0.000	0.000	Merged-chr5-148596681-29
NR1128--MA0036.3.GATA2	chr11	83550290	83550300	+	0.000	0.000	Merged-chr11-83550444-44
NR1113--MA1104.1.GATA6	chr11	79060212	79060224	+	0.000	0.000	Merged-chr11-79060117-18
