#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR3616--MA0482.1.Gata4	chr2	165854788	165854798	-	0.000	0.000	Merged-chr2-165854688-17
NR2651--MA0037.3.GATA3	chr17	23843992	23843999	+	0.000	0.000	Merged-chr17-23844076-33
NR1403--MA0140.2.GATA1::TAL1	chr12	91604380	91604397	+	0.000	0.000	Merged-chr12-91604478-1
NR2881--MA0766.1.GATA5	chr18	55107111	55107118	-	0.000	0.000	Merged-chr18-55107186-34
NR4670--MA0766.1.GATA5	chr5	122232124	122232131	+	0.000	0.000	Merged-chr5-122232202-28
NR44--MA0482.1.Gata4	chr1	35653567	35653577	-	0.000	0.000	Merged-chr1-35653441-55
NR3618--MA0140.2.GATA1::TAL1	chr2	165854780	165854797	-	0.000	0.000	Merged-chr2-165854688-17
NR2363--MA0766.1.GATA5	chr16	10676961	10676968	+	0.000	0.000	Merged-chr16-10676780-15
NR571--MA0482.1.Gata4	chr10	11229787	11229797	+	0.000	0.000	Merged-chr10-11229693-10
NR5062--MA0140.2.GATA1::TAL1	chr6	134217955	134217972	-	0.000	0.000	Merged-chr6-134217908-11
NR3035--MA0035.3.Gata1	chr19	20799743	20799753	+	0.000	0.000	Merged-chr19-20799751-13
NR2956--MA0035.3.Gata1	chr18	80861905	80861915	-	0.000	0.000	Merged-chr18-80862030-12
NR5989--MA0482.1.Gata4	chr9	95113475	95113485	+	0.000	0.000	Merged-chr9-95113538-34
NR3945--MA0140.2.GATA1::TAL1	chr3	135513419	135513436	-	0.000	0.000	Merged-chr3-135513515-51
NR5349--MA0482.1.Gata4	chr7	113419584	113419594	-	0.000	0.000	Merged-chr7-113419557-35
NR58--MA1104.1.GATA6	chr1	39702782	39702794	-	0.000	0.000	Merged-chr1-39702774-23
NR2882--MA0035.3.Gata1	chr18	55107110	55107120	+	0.000	0.000	Merged-chr18-55107186-34
NR4416--MA0037.3.GATA3	chr4	150517582	150517589	-	0.000	0.000	Merged-chr4-150517532-35
NR855--MA0766.1.GATA5	chr10	117377488	117377495	-	0.000	0.000	Merged-chr10-117377577-5
NR5357--MA0766.1.GATA5	chr7	114095575	114095582	+	0.000	0.000	Merged-chr7-114095651-34
NR1592--MA0037.3.GATA3	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR3638--MA0035.3.Gata1	chr2	174018224	174018234	-	0.000	0.000	Merged-chr2-174018150-40
NR120--MA0482.1.Gata4	chr1	66987717	66987727	+	0.000	0.000	Merged-chr1-66987794-41
NR5068--MA0036.3.GATA2	chr6	135418445	135418455	+	0.000	0.000	Merged-chr6-135418528-77
NR5339--MA0036.3.GATA2	chr7	112055893	112055903	-	0.000	0.000	Merged-chr7-112055911-9
NR4259--MA0037.3.GATA3	chr4	98282497	98282504	-	0.000	0.000	Merged-chr4-98282479-46
NR1741--MA0140.2.GATA1::TAL1	chr13	92629840	92629857	-	0.000	0.000	Merged-chr13-92629769-12
NR1066--MA1104.1.GATA6	chr11	70265523	70265535	-	0.000	0.000	Merged-chr11-70265494-15
NR258--MA0035.3.Gata1	chr1	118403837	118403847	+	0.000	0.000	Merged-chr1-118403887-21
NR572--MA0035.3.Gata1	chr10	11229786	11229796	+	0.000	0.000	Merged-chr10-11229693-10
NR4262--MA0036.3.GATA2	chr4	98282496	98282506	+	0.000	0.000	Merged-chr4-98282479-46
NR856--MA0035.3.Gata1	chr10	117377487	117377497	+	0.000	0.000	Merged-chr10-117377577-5
NR1179--MA0766.1.GATA5	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR2851--MA1104.1.GATA6	chr18	43393430	43393442	-	0.000	0.000	Merged-chr18-43393382-40
NR121--MA1104.1.GATA6	chr1	66987715	66987727	-	0.000	0.000	Merged-chr1-66987794-41
NR4201--MA0482.1.Gata4	chr4	86725372	86725382	+	0.000	0.000	Merged-chr4-86725378-12
NR5988--MA0037.3.GATA3	chr9	95113475	95113482	-	0.000	0.000	Merged-chr9-95113538-34
NR1321--MA0766.1.GATA5	chr12	69446045	69446052	+	0.000	0.000	Merged-chr12-69446107-1
NR1882--MA0035.3.Gata1	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR3299--MA0140.2.GATA1::TAL1	chr2	70425872	70425889	+	0.000	0.000	Merged-chr2-70425902-24
NR5970--MA0035.3.Gata1	chr9	88332498	88332508	-	0.000	0.000	Merged-chr9-88332643-26
NR5348--MA0037.3.GATA3	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR1717--MA0036.3.GATA2	chr13	90886326	90886336	-	0.000	0.000	Merged-chr13-90886172-1
NR5991--MA0036.3.GATA2	chr9	95113474	95113484	+	0.000	0.000	Merged-chr9-95113538-34
NR4202--MA1104.1.GATA6	chr4	86725370	86725382	-	0.000	0.000	Merged-chr4-86725378-12
NR5710--MA0035.3.Gata1	chr8	124658088	124658098	+	0.000	0.000	Merged-chr8-124658101-13
NR5351--MA0036.3.GATA2	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR1178--MA0037.3.GATA3	chr11	106057070	106057077	-	0.000	0.000	Merged-chr11-106057103-42
NR1322--MA0035.3.Gata1	chr12	69446043	69446053	-	0.000	0.000	Merged-chr12-69446107-1
NR4419--MA0036.3.GATA2	chr4	150517581	150517591	+	0.000	0.000	Merged-chr4-150517532-35
NR1595--MA0036.3.GATA2	chr13	41683053	41683063	+	0.000	0.000	Merged-chr13-41683049-20
NR2558--MA0482.1.Gata4	chr16	92995630	92995640	+	0.000	0.000	Merged-chr16-92995449-20
NR639--MA1104.1.GATA6	chr10	39764910	39764922	-	0.000	0.000	Merged-chr10-39764888-24
NR5847--MA0766.1.GATA5	chr9	57866816	57866823	-	0.000	0.000	Merged-chr9-57866692-28
NR5969--MA0766.1.GATA5	chr9	88332500	88332507	+	0.000	0.000	Merged-chr9-88332643-26
NR4200--MA0037.3.GATA3	chr4	86725372	86725379	-	0.000	0.000	Merged-chr4-86725378-12
NR5070--MA0035.3.Gata1	chr6	135418445	135418455	+	0.000	0.000	Merged-chr6-135418528-77
NR46--MA0035.3.Gata1	chr1	35653568	35653578	-	0.000	0.000	Merged-chr1-35653441-55
NR2559--MA1104.1.GATA6	chr16	92995628	92995640	-	0.000	0.000	Merged-chr16-92995449-20
NR4207--MA0140.2.GATA1::TAL1	chr4	86725373	86725390	+	0.000	0.000	Merged-chr4-86725378-12
NR5356--MA0482.1.Gata4	chr7	114095572	114095582	-	0.000	0.000	Merged-chr7-114095651-34
NR59--MA0036.3.GATA2	chr1	39702783	39702793	+	0.000	0.000	Merged-chr1-39702774-23
NR60--MA0035.3.Gata1	chr1	39702783	39702793	+	0.000	0.000	Merged-chr1-39702774-23
NR3145--MA0482.1.Gata4	chr2	18897974	18897984	-	0.000	0.000	Merged-chr2-18898046-21
NR3034--MA0036.3.GATA2	chr19	20799743	20799753	+	0.000	0.000	Merged-chr19-20799751-13
NR5728--MA0482.1.Gata4	chr9	5311522	5311532	+	0.000	0.000	Merged-chr9-5311572-34
NR640--MA0035.3.Gata1	chr10	39764911	39764921	+	0.000	0.000	Merged-chr10-39764888-24
NR4210--MA0766.1.GATA5	chr4	87998329	87998336	+	0.000	0.000	Merged-chr4-87998098-18
NR4687--MA0140.2.GATA1::TAL1	chr5	137103354	137103371	+	0.000	0.000	Merged-chr5-137103369-20
NR4723--MA0036.3.GATA2	chr5	146861768	146861778	+	0.000	0.000	Merged-chr5-146861818-11
NR4771--MA0035.3.Gata1	chr6	37455628	37455638	-	0.000	0.000	Merged-chr6-37455816-24
NR2652--MA0766.1.GATA5	chr17	23843992	23843999	+	0.000	0.000	Merged-chr17-23844076-33
NR119--MA0037.3.GATA3	chr1	66987717	66987724	-	0.000	0.000	Merged-chr1-66987794-41
NR1067--MA0036.3.GATA2	chr11	70265524	70265534	+	0.000	0.000	Merged-chr11-70265494-15
NR5729--MA1104.1.GATA6	chr9	5311520	5311532	-	0.000	0.000	Merged-chr9-5311572-34
NR5069--MA0766.1.GATA5	chr6	135418446	135418453	-	0.000	0.000	Merged-chr6-135418528-77
NR4420--MA0766.1.GATA5	chr4	150517582	150517589	-	0.000	0.000	Merged-chr4-150517532-35
NR2740--MA0766.1.GATA5	chr17	70702519	70702526	-	0.000	0.000	Merged-chr17-70702396-15
NR2557--MA0037.3.GATA3	chr16	92995630	92995637	-	0.000	0.000	Merged-chr16-92995449-20
NR852--MA0482.1.Gata4	chr10	117377488	117377498	+	0.000	0.000	Merged-chr10-117377577-5
NR122--MA0036.3.GATA2	chr1	66987716	66987726	+	0.000	0.000	Merged-chr1-66987794-41
NR2560--MA0036.3.GATA2	chr16	92995629	92995639	+	0.000	0.000	Merged-chr16-92995449-20
NR4773--MA0766.1.GATA5	chr6	37455686	37455693	-	0.000	0.000	Merged-chr6-37455816-24
NR4263--MA0766.1.GATA5	chr4	98282497	98282504	-	0.000	0.000	Merged-chr4-98282479-46
NR4208--MA0037.3.GATA3	chr4	87998329	87998336	+	0.000	0.000	Merged-chr4-87998098-18
NR2440--MA0766.1.GATA5	chr16	44294066	44294073	-	0.000	0.000	Merged-chr16-44294172-8
NR2302--MA0482.1.Gata4	chr15	94235270	94235280	-	0.000	0.000	Merged-chr15-94235397-15
NR5338--MA0482.1.Gata4	chr7	112055892	112055902	-	0.000	0.000	Merged-chr7-112055911-9
NR853--MA1104.1.GATA6	chr10	117377486	117377498	-	0.000	0.000	Merged-chr10-117377577-5
NR5355--MA0037.3.GATA3	chr7	114095575	114095582	+	0.000	0.000	Merged-chr7-114095651-34
NR2361--MA0035.3.Gata1	chr16	10676897	10676907	-	0.000	0.000	Merged-chr16-10676780-15
NR4421--MA0035.3.Gata1	chr4	150517581	150517591	+	0.000	0.000	Merged-chr4-150517532-35
NR4662--MA0482.1.Gata4	chr5	114681319	114681329	-	0.000	0.000	Merged-chr5-114681129-21
NR2446--MA1104.1.GATA6	chr16	45347091	45347103	+	0.000	0.000	Merged-chr16-45346908-42
NR4203--MA0036.3.GATA2	chr4	86725371	86725381	+	0.000	0.000	Merged-chr4-86725378-12
NR5727--MA0037.3.GATA3	chr9	5311522	5311529	-	0.000	0.000	Merged-chr9-5311572-34
NR1509--MA1104.1.GATA6	chr12	117679066	117679078	-	0.000	0.000	Merged-chr12-117679056-43
NR2384--MA0766.1.GATA5	chr16	15910474	15910481	+	0.000	0.000	Merged-chr16-15910429-9
NR4264--MA0035.3.Gata1	chr4	98282496	98282506	+	0.000	0.000	Merged-chr4-98282479-46
NR2878--MA0482.1.Gata4	chr18	55107111	55107121	+	0.000	0.000	Merged-chr18-55107186-34
NR1881--MA0036.3.GATA2	chr14	7994568	7994578	-	0.000	0.000	Merged-chr14-7994545-46
NR2438--MA1104.1.GATA6	chr16	44294064	44294076	-	0.000	0.000	Merged-chr16-44294172-8
NR5730--MA0036.3.GATA2	chr9	5311521	5311531	+	0.000	0.000	Merged-chr9-5311572-34
NR5992--MA0766.1.GATA5	chr9	95113475	95113482	-	0.000	0.000	Merged-chr9-95113538-34
NR1581--MA0140.2.GATA1::TAL1	chr13	36214106	36214123	+	0.000	0.000	Merged-chr13-36214295-21
NR5352--MA0766.1.GATA5	chr7	113419587	113419594	+	0.000	0.000	Merged-chr7-113419557-35
NR4772--MA0037.3.GATA3	chr6	37455686	37455693	-	0.000	0.000	Merged-chr6-37455816-24
NR851--MA0037.3.GATA3	chr10	117377488	117377495	-	0.000	0.000	Merged-chr10-117377577-5
NR2068--MA0140.2.GATA1::TAL1	chr14	103017227	103017244	-	0.000	0.000	Merged-chr14-103017290-44
NR2879--MA1104.1.GATA6	chr18	55107109	55107121	-	0.000	0.000	Merged-chr18-55107186-34
NR1596--MA0766.1.GATA5	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR4206--MA0035.3.Gata1	chr4	86725381	86725391	-	0.000	0.000	Merged-chr4-86725378-12
NR5993--MA0035.3.Gata1	chr9	95113474	95113484	+	0.000	0.000	Merged-chr9-95113538-34
NR3617--MA0035.3.Gata1	chr2	165854789	165854799	-	0.000	0.000	Merged-chr2-165854688-17
NR2908--MA0140.2.GATA1::TAL1	chr18	65327268	65327285	+	0.000	0.000	Merged-chr18-65327246-34
NR3028--MA0140.2.GATA1::TAL1	chr19	18787896	18787913	-	0.000	0.000	Merged-chr19-18787817-15
NR5340--MA0035.3.Gata1	chr7	112055893	112055903	-	0.000	0.000	Merged-chr7-112055911-9
NR1361--MA0035.3.Gata1	chr12	83929662	83929672	-	0.000	0.000	Merged-chr12-83929616-29
NR2436--MA0037.3.GATA3	chr16	44294066	44294073	-	0.000	0.000	Merged-chr16-44294172-8
NR5353--MA0035.3.Gata1	chr7	113419585	113419595	-	0.000	0.000	Merged-chr7-113419557-35
NR2383--MA0037.3.GATA3	chr16	15910474	15910481	+	0.000	0.000	Merged-chr16-15910429-9
NR1634--MA0482.1.Gata4	chr13	55528020	55528030	+	0.000	0.000	Merged-chr13-55528165-11
NR4661--MA0037.3.GATA3	chr5	114681322	114681329	+	0.000	0.000	Merged-chr5-114681129-21
NR45--MA0036.3.GATA2	chr1	35653568	35653578	-	0.000	0.000	Merged-chr1-35653441-55
NR3155--MA0035.3.Gata1	chr2	22721880	22721890	+	0.000	0.000	Merged-chr2-22721936-56
NR5966--MA0482.1.Gata4	chr9	88332497	88332507	-	0.000	0.000	Merged-chr9-88332643-26
NR1597--MA0035.3.Gata1	chr13	41683053	41683063	+	0.000	0.000	Merged-chr13-41683049-20
NR4851--MA0140.2.GATA1::TAL1	chr6	82640451	82640468	-	0.000	0.000	Merged-chr6-82640375-11
NR4209--MA1104.1.GATA6	chr4	87998326	87998338	+	0.000	0.000	Merged-chr4-87998098-18
NR2877--MA0037.3.GATA3	chr18	55107111	55107118	-	0.000	0.000	Merged-chr18-55107186-34
NR2490--MA0140.2.GATA1::TAL1	chr16	59555924	59555941	-	0.000	0.000	Merged-chr16-59555882-6
NR2059--MA0140.2.GATA1::TAL1	chr14	101478877	101478894	+	0.000	0.000	Merged-chr14-101478839-3
NR965--MA0036.3.GATA2	chr11	17192580	17192590	-	0.000	0.000	Merged-chr11-17192459-30
NR978--MA0036.3.GATA2	chr11	22936749	22936759	-	0.000	0.000	Merged-chr11-22936648-30
NR2359--MA1104.1.GATA6	chr16	10676896	10676908	+	0.000	0.000	Merged-chr16-10676780-15
NR2880--MA0036.3.GATA2	chr18	55107110	55107120	+	0.000	0.000	Merged-chr18-55107186-34
NR2739--MA0037.3.GATA3	chr17	70702519	70702526	-	0.000	0.000	Merged-chr17-70702396-15
NR5967--MA1104.1.GATA6	chr9	88332497	88332509	+	0.000	0.000	Merged-chr9-88332643-26
NR1318--MA0482.1.Gata4	chr12	69446042	69446052	-	0.000	0.000	Merged-chr12-69446107-1
NR1068--MA0766.1.GATA5	chr11	70265525	70265532	-	0.000	0.000	Merged-chr11-70265494-15
NR3033--MA0482.1.Gata4	chr19	20799744	20799754	+	0.000	0.000	Merged-chr19-20799751-13
NR4663--MA0766.1.GATA5	chr5	114681322	114681329	+	0.000	0.000	Merged-chr5-114681129-21
NR2954--MA0482.1.Gata4	chr18	80861904	80861914	-	0.000	0.000	Merged-chr18-80862030-12
