#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR4746--MA0089.1.MAFG::NFE2L1	chr2	102733394	102733399	+	0.000	0.000	Merged-chr2-102733347-57
NR8106--MA0496.2.MAFK	chr9	48538218	48538236	-	0.000	0.000	Merged-chr9-48538454-59
NR4233--MA0591.1.Bach1::Mafk	chr19	16255567	16255581	+	0.000	0.000	Merged-chr19-16255427-25
NR8245--MA0496.2.MAFK	chr9	83564271	83564289	-	0.000	0.000	Merged-chr9-83564254-44
NR232--MA0501.1.MAF::NFE2	chr1	92119347	92119361	+	0.000	0.000	Merged-chr1-92119439-48
NR7730--MA0089.1.MAFG::NFE2L1	chr8	76902051	76902056	-	0.000	0.000	Merged-chr8-76902143-41
NR5786--MA0089.1.MAFG::NFE2L1	chr4	89688678	89688683	-	0.000	0.000	Merged-chr4-89688881-55
NR6512--MA0591.1.Bach1::Mafk	chr5	137870853	137870867	+	0.000	0.000	Merged-chr5-137870793-17
NR5407--MA0089.1.MAFG::NFE2L1	chr3	101651486	101651491	+	0.000	0.000	Merged-chr3-101651434-38
NR7525--MA0117.2.Mafb	chr7	132765368	132765379	+	0.000	0.000	Merged-chr7-132765248-56
NR4054--MA0501.1.MAF::NFE2	chr18	46381134	46381148	-	0.000	0.000	Merged-chr18-46381195-31
NR8243--MA0501.1.MAF::NFE2	chr9	83564276	83564290	+	0.000	0.000	Merged-chr9-83564254-44
NR7769--MA0089.1.MAFG::NFE2L1	chr8	86052138	86052143	-	0.000	0.000	Merged-chr8-86052123-41
NR516--MA0089.1.MAFG::NFE2L1	chr1	181257724	181257729	+	0.000	0.000	Merged-chr1-181257828-3
NR2215--MA0089.1.MAFG::NFE2L1	chr13	43775259	43775264	+	0.000	0.000	Merged-chr13-43775108-65
NR5129--MA0089.1.MAFG::NFE2L1	chr2	170247903	170247908	+	0.000	0.000	Merged-chr2-170247949-28
NR4766--MA0089.1.MAFG::NFE2L1	chr2	114059831	114059836	-	0.000	0.000	Merged-chr2-114059851-34
NR124--MA0495.2.MAFF	chr1	64486460	64486480	-	0.000	0.000	Merged-chr1-64486540-36
NR2361--MA0495.2.MAFF	chr13	76129008	76129028	-	0.000	0.000	Merged-chr13-76128854-26
NR2363--MA0501.1.MAF::NFE2	chr13	76129014	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR4951--MA0089.1.MAFG::NFE2L1	chr2	132004839	132004844	+	0.000	0.000	Merged-chr2-132004928-41
NR3833--MA0089.1.MAFG::NFE2L1	chr17	74864912	74864917	-	0.000	0.000	Merged-chr17-74864979-18
NR1774--MA0089.1.MAFG::NFE2L1	chr12	25306111	25306116	-	0.000	0.000	Merged-chr12-25306142-51
NR4234--MA0501.1.MAF::NFE2	chr19	16255570	16255584	+	0.000	0.000	Merged-chr19-16255427-25
NR4309--MA0495.2.MAFF	chr19	33429569	33429589	-	0.000	0.000	Merged-chr19-33429713-40
NR8030--MA0659.1.MAFG	chr9	31271515	31271535	+	0.000	0.000	Merged-chr9-31271372-36
NR4952--MA0591.1.Bach1::Mafk	chr2	132004830	132004844	-	0.000	0.000	Merged-chr2-132004928-41
NR3109--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR305--MA0591.1.Bach1::Mafk	chr1	127345063	127345077	+	0.000	0.000	Merged-chr1-127345077-51
NR7096--MA0089.1.MAFG::NFE2L1	chr6	146081106	146081111	-	0.000	0.000	Merged-chr6-146081045-99
NR3239--MA0117.2.Mafb	chr16	10683551	10683562	+	0.000	0.000	Merged-chr16-10683625-55
NR7630--MA0659.1.MAFG	chr8	33968527	33968547	-	0.000	0.000	Merged-chr8-33968508-27
NR6845--MA0591.1.Bach1::Mafk	chr6	88718181	88718195	+	0.000	0.000	Merged-chr6-88718305-41
NR1613--MA0591.1.Bach1::Mafk	chr11	115128674	115128688	-	0.000	0.000	Merged-chr11-115128624-38
NR2699--MA0591.1.Bach1::Mafk	chr14	59553428	59553442	+	0.000	0.000	Merged-chr14-59553394-22
NR4311--MA0591.1.Bach1::Mafk	chr19	33429572	33429586	+	0.000	0.000	Merged-chr19-33429713-40
NR3602--MA0117.2.Mafb	chr17	17845681	17845692	+	0.000	0.000	Merged-chr17-17845619-46
NR7092--MA0089.1.MAFG::NFE2L1	chr6	145374573	145374578	-	0.000	0.000	Merged-chr6-145374595-4
NR6317--MA0659.1.MAFG	chr5	92348950	92348970	+	0.000	0.000	Merged-chr5-92348973-52
NR5449--MA0089.1.MAFG::NFE2L1	chr3	115729335	115729340	+	0.000	0.000	Merged-chr3-115729400-55
NR432--MA0089.1.MAFG::NFE2L1	chr1	160765865	160765870	-	0.000	0.000	Merged-chr1-160765870-25
NR6324--MA0495.2.MAFF	chr5	92353778	92353798	-	0.000	0.000	Merged-chr5-92353751-46
NR1896--MA0089.1.MAFG::NFE2L1	chr12	76950450	76950455	+	0.000	0.000	Merged-chr12-76950525-26
NR7790--MA0495.2.MAFF	chr8	91395653	91395673	-	0.000	0.000	Merged-chr8-91395862-46
NR3637--MA0495.2.MAFF	chr17	26572479	26572499	+	0.000	0.000	Merged-chr17-26572396-49
NR7112--MA0659.1.MAFG	chr6	148436634	148436654	-	0.000	0.000	Merged-chr6-148436541-68
NR3639--MA0591.1.Bach1::Mafk	chr17	26572482	26572496	-	0.000	0.000	Merged-chr17-26572396-49
NR1802--MA0496.2.MAFK	chr12	36241394	36241412	-	0.000	0.000	Merged-chr12-36241330-19
NR26--MA0089.1.MAFG::NFE2L1	chr1	20740624	20740629	+	0.000	0.000	Merged-chr1-20740658-39
NR554--MA0089.1.MAFG::NFE2L1	chr1	191259313	191259318	-	0.000	0.000	Merged-chr1-191259374-46
NR1048--MA0089.1.MAFG::NFE2L1	chr10	119083888	119083893	-	0.000	0.000	Merged-chr10-119083697-27
NR2642--MA0089.1.MAFG::NFE2L1	chr14	46578307	46578312	+	0.000	0.000	Merged-chr14-46578431-37
NR8241--MA0495.2.MAFF	chr9	83564270	83564290	-	0.000	0.000	Merged-chr9-83564254-44
NR4727--MA0089.1.MAFG::NFE2L1	chr2	91835340	91835345	+	0.000	0.000	Merged-chr2-91835374-51
NR3920--MA0495.2.MAFF	chr17	88213760	88213780	+	0.000	0.000	Merged-chr17-88213709-19
NR2364--MA0496.2.MAFK	chr13	76129009	76129027	+	0.000	0.000	Merged-chr13-76128854-26
NR8253--MA0089.1.MAFG::NFE2L1	chr9	86618231	86618236	-	0.000	0.000	Merged-chr9-86618128-57
NR3482--MA0089.1.MAFG::NFE2L1	chr16	89872268	89872273	+	0.000	0.000	Merged-chr16-89872318-26
NR4470--MA0117.2.Mafb	chr2	8965118	8965129	+	0.000	0.000	Merged-chr2-8965212-53
NR3507--MA0089.1.MAFG::NFE2L1	chr16	92744079	92744084	+	0.000	0.000	Merged-chr16-92743989-33
NR4316--MA0496.2.MAFK	chr19	33429570	33429588	+	0.000	0.000	Merged-chr19-33429713-40
NR6319--MA0501.1.MAF::NFE2	chr5	92348956	92348970	+	0.000	0.000	Merged-chr5-92348973-52
NR6885--MA0089.1.MAFG::NFE2L1	chr6	108341123	108341128	+	0.000	0.000	Merged-chr6-108341032-57
NR3110--MA0591.1.Bach1::Mafk	chr15	81308191	81308205	-	0.000	0.000	Merged-chr15-81308219-24
NR6313--MA0495.2.MAFF	chr5	92348950	92348970	+	0.000	0.000	Merged-chr5-92348973-52
NR7631--MA0496.2.MAFK	chr8	33968528	33968546	+	0.000	0.000	Merged-chr8-33968508-27
NR1847--MA0501.1.MAF::NFE2	chr12	54293415	54293429	-	0.000	0.000	Merged-chr12-54293472-68
NR7797--MA0591.1.Bach1::Mafk	chr8	91545805	91545819	-	0.000	0.000	Merged-chr8-91545805-43
NR2766--MA0117.2.Mafb	chr14	70272518	70272529	-	0.000	0.000	Merged-chr14-70272572-43
NR7110--MA0591.1.Bach1::Mafk	chr6	148436637	148436651	+	0.000	0.000	Merged-chr6-148436541-68
NR4501--MA0495.2.MAFF	chr2	19628289	19628309	+	0.000	0.000	Merged-chr2-19628399-27
NR6490--MA0089.1.MAFG::NFE2L1	chr5	134282694	134282699	+	0.000	0.000	Merged-chr5-134282688-60
NR1418--MA0501.1.MAF::NFE2	chr11	79071738	79071752	-	0.000	0.000	Merged-chr11-79071709-8
NR4745--MA0089.1.MAFG::NFE2L1	chr2	102701607	102701612	-	0.000	0.000	Merged-chr2-102701497-15
NR4503--MA0117.2.Mafb	chr2	19628298	19628309	-	0.000	0.000	Merged-chr2-19628399-27
NR104--MA0089.1.MAFG::NFE2L1	chr1	58311656	58311661	+	0.000	0.000	Merged-chr1-58311498-34
NR5128--MA0501.1.MAF::NFE2	chr2	170247792	170247806	+	0.000	0.000	Merged-chr2-170247949-28
NR8271--MA0089.1.MAFG::NFE2L1	chr9	94620560	94620565	+	0.000	0.000	Merged-chr9-94620464-1
NR7798--MA0501.1.MAF::NFE2	chr8	91545802	91545816	-	0.000	0.000	Merged-chr8-91545805-43
NR2700--MA0501.1.MAF::NFE2	chr14	59553431	59553445	+	0.000	0.000	Merged-chr14-59553394-22
NR700--MA0117.2.Mafb	chr10	42699120	42699131	+	0.000	0.000	Merged-chr10-42699170-35
NR7687--MA0501.1.MAF::NFE2	chr8	68674322	68674336	+	0.000	0.000	Merged-chr8-68674402-29
NR4769--MA0089.1.MAFG::NFE2L1	chr2	115610676	115610681	+	0.000	0.000	Merged-chr2-115610633-33
NR7113--MA0496.2.MAFK	chr6	148436635	148436653	+	0.000	0.000	Merged-chr6-148436541-68
NR6438--MA0591.1.Bach1::Mafk	chr5	117158699	117158713	-	0.000	0.000	Merged-chr5-117158818-32
NR4969--MA0089.1.MAFG::NFE2L1	chr2	140101416	140101421	+	0.000	0.000	Merged-chr2-140101246-37
NR8031--MA0659.1.MAFG	chr9	31271515	31271535	-	0.000	0.000	Merged-chr9-31271372-36
NR8105--MA0496.2.MAFK	chr9	48538218	48538236	+	0.000	0.000	Merged-chr9-48538454-59
NR2491--MA0089.1.MAFG::NFE2L1	chr13	107866816	107866821	+	0.000	0.000	Merged-chr13-107866970-30
NR6346--MA0089.1.MAFG::NFE2L1	chr5	96919260	96919265	+	0.000	0.000	Merged-chr5-96919308-24
NR5415--MA0089.1.MAFG::NFE2L1	chr3	103147269	103147274	-	0.000	0.000	Merged-chr3-103147089-19
NR7099--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR6318--MA0659.1.MAFG	chr5	92348950	92348970	-	0.000	0.000	Merged-chr5-92348973-52
NR6103--MA0659.1.MAFG	chr5	8075506	8075526	+	0.000	0.000	Merged-chr5-8075370-38
NR228--MA0591.1.Bach1::Mafk	chr1	92119344	92119358	+	0.000	0.000	Merged-chr1-92119439-48
NR4950--MA0089.1.MAFG::NFE2L1	chr2	132004797	132004802	+	0.000	0.000	Merged-chr2-132004928-41
NR7488--MA0089.1.MAFG::NFE2L1	chr7	123354620	123354625	+	0.000	0.000	Merged-chr7-123354508-1
NR6320--MA0496.2.MAFK	chr5	92348951	92348969	+	0.000	0.000	Merged-chr5-92348973-52
NR6316--MA0591.1.Bach1::Mafk	chr5	92348953	92348967	+	0.000	0.000	Merged-chr5-92348973-52
NR3638--MA0495.2.MAFF	chr17	26572479	26572499	-	0.000	0.000	Merged-chr17-26572396-49
NR2362--MA0659.1.MAFG	chr13	76129008	76129028	+	0.000	0.000	Merged-chr13-76128854-26
NR6846--MA0501.1.MAF::NFE2	chr6	88718184	88718198	+	0.000	0.000	Merged-chr6-88718305-41
NR1797--MA0089.1.MAFG::NFE2L1	chr12	36241354	36241359	+	0.000	0.000	Merged-chr12-36241330-19
NR7750--MA0591.1.Bach1::Mafk	chr8	79679125	79679139	+	0.000	0.000	Merged-chr8-79679083-33
NR7973--MA0089.1.MAFG::NFE2L1	chr9	5623575	5623580	-	0.000	0.000	Merged-chr9-5623590-21
NR2698--MA0117.2.Mafb	chr14	59553434	59553445	-	0.000	0.000	Merged-chr14-59553394-22
NR7091--MA0089.1.MAFG::NFE2L1	chr6	145374520	145374525	-	0.000	0.000	Merged-chr6-145374595-4
NR431--MA0089.1.MAFG::NFE2L1	chr1	160765867	160765872	+	0.000	0.000	Merged-chr1-160765870-25
NR4323--MA0117.2.Mafb	chr19	36478321	36478332	+	0.000	0.000	Merged-chr19-36478148-8
NR128--MA0496.2.MAFK	chr1	64486461	64486479	+	0.000	0.000	Merged-chr1-64486540-36
NR2365--MA0496.2.MAFK	chr13	76129009	76129027	-	0.000	0.000	Merged-chr13-76128854-26
NR2756--MA0591.1.Bach1::Mafk	chr14	67877976	67877990	+	0.000	0.000	Merged-chr14-67877957-30
NR1521--MA0591.1.Bach1::Mafk	chr11	99132536	99132550	+	0.000	0.000	Merged-chr11-99132520-18
NR4228--MA0089.1.MAFG::NFE2L1	chr19	14695500	14695505	+	0.000	0.000	Merged-chr19-14695584-43
NR1312--MA0501.1.MAF::NFE2	chr11	61564298	61564312	+	0.000	0.000	Merged-chr11-61564144-31
NR1800--MA0591.1.Bach1::Mafk	chr12	36241396	36241410	+	0.000	0.000	Merged-chr12-36241330-19
NR7090--MA0591.1.Bach1::Mafk	chr6	145374189	145374203	+	0.000	0.000	Merged-chr6-145374203-80
NR7982--MA0089.1.MAFG::NFE2L1	chr9	11329085	11329090	+	0.000	0.000	Merged-chr9-11329095-28
NR4970--MA0501.1.MAF::NFE2	chr2	140101417	140101431	+	0.000	0.000	Merged-chr2-140101246-37
NR4317--MA0496.2.MAFK	chr19	33429570	33429588	-	0.000	0.000	Merged-chr19-33429713-40
NR2267--MA0089.1.MAFG::NFE2L1	chr13	46159453	46159458	-	0.000	0.000	Merged-chr13-46159501-43
NR8032--MA0496.2.MAFK	chr9	31271516	31271534	+	0.000	0.000	Merged-chr9-31271372-36
NR6314--MA0495.2.MAFF	chr5	92348938	92348958	-	0.000	0.000	Merged-chr5-92348973-52
NR6473--MA0089.1.MAFG::NFE2L1	chr5	124907153	124907158	-	0.000	0.000	Merged-chr5-124907107-45
NR164--MA0089.1.MAFG::NFE2L1	chr1	74570399	74570404	-	0.000	0.000	Merged-chr1-74570528-25
NR7167--MA0501.1.MAF::NFE2	chr7	19321671	19321685	+	0.000	0.000	Merged-chr7-19321656-26
NR3287--MA0501.1.MAF::NFE2	chr16	25248961	25248975	-	0.000	0.000	Merged-chr16-25249109-39
NR230--MA0659.1.MAFG	chr1	92119341	92119361	+	0.000	0.000	Merged-chr1-92119439-48
NR8242--MA0591.1.Bach1::Mafk	chr9	83564273	83564287	+	0.000	0.000	Merged-chr9-83564254-44
NR7632--MA0496.2.MAFK	chr8	33968528	33968546	-	0.000	0.000	Merged-chr8-33968508-27
NR555--MA0501.1.MAF::NFE2	chr1	191275742	191275756	+	0.000	0.000	Merged-chr1-191275783-38
