#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR926--MA0002.2.RUNX1	chr10	84897547	84897557	-	0.000	0.000	Merged-chr10-84897526-62
NR6997--MA0002.2.RUNX1	chr6	146107633	146107643	+	0.000	0.000	Merged-chr6-146107626-18
NR2914--MA0684.1.RUNX3	chr15	38245161	38245170	+	0.000	0.000	Merged-chr15-38245130-34
NR241--MA0002.2.RUNX1	chr1	105980977	105980987	+	0.000	0.000	Merged-chr1-105981072-54
NR4969--MA0002.2.RUNX1	chr2	166665835	166665845	-	0.000	0.000	Merged-chr2-166665700-84
NR1326--MA0684.1.RUNX3	chr11	67564417	67564426	+	0.000	0.000	Merged-chr11-67564427-31
NR4760--MA0002.2.RUNX1	chr2	114659193	114659203	-	0.000	0.000	Merged-chr2-114659130-7
NR416--MA0002.2.RUNX1	chr1	161775381	161775391	-	0.000	0.000	Merged-chr1-161775163-66
NR1306--MA0002.2.RUNX1	chr11	63148463	63148473	+	0.000	0.000	Merged-chr11-63148506-21
NR4141--MA0002.2.RUNX1	chr18	80686276	80686286	-	0.000	0.000	Merged-chr18-80686265-50
NR7326--MA0002.2.RUNX1	chr7	114617006	114617016	-	0.000	0.000	Merged-chr7-114616980-17
NR5375--MA0002.2.RUNX1	chr3	139016616	139016626	+	0.000	0.000	Merged-chr3-139016600-18
NR982--MA0002.2.RUNX1	chr10	94942930	94942940	-	0.000	0.000	Merged-chr10-94942923-6
NR6601--MA0684.1.RUNX3	chr6	52474140	52474149	+	0.000	0.000	Merged-chr6-52474009-12
NR1418--MA0511.2.RUNX2	chr11	83550393	83550401	+	0.000	0.000	Merged-chr11-83550444-44
NR5407--MA0002.2.RUNX1	chr3	146758174	146758184	+	0.000	0.000	Merged-chr3-146758289-47
NR886--MA0002.2.RUNX1	chr10	77609599	77609609	+	0.000	0.000	Merged-chr10-77609801-14
NR2602--MA0002.2.RUNX1	chr14	55882488	55882498	+	0.000	0.000	Merged-chr14-55882429-48
NR2953--MA0511.2.RUNX2	chr15	58650024	58650032	+	0.000	0.000	Merged-chr15-58650001-42
NR3393--MA0511.2.RUNX2	chr16	50298930	50298938	-	0.000	0.000	Merged-chr16-50299012-15
NR5245--MA0002.2.RUNX1	chr3	103091903	103091913	+	0.000	0.000	Merged-chr3-103091976-34
NR1286--MA0684.1.RUNX3	chr11	58829921	58829930	+	0.000	0.000	Merged-chr11-58829916-12
NR6989--MA0002.2.RUNX1	chr6	145417485	145417495	+	0.000	0.000	Merged-chr6-145417723-108
NR6945--MA0511.2.RUNX2	chr6	137316449	137316457	-	0.000	0.000	Merged-chr6-137316445-24
NR7557--MA0002.2.RUNX1	chr8	33318490	33318500	-	0.000	0.000	Merged-chr8-33318480-6
NR2615--MA0002.2.RUNX1	chr14	60712417	60712427	-	0.000	0.000	Merged-chr14-60712353-74
NR5135--MA0684.1.RUNX3	chr3	68789751	68789760	+	0.000	0.000	Merged-chr3-68789660-34
NR6783--MA0511.2.RUNX2	chr6	115594677	115594685	+	0.000	0.000	Merged-chr6-115594731-47
NR471--MA0684.1.RUNX3	chr1	171643821	171643830	+	0.000	0.000	Merged-chr1-171643793-46
NR8221--MA0002.2.RUNX1	chr9	106430953	106430963	+	0.000	0.000	Merged-chr9-106430870-17
NR451--MA0002.2.RUNX1	chr1	165722680	165722690	-	0.000	0.000	Merged-chr1-165722797-48
NR2661--MA0511.2.RUNX2	chr14	67887047	67887055	+	0.000	0.000	Merged-chr14-67887091-21
NR722--MA0002.2.RUNX1	chr10	34118015	34118025	-	0.000	0.000	Merged-chr10-34117997-36
NR6859--MA0002.2.RUNX1	chr6	125067777	125067787	+	0.000	0.000	Merged-chr6-125067765-41
NR6921--MA0002.2.RUNX1	chr6	134048226	134048236	+	0.000	0.000	Merged-chr6-134048216-52
NR7699--MA0684.1.RUNX3	chr8	91082103	91082112	-	0.000	0.000	Merged-chr8-91082333-75
NR5353--MA0684.1.RUNX3	chr3	135662560	135662569	+	0.000	0.000	Merged-chr3-135662466-47
NR5148--MA0684.1.RUNX3	chr3	75930326	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR4450--MA0511.2.RUNX2	chr2	12423841	12423849	-	0.000	0.000	Merged-chr2-12423867-9
NR6697--MA0002.2.RUNX1	chr6	88939767	88939777	-	0.000	0.000	Merged-chr6-88939617-36
NR3325--MA0684.1.RUNX3	chr16	35905583	35905592	-	0.000	0.000	Merged-chr16-35905598-39
NR212--MA0002.2.RUNX1	chr1	91049419	91049429	+	0.000	0.000	Merged-chr1-91049511-13
NR4830--MA0511.2.RUNX2	chr2	132262337	132262345	-	0.000	0.000	Merged-chr2-132262355-2
NR6683--MA0684.1.RUNX3	chr6	86850880	86850889	-	0.000	0.000	Merged-chr6-86850884-40
NR3242--MA0511.2.RUNX2	chr16	14088428	14088436	-	0.000	0.000	Merged-chr16-14088440-49
NR6520--MA0002.2.RUNX1	chr6	31072270	31072280	-	0.000	0.000	Merged-chr6-31072342-44
NR2290--MA0684.1.RUNX3	chr13	73491290	73491299	-	0.000	0.000	Merged-chr13-73491277-13
NR4635--MA0002.2.RUNX1	chr2	65133924	65133934	-	0.000	0.000	Merged-chr2-65133825-19
NR5889--MA0684.1.RUNX3	chr4	145099991	145100000	+	0.000	0.000	Merged-chr4-145100023-41
NR1009--MA0511.2.RUNX2	chr10	98776540	98776548	+	0.000	0.000	Merged-chr10-98776574-38
NR8452--MA0002.2.RUNX1	chrX	103394046	103394056	-	0.000	0.000	Merged-chrX-103394131-19
NR7426--MA0684.1.RUNX3	chr7	137476759	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR6030--MA0684.1.RUNX3	chr5	29739757	29739766	-	0.000	0.000	Merged-chr5-29739695-4
NR3299--MA0002.2.RUNX1	chr16	31210017	31210027	+	0.000	0.000	Merged-chr16-31210060-37
NR6881--MA0002.2.RUNX1	chr6	128474248	128474258	-	0.000	0.000	Merged-chr6-128474299-11
NR1419--MA0684.1.RUNX3	chr11	83550393	83550402	+	0.000	0.000	Merged-chr11-83550444-44
NR3112--MA0511.2.RUNX2	chr15	93302064	93302072	-	0.000	0.000	Merged-chr15-93302109-22
NR7595--MA0511.2.RUNX2	chr8	57417019	57417027	-	0.000	0.000	Merged-chr8-57416909-32
NR3093--MA0511.2.RUNX2	chr15	85328196	85328204	-	0.000	0.000	Merged-chr15-85328019-32
NR3159--MA0511.2.RUNX2	chr15	99365118	99365126	-	0.000	0.000	Merged-chr15-99365057-34
NR8051--MA0002.2.RUNX1	chr9	65491674	65491684	-	0.000	0.000	Merged-chr9-65491594-16
NR303--MA0511.2.RUNX2	chr1	131446758	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR6850--MA0511.2.RUNX2	chr6	124375733	124375741	+	0.000	0.000	Merged-chr6-124375670-49
NR4965--MA0511.2.RUNX2	chr2	166610520	166610528	+	0.000	0.000	Merged-chr2-166610595-30
NR585--MA0684.1.RUNX3	chr1	192663295	192663304	+	0.000	0.000	Merged-chr1-192663310-7
NR2252--MA0511.2.RUNX2	chr13	56476959	56476967	+	0.000	0.000	Merged-chr13-56477022-46
NR6803--MA0684.1.RUNX3	chr6	119408840	119408849	-	0.000	0.000	Merged-chr6-119408748-28
NR4975--MA0002.2.RUNX1	chr2	167805042	167805052	-	0.000	0.000	Merged-chr2-167805304-70
NR4561--MA0002.2.RUNX1	chr2	44324033	44324043	+	0.000	0.000	Merged-chr2-44324055-19
NR4213--MA0002.2.RUNX1	chr19	12478568	12478578	+	0.000	0.000	Merged-chr19-12478576-5
NR3409--MA0511.2.RUNX2	chr16	55631292	55631300	+	0.000	0.000	Merged-chr16-55631230-16
NR2804--MA0002.2.RUNX1	chr14	122187075	122187085	+	0.000	0.000	Merged-chr14-122187060-26
NR8030--MA0002.2.RUNX1	chr9	60991598	60991608	+	0.000	0.000	Merged-chr9-60991715-48
NR2884--MA0511.2.RUNX2	chr15	34389153	34389161	-	0.000	0.000	Merged-chr15-34389092-27
NR4465--MA0002.2.RUNX1	chr2	17597735	17597745	+	0.000	0.000	Merged-chr2-17597899-18
NR2894--MA0002.2.RUNX1	chr15	36562936	36562946	-	0.000	0.000	Merged-chr15-36562926-39
NR2423--MA0684.1.RUNX3	chr13	107897467	107897476	+	0.000	0.000	Merged-chr13-107897363-37
NR2132--MA0002.2.RUNX1	chr13	33077209	33077219	+	0.000	0.000	Merged-chr13-33077340-51
NR2798--MA0002.2.RUNX1	chr14	121830299	121830309	+	0.000	0.000	Merged-chr14-121830164-49
NR4910--MA0511.2.RUNX2	chr2	158450879	158450887	+	0.000	0.000	Merged-chr2-158450944-19
NR6763--MA0684.1.RUNX3	chr6	108630933	108630942	-	0.000	0.000	Merged-chr6-108631007-44
NR5416--MA0511.2.RUNX2	chr3	149410447	149410455	+	0.000	0.000	Merged-chr3-149410577-18
NR2926--MA0002.2.RUNX1	chr15	41846674	41846684	+	0.000	0.000	Merged-chr15-41846585-48
NR6267--MA0002.2.RUNX1	chr5	107953099	107953109	-	0.000	0.000	Merged-chr5-107953037-18
NR752--MA0511.2.RUNX2	chr10	44565292	44565300	-	0.000	0.000	Merged-chr10-44565261-15
NR530--MA0684.1.RUNX3	chr1	184005923	184005932	-	0.000	0.000	Merged-chr1-184005889-70
NR6872--MA0684.1.RUNX3	chr6	127302987	127302996	+	0.000	0.000	Merged-chr6-127302896-25
NR4795--MA0511.2.RUNX2	chr2	127922131	127922139	-	0.000	0.000	Merged-chr2-127922166-31
NR5207--MA0684.1.RUNX3	chr3	94375472	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR686--MA0684.1.RUNX3	chr10	21479689	21479698	-	0.000	0.000	Merged-chr10-21479566-37
NR8022--MA0002.2.RUNX1	chr9	59338610	59338620	-	0.000	0.000	Merged-chr9-59338472-52
NR417--MA0511.2.RUNX2	chr1	161792104	161792112	-	0.000	0.000	Merged-chr1-161792020-2
NR1307--MA0511.2.RUNX2	chr11	63148535	63148543	+	0.000	0.000	Merged-chr11-63148506-21
NR3239--MA0511.2.RUNX2	chr16	14088391	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR2363--MA0002.2.RUNX1	chr13	95913142	95913152	+	0.000	0.000	Merged-chr13-95913173-23
NR2634--MA0002.2.RUNX1	chr14	63377573	63377583	-	0.000	0.000	Merged-chr14-63377518-21
NR7800--MA0002.2.RUNX1	chr8	116590654	116590664	-	0.000	0.000	Merged-chr8-116590566-65
NR827--MA0684.1.RUNX3	chr10	67727768	67727777	+	0.000	0.000	Merged-chr10-67727735-22
NR4946--MA0002.2.RUNX1	chr2	164829008	164829018	+	0.000	0.000	Merged-chr2-164829091-12
NR6212--MA0002.2.RUNX1	chr5	99499892	99499902	+	0.000	0.000	Merged-chr5-99499835-48
NR1079--MA0684.1.RUNX3	chr10	121382803	121382812	-	0.000	0.000	Merged-chr10-121382753-17
NR7118--MA0684.1.RUNX3	chr7	43436787	43436796	+	0.000	0.000	Merged-chr7-43436818-56
NR569--MA0684.1.RUNX3	chr1	191119058	191119067	-	0.000	0.000	Merged-chr1-191119060-9
NR2712--MA0511.2.RUNX2	chr14	77861400	77861408	+	0.000	0.000	Merged-chr14-77861310-50
NR6245--MA0684.1.RUNX3	chr5	105291005	105291014	-	0.000	0.000	Merged-chr5-105291153-16
NR6516--MA0684.1.RUNX3	chr6	30347645	30347654	+	0.000	0.000	Merged-chr6-30347587-11
NR278--MA0002.2.RUNX1	chr1	128570220	128570230	-	0.000	0.000	Merged-chr1-128570257-50
NR7306--MA0511.2.RUNX2	chr7	110824212	110824220	+	0.000	0.000	Merged-chr7-110824322-44
NR2180--MA0002.2.RUNX1	chr13	45443285	45443295	+	0.000	0.000	Merged-chr13-45443236-24
NR6211--MA0684.1.RUNX3	chr5	98161553	98161562	-	0.000	0.000	Merged-chr5-98161434-16
NR3672--MA0002.2.RUNX1	chr17	29297861	29297871	+	0.000	0.000	Merged-chr17-29297953-13
NR6877--MA0684.1.RUNX3	chr6	127617443	127617452	+	0.000	0.000	Merged-chr6-127617353-34
NR658--MA0002.2.RUNX1	chr10	19105020	19105030	-	0.000	0.000	Merged-chr10-19104955-55
NR4654--MA0002.2.RUNX1	chr2	72536031	72536041	+	0.000	0.000	Merged-chr2-72536133-16
NR7760--MA0002.2.RUNX1	chr8	110813200	110813210	-	0.000	0.000	Merged-chr8-110813191-16
NR121--MA0684.1.RUNX3	chr1	62829801	62829810	-	0.000	0.000	Merged-chr1-62829921-36
NR8143--MA0684.1.RUNX3	chr9	86624320	86624329	-	0.000	0.000	Merged-chr9-86624608-86
NR2084--MA0002.2.RUNX1	chr13	12521809	12521819	+	0.000	0.000	Merged-chr13-12521905-15
NR4706--MA0684.1.RUNX3	chr2	84779437	84779446	+	0.000	0.000	Merged-chr2-84779489-49
NR8375--MA0002.2.RUNX1	chrX	13552511	13552521	-	0.000	0.000	Merged-chrX-13552455-23
NR6695--MA0002.2.RUNX1	chr6	88757018	88757028	+	0.000	0.000	Merged-chr6-88757111-24
NR3118--MA0684.1.RUNX3	chr15	93913639	93913648	+	0.000	0.000	Merged-chr15-93913565-49
NR6076--MA0002.2.RUNX1	chr5	38274154	38274164	-	0.000	0.000	Merged-chr5-38274062-24
NR2672--MA0511.2.RUNX2	chr14	69980921	69980929	+	0.000	0.000	Merged-chr14-69980861-5
NR528--MA0002.2.RUNX1	chr1	184005826	184005836	-	0.000	0.000	Merged-chr1-184005889-70
NR2368--MA0002.2.RUNX1	chr13	95987391	95987401	+	0.000	0.000	Merged-chr13-95987347-15
NR4653--MA0684.1.RUNX3	chr2	72365442	72365451	-	0.000	0.000	Merged-chr2-72365558-19
NR2497--MA0684.1.RUNX3	chr14	12243954	12243963	-	0.000	0.000	Merged-chr14-12243878-61
NR322--MA0511.2.RUNX2	chr1	135268272	135268280	-	0.000	0.000	Merged-chr1-135268339-27
NR1352--MA0002.2.RUNX1	chr11	72491329	72491339	-	0.000	0.000	Merged-chr11-72491322-16
NR2334--MA0002.2.RUNX1	chr13	90981448	90981458	+	0.000	0.000	Merged-chr13-90981461-11
NR352--MA0684.1.RUNX3	chr1	144355777	144355786	-	0.000	0.000	Merged-chr1-144355940-45
NR2956--MA0511.2.RUNX2	chr15	58654915	58654923	-	0.000	0.000	Merged-chr15-58655104-54
NR2813--MA0511.2.RUNX2	chr14	123163086	123163094	+	0.000	0.000	Merged-chr14-123163033-38
NR8149--MA0002.2.RUNX1	chr9	88722011	88722021	-	0.000	0.000	Merged-chr9-88721964-40
NR6869--MA0684.1.RUNX3	chr6	127302935	127302944	+	0.000	0.000	Merged-chr6-127302896-25
NR7900--MA0684.1.RUNX3	chr9	13446431	13446440	+	0.000	0.000	Merged-chr9-13446463-33
NR3521--MA0002.2.RUNX1	chr16	93747488	93747498	+	0.000	0.000	Merged-chr16-93747513-18
NR636--MA0684.1.RUNX3	chr10	13438594	13438603	+	0.000	0.000	Merged-chr10-13438536-33
NR1745--MA0002.2.RUNX1	chr12	51449504	51449514	+	0.000	0.000	Merged-chr12-51449424-10
NR18--MA0511.2.RUNX2	chr1	21870694	21870702	-	0.000	0.000	Merged-chr1-21870806-15
NR4807--MA0684.1.RUNX3	chr2	128318463	128318472	+	0.000	0.000	Merged-chr2-128318457-15
NR1983--MA0684.1.RUNX3	chr12	113059169	113059178	+	0.000	0.000	Merged-chr12-113059214-12
NR8333--MA0002.2.RUNX1	chr9	122188844	122188854	-	0.000	0.000	Merged-chr9-122188885-48
NR3786--MA0002.2.RUNX1	chr17	56904937	56904947	-	0.000	0.000	Merged-chr17-56905051-10
NR4374--MA0684.1.RUNX3	chr19	57100038	57100047	+	0.000	0.000	Merged-chr19-57100169-47
NR2280--MA0684.1.RUNX3	chr13	67378271	67378280	-	0.000	0.000	Merged-chr13-67378314-6
NR139--MA0684.1.RUNX3	chr1	69513557	69513566	-	0.000	0.000	Merged-chr1-69513618-39
NR6686--MA0684.1.RUNX3	chr6	87447421	87447430	+	0.000	0.000	Merged-chr6-87447444-55
NR3752--MA0002.2.RUNX1	chr17	47943291	47943301	+	0.000	0.000	Merged-chr17-47943297-31
NR1867--MA0002.2.RUNX1	chr12	87470305	87470315	+	0.000	0.000	Merged-chr12-87470490-42
NR6874--MA0511.2.RUNX2	chr6	127617443	127617451	+	0.000	0.000	Merged-chr6-127617353-34
NR105--MA0684.1.RUNX3	chr1	59917568	59917577	-	0.000	0.000	Merged-chr1-59917651-27
NR4224--MA0002.2.RUNX1	chr19	14620641	14620651	+	0.000	0.000	Merged-chr19-14620634-30
NR4624--MA0684.1.RUNX3	chr2	60774692	60774701	+	0.000	0.000	Merged-chr2-60774747-55
NR8293--MA0002.2.RUNX1	chr9	118519257	118519267	+	0.000	0.000	Merged-chr9-118519152-31
NR7790--MA0511.2.RUNX2	chr8	115450956	115450964	-	0.000	0.000	Merged-chr8-115450993-14
NR8216--MA0002.2.RUNX1	chr9	105499566	105499576	+	0.000	0.000	Merged-chr9-105499679-15
NR8074--MA0684.1.RUNX3	chr9	69065961	69065970	-	0.000	0.000	Merged-chr9-69066025-13
NR118--MA0684.1.RUNX3	chr1	61050515	61050524	+	0.000	0.000	Merged-chr1-61050420-56
NR1575--MA0002.2.RUNX1	chr11	109149661	109149671	+	0.000	0.000	Merged-chr11-109149686-17
NR5663--MA0002.2.RUNX1	chr4	101176500	101176510	+	0.000	0.000	Merged-chr4-101176356-14
NR2242--MA0511.2.RUNX2	chr13	55641101	55641109	+	0.000	0.000	Merged-chr13-55640933-22
NR4908--MA0684.1.RUNX3	chr2	158105844	158105853	-	0.000	0.000	Merged-chr2-158105775-9
NR8183--MA0684.1.RUNX3	chr9	95832943	95832952	-	0.000	0.000	Merged-chr9-95832946-23
NR1911--MA0511.2.RUNX2	chr12	99642540	99642548	-	0.000	0.000	Merged-chr12-99642640-25
NR5838--MA0002.2.RUNX1	chr4	136269117	136269127	+	0.000	0.000	Merged-chr4-136269140-11
NR3887--MA0002.2.RUNX1	chr17	83772990	83773000	+	0.000	0.000	Merged-chr17-83772963-43
NR4475--MA0684.1.RUNX3	chr2	17845529	17845538	-	0.000	0.000	Merged-chr2-17845339-45
NR2318--MA0002.2.RUNX1	chr13	83597593	83597603	+	0.000	0.000	Merged-chr13-83597704-20
NR8166--MA0511.2.RUNX2	chr9	94441585	94441593	+	0.000	0.000	Merged-chr9-94441414-62
NR5632--MA0511.2.RUNX2	chr4	88088937	88088945	-	0.000	0.000	Merged-chr4-88088936-18
NR1445--MA0002.2.RUNX1	chr11	86385841	86385851	+	0.000	0.000	Merged-chr11-86385972-25
NR5884--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR5708--MA0002.2.RUNX1	chr4	116185319	116185329	+	0.000	0.000	Merged-chr4-116185296-27
NR428--MA0511.2.RUNX2	chr1	164079560	164079568	-	0.000	0.000	Merged-chr1-164079439-12
NR5850--MA0511.2.RUNX2	chr4	138257515	138257523	+	0.000	0.000	Merged-chr4-138257384-22
NR5132--MA0002.2.RUNX1	chr3	68784215	68784225	-	0.000	0.000	Merged-chr3-68784168-43
NR5384--MA0002.2.RUNX1	chr3	142281338	142281348	-	0.000	0.000	Merged-chr3-142281213-32
NR6243--MA0684.1.RUNX3	chr5	105290973	105290982	-	0.000	0.000	Merged-chr5-105291153-16
NR4708--MA0511.2.RUNX2	chr2	85034357	85034365	+	0.000	0.000	Merged-chr2-85034309-17
NR991--MA0002.2.RUNX1	chr10	95998151	95998161	-	0.000	0.000	Merged-chr10-95998321-17
NR1010--MA0002.2.RUNX1	chr10	98776540	98776550	-	0.000	0.000	Merged-chr10-98776574-38
NR2535--MA0684.1.RUNX3	chr14	26879000	26879009	-	0.000	0.000	Merged-chr14-26878931-33
NR3961--MA0684.1.RUNX3	chr18	19524484	19524493	-	0.000	0.000	Merged-chr18-19524471-22
NR3194--MA0002.2.RUNX1	chr15	102458450	102458460	+	0.000	0.000	Merged-chr15-102458382-2
NR6256--MA0684.1.RUNX3	chr5	105675578	105675587	-	0.000	0.000	Merged-chr5-105675662-27
NR8059--MA0002.2.RUNX1	chr9	66265016	66265026	+	0.000	0.000	Merged-chr9-66264955-10
NR1642--MA0002.2.RUNX1	chr11	119109760	119109770	+	0.000	0.000	Merged-chr11-119109624-20
NR8220--MA0511.2.RUNX2	chr9	106430955	106430963	-	0.000	0.000	Merged-chr9-106430870-17
NR8015--MA0511.2.RUNX2	chr9	57340003	57340011	-	0.000	0.000	Merged-chr9-57339944-60
NR3845--MA0002.2.RUNX1	chr17	71681015	71681025	+	0.000	0.000	Merged-chr17-71681067-13
NR1850--MA0511.2.RUNX2	chr12	84762820	84762828	-	0.000	0.000	Merged-chr12-84762785-51
NR55--MA0002.2.RUNX1	chr1	38694359	38694369	+	0.000	0.000	Merged-chr1-38694375-50
NR1546--MA0002.2.RUNX1	chr11	104667738	104667748	+	0.000	0.000	Merged-chr11-104667644-45
NR7837--MA0002.2.RUNX1	chr8	124085843	124085853	+	0.000	0.000	Merged-chr8-124085760-17
NR7522--MA0511.2.RUNX2	chr8	14965741	14965749	+	0.000	0.000	Merged-chr8-14965734-19
NR1611--MA0511.2.RUNX2	chr11	115133958	115133966	-	0.000	0.000	Merged-chr11-115134079-10
NR6758--MA0684.1.RUNX3	chr6	108296092	108296101	-	0.000	0.000	Merged-chr6-108296153-11
NR7370--MA0002.2.RUNX1	chr7	123217604	123217614	+	0.000	0.000	Merged-chr7-123217710-2
NR5690--MA0002.2.RUNX1	chr4	107210429	107210439	-	0.000	0.000	Merged-chr4-107210545-62
NR3410--MA0002.2.RUNX1	chr16	55631292	55631302	-	0.000	0.000	Merged-chr16-55631230-16
NR8147--MA0002.2.RUNX1	chr9	87025950	87025960	+	0.000	0.000	Merged-chr9-87025935-38
NR3205--MA0002.2.RUNX1	chr16	4074978	4074988	-	0.000	0.000	Merged-chr16-4075088-14
