#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR6983--MA0591.1.Bach1::Mafk	chr2	156683142	156683156	-	0.000	0.000	Merged-chr2-156683135-11
NR4769--MA0591.1.Bach1::Mafk	chr16	57318129	57318143	+	0.000	0.000	Merged-chr16-57318126-31
NR4412--MA0089.1.MAFG::NFE2L1	chr15	93591926	93591931	+	0.000	0.000	Merged-chr15-93591966-21
NR6581--MA0501.1.MAF::NFE2	chr2	102733285	102733299	+	0.000	0.000	Merged-chr2-102733347-57
NR9671--MA0495.2.MAFF	chr6	54760017	54760037	-	0.000	0.000	Merged-chr6-54760187-57
NR5684--MA0591.1.Bach1::Mafk	chr18	70520982	70520996	-	0.000	0.000	Merged-chr18-70520943-32
NR6439--MA0501.1.MAF::NFE2	chr2	68884774	68884788	-	0.000	0.000	Merged-chr2-68884857-23
NR3105--MA0089.1.MAFG::NFE2L1	chr13	53390509	53390514	-	0.000	0.000	Merged-chr13-53390437-27
NR11246--MA0496.2.MAFK	chr8	83131933	83131951	-	0.000	0.000	Merged-chr8-83131891-13
NR8004--MA0495.2.MAFF	chr4	11017718	11017738	+	0.000	0.000	Merged-chr4-11017688-10
NR7090--MA0501.1.MAF::NFE2	chr2	169398497	169398511	+	0.000	0.000	Merged-chr2-169398588-9
NR8455--MA0089.1.MAFG::NFE2L1	chr4	126090407	126090412	-	0.000	0.000	Merged-chr4-126090420-25
NR211--MA0591.1.Bach1::Mafk	chr1	58742700	58742714	+	0.000	0.000	Merged-chr1-58742743-31
NR1839--MA0089.1.MAFG::NFE2L1	chr11	44544221	44544226	-	0.000	0.000	Merged-chr11-44544227-34
NR3264--MA0659.1.MAFG	chr13	90101751	90101771	-	0.000	0.000	Merged-chr13-90101603-11
NR3003--MA0089.1.MAFG::NFE2L1	chr13	35808289	35808294	+	0.000	0.000	Merged-chr13-35808207-14
NR2841--MA0117.2.Mafb	chr12	117268669	117268680	-	0.000	0.000	Merged-chr12-117268849-13
NR10367--MA0591.1.Bach1::Mafk	chr7	35729627	35729641	+	0.000	0.000	Merged-chr7-35729754-35
NR10851--MA0089.1.MAFG::NFE2L1	chr7	130893287	130893292	+	0.000	0.000	Merged-chr7-130893114-41
NR9217--MA0659.1.MAFG	chr5	118620495	118620515	-	0.000	0.000	Merged-chr5-118620530-42
NR622--MA0117.2.Mafb	chr1	138542815	138542826	-	0.000	0.000	Merged-chr1-138542700-22
NR9235--MA0659.1.MAFG	chr5	121149500	121149520	+	0.000	0.000	Merged-chr5-121149467-5
NR7662--MA0501.1.MAF::NFE2	chr3	117044593	117044607	-	0.000	0.000	Merged-chr3-117044595-20
NR3238--MA0591.1.Bach1::Mafk	chr13	81351670	81351684	-	0.000	0.000	Merged-chr13-81351650-43
NR8347--MA0501.1.MAF::NFE2	chr4	109274122	109274136	-	0.000	0.000	Merged-chr4-109273984-17
NR6859--MA0591.1.Bach1::Mafk	chr2	135659151	135659165	-	0.000	0.000	Merged-chr2-135659291-148
NR11077--MA0496.2.MAFK	chr8	34208105	34208123	+	0.000	0.000	Merged-chr8-34208072-51
NR5779--MA0501.1.MAF::NFE2	chr18	80660676	80660690	+	0.000	0.000	Merged-chr18-80660488-2
NR5899--MA0496.2.MAFK	chr19	18766586	18766604	+	0.000	0.000	Merged-chr19-18766611-24
NR11445--MA0501.1.MAF::NFE2	chr8	117866333	117866347	-	0.000	0.000	Merged-chr8-117866396-8
NR8750--MA0117.2.Mafb	chr5	20087241	20087252	-	0.000	0.000	Merged-chr5-20087381-40
NR9238--MA0496.2.MAFK	chr5	121149501	121149519	-	0.000	0.000	Merged-chr5-121149467-5
NR10160--MA0659.1.MAFG	chr6	140684275	140684295	+	0.000	0.000	Merged-chr6-140684445-39
NR11047--MA0089.1.MAFG::NFE2L1	chr8	22124843	22124848	-	0.000	0.000	Merged-chr8-22124770-52
NR6777--MA0591.1.Bach1::Mafk	chr2	128159201	128159215	-	0.000	0.000	Merged-chr2-128159167-18
NR4949--MA0495.2.MAFF	chr17	5007183	5007203	-	0.000	0.000	Merged-chr17-5007273-49
NR6515--MA0089.1.MAFG::NFE2L1	chr2	83746472	83746477	-	0.000	0.000	Merged-chr2-83746640-22
NR1773--MA0501.1.MAF::NFE2	chr11	23570312	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR626--MA0591.1.Bach1::Mafk	chr1	139179870	139179884	-	0.000	0.000	Merged-chr1-139179878-22
NR627--MA0501.1.MAF::NFE2	chr1	139179867	139179881	-	0.000	0.000	Merged-chr1-139179878-22
NR8969--MA0591.1.Bach1::Mafk	chr5	74470992	74471006	+	0.000	0.000	Merged-chr5-74471085-11
NR11132--MA0089.1.MAFG::NFE2L1	chr8	46420722	46420727	+	0.000	0.000	Merged-chr8-46420639-16
NR5974--MA0591.1.Bach1::Mafk	chr19	45683817	45683831	-	0.000	0.000	Merged-chr19-45683733-12
NR10159--MA0495.2.MAFF	chr6	140684275	140684295	-	0.000	0.000	Merged-chr6-140684445-39
NR5981--MA0495.2.MAFF	chr19	47898688	47898708	-	0.000	0.000	Merged-chr19-47898704-11
NR479--MA0495.2.MAFF	chr1	106187586	106187606	-	0.000	0.000	Merged-chr1-106187715-26
NR9225--MA0089.1.MAFG::NFE2L1	chr5	118633282	118633287	+	0.000	0.000	Merged-chr5-118633117-20
NR7267--MA0501.1.MAF::NFE2	chr3	27209993	27210007	-	0.000	0.000	Merged-chr3-27210053-38
NR5983--MA0659.1.MAFG	chr19	47898688	47898708	+	0.000	0.000	Merged-chr19-47898704-11
NR2559--MA0496.2.MAFK	chr12	76385222	76385240	-	0.000	0.000	Merged-chr12-76385327-16
NR8006--MA0591.1.Bach1::Mafk	chr4	11017721	11017735	+	0.000	0.000	Merged-chr4-11017688-10
NR1277--MA0089.1.MAFG::NFE2L1	chr10	67697928	67697933	-	0.000	0.000	Merged-chr10-67697981-39
NR392--MA0089.1.MAFG::NFE2L1	chr1	89092903	89092908	-	0.000	0.000	Merged-chr1-89092949-17
NR404--MA0089.1.MAFG::NFE2L1	chr1	91600803	91600808	-	0.000	0.000	Merged-chr1-91600873-13
NR11330--MA0089.1.MAFG::NFE2L1	chr8	95672827	95672832	+	0.000	0.000	Merged-chr8-95673039-19
NR8609--MA0089.1.MAFG::NFE2L1	chr4	149854401	149854406	+	0.000	0.000	Merged-chr4-149854542-67
NR6422--MA0089.1.MAFG::NFE2L1	chr2	65871355	65871360	+	0.000	0.000	Merged-chr2-65871141-19
NR12056--MA0591.1.Bach1::Mafk	chr9	119271610	119271624	-	0.000	0.000	Merged-chr9-119271668-22
NR8986--MA0089.1.MAFG::NFE2L1	chr5	86673053	86673058	+	0.000	0.000	Merged-chr5-86673072-6
NR1770--MA0495.2.MAFF	chr11	23570306	23570326	-	0.000	0.000	Merged-chr11-23570355-13
NR7653--MA0089.1.MAFG::NFE2L1	chr3	115897947	115897952	-	0.000	0.000	Merged-chr3-115897908-5
NR5970--MA0089.1.MAFG::NFE2L1	chr19	42019298	42019303	+	0.000	0.000	Merged-chr19-42019336-23
NR4206--MA0591.1.Bach1::Mafk	chr15	59533004	59533018	-	0.000	0.000	Merged-chr15-59533034-12
NR8011--MA0496.2.MAFK	chr4	11017719	11017737	-	0.000	0.000	Merged-chr4-11017688-10
NR3395--MA0495.2.MAFF	chr13	108763560	108763580	-	0.000	0.000	Merged-chr13-108763497-25
NR5780--MA0496.2.MAFK	chr18	80660671	80660689	-	0.000	0.000	Merged-chr18-80660488-2
NR26--MA0117.2.Mafb	chr1	13752557	13752568	+	0.000	0.000	Merged-chr1-13752649-29
NR11166--MA0591.1.Bach1::Mafk	chr8	64826690	64826704	-	0.000	0.000	Merged-chr8-64826546-37
NR328--MA0501.1.MAF::NFE2	chr1	78644169	78644183	-	0.000	0.000	Merged-chr1-78644356-22
NR9058--MA0089.1.MAFG::NFE2L1	chr5	96825067	96825072	+	0.000	0.000	Merged-chr5-96825060-50
NR7960--MA0496.2.MAFK	chr3	157884229	157884247	-	0.000	0.000	Merged-chr3-157884103-23
NR4142--MA0117.2.Mafb	chr15	50836757	50836768	+	0.000	0.000	Merged-chr15-50836811-19
NR10684--MA0495.2.MAFF	chr7	112056049	112056069	+	0.000	0.000	Merged-chr7-112055911-9
NR8818--MA0501.1.MAF::NFE2	chr5	34430987	34431001	+	0.000	0.000	Merged-chr5-34430803-28
NR7957--MA0591.1.Bach1::Mafk	chr3	157884231	157884245	-	0.000	0.000	Merged-chr3-157884103-23
NR1450--MA0117.2.Mafb	chr10	90981770	90981781	+	0.000	0.000	Merged-chr10-90981841-14
NR2849--MA0117.2.Mafb	chr12	117712684	117712695	-	0.000	0.000	Merged-chr12-117712681-21
NR1284--MA0089.1.MAFG::NFE2L1	chr10	68301207	68301212	-	0.000	0.000	Merged-chr10-68301225-15
NR5982--MA0591.1.Bach1::Mafk	chr19	47898691	47898705	-	0.000	0.000	Merged-chr19-47898704-11
NR9218--MA0496.2.MAFK	chr5	118620496	118620514	+	0.000	0.000	Merged-chr5-118620530-42
NR422--MA0591.1.Bach1::Mafk	chr1	94025531	94025545	-	0.000	0.000	Merged-chr1-94025615-17
NR10060--MA0501.1.MAF::NFE2	chr6	125433760	125433774	+	0.000	0.000	Merged-chr6-125433874-28
NR1775--MA0496.2.MAFK	chr11	23570307	23570325	+	0.000	0.000	Merged-chr11-23570355-13
NR7092--MA0496.2.MAFK	chr2	169398492	169398510	-	0.000	0.000	Merged-chr2-169398588-9
NR1774--MA0501.1.MAF::NFE2	chr11	23570306	23570320	-	0.000	0.000	Merged-chr11-23570355-13
NR7969--MA0501.1.MAF::NFE2	chr4	3660106	3660120	-	0.000	0.000	Merged-chr4-3660095-25
NR9530--MA0591.1.Bach1::Mafk	chr6	28351376	28351390	+	0.000	0.000	Merged-chr6-28351294-19
NR1093--MA0089.1.MAFG::NFE2L1	chr10	17920151	17920156	+	0.000	0.000	Merged-chr10-17920210-30
NR4179--MA0659.1.MAFG	chr15	57906811	57906831	-	0.000	0.000	Merged-chr15-57906740-47
NR383--MA0591.1.Bach1::Mafk	chr1	87132004	87132018	-	0.000	0.000	Merged-chr1-87131942-1
NR6533--MA0591.1.Bach1::Mafk	chr2	84837937	84837951	-	0.000	0.000	Merged-chr2-84838147-43
NR1216--MA0496.2.MAFK	chr10	58480374	58480392	+	0.000	0.000	Merged-chr10-58480234-23
NR3175--MA0501.1.MAF::NFE2	chr13	70600297	70600311	+	0.000	0.000	Merged-chr13-70600282-8
NR10515--MA0591.1.Bach1::Mafk	chr7	80629091	80629105	+	0.000	0.000	Merged-chr7-80629014-41
NR4634--MA0495.2.MAFF	chr16	30771824	30771844	-	0.000	0.000	Merged-chr16-30771690-6
NR767--MA0501.1.MAF::NFE2	chr1	162773898	162773912	+	0.000	0.000	Merged-chr1-162773825-31
NR4097--MA0495.2.MAFF	chr15	36474672	36474692	+	0.000	0.000	Merged-chr15-36474869-12
NR11392--MA0659.1.MAFG	chr8	111624157	111624177	-	0.000	0.000	Merged-chr8-111624206-14
NR7584--MA0089.1.MAFG::NFE2L1	chr3	101233602	101233607	-	0.000	0.000	Merged-chr3-101233598-27
NR8306--MA0117.2.Mafb	chr4	102584852	102584863	+	0.000	0.000	Merged-chr4-102584866-14
NR9078--MA0117.2.Mafb	chr5	100929909	100929920	-	0.000	0.000	Merged-chr5-100929891-31
NR384--MA0501.1.MAF::NFE2	chr1	87132001	87132015	-	0.000	0.000	Merged-chr1-87131942-1
NR4099--MA0117.2.Mafb	chr15	36474672	36474683	+	0.000	0.000	Merged-chr15-36474869-12
NR1201--MA0089.1.MAFG::NFE2L1	chr10	54255083	54255088	-	0.000	0.000	Merged-chr10-54255218-57
NR795--MA0591.1.Bach1::Mafk	chr1	165075763	165075777	+	0.000	0.000	Merged-chr1-165075837-38
NR5762--MA0117.2.Mafb	chr18	79298200	79298211	-	0.000	0.000	Merged-chr18-79298014-36
NR6182--MA0501.1.MAF::NFE2	chr2	29683795	29683809	+	0.000	0.000	Merged-chr2-29683864-12
NR8005--MA0495.2.MAFF	chr4	11017718	11017738	-	0.000	0.000	Merged-chr4-11017688-10
NR3849--MA0501.1.MAF::NFE2	chr14	73170124	73170138	+	0.000	0.000	Merged-chr14-73170198-47
NR12076--MA0501.1.MAF::NFE2	chr9	121361039	121361053	+	0.000	0.000	Merged-chr9-121360909-87
NR8925--MA0089.1.MAFG::NFE2L1	chr5	64336882	64336887	-	0.000	0.000	Merged-chr5-64336866-17
NR11073--MA0495.2.MAFF	chr8	34208104	34208124	+	0.000	0.000	Merged-chr8-34208072-51
NR5984--MA0496.2.MAFK	chr19	47898689	47898707	-	0.000	0.000	Merged-chr19-47898704-11
NR8754--MA0501.1.MAF::NFE2	chr5	20497219	20497233	+	0.000	0.000	Merged-chr5-20497047-10
NR6388--MA0089.1.MAFG::NFE2L1	chr2	59332564	59332569	-	0.000	0.000	Merged-chr2-59332590-12
NR9343--MA0117.2.Mafb	chr5	140215920	140215931	-	0.000	0.000	Merged-chr5-140215756-33
NR9236--MA0659.1.MAFG	chr5	121149500	121149520	-	0.000	0.000	Merged-chr5-121149467-5
NR2254--MA0089.1.MAFG::NFE2L1	chr11	117092971	117092976	-	0.000	0.000	Merged-chr11-117092893-43
NR10451--MA0117.2.Mafb	chr7	64122535	64122546	-	0.000	0.000	Merged-chr7-64122484-38
NR1769--MA0495.2.MAFF	chr11	23570306	23570326	+	0.000	0.000	Merged-chr11-23570355-13
NR7226--MA0501.1.MAF::NFE2	chr3	9500065	9500079	-	0.000	0.000	Merged-chr3-9499976-58
NR619--MA0117.2.Mafb	chr1	138186079	138186090	-	0.000	0.000	Merged-chr1-138186154-28
NR765--MA0495.2.MAFF	chr1	162773892	162773912	-	0.000	0.000	Merged-chr1-162773825-31
NR10465--MA0089.1.MAFG::NFE2L1	chr7	68250580	68250585	-	0.000	0.000	Merged-chr7-68250535-42
NR7086--MA0495.2.MAFF	chr2	169398491	169398511	+	0.000	0.000	Merged-chr2-169398588-9
NR2756--MA0089.1.MAFG::NFE2L1	chr12	110861473	110861478	-	0.000	0.000	Merged-chr12-110861556-21
NR4411--MA0089.1.MAFG::NFE2L1	chr15	93581934	93581939	-	0.000	0.000	Merged-chr15-93581886-25
NR9674--MA0501.1.MAF::NFE2	chr6	54760023	54760037	+	0.000	0.000	Merged-chr6-54760187-57
NR3624--MA0117.2.Mafb	chr14	31415164	31415175	-	0.000	0.000	Merged-chr14-31414970-54
NR4008--MA0591.1.Bach1::Mafk	chr14	121710264	121710278	+	0.000	0.000	Merged-chr14-121710333-21
NR3398--MA0496.2.MAFK	chr13	108763561	108763579	+	0.000	0.000	Merged-chr13-108763497-25
NR1163--MA0591.1.Bach1::Mafk	chr10	39764841	39764855	-	0.000	0.000	Merged-chr10-39764888-24
NR4010--MA0591.1.Bach1::Mafk	chr14	121710375	121710389	-	0.000	0.000	Merged-chr14-121710333-21
NR3104--MA0089.1.MAFG::NFE2L1	chr13	53390276	53390281	-	0.000	0.000	Merged-chr13-53390437-27
NR7269--MA0501.1.MAF::NFE2	chr3	27210449	27210463	-	0.000	0.000	Merged-chr3-27210457-3
NR10161--MA0659.1.MAFG	chr6	140684275	140684295	-	0.000	0.000	Merged-chr6-140684445-39
NR4325--MA0501.1.MAF::NFE2	chr15	77055897	77055911	+	0.000	0.000	Merged-chr15-77055965-11
NR8454--MA0089.1.MAFG::NFE2L1	chr4	126090367	126090372	-	0.000	0.000	Merged-chr4-126090420-25
NR1579--MA0117.2.Mafb	chr10	116914232	116914243	-	0.000	0.000	Merged-chr10-116914032-56
NR10687--MA0496.2.MAFK	chr7	112056050	112056068	+	0.000	0.000	Merged-chr7-112055911-9
NR481--MA0501.1.MAF::NFE2	chr1	106187586	106187600	-	0.000	0.000	Merged-chr1-106187715-26
NR7317--MA0117.2.Mafb	chr3	41077515	41077526	+	0.000	0.000	Merged-chr3-41077638-22
NR186--MA0089.1.MAFG::NFE2L1	chr1	51525760	51525765	+	0.000	0.000	Merged-chr1-51525848-22
NR764--MA0089.1.MAFG::NFE2L1	chr1	162557486	162557491	-	0.000	0.000	Merged-chr1-162557712-25
NR7335--MA0117.2.Mafb	chr3	52638891	52638902	-	0.000	0.000	Merged-chr3-52638981-9
NR1154--MA0117.2.Mafb	chr10	39293245	39293256	+	0.000	0.000	Merged-chr10-39293099-66
NR6514--MA0501.1.MAF::NFE2	chr2	83700882	83700896	+	0.000	0.000	Merged-chr2-83700891-43
NR11244--MA0501.1.MAF::NFE2	chr8	83131938	83131952	+	0.000	0.000	Merged-chr8-83131891-13
NR9700--MA0501.1.MAF::NFE2	chr6	61298641	61298655	+	0.000	0.000	Merged-chr6-61298800-14
NR7268--MA0591.1.Bach1::Mafk	chr3	27210452	27210466	-	0.000	0.000	Merged-chr3-27210457-3
NR5099--MA0591.1.Bach1::Mafk	chr17	33865654	33865668	-	0.000	0.000	Merged-chr17-33865585-36
NR9053--MA0591.1.Bach1::Mafk	chr5	96809713	96809727	+	0.000	0.000	Merged-chr5-96809696-9
NR796--MA0501.1.MAF::NFE2	chr1	165075766	165075780	+	0.000	0.000	Merged-chr1-165075837-38
NR4100--MA0591.1.Bach1::Mafk	chr15	36474675	36474689	-	0.000	0.000	Merged-chr15-36474869-12
NR1705--MA0117.2.Mafb	chr11	6696706	6696717	-	0.000	0.000	Merged-chr11-6696700-6
NR11245--MA0496.2.MAFK	chr8	83131933	83131951	+	0.000	0.000	Merged-chr8-83131891-13
NR5644--MA0659.1.MAFG	chr18	65319223	65319243	+	0.000	0.000	Merged-chr18-65319104-54
NR5761--MA0501.1.MAF::NFE2	chr18	79284460	79284474	+	0.000	0.000	Merged-chr18-79284521-10
NR10514--MA0495.2.MAFF	chr7	80629088	80629108	-	0.000	0.000	Merged-chr7-80629014-41
NR3261--MA0495.2.MAFF	chr13	90101751	90101771	+	0.000	0.000	Merged-chr13-90101603-11
NR4357--MA0089.1.MAFG::NFE2L1	chr15	83431533	83431538	+	0.000	0.000	Merged-chr15-83431524-9
NR3854--MA0591.1.Bach1::Mafk	chr14	73388761	73388775	+	0.000	0.000	Merged-chr14-73388775-6
NR2555--MA0591.1.Bach1::Mafk	chr12	76312072	76312086	-	0.000	0.000	Merged-chr12-76312183-20
NR3245--MA0501.1.MAF::NFE2	chr13	83566389	83566403	-	0.000	0.000	Merged-chr13-83566220-57
NR10319--MA0089.1.MAFG::NFE2L1	chr7	24383324	24383329	-	0.000	0.000	Merged-chr7-24383215-10
NR4631--MA0089.1.MAFG::NFE2L1	chr16	30678489	30678494	+	0.000	0.000	Merged-chr16-30678432-4
NR766--MA0591.1.Bach1::Mafk	chr1	162773895	162773909	+	0.000	0.000	Merged-chr1-162773825-31
NR1304--MA0501.1.MAF::NFE2	chr10	72620677	72620691	-	0.000	0.000	Merged-chr10-72620792-31
NR4342--MA0089.1.MAFG::NFE2L1	chr15	81035396	81035401	-	0.000	0.000	Merged-chr15-81035445-15
NR8978--MA0089.1.MAFG::NFE2L1	chr5	77301574	77301579	-	0.000	0.000	Merged-chr5-77301690-13
NR5898--MA0495.2.MAFF	chr19	18766585	18766605	+	0.000	0.000	Merged-chr19-18766611-24
NR5110--MA0495.2.MAFF	chr17	34304946	34304966	+	0.000	0.000	Merged-chr17-34305077-21
NR28--MA0591.1.Bach1::Mafk	chr1	13752560	13752574	-	0.000	0.000	Merged-chr1-13752649-29
NR4011--MA0501.1.MAF::NFE2	chr14	121710372	121710386	-	0.000	0.000	Merged-chr14-121710333-21
NR9675--MA0496.2.MAFK	chr6	54760018	54760036	+	0.000	0.000	Merged-chr6-54760187-57
NR420--MA0117.2.Mafb	chr1	94025481	94025492	-	0.000	0.000	Merged-chr1-94025615-17
NR7341--MA0089.1.MAFG::NFE2L1	chr3	55115727	55115732	-	0.000	0.000	Merged-chr3-55115739-6
NR2901--MA0591.1.Bach1::Mafk	chr13	9082706	9082720	-	0.000	0.000	Merged-chr13-9082570-19
NR8610--MA0117.2.Mafb	chr4	150583617	150583628	+	0.000	0.000	Merged-chr4-150583490-1
NR11893--MA0117.2.Mafb	chr9	88332682	88332693	+	0.000	0.000	Merged-chr9-88332643-26
NR9219--MA0496.2.MAFK	chr5	118620496	118620514	-	0.000	0.000	Merged-chr5-118620530-42
NR2407--MA0117.2.Mafb	chr12	34041115	34041126	+	0.000	0.000	Merged-chr12-34041113-10
NR9237--MA0496.2.MAFK	chr5	121149501	121149519	+	0.000	0.000	Merged-chr5-121149467-5
NR1174--MA0089.1.MAFG::NFE2L1	chr10	41572406	41572411	-	0.000	0.000	Merged-chr10-41572400-16
NR7629--MA0501.1.MAF::NFE2	chr3	108781691	108781705	-	0.000	0.000	Merged-chr3-108781707-12
NR9651--MA0501.1.MAF::NFE2	chr6	53455711	53455725	+	0.000	0.000	Merged-chr6-53455637-20
NR8608--MA0089.1.MAFG::NFE2L1	chr4	149854336	149854341	-	0.000	0.000	Merged-chr4-149854542-67
NR6421--MA0089.1.MAFG::NFE2L1	chr2	65818662	65818667	-	0.000	0.000	Merged-chr2-65818542-58
NR1456--MA0591.1.Bach1::Mafk	chr10	93422127	93422141	-	0.000	0.000	Merged-chr10-93422130-9
NR11393--MA0501.1.MAF::NFE2	chr8	111624157	111624171	-	0.000	0.000	Merged-chr8-111624206-14
NR4577--MA0089.1.MAFG::NFE2L1	chr16	22526618	22526623	+	0.000	0.000	Merged-chr16-22526487-34
NR4952--MA0496.2.MAFK	chr17	5007184	5007202	+	0.000	0.000	Merged-chr17-5007273-49
NR11585--MA0117.2.Mafb	chr9	14921321	14921332	+	0.000	0.000	Merged-chr9-14921223-31
NR9054--MA0496.2.MAFK	chr5	96809711	96809729	+	0.000	0.000	Merged-chr5-96809696-9
NR8087--MA0591.1.Bach1::Mafk	chr4	41295743	41295757	+	0.000	0.000	Merged-chr4-41295781-15
NR8970--MA0089.1.MAFG::NFE2L1	chr5	74476845	74476850	-	0.000	0.000	Merged-chr5-74476772-23
NR11912--MA0117.2.Mafb	chr9	94945738	94945749	+	0.000	0.000	Merged-chr9-94945890-45
NR345--MA0591.1.Bach1::Mafk	chr1	83006366	83006380	-	0.000	0.000	Merged-chr1-83006483-46
NR4004--MA0591.1.Bach1::Mafk	chr14	121000913	121000927	-	0.000	0.000	Merged-chr14-121000827-24
NR11812--MA0495.2.MAFF	chr9	71874477	71874497	+	0.000	0.000	Merged-chr9-71874475-35
NR4098--MA0495.2.MAFF	chr15	36474672	36474692	-	0.000	0.000	Merged-chr15-36474869-12
NR4177--MA0591.1.Bach1::Mafk	chr15	57906814	57906828	-	0.000	0.000	Merged-chr15-57906740-47
NR10162--MA0496.2.MAFK	chr6	140684276	140684294	+	0.000	0.000	Merged-chr6-140684445-39
NR11944--MA0089.1.MAFG::NFE2L1	chr9	102852626	102852631	-	0.000	0.000	Merged-chr9-102852625-20
NR482--MA0496.2.MAFK	chr1	106187587	106187605	+	0.000	0.000	Merged-chr1-106187715-26
NR6445--MA0089.1.MAFG::NFE2L1	chr2	70129631	70129636	-	0.000	0.000	Merged-chr2-70129785-15
NR11387--MA0495.2.MAFF	chr8	111624157	111624177	+	0.000	0.000	Merged-chr8-111624206-14
NR9633--MA0501.1.MAF::NFE2	chr6	50685227	50685241	-	0.000	0.000	Merged-chr6-50685227-16
NR1283--MA0089.1.MAFG::NFE2L1	chr10	68300260	68300265	+	0.000	0.000	Merged-chr10-68300314-9
NR5333--MA0501.1.MAF::NFE2	chr17	84243917	84243931	+	0.000	0.000	Merged-chr17-84243747-20
NR11389--MA0117.2.Mafb	chr8	111624157	111624168	+	0.000	0.000	Merged-chr8-111624206-14
NR6456--MA0089.1.MAFG::NFE2L1	chr2	71964270	71964275	-	0.000	0.000	Merged-chr2-71964438-14
NR1974--MA0089.1.MAFG::NFE2L1	chr11	70271838	70271843	-	0.000	0.000	Merged-chr11-70271808-9
NR11074--MA0495.2.MAFF	chr8	34208104	34208124	-	0.000	0.000	Merged-chr8-34208072-51
NR8009--MA0501.1.MAF::NFE2	chr4	11017724	11017738	+	0.000	0.000	Merged-chr4-11017688-10
NR480--MA0591.1.Bach1::Mafk	chr1	106187589	106187603	-	0.000	0.000	Merged-chr1-106187715-26
NR7397--MA0117.2.Mafb	chr3	69274873	69274884	+	0.000	0.000	Merged-chr3-69274909-13
NR3396--MA0659.1.MAFG	chr13	108763560	108763580	+	0.000	0.000	Merged-chr13-108763497-25
NR6860--MA0496.2.MAFK	chr2	135659149	135659167	-	0.000	0.000	Merged-chr2-135659291-148
NR9166--MA0089.1.MAFG::NFE2L1	chr5	113035744	113035749	-	0.000	0.000	Merged-chr5-113035514-85
NR6669--MA0089.1.MAFG::NFE2L1	chr2	117365607	117365612	+	0.000	0.000	Merged-chr2-117365460-12
