#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR47803--MA0039.3.KLF4	chr9	57563351	57563361	-	0.000	0.000	Merged-chr9-57563217-5
NR5007--MA0599.1.KLF5	chr10	95910638	95910647	-	0.000	0.000	Merged-chr10-95910701-11
NR47142--MA0742.1.Klf12	chr9	21419885	21419899	-	0.000	0.000	Merged-chr9-21419783-26
NR10292--MA0657.1.KLF13	chr12	72809956	72809973	-	0.000	0.000	Merged-chr12-72809973-16
NR13344--MA0741.1.KLF16	chr13	111634787	111634797	+	0.000	0.000	Merged-chr13-111634662-22
NR31895--MA0742.1.Klf12	chr4	46643439	46643453	-	0.000	0.000	Merged-chr4-46643613-5
NR44253--MA0599.1.KLF5	chr7	143724083	143724092	+	0.000	0.000	Merged-chr7-143724096-15
NR49004--MA0599.1.KLF5	chr9	106430936	106430945	+	0.000	0.000	Merged-chr9-106430870-17
NR34849--MA0493.1.Klf1	chr5	23722185	23722195	+	0.000	0.000	Merged-chr5-23722080-21
NR13841--MA1107.1.KLF9	chr14	30827010	30827022	-	0.000	0.000	Merged-chr14-30826905-18
NR6799--MA0741.1.KLF16	chr11	55131119	55131129	+	0.000	0.000	Merged-chr11-55131266-10
NR43959--MA0657.1.KLF13	chr7	139157790	139157807	-	0.000	0.000	Merged-chr7-139157777-16
NR4724--MA0741.1.KLF16	chr10	82982349	82982359	+	0.000	0.000	Merged-chr10-82982520-21
NR42708--MA1107.1.KLF9	chr7	80450050	80450062	+	0.000	0.000	Merged-chr7-80450087-44
NR30490--MA0741.1.KLF16	chr3	116434981	116434991	-	0.000	0.000	Merged-chr3-116434903-21
NR4723--MA0599.1.KLF5	chr10	82982356	82982365	+	0.000	0.000	Merged-chr10-82982520-21
NR37315--MA0742.1.Klf12	chr5	134494485	134494499	-	0.000	0.000	Merged-chr5-134494514-28
NR45558--MA0599.1.KLF5	chr8	80743112	80743121	-	0.000	0.000	Merged-chr8-80743048-17
NR5364--MA1107.1.KLF9	chr10	117864987	117864999	+	0.000	0.000	Merged-chr10-117864903-52
NR48392--MA1107.1.KLF9	chr9	78074211	78074223	+	0.000	0.000	Merged-chr9-78074095-46
NR43814--MA0742.1.Klf12	chr7	130369645	130369659	+	0.000	0.000	Merged-chr7-130369779-7
NR29512--MA0599.1.KLF5	chr3	84772130	84772139	-	0.000	0.000	Merged-chr3-84772067-31
NR17761--MA0740.1.KLF14	chr16	24160873	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR10255--MA0599.1.KLF5	chr12	70891227	70891236	+	0.000	0.000	Merged-chr12-70891118-10
NR5382--MA1107.1.KLF9	chr10	117919642	117919654	-	0.000	0.000	Merged-chr10-117919673-15
NR13838--MA0599.1.KLF5	chr14	30827012	30827021	-	0.000	0.000	Merged-chr14-30826905-18
NR18722--MA1107.1.KLF9	chr16	92653837	92653849	+	0.000	0.000	Merged-chr16-92654045-22
NR49078--MA0741.1.KLF16	chr9	107551418	107551428	+	0.000	0.000	Merged-chr9-107551360-55
NR2786--MA0741.1.KLF16	chr1	184013533	184013543	-	0.000	0.000	Merged-chr1-184013369-24
NR26492--MA1107.1.KLF9	chr2	101761996	101762008	+	0.000	0.000	Merged-chr2-101762037-3
NR34307--MA1107.1.KLF9	chr4	149658197	149658209	+	0.000	0.000	Merged-chr4-149658229-60
NR27417--MA0493.1.Klf1	chr2	144715089	144715099	-	0.000	0.000	Merged-chr2-144715248-28
NR19710--MA0741.1.KLF16	chr17	28488300	28488310	+	0.000	0.000	Merged-chr17-28488439-21
NR49231--MA0039.3.KLF4	chr9	110641167	110641177	+	0.000	0.000	Merged-chr9-110641188-21
NR22778--MA0493.1.Klf1	chr18	81423474	81423484	-	0.000	0.000	Merged-chr18-81423542-12
NR7460--MA0599.1.KLF5	chr11	72963921	72963930	-	0.000	0.000	Merged-chr11-72963811-9
NR26724--MA0742.1.Klf12	chr2	117443045	117443059	+	0.000	0.000	Merged-chr2-117442936-10
NR3091--MA0493.1.Klf1	chr1	193421576	193421586	-	0.000	0.000	Merged-chr1-193421738-60
NR42606--MA0493.1.Klf1	chr7	75715485	75715495	-	0.000	0.000	Merged-chr7-75715233-48
NR24427--MA0657.1.KLF13	chr19	60183109	60183126	+	0.000	0.000	Merged-chr19-60182957-49
NR8360--MA0740.1.KLF14	chr11	97134338	97134351	+	0.000	0.000	Merged-chr11-97134334-6
NR4274--MA0039.3.KLF4	chr10	77478451	77478461	-	0.000	0.000	Merged-chr10-77478359-10
NR13712--MA0742.1.Klf12	chr14	25421975	25421989	+	0.000	0.000	Merged-chr14-25421957-44
NR47896--MA0742.1.Klf12	chr9	60998291	60998305	-	0.000	0.000	Merged-chr9-60998373-9
NR25703--MA0493.1.Klf1	chr2	59513733	59513743	-	0.000	0.000	Merged-chr2-59513816-12
NR46327--MA0742.1.Klf12	chr8	115232559	115232573	-	0.000	0.000	Merged-chr8-115232618-16
NR27121--MA1107.1.KLF9	chr2	128392471	128392483	+	0.000	0.000	Merged-chr2-128392502-21
NR30960--MA0740.1.KLF14	chr3	142281222	142281235	+	0.000	0.000	Merged-chr3-142281213-32
NR1372--MA1107.1.KLF9	chr1	121241524	121241536	-	0.000	0.000	Merged-chr1-121241343-38
NR39785--MA0740.1.KLF14	chr6	108630837	108630850	-	0.000	0.000	Merged-chr6-108631007-44
NR42605--MA0039.3.KLF4	chr7	75715483	75715493	-	0.000	0.000	Merged-chr7-75715233-48
NR27109--MA0599.1.KLF5	chr2	128318393	128318402	+	0.000	0.000	Merged-chr2-128318457-15
NR40480--MA0493.1.Klf1	chr6	134067259	134067269	-	0.000	0.000	Merged-chr6-134067446-111
NR49473--MA0039.3.KLF4	chr9	120039505	120039515	-	0.000	0.000	Merged-chr9-120039595-19
NR38242--MA0493.1.Klf1	chr6	3536249	3536259	+	0.000	0.000	Merged-chr6-3536376-27
NR35458--MA0740.1.KLF14	chr5	62909200	62909213	-	0.000	0.000	Merged-chr5-62909359-25
NR40484--MA1107.1.KLF9	chr6	134302454	134302466	+	0.000	0.000	Merged-chr6-134302283-40
NR1830--MA0599.1.KLF5	chr1	143819047	143819056	+	0.000	0.000	Merged-chr1-143819193-15
NR13726--MA0493.1.Klf1	chr14	25522583	25522593	+	0.000	0.000	Merged-chr14-25522595-18
NR34134--MA0599.1.KLF5	chr4	144898352	144898361	+	0.000	0.000	Merged-chr4-144898190-46
NR46692--MA1107.1.KLF9	chr8	122712171	122712183	-	0.000	0.000	Merged-chr8-122712057-14
NR22284--MA0740.1.KLF14	chr18	65107246	65107259	+	0.000	0.000	Merged-chr18-65107334-45
NR45496--MA0599.1.KLF5	chr8	75082634	75082643	-	0.000	0.000	Merged-chr8-75082480-28
NR19845--MA0741.1.KLF16	chr17	31326299	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR12480--MA0599.1.KLF5	chr13	63189530	63189539	-	0.000	0.000	Merged-chr13-63189715-33
NR12417--MA0493.1.Klf1	chr13	59536661	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR22141--MA0740.1.KLF14	chr18	60059215	60059228	+	0.000	0.000	Merged-chr18-60059257-14
NR34378--MA0741.1.KLF16	chr4	150995220	150995230	+	0.000	0.000	Merged-chr4-150995020-21
NR27381--MA1107.1.KLF9	chr2	144188448	144188460	-	0.000	0.000	Merged-chr2-144188289-22
NR35089--MA0741.1.KLF16	chr5	32148851	32148861	+	0.000	0.000	Merged-chr5-32148738-21
NR36039--MA0740.1.KLF14	chr5	92897985	92897998	-	0.000	0.000	Merged-chr5-92897961-19
NR24233--MA0741.1.KLF16	chr19	53889768	53889778	+	0.000	0.000	Merged-chr19-53889811-40
NR22125--MA0493.1.Klf1	chr18	56871835	56871845	-	0.000	0.000	Merged-chr18-56871976-16
NR15181--MA0741.1.KLF16	chr14	118827933	118827943	-	0.000	0.000	Merged-chr14-118827968-19
NR27156--MA0742.1.Klf12	chr2	129285476	129285490	-	0.000	0.000	Merged-chr2-129285453-11
NR36864--MA0493.1.Klf1	chr5	120779166	120779176	+	0.000	0.000	Merged-chr5-120779287-23
NR10953--MA1107.1.KLF9	chr12	104209801	104209813	+	0.000	0.000	Merged-chr12-104209958-42
NR15919--MA1107.1.KLF9	chr15	60120082	60120094	-	0.000	0.000	Merged-chr15-60120172-38
NR47433--MA1107.1.KLF9	chr9	42097627	42097639	-	0.000	0.000	Merged-chr9-42097544-106
NR34142--MA1107.1.KLF9	chr4	145046032	145046044	-	0.000	0.000	Merged-chr4-145045932-55
NR17764--MA0741.1.KLF16	chr16	24160877	24160887	+	0.000	0.000	Merged-chr16-24160756-32
NR39786--MA0657.1.KLF13	chr6	108630834	108630851	-	0.000	0.000	Merged-chr6-108631007-44
NR43405--MA1107.1.KLF9	chr7	117406358	117406370	-	0.000	0.000	Merged-chr7-117406595-16
NR13548--MA0599.1.KLF5	chr14	12243731	12243740	-	0.000	0.000	Merged-chr14-12243878-61
NR38824--MA1107.1.KLF9	chr6	50553321	50553333	-	0.000	0.000	Merged-chr6-50553342-12
NR23820--MA0599.1.KLF5	chr19	41803522	41803531	-	0.000	0.000	Merged-chr19-41803519-16
NR29455--MA0599.1.KLF5	chr3	84022910	84022919	+	0.000	0.000	Merged-chr3-84022944-34
NR22366--MA0039.3.KLF4	chr18	67203026	67203036	+	0.000	0.000	Merged-chr18-67202933-5
NR288--MA0742.1.Klf12	chr1	37286802	37286816	-	0.000	0.000	Merged-chr1-37286924-34
NR12457--MA1107.1.KLF9	chr13	60935306	60935318	-	0.000	0.000	Merged-chr13-60935285-22
NR13524--MA0039.3.KLF4	chr14	7934352	7934362	-	0.000	0.000	Merged-chr14-7934334-2
NR19836--MA0493.1.Klf1	chr17	31077832	31077842	-	0.000	0.000	Merged-chr17-31077750-28
NR21608--MA1107.1.KLF9	chr18	14675768	14675780	+	0.000	0.000	Merged-chr18-14675814-20
NR1884--MA0741.1.KLF16	chr1	151083928	151083938	-	0.000	0.000	Merged-chr1-151084034-24
NR14638--MA0599.1.KLF5	chr14	67912074	67912083	+	0.000	0.000	Merged-chr14-67911920-26
NR6794--MA0740.1.KLF14	chr11	55131118	55131131	+	0.000	0.000	Merged-chr11-55131266-10
NR18684--MA0599.1.KLF5	chr16	91780938	91780947	-	0.000	0.000	Merged-chr16-91781071-63
NR45798--MA0741.1.KLF16	chr8	86870815	86870825	-	0.000	0.000	Merged-chr8-86871001-39
NR20073--MA0740.1.KLF14	chr17	35259280	35259293	+	0.000	0.000	Merged-chr17-35259280-18
NR495--MA0493.1.Klf1	chr1	52578408	52578418	+	0.000	0.000	Merged-chr1-52578518-39
NR39354--MA0039.3.KLF4	chr6	86607662	86607672	-	0.000	0.000	Merged-chr6-86607706-49
NR4655--MA0741.1.KLF16	chr10	81525366	81525376	-	0.000	0.000	Merged-chr10-81525209-7
NR23405--MA0741.1.KLF16	chr19	14668708	14668718	-	0.000	0.000	Merged-chr19-14668781-26
NR19774--MA0599.1.KLF5	chr17	29297852	29297861	+	0.000	0.000	Merged-chr17-29297953-13
NR33630--MA1107.1.KLF9	chr4	134734841	134734853	+	0.000	0.000	Merged-chr4-134734669-83
NR19837--MA0741.1.KLF16	chr17	31077831	31077841	-	0.000	0.000	Merged-chr17-31077750-28
NR32792--MA0599.1.KLF5	chr4	116806558	116806567	+	0.000	0.000	Merged-chr4-116806659-9
NR34147--MA1107.1.KLF9	chr4	145046042	145046054	-	0.000	0.000	Merged-chr4-145045932-55
NR249--MA0493.1.Klf1	chr1	36274541	36274551	+	0.000	0.000	Merged-chr1-36274584-22
NR22142--MA0657.1.KLF13	chr18	60059214	60059231	+	0.000	0.000	Merged-chr18-60059257-14
NR38187--MA0741.1.KLF16	chr5	149583726	149583736	-	0.000	0.000	Merged-chr5-149583571-10
NR39169--MA0741.1.KLF16	chr6	72957841	72957851	-	0.000	0.000	Merged-chr6-72957924-4
NR2745--MA0742.1.Klf12	chr1	182537330	182537344	+	0.000	0.000	Merged-chr1-182537225-11
NR39382--MA0493.1.Klf1	chr6	87394988	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR9322--MA1107.1.KLF9	chr11	119109559	119109571	+	0.000	0.000	Merged-chr11-119109624-20
NR46688--MA0039.3.KLF4	chr8	122712198	122712208	-	0.000	0.000	Merged-chr8-122712057-14
NR17927--MA0742.1.Klf12	chr16	33769775	33769789	-	0.000	0.000	Merged-chr16-33769896-51
NR7129--MA1107.1.KLF9	chr11	64116915	64116927	-	0.000	0.000	Merged-chr11-64116814-48
NR10295--MA0039.3.KLF4	chr12	72809960	72809970	-	0.000	0.000	Merged-chr12-72809973-16
NR30259--MA0599.1.KLF5	chr3	105825735	105825744	+	0.000	0.000	Merged-chr3-105825792-34
NR43854--MA0742.1.Klf12	chr7	132729621	132729635	-	0.000	0.000	Merged-chr7-132729590-8
NR11175--MA1107.1.KLF9	chr12	110506247	110506259	-	0.000	0.000	Merged-chr12-110506270-12
NR43813--MA0740.1.KLF14	chr7	130369645	130369658	+	0.000	0.000	Merged-chr7-130369779-7
NR1835--MA0493.1.Klf1	chr1	143985135	143985145	-	0.000	0.000	Merged-chr1-143985220-17
NR26727--MA0493.1.Klf1	chr2	117443045	117443055	+	0.000	0.000	Merged-chr2-117442936-10
NR43235--MA0742.1.Klf12	chr7	110203784	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR33542--MA0599.1.KLF5	chr4	134041631	134041640	+	0.000	0.000	Merged-chr4-134041766-28
NR830--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR48747--MA0039.3.KLF4	chr9	96714226	96714236	-	0.000	0.000	Merged-chr9-96714307-38
NR39168--MA0599.1.KLF5	chr6	72957842	72957851	-	0.000	0.000	Merged-chr6-72957924-4
NR4657--MA0493.1.Klf1	chr10	81537629	81537639	-	0.000	0.000	Merged-chr10-81537486-38
NR34850--MA1107.1.KLF9	chr5	23722185	23722197	+	0.000	0.000	Merged-chr5-23722080-21
NR22287--MA0741.1.KLF16	chr18	65107251	65107261	+	0.000	0.000	Merged-chr18-65107334-45
NR41499--MA1107.1.KLF9	chr7	25647837	25647849	+	0.000	0.000	Merged-chr7-25647877-43
NR1972--MA0741.1.KLF16	chr1	153427077	153427087	-	0.000	0.000	Merged-chr1-153426995-33
NR30263--MA0493.1.Klf1	chr3	105825861	105825871	+	0.000	0.000	Merged-chr3-105825792-34
NR24121--MA0039.3.KLF4	chr19	47829047	47829057	-	0.000	0.000	Merged-chr19-47829109-19
NR10734--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR2957--MA0599.1.KLF5	chr1	191738897	191738906	-	0.000	0.000	Merged-chr1-191738954-40
NR49077--MA0493.1.Klf1	chr9	107551417	107551427	+	0.000	0.000	Merged-chr9-107551360-55
NR965--MA1107.1.KLF9	chr1	80700302	80700314	-	0.000	0.000	Merged-chr1-80700065-37
NR2182--MA0742.1.Klf12	chr1	161791975	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR15199--MA1107.1.KLF9	chr14	120313649	120313661	+	0.000	0.000	Merged-chr14-120313531-118
NR6795--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR8950--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR20074--MA0657.1.KLF13	chr17	35259279	35259296	+	0.000	0.000	Merged-chr17-35259280-18
NR246--MA0742.1.Klf12	chr1	36274541	36274555	+	0.000	0.000	Merged-chr1-36274584-22
NR39808--MA0493.1.Klf1	chr6	108665781	108665791	+	0.000	0.000	Merged-chr6-108665749-34
NR9659--MA0493.1.Klf1	chr12	16136386	16136396	+	0.000	0.000	Merged-chr12-16136516-15
NR29351--MA0741.1.KLF16	chr3	68784303	68784313	-	0.000	0.000	Merged-chr3-68784168-43
NR2186--MA1107.1.KLF9	chr1	161791977	161791989	-	0.000	0.000	Merged-chr1-161792020-2
NR14482--MA0599.1.KLF5	chr14	62353789	62353798	-	0.000	0.000	Merged-chr14-62353676-8
NR49230--MA0599.1.KLF5	chr9	110641166	110641175	+	0.000	0.000	Merged-chr9-110641188-21
NR4273--MA0599.1.KLF5	chr10	77478453	77478462	-	0.000	0.000	Merged-chr10-77478359-10
NR13342--MA0741.1.KLF16	chr13	111634785	111634795	+	0.000	0.000	Merged-chr13-111634662-22
NR40311--MA1107.1.KLF9	chr6	127102957	127102969	+	0.000	0.000	Merged-chr6-127103000-20
NR46952--MA0742.1.Klf12	chr8	128420724	128420738	+	0.000	0.000	Merged-chr8-128420826-46
NR33626--MA0039.3.KLF4	chr4	134734808	134734818	+	0.000	0.000	Merged-chr4-134734669-83
NR34972--MA0493.1.Klf1	chr5	28269892	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR15274--MA0741.1.KLF16	chr14	122187050	122187060	+	0.000	0.000	Merged-chr14-122187060-26
NR29347--MA0039.3.KLF4	chr3	68784319	68784329	-	0.000	0.000	Merged-chr3-68784168-43
NR10855--MA0741.1.KLF16	chr12	100928456	100928466	-	0.000	0.000	Merged-chr12-100928517-22
NR42604--MA0599.1.KLF5	chr7	75715485	75715494	-	0.000	0.000	Merged-chr7-75715233-48
NR9924--MA0599.1.KLF5	chr12	41040118	41040127	-	0.000	0.000	Merged-chr12-41040097-12
NR23735--MA1107.1.KLF9	chr19	37333673	37333685	-	0.000	0.000	Merged-chr19-37333490-26
NR43336--MA0742.1.Klf12	chr7	114356562	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR40764--MA0493.1.Klf1	chr6	145256892	145256902	+	0.000	0.000	Merged-chr6-145256997-16
NR35954--MA1107.1.KLF9	chr5	89044822	89044834	-	0.000	0.000	Merged-chr5-89044916-44
