#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR9122--MA0684.1.RUNX3	chr8	57417018	57417027	-	0.000	0.000	Merged-chr8-57416909-32
NR10230--MA0511.2.RUNX2	chrX	164318752	164318760	+	0.000	0.000	Merged-chrX-164318746-35
NR7508--MA0684.1.RUNX3	chr5	105840058	105840067	-	0.000	0.000	Merged-chr5-105840151-44
NR370--MA0684.1.RUNX3	chr1	127651301	127651310	+	0.000	0.000	Merged-chr1-127651305-2
NR5047--MA0684.1.RUNX3	chr19	33143354	33143363	-	0.000	0.000	Merged-chr19-33143330-11
NR2841--MA0002.2.RUNX1	chr13	117051639	117051649	-	0.000	0.000	Merged-chr13-117051602-40
NR2907--MA0002.2.RUNX1	chr14	27373052	27373062	+	0.000	0.000	Merged-chr14-27372915-15
NR6601--MA0684.1.RUNX3	chr4	10940895	10940904	-	0.000	0.000	Merged-chr4-10940994-39
NR7435--MA0002.2.RUNX1	chr5	99499892	99499902	+	0.000	0.000	Merged-chr5-99499835-48
NR1418--MA0511.2.RUNX2	chr11	43705348	43705356	-	0.000	0.000	Merged-chr11-43705351-17
NR511--MA0684.1.RUNX3	chr1	155476449	155476458	-	0.000	0.000	Merged-chr1-155476472-40
NR8861--MA0002.2.RUNX1	chr7	122317088	122317098	-	0.000	0.000	Merged-chr7-122317075-24
NR2622--MA0684.1.RUNX3	chr13	73491290	73491299	-	0.000	0.000	Merged-chr13-73491277-13
NR9224--MA0002.2.RUNX1	chr8	83086764	83086774	+	0.000	0.000	Merged-chr8-83086902-25
NR4011--MA0002.2.RUNX1	chr16	91562219	91562229	+	0.000	0.000	Merged-chr16-91562152-19
NR7054--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR2983--MA0684.1.RUNX3	chr14	54138477	54138486	-	0.000	0.000	Merged-chr14-54138460-21
NR3217--MA0002.2.RUNX1	chr14	121830299	121830309	+	0.000	0.000	Merged-chr14-121830164-49
NR6323--MA0002.2.RUNX1	chr3	109133229	109133239	-	0.000	0.000	Merged-chr3-109133281-24
NR2906--MA0684.1.RUNX3	chr14	27372973	27372982	-	0.000	0.000	Merged-chr14-27372915-15
NR3154--MA0511.2.RUNX2	chr14	101879179	101879187	+	0.000	0.000	Merged-chr14-101879110-69
NR7557--MA0002.2.RUNX1	chr5	113672598	113672608	+	0.000	0.000	Merged-chr5-113672609-14
NR3055--MA0002.2.RUNX1	chr14	67877936	67877946	+	0.000	0.000	Merged-chr14-67877957-30
NR1047--MA0684.1.RUNX3	chr10	84897547	84897556	+	0.000	0.000	Merged-chr10-84897526-62
NR3326--MA0002.2.RUNX1	chr15	36562967	36562977	-	0.000	0.000	Merged-chr15-36562926-39
NR2552--MA0511.2.RUNX2	chr13	48979287	48979295	-	0.000	0.000	Merged-chr13-48979303-21
NR9223--MA0684.1.RUNX3	chr8	81704154	81704163	-	0.000	0.000	Merged-chr8-81703996-53
NR10027--MA0002.2.RUNX1	chr9	118519257	118519267	+	0.000	0.000	Merged-chr9-118519152-31
NR4656--MA0002.2.RUNX1	chr18	37926030	37926040	+	0.000	0.000	Merged-chr18-37926090-48
NR3359--MA0684.1.RUNX3	chr15	41846675	41846684	-	0.000	0.000	Merged-chr15-41846585-48
NR1487--MA0511.2.RUNX2	chr11	55031376	55031384	+	0.000	0.000	Merged-chr11-55031517-56
NR3068--MA0002.2.RUNX1	chr14	70798860	70798870	-	0.000	0.000	Merged-chr14-70798760-56
NR9507--MA0684.1.RUNX3	chr8	128622960	128622969	-	0.000	0.000	Merged-chr8-128622909-9
NR7679--MA0002.2.RUNX1	chr5	137857010	137857020	-	0.000	0.000	Merged-chr5-137857044-20
NR292--MA0511.2.RUNX2	chr1	91049441	91049449	+	0.000	0.000	Merged-chr1-91049511-13
NR7887--MA0511.2.RUNX2	chr6	48802084	48802092	+	0.000	0.000	Merged-chr6-48802126-31
NR3229--MA0684.1.RUNX3	chr14	123015904	123015913	+	0.000	0.000	Merged-chr14-123015903-11
NR71--MA0511.2.RUNX2	chr1	38884035	38884043	+	0.000	0.000	Merged-chr1-38884000-31
NR10083--MA0002.2.RUNX1	chr9	124099286	124099296	-	0.000	0.000	Merged-chr9-124099299-15
NR7539--MA0511.2.RUNX2	chr5	110735786	110735794	+	0.000	0.000	Merged-chr5-110735767-7
NR973--MA0684.1.RUNX3	chr10	67727768	67727777	+	0.000	0.000	Merged-chr10-67727735-22
NR9328--MA0511.2.RUNX2	chr8	111785409	111785417	+	0.000	0.000	Merged-chr8-111785274-13
NR3318--MA0002.2.RUNX1	chr15	36243863	36243873	-	0.000	0.000	Merged-chr15-36243882-12
NR2670--MA0684.1.RUNX3	chr13	90981481	90981490	-	0.000	0.000	Merged-chr13-90981461-11
NR162--MA0511.2.RUNX2	chr1	60875323	60875331	-	0.000	0.000	Merged-chr1-60875356-55
NR6980--MA0511.2.RUNX2	chr4	134059083	134059091	+	0.000	0.000	Merged-chr4-134059039-2
NR8290--MA0002.2.RUNX1	chr6	137795425	137795435	-	0.000	0.000	Merged-chr6-137795480-24
NR3304--MA0684.1.RUNX3	chr15	34389152	34389161	-	0.000	0.000	Merged-chr15-34389092-27
NR8213--MA0002.2.RUNX1	chr6	127302987	127302997	-	0.000	0.000	Merged-chr6-127302896-25
NR7039--MA0002.2.RUNX1	chr4	140983617	140983627	+	0.000	0.000	Merged-chr4-140983649-41
NR1700--MA0002.2.RUNX1	chr11	95908109	95908119	-	0.000	0.000	Merged-chr11-95907988-15
NR5219--MA0511.2.RUNX2	chr2	3756052	3756060	-	0.000	0.000	Merged-chr2-3756075-14
NR7819--MA0684.1.RUNX3	chr6	33051930	33051939	+	0.000	0.000	Merged-chr6-33051908-11
NR3169--MA0002.2.RUNX1	chr14	105240287	105240297	+	0.000	0.000	Merged-chr14-105240325-24
NR4472--MA0684.1.RUNX3	chr17	83831065	83831074	-	0.000	0.000	Merged-chr17-83831138-30
NR2520--MA0002.2.RUNX1	chr13	38050152	38050162	+	0.000	0.000	Merged-chr13-38050052-14
NR9559--MA0511.2.RUNX2	chr9	32394805	32394813	-	0.000	0.000	Merged-chr9-32394945-22
NR3026--MA0002.2.RUNX1	chr14	62943984	62943994	+	0.000	0.000	Merged-chr14-62944057-10
NR456--MA0002.2.RUNX1	chr1	144200733	144200743	-	0.000	0.000	Merged-chr1-144200697-14
NR1790--MA0002.2.RUNX1	chr11	108268628	108268638	-	0.000	0.000	Merged-chr11-108268786-21
NR8749--MA0002.2.RUNX1	chr7	104400860	104400870	-	0.000	0.000	Merged-chr7-104400949-29
NR585--MA0684.1.RUNX3	chr1	170167995	170168004	+	0.000	0.000	Merged-chr1-170167960-28
NR393--MA0511.2.RUNX2	chr1	131446758	131446766	-	0.000	0.000	Merged-chr1-131446788-25
NR4--MA0511.2.RUNX2	chr1	4748287	4748295	-	0.000	0.000	Merged-chr1-4748298-21
NR250--MA0511.2.RUNX2	chr1	80699471	80699479	-	0.000	0.000	Merged-chr1-80699455-1
NR2010--MA0002.2.RUNX1	chr12	55392976	55392986	+	0.000	0.000	Merged-chr12-55392987-35
NR674--MA0002.2.RUNX1	chr1	184534678	184534688	-	0.000	0.000	Merged-chr1-184534660-49
NR7527--MA0684.1.RUNX3	chr5	107612457	107612466	-	0.000	0.000	Merged-chr5-107612497-14
NR2993--MA0511.2.RUNX2	chr14	55882490	55882498	-	0.000	0.000	Merged-chr14-55882429-48
NR8490--MA0511.2.RUNX2	chr7	38237186	38237194	-	0.000	0.000	Merged-chr7-38237245-30
NR312--MA0684.1.RUNX3	chr1	94048268	94048277	+	0.000	0.000	Merged-chr1-94048267-32
NR4831--MA0684.1.RUNX3	chr18	79300920	79300929	-	0.000	0.000	Merged-chr18-79300838-16
NR719--MA0002.2.RUNX1	chr1	193366053	193366063	-	0.000	0.000	Merged-chr1-193366026-12
NR2493--MA0002.2.RUNX1	chr13	33077209	33077219	+	0.000	0.000	Merged-chr13-33077340-51
NR1689--MA0511.2.RUNX2	chr11	90675672	90675680	+	0.000	0.000	Merged-chr11-90675808-18
NR5870--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR8261--MA0002.2.RUNX1	chr6	134068866	134068876	-	0.000	0.000	Merged-chr6-134068734-14
NR1910--MA0002.2.RUNX1	chr12	16136628	16136638	+	0.000	0.000	Merged-chr12-16136516-15
NR656--MA0511.2.RUNX2	chr1	181148743	181148751	+	0.000	0.000	Merged-chr1-181148659-6
NR2416--MA0002.2.RUNX1	chr13	17627285	17627295	-	0.000	0.000	Merged-chr13-17627310-18
NR6485--MA0002.2.RUNX1	chr3	142892308	142892318	-	0.000	0.000	Merged-chr3-142892335-19
NR6885--MA0684.1.RUNX3	chr4	116678004	116678013	-	0.000	0.000	Merged-chr4-116678042-15
NR4186--MA0002.2.RUNX1	chr17	25584117	25584127	+	0.000	0.000	Merged-chr17-25583989-33
NR8274--MA0002.2.RUNX1	chr6	136683866	136683876	-	0.000	0.000	Merged-chr6-136683885-26
NR1761--MA0002.2.RUNX1	chr11	104661769	104661779	-	0.000	0.000	Merged-chr11-104661475-50
NR7357--MA0684.1.RUNX3	chr5	77144783	77144792	+	0.000	0.000	Merged-chr5-77144936-48
NR2475--MA0511.2.RUNX2	chr13	30682003	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR9269--MA0002.2.RUNX1	chr8	94969808	94969818	+	0.000	0.000	Merged-chr8-94969690-1
NR4056--MA0002.2.RUNX1	chr16	94660405	94660415	+	0.000	0.000	Merged-chr16-94660460-20
NR2647--MA0002.2.RUNX1	chr13	81675840	81675850	-	0.000	0.000	Merged-chr13-81675595-44
NR9225--MA0511.2.RUNX2	chr8	83086819	83086827	+	0.000	0.000	Merged-chr8-83086902-25
NR4012--MA0511.2.RUNX2	chr16	91781029	91781037	+	0.000	0.000	Merged-chr16-91781071-63
NR4185--MA0684.1.RUNX3	chr17	25584078	25584087	-	0.000	0.000	Merged-chr17-25583989-33
NR2110--MA0684.1.RUNX3	chr12	86310025	86310034	-	0.000	0.000	Merged-chr12-86310059-67
NR2855--MA0511.2.RUNX2	chr14	7934345	7934353	-	0.000	0.000	Merged-chr14-7934334-2
NR278--MA0002.2.RUNX1	chr1	87637245	87637255	+	0.000	0.000	Merged-chr1-87637275-111
NR8362--MA0002.2.RUNX1	chr6	146434552	146434562	-	0.000	0.000	Merged-chr6-146434496-35
NR6477--MA0002.2.RUNX1	chr3	142437065	142437075	-	0.000	0.000	Merged-chr3-142437047-18
NR3056--MA0511.2.RUNX2	chr14	67887047	67887055	+	0.000	0.000	Merged-chr14-67887091-21
NR2597--MA0511.2.RUNX2	chr13	56476959	56476967	+	0.000	0.000	Merged-chr13-56477022-46
NR8000--MA0684.1.RUNX3	chr6	86850880	86850889	-	0.000	0.000	Merged-chr6-86850884-40
NR6714--MA0002.2.RUNX1	chr4	57306553	57306563	+	0.000	0.000	Merged-chr4-57306623-55
NR2259--MA0002.2.RUNX1	chr12	111913012	111913022	-	0.000	0.000	Merged-chr12-111913088-13
NR10038--MA0002.2.RUNX1	chr9	119101120	119101130	+	0.000	0.000	Merged-chr9-119101086-22
NR2593--MA0684.1.RUNX3	chr13	55641101	55641110	+	0.000	0.000	Merged-chr13-55640933-22
NR4667--MA0002.2.RUNX1	chr18	39102372	39102382	+	0.000	0.000	Merged-chr18-39102352-12
NR9009--MA0002.2.RUNX1	chr8	11464118	11464128	-	0.000	0.000	Merged-chr8-11464225-54
NR8659--MA0002.2.RUNX1	chr7	81319870	81319880	-	0.000	0.000	Merged-chr7-81320014-23
NR2354--MA0684.1.RUNX3	chr12	118255872	118255881	+	0.000	0.000	Merged-chr12-118255780-45
NR2477--MA0002.2.RUNX1	chr13	30682008	30682018	+	0.000	0.000	Merged-chr13-30682181-38
NR8516--MA0002.2.RUNX1	chr7	48795271	48795281	+	0.000	0.000	Merged-chr7-48795353-37
NR5268--MA0684.1.RUNX3	chr2	17845529	17845538	-	0.000	0.000	Merged-chr2-17845339-45
NR6521--MA0511.2.RUNX2	chr3	146758209	146758217	+	0.000	0.000	Merged-chr3-146758289-47
NR7057--MA0684.1.RUNX3	chr4	145099991	145100000	+	0.000	0.000	Merged-chr4-145100023-41
NR8976--MA0511.2.RUNX2	chr7	143644145	143644153	+	0.000	0.000	Merged-chr7-143644190-29
NR2172--MA0002.2.RUNX1	chr12	99633809	99633819	+	0.000	0.000	Merged-chr12-99633921-16
NR7388--MA0511.2.RUNX2	chr5	92964797	92964805	-	0.000	0.000	Merged-chr5-92964665-18
NR9270--MA0002.2.RUNX1	chr8	94969848	94969858	+	0.000	0.000	Merged-chr8-94969690-1,Merged-chr8-94970048-23
NR8942--MA0511.2.RUNX2	chr7	137476760	137476768	-	0.000	0.000	Merged-chr7-137476773-22
NR5310--MA0002.2.RUNX1	chr2	29769207	29769217	+	0.000	0.000	Merged-chr2-29769115-16
NR696--MA0511.2.RUNX2	chr1	191119059	191119067	-	0.000	0.000	Merged-chr1-191119060-9
NR2604--MA0684.1.RUNX3	chr13	59536543	59536552	+	0.000	0.000	Merged-chr13-59536572-15
NR5562--MA0002.2.RUNX1	chr2	85034277	85034287	-	0.000	0.000	Merged-chr2-85034309-17
NR4265--MA0684.1.RUNX3	chr17	44121820	44121829	+	0.000	0.000	Merged-chr17-44121634-62
NR8476--MA0002.2.RUNX1	chr7	29991510	29991520	+	0.000	0.000	Merged-chr7-29991563-13
NR8005--MA0684.1.RUNX3	chr6	87447421	87447430	+	0.000	0.000	Merged-chr6-87447444-55
NR6848--MA0684.1.RUNX3	chr4	107006388	107006397	-	0.000	0.000	Merged-chr4-107006366-21
NR139--MA0684.1.RUNX3	chr1	58301377	58301386	+	0.000	0.000	Merged-chr1-58301246-36
NR6686--MA0684.1.RUNX3	chr4	47300827	47300836	-	0.000	0.000	Merged-chr4-47300829-7
NR8968--MA0511.2.RUNX2	chr7	143010053	143010061	+	0.000	0.000	Merged-chr7-143010167-43
NR4367--MA0002.2.RUNX1	chr17	57183079	57183089	+	0.000	0.000	Merged-chr17-57183114-28
NR228--MA0002.2.RUNX1	chr1	74373602	74373612	-	0.000	0.000	Merged-chr1-74373535-14
NR1691--MA0684.1.RUNX3	chr11	90675672	90675681	+	0.000	0.000	Merged-chr11-90675808-18
NR2197--MA0684.1.RUNX3	chr12	103116834	103116843	+	0.000	0.000	Merged-chr12-103116842-39
NR9533--MA0002.2.RUNX1	chr9	14296249	14296259	+	0.000	0.000	Merged-chr9-14296291-25
NR2276--MA0511.2.RUNX2	chr12	113059169	113059177	+	0.000	0.000	Merged-chr12-113059214-12
NR8468--MA0002.2.RUNX1	chr7	28820844	28820854	+	0.000	0.000	Merged-chr7-28820769-1
NR2163--MA0684.1.RUNX3	chr12	99468132	99468141	+	0.000	0.000	Merged-chr12-99468213-62
NR8153--MA0511.2.RUNX2	chr6	119171426	119171434	-	0.000	0.000	Merged-chr6-119171326-8
NR3860--MA0684.1.RUNX3	chr16	50298929	50298938	-	0.000	0.000	Merged-chr16-50299012-15
NR2242--MA0511.2.RUNX2	chr12	110506352	110506360	+	0.000	0.000	Merged-chr12-110506270-12
NR2209--MA0002.2.RUNX1	chr12	106008810	106008820	-	0.000	0.000	Merged-chr12-106008779-30
NR8977--MA0684.1.RUNX3	chr7	143644145	143644154	+	0.000	0.000	Merged-chr7-143644190-29
NR9860--MA0002.2.RUNX1	chr9	92313875	92313885	+	0.000	0.000	Merged-chr9-92314019-19
NR9926--MA0002.2.RUNX1	chr9	107280716	107280726	-	0.000	0.000	Merged-chr9-107280639-112
NR2047--MA0002.2.RUNX1	chr12	75837679	75837689	-	0.000	0.000	Merged-chr12-75837700-7
NR1793--MA0002.2.RUNX1	chr11	109149661	109149671	+	0.000	0.000	Merged-chr11-109149686-17
NR4184--MA0002.2.RUNX1	chr17	25584077	25584087	+	0.000	0.000	Merged-chr17-25583989-33
NR6757--MA0511.2.RUNX2	chr4	83234308	83234316	+	0.000	0.000	Merged-chr4-83234214-31
NR1716--MA0002.2.RUNX1	chr11	98948109	98948119	-	0.000	0.000	Merged-chr11-98948156-24
NR7941--MA0002.2.RUNX1	chr6	65573685	65573695	+	0.000	0.000	Merged-chr6-65573561-44
NR8447--MA0002.2.RUNX1	chr7	24450707	24450717	-	0.000	0.000	Merged-chr7-24450719-31
NR6439--MA0684.1.RUNX3	chr3	133506492	133506501	+	0.000	0.000	Merged-chr3-133506515-24
NR8033--MA0002.2.RUNX1	chr6	94760977	94760987	+	0.000	0.000	Merged-chr6-94761021-48
NR4040--MA0684.1.RUNX3	chr16	93747576	93747585	-	0.000	0.000	Merged-chr16-93747513-18
NR7540--MA0002.2.RUNX1	chr5	110735786	110735796	-	0.000	0.000	Merged-chr5-110735767-7
NR2787--MA0684.1.RUNX3	chr13	111269819	111269828	+	0.000	0.000	Merged-chr13-111269948-21
NR3835--MA0511.2.RUNX2	chr16	45019096	45019104	+	0.000	0.000	Merged-chr16-45019020-28
NR3865--MA0684.1.RUNX3	chr16	50632866	50632875	+	0.000	0.000	Merged-chr16-50633027-57
NR1642--MA0002.2.RUNX1	chr11	83746275	83746285	-	0.000	0.000	Merged-chr11-83746367-9
NR1437--MA0002.2.RUNX1	chr11	46454882	46454892	+	0.000	0.000	Merged-chr11-46454823-30
NR4655--MA0511.2.RUNX2	chr18	37926032	37926040	-	0.000	0.000	Merged-chr18-37926090-48
NR1546--MA0002.2.RUNX1	chr11	67564417	67564427	-	0.000	0.000	Merged-chr11-67564427-31
NR6173--MA0511.2.RUNX2	chr3	75930327	75930335	-	0.000	0.000	Merged-chr3-75930291-55
NR5240--MA0684.1.RUNX3	chr2	9607878	9607887	+	0.000	0.000	Merged-chr2-9607843-12
NR3683--MA0002.2.RUNX1	chr16	11054664	11054674	+	0.000	0.000	Merged-chr16-11054655-12
NR9722--MA0002.2.RUNX1	chr9	69066046	69066056	-	0.000	0.000	Merged-chr9-69066025-13
NR3705--MA0511.2.RUNX2	chr16	14088391	14088399	-	0.000	0.000	Merged-chr16-14088440-49
NR1655--MA0002.2.RUNX1	chr11	86078222	86078232	-	0.000	0.000	Merged-chr11-86078174-26
NR9560--MA0002.2.RUNX1	chr9	32394803	32394813	+	0.000	0.000	Merged-chr9-32394945-22
NR1592--MA0511.2.RUNX2	chr11	78780187	78780195	+	0.000	0.000	Merged-chr11-78780322-31
NR4049--MA0511.2.RUNX2	chr16	94068074	94068082	+	0.000	0.000	Merged-chr16-94067922-8
NR2004--MA0684.1.RUNX3	chr12	54568751	54568760	+	0.000	0.000	Merged-chr12-54568862-31
NR3652--MA0511.2.RUNX2	chr16	4584024	4584032	+	0.000	0.000	Merged-chr16-4584045-35
NR1873--MA0002.2.RUNX1	chr11	119671240	119671250	+	0.000	0.000	Merged-chr11-119671227-50
NR9864--MA0684.1.RUNX3	chr9	94441585	94441594	+	0.000	0.000	Merged-chr9-94441414-62
NR5855--MA0511.2.RUNX2	chr2	155553338	155553346	+	0.000	0.000	Merged-chr2-155553198-41
NR4015--MA0511.2.RUNX2	chr16	91793557	91793565	-	0.000	0.000	Merged-chr16-91793603-12
NR9450--MA0684.1.RUNX3	chr8	123032959	123032968	+	0.000	0.000	Merged-chr8-123033029-47
NR6119--MA0002.2.RUNX1	chr3	52703682	52703692	+	0.000	0.000	Merged-chr3-52703708-18
NR9625--MA0684.1.RUNX3	chr9	48404003	48404012	+	0.000	0.000	Merged-chr9-48403880-28
NR9682--MA0002.2.RUNX1	chr9	61630506	61630516	-	0.000	0.000	Merged-chr9-61630561-11
NR8212--MA0511.2.RUNX2	chr6	127302987	127302995	+	0.000	0.000	Merged-chr6-127302896-25
NR3295--MA0002.2.RUNX1	chr15	31542724	31542734	+	0.000	0.000	Merged-chr15-31542538-45
NR5232--MA0684.1.RUNX3	chr2	6445050	6445059	-	0.000	0.000	Merged-chr2-6444990-17
NR1124--MA0002.2.RUNX1	chr10	95910679	95910689	-	0.000	0.000	Merged-chr10-95910701-11
NR3360--MA0511.2.RUNX2	chr15	41846726	41846734	-	0.000	0.000	Merged-chr15-41846585-48
NR7763--MA0002.2.RUNX1	chr5	149641831	149641841	+	0.000	0.000	Merged-chr5-149641711-30
NR1475--MA0511.2.RUNX2	chr11	54240074	54240082	+	0.000	0.000	Merged-chr11-54240142-13
NR9695--MA0002.2.RUNX1	chr9	64797336	64797346	-	0.000	0.000	Merged-chr9-64797561-46
NR4038--MA0002.2.RUNX1	chr16	93747488	93747498	+	0.000	0.000	Merged-chr16-93747513-18
NR9552--MA0002.2.RUNX1	chr9	22641247	22641257	+	0.000	0.000	Merged-chr9-22641148-30
NR5450--MA0684.1.RUNX3	chr2	65133924	65133933	+	0.000	0.000	Merged-chr2-65133825-19
NR6227--MA0684.1.RUNX3	chr3	94375472	94375481	-	0.000	0.000	Merged-chr3-94375656-27
NR1342--MA0002.2.RUNX1	chr11	16988016	16988026	-	0.000	0.000	Merged-chr11-16987963-24
NR4084--MA0511.2.RUNX2	chr17	3521570	3521578	+	0.000	0.000	Merged-chr17-3521498-21
NR8159--MA0684.1.RUNX3	chr6	119408840	119408849	-	0.000	0.000	Merged-chr6-119408748-28
NR1865--MA0002.2.RUNX1	chr11	119164546	119164556	-	0.000	0.000	Merged-chr11-119164536-11
NR7984--MA0511.2.RUNX2	chr6	85144679	85144687	-	0.000	0.000	Merged-chr6-85144672-14
NR6188--MA0002.2.RUNX1	chr3	84022995	84023005	-	0.000	0.000	Merged-chr3-84022944-34
NR7491--MA0684.1.RUNX3	chr5	105313659	105313668	+	0.000	0.000	Merged-chr5-105313637-29
NR9836--MA0002.2.RUNX1	chr9	87025950	87025960	+	0.000	0.000	Merged-chr9-87025935-38
