#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR6472--MA0089.1.MAFG::NFE2L1	chr2	158133365	158133370	+	0.000	0.000	Merged-chr2-158133215-37
NR9519--MA0495.2.MAFF	chr7	80191736	80191756	+	0.000	0.000	Merged-chr7-80191647-10
NR5547--MA0501.1.MAF::NFE2	chr19	53464923	53464937	-	0.000	0.000	Merged-chr19-53464901-55
NR1322--MA0591.1.Bach1::Mafk	chr10	82982414	82982428	-	0.000	0.000	Merged-chr10-82982520-21
NR6278--MA0117.2.Mafb	chr2	125948442	125948453	+	0.000	0.000	Merged-chr2-125948432-8
NR10873--MA0495.2.MAFF	chr9	123740893	123740913	+	0.000	0.000	Merged-chr9-123740966-33
NR6217--MA0501.1.MAF::NFE2	chr2	117374459	117374473	-	0.000	0.000	Merged-chr2-117374468-47
NR1926--MA0089.1.MAFG::NFE2L1	chr11	83662481	83662486	+	0.000	0.000	Merged-chr11-83662452-14
NR4510--MA0089.1.MAFG::NFE2L1	chr16	91366733	91366738	-	0.000	0.000	Merged-chr16-91366873-55
NR4694--MA0117.2.Mafb	chr17	28590804	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR6557--MA0591.1.Bach1::Mafk	chr2	168491970	168491984	-	0.000	0.000	Merged-chr2-168492092-36
NR6900--MA0591.1.Bach1::Mafk	chr3	88151063	88151077	-	0.000	0.000	Merged-chr3-88150976-43
NR10877--MA0089.1.MAFG::NFE2L1	chr9	123931840	123931845	-	0.000	0.000	Merged-chr9-123931993-21
NR7677--MA0501.1.MAF::NFE2	chr4	121002459	121002473	-	0.000	0.000	Merged-chr4-121002570-50
NR1777--MA0591.1.Bach1::Mafk	chr11	57951761	57951775	-	0.000	0.000	Merged-chr11-57951726-64
NR7522--MA0089.1.MAFG::NFE2L1	chr4	89178073	89178078	+	0.000	0.000	Merged-chr4-89178152-23
NR4517--MA0591.1.Bach1::Mafk	chr16	91555539	91555553	-	0.000	0.000	Merged-chr16-91555577-12
NR5577--MA0495.2.MAFF	chr19	56759977	56759997	-	0.000	0.000	Merged-chr19-56759911-13
NR4697--MA0496.2.MAFK	chr17	28590796	28590814	+	0.000	0.000	Merged-chr17-28590948-24
NR4887--MA0501.1.MAF::NFE2	chr17	71192185	71192199	-	0.000	0.000	Merged-chr17-71192022-46
NR5361--MA0089.1.MAFG::NFE2L1	chr18	89126581	89126586	-	0.000	0.000	Merged-chr18-89126622-17
NR6859--MA0496.2.MAFK	chr3	84022775	84022793	+	0.000	0.000	Merged-chr3-84022944-34
NR5562--MA0591.1.Bach1::Mafk	chr19	55773301	55773315	+	0.000	0.000	Merged-chr19-55773145-3
NR1820--MA0089.1.MAFG::NFE2L1	chr11	68448567	68448572	-	0.000	0.000	Merged-chr11-68448459-1
NR7718--MA0501.1.MAF::NFE2	chr4	128735111	128735125	+	0.000	0.000	Merged-chr4-128735230-68
NR5373--MA0117.2.Mafb	chr19	5572135	5572146	+	0.000	0.000	Merged-chr19-5572133-30
NR3747--MA0495.2.MAFF	chr15	34390209	34390229	-	0.000	0.000	Merged-chr15-34390161-14
NR2335--MA0495.2.MAFF	chr12	51543641	51543661	-	0.000	0.000	Merged-chr12-51543736-20
NR2453--MA0117.2.Mafb	chr12	82268079	82268090	+	0.000	0.000	Merged-chr12-82268056-22
NR1838--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR1229--MA0117.2.Mafb	chr10	60287930	60287941	-	0.000	0.000	Merged-chr10-60287885-29
NR7889--MA0117.2.Mafb	chr4	154137371	154137382	-	0.000	0.000	Merged-chr4-154137270-21
NR2337--MA0659.1.MAFG	chr12	51543641	51543661	+	0.000	0.000	Merged-chr12-51543736-20
NR2975--MA0089.1.MAFG::NFE2L1	chr13	67378338	67378343	+	0.000	0.000	Merged-chr13-67378314-6
NR1171--MA0659.1.MAFG	chr10	44821834	44821854	+	0.000	0.000	Merged-chr10-44821803-43
NR4530--MA0117.2.Mafb	chr16	93746684	93746695	+	0.000	0.000	Merged-chr16-93746709-33
NR2847--MA0591.1.Bach1::Mafk	chr13	37793004	37793018	-	0.000	0.000	Merged-chr13-37793215-44
NR8113--MA0591.1.Bach1::Mafk	chr5	72743125	72743139	-	0.000	0.000	Merged-chr5-72743275-18
NR7049--MA0591.1.Bach1::Mafk	chr3	109165417	109165431	-	0.000	0.000	Merged-chr3-109165436-34
NR1071--MA0495.2.MAFF	chr10	24580047	24580067	+	0.000	0.000	Merged-chr10-24580208-16
NR3249--MA0089.1.MAFG::NFE2L1	chr13	114887326	114887331	-	0.000	0.000	Merged-chr13-114887526-35
NR9532--MA0117.2.Mafb	chr7	81319849	81319860	+	0.000	0.000	Merged-chr7-81320014-23
NR11036--MA0659.1.MAFG	chrX	142792380	142792400	+	0.000	0.000	Merged-chrX-142792362-24
NR1073--MA0659.1.MAFG	chr10	24580047	24580067	+	0.000	0.000	Merged-chr10-24580208-16
NR6990--MA0089.1.MAFG::NFE2L1	chr3	101650390	101650395	-	0.000	0.000	Merged-chr3-101650578-10
NR4320--MA0117.2.Mafb	chr16	44460829	44460840	-	0.000	0.000	Merged-chr16-44461071-36
NR10301--MA0089.1.MAFG::NFE2L1	chr8	128646934	128646939	-	0.000	0.000	Merged-chr8-128646767-27
NR1503--MA0659.1.MAFG	chr10	117975555	117975575	-	0.000	0.000	Merged-chr10-117975710-27
NR10949--MA0117.2.Mafb	chrX	77640647	77640658	+	0.000	0.000	Merged-chrX-77640531-25
NR9512--MA0089.1.MAFG::NFE2L1	chr7	79249754	79249759	+	0.000	0.000	Merged-chr7-79249720-34
NR1840--MA0089.1.MAFG::NFE2L1	chr11	72000377	72000382	+	0.000	0.000	Merged-chr11-72000404-31
NR7077--MA0089.1.MAFG::NFE2L1	chr3	116434961	116434966	+	0.000	0.000	Merged-chr3-116434903-21
NR9680--MA0117.2.Mafb	chr7	115311003	115311014	+	0.000	0.000	Merged-chr7-115311049-7
NR1709--MA0117.2.Mafb	chr11	34506620	34506631	+	0.000	0.000	Merged-chr11-34506583-46
NR8116--MA0117.2.Mafb	chr5	73237189	73237200	+	0.000	0.000	Merged-chr5-73237054-48
NR6857--MA0495.2.MAFF	chr3	84022774	84022794	+	0.000	0.000	Merged-chr3-84022944-34
NR126--MA0089.1.MAFG::NFE2L1	chr1	51572874	51572879	-	0.000	0.000	Merged-chr1-51572755-47
NR8712--MA0659.1.MAFG	chr6	49161926	49161946	-	0.000	0.000	Merged-chr6-49161850-8
NR184--MA0496.2.MAFK	chr1	60875486	60875504	-	0.000	0.000	Merged-chr1-60875356-55
NR211--MA0089.1.MAFG::NFE2L1	chr1	64507760	64507765	-	0.000	0.000	Merged-chr1-64507747-11
NR9058--MA0089.1.MAFG::NFE2L1	chr6	114644708	114644713	-	0.000	0.000	Merged-chr6-114644613-24
NR5208--MA0495.2.MAFF	chr18	62092649	62092669	-	0.000	0.000	Merged-chr18-62092853-21
NR8316--MA0089.1.MAFG::NFE2L1	chr5	112488431	112488436	-	0.000	0.000	Merged-chr5-112488536-19
NR9487--MA0495.2.MAFF	chr7	74587728	74587748	-	0.000	0.000	Merged-chr7-74587664-21
NR8693--MA0089.1.MAFG::NFE2L1	chr6	38809566	38809571	+	0.000	0.000	Merged-chr6-38809579-1
NR1369--MA0501.1.MAF::NFE2	chr10	93442283	93442297	-	0.000	0.000	Merged-chr10-93442339-20
NR9138--MA0495.2.MAFF	chr6	129406125	129406145	+	0.000	0.000	Merged-chr6-129406250-15
NR744--MA0591.1.Bach1::Mafk	chr1	160179675	160179689	+	0.000	0.000	Merged-chr1-160179671-30
NR8726--MA0117.2.Mafb	chr6	51060157	51060168	+	0.000	0.000	Merged-chr6-51060161-45
NR6544--MA0089.1.MAFG::NFE2L1	chr2	167363293	167363298	-	0.000	0.000	Merged-chr2-167363421-42
NR10213--MA0591.1.Bach1::Mafk	chr8	120702288	120702302	-	0.000	0.000	Merged-chr8-120702084-56
NR1195--MA0089.1.MAFG::NFE2L1	chr10	51456099	51456104	+	0.000	0.000	Merged-chr10-51456237-25
NR5580--MA0501.1.MAF::NFE2	chr19	56759983	56759997	+	0.000	0.000	Merged-chr19-56759911-13
NR7409--MA0089.1.MAFG::NFE2L1	chr4	46442812	46442817	+	0.000	0.000	Merged-chr4-46442731-25
NR598--MA0591.1.Bach1::Mafk	chr1	135268316	135268330	+	0.000	0.000	Merged-chr1-135268339-27
NR9469--MA0089.1.MAFG::NFE2L1	chr7	66116123	66116128	+	0.000	0.000	Merged-chr7-66116161-49
NR4965--MA0591.1.Bach1::Mafk	chr17	84435676	84435690	+	0.000	0.000	Merged-chr17-84435331-72
NR10056--MA0089.1.MAFG::NFE2L1	chr8	81497946	81497951	-	0.000	0.000	Merged-chr8-81497739-56
NR2222--MA0501.1.MAF::NFE2	chr12	12278422	12278436	-	0.000	0.000	Merged-chr12-12278395-37
NR9065--MA0089.1.MAFG::NFE2L1	chr6	115594669	115594674	-	0.000	0.000	Merged-chr6-115594731-47
NR1380--MA0089.1.MAFG::NFE2L1	chr10	94848656	94848661	+	0.000	0.000	Merged-chr10-94848627-43
NR6050--MA0117.2.Mafb	chr2	75763412	75763423	-	0.000	0.000	Merged-chr2-75763426-31
NR8901--MA0089.1.MAFG::NFE2L1	chr6	87542134	87542139	-	0.000	0.000	Merged-chr6-87542145-24
NR1707--MA0089.1.MAFG::NFE2L1	chr11	34506484	34506489	+	0.000	0.000	Merged-chr11-34506583-46
NR9669--MA0089.1.MAFG::NFE2L1	chr7	110965579	110965584	-	0.000	0.000	Merged-chr7-110965629-28
NR4781--MA0501.1.MAF::NFE2	chr17	47564745	47564759	+	0.000	0.000	Merged-chr17-47564757-20
NR9756--MA0089.1.MAFG::NFE2L1	chr7	128062742	128062747	+	0.000	0.000	Merged-chr7-128062681-13
NR5890--MA0495.2.MAFF	chr2	38536551	38536571	+	0.000	0.000	Merged-chr2-38536477-82
NR743--MA0501.1.MAF::NFE2	chr1	159812892	159812906	+	0.000	0.000	Merged-chr1-159812982-41
NR10874--MA0495.2.MAFF	chr9	123740893	123740913	-	0.000	0.000	Merged-chr9-123740966-33
NR746--MA0089.1.MAFG::NFE2L1	chr1	160765867	160765872	+	0.000	0.000	Merged-chr1-160765870-25
NR5892--MA0117.2.Mafb	chr2	38536563	38536574	-	0.000	0.000	Merged-chr2-38536477-82
NR10441--MA0089.1.MAFG::NFE2L1	chr9	54642838	54642843	+	0.000	0.000	Merged-chr9-54642751-52
NR5603--MA0591.1.Bach1::Mafk	chr19	58358286	58358300	-	0.000	0.000	Merged-chr19-58358384-21
NR2834--MA0089.1.MAFG::NFE2L1	chr13	33077203	33077208	-	0.000	0.000	Merged-chr13-33077340-51
NR6866--MA0659.1.MAFG	chr3	84022836	84022856	-	0.000	0.000	Merged-chr3-84022944-34
NR1395--MA0591.1.Bach1::Mafk	chr10	96599773	96599787	-	0.000	0.000	Merged-chr10-96599778-54
NR33--MA0117.2.Mafb	chr1	20766839	20766850	-	0.000	0.000	Merged-chr1-20766829-14
NR6863--MA0591.1.Bach1::Mafk	chr3	84022839	84022853	+	0.000	0.000	Merged-chr3-84022944-34
NR10222--MA0501.1.MAF::NFE2	chr8	122112408	122112422	+	0.000	0.000	Merged-chr8-122112472-10
NR6675--MA0089.1.MAFG::NFE2L1	chr3	9853483	9853488	-	0.000	0.000	Merged-chr3-9853322-69
NR3352--MA0591.1.Bach1::Mafk	chr14	27372924	27372938	-	0.000	0.000	Merged-chr14-27372915-15
NR9098--MA0089.1.MAFG::NFE2L1	chr6	122269223	122269228	+	0.000	0.000	Merged-chr6-122269305-33
NR2152--MA0089.1.MAFG::NFE2L1	chr11	116620717	116620722	+	0.000	0.000	Merged-chr11-116620758-6
NR5442--MA0089.1.MAFG::NFE2L1	chr19	21785914	21785919	-	0.000	0.000	Merged-chr19-21785964-7
NR95--MA0501.1.MAF::NFE2	chr1	40386291	40386305	+	0.000	0.000	Merged-chr1-40386352-39
NR7005--MA0591.1.Bach1::Mafk	chr3	104762378	104762392	+	0.000	0.000	Merged-chr3-104762450-40
NR4698--MA0496.2.MAFK	chr17	28590796	28590814	-	0.000	0.000	Merged-chr17-28590948-24
NR3751--MA0501.1.MAF::NFE2	chr15	34390215	34390229	+	0.000	0.000	Merged-chr15-34390161-14
NR1423--MA0089.1.MAFG::NFE2L1	chr10	107872764	107872769	-	0.000	0.000	Merged-chr10-107872809-21
NR8713--MA0496.2.MAFK	chr6	49161927	49161945	+	0.000	0.000	Merged-chr6-49161850-8
NR1725--MA0089.1.MAFG::NFE2L1	chr11	46454686	46454691	+	0.000	0.000	Merged-chr11-46454823-30
NR7929--MA0089.1.MAFG::NFE2L1	chr5	8397651	8397656	+	0.000	0.000	Merged-chr5-8397712-7
NR8863--MA0117.2.Mafb	chr6	82775641	82775652	-	0.000	0.000	Merged-chr6-82775550-35
NR4273--MA0496.2.MAFK	chr16	33769915	33769933	-	0.000	0.000	Merged-chr16-33769896-51
NR7525--MA0089.1.MAFG::NFE2L1	chr4	89369266	89369271	+	0.000	0.000	Merged-chr4-89369224-21
NR4826--MA0089.1.MAFG::NFE2L1	chr17	57126043	57126048	+	0.000	0.000	Merged-chr17-57126152-41
NR3972--MA0089.1.MAFG::NFE2L1	chr15	80896842	80896847	+	0.000	0.000	Merged-chr15-80896921-31
NR7883--MA0496.2.MAFK	chr4	151007033	151007051	+	0.000	0.000	Merged-chr4-151007106-15
NR9470--MA0089.1.MAFG::NFE2L1	chr7	66116121	66116126	-	0.000	0.000	Merged-chr7-66116161-49
NR374--MA0591.1.Bach1::Mafk	chr1	90677756	90677770	-	0.000	0.000	Merged-chr1-90677857-31
NR2189--MA0089.1.MAFG::NFE2L1	chr11	119671391	119671396	-	0.000	0.000	Merged-chr11-119671227-50
NR1170--MA0495.2.MAFF	chr10	44821834	44821854	+	0.000	0.000	Merged-chr10-44821803-43
NR2338--MA0659.1.MAFG	chr12	51543641	51543661	-	0.000	0.000	Merged-chr12-51543736-20
NR8727--MA0501.1.MAF::NFE2	chr6	51060157	51060171	-	0.000	0.000	Merged-chr6-51060161-45
NR1172--MA0659.1.MAFG	chr10	44821834	44821854	-	0.000	0.000	Merged-chr10-44821803-43
NR5563--MA0501.1.MAF::NFE2	chr19	55773304	55773318	+	0.000	0.000	Merged-chr19-55773145-3
NR10833--MA0117.2.Mafb	chr9	118519336	118519347	+	0.000	0.000	Merged-chr9-118519152-31
NR1072--MA0495.2.MAFF	chr10	24580047	24580067	-	0.000	0.000	Merged-chr10-24580208-16
NR10081--MA0117.2.Mafb	chr8	86773180	86773191	-	0.000	0.000	Merged-chr8-86773052-11
NR4100--MA0591.1.Bach1::Mafk	chr15	100489414	100489428	+	0.000	0.000	Merged-chr15-100489292-6
NR32--MA0089.1.MAFG::NFE2L1	chr1	20766678	20766683	-	0.000	0.000	Merged-chr1-20766829-14
NR11037--MA0659.1.MAFG	chrX	142792380	142792400	-	0.000	0.000	Merged-chrX-142792362-24
NR1074--MA0659.1.MAFG	chr10	24580047	24580067	-	0.000	0.000	Merged-chr10-24580208-16
NR6501--MA0659.1.MAFG	chr2	160658027	160658047	+	0.000	0.000	Merged-chr2-160657923-30
NR1169--MA0089.1.MAFG::NFE2L1	chr10	44403554	44403559	-	0.000	0.000	Merged-chr10-44403501-23
NR7823--MA0089.1.MAFG::NFE2L1	chr4	145278426	145278431	-	0.000	0.000	Merged-chr4-145278401-24
NR1054--MA0089.1.MAFG::NFE2L1	chr10	19597194	19597199	+	0.000	0.000	Merged-chr10-19597137-35
NR862--MA0089.1.MAFG::NFE2L1	chr1	178182292	178182297	+	0.000	0.000	Merged-chr1-178182458-49
NR5507--MA0591.1.Bach1::Mafk	chr19	41384220	41384234	-	0.000	0.000	Merged-chr19-41384173-6
NR3348--MA0117.2.Mafb	chr14	26878960	26878971	+	0.000	0.000	Merged-chr14-26878931-33
NR3517--MA0501.1.MAF::NFE2	chr14	72778152	72778166	-	0.000	0.000	Merged-chr14-72778135-45
NR1254--MA0089.1.MAFG::NFE2L1	chr10	67662414	67662419	+	0.000	0.000	Merged-chr10-67662488-5
NR195--MA0089.1.MAFG::NFE2L1	chr1	61050562	61050567	+	0.000	0.000	Merged-chr1-61050420-56
NR5604--MA0501.1.MAF::NFE2	chr19	58358283	58358297	-	0.000	0.000	Merged-chr19-58358384-21
NR9341--MA0117.2.Mafb	chr7	16368614	16368625	+	0.000	0.000	Merged-chr7-16368534-21
NR5441--MA0495.2.MAFF	chr19	21785904	21785924	+	0.000	0.000	Merged-chr19-21785964-7
NR4888--MA0496.2.MAFK	chr17	71192186	71192204	+	0.000	0.000	Merged-chr17-71192022-46
NR2035--MA0501.1.MAF::NFE2	chr11	104631471	104631485	+	0.000	0.000	Merged-chr11-104631492-24
NR6858--MA0495.2.MAFF	chr3	84022774	84022794	-	0.000	0.000	Merged-chr3-84022944-34
NR8561--MA0089.1.MAFG::NFE2L1	chr5	149604955	149604960	-	0.000	0.000	Merged-chr5-149605038-10
NR1730--MA0089.1.MAFG::NFE2L1	chr11	49094013	49094018	+	0.000	0.000	Merged-chr11-49094027-55
NR9614--MA0591.1.Bach1::Mafk	chr7	99152720	99152734	-	0.000	0.000	Merged-chr7-99152763-21
NR5586--MA0089.1.MAFG::NFE2L1	chr19	57131622	57131627	+	0.000	0.000	Merged-chr19-57131601-25
NR6891--MA0089.1.MAFG::NFE2L1	chr3	87387598	87387603	-	0.000	0.000	Merged-chr3-87387698-10
NR709--MA0089.1.MAFG::NFE2L1	chr1	153645468	153645473	-	0.000	0.000	Merged-chr1-153645501-10
NR5893--MA0496.2.MAFK	chr2	38536552	38536570	+	0.000	0.000	Merged-chr2-38536477-82
NR6504--MA0496.2.MAFK	chr2	160658028	160658046	+	0.000	0.000	Merged-chr2-160657923-30
NR1278--MA0089.1.MAFG::NFE2L1	chr10	76542916	76542921	+	0.000	0.000	Merged-chr10-76543066-52
NR653--MA0117.2.Mafb	chr1	144215492	144215503	-	0.000	0.000	Merged-chr1-144215493-29
NR4440--MA0089.1.MAFG::NFE2L1	chr16	75921130	75921135	-	0.000	0.000	Merged-chr16-75921068-56
NR682--MA0089.1.MAFG::NFE2L1	chr1	151083978	151083983	+	0.000	0.000	Merged-chr1-151084034-24
NR5578--MA0591.1.Bach1::Mafk	chr19	56759980	56759994	+	0.000	0.000	Merged-chr19-56759911-13
NR9035--MA0089.1.MAFG::NFE2L1	chr6	108466214	108466219	-	0.000	0.000	Merged-chr6-108466218-26
NR795--MA0089.1.MAFG::NFE2L1	chr1	165722907	165722912	-	0.000	0.000	Merged-chr1-165722797-48
NR5193--MA0089.1.MAFG::NFE2L1	chr18	56451900	56451905	+	0.000	0.000	Merged-chr18-56451973-44
NR3059--MA0089.1.MAFG::NFE2L1	chr13	90981347	90981352	-	0.000	0.000	Merged-chr13-90981461-11
NR10300--MA0089.1.MAFG::NFE2L1	chr8	128646936	128646941	+	0.000	0.000	Merged-chr8-128646767-27
NR10432--MA0591.1.Bach1::Mafk	chr9	52074081	52074095	-	0.000	0.000	Merged-chr9-52073999-13
NR10711--MA0591.1.Bach1::Mafk	chr9	99240742	99240756	+	0.000	0.000	Merged-chr9-99240754-7
NR2564--MA0659.1.MAFG	chr12	103341439	103341459	+	0.000	0.000	Merged-chr12-103341437-53
NR3976--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR8405--MA0591.1.Bach1::Mafk	chr5	129192062	129192076	-	0.000	0.000	Merged-chr5-129191899-21
NR2215--MA0089.1.MAFG::NFE2L1	chr12	8829914	8829919	+	0.000	0.000	Merged-chr12-8829730-25
NR9829--MA0495.2.MAFF	chr7	140983129	140983149	+	0.000	0.000	Merged-chr7-140983161-18
NR9520--MA0495.2.MAFF	chr7	80191736	80191756	-	0.000	0.000	Merged-chr7-80191647-10
NR2794--MA0089.1.MAFG::NFE2L1	chr13	24413452	24413457	+	0.000	0.000	Merged-chr13-24413373-17
NR9522--MA0659.1.MAFG	chr7	80191736	80191756	-	0.000	0.000	Merged-chr7-80191647-10
NR2219--MA0591.1.Bach1::Mafk	chr12	12278425	12278439	-	0.000	0.000	Merged-chr12-12278395-37
NR2848--MA0501.1.MAF::NFE2	chr13	37793001	37793015	-	0.000	0.000	Merged-chr13-37793215-44
NR8175--MA0501.1.MAF::NFE2	chr5	92373330	92373344	-	0.000	0.000	Merged-chr5-92373310-21
NR6432--MA0089.1.MAFG::NFE2L1	chr2	150918919	150918924	-	0.000	0.000	Merged-chr2-150918832-31
NR5861--MA0117.2.Mafb	chr2	32715337	32715348	+	0.000	0.000	Merged-chr2-32715137-51
NR8719--MA0089.1.MAFG::NFE2L1	chr6	50417017	50417022	+	0.000	0.000	Merged-chr6-50417055-62
NR2567--MA0496.2.MAFK	chr12	103341440	103341458	+	0.000	0.000	Merged-chr12-103341437-53
NR4780--MA0591.1.Bach1::Mafk	chr17	47564742	47564756	+	0.000	0.000	Merged-chr17-47564757-20
NR2820--MA0117.2.Mafb	chr13	30682014	30682025	-	0.000	0.000	Merged-chr13-30682181-38
NR5891--MA0495.2.MAFF	chr2	38536551	38536571	-	0.000	0.000	Merged-chr2-38536477-82
NR1370--MA0089.1.MAFG::NFE2L1	chr10	93442398	93442403	+	0.000	0.000	Merged-chr10-93442339-20
NR2339--MA0496.2.MAFK	chr12	51543642	51543660	+	0.000	0.000	Merged-chr12-51543736-20
NR2311--MA0089.1.MAFG::NFE2L1	chr12	41039974	41039979	-	0.000	0.000	Merged-chr12-41040097-12
NR8428--MA0089.1.MAFG::NFE2L1	chr5	135115443	135115448	-	0.000	0.000	Merged-chr5-135115482-49
NR1173--MA0496.2.MAFK	chr10	44821835	44821853	+	0.000	0.000	Merged-chr10-44821803-43
NR2828--MA0089.1.MAFG::NFE2L1	chr13	32868434	32868439	+	0.000	0.000	Merged-chr13-32868285-30
NR9531--MA0089.1.MAFG::NFE2L1	chr7	81179771	81179776	+	0.000	0.000	Merged-chr7-81179607-41
NR10622--MA0089.1.MAFG::NFE2L1	chr9	85672289	85672294	-	0.000	0.000	Merged-chr9-85672342-1
NR6500--MA0591.1.Bach1::Mafk	chr2	160658030	160658044	-	0.000	0.000	Merged-chr2-160657923-30
NR9204--MA0501.1.MAF::NFE2	chr6	137582484	137582498	-	0.000	0.000	Merged-chr6-137582391-38
NR8904--MA0089.1.MAFG::NFE2L1	chr6	88757126	88757131	-	0.000	0.000	Merged-chr6-88757111-24
NR179--MA0495.2.MAFF	chr1	60361282	60361302	+	0.000	0.000	Merged-chr1-60361245-1
NR6481--MA0591.1.Bach1::Mafk	chr2	158450776	158450790	-	0.000	0.000	Merged-chr2-158450944-19
NR11038--MA0496.2.MAFK	chrX	142792381	142792399	+	0.000	0.000	Merged-chrX-142792362-24
NR6860--MA0496.2.MAFK	chr3	84022775	84022793	-	0.000	0.000	Merged-chr3-84022944-34
NR1075--MA0496.2.MAFK	chr10	24580048	24580066	+	0.000	0.000	Merged-chr10-24580208-16
NR373--MA0591.1.Bach1::Mafk	chr1	90677756	90677770	+	0.000	0.000	Merged-chr1-90677857-31
NR3163--MA0117.2.Mafb	chr13	107867073	107867084	+	0.000	0.000	Merged-chr13-107866970-30
NR1348--MA0501.1.MAF::NFE2	chr10	88428306	88428320	-	0.000	0.000	Merged-chr10-88428108-41
NR4271--MA0659.1.MAFG	chr16	33769914	33769934	+	0.000	0.000	Merged-chr16-33769896-51
NR4395--MA0089.1.MAFG::NFE2L1	chr16	58709279	58709284	-	0.000	0.000	Merged-chr16-58709115-34
NR5546--MA0591.1.Bach1::Mafk	chr19	53464926	53464940	-	0.000	0.000	Merged-chr19-53464901-55
NR7204--MA0501.1.MAF::NFE2	chr3	139033314	139033328	-	0.000	0.000	Merged-chr3-139033383-15
NR5209--MA0659.1.MAFG	chr18	62092649	62092669	+	0.000	0.000	Merged-chr18-62092853-21
NR5426--MA0501.1.MAF::NFE2	chr19	14668747	14668761	+	0.000	0.000	Merged-chr19-14668781-26
NR10055--MA0089.1.MAFG::NFE2L1	chr8	81497809	81497814	-	0.000	0.000	Merged-chr8-81497739-56
NR6150--MA0089.1.MAFG::NFE2L1	chr2	102701607	102701612	-	0.000	0.000	Merged-chr2-102701497-15
NR3228--MA0501.1.MAF::NFE2	chr13	113168632	113168646	+	0.000	0.000	Merged-chr13-113168484-63
