#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR6588--MA0684.1.RUNX3	chr7	49364549	49364558	+	0.000	0.000	Merged-chr7-49364720-42
NR5734--MA0684.1.RUNX3	chr5	73340418	73340427	-	0.000	0.000	Merged-chr5-73340408-13
NR4841--MA0002.2.RUNX1	chr3	101884383	101884393	-	0.000	0.000	Merged-chr3-101884248-30
NR683--MA0002.2.RUNX1	chr10	20119533	20119543	-	0.000	0.000	Merged-chr10-20119637-31
NR1605--MA0002.2.RUNX1	chr12	34248929	34248939	-	0.000	0.000	Merged-chr12-34249045-49
NR3867--MA0511.2.RUNX2	chr19	21770300	21770308	+	0.000	0.000	Merged-chr19-21770187-19
NR3497--MA0002.2.RUNX1	chr17	83148562	83148572	+	0.000	0.000	Merged-chr17-83148588-10
NR893--MA0002.2.RUNX1	chr10	86794910	86794920	+	0.000	0.000	Merged-chr10-86794881-42
NR7075--MA0002.2.RUNX1	chr8	70160137	70160147	+	0.000	0.000	Merged-chr8-70160118-32
NR4941--MA0684.1.RUNX3	chr3	126825138	126825147	-	0.000	0.000	Merged-chr3-126825034-19
NR4980--MA0511.2.RUNX2	chr3	133563768	133563776	-	0.000	0.000	Merged-chr3-133563771-42
NR3107--MA0002.2.RUNX1	chr16	72350540	72350550	-	0.000	0.000	Merged-chr16-72350554-25
NR1539--MA0511.2.RUNX2	chr12	8847370	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR3338--MA0002.2.RUNX1	chr17	37246796	37246806	+	0.000	0.000	Merged-chr17-37246933-26
NR768--MA0002.2.RUNX1	chr10	42849060	42849070	-	0.000	0.000	Merged-chr10-42848913-29
NR5749--MA0511.2.RUNX2	chr5	77125218	77125226	-	0.000	0.000	Merged-chr5-77125140-56
NR4852--MA0002.2.RUNX1	chr3	104678928	104678938	-	0.000	0.000	Merged-chr3-104679005-14
NR7038--MA0002.2.RUNX1	chr8	46420600	46420610	-	0.000	0.000	Merged-chr8-46420639-16
NR746--MA0684.1.RUNX3	chr10	39005776	39005785	+	0.000	0.000	Merged-chr10-39005753-18
NR4451--MA0002.2.RUNX1	chr2	128833260	128833270	-	0.000	0.000	Merged-chr2-128833154-11
NR2902--MA0511.2.RUNX2	chr16	8455365	8455373	+	0.000	0.000	Merged-chr16-8455328-28
NR848--MA0002.2.RUNX1	chr10	75137383	75137393	+	0.000	0.000	Merged-chr10-75137301-35
NR795--MA0002.2.RUNX1	chr10	58480391	58480401	-	0.000	0.000	Merged-chr10-58480234-23
NR5297--MA0002.2.RUNX1	chr4	98282548	98282558	+	0.000	0.000	Merged-chr4-98282479-46
NR6994--MA0002.2.RUNX1	chr8	25779991	25780001	-	0.000	0.000	Merged-chr8-25780082-13
NR4986--MA0684.1.RUNX3	chr3	135325138	135325147	-	0.000	0.000	Merged-chr3-135324961-25
NR208--MA0002.2.RUNX1	chr1	78538556	78538566	+	0.000	0.000	Merged-chr1-78538536-20
NR4565--MA0002.2.RUNX1	chr2	163299177	163299187	-	0.000	0.000	Merged-chr2-163299110-16
NR2123--MA0002.2.RUNX1	chr13	89889237	89889247	-	0.000	0.000	Merged-chr13-89889254-28
NR124--MA0511.2.RUNX2	chr1	55630385	55630393	-	0.000	0.000	Merged-chr1-55630357-14
NR5861--MA0002.2.RUNX1	chr5	114505598	114505608	-	0.000	0.000	Merged-chr5-114505492-44
NR2615--MA0511.2.RUNX2	chr15	25828626	25828634	-	0.000	0.000	Merged-chr15-25828667-44
NR5983--MA0002.2.RUNX1	chr5	151247314	151247324	+	0.000	0.000	Merged-chr5-151247420-66
NR513--MA0684.1.RUNX3	chr1	172197313	172197322	-	0.000	0.000	Merged-chr1-172197316-25
NR2270--MA0511.2.RUNX2	chr14	7832239	7832247	+	0.000	0.000	Merged-chr14-7832137-26
NR6468--MA0002.2.RUNX1	chr6	146005518	146005528	-	0.000	0.000	Merged-chr6-146005521-31
NR6881--MA0511.2.RUNX2	chr7	132824524	132824532	+	0.000	0.000	Merged-chr7-132824609-20
NR6183--MA0684.1.RUNX3	chr6	82640380	82640389	+	0.000	0.000	Merged-chr6-82640375-11
NR5054--MA0511.2.RUNX2	chr3	148844474	148844482	+	0.000	0.000	Merged-chr3-148844306-23
NR4244--MA0002.2.RUNX1	chr2	70425864	70425874	+	0.000	0.000	Merged-chr2-70425902-24
NR5498--MA0684.1.RUNX3	chr4	148509632	148509641	-	0.000	0.000	Merged-chr4-148509676-49
NR7035--MA0684.1.RUNX3	chr8	41334318	41334327	-	0.000	0.000	Merged-chr8-41334366-24
NR3480--MA0002.2.RUNX1	chr17	79394208	79394218	+	0.000	0.000	Merged-chr17-79394145-31
NR4322--MA0511.2.RUNX2	chr2	93411436	93411444	-	0.000	0.000	Merged-chr2-93411481-30
NR4160--MA0511.2.RUNX2	chr2	53668717	53668725	+	0.000	0.000	Merged-chr2-53668715-25
NR6141--MA0684.1.RUNX3	chr6	61298760	61298769	+	0.000	0.000	Merged-chr6-61298800-14
NR2608--MA0684.1.RUNX3	chr15	18951818	18951827	-	0.000	0.000	Merged-chr15-18951851-25
NR3220--MA0002.2.RUNX1	chr17	7164083	7164093	+	0.000	0.000	Merged-chr17-7164154-31
NR206--MA0002.2.RUNX1	chr1	78537715	78537725	-	0.000	0.000	Merged-chr1-78537773-101
NR1540--MA0002.2.RUNX1	chr12	8847368	8847378	+	0.000	0.000	Merged-chr12-8847092-48
NR4629--MA0002.2.RUNX1	chr3	8717370	8717380	-	0.000	0.000	Merged-chr3-8717539-26
NR4487--MA0684.1.RUNX3	chr2	135863180	135863189	-	0.000	0.000	Merged-chr2-135863064-49
NR5750--MA0002.2.RUNX1	chr5	77125216	77125226	+	0.000	0.000	Merged-chr5-77125140-56
NR4323--MA0684.1.RUNX3	chr2	93411435	93411444	-	0.000	0.000	Merged-chr2-93411481-30
NR5732--MA0511.2.RUNX2	chr5	73340419	73340427	-	0.000	0.000	Merged-chr5-73340408-13
NR2133--MA0684.1.RUNX3	chr13	91178712	91178721	+	0.000	0.000	Merged-chr13-91178743-26
NR767--MA0511.2.RUNX2	chr10	42849060	42849068	+	0.000	0.000	Merged-chr10-42848913-29
NR5904--MA0002.2.RUNX1	chr5	123780931	123780941	+	0.000	0.000	Merged-chr5-123780915-18
NR6217--MA0511.2.RUNX2	chr6	90782604	90782612	+	0.000	0.000	Merged-chr6-90782586-39
NR2487--MA0002.2.RUNX1	chr14	86788730	86788740	-	0.000	0.000	Merged-chr14-86788729-15
NR4484--MA0511.2.RUNX2	chr2	135823861	135823869	+	0.000	0.000	Merged-chr2-135823878-14
NR5463--MA0002.2.RUNX1	chr4	140601334	140601344	-	0.000	0.000	Merged-chr4-140601329-15
NR5909--MA0002.2.RUNX1	chr5	124241815	124241825	-	0.000	0.000	Merged-chr5-124241668-15
NR7460--MA0511.2.RUNX2	chr9	48562593	48562601	-	0.000	0.000	Merged-chr9-48562670-30
NR6858--MA0684.1.RUNX3	chr7	127922867	127922876	+	0.000	0.000	Merged-chr7-127922827-35
NR1354--MA0002.2.RUNX1	chr11	85324191	85324201	+	0.000	0.000	Merged-chr11-85324179-42
NR7582--MA0511.2.RUNX2	chr9	80313776	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR7611--MA0002.2.RUNX1	chr9	89842670	89842680	-	0.000	0.000	Merged-chr9-89842601-13
NR3645--MA0002.2.RUNX1	chr18	49721779	49721789	-	0.000	0.000	Merged-chr18-49721855-41
NR7461--MA0684.1.RUNX3	chr9	48562592	48562601	-	0.000	0.000	Merged-chr9-48562670-30
NR2069--MA0684.1.RUNX3	chr13	65070185	65070194	-	0.000	0.000	Merged-chr13-65070187-24
NR7583--MA0684.1.RUNX3	chr9	80313775	80313784	-	0.000	0.000	Merged-chr9-80313733-27
NR2035--MA0684.1.RUNX3	chr13	52100345	52100354	-	0.000	0.000	Merged-chr13-52100385-15
NR3858--MA0511.2.RUNX2	chr19	21104866	21104874	-	0.000	0.000	Merged-chr19-21104768-51
NR6831--MA0002.2.RUNX1	chr7	123327073	123327083	+	0.000	0.000	Merged-chr7-123327122-14
NR5534--MA0684.1.RUNX3	chr4	154936711	154936720	+	0.000	0.000	Merged-chr4-154936813-27
NR3106--MA0002.2.RUNX1	chr16	72350411	72350421	+	0.000	0.000	Merged-chr16-72350554-25
NR57--MA0002.2.RUNX1	chr1	38597975	38597985	-	0.000	0.000	Merged-chr1-38597807-10
NR5494--MA0684.1.RUNX3	chr4	148487691	148487700	+	0.000	0.000	Merged-chr4-148487604-13
NR4763--MA0002.2.RUNX1	chr3	84501424	84501434	-	0.000	0.000	Merged-chr3-84501551-10
NR4981--MA0002.2.RUNX1	chr3	133563766	133563776	+	0.000	0.000	Merged-chr3-133563771-42
NR1404--MA0684.1.RUNX3	chr11	98526987	98526996	-	0.000	0.000	Merged-chr11-98527120-13
NR475--MA0002.2.RUNX1	chr1	165075973	165075983	-	0.000	0.000	Merged-chr1-165075837-38
NR7133--MA0002.2.RUNX1	chr8	86642239	86642249	+	0.000	0.000	Merged-chr8-86642161-12
NR7927--MA0002.2.RUNX1	chrX	166226956	166226966	-	0.000	0.000	Merged-chrX-166226942-20
NR1618--MA0511.2.RUNX2	chr12	39851797	39851805	+	0.000	0.000	Merged-chr12-39851800-38
NR2958--MA0002.2.RUNX1	chr16	22526576	22526586	+	0.000	0.000	Merged-chr16-22526487-34
NR780--MA0684.1.RUNX3	chr10	54255394	54255403	-	0.000	0.000	Merged-chr10-54255218-57
NR4842--MA0684.1.RUNX3	chr3	101884383	101884392	+	0.000	0.000	Merged-chr3-101884248-30
NR511--MA0511.2.RUNX2	chr1	172197314	172197322	-	0.000	0.000	Merged-chr1-172197316-25
NR7194--MA0002.2.RUNX1	chr8	107444360	107444370	-	0.000	0.000	Merged-chr8-107444467-9
NR2903--MA0002.2.RUNX1	chr16	8455365	8455375	-	0.000	0.000	Merged-chr16-8455328-28
NR981--MA0511.2.RUNX2	chr10	116914010	116914018	+	0.000	0.000	Merged-chr10-116914032-56
NR1619--MA0684.1.RUNX3	chr12	39851797	39851806	+	0.000	0.000	Merged-chr12-39851800-38
NR5496--MA0511.2.RUNX2	chr4	148509633	148509641	-	0.000	0.000	Merged-chr4-148509676-49
NR7033--MA0511.2.RUNX2	chr8	41334319	41334327	-	0.000	0.000	Merged-chr8-41334366-24
NR4304--MA0002.2.RUNX1	chr2	84582457	84582467	+	0.000	0.000	Merged-chr2-84582461-28
NR5908--MA0511.2.RUNX2	chr5	124241815	124241823	+	0.000	0.000	Merged-chr5-124241668-15
NR721--MA0511.2.RUNX2	chr10	26562870	26562878	-	0.000	0.000	Merged-chr10-26563078-18
NR734--MA0511.2.RUNX2	chr10	37207077	37207085	-	0.000	0.000	Merged-chr10-37207171-14
NR1049--MA0002.2.RUNX1	chr10	128135525	128135535	-	0.000	0.000	Merged-chr10-128135587-20
NR125--MA0002.2.RUNX1	chr1	55630383	55630393	+	0.000	0.000	Merged-chr1-55630357-14
NR47--MA0002.2.RUNX1	chr1	36365679	36365689	-	0.000	0.000	Merged-chr1-36365660-14
NR2616--MA0002.2.RUNX1	chr15	25828624	25828634	+	0.000	0.000	Merged-chr15-25828667-44
NR743--MA0684.1.RUNX3	chr10	38884956	38884965	-	0.000	0.000	Merged-chr10-38884993-65
NR2292--MA0002.2.RUNX1	chr14	15273366	15273376	-	0.000	0.000	Merged-chr14-15273135-43
NR769--MA0684.1.RUNX3	chr10	42849060	42849069	+	0.000	0.000	Merged-chr10-42848913-29
NR2271--MA0002.2.RUNX1	chr14	7832239	7832249	-	0.000	0.000	Merged-chr14-7832137-26
NR2131--MA0511.2.RUNX2	chr13	91178712	91178720	+	0.000	0.000	Merged-chr13-91178743-26
NR3742--MA0002.2.RUNX1	chr18	79297926	79297936	-	0.000	0.000	Merged-chr18-79298014-36
NR7039--MA0684.1.RUNX3	chr8	46420600	46420609	+	0.000	0.000	Merged-chr8-46420639-16
NR4161--MA0002.2.RUNX1	chr2	53668717	53668727	-	0.000	0.000	Merged-chr2-53668715-25
NR787--MA0511.2.RUNX2	chr10	56486719	56486727	+	0.000	0.000	Merged-chr10-56486689-18
NR5910--MA0684.1.RUNX3	chr5	124241815	124241824	+	0.000	0.000	Merged-chr5-124241668-15
NR3479--MA0511.2.RUNX2	chr17	79394210	79394218	-	0.000	0.000	Merged-chr17-79394145-31
NR6856--MA0511.2.RUNX2	chr7	127922867	127922875	+	0.000	0.000	Merged-chr7-127922827-35
NR796--MA0684.1.RUNX3	chr10	58480391	58480400	+	0.000	0.000	Merged-chr10-58480234-23
NR3604--MA0002.2.RUNX1	chr18	33066677	33066687	-	0.000	0.000	Merged-chr18-33066581-8
NR474--MA0511.2.RUNX2	chr1	165075973	165075981	+	0.000	0.000	Merged-chr1-165075837-38
NR3219--MA0511.2.RUNX2	chr17	7164085	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR2124--MA0684.1.RUNX3	chr13	89889237	89889246	+	0.000	0.000	Merged-chr13-89889254-28
NR788--MA0684.1.RUNX3	chr10	56486719	56486728	+	0.000	0.000	Merged-chr10-56486689-18
NR6587--MA0002.2.RUNX1	chr7	49364549	49364559	-	0.000	0.000	Merged-chr7-49364720-42
NR4036--MA0002.2.RUNX1	chr2	6379922	6379932	-	0.000	0.000	Merged-chr2-6380083-49
NR5733--MA0002.2.RUNX1	chr5	73340417	73340427	+	0.000	0.000	Merged-chr5-73340408-13
NR2957--MA0511.2.RUNX2	chr16	22526578	22526586	-	0.000	0.000	Merged-chr16-22526487-34
NR5532--MA0511.2.RUNX2	chr4	154936711	154936719	+	0.000	0.000	Merged-chr4-154936813-27
NR1868--MA0002.2.RUNX1	chr12	117679105	117679115	+	0.000	0.000	Merged-chr12-117679056-43
NR4940--MA0002.2.RUNX1	chr3	126825137	126825147	+	0.000	0.000	Merged-chr3-126825034-19
NR4228--MA0511.2.RUNX2	chr2	65871110	65871118	-	0.000	0.000	Merged-chr2-65871141-19
NR3481--MA0684.1.RUNX3	chr17	79394209	79394218	-	0.000	0.000	Merged-chr17-79394145-31
NR5492--MA0511.2.RUNX2	chr4	148487691	148487699	+	0.000	0.000	Merged-chr4-148487604-13
NR4303--MA0511.2.RUNX2	chr2	84582459	84582467	-	0.000	0.000	Merged-chr2-84582461-28
NR6388--MA0002.2.RUNX1	chr6	129312584	129312594	-	0.000	0.000	Merged-chr6-129312714-15
NR1402--MA0511.2.RUNX2	chr11	98526988	98526996	-	0.000	0.000	Merged-chr11-98527120-13
NR3854--MA0002.2.RUNX1	chr19	18766529	18766539	+	0.000	0.000	Merged-chr19-18766611-24
NR3221--MA0684.1.RUNX3	chr17	7164084	7164093	-	0.000	0.000	Merged-chr17-7164154-31
NR207--MA0684.1.RUNX3	chr1	78537715	78537724	+	0.000	0.000	Merged-chr1-78537773-101
NR1541--MA0684.1.RUNX3	chr12	8847369	8847378	-	0.000	0.000	Merged-chr12-8847092-48
NR3596--MA0002.2.RUNX1	chr18	32052563	32052573	-	0.000	0.000	Merged-chr18-32052647-16
NR3201--MA0002.2.RUNX1	chr17	3246898	3246908	-	0.000	0.000	Merged-chr17-3246798-10
NR5751--MA0684.1.RUNX3	chr5	77125217	77125226	-	0.000	0.000	Merged-chr5-77125140-56
NR4229--MA0684.1.RUNX3	chr2	65871109	65871118	-	0.000	0.000	Merged-chr2-65871141-19
NR7838--MA0002.2.RUNX1	chrX	52679311	52679321	-	0.000	0.000	Merged-chrX-52679336-26
NR3859--MA0002.2.RUNX1	chr19	21104864	21104874	+	0.000	0.000	Merged-chr19-21104768-51
NR5905--MA0684.1.RUNX3	chr5	123780932	123780941	-	0.000	0.000	Merged-chr5-123780915-18
NR7645--MA0511.2.RUNX2	chr9	96953525	96953533	-	0.000	0.000	Merged-chr9-96953731-26
NR745--MA0002.2.RUNX1	chr10	39005776	39005786	-	0.000	0.000	Merged-chr10-39005753-18
NR7036--MA0002.2.RUNX1	chr8	45934960	45934970	-	0.000	0.000	Merged-chr8-45934835-41
NR983--MA0684.1.RUNX3	chr10	116914010	116914019	+	0.000	0.000	Merged-chr10-116914032-56
NR7559--MA0002.2.RUNX1	chr9	77592576	77592586	+	0.000	0.000	Merged-chr9-77592652-18
NR1604--MA0511.2.RUNX2	chr12	34248929	34248937	+	0.000	0.000	Merged-chr12-34249045-49
NR3741--MA0511.2.RUNX2	chr18	79297926	79297934	+	0.000	0.000	Merged-chr18-79298014-36
