#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR6922--MA0511.2.RUNX2	chr6	33683816	33683824	-	0.000	0.000	Merged-chr6-33683719-46
NR2271--MA0511.2.RUNX2	chr13	51951824	51951832	+	0.000	0.000	Merged-chr13-51951802-36
NR527--MA0684.1.RUNX3	chr1	171921414	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR2589--MA0511.2.RUNX2	chr14	12243740	12243748	+	0.000	0.000	Merged-chr14-12243878-61
NR6034--MA0002.2.RUNX1	chr4	108371622	108371632	+	0.000	0.000	Merged-chr4-108371608-19
NR6308--MA0511.2.RUNX2	chr5	7829817	7829825	-	0.000	0.000	Merged-chr5-7829791-41
NR8174--MA0511.2.RUNX2	chr8	93864256	93864264	-	0.000	0.000	Merged-chr8-93864262-35
NR3960--MA0511.2.RUNX2	chr17	78087074	78087082	+	0.000	0.000	Merged-chr17-78087139-42
NR6622--MA0511.2.RUNX2	chr5	103746761	103746769	-	0.000	0.000	Merged-chr5-103746858-38
NR6146--MA0511.2.RUNX2	chr4	134059083	134059091	+	0.000	0.000	Merged-chr4-134059039-2
NR8170--MA0684.1.RUNX3	chr8	91545740	91545749	-	0.000	0.000	Merged-chr8-91545805-43
NR2034--MA0002.2.RUNX1	chr12	113362608	113362618	+	0.000	0.000	Merged-chr12-113362654-28
NR4127--MA0684.1.RUNX3	chr18	49721779	49721788	+	0.000	0.000	Merged-chr18-49721855-41
NR3919--MA0002.2.RUNX1	chr17	64827072	64827082	+	0.000	0.000	Merged-chr17-64827066-53
NR6482--MA0684.1.RUNX3	chr5	63943498	63943507	+	0.000	0.000	Merged-chr5-63943362-36
NR4249--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR375--MA0511.2.RUNX2	chr1	138952394	138952402	+	0.000	0.000	Merged-chr1-138952405-35
NR6574--MA0511.2.RUNX2	chr5	92327538	92327546	+	0.000	0.000	Merged-chr5-92327493-24
NR4689--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR1993--MA0511.2.RUNX2	chr12	110759165	110759173	+	0.000	0.000	Merged-chr12-110759192-38
NR4655--MA0511.2.RUNX2	chr2	11657767	11657775	-	0.000	0.000	Merged-chr2-11657779-45
NR5254--MA0002.2.RUNX1	chr2	173455289	173455299	+	0.000	0.000	Merged-chr2-173455329-43
NR1689--MA0002.2.RUNX1	chr11	121064417	121064427	+	0.000	0.000	Merged-chr11-121064322-30
NR4208--MA0002.2.RUNX1	chr18	68227788	68227798	+	0.000	0.000	Merged-chr18-68227583-82
NR1675--MA0684.1.RUNX3	chr11	117872114	117872123	-	0.000	0.000	Merged-chr11-117872185-83
NR5220--MA0002.2.RUNX1	chr2	167805993	167806003	+	0.000	0.000	Merged-chr2-167805984-37
NR3606--MA0002.2.RUNX1	chr16	93552990	93553000	-	0.000	0.000	Merged-chr16-93552984-42
NR8418--MA0002.2.RUNX1	chr9	31121443	31121453	-	0.000	0.000	Merged-chr9-31121439-5
NR237--MA0511.2.RUNX2	chr1	88587508	88587516	+	0.000	0.000	Merged-chr1-88587471-60
NR1809--MA0002.2.RUNX1	chr12	69539513	69539523	-	0.000	0.000	Merged-chr12-69539558-45
NR2821--MA0002.2.RUNX1	chr14	79236612	79236622	-	0.000	0.000	Merged-chr14-79236608-48
NR5292--MA0511.2.RUNX2	chr2	181484142	181484150	-	0.000	0.000	Merged-chr2-181483913-67
NR4276--MA0684.1.RUNX3	chr18	80228697	80228706	+	0.000	0.000	Merged-chr18-80228617-43
NR6035--MA0511.2.RUNX2	chr4	108371652	108371660	+	0.000	0.000	Merged-chr4-108371608-19
NR5509--MA0002.2.RUNX1	chr3	95672745	95672755	+	0.000	0.000	Merged-chr3-95672932-76
NR1102--MA0684.1.RUNX3	chr10	117652226	117652235	+	0.000	0.000	Merged-chr10-117652105-48
NR5664--MA0511.2.RUNX2	chr3	137954548	137954556	+	0.000	0.000	Merged-chr3-137954430-54
NR5713--MA0684.1.RUNX3	chr3	148510625	148510634	+	0.000	0.000	Merged-chr3-148510691-67
NR3828--MA0684.1.RUNX3	chr17	45703419	45703428	+	0.000	0.000	Merged-chr17-45703436-19
NR6219--MA0684.1.RUNX3	chr4	145045906	145045915	+	0.000	0.000	Merged-chr4-145045932-55
NR5151--MA0002.2.RUNX1	chr2	158450879	158450889	-	0.000	0.000	Merged-chr2-158450944-19
NR3888--MA0511.2.RUNX2	chr17	57131990	57131998	+	0.000	0.000	Merged-chr17-57131873-41
NR701--MA0684.1.RUNX3	chr10	13438594	13438603	+	0.000	0.000	Merged-chr10-13438536-33
NR3388--MA0002.2.RUNX1	chr16	24539094	24539104	-	0.000	0.000	Merged-chr16-24539202-40
NR3211--MA0002.2.RUNX1	chr15	92134557	92134567	-	0.000	0.000	Merged-chr15-92134460-52
NR2752--MA0002.2.RUNX1	chr14	70272552	70272562	-	0.000	0.000	Merged-chr14-70272572-43
NR1677--MA0511.2.RUNX2	chr11	118232513	118232521	+	0.000	0.000	Merged-chr11-118232579-51
NR7280--MA0002.2.RUNX1	chr6	129304397	129304407	-	0.000	0.000	Merged-chr6-129304354-36
NR5395--MA0002.2.RUNX1	chr3	52648013	52648023	+	0.000	0.000	Merged-chr3-52648133-66
NR3210--MA0684.1.RUNX3	chr15	92134396	92134405	+	0.000	0.000	Merged-chr15-92134460-52
NR4825--MA0002.2.RUNX1	chr2	69415321	69415331	-	0.000	0.000	Merged-chr2-69415236-25
NR1305--MA0002.2.RUNX1	chr11	52268501	52268511	+	0.000	0.000	Merged-chr11-52268561-57
NR653--MA0684.1.RUNX3	chr1	192510749	192510758	+	0.000	0.000	Merged-chr1-192510804-31
NR3346--MA0002.2.RUNX1	chr16	17695009	17695019	+	0.000	0.000	Merged-chr16-17695007-34
NR7785--MA0511.2.RUNX2	chr7	110796770	110796778	-	0.000	0.000	Merged-chr7-110796753-46
NR570--MA0511.2.RUNX2	chr1	179578841	179578849	+	0.000	0.000	Merged-chr1-179578897-31
NR7672--MA0684.1.RUNX3	chr7	96818602	96818611	+	0.000	0.000	Merged-chr7-96818578-56
NR3441--MA0684.1.RUNX3	chr16	38653640	38653649	-	0.000	0.000	Merged-chr16-38653657-58
NR1013--MA0002.2.RUNX1	chr10	93188655	93188665	+	0.000	0.000	Merged-chr10-93188465-33
NR5247--MA0511.2.RUNX2	chr2	172977498	172977506	+	0.000	0.000	Merged-chr2-172977593-131
NR5148--MA0002.2.RUNX1	chr2	158133353	158133363	+	0.000	0.000	Merged-chr2-158133215-37
NR3468--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR2595--MA0002.2.RUNX1	chr14	18820779	18820789	+	0.000	0.000	Merged-chr14-18820757-45
NR7394--MA0002.2.RUNX1	chr6	146080921	146080931	-	0.000	0.000	Merged-chr6-146081045-99
NR2181--MA0002.2.RUNX1	chr13	30682001	30682011	+	0.000	0.000	Merged-chr13-30682181-38
NR1155--MA0684.1.RUNX3	chr10	124138563	124138572	-	0.000	0.000	Merged-chr10-124138683-21
NR3437--MA0511.2.RUNX2	chr16	38653641	38653649	-	0.000	0.000	Merged-chr16-38653657-58
NR3708--MA0511.2.RUNX2	chr17	21463758	21463766	+	0.000	0.000	Merged-chr17-21463736-49
NR5127--MA0002.2.RUNX1	chr2	153336329	153336339	+	0.000	0.000	Merged-chr2-153336329-40
NR3439--MA0002.2.RUNX1	chr16	38653654	38653664	-	0.000	0.000	Merged-chr16-38653657-58
NR5248--MA0684.1.RUNX3	chr2	172977498	172977507	+	0.000	0.000	Merged-chr2-172977593-131
NR8830--MA0684.1.RUNX3	chrX	37141940	37141949	-	0.000	0.000	Merged-chrX-37141960-22
NR3918--MA0511.2.RUNX2	chr17	64827074	64827082	-	0.000	0.000	Merged-chr17-64827066-53
NR2837--MA0002.2.RUNX1	chr14	101480705	101480715	-	0.000	0.000	Merged-chr14-101480860-35
NR4831--MA0002.2.RUNX1	chr2	70118960	70118970	-	0.000	0.000	Merged-chr2-70118902-52
NR4721--MA0684.1.RUNX3	chr2	29850231	29850240	-	0.000	0.000	Merged-chr2-29850143-19
NR6924--MA0684.1.RUNX3	chr6	33683815	33683824	-	0.000	0.000	Merged-chr6-33683719-46
NR4973--MA0684.1.RUNX3	chr2	117417568	117417577	-	0.000	0.000	Merged-chr2-117417577-23
NR2545--MA0002.2.RUNX1	chr13	111656050	111656060	+	0.000	0.000	Merged-chr13-111655949-74
NR6808--MA0002.2.RUNX1	chr5	137857118	137857128	-	0.000	0.000	Merged-chr5-137857044-20
NR652--MA0002.2.RUNX1	chr1	192510749	192510759	-	0.000	0.000	Merged-chr1-192510804-31
NR4443--MA0002.2.RUNX1	chr19	34120206	34120216	-	0.000	0.000	Merged-chr19-34120116-46
NR6375--MA0002.2.RUNX1	chr5	22587736	22587746	+	0.000	0.000	Merged-chr5-22587622-39
NR5315--MA0684.1.RUNX3	chr3	10151850	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR8544--MA0002.2.RUNX1	chr9	69304794	69304804	+	0.000	0.000	Merged-chr9-69304651-50
NR4042--MA0002.2.RUNX1	chr18	6106693	6106703	-	0.000	0.000	Merged-chr18-6106813-28
NR4664--MA0511.2.RUNX2	chr2	13718971	13718979	+	0.000	0.000	Merged-chr2-13718816-55
NR525--MA0511.2.RUNX2	chr1	171921415	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR8927--MA0511.2.RUNX2	chrX	159056324	159056332	+	0.000	0.000	Merged-chrX-159056201-53
NR8666--MA0002.2.RUNX1	chr9	101249834	101249844	+	0.000	0.000	Merged-chr9-101249791-43
NR6638--MA0002.2.RUNX1	chr5	105675681	105675691	+	0.000	0.000	Merged-chr5-105675662-27
NR8374--MA0002.2.RUNX1	chr9	7510086	7510096	+	0.000	0.000	Merged-chr9-7510063-49
NR2734--MA0002.2.RUNX1	chr14	67877890	67877900	-	0.000	0.000	Merged-chr14-67877957-30
NR7788--MA0511.2.RUNX2	chr7	110824212	110824220	+	0.000	0.000	Merged-chr7-110824322-44
NR6312--MA0002.2.RUNX1	chr5	8075408	8075418	-	0.000	0.000	Merged-chr5-8075370-38
NR8181--MA0511.2.RUNX2	chr8	94827988	94827996	-	0.000	0.000	Merged-chr8-94828163-36
NR2585--MA0002.2.RUNX1	chr13	119681443	119681453	-	0.000	0.000	Merged-chr13-119681376-28
NR4665--MA0684.1.RUNX3	chr2	13718971	13718980	+	0.000	0.000	Merged-chr2-13718816-55
NR748--MA0511.2.RUNX2	chr10	26879362	26879370	-	0.000	0.000	Merged-chr10-26879299-36
NR3920--MA0684.1.RUNX3	chr17	64827073	64827082	-	0.000	0.000	Merged-chr17-64827066-53
NR8928--MA0684.1.RUNX3	chrX	159056324	159056333	+	0.000	0.000	Merged-chrX-159056201-53
NR6480--MA0511.2.RUNX2	chr5	63943498	63943506	+	0.000	0.000	Merged-chr5-63943362-36
NR377--MA0684.1.RUNX3	chr1	138952394	138952403	+	0.000	0.000	Merged-chr1-138952405-35
NR919--MA0684.1.RUNX3	chr10	77367183	77367192	+	0.000	0.000	Merged-chr10-77367193-51
NR6576--MA0684.1.RUNX3	chr5	92327538	92327547	+	0.000	0.000	Merged-chr5-92327493-24
NR2183--MA0684.1.RUNX3	chr13	30682002	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR4591--MA0684.1.RUNX3	chr19	57055914	57055923	+	0.000	0.000	Merged-chr19-57055875-36
NR118--MA0002.2.RUNX1	chr1	58311395	58311405	-	0.000	0.000	Merged-chr1-58311498-34
NR4657--MA0684.1.RUNX3	chr2	11657766	11657775	-	0.000	0.000	Merged-chr2-11657779-45
NR2229--MA0002.2.RUNX1	chr13	43775229	43775239	+	0.000	0.000	Merged-chr13-43775108-65
NR227--MA0002.2.RUNX1	chr1	85937106	85937116	+	0.000	0.000	Merged-chr1-85937203-47
NR1290--MA0002.2.RUNX1	chr11	50213201	50213211	+	0.000	0.000	Merged-chr11-50213336-46
NR1561--MA0002.2.RUNX1	chr11	102074540	102074550	-	0.000	0.000	Merged-chr11-102074455-23
NR2272--MA0002.2.RUNX1	chr13	51951824	51951834	-	0.000	0.000	Merged-chr13-51951802-36
NR7600--MA0002.2.RUNX1	chr7	75596252	75596262	+	0.000	0.000	Merged-chr7-75596193-49
NR8106--MA0002.2.RUNX1	chr8	68212389	68212399	-	0.000	0.000	Merged-chr8-68212337-24
NR2751--MA0511.2.RUNX2	chr14	70272552	70272560	+	0.000	0.000	Merged-chr14-70272572-43
NR6220--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR4824--MA0511.2.RUNX2	chr2	69415321	69415329	+	0.000	0.000	Merged-chr2-69415236-25
NR239--MA0684.1.RUNX3	chr1	88587508	88587517	+	0.000	0.000	Merged-chr1-88587471-60
NR6309--MA0002.2.RUNX1	chr5	7829815	7829825	+	0.000	0.000	Merged-chr5-7829791-41
NR967--MA0684.1.RUNX3	chr10	84897547	84897556	+	0.000	0.000	Merged-chr10-84897526-62
NR8175--MA0002.2.RUNX1	chr8	93864254	93864264	+	0.000	0.000	Merged-chr8-93864262-35
NR3961--MA0002.2.RUNX1	chr17	78087074	78087084	-	0.000	0.000	Merged-chr17-78087139-42
NR6147--MA0002.2.RUNX1	chr4	134059083	134059093	-	0.000	0.000	Merged-chr4-134059039-2
NR1810--MA0684.1.RUNX3	chr12	69539513	69539522	+	0.000	0.000	Merged-chr12-69539558-45
NR6818--MA0684.1.RUNX3	chr5	139300569	139300578	+	0.000	0.000	Merged-chr5-139300628-14
NR6037--MA0684.1.RUNX3	chr4	108371652	108371661	+	0.000	0.000	Merged-chr4-108371608-19
NR7695--MA0002.2.RUNX1	chr7	98805017	98805027	-	0.000	0.000	Merged-chr7-98805003-10
NR4402--MA0511.2.RUNX2	chr19	21771765	21771773	+	0.000	0.000	Merged-chr19-21771815-24
NR2180--MA0511.2.RUNX2	chr13	30682003	30682011	-	0.000	0.000	Merged-chr13-30682181-38
NR3430--MA0002.2.RUNX1	chr16	37094432	37094442	+	0.000	0.000	Merged-chr16-37094405-73
NR7313--MA0002.2.RUNX1	chr6	131262180	131262190	-	0.000	0.000	Merged-chr6-131262236-29
NR3605--MA0002.2.RUNX1	chr16	93552970	93552980	-	0.000	0.000	Merged-chr16-93552984-42
NR7531--MA0002.2.RUNX1	chr7	48795271	48795281	+	0.000	0.000	Merged-chr7-48795353-37
NR5917--MA0002.2.RUNX1	chr4	63639978	63639988	+	0.000	0.000	Merged-chr4-63640034-20
NR4554--MA0684.1.RUNX3	chr19	55769091	55769100	-	0.000	0.000	Merged-chr19-55769048-40
NR5711--MA0511.2.RUNX2	chr3	148510625	148510633	+	0.000	0.000	Merged-chr3-148510691-67
NR6217--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR7544--MA0002.2.RUNX1	chr7	58392981	58392991	+	0.000	0.000	Merged-chr7-58392737-68
NR8132--MA0684.1.RUNX3	chr8	77292724	77292733	-	0.000	0.000	Merged-chr8-77292720-71
NR7815--MA0002.2.RUNX1	chr7	114356664	114356674	+	0.000	0.000	Merged-chr7-114356592-29
NR7382--MA0002.2.RUNX1	chr6	144953072	144953082	-	0.000	0.000	Merged-chr6-144953133-29
NR8288--MA0684.1.RUNX3	chr8	119948633	119948642	-	0.000	0.000	Merged-chr8-119948606-34
NR1994--MA0002.2.RUNX1	chr12	110759165	110759175	-	0.000	0.000	Merged-chr12-110759192-38
NR7395--MA0002.2.RUNX1	chr6	146081159	146081169	+	0.000	0.000	Merged-chr6-146081045-99
NR6478--MA0684.1.RUNX3	chr5	62858476	62858485	-	0.000	0.000	Merged-chr5-62858471-55
NR2247--MA0684.1.RUNX3	chr13	46159487	46159496	+	0.000	0.000	Merged-chr13-46159501-43
NR8237--MA0511.2.RUNX2	chr8	111964452	111964460	-	0.000	0.000	Merged-chr8-111964548-16
NR8518--MA0002.2.RUNX1	chr9	66142459	66142469	+	0.000	0.000	Merged-chr9-66142492-15
NR1354--MA0002.2.RUNX1	chr11	62387622	62387632	+	0.000	0.000	Merged-chr11-62387724-16
NR7897--MA0002.2.RUNX1	chr7	132765329	132765339	+	0.000	0.000	Merged-chr7-132765248-56
NR3871--MA0002.2.RUNX1	chr17	52468606	52468616	-	0.000	0.000	Merged-chr17-52468640-52
NR1986--MA0002.2.RUNX1	chr12	109438069	109438079	-	0.000	0.000	Merged-chr12-109438029-53
NR1747--MA0002.2.RUNX1	chr12	25784513	25784523	-	0.000	0.000	Merged-chr12-25784585-45
NR6374--MA0511.2.RUNX2	chr5	22587738	22587746	-	0.000	0.000	Merged-chr5-22587622-39
NR5293--MA0002.2.RUNX1	chr2	181484140	181484150	+	0.000	0.000	Merged-chr2-181483913-67
NR6036--MA0002.2.RUNX1	chr4	108371652	108371662	-	0.000	0.000	Merged-chr4-108371608-19
NR390--MA0002.2.RUNX1	chr1	144215479	144215489	-	0.000	0.000	Merged-chr1-144215493-29
NR8239--MA0002.2.RUNX1	chr8	111976525	111976535	-	0.000	0.000	Merged-chr8-111976573-47
NR5533--MA0511.2.RUNX2	chr3	103091905	103091913	-	0.000	0.000	Merged-chr3-103091976-34
NR1468--MA0002.2.RUNX1	chr11	83550393	83550403	-	0.000	0.000	Merged-chr11-83550444-44
NR6637--MA0511.2.RUNX2	chr5	105675683	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR5317--MA0002.2.RUNX1	chr3	18243759	18243769	-	0.000	0.000	Merged-chr3-18243680-52
NR7454--MA0002.2.RUNX1	chr7	24450707	24450717	-	0.000	0.000	Merged-chr7-24450719-31
NR3889--MA0002.2.RUNX1	chr17	57131990	57132000	-	0.000	0.000	Merged-chr17-57131873-41
NR7106--MA0002.2.RUNX1	chr6	94646634	94646644	-	0.000	0.000	Merged-chr6-94646597-32
NR7847--MA0002.2.RUNX1	chr7	123354592	123354602	+	0.000	0.000	Merged-chr7-123354508-1
NR3440--MA0684.1.RUNX3	chr16	38653654	38653663	+	0.000	0.000	Merged-chr16-38653657-58
NR1678--MA0002.2.RUNX1	chr11	118232513	118232523	-	0.000	0.000	Merged-chr11-118232579-51
NR4750--MA0002.2.RUNX1	chr2	45103173	45103183	-	0.000	0.000	Merged-chr2-45103270-35
NR3436--MA0511.2.RUNX2	chr16	38653654	38653662	+	0.000	0.000	Merged-chr16-38653657-58
NR2735--MA0002.2.RUNX1	chr14	67877936	67877946	+	0.000	0.000	Merged-chr14-67877957-30
NR7786--MA0002.2.RUNX1	chr7	110796768	110796778	+	0.000	0.000	Merged-chr7-110796753-46
NR2573--MA0002.2.RUNX1	chr13	117051611	117051621	-	0.000	0.000	Merged-chr13-117051602-40
NR4209--MA0684.1.RUNX3	chr18	68227789	68227798	-	0.000	0.000	Merged-chr18-68227583-82
NR571--MA0002.2.RUNX1	chr1	179578841	179578851	-	0.000	0.000	Merged-chr1-179578897-31
NR1878--MA0511.2.RUNX2	chr12	89719331	89719339	-	0.000	0.000	Merged-chr12-89719457-81
NR3607--MA0684.1.RUNX3	chr16	93552990	93552999	+	0.000	0.000	Merged-chr16-93552984-42
NR1779--MA0002.2.RUNX1	chr12	41844129	41844139	-	0.000	0.000	Merged-chr12-41844052-32
NR5313--MA0511.2.RUNX2	chr3	10151851	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR6892--MA0002.2.RUNX1	chr6	17851360	17851370	+	0.000	0.000	Merged-chr6-17851443-16
