#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR13927--MA0493.1.Klf1	chr13	24230927	24230937	-	0.000	0.000	Merged-chr13-24231017-39
NR14229--MA0493.1.Klf1	chr13	43250874	43250884	+	0.000	0.000	Merged-chr13-43250604-89
NR1261--MA0599.1.KLF5	chr1	86005966	86005975	+	0.000	0.000	Merged-chr1-86005917-70
NR7246--MA0742.1.Klf12	chr10	127141094	127141108	+	0.000	0.000	Merged-chr10-127141144-2
NR22674--MA0039.3.KLF4	chr16	91781394	91781404	-	0.000	0.000	Merged-chr16-91781524-1
NR32951--MA1107.1.KLF9	chr2	168492183	168492195	-	0.000	0.000	Merged-chr2-168492092-36
NR30121--MA0741.1.KLF16	chr2	60774638	60774648	-	0.000	0.000	Merged-chr2-60774747-55
NR51232--MA0039.3.KLF4	chr7	79249795	79249805	-	0.000	0.000	Merged-chr7-79249720-34
NR19104--MA0741.1.KLF16	chr15	31357068	31357078	-	0.000	0.000	Merged-chr15-31357016-32
NR13628--MA0599.1.KLF5	chr12	118424070	118424079	-	0.000	0.000	Merged-chr12-118424167-25
NR58414--MA1107.1.KLF9	chr9	78074207	78074219	+	0.000	0.000	Merged-chr9-78074095-46
NR22142--MA1107.1.KLF9	chr16	49982434	49982446	-	0.000	0.000	Merged-chr16-49982447-38
NR22651--MA0740.1.KLF14	chr16	91588189	91588202	+	0.000	0.000	Merged-chr16-91588038-25
NR41052--MA0741.1.KLF16	chr4	154105712	154105722	-	0.000	0.000	Merged-chr4-154105612-38
NR46786--MA1107.1.KLF9	chr6	56879488	56879500	-	0.000	0.000	Merged-chr6-56879420-1
NR8523--MA0493.1.Klf1	chr11	55131273	55131283	+	0.000	0.000	Merged-chr11-55131266-10
NR14027--MA0039.3.KLF4	chr13	33072122	33072132	+	0.000	0.000	Merged-chr13-33072044-31
NR47072--MA0741.1.KLF16	chr6	82744661	82744671	-	0.000	0.000	Merged-chr6-82744737-54
NR14131--MA0742.1.Klf12	chr13	38503655	38503669	+	0.000	0.000	Merged-chr13-38503650-43
NR45361--MA0493.1.Klf1	chr5	143975134	143975144	+	0.000	0.000	Merged-chr5-143975077-1
NR20056--MA0039.3.KLF4	chr15	78926266	78926276	+	0.000	0.000	Merged-chr15-78926202-1
NR28668--MA1107.1.KLF9	chr19	56756562	56756574	-	0.000	0.000	Merged-chr19-56756635-43
NR21711--MA0493.1.Klf1	chr16	24504930	24504940	-	0.000	0.000	Merged-chr16-24505080-36
NR12309--MA1107.1.KLF9	chr12	73656739	73656751	+	0.000	0.000	Merged-chr12-73656860-57
NR8522--MA0039.3.KLF4	chr11	55131275	55131285	+	0.000	0.000	Merged-chr11-55131266-10
NR27905--MA1107.1.KLF9	chr19	27967778	27967790	+	0.000	0.000	Merged-chr19-27967760-35
NR11364--MA0741.1.KLF16	chr12	3871188	3871198	+	0.000	0.000	Merged-chr12-3871224-57
NR56163--MA1107.1.KLF9	chr8	117052551	117052563	-	0.000	0.000	Merged-chr8-117052612-3
NR58419--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR8521--MA0742.1.Klf12	chr11	55131273	55131287	+	0.000	0.000	Merged-chr11-55131266-10
NR45128--MA1107.1.KLF9	chr5	140596989	140597001	-	0.000	0.000	Merged-chr5-140597113-126
NR11363--MA0493.1.Klf1	chr12	3871187	3871197	+	0.000	0.000	Merged-chr12-3871224-57
NR9654--MA0599.1.KLF5	chr11	87745142	87745151	-	0.000	0.000	Merged-chr11-87745119-47
NR30912--MA0599.1.KLF5	chr2	101762097	101762106	+	0.000	0.000	Merged-chr2-101762037-3
NR58080--MA0740.1.KLF14	chr9	66158204	66158217	+	0.000	0.000	Merged-chr9-66158396-48
NR6433--MA0740.1.KLF14	chr10	94942957	94942970	+	0.000	0.000	Merged-chr10-94942923-6
NR355--MA0039.3.KLF4	chr1	37286804	37286814	-	0.000	0.000	Merged-chr1-37286924-34
NR2798--MA0039.3.KLF4	chr1	159813014	159813024	-	0.000	0.000	Merged-chr1-159812982-41
NR45183--MA0599.1.KLF5	chr5	140992699	140992708	-	0.000	0.000	Merged-chr5-140992576-52
NR27732--MA0741.1.KLF16	chr19	14668710	14668720	-	0.000	0.000	Merged-chr19-14668781-26
NR2803--MA1107.1.KLF9	chr1	159812995	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR27984--MA0741.1.KLF16	chr19	31337345	31337355	-	0.000	0.000	Merged-chr19-31337298-1
NR47684--MA1107.1.KLF9	chr6	108338391	108338403	-	0.000	0.000	Merged-chr6-108338556-41
NR28663--MA0740.1.KLF14	chr19	56756561	56756574	-	0.000	0.000	Merged-chr19-56756635-43
NR30599--MA0599.1.KLF5	chr2	79227983	79227992	-	0.000	0.000	Merged-chr2-79227897-44
NR59554--MA1107.1.KLF9	chr9	117892837	117892849	-	0.000	0.000	Merged-chr9-117892877-51
NR19406--MA1107.1.KLF9	chr15	51803263	51803275	-	0.000	0.000	Merged-chr15-51803142-36
NR58264--MA0599.1.KLF5	chr9	72797394	72797403	+	0.000	0.000	Merged-chr9-72797397-34
NR19401--MA0039.3.KLF4	chr15	51802983	51802993	+	0.000	0.000	Merged-chr15-51803142-36
NR51959--MA1107.1.KLF9	chr7	110203786	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR35274--MA0599.1.KLF5	chr3	103092049	103092058	-	0.000	0.000	Merged-chr3-103091976-34
NR56644--MA0599.1.KLF5	chr8	125725409	125725418	-	0.000	0.000	Merged-chr8-125725496-61
NR54348--MA0599.1.KLF5	chr8	57353922	57353931	+	0.000	0.000	Merged-chr8-57353837-30
NR6049--MA0493.1.Klf1	chr10	83722663	83722673	-	0.000	0.000	Merged-chr10-83722684-72
NR30119--MA0039.3.KLF4	chr2	60774637	60774647	-	0.000	0.000	Merged-chr2-60774747-55
NR25681--MA0039.3.KLF4	chr18	19524403	19524413	+	0.000	0.000	Merged-chr18-19524471-22
NR28664--MA0657.1.KLF13	chr19	56756558	56756575	-	0.000	0.000	Merged-chr19-56756635-43
NR21922--MA0741.1.KLF16	chr16	36985931	36985941	+	0.000	0.000	Merged-chr16-36985776-57
NR26580--MA0599.1.KLF5	chr18	67255708	67255717	-	0.000	0.000	Merged-chr18-67255745-40
NR12844--MA0599.1.KLF5	chr12	99468029	99468038	-	0.000	0.000	Merged-chr12-99468213-62
NR6436--MA0741.1.KLF16	chr10	94942958	94942968	+	0.000	0.000	Merged-chr10-94942923-6
NR58081--MA0599.1.KLF5	chr9	66158205	66158214	+	0.000	0.000	Merged-chr9-66158396-48
NR17748--MA0741.1.KLF16	chr14	67911771	67911781	-	0.000	0.000	Merged-chr14-67911920-26
NR38978--MA0493.1.Klf1	chr4	108371566	108371576	-	0.000	0.000	Merged-chr4-108371608-19
NR32238--MA0599.1.KLF5	chr2	150918853	150918862	+	0.000	0.000	Merged-chr2-150918832-31
NR36284--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
NR8509--MA0741.1.KLF16	chr11	55131119	55131129	+	0.000	0.000	Merged-chr11-55131266-10
NR17743--MA0599.1.KLF5	chr14	67911777	67911786	-	0.000	0.000	Merged-chr14-67911920-26
NR2793--MA0742.1.Klf12	chr1	159812993	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR15894--MA0493.1.Klf1	chr13	108303508	108303518	+	0.000	0.000	Merged-chr13-108303499-73
NR47804--MA0742.1.Klf12	chr6	114660203	114660217	+	0.000	0.000	Merged-chr6-114660280-61
NR8520--MA0740.1.KLF14	chr11	55131273	55131286	+	0.000	0.000	Merged-chr11-55131266-10
NR2083--MA0039.3.KLF4	chr1	131747197	131747207	+	0.000	0.000	Merged-chr1-131747235-22
NR36587--MA0741.1.KLF16	chr3	152152188	152152198	+	0.000	0.000	Merged-chr3-152152191-31
NR20055--MA0599.1.KLF5	chr15	78926265	78926274	+	0.000	0.000	Merged-chr15-78926202-1
NR42155--MA0039.3.KLF4	chr5	54111081	54111091	+	0.000	0.000	Merged-chr5-54110931-21
NR40535--MA0741.1.KLF16	chr4	144901711	144901721	+	0.000	0.000	Merged-chr4-144901724-37
NR27729--MA0741.1.KLF16	chr19	14668706	14668716	-	0.000	0.000	Merged-chr19-14668781-26
NR8816--MA0493.1.Klf1	chr11	62761931	62761941	-	0.000	0.000	Merged-chr11-62762057-29
NR4343--MA0742.1.Klf12	chr10	19506204	19506218	+	0.000	0.000	Merged-chr10-19506242-43
NR17966--MA1107.1.KLF9	chr14	74996646	74996658	-	0.000	0.000	Merged-chr14-74996801-46
NR42953--MA0493.1.Klf1	chr5	100875935	100875945	+	0.000	0.000	Merged-chr5-100875815-38
NR23745--MA0493.1.Klf1	chr17	28590947	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR53308--MA0741.1.KLF16	chr7	142354082	142354092	+	0.000	0.000	Merged-chr7-142354183-49
NR42576--MA0741.1.KLF16	chr5	77144802	77144812	-	0.000	0.000	Merged-chr5-77144936-48
NR58752--MA1107.1.KLF9	chr9	94441371	94441383	-	0.000	0.000	Merged-chr9-94441414-62
NR24620--MA0493.1.Klf1	chr17	56819891	56819901	+	0.000	0.000	Merged-chr17-56819789-51
NR1410--MA0657.1.KLF13	chr1	90677764	90677781	-	0.000	0.000	Merged-chr1-90677857-31
NR6439--MA1107.1.KLF9	chr10	94942957	94942969	+	0.000	0.000	Merged-chr10-94942923-6
NR14521--MA0741.1.KLF16	chr13	54073629	54073639	+	0.000	0.000	Merged-chr13-54073650-18
NR21923--MA1107.1.KLF9	chr16	36985930	36985942	+	0.000	0.000	Merged-chr16-36985776-57
NR354--MA0599.1.KLF5	chr1	37286806	37286815	-	0.000	0.000	Merged-chr1-37286924-34
NR40766--MA0741.1.KLF16	chr4	149658198	149658208	+	0.000	0.000	Merged-chr4-149658229-60
NR35838--MA0039.3.KLF4	chr3	127892091	127892101	-	0.000	0.000	Merged-chr3-127892051-37
NR8512--MA0740.1.KLF14	chr11	55131242	55131255	+	0.000	0.000	Merged-chr11-55131266-10
NR23729--MA0741.1.KLF16	chr17	28488546	28488556	-	0.000	0.000	Merged-chr17-28488439-21
NR36826--MA0493.1.Klf1	chr4	4790263	4790273	-	0.000	0.000	Merged-chr4-4790293-30
NR35534--MA1107.1.KLF9	chr3	115669502	115669514	+	0.000	0.000	Merged-chr3-115669354-51
NR58421--MA1107.1.KLF9	chr9	78074221	78074233	+	0.000	0.000	Merged-chr9-78074095-46
NR14486--MA0039.3.KLF4	chr13	51798456	51798466	-	0.000	0.000	Merged-chr13-51798509-44
NR58748--MA1107.1.KLF9	chr9	94441363	94441375	-	0.000	0.000	Merged-chr9-94441414-62
NR1107--MA0493.1.Klf1	chr1	80703445	80703455	-	0.000	0.000	Merged-chr1-80703457-36
NR44624--MA0742.1.Klf12	chr5	134494506	134494520	+	0.000	0.000	Merged-chr5-134494514-28
NR45309--MA0039.3.KLF4	chr5	142920808	142920818	-	0.000	0.000	Merged-chr5-142920894-48
NR56040--MA1107.1.KLF9	chr8	114888554	114888566	-	0.000	0.000	Merged-chr8-114888790-56
NR24302--MA1107.1.KLF9	chr17	46870520	46870532	+	0.000	0.000	Merged-chr17-46870796-80
NR12316--MA1107.1.KLF9	chr12	73656753	73656765	+	0.000	0.000	Merged-chr12-73656860-57
NR56170--MA1107.1.KLF9	chr8	117052565	117052577	-	0.000	0.000	Merged-chr8-117052612-3
NR47485--MA0742.1.Klf12	chr6	97321368	97321382	-	0.000	0.000	Merged-chr6-97321339-36
NR8508--MA0493.1.Klf1	chr11	55131118	55131128	+	0.000	0.000	Merged-chr11-55131266-10
NR56390--MA0493.1.Klf1	chr8	120701898	120701908	-	0.000	0.000	Merged-chr8-120702084-56
NR26524--MA0740.1.KLF14	chr18	65107246	65107259	+	0.000	0.000	Merged-chr18-65107334-45
NR30685--MA1107.1.KLF9	chr2	84779333	84779345	-	0.000	0.000	Merged-chr2-84779489-49
NR28108--MA0599.1.KLF5	chr19	37333675	37333684	-	0.000	0.000	Merged-chr19-37333490-26
NR7557--MA0493.1.Klf1	chr11	4206008	4206018	-	0.000	0.000	Merged-chr11-4206247-48
NR27092--MA0741.1.KLF16	chr18	82607598	82607608	+	0.000	0.000	Merged-chr18-82607647-23
NR8516--MA0039.3.KLF4	chr11	55131244	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR8504--MA0740.1.KLF14	chr11	55131118	55131131	+	0.000	0.000	Merged-chr11-55131266-10
NR22261--MA0039.3.KLF4	chr16	58546281	58546291	-	0.000	0.000	Merged-chr16-58546287-56
NR8513--MA0657.1.KLF13	chr11	55131241	55131258	+	0.000	0.000	Merged-chr11-55131266-10
NR15553--MA0740.1.KLF14	chr13	98692030	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR34592--MA0039.3.KLF4	chr3	84772089	84772099	-	0.000	0.000	Merged-chr3-84772067-31
NR30118--MA0599.1.KLF5	chr2	60774639	60774648	-	0.000	0.000	Merged-chr2-60774747-55
NR38979--MA0741.1.KLF16	chr4	108371565	108371575	-	0.000	0.000	Merged-chr4-108371608-19
NR25680--MA0599.1.KLF5	chr18	19524402	19524411	+	0.000	0.000	Merged-chr18-19524471-22
NR56166--MA1107.1.KLF9	chr8	117052557	117052569	-	0.000	0.000	Merged-chr8-117052612-3
NR54001--MA0599.1.KLF5	chr8	33308164	33308173	-	0.000	0.000	Merged-chr8-33308213-19
NR21813--MA0740.1.KLF14	chr16	32812976	32812989	-	0.000	0.000	Merged-chr16-32813091-39
NR10738--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR9848--MA0039.3.KLF4	chr11	93995234	93995244	-	0.000	0.000	Merged-chr11-93995310-5
NR11374--MA0039.3.KLF4	chr12	4065645	4065655	+	0.000	0.000	Merged-chr12-4065716-30
NR47683--MA0493.1.Klf1	chr6	108338393	108338403	-	0.000	0.000	Merged-chr6-108338556-41
NR6616--MA0599.1.KLF5	chr10	107941371	107941380	-	0.000	0.000	Merged-chr10-107941228-1
NR18051--MA0741.1.KLF16	chr14	78679217	78679227	+	0.000	0.000	Merged-chr14-78679093-56
NR6400--MA1107.1.KLF9	chr10	94021318	94021330	-	0.000	0.000	Merged-chr10-94021256-59
NR39963--MA0599.1.KLF5	chr4	134117165	134117174	-	0.000	0.000	Merged-chr4-134117148-42
NR8505--MA0657.1.KLF13	chr11	55131117	55131134	+	0.000	0.000	Merged-chr11-55131266-10
NR15554--MA0657.1.KLF13	chr13	98692027	98692044	-	0.000	0.000	Merged-chr13-98692096-35
NR19405--MA0493.1.Klf1	chr15	51803265	51803275	-	0.000	0.000	Merged-chr15-51803142-36
NR20673--MA0039.3.KLF4	chr15	93397385	93397395	-	0.000	0.000	Merged-chr15-93397510-3
NR51958--MA0493.1.Klf1	chr7	110203788	110203798	-	0.000	0.000	Merged-chr7-110203728-41
NR30601--MA1107.1.KLF9	chr2	79227981	79227993	-	0.000	0.000	Merged-chr2-79227897-44
NR45406--MA0599.1.KLF5	chr5	144295025	144295034	-	0.000	0.000	Merged-chr5-144295152-24
NR30117--MA0742.1.Klf12	chr2	60774635	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR51322--MA1107.1.KLF9	chr7	80450048	80450060	+	0.000	0.000	Merged-chr7-80450087-44
NR16220--MA0741.1.KLF16	chr13	117223582	117223592	-	0.000	0.000	Merged-chr13-117223399-24
NR2801--MA0741.1.KLF16	chr1	159812996	159813006	-	0.000	0.000	Merged-chr1-159812982-41
NR13931--MA1107.1.KLF9	chr13	24468066	24468078	-	0.000	0.000	Merged-chr13-24467982-34
NR56086--MA0039.3.KLF4	chr8	115726941	115726951	-	0.000	0.000	Merged-chr8-115726918-55
NR27900--MA0740.1.KLF14	chr19	27967766	27967779	-	0.000	0.000	Merged-chr19-27967760-35
NR51654--MA0493.1.Klf1	chr7	98797681	98797691	+	0.000	0.000	Merged-chr7-98797577-28
NR27979--MA0741.1.KLF16	chr19	31337340	31337350	-	0.000	0.000	Merged-chr19-31337298-1
NR15896--MA1107.1.KLF9	chr13	108303508	108303520	+	0.000	0.000	Merged-chr13-108303499-73
NR37567--MA0741.1.KLF16	chr4	46404269	46404279	+	0.000	0.000	Merged-chr4-46404308-42
NR35330--MA0741.1.KLF16	chr3	104771698	104771708	-	0.000	0.000	Merged-chr3-104771571-48
NR40533--MA0039.3.KLF4	chr4	144901712	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR40543--MA0493.1.Klf1	chr4	145099969	145099979	-	0.000	0.000	Merged-chr4-145100023-41
NR10858--MA0741.1.KLF16	chr11	114571582	114571592	+	0.000	0.000	Merged-chr11-114571439-19
NR46327--MA0741.1.KLF16	chr6	38810076	38810086	+	0.000	0.000	Merged-chr6-38810070-95
NR52303--MA0741.1.KLF16	chr7	119860417	119860427	+	0.000	0.000	Merged-chr7-119860527-21
NR2789--MA0740.1.KLF14	chr1	159812994	159813007	-	0.000	0.000	Merged-chr1-159812982-41
NR24622--MA1107.1.KLF9	chr17	56819889	56819901	+	0.000	0.000	Merged-chr17-56819789-51
NR8515--MA0599.1.KLF5	chr11	55131243	55131252	+	0.000	0.000	Merged-chr11-55131266-10
NR25768--MA0741.1.KLF16	chr18	24179075	24179085	-	0.000	0.000	Merged-chr18-24178905-33
NR13930--MA0741.1.KLF16	chr13	24468069	24468079	-	0.000	0.000	Merged-chr13-24467982-34
NR17965--MA0493.1.Klf1	chr14	74996648	74996658	-	0.000	0.000	Merged-chr14-74996801-46
NR46545--MA0741.1.KLF16	chr6	48802126	48802136	+	0.000	0.000	Merged-chr6-48802126-31
NR54028--MA0039.3.KLF4	chr8	34141180	34141190	+	0.000	0.000	Merged-chr8-34141072-40
NR6971--MA0741.1.KLF16	chr10	119083839	119083849	-	0.000	0.000	Merged-chr10-119083697-27
NR54625--MA0599.1.KLF5	chr8	70833133	70833142	-	0.000	0.000	Merged-chr8-70833236-40
NR14816--MA0741.1.KLF16	chr13	59656506	59656516	-	0.000	0.000	Merged-chr13-59656636-89
NR11671--MA0039.3.KLF4	chr12	25339017	25339027	-	0.000	0.000	Merged-chr12-25338973-26
NR30980--MA0741.1.KLF16	chr2	102948488	102948498	+	0.000	0.000	Merged-chr2-102948525-77
NR32952--MA1107.1.KLF9	chr2	168492187	168492199	-	0.000	0.000	Merged-chr2-168492092-36
NR12305--MA1107.1.KLF9	chr12	73656731	73656743	+	0.000	0.000	Merged-chr12-73656860-57
NR4970--MA0493.1.Klf1	chr10	59897164	59897174	+	0.000	0.000	Merged-chr10-59896998-59
NR11373--MA0599.1.KLF5	chr12	4065644	4065653	+	0.000	0.000	Merged-chr12-4065716-30
NR31247--MA0741.1.KLF16	chr2	117438826	117438836	-	0.000	0.000	Merged-chr2-117438903-91
NR58415--MA1107.1.KLF9	chr9	78074209	78074221	+	0.000	0.000	Merged-chr9-78074095-46
NR27799--MA0657.1.KLF13	chr19	18591313	18591330	+	0.000	0.000	Merged-chr19-18591291-34
NR14524--MA0741.1.KLF16	chr13	54073632	54073642	+	0.000	0.000	Merged-chr13-54073650-18
NR17415--MA0493.1.Klf1	chr14	56262435	56262445	-	0.000	0.000	Merged-chr14-56262328-32
NR57904--MA0599.1.KLF5	chr9	60998295	60998304	-	0.000	0.000	Merged-chr9-60998373-9
NR30692--MA1107.1.KLF9	chr2	85060853	85060865	-	0.000	0.000	Merged-chr2-85060915-54
NR56071--MA0599.1.KLF5	chr8	115276531	115276540	+	0.000	0.000	Merged-chr8-115276533-28
NR53307--MA0493.1.Klf1	chr7	142354081	142354091	+	0.000	0.000	Merged-chr7-142354183-49
NR22139--MA1107.1.KLF9	chr16	49982428	49982440	-	0.000	0.000	Merged-chr16-49982447-38
NR48985--MA1107.1.KLF9	chr6	145417482	145417494	-	0.000	0.000	Merged-chr6-145417723-108
NR27091--MA0742.1.Klf12	chr18	82607597	82607611	+	0.000	0.000	Merged-chr18-82607647-23
NR42157--MA0741.1.KLF16	chr5	54111080	54111090	+	0.000	0.000	Merged-chr5-54110931-21
NR19402--MA1107.1.KLF9	chr15	51802979	51802991	+	0.000	0.000	Merged-chr15-51803142-36
NR45184--MA0599.1.KLF5	chr5	140992704	140992713	-	0.000	0.000	Merged-chr5-140992576-52
NR14791--MA0599.1.KLF5	chr13	59536662	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR2804--MA1107.1.KLF9	chr1	159813014	159813026	-	0.000	0.000	Merged-chr1-159812982-41
NR57927--MA0599.1.KLF5	chr9	61377802	61377811	+	0.000	0.000	Merged-chr9-61377853-34
NR3464--MA1107.1.KLF9	chr1	180390390	180390402	-	0.000	0.000	Merged-chr1-180390562-55
NR40760--MA0599.1.KLF5	chr4	149518100	149518109	+	0.000	0.000	Merged-chr4-149518177-56
NR56197--MA0599.1.KLF5	chr8	117548648	117548657	-	0.000	0.000	Merged-chr8-117548585-70
NR51980--MA0741.1.KLF16	chr7	110796447	110796457	-	0.000	0.000	Merged-chr7-110796429-1
NR12798--MA0039.3.KLF4	chr12	94083600	94083610	+	0.000	0.000	Merged-chr12-94083592-14
NR48691--MA0599.1.KLF5	chr6	140514502	140514511	-	0.000	0.000	Merged-chr6-140514739-89
NR25418--MA1107.1.KLF9	chr17	86323480	86323492	+	0.000	0.000	Merged-chr17-86323453-65
NR3568--MA0493.1.Klf1	chr1	182432659	182432669	-	0.000	0.000	Merged-chr1-182432549-49
