#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR2857--MA1104.1.GATA6	chr2	146416410	146416422	+	0.000	0.000	Merged-chr2-146416561-24
NR1020--MA0035.3.Gata1	chr12	70078945	70078955	-	0.000	0.000	Merged-chr12-70078875-55
NR2300--MA1104.1.GATA6	chr18	39457945	39457957	-	0.000	0.000	Merged-chr18-39457993-13
NR3644--MA0140.2.GATA1::TAL1	chr5	64371384	64371401	+	0.000	0.000	Merged-chr5-64371502-26
NR3729--MA0140.2.GATA1::TAL1	chr5	105239858	105239875	-	0.000	0.000	Merged-chr5-105239792-56
NR2525--MA0035.3.Gata1	chr19	40267568	40267578	+	0.000	0.000	Merged-chr19-40267576-38
NR73--MA0036.3.GATA2	chr1	60990422	60990432	+	0.000	0.000	Merged-chr1-60990456-63
NR2495--MA0482.1.Gata4	chr19	32998969	32998979	-	0.000	0.000	Merged-chr19-32999080-29
NR1845--MA0766.1.GATA5	chr16	24826503	24826510	-	0.000	0.000	Merged-chr16-24826564-20
NR1360--MA0035.3.Gata1	chr13	102875200	102875210	-	0.000	0.000	Merged-chr13-102875123-19
NR3462--MA0036.3.GATA2	chr4	136106796	136106806	+	0.000	0.000	Merged-chr4-136106995-34
NR1654--MA0482.1.Gata4	chr15	38709592	38709602	+	0.000	0.000	Merged-chr15-38709565-1
NR2958--MA0037.3.GATA3	chr3	37157271	37157278	+	0.000	0.000	Merged-chr3-37157248-37
NR4839--MA0140.2.GATA1::TAL1	chr9	57647680	57647697	-	0.000	0.000	Merged-chr9-57647746-26
NR3926--MA0140.2.GATA1::TAL1	chr5	149647507	149647524	+	0.000	0.000	Merged-chr5-149647772-15
NR2049--MA0036.3.GATA2	chr17	3209753	3209763	+	0.000	0.000	Merged-chr17-3209784-17
NR3690--MA0766.1.GATA5	chr5	89044954	89044961	+	0.000	0.000	Merged-chr5-89044916-44
NR1718--MA0036.3.GATA2	chr15	81308333	81308343	+	0.000	0.000	Merged-chr15-81308219-24
NR4346--MA1104.1.GATA6	chr7	75486296	75486308	-	0.000	0.000	Merged-chr7-75486326-35
NR2277--MA0766.1.GATA5	chr18	4031365	4031372	+	0.000	0.000	Merged-chr18-4031192-41
NR497--MA0140.2.GATA1::TAL1	chr10	79417360	79417377	+	0.000	0.000	Merged-chr10-79417442-89
NR1784--MA0766.1.GATA5	chr15	96827789	96827796	+	0.000	0.000	Merged-chr15-96827730-24
NR1732--MA0035.3.Gata1	chr15	82914620	82914630	-	0.000	0.000	Merged-chr15-82914694-36
NR1883--MA0036.3.GATA2	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR3762--MA0482.1.Gata4	chr5	115711850	115711860	+	0.000	0.000	Merged-chr5-115711698-1
NR3643--MA0035.3.Gata1	chr5	64371382	64371392	+	0.000	0.000	Merged-chr5-64371502-26
NR2496--MA1104.1.GATA6	chr19	32998969	32998981	+	0.000	0.000	Merged-chr19-32999080-29
NR1847--MA0140.2.GATA1::TAL1	chr16	24826508	24826525	+	0.000	0.000	Merged-chr16-24826564-20
NR4827--MA1104.1.GATA6	chr9	56098143	56098155	-	0.000	0.000	Merged-chr9-56098023-21
NR4830--MA0035.3.Gata1	chr9	56098144	56098154	+	0.000	0.000	Merged-chr9-56098023-21
NR3920--MA1104.1.GATA6	chr5	149392278	149392290	+	0.000	0.000	Merged-chr5-149392157-30
NR1846--MA0035.3.Gata1	chr16	24826502	24826512	+	0.000	0.000	Merged-chr16-24826564-20
NR4012--MA0037.3.GATA3	chr6	61225494	61225501	-	0.000	0.000	Merged-chr6-61225621-10
NR3767--MA0482.1.Gata4	chr5	121837258	121837268	+	0.000	0.000	Merged-chr5-121837232-116
NR3191--MA0482.1.Gata4	chr3	138334459	138334469	-	0.000	0.000	Merged-chr3-138334424-50
NR4029--MA0766.1.GATA5	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR1224--MA0766.1.GATA5	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR1737--MA0036.3.GATA2	chr15	85390172	85390182	-	0.000	0.000	Merged-chr15-85390141-30
NR3722--MA0140.2.GATA1::TAL1	chr5	96919394	96919411	+	0.000	0.000	Merged-chr5-96919308-24
NR3763--MA1104.1.GATA6	chr5	115711848	115711860	-	0.000	0.000	Merged-chr5-115711698-1
NR5002--MA0035.3.Gata1	chr9	120944000	120944010	+	0.000	0.000	Merged-chr9-120943869-18
NR4745--MA0037.3.GATA3	chr8	128530709	128530716	+	0.000	0.000	Merged-chr8-128530780-6
NR1359--MA0766.1.GATA5	chr13	102875202	102875209	+	0.000	0.000	Merged-chr13-102875123-19
NR4758--MA0037.3.GATA3	chr9	7576787	7576794	+	0.000	0.000	Merged-chr9-7576753-19
NR553--MA0037.3.GATA3	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR948--MA0036.3.GATA2	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR1104--MA0140.2.GATA1::TAL1	chr12	112855112	112855129	+	0.000	0.000	Merged-chr12-112855098-63
NR228--MA0140.2.GATA1::TAL1	chr1	136255321	136255338	+	0.000	0.000	Merged-chr1-136255292-47
NR611--MA0482.1.Gata4	chr10	117731519	117731529	+	0.000	0.000	Merged-chr10-117731554-42
NR3728--MA0035.3.Gata1	chr5	105239867	105239877	-	0.000	0.000	Merged-chr5-105239792-56
NR1676--MA0036.3.GATA2	chr15	62240280	62240290	-	0.000	0.000	Merged-chr15-62240202-33
NR4920--MA0766.1.GATA5	chr9	92274726	92274733	+	0.000	0.000	Merged-chr9-92274591-56
NR4715--MA0766.1.GATA5	chr8	123163139	123163146	-	0.000	0.000	Merged-chr8-123163099-40
NR4099--MA1104.1.GATA6	chr6	127472162	127472174	+	0.000	0.000	Merged-chr6-127472187-33
NR2693--MA0035.3.Gata1	chr2	59534487	59534497	+	0.000	0.000	Merged-chr2-59534510-22
NR3768--MA1104.1.GATA6	chr5	121837256	121837268	-	0.000	0.000	Merged-chr5-121837232-116
NR614--MA0035.3.Gata1	chr10	117731518	117731528	+	0.000	0.000	Merged-chr10-117731554-42
NR3192--MA1104.1.GATA6	chr3	138334459	138334471	+	0.000	0.000	Merged-chr3-138334424-50
NR2634--MA0766.1.GATA5	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR494--MA0036.3.GATA2	chr10	79417358	79417368	+	0.000	0.000	Merged-chr10-79417442-89
NR1394--MA0766.1.GATA5	chr13	113031447	113031454	+	0.000	0.000	Merged-chr13-113031425-1
NR5000--MA1104.1.GATA6	chr9	120943999	120944011	-	0.000	0.000	Merged-chr9-120943869-18
NR2494--MA0037.3.GATA3	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR1017--MA0482.1.Gata4	chr12	70078944	70078954	-	0.000	0.000	Merged-chr12-70078875-55
NR993--MA0766.1.GATA5	chr12	54568788	54568795	+	0.000	0.000	Merged-chr12-54568862-31
NR821--MA0482.1.Gata4	chr11	98487787	98487797	-	0.000	0.000	Merged-chr11-98487809-30
NR1225--MA0035.3.Gata1	chr13	41683053	41683063	+	0.000	0.000	Merged-chr13-41683049-20
NR2303--MA0035.3.Gata1	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR3385--MA0482.1.Gata4	chr4	89503894	89503904	+	0.000	0.000	Merged-chr4-89503923-8
NR420--MA0482.1.Gata4	chr10	34117970	34117980	+	0.000	0.000	Merged-chr10-34117997-36
NR71--MA0482.1.Gata4	chr1	60990423	60990433	+	0.000	0.000	Merged-chr1-60990456-63
NR3698--MA0766.1.GATA5	chr5	92327551	92327558	-	0.000	0.000	Merged-chr5-92327493-24
NR612--MA1104.1.GATA6	chr10	117731517	117731529	-	0.000	0.000	Merged-chr10-117731554-42
NR236--MA0140.2.GATA1::TAL1	chr1	136601138	136601155	+	0.000	0.000	Merged-chr1-136600909-41
NR3083--MA0035.3.Gata1	chr3	107100174	107100184	-	0.000	0.000	Merged-chr3-107100029-42
NR1716--MA0482.1.Gata4	chr15	81308334	81308344	+	0.000	0.000	Merged-chr15-81308219-24
NR3919--MA0482.1.Gata4	chr5	149392278	149392288	-	0.000	0.000	Merged-chr5-149392157-30
NR4070--MA0140.2.GATA1::TAL1	chr6	108482443	108482460	-	0.000	0.000	Merged-chr6-108482601-32
NR4921--MA0035.3.Gata1	chr9	92274724	92274734	-	0.000	0.000	Merged-chr9-92274591-56
NR4716--MA0035.3.Gata1	chr8	123163138	123163148	+	0.000	0.000	Merged-chr8-123163099-40
NR1044--MA0482.1.Gata4	chr12	90781580	90781590	-	0.000	0.000	Merged-chr12-90781717-25
NR1018--MA1104.1.GATA6	chr12	70078944	70078956	+	0.000	0.000	Merged-chr12-70078875-55
NR1842--MA0037.3.GATA3	chr16	24826503	24826510	-	0.000	0.000	Merged-chr16-24826564-20
NR2645--MA0482.1.Gata4	chr2	29689672	29689682	-	0.000	0.000	Merged-chr2-29689675-19
NR822--MA1104.1.GATA6	chr11	98487787	98487799	+	0.000	0.000	Merged-chr11-98487809-30
NR2635--MA0035.3.Gata1	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR4700--MA0766.1.GATA5	chr8	121650684	121650691	+	0.000	0.000	Merged-chr8-121650674-17
NR4747--MA0766.1.GATA5	chr8	128530709	128530716	+	0.000	0.000	Merged-chr8-128530780-6
NR994--MA0035.3.Gata1	chr12	54568786	54568796	-	0.000	0.000	Merged-chr12-54568862-31
NR2276--MA0036.3.GATA2	chr18	4031363	4031373	-	0.000	0.000	Merged-chr18-4031192-41
NR72--MA1104.1.GATA6	chr1	60990421	60990433	-	0.000	0.000	Merged-chr1-60990456-63
NR555--MA0766.1.GATA5	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR3766--MA0037.3.GATA3	chr5	121837258	121837265	-	0.000	0.000	Merged-chr5-121837232-116
NR3190--MA0037.3.GATA3	chr3	138334462	138334469	+	0.000	0.000	Merged-chr3-138334424-50
NR2364--MA0036.3.GATA2	chr18	75322353	75322363	+	0.000	0.000	Merged-chr18-75322404-42
NR1717--MA1104.1.GATA6	chr15	81308332	81308344	-	0.000	0.000	Merged-chr15-81308219-24
NR1720--MA0035.3.Gata1	chr15	81308333	81308343	+	0.000	0.000	Merged-chr15-81308219-24
NR3189--MA0035.3.Gata1	chr3	138334345	138334355	+	0.000	0.000	Merged-chr3-138334424-50
NR404--MA0766.1.GATA5	chr10	26359037	26359044	+	0.000	0.000	Merged-chr10-26358949-44
NR3677--MA0140.2.GATA1::TAL1	chr5	86783451	86783468	-	0.000	0.000	Merged-chr5-86783243-43
NR2486--MA0036.3.GATA2	chr19	32454885	32454895	+	0.000	0.000	Merged-chr19-32455050-22
NR1393--MA0037.3.GATA3	chr13	113031447	113031454	+	0.000	0.000	Merged-chr13-113031425-1
NR4100--MA0482.1.Gata4	chr6	127474041	127474051	-	0.000	0.000	Merged-chr6-127474146-19
NR2200--MA0036.3.GATA2	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR2646--MA1104.1.GATA6	chr2	29689672	29689684	+	0.000	0.000	Merged-chr2-29689675-19
NR431--MA0482.1.Gata4	chr10	39991288	39991298	+	0.000	0.000	Merged-chr10-39991173-41
NR2194--MA0036.3.GATA2	chr17	52064893	52064903	-	0.000	0.000	Merged-chr17-52064871-36
NR4103--MA0035.3.Gata1	chr6	127474042	127474052	-	0.000	0.000	Merged-chr6-127474146-19
NR234--MA0766.1.GATA5	chr1	136601137	136601144	-	0.000	0.000	Merged-chr1-136600909-41
NR4015--MA0036.3.GATA2	chr6	61225493	61225503	+	0.000	0.000	Merged-chr6-61225621-10
NR757--MA0766.1.GATA5	chr11	67048904	67048911	+	0.000	0.000	Merged-chr11-67048792-34
NR2521--MA0482.1.Gata4	chr19	40267569	40267579	+	0.000	0.000	Merged-chr19-40267576-38
NR4748--MA0035.3.Gata1	chr8	128530707	128530717	-	0.000	0.000	Merged-chr8-128530780-6
NR2128--MA0037.3.GATA3	chr17	27323303	27323310	-	0.000	0.000	Merged-chr17-27323176-36
NR4028--MA0036.3.GATA2	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR2938--MA0035.3.Gata1	chr3	10213214	10213224	+	0.000	0.000	Merged-chr3-10213193-21
NR2837--MA0036.3.GATA2	chr2	136988018	136988028	-	0.000	0.000	Merged-chr2-136988057-20
NR2337--MA0766.1.GATA5	chr18	61479926	61479933	-	0.000	0.000	Merged-chr18-61480035-15
NR820--MA0037.3.GATA3	chr11	98487790	98487797	+	0.000	0.000	Merged-chr11-98487809-30
NR949--MA0035.3.Gata1	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR4468--MA0140.2.GATA1::TAL1	chr7	125190065	125190082	+	0.000	0.000	Merged-chr7-125190262-47
NR4101--MA1104.1.GATA6	chr6	127474041	127474053	+	0.000	0.000	Merged-chr6-127474146-19
NR3084--MA0140.2.GATA1::TAL1	chr3	107100165	107100182	-	0.000	0.000	Merged-chr3-107100029-42
NR4697--MA0482.1.Gata4	chr8	121650681	121650691	-	0.000	0.000	Merged-chr8-121650674-17
NR70--MA0037.3.GATA3	chr1	60990423	60990430	-	0.000	0.000	Merged-chr1-60990456-63
NR4729--MA0482.1.Gata4	chr8	125667374	125667384	-	0.000	0.000	Merged-chr8-125667402-39
NR3019--MA0140.2.GATA1::TAL1	chr3	84772169	84772186	-	0.000	0.000	Merged-chr3-84772067-31
NR4759--MA1104.1.GATA6	chr9	7576784	7576796	+	0.000	0.000	Merged-chr9-7576753-19
NR1979--MA0766.1.GATA5	chr16	89994292	89994299	+	0.000	0.000	Merged-chr16-89994066-43
NR2522--MA1104.1.GATA6	chr19	40267567	40267579	-	0.000	0.000	Merged-chr19-40267576-38
NR3918--MA0037.3.GATA3	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR3924--MA0140.2.GATA1::TAL1	chr5	149392270	149392287	-	0.000	0.000	Merged-chr5-149392157-30
NR2497--MA0036.3.GATA2	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR2644--MA0037.3.GATA3	chr2	29689675	29689682	+	0.000	0.000	Merged-chr2-29689675-19
NR2749--MA0482.1.Gata4	chr2	84582539	84582549	+	0.000	0.000	Merged-chr2-84582461-28
NR2335--MA0482.1.Gata4	chr18	61479926	61479936	+	0.000	0.000	Merged-chr18-61480035-15
NR4698--MA1104.1.GATA6	chr8	121650681	121650693	+	0.000	0.000	Merged-chr8-121650674-17
NR3921--MA0036.3.GATA2	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR3697--MA0036.3.GATA2	chr5	92327550	92327560	+	0.000	0.000	Merged-chr5-92327493-24
NR4826--MA0037.3.GATA3	chr9	56098145	56098152	-	0.000	0.000	Merged-chr9-56098023-21
NR1884--MA0766.1.GATA5	chr16	45025480	45025487	+	0.000	0.000	Merged-chr16-45025536-40
NR2650--MA0140.2.GATA1::TAL1	chr2	29753050	29753067	-	0.000	0.000	Merged-chr2-29753036-13
NR2338--MA0035.3.Gata1	chr18	61479925	61479935	+	0.000	0.000	Merged-chr18-61480035-15
NR754--MA0140.2.GATA1::TAL1	chr11	63148511	63148528	+	0.000	0.000	Merged-chr11-63148506-21
NR2500--MA0140.2.GATA1::TAL1	chr19	32998961	32998978	-	0.000	0.000	Merged-chr19-32999080-29
NR4007--MA0482.1.Gata4	chr6	56920859	56920869	-	0.000	0.000	Merged-chr6-56920884-5
NR229--MA0482.1.Gata4	chr1	136601112	136601122	+	0.000	0.000	Merged-chr1-136600909-41
NR2274--MA0482.1.Gata4	chr18	4031362	4031372	-	0.000	0.000	Merged-chr18-4031192-41
NR3640--MA1104.1.GATA6	chr5	64371381	64371393	-	0.000	0.000	Merged-chr5-64371502-26
NR3764--MA0036.3.GATA2	chr5	115711849	115711859	+	0.000	0.000	Merged-chr5-115711698-1
NR75--MA0035.3.Gata1	chr1	60990422	60990432	+	0.000	0.000	Merged-chr1-60990456-63
NR1311--MA0140.2.GATA1::TAL1	chr13	95393443	95393460	+	0.000	0.000	Merged-chr13-95393533-22
NR1848--MA0140.2.GATA1::TAL1	chr16	24828691	24828708	-	0.000	0.000	Merged-chr16-24828599-16
NR1843--MA1104.1.GATA6	chr16	24826501	24826513	-	0.000	0.000	Merged-chr16-24826564-20
NR1183--MA0766.1.GATA5	chr13	8869792	8869799	+	0.000	0.000	Merged-chr13-8869763-1
NR695--MA0140.2.GATA1::TAL1	chr11	16844319	16844336	-	0.000	0.000	Merged-chr11-16844385-25
NR64--MA0140.2.GATA1::TAL1	chr1	58311565	58311582	+	0.000	0.000	Merged-chr1-58311498-34
NR1738--MA0766.1.GATA5	chr15	85390174	85390181	+	0.000	0.000	Merged-chr15-85390141-30
NR2520--MA0037.3.GATA3	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR4008--MA1104.1.GATA6	chr6	56920859	56920871	+	0.000	0.000	Merged-chr6-56920884-5
NR3769--MA0036.3.GATA2	chr5	121837257	121837267	+	0.000	0.000	Merged-chr5-121837232-116
NR1885--MA0035.3.Gata1	chr16	45025478	45025488	-	0.000	0.000	Merged-chr16-45025536-40
NR3193--MA0036.3.GATA2	chr3	138334460	138334470	-	0.000	0.000	Merged-chr3-138334424-50
NR5001--MA0036.3.GATA2	chr9	120944000	120944010	+	0.000	0.000	Merged-chr9-120943869-18
NR2275--MA1104.1.GATA6	chr18	4031362	4031374	+	0.000	0.000	Merged-chr18-4031192-41
NR403--MA0036.3.GATA2	chr10	26359035	26359045	-	0.000	0.000	Merged-chr10-26358949-44
NR4760--MA0036.3.GATA2	chr9	7576785	7576795	-	0.000	0.000	Merged-chr9-7576753-19
NR3182--MA0766.1.GATA5	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR4696--MA0037.3.GATA3	chr8	121650684	121650691	+	0.000	0.000	Merged-chr8-121650674-17
NR4026--MA0482.1.Gata4	chr6	72993526	72993536	-	0.000	0.000	Merged-chr6-72993527-59
NR1221--MA0482.1.Gata4	chr13	41683054	41683064	+	0.000	0.000	Merged-chr13-41683049-20
NR1677--MA0766.1.GATA5	chr15	62240282	62240289	+	0.000	0.000	Merged-chr15-62240202-33
NR2960--MA0766.1.GATA5	chr3	37157271	37157278	+	0.000	0.000	Merged-chr3-37157248-37
NR233--MA0036.3.GATA2	chr1	136601136	136601146	+	0.000	0.000	Merged-chr1-136600909-41
NR857--MA0035.3.Gata1	chr11	104661607	104661617	+	0.000	0.000	Merged-chr11-104661475-50
NR495--MA0766.1.GATA5	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR1181--MA0482.1.Gata4	chr13	8869789	8869799	-	0.000	0.000	Merged-chr13-8869763-1
NR613--MA0036.3.GATA2	chr10	117731518	117731528	+	0.000	0.000	Merged-chr10-117731554-42
NR1356--MA0482.1.Gata4	chr13	102875199	102875209	-	0.000	0.000	Merged-chr13-102875123-19
NR2700--MA0766.1.GATA5	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR3387--MA0035.3.Gata1	chr4	89503893	89503903	+	0.000	0.000	Merged-chr4-89503923-8
NR422--MA0035.3.Gata1	chr10	34117969	34117979	+	0.000	0.000	Merged-chr10-34117997-36
NR2193--MA0037.3.GATA3	chr17	52064895	52064902	+	0.000	0.000	Merged-chr17-52064871-36
NR3015--MA0482.1.Gata4	chr3	84772177	84772187	-	0.000	0.000	Merged-chr3-84772067-31
NR1739--MA0035.3.Gata1	chr15	85390172	85390182	-	0.000	0.000	Merged-chr15-85390141-30
NR2129--MA1104.1.GATA6	chr17	27323301	27323313	-	0.000	0.000	Merged-chr17-27323176-36
NR1019--MA0036.3.GATA2	chr12	70078945	70078955	-	0.000	0.000	Merged-chr12-70078875-55
NR2631--MA0482.1.Gata4	chr2	26753535	26753545	-	0.000	0.000	Merged-chr2-26753671-30
NR1728--MA0482.1.Gata4	chr15	82914619	82914629	-	0.000	0.000	Merged-chr15-82914694-36
NR3018--MA0035.3.Gata1	chr3	84772178	84772188	-	0.000	0.000	Merged-chr3-84772067-31
NR4027--MA1104.1.GATA6	chr6	72993526	72993538	+	0.000	0.000	Merged-chr6-72993527-59
NR823--MA0036.3.GATA2	chr11	98487788	98487798	-	0.000	0.000	Merged-chr11-98487809-30
NR812--MA0140.2.GATA1::TAL1	chr11	97246706	97246723	+	0.000	0.000	Merged-chr11-97246717-13
NR1222--MA1104.1.GATA6	chr13	41683052	41683064	-	0.000	0.000	Merged-chr13-41683049-20
NR4030--MA0035.3.Gata1	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR947--MA0482.1.Gata4	chr12	16474652	16474662	-	0.000	0.000	Merged-chr12-16474710-17
NR990--MA0482.1.Gata4	chr12	54568785	54568795	-	0.000	0.000	Merged-chr12-54568862-31
NR3639--MA0482.1.Gata4	chr5	64371383	64371393	+	0.000	0.000	Merged-chr5-64371502-26
NR4006--MA0037.3.GATA3	chr6	56920862	56920869	+	0.000	0.000	Merged-chr6-56920884-5
NR1182--MA1104.1.GATA6	chr13	8869789	8869801	+	0.000	0.000	Merged-chr13-8869763-1
NR1357--MA1104.1.GATA6	chr13	102875199	102875211	+	0.000	0.000	Merged-chr13-102875123-19
NR2273--MA0037.3.GATA3	chr18	4031365	4031372	+	0.000	0.000	Merged-chr18-4031192-41
NR3695--MA0482.1.Gata4	chr5	92327551	92327561	+	0.000	0.000	Merged-chr5-92327493-24
NR4250--MA0482.1.Gata4	chr7	4948399	4948409	-	0.000	0.000	Merged-chr7-4948568-26
