#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR2519--MA0035.3.Gata1	chr16	58546298	58546308	-	0.000	0.000	Merged-chr16-58546287-56
NR3349--MA0482.1.Gata4	chr2	31082841	31082851	-	0.000	0.000	Merged-chr2-31082849-41
NR5981--MA0036.3.GATA2	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR4037--MA0035.3.Gata1	chr3	115729286	115729296	+	0.000	0.000	Merged-chr3-115729400-55
NR2346--MA0482.1.Gata4	chr15	103154445	103154455	+	0.000	0.000	Merged-chr15-103154383-18
NR4855--MA0482.1.Gata4	chr5	134326495	134326505	+	0.000	0.000	Merged-chr5-134326402-39
NR6325--MA0766.1.GATA5	chr9	92314083	92314090	-	0.000	0.000	Merged-chr9-92314019-19
NR1514--MA0037.3.GATA3	chr12	98247087	98247094	-	0.000	0.000	Merged-chr12-98247130-40
NR4106--MA0482.1.Gata4	chr3	141778635	141778645	+	0.000	0.000	Merged-chr3-141778800-74
NR2288--MA0035.3.Gata1	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR2535--MA0482.1.Gata4	chr16	64758765	64758775	-	0.000	0.000	Merged-chr16-64758494-145
NR2347--MA1104.1.GATA6	chr15	103154443	103154455	-	0.000	0.000	Merged-chr15-103154383-18
NR5631--MA0035.3.Gata1	chr7	117394165	117394175	+	0.000	0.000	Merged-chr7-117394201-50
NR4627--MA0036.3.GATA2	chr5	28315805	28315815	-	0.000	0.000	Merged-chr5-28315754-44
NR4109--MA0035.3.Gata1	chr3	141778634	141778644	+	0.000	0.000	Merged-chr3-141778800-74
NR689--MA0482.1.Gata4	chr10	40713351	40713361	-	0.000	0.000	Merged-chr10-40713251-44
NR4245--MA1104.1.GATA6	chr4	47319832	47319844	+	0.000	0.000	Merged-chr4-47319930-54
NR2538--MA0035.3.Gata1	chr16	64758766	64758776	-	0.000	0.000	Merged-chr16-64758494-145
NR4096--MA1104.1.GATA6	chr3	136742958	136742970	-	0.000	0.000	Merged-chr3-136742959-57
NR4107--MA1104.1.GATA6	chr3	141778633	141778645	-	0.000	0.000	Merged-chr3-141778800-74
NR913--MA0766.1.GATA5	chr10	119083663	119083670	-	0.000	0.000	Merged-chr10-119083697-27
NR2536--MA1104.1.GATA6	chr16	64758765	64758777	+	0.000	0.000	Merged-chr16-64758494-145
NR4035--MA0036.3.GATA2	chr3	115729286	115729296	+	0.000	0.000	Merged-chr3-115729400-55
NR1102--MA0482.1.Gata4	chr11	63148510	63148520	+	0.000	0.000	Merged-chr11-63148506-21
NR89--MA0037.3.GATA3	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR1105--MA0035.3.Gata1	chr11	63148509	63148519	+	0.000	0.000	Merged-chr11-63148506-21
NR1527--MA0036.3.GATA2	chr12	102350998	102351008	+	0.000	0.000	Merged-chr12-102350976-38
NR3911--MA0140.2.GATA1::TAL1	chr3	61409896	61409913	-	0.000	0.000	Merged-chr3-61409766-58
NR2567--MA0482.1.Gata4	chr16	91789849	91789859	-	0.000	0.000	Merged-chr16-91789935-50
NR831--MA0766.1.GATA5	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR6324--MA0037.3.GATA3	chr9	92314083	92314090	-	0.000	0.000	Merged-chr9-92314019-19
NR1516--MA0766.1.GATA5	chr12	98247087	98247094	-	0.000	0.000	Merged-chr12-98247130-40
NR2345--MA0037.3.GATA3	chr15	103154445	103154452	-	0.000	0.000	Merged-chr15-103154383-18
NR1103--MA1104.1.GATA6	chr11	63148508	63148520	-	0.000	0.000	Merged-chr11-63148506-21
NR914--MA0035.3.Gata1	chr10	119083662	119083672	+	0.000	0.000	Merged-chr10-119083697-27
NR5044--MA0036.3.GATA2	chr6	58832866	58832876	+	0.000	0.000	Merged-chr6-58832889-39
NR1774--MA0482.1.Gata4	chr13	93771500	93771510	-	0.000	0.000	Merged-chr13-93771362-1
NR5827--MA0766.1.GATA5	chr8	36082499	36082506	-	0.000	0.000	Merged-chr8-36082616-47
NR2571--MA0035.3.Gata1	chr16	91789850	91789860	-	0.000	0.000	Merged-chr16-91789935-50
NR5298--MA0766.1.GATA5	chr6	142823508	142823515	+	0.000	0.000	Merged-chr6-142823375-40
NR4099--MA1104.1.GATA6	chr3	137871425	137871437	-	0.000	0.000	Merged-chr3-137871373-10
NR1042--MA0140.2.GATA1::TAL1	chr11	34506589	34506606	-	0.000	0.000	Merged-chr11-34506583-46
NR688--MA0037.3.GATA3	chr10	40713354	40713361	+	0.000	0.000	Merged-chr10-40713251-44
NR5538--MA0036.3.GATA2	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR1517--MA0035.3.Gata1	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR829--MA0037.3.GATA3	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR5628--MA0482.1.Gata4	chr7	117394166	117394176	+	0.000	0.000	Merged-chr7-117394201-50
NR2778--MA0037.3.GATA3	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR691--MA0036.3.GATA2	chr10	40713352	40713362	-	0.000	0.000	Merged-chr10-40713251-44
NR4482--MA0036.3.GATA2	chr4	134047865	134047875	-	0.000	0.000	Merged-chr4-134047792-28
NR4858--MA0140.2.GATA1::TAL1	chr5	134494369	134494386	-	0.000	0.000	Merged-chr5-134494514-28
NR2292--MA0036.3.GATA2	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR2953--MA0766.1.GATA5	chr18	34783579	34783586	-	0.000	0.000	Merged-chr18-34783714-45
NR3045--MA0766.1.GATA5	chr18	67249036	67249043	+	0.000	0.000	Merged-chr18-67248991-53
NR5296--MA0482.1.Gata4	chr6	142823505	142823515	-	0.000	0.000	Merged-chr6-142823375-40
NR5947--MA0482.1.Gata4	chr8	94240436	94240446	+	0.000	0.000	Merged-chr8-94240399-13
NR5629--MA1104.1.GATA6	chr7	117394164	117394176	-	0.000	0.000	Merged-chr7-117394201-50
NR2481--MA0036.3.GATA2	chr16	49797148	49797158	-	0.000	0.000	Merged-chr16-49797153-43
NR2656--MA0036.3.GATA2	chr17	12165547	12165557	+	0.000	0.000	Merged-chr17-12165459-54
NR3700--MA0036.3.GATA2	chr2	150918985	150918995	+	0.000	0.000	Merged-chr2-150918832-31
NR5297--MA1104.1.GATA6	chr6	142823505	142823517	+	0.000	0.000	Merged-chr6-142823375-40
NR4806--MA0482.1.Gata4	chr5	113842449	113842459	+	0.000	0.000	Merged-chr5-113842401-77
NR1677--MA0140.2.GATA1::TAL1	chr13	51798401	51798418	+	0.000	0.000	Merged-chr13-51798509-44
NR2278--MA0766.1.GATA5	chr15	66789507	66789514	-	0.000	0.000	Merged-chr15-66789335-49
NR2954--MA0035.3.Gata1	chr18	34783578	34783588	+	0.000	0.000	Merged-chr18-34783714-45
NR4809--MA0035.3.Gata1	chr5	113842448	113842458	+	0.000	0.000	Merged-chr5-113842401-77
NR2284--MA0482.1.Gata4	chr15	78495175	78495185	-	0.000	0.000	Merged-chr15-78495177-43
NR4201--MA0482.1.Gata4	chr4	11721393	11721403	-	0.000	0.000	Merged-chr4-11721470-80
NR1800--MA0035.3.Gata1	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR4857--MA0035.3.Gata1	chr5	134326494	134326504	+	0.000	0.000	Merged-chr5-134326402-39
NR718--MA0035.3.Gata1	chr10	54092218	54092228	+	0.000	0.000	Merged-chr10-54092203-26
NR4807--MA1104.1.GATA6	chr5	113842447	113842459	-	0.000	0.000	Merged-chr5-113842401-77
NR3044--MA0037.3.GATA3	chr18	67249036	67249043	+	0.000	0.000	Merged-chr18-67248991-53
NR2303--MA0766.1.GATA5	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR337--MA0140.2.GATA1::TAL1	chr1	136255321	136255338	+	0.000	0.000	Merged-chr1-136255292-47
NR2279--MA0035.3.Gata1	chr15	66789506	66789516	+	0.000	0.000	Merged-chr15-66789335-49
NR5826--MA0036.3.GATA2	chr8	36082498	36082508	+	0.000	0.000	Merged-chr8-36082616-47
NR6146--MA0140.2.GATA1::TAL1	chr9	33060979	33060996	-	0.000	0.000	Merged-chr9-33060885-64
NR4628--MA0766.1.GATA5	chr5	28315807	28315814	+	0.000	0.000	Merged-chr5-28315754-44
NR5630--MA0036.3.GATA2	chr7	117394165	117394175	+	0.000	0.000	Merged-chr7-117394201-50
NR4557--MA0035.3.Gata1	chr4	151006935	151006945	+	0.000	0.000	Merged-chr4-151007106-15
NR2285--MA1104.1.GATA6	chr15	78495175	78495187	+	0.000	0.000	Merged-chr15-78495177-43
NR4108--MA0036.3.GATA2	chr3	141778634	141778644	+	0.000	0.000	Merged-chr3-141778800-74
NR5295--MA0037.3.GATA3	chr6	142823508	142823515	+	0.000	0.000	Merged-chr6-142823375-40
NR3721--MA0766.1.GATA5	chr2	157147647	157147654	-	0.000	0.000	Merged-chr2-157147783-53
NR2537--MA0036.3.GATA2	chr16	64758766	64758776	-	0.000	0.000	Merged-chr16-64758494-145
NR2290--MA0482.1.Gata4	chr15	78835266	78835276	-	0.000	0.000	Merged-chr15-78835387-37
NR1799--MA0036.3.GATA2	chr13	101702250	101702260	-	0.000	0.000	Merged-chr13-101702260-81
NR5540--MA0035.3.Gata1	chr7	90007379	90007389	-	0.000	0.000	Merged-chr7-90007418-46
NR2779--MA1104.1.GATA6	chr17	50136227	50136239	-	0.000	0.000	Merged-chr17-50136209-46
NR3927--MA0140.2.GATA1::TAL1	chr3	69041523	69041540	-	0.000	0.000	Merged-chr3-69041504-24
NR5433--MA0140.2.GATA1::TAL1	chr7	48795300	48795317	-	0.000	0.000	Merged-chr7-48795353-37
NR4036--MA0766.1.GATA5	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR3567--MA0036.3.GATA2	chr2	117374270	117374280	+	0.000	0.000	Merged-chr2-117374468-47
NR4629--MA0035.3.Gata1	chr5	28315805	28315815	-	0.000	0.000	Merged-chr5-28315754-44
NR1528--MA0766.1.GATA5	chr12	102350999	102351006	-	0.000	0.000	Merged-chr12-102350976-38
NR910--MA0482.1.Gata4	chr10	119083663	119083673	+	0.000	0.000	Merged-chr10-119083697-27
NR1104--MA0036.3.GATA2	chr11	63148509	63148519	+	0.000	0.000	Merged-chr11-63148506-21
NR3701--MA0035.3.Gata1	chr2	150918985	150918995	+	0.000	0.000	Merged-chr2-150918832-31
NR2302--MA0037.3.GATA3	chr15	82914622	82914629	+	0.000	0.000	Merged-chr15-82914694-36
NR4097--MA0766.1.GATA5	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR2283--MA0037.3.GATA3	chr15	78495178	78495185	+	0.000	0.000	Merged-chr15-78495177-43
NR5045--MA0766.1.GATA5	chr6	58832867	58832874	-	0.000	0.000	Merged-chr6-58832889-39
NR435--MA0037.3.GATA3	chr1	161794946	161794953	-	0.000	0.000	Merged-chr1-161794797-65
NR5208--MA0037.3.GATA3	chr6	124901074	124901081	-	0.000	0.000	Merged-chr6-124900946-82
NR911--MA1104.1.GATA6	chr10	119083661	119083673	-	0.000	0.000	Merged-chr10-119083697-27
NR2655--MA0037.3.GATA3	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR1529--MA0035.3.Gata1	chr12	102350998	102351008	+	0.000	0.000	Merged-chr12-102350976-38
NR5539--MA0766.1.GATA5	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR2071--MA0037.3.GATA3	chr14	78687948	78687955	-	0.000	0.000	Merged-chr14-78687892-42
NR5824--MA0482.1.Gata4	chr8	36082499	36082509	+	0.000	0.000	Merged-chr8-36082616-47
NR2780--MA0036.3.GATA2	chr17	50136228	50136238	+	0.000	0.000	Merged-chr17-50136209-46
NR692--MA0766.1.GATA5	chr10	40713354	40713361	+	0.000	0.000	Merged-chr10-40713251-44
NR655--MA0482.1.Gata4	chr10	26229622	26229632	+	0.000	0.000	Merged-chr10-26229708-29
NR4110--MA0140.2.GATA1::TAL1	chr3	141778636	141778653	+	0.000	0.000	Merged-chr3-141778800-74
NR5825--MA1104.1.GATA6	chr8	36082497	36082509	-	0.000	0.000	Merged-chr8-36082616-47
NR5946--MA0140.2.GATA1::TAL1	chr8	94240409	94240426	+	0.000	0.000	Merged-chr8-94240399-13
NR6310--MA0482.1.Gata4	chr9	87025900	87025910	+	0.000	0.000	Merged-chr9-87025935-38
NR2950--MA0482.1.Gata4	chr18	34783579	34783589	+	0.000	0.000	Merged-chr18-34783714-45
NR437--MA0766.1.GATA5	chr1	161794946	161794953	-	0.000	0.000	Merged-chr1-161794797-65
NR2657--MA0766.1.GATA5	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR3568--MA0035.3.Gata1	chr2	117374270	117374280	+	0.000	0.000	Merged-chr2-117374468-47
NR693--MA0035.3.Gata1	chr10	40713352	40713362	-	0.000	0.000	Merged-chr10-40713251-44
NR2570--MA0766.1.GATA5	chr16	91789852	91789859	+	0.000	0.000	Merged-chr16-91789935-50
NR656--MA1104.1.GATA6	chr10	26229620	26229632	-	0.000	0.000	Merged-chr10-26229708-29
NR1798--MA1104.1.GATA6	chr13	101702249	101702261	+	0.000	0.000	Merged-chr13-101702260-81
NR4808--MA0036.3.GATA2	chr5	113842448	113842458	+	0.000	0.000	Merged-chr5-113842401-77
NR6311--MA1104.1.GATA6	chr9	87025898	87025910	-	0.000	0.000	Merged-chr9-87025935-38
NR2951--MA1104.1.GATA6	chr18	34783577	34783589	-	0.000	0.000	Merged-chr18-34783714-45
NR4203--MA0035.3.Gata1	chr4	11721394	11721404	-	0.000	0.000	Merged-chr4-11721470-80
NR2275--MA0482.1.Gata4	chr15	66789507	66789517	+	0.000	0.000	Merged-chr15-66789335-49
NR2294--MA0140.2.GATA1::TAL1	chr15	78835258	78835275	-	0.000	0.000	Merged-chr15-78835387-37
NR4100--MA1104.1.GATA6	chr3	137871430	137871442	-	0.000	0.000	Merged-chr3-137871373-10
NR2231--MA0035.3.Gata1	chr15	51803236	51803246	-	0.000	0.000	Merged-chr15-51803142-36
NR4856--MA0036.3.GATA2	chr5	134326494	134326504	+	0.000	0.000	Merged-chr5-134326402-39
NR6342--MA0482.1.Gata4	chr9	95836024	95836034	+	0.000	0.000	Merged-chr9-95835913-33
NR2658--MA0035.3.Gata1	chr17	12165547	12165557	+	0.000	0.000	Merged-chr17-12165459-54
NR2286--MA0036.3.GATA2	chr15	78495176	78495186	-	0.000	0.000	Merged-chr15-78495177-43
NR5982--MA0035.3.Gata1	chr8	111976661	111976671	-	0.000	0.000	Merged-chr8-111976573-47
NR2568--MA1104.1.GATA6	chr16	91789849	91789861	+	0.000	0.000	Merged-chr16-91789935-50
NR436--MA1104.1.GATA6	chr1	161794944	161794956	-	0.000	0.000	Merged-chr1-161794797-65
NR2276--MA1104.1.GATA6	chr15	66789505	66789517	-	0.000	0.000	Merged-chr15-66789335-49
NR5980--MA1104.1.GATA6	chr8	111976660	111976672	+	0.000	0.000	Merged-chr8-111976573-47
NR6343--MA1104.1.GATA6	chr9	95836022	95836034	-	0.000	0.000	Merged-chr9-95835913-33
NR5536--MA0037.3.GATA3	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR4625--MA0482.1.Gata4	chr5	28315804	28315814	-	0.000	0.000	Merged-chr5-28315754-44
NR5148--MA1104.1.GATA6	chr6	99435160	99435172	-	0.000	0.000	Merged-chr6-99435291-39
NR6214--MA0140.2.GATA1::TAL1	chr9	61666292	61666309	+	0.000	0.000	Merged-chr9-61666327-39
NR92--MA0766.1.GATA5	chr1	62829840	62829847	+	0.000	0.000	Merged-chr1-62829921-36
NR5828--MA0035.3.Gata1	chr8	36082498	36082508	+	0.000	0.000	Merged-chr8-36082616-47
NR909--MA0037.3.GATA3	chr10	119083663	119083670	-	0.000	0.000	Merged-chr10-119083697-27
NR2566--MA0037.3.GATA3	chr16	91789852	91789859	+	0.000	0.000	Merged-chr16-91789935-50
NR4626--MA1104.1.GATA6	chr5	28315804	28315816	+	0.000	0.000	Merged-chr5-28315754-44
NR4033--MA0482.1.Gata4	chr3	115729287	115729297	+	0.000	0.000	Merged-chr3-115729400-55
NR1775--MA0035.3.Gata1	chr13	93771501	93771511	-	0.000	0.000	Merged-chr13-93771362-1
NR912--MA0036.3.GATA2	chr10	119083662	119083672	+	0.000	0.000	Merged-chr10-119083697-27
NR2274--MA0037.3.GATA3	chr15	66789507	66789514	-	0.000	0.000	Merged-chr15-66789335-49
NR1525--MA0482.1.Gata4	chr12	102350999	102351009	+	0.000	0.000	Merged-chr12-102350976-38
NR3566--MA0482.1.Gata4	chr2	117374271	117374281	+	0.000	0.000	Merged-chr2-117374468-47
NR90--MA0482.1.Gata4	chr1	62829837	62829847	-	0.000	0.000	Merged-chr1-62829921-36
NR738--MA0140.2.GATA1::TAL1	chr10	66955653	66955670	+	0.000	0.000	Merged-chr10-66955647-19
NR4034--MA1104.1.GATA6	chr3	115729285	115729297	-	0.000	0.000	Merged-chr3-115729400-55
NR1515--MA0036.3.GATA2	chr12	98247086	98247096	+	0.000	0.000	Merged-chr12-98247130-40
NR5042--MA0482.1.Gata4	chr6	58832867	58832877	+	0.000	0.000	Merged-chr6-58832889-39
NR1526--MA1104.1.GATA6	chr12	102350997	102351009	-	0.000	0.000	Merged-chr12-102350976-38
NR2901--MA0482.1.Gata4	chr18	4296071	4296081	+	0.000	0.000	Merged-chr18-4296046-21
NR506--MA0140.2.GATA1::TAL1	chr1	177670700	177670717	+	0.000	0.000	Merged-chr1-177670807-27
NR213--MA0766.1.GATA5	chr1	90677875	90677882	-	0.000	0.000	Merged-chr1-90677857-31
NR5948--MA0035.3.Gata1	chr8	94240435	94240445	+	0.000	0.000	Merged-chr8-94240399-13
NR2781--MA0766.1.GATA5	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR91--MA1104.1.GATA6	chr1	62829837	62829849	+	0.000	0.000	Merged-chr1-62829921-36
NR4244--MA0037.3.GATA3	chr4	47319835	47319842	+	0.000	0.000	Merged-chr4-47319930-54
NR5090--MA0482.1.Gata4	chr6	86850749	86850759	-	0.000	0.000	Merged-chr6-86850884-40
NR1106--MA0140.2.GATA1::TAL1	chr11	63148511	63148528	+	0.000	0.000	Merged-chr11-63148506-21
NR4095--MA0037.3.GATA3	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR657--MA0035.3.Gata1	chr10	26229621	26229631	+	0.000	0.000	Merged-chr10-26229708-29
NR5043--MA1104.1.GATA6	chr6	58832865	58832877	-	0.000	0.000	Merged-chr6-58832889-39
NR3445--MA0035.3.Gata1	chr2	72282907	72282917	-	0.000	0.000	Merged-chr2-72282934-17
NR5209--MA0766.1.GATA5	chr6	124901074	124901081	-	0.000	0.000	Merged-chr6-124900946-82
NR830--MA0482.1.Gata4	chr10	93985593	93985603	+	0.000	0.000	Merged-chr10-93985650-27
NR4483--MA0035.3.Gata1	chr4	134047865	134047875	-	0.000	0.000	Merged-chr4-134047792-28
NR2293--MA0035.3.Gata1	chr15	78835267	78835277	-	0.000	0.000	Merged-chr15-78835387-37
NR4032--MA0037.3.GATA3	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
