#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR45105--MA0039.3.KLF4	chr5	140148963	140148973	+	0.000	0.000	Merged-chr5-140149143-22
NR13306--MA0599.1.KLF5	chr12	110393800	110393809	+	0.000	0.000	Merged-chr12-110393714-17
NR32969--MA0741.1.KLF16	chr2	168575145	168575155	+	0.000	0.000	Merged-chr2-168575169-53
NR38466--MA0741.1.KLF16	chr4	89137609	89137619	+	0.000	0.000	Merged-chr4-89137676-98
NR57254--MA0599.1.KLF5	chr9	36905618	36905627	-	0.000	0.000	Merged-chr9-36905642-9
NR46577--MA0599.1.KLF5	chr6	50503202	50503211	-	0.000	0.000	Merged-chr6-50503365-20
NR28902--MA0599.1.KLF5	chr2	6622319	6622328	-	0.000	0.000	Merged-chr2-6622331-33
NR52049--MA0741.1.KLF16	chr7	112918201	112918211	-	0.000	0.000	Merged-chr7-112918016-3
NR15489--MA1107.1.KLF9	chr13	96700917	96700929	-	0.000	0.000	Merged-chr13-96700841-9
NR42231--MA0599.1.KLF5	chr5	64336911	64336920	-	0.000	0.000	Merged-chr5-64336866-17
NR15247--MA0741.1.KLF16	chr13	89521653	89521663	+	0.000	0.000	Merged-chr13-89521757-30
NR35322--MA0493.1.Klf1	chr3	104616373	104616383	-	0.000	0.000	Merged-chr3-104616358-38
NR22728--MA0741.1.KLF16	chr16	93574642	93574652	-	0.000	0.000	Merged-chr16-93574695-56
NR21761--MA0599.1.KLF5	chr16	30722532	30722541	-	0.000	0.000	Merged-chr16-30722513-29
NR28716--MA0740.1.KLF14	chr19	57430232	57430245	+	0.000	0.000	Merged-chr19-57430178-33
NR55439--MA0741.1.KLF16	chr8	95349079	95349089	-	0.000	0.000	Merged-chr8-95348986-27
NR8002--MA0741.1.KLF16	chr11	31169345	31169355	+	0.000	0.000	Merged-chr11-31169541-9
NR35108--MA0599.1.KLF5	chr3	98406700	98406709	+	0.000	0.000	Merged-chr3-98406778-20
NR34430--MA0657.1.KLF13	chr3	79253302	79253319	-	0.000	0.000	Merged-chr3-79253290-92
NR54428--MA0599.1.KLF5	chr8	61606944	61606953	+	0.000	0.000	Merged-chr8-61607091-30
NR26530--MA0599.1.KLF5	chr18	65322465	65322474	-	0.000	0.000	Merged-chr18-65322333-46
NR28238--MA0741.1.KLF16	chr19	42770732	42770742	-	0.000	0.000	Merged-chr19-42770693-24
NR56178--MA0599.1.KLF5	chr8	117299356	117299365	-	0.000	0.000	Merged-chr8-117299202-13
NR30008--MA0599.1.KLF5	chr2	53668516	53668525	-	0.000	0.000	Merged-chr2-53668715-25
NR56854--MA0599.1.KLF5	chr9	15533871	15533880	+	0.000	0.000	Merged-chr9-15533893-20
NR47894--MA0039.3.KLF4	chr6	116682511	116682521	-	0.000	0.000	Merged-chr6-116682504-22
NR51155--MA0741.1.KLF16	chr7	75711398	75711408	-	0.000	0.000	Merged-chr7-75711315-14
NR47858--MA0741.1.KLF16	chr6	115989755	115989765	+	0.000	0.000	Merged-chr6-115989651-28
NR23862--MA0741.1.KLF16	chr17	31693551	31693561	-	0.000	0.000	Merged-chr17-31693537-59
NR42502--MA0741.1.KLF16	chr5	74704612	74704622	+	0.000	0.000	Merged-chr5-74704453-70
NR32993--MA0493.1.Klf1	chr2	168741429	168741439	+	0.000	0.000	Merged-chr2-168741453-11
NR21563--MA0741.1.KLF16	chr16	18452509	18452519	-	0.000	0.000	Merged-chr16-18452480-18
NR13307--MA0741.1.KLF16	chr12	110393800	110393810	+	0.000	0.000	Merged-chr12-110393714-17
NR26296--MA0039.3.KLF4	chr18	56810052	56810062	+	0.000	0.000	Merged-chr18-56810000-44
NR22641--MA0599.1.KLF5	chr16	91413258	91413267	+	0.000	0.000	Merged-chr16-91413429-37
NR50310--MA0493.1.Klf1	chr7	35119050	35119060	-	0.000	0.000	Merged-chr7-35119008-87
NR58912--MA1107.1.KLF9	chr9	101061299	101061311	+	0.000	0.000	Merged-chr9-101061268-41
NR35167--MA0657.1.KLF13	chr3	100582691	100582708	-	0.000	0.000	Merged-chr3-100582913-18
NR22278--MA0493.1.Klf1	chr16	59471757	59471767	-	0.000	0.000	Merged-chr16-59471923-61
NR43589--MA0740.1.KLF14	chr5	115474655	115474668	+	0.000	0.000	Merged-chr5-115474524-35
NR52942--MA0493.1.Klf1	chr7	136164718	136164728	+	0.000	0.000	Merged-chr7-136164647-23
NR45609--MA0599.1.KLF5	chr5	149427524	149427533	-	0.000	0.000	Merged-chr5-149427432-30
NR42496--MA0741.1.KLF16	chr5	74704354	74704364	-	0.000	0.000	Merged-chr5-74704453-70
NR16840--MA0493.1.Klf1	chr14	30196404	30196414	+	0.000	0.000	Merged-chr14-30196432-21
NR57425--MA0741.1.KLF16	chr9	44708542	44708552	-	0.000	0.000	Merged-chr9-44708535-22
NR50332--MA1107.1.KLF9	chr7	35729576	35729588	+	0.000	0.000	Merged-chr7-35729754-35
NR27825--MA0039.3.KLF4	chr19	18766674	18766684	-	0.000	0.000	Merged-chr19-18766611-24
NR22422--MA0599.1.KLF5	chr16	76283386	76283395	-	0.000	0.000	Merged-chr16-76283420-1
NR58482--MA0039.3.KLF4	chr9	80313761	80313771	-	0.000	0.000	Merged-chr9-80313733-27
NR24988--MA0742.1.Klf12	chr17	72854434	72854448	-	0.000	0.000	Merged-chr17-72854440-12
NR8007--MA0741.1.KLF16	chr11	31169350	31169360	+	0.000	0.000	Merged-chr11-31169541-9
NR42491--MA0493.1.Klf1	chr5	74471084	74471094	-	0.000	0.000	Merged-chr5-74471085-11
NR48220--MA0493.1.Klf1	chr6	125433808	125433818	+	0.000	0.000	Merged-chr6-125433874-28
NR12522--MA0741.1.KLF16	chr12	82187382	82187392	+	0.000	0.000	Merged-chr12-82187311-20
NR22275--MA0742.1.Klf12	chr16	59471772	59471786	-	0.000	0.000	Merged-chr16-59471923-61
NR19667--MA0741.1.KLF16	chr15	66286836	66286846	-	0.000	0.000	Merged-chr15-66286791-54
NR21564--MA1107.1.KLF9	chr16	18452508	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR51779--MA0741.1.KLF16	chr7	101970559	101970569	+	0.000	0.000	Merged-chr7-101970646-136
NR45669--MA0742.1.Klf12	chr5	150259807	150259821	-	0.000	0.000	Merged-chr5-150259783-65
NR45663--MA0599.1.KLF5	chr5	150232893	150232902	+	0.000	0.000	Merged-chr5-150232910-1
NR43594--MA1107.1.KLF9	chr5	115474655	115474667	+	0.000	0.000	Merged-chr5-115474524-35
NR51604--MA0740.1.KLF14	chr7	97066974	97066987	+	0.000	0.000	Merged-chr7-97066863-6
NR52044--MA0740.1.KLF14	chr7	112918201	112918214	-	0.000	0.000	Merged-chr7-112918016-3
NR43957--MA0657.1.KLF13	chr5	122310800	122310817	-	0.000	0.000	Merged-chr5-122310940-18
NR19648--MA0039.3.KLF4	chr15	64249373	64249383	+	0.000	0.000	Merged-chr15-64249418-10
NR42693--MA0741.1.KLF16	chr5	89882148	89882158	-	0.000	0.000	Merged-chr5-89882343-19
NR52966--MA0741.1.KLF16	chr7	136894429	136894439	+	0.000	0.000	Merged-chr7-136894538-85
NR48578--MA1107.1.KLF9	chr6	136947143	136947155	-	0.000	0.000	Merged-chr6-136947119-17
NR50355--MA1107.1.KLF9	chr7	35774265	35774277	-	0.000	0.000	Merged-chr7-35774249-18
NR10659--MA1107.1.KLF9	chr11	109347872	109347884	-	0.000	0.000	Merged-chr11-109347836-28
NR29604--MA0599.1.KLF5	chr2	32727638	32727647	-	0.000	0.000	Merged-chr2-32727599-14
NR23861--MA0493.1.Klf1	chr17	31693554	31693564	-	0.000	0.000	Merged-chr17-31693537-59
NR56416--MA0740.1.KLF14	chr8	121898548	121898561	+	0.000	0.000	Merged-chr8-121898554-47
NR37556--MA0039.3.KLF4	chr4	46095744	46095754	+	0.000	0.000	Merged-chr4-46095668-16
NR48493--MA1107.1.KLF9	chr6	134450906	134450918	-	0.000	0.000	Merged-chr6-134450954-21
NR15474--MA0599.1.KLF5	chr13	95765258	95765267	-	0.000	0.000	Merged-chr13-95765232-46
NR56684--MA1107.1.KLF9	chr8	126721842	126721854	-	0.000	0.000	Merged-chr8-126721826-22
NR45104--MA0599.1.KLF5	chr5	140148962	140148971	+	0.000	0.000	Merged-chr5-140149143-22
NR30922--MA0742.1.Klf12	chr2	102049965	102049979	+	0.000	0.000	Merged-chr2-102050053-17
NR13934--MA0493.1.Klf1	chr13	24547273	24547283	-	0.000	0.000	Merged-chr13-24547194-39
NR51142--MA0599.1.KLF5	chr7	75369507	75369516	+	0.000	0.000	Merged-chr7-75369563-12
NR48073--MA0741.1.KLF16	chr6	121017556	121017566	-	0.000	0.000	Merged-chr6-121017523-33
NR15808--MA0741.1.KLF16	chr13	104622035	104622045	-	0.000	0.000	Merged-chr13-104621850-17
NR51605--MA0657.1.KLF13	chr7	97066973	97066990	+	0.000	0.000	Merged-chr7-97066863-6
NR30085--MA0493.1.Klf1	chr2	59332405	59332415	-	0.000	0.000	Merged-chr2-59332590-12
NR42965--MA0742.1.Klf12	chr5	100929920	100929934	+	0.000	0.000	Merged-chr5-100929891-31
NR1003--MA1107.1.KLF9	chr1	75248506	75248518	-	0.000	0.000	Merged-chr1-75248518-31
NR57830--MA0657.1.KLF13	chr9	58112454	58112471	+	0.000	0.000	Merged-chr9-58112486-25
NR28719--MA0039.3.KLF4	chr19	57430266	57430276	-	0.000	0.000	Merged-chr19-57430178-33
NR58660--MA0741.1.KLF16	chr9	89869689	89869699	-	0.000	0.000	Merged-chr9-89869766-3
NR2685--MA0599.1.KLF5	chr1	156522462	156522471	-	0.000	0.000	Merged-chr1-156522298-40
NR38093--MA0742.1.Klf12	chr4	63486709	63486723	+	0.000	0.000	Merged-chr4-63486767-20
NR36218--MA0741.1.KLF16	chr3	138649838	138649848	-	0.000	0.000	Merged-chr3-138649925-12
NR57343--MA0741.1.KLF16	chr9	41160888	41160898	-	0.000	0.000	Merged-chr9-41160864-12
NR57834--MA0740.1.KLF14	chr9	58140187	58140200	-	0.000	0.000	Merged-chr9-58140138-21
NR35550--MA0741.1.KLF16	chr3	115897928	115897938	+	0.000	0.000	Merged-chr3-115897908-5
NR23934--MA0741.1.KLF16	chr17	33865494	33865504	+	0.000	0.000	Merged-chr17-33865585-36
NR10651--MA0741.1.KLF16	chr11	108922926	108922936	+	0.000	0.000	Merged-chr11-108922974-8
NR5380--MA0039.3.KLF4	chr10	71365190	71365200	+	0.000	0.000	Merged-chr10-71365210-11
NR27204--MA0039.3.KLF4	chr18	84911754	84911764	-	0.000	0.000	Merged-chr18-84911932-15
NR17933--MA0742.1.Klf12	chr14	73377968	73377982	-	0.000	0.000	Merged-chr14-73378030-18
NR3515--MA0493.1.Klf1	chr1	180922397	180922407	+	0.000	0.000	Merged-chr1-180922382-17
NR34574--MA1107.1.KLF9	chr3	84477657	84477669	+	0.000	0.000	Merged-chr3-84477603-8
NR1151--MA1107.1.KLF9	chr1	83006281	83006293	+	0.000	0.000	Merged-chr1-83006483-46
NR17043--MA0742.1.Klf12	chr14	40955927	40955941	-	0.000	0.000	Merged-chr14-40955925-7
NR22137--MA0599.1.KLF5	chr16	49959204	49959213	+	0.000	0.000	Merged-chr16-49959222-29
NR43865--MA0599.1.KLF5	chr5	121149538	121149547	-	0.000	0.000	Merged-chr5-121149467-5
NR35563--MA0741.1.KLF16	chr3	116200268	116200278	+	0.000	0.000	Merged-chr3-116200281-40
NR36521--MA1107.1.KLF9	chr3	148844422	148844434	-	0.000	0.000	Merged-chr3-148844306-23
NR15487--MA1107.1.KLF9	chr13	96700913	96700925	-	0.000	0.000	Merged-chr13-96700841-9
NR44148--MA1107.1.KLF9	chr5	124961818	124961830	+	0.000	0.000	Merged-chr5-124961637-18
NR43743--MA1107.1.KLF9	chr5	118588465	118588477	-	0.000	0.000	Merged-chr5-118588552-7
NR55437--MA0741.1.KLF16	chr8	95349077	95349087	-	0.000	0.000	Merged-chr8-95348986-27
NR22902--MA0493.1.Klf1	chr17	3246813	3246823	-	0.000	0.000	Merged-chr17-3246798-10
NR15246--MA0493.1.Klf1	chr13	89521652	89521662	+	0.000	0.000	Merged-chr13-89521757-30
NR5513--MA0741.1.KLF16	chr10	76844739	76844749	-	0.000	0.000	Merged-chr10-76844808-11
NR56018--MA1107.1.KLF9	chr8	114506094	114506106	-	0.000	0.000	Merged-chr8-114506190-31
NR15376--MA0493.1.Klf1	chr13	93939933	93939943	+	0.000	0.000	Merged-chr13-93939742-17
NR45668--MA0740.1.KLF14	chr5	150259808	150259821	-	0.000	0.000	Merged-chr5-150259783-65
NR22944--MA0741.1.KLF16	chr17	5138643	5138653	-	0.000	0.000	Merged-chr17-5138884-51
NR17918--MA0740.1.KLF14	chr14	72752965	72752978	+	0.000	0.000	Merged-chr14-72753073-15
NR56176--MA0599.1.KLF5	chr8	117198122	117198131	+	0.000	0.000	Merged-chr8-117198283-35
NR42010--MA0599.1.KLF5	chr5	43355559	43355568	+	0.000	0.000	Merged-chr5-43355421-55
NR37038--MA0039.3.KLF4	chr4	21752127	21752137	+	0.000	0.000	Merged-chr4-21752041-18
NR32554--MA0742.1.Klf12	chr2	157122079	157122093	-	0.000	0.000	Merged-chr2-157121969-26
NR1276--MA0741.1.KLF16	chr1	87131824	87131834	-	0.000	0.000	Merged-chr1-87131942-1
NR54108--MA0742.1.Klf12	chr8	36249393	36249407	-	0.000	0.000	Merged-chr8-36249558-6
NR25030--MA0741.1.KLF16	chr17	73222095	73222105	+	0.000	0.000	Merged-chr17-73222261-20
NR32622--MA0740.1.KLF14	chr2	160367204	160367217	+	0.000	0.000	Merged-chr2-160367322-62
NR35555--MA0741.1.KLF16	chr3	115897933	115897943	+	0.000	0.000	Merged-chr3-115897908-5
NR16126--MA0493.1.Klf1	chr13	113466826	113466836	+	0.000	0.000	Merged-chr13-113466791-29
NR25340--MA0599.1.KLF5	chr17	84855846	84855855	-	0.000	0.000	Merged-chr17-84855735-62
NR55623--MA0493.1.Klf1	chr8	105279283	105279293	-	0.000	0.000	Merged-chr8-105279164-33
NR56855--MA0741.1.KLF16	chr9	15533871	15533881	+	0.000	0.000	Merged-chr9-15533893-20
NR6056--MA0740.1.KLF14	chr10	84440815	84440828	-	0.000	0.000	Merged-chr10-84440807-71
NR24228--MA0599.1.KLF5	chr17	45342199	45342208	-	0.000	0.000	Merged-chr17-45342322-7
NR19647--MA0599.1.KLF5	chr15	64249372	64249381	+	0.000	0.000	Merged-chr15-64249418-10
NR54413--MA0741.1.KLF16	chr8	61411005	61411015	-	0.000	0.000	Merged-chr8-61410967-8
NR5883--MA1107.1.KLF9	chr10	81247990	81248002	+	0.000	0.000	Merged-chr10-81248090-40
NR52944--MA1107.1.KLF9	chr7	136164718	136164730	+	0.000	0.000	Merged-chr7-136164647-23
NR7480--MA0741.1.KLF16	chr10	128940595	128940605	-	0.000	0.000	Merged-chr10-128940717-41
NR58907--MA0599.1.KLF5	chr9	101061295	101061304	+	0.000	0.000	Merged-chr9-101061268-41
NR3248--MA0599.1.KLF5	chr1	172197218	172197227	+	0.000	0.000	Merged-chr1-172197316-25
NR57835--MA0599.1.KLF5	chr9	58140190	58140199	-	0.000	0.000	Merged-chr9-58140138-21
NR21562--MA0742.1.Klf12	chr16	18452506	18452520	-	0.000	0.000	Merged-chr16-18452480-18
NR22420--MA0599.1.KLF5	chr16	76283307	76283316	+	0.000	0.000	Merged-chr16-76283420-1
NR17919--MA0657.1.KLF13	chr14	72752964	72752981	+	0.000	0.000	Merged-chr14-72753073-15
NR57741--MA0599.1.KLF5	chr9	56128551	56128560	+	0.000	0.000	Merged-chr9-56128365-14
NR56834--MA0741.1.KLF16	chr9	14926686	14926696	-	0.000	0.000	Merged-chr9-14926732-51
NR10652--MA1107.1.KLF9	chr11	108922922	108922934	+	0.000	0.000	Merged-chr11-108922974-8
NR54109--MA0599.1.KLF5	chr8	36249397	36249406	-	0.000	0.000	Merged-chr8-36249558-6
NR45610--MA0039.3.KLF4	chr5	149427522	149427532	-	0.000	0.000	Merged-chr5-149427432-30
NR48580--MA1107.1.KLF9	chr6	136947155	136947167	-	0.000	0.000	Merged-chr6-136947119-17
NR38092--MA0740.1.KLF14	chr4	63486709	63486722	+	0.000	0.000	Merged-chr4-63486767-20
NR5879--MA1107.1.KLF9	chr10	81247982	81247994	+	0.000	0.000	Merged-chr10-81248090-40
NR30924--MA0493.1.Klf1	chr2	102049965	102049975	+	0.000	0.000	Merged-chr2-102050053-17
NR22644--MA0741.1.KLF16	chr16	91413258	91413268	+	0.000	0.000	Merged-chr16-91413429-37
NR1614--MA0741.1.KLF16	chr1	106032121	106032131	+	0.000	0.000	Merged-chr1-106032051-18
NR22501--MA0741.1.KLF16	chr16	78595926	78595936	-	0.000	0.000	Merged-chr16-78595924-17
NR45670--MA0599.1.KLF5	chr5	150259811	150259820	-	0.000	0.000	Merged-chr5-150259783-65
NR48209--MA1107.1.KLF9	chr6	125229077	125229089	-	0.000	0.000	Merged-chr6-125228994-3
