#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR34861--MA1107.1.KLF9	chr4	135520670	135520682	-	0.000	0.000	Merged-chr4-135520643-13
NR44986--MA0493.1.Klf1	chr7	113572968	113572978	-	0.000	0.000	Merged-chr7-113573033-33
NR8235--MA0741.1.KLF16	chr11	83185767	83185777	-	0.000	0.000	Merged-chr11-83185820-16
NR12049--MA0599.1.KLF5	chr13	9360276	9360285	-	0.000	0.000	Merged-chr13-9360244-14
NR40532--MA1107.1.KLF9	chr6	71831704	71831716	-	0.000	0.000	Merged-chr6-71831897-1
NR17344--MA0741.1.KLF16	chr15	80602606	80602616	+	0.000	0.000	Merged-chr15-80602759-36
NR41134--MA0741.1.KLF16	chr6	108526404	108526414	+	0.000	0.000	Merged-chr6-108526296-8
NR9333--MA0039.3.KLF4	chr11	109591632	109591642	+	0.000	0.000	Merged-chr11-109591660-26
NR23519--MA0657.1.KLF13	chr18	75210432	75210449	+	0.000	0.000	Merged-chr18-75210545-14
NR41523--MA0742.1.Klf12	chr6	121110155	121110169	-	0.000	0.000	Merged-chr6-121110104-77
NR28642--MA0741.1.KLF16	chr2	158179201	158179211	-	0.000	0.000	Merged-chr2-158179183-18
NR10447--MA0599.1.KLF5	chr12	52383032	52383041	+	0.000	0.000	Merged-chr12-52383146-23
NR34670--MA0599.1.KLF5	chr4	134059109	134059118	-	0.000	0.000	Merged-chr4-134059039-2
NR42824--MA1107.1.KLF9	chr7	18925316	18925328	-	0.000	0.000	Merged-chr7-18925390-20
NR40774--MA1107.1.KLF9	chr6	87394988	87395000	+	0.000	0.000	Merged-chr6-87395104-19
NR29135--MA0493.1.Klf1	chr2	168591377	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR16520--MA0493.1.Klf1	chr15	38709602	38709612	+	0.000	0.000	Merged-chr15-38709565-1
NR37214--MA0493.1.Klf1	chr5	98167608	98167618	-	0.000	0.000	Merged-chr5-98167553-86
NR10445--MA0740.1.KLF14	chr12	52383031	52383044	+	0.000	0.000	Merged-chr12-52383146-23
NR49638--MA0039.3.KLF4	chr9	48447926	48447936	+	0.000	0.000	Merged-chr9-48448010-22
NR306--MA0599.1.KLF5	chr1	39196991	39197000	-	0.000	0.000	Merged-chr1-39196974-45
NR41892--MA0599.1.KLF5	chr6	134348665	134348674	-	0.000	0.000	Merged-chr6-134348726-53
NR48356--MA1107.1.KLF9	chr8	115137016	115137028	-	0.000	0.000	Merged-chr8-115136921-34
NR1099--MA0493.1.Klf1	chr1	88708224	88708234	+	0.000	0.000	Merged-chr1-88708373-21
NR14483--MA1107.1.KLF9	chr14	20938969	20938981	+	0.000	0.000	Merged-chr14-20938813-17
NR45086--MA0039.3.KLF4	chr7	117418973	117418983	-	0.000	0.000	Merged-chr7-117419068-12
NR35191--MA0493.1.Klf1	chr4	141296033	141296043	+	0.000	0.000	Merged-chr4-141296105-4
NR27558--MA0740.1.KLF14	chr2	117418844	117418857	-	0.000	0.000	Merged-chr2-117418760-26
NR42184--MA1107.1.KLF9	chr6	144333206	144333218	+	0.000	0.000	Merged-chr6-144333219-22
NR37357--MA1107.1.KLF9	chr5	103917211	103917223	-	0.000	0.000	Merged-chr5-103917325-19
NR42823--MA0741.1.KLF16	chr7	18925361	18925371	-	0.000	0.000	Merged-chr7-18925390-20
NR31932--MA0039.3.KLF4	chr3	142892190	142892200	-	0.000	0.000	Merged-chr3-142892335-19
NR43897--MA0740.1.KLF14	chr7	55890160	55890173	+	0.000	0.000	Merged-chr7-55890160-26
NR28641--MA0493.1.Klf1	chr2	158179202	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR14488--MA1107.1.KLF9	chr14	20938979	20938991	+	0.000	0.000	Merged-chr14-20938813-17
NR10152--MA0599.1.KLF5	chr12	16136393	16136402	+	0.000	0.000	Merged-chr12-16136516-15
NR49903--MA1107.1.KLF9	chr9	57647826	57647838	-	0.000	0.000	Merged-chr9-57647746-26
NR52789--MA0599.1.KLF5	chrX	143030585	143030594	+	0.000	0.000	Merged-chrX-143030752-27
NR48831--MA1107.1.KLF9	chr8	125669919	125669931	-	0.000	0.000	Merged-chr8-125669948-44
NR23536--MA1107.1.KLF9	chr18	75322574	75322586	-	0.000	0.000	Merged-chr18-75322404-42
NR42189--MA1107.1.KLF9	chr6	144333216	144333228	+	0.000	0.000	Merged-chr6-144333219-22
NR8859--MA0599.1.KLF5	chr11	99116021	99116030	-	0.000	0.000	Merged-chr11-99116157-23
NR17315--MA0741.1.KLF16	chr15	80192526	80192536	+	0.000	0.000	Merged-chr15-80192413-58
NR19060--MA1107.1.KLF9	chr16	48788726	48788738	-	0.000	0.000	Merged-chr16-48788871-49
NR21863--MA0741.1.KLF16	chr17	64827057	64827067	-	0.000	0.000	Merged-chr17-64827066-53
NR23308--MA1107.1.KLF9	chr18	67255871	67255883	-	0.000	0.000	Merged-chr18-67255745-40
NR40470--MA0039.3.KLF4	chr6	67459584	67459594	-	0.000	0.000	Merged-chr6-67459449-19
NR20023--MA0741.1.KLF16	chr17	5138646	5138656	-	0.000	0.000	Merged-chr17-5138884-51
NR16338--MA0599.1.KLF5	chr15	25696042	25696051	-	0.000	0.000	Merged-chr15-25696018-37
NR7551--MA0741.1.KLF16	chr11	67048616	67048626	+	0.000	0.000	Merged-chr11-67048792-34
NR36169--MA0740.1.KLF14	chr5	28269889	28269902	-	0.000	0.000	Merged-chr5-28269924-54
NR8876--MA1107.1.KLF9	chr11	99132663	99132675	-	0.000	0.000	Merged-chr11-99132520-18
NR45945--MA0657.1.KLF13	chr7	140983240	140983257	+	0.000	0.000	Merged-chr7-140983161-18
NR1378--MA0599.1.KLF5	chr1	127322312	127322321	+	0.000	0.000	Merged-chr1-127322582-29
NR11622--MA0741.1.KLF16	chr12	109446515	109446525	-	0.000	0.000	Merged-chr12-109446341-43
NR5233--MA0740.1.KLF14	chr10	93188644	93188657	+	0.000	0.000	Merged-chr10-93188465-33
NR29623--MA0039.3.KLF4	chr3	10212174	10212184	-	0.000	0.000	Merged-chr3-10212114-17
NR43898--MA0657.1.KLF13	chr7	55890159	55890176	+	0.000	0.000	Merged-chr7-55890160-26
NR48943--MA0039.3.KLF4	chr8	128420726	128420736	+	0.000	0.000	Merged-chr8-128420826-46
NR2778--MA0741.1.KLF16	chr1	179169314	179169324	-	0.000	0.000	Merged-chr1-179169463-1
NR42306--MA1107.1.KLF9	chr6	146081156	146081168	-	0.000	0.000	Merged-chr6-146081045-99
NR14848--MA0599.1.KLF5	chr14	47740787	47740796	+	0.000	0.000	Merged-chr14-47740703-52
NR33375--MA0493.1.Klf1	chr4	88079172	88079182	-	0.000	0.000	Merged-chr4-88079193-33
NR32555--MA0741.1.KLF16	chr4	32424687	32424697	-	0.000	0.000	Merged-chr4-32424580-38
NR12215--MA1107.1.KLF9	chr13	24468066	24468078	-	0.000	0.000	Merged-chr13-24467982-34
NR18875--MA1107.1.KLF9	chr16	36057593	36057605	+	0.000	0.000	Merged-chr16-36057640-19
NR4503--MA0039.3.KLF4	chr10	77609811	77609821	-	0.000	0.000	Merged-chr10-77609801-14
NR23631--MA0741.1.KLF16	chr18	79257502	79257512	-	0.000	0.000	Merged-chr18-79257508-110
NR39111--MA0740.1.KLF14	chr5	141241508	141241521	-	0.000	0.000	Merged-chr5-141241462-54
NR48837--MA0493.1.Klf1	chr8	125727534	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR38176--MA0599.1.KLF5	chr5	121837190	121837199	-	0.000	0.000	Merged-chr5-121837232-116
NR11488--MA1107.1.KLF9	chr12	106016531	106016543	-	0.000	0.000	Merged-chr12-106016418-37
NR6276--MA1107.1.KLF9	chr10	128940594	128940606	-	0.000	0.000	Merged-chr10-128940717-41
NR4535--MA1107.1.KLF9	chr10	78115176	78115188	-	0.000	0.000	Merged-chr10-78115092-14
NR31777--MA1107.1.KLF9	chr3	136742794	136742806	-	0.000	0.000	Merged-chr3-136742959-57
NR40713--MA1107.1.KLF9	chr6	85356116	85356128	+	0.000	0.000	Merged-chr6-85356104-12
NR29338--MA0742.1.Klf12	chr2	173449001	173449015	+	0.000	0.000	Merged-chr2-173448878-59
NR2779--MA0742.1.Klf12	chr1	179169998	179170012	-	0.000	0.000	Merged-chr1-179169843-56
NR41136--MA1107.1.KLF9	chr6	108526411	108526423	+	0.000	0.000	Merged-chr6-108526296-8
NR49799--MA0742.1.Klf12	chr9	55410727	55410741	+	0.000	0.000	Merged-chr9-55410514-19
NR3481--MA1107.1.KLF9	chr10	13446831	13446843	-	0.000	0.000	Merged-chr10-13446841-15
NR21621--MA0039.3.KLF4	chr17	51880044	51880054	-	0.000	0.000	Merged-chr17-51879858-102
NR35152--MA0742.1.Klf12	chr4	140833013	140833027	-	0.000	0.000	Merged-chr4-140833040-18
NR29339--MA0599.1.KLF5	chr2	173449002	173449011	+	0.000	0.000	Merged-chr2-173448878-59
NR15444--MA0741.1.KLF16	chr14	68078501	68078511	+	0.000	0.000	Merged-chr14-68078565-20
NR26615--MA0493.1.Klf1	chr2	59513713	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR45053--MA0493.1.Klf1	chr7	115494104	115494114	+	0.000	0.000	Merged-chr7-115494055-1
NR39246--MA0740.1.KLF14	chr5	144165947	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR14571--MA0741.1.KLF16	chr14	25768377	25768387	-	0.000	0.000	Merged-chr14-25768243-1
NR35274--MA0599.1.KLF5	chr4	144901821	144901830	-	0.000	0.000	Merged-chr4-144901724-37
NR39248--MA0493.1.Klf1	chr5	144165950	144165960	-	0.000	0.000	Merged-chr5-144166019-31
NR26655--MA0742.1.Klf12	chr2	60375316	60375330	-	0.000	0.000	Merged-chr2-60375404-17
NR9667--MA1107.1.KLF9	chr11	116809725	116809737	-	0.000	0.000	Merged-chr11-116809683-9
NR11617--MA0657.1.KLF13	chr12	109437908	109437925	-	0.000	0.000	Merged-chr12-109438029-53
NR3486--MA1107.1.KLF9	chr10	13446841	13446853	-	0.000	0.000	Merged-chr10-13446841-15
NR8237--MA1107.1.KLF9	chr11	83185908	83185920	-	0.000	0.000	Merged-chr11-83185820-16
NR16740--MA0741.1.KLF16	chr15	59669906	59669916	+	0.000	0.000	Merged-chr15-59669905-17
NR35601--MA0599.1.KLF5	chr4	152130692	152130701	-	0.000	0.000	Merged-chr4-152130617-6
NR41033--MA0039.3.KLF4	chr6	99811604	99811614	+	0.000	0.000	Merged-chr6-99811499-44
NR30962--MA0599.1.KLF5	chr3	103091830	103091839	-	0.000	0.000	Merged-chr3-103091976-34
NR2239--MA0741.1.KLF16	chr1	161436612	161436622	-	0.000	0.000	Merged-chr1-161436721-21
NR27562--MA0741.1.KLF16	chr2	117418846	117418856	-	0.000	0.000	Merged-chr2-117418760-26
NR15718--MA0039.3.KLF4	chr14	79236478	79236488	+	0.000	0.000	Merged-chr14-79236608-48
NR31018--MA0599.1.KLF5	chr3	104796706	104796715	-	0.000	0.000	Merged-chr3-104796663-34
NR9649--MA0039.3.KLF4	chr11	116620786	116620796	+	0.000	0.000	Merged-chr11-116620758-6
NR16738--MA0599.1.KLF5	chr15	59669906	59669915	+	0.000	0.000	Merged-chr15-59669905-17
NR16523--MA0599.1.KLF5	chr15	39943099	39943108	-	0.000	0.000	Merged-chr15-39943134-5
NR51101--MA0599.1.KLF5	chr9	107334520	107334529	+	0.000	0.000	Merged-chr9-107334469-86
NR26619--MA0039.3.KLF4	chr2	59513731	59513741	-	0.000	0.000	Merged-chr2-59513816-12
NR11619--MA0741.1.KLF16	chr12	109446512	109446522	-	0.000	0.000	Merged-chr12-109446341-43
NR29127--MA0740.1.KLF14	chr2	168591245	168591258	-	0.000	0.000	Merged-chr2-168591388-1
NR15707--MA0741.1.KLF16	chr14	78619066	78619076	-	0.000	0.000	Merged-chr14-78619032-26
NR44112--MA0599.1.KLF5	chr7	68205951	68205960	-	0.000	0.000	Merged-chr7-68206033-25
NR34860--MA0493.1.Klf1	chr4	135520672	135520682	-	0.000	0.000	Merged-chr4-135520643-13
NR18813--MA0741.1.KLF16	chr16	33053322	33053332	+	0.000	0.000	Merged-chr16-33053250-22
NR12050--MA0039.3.KLF4	chr13	9360274	9360284	-	0.000	0.000	Merged-chr13-9360244-14
NR33416--MA1107.1.KLF9	chr4	88875825	88875837	-	0.000	0.000	Merged-chr4-88875849-45
NR31017--MA1107.1.KLF9	chr3	104796607	104796619	+	0.000	0.000	Merged-chr3-104796663-34
NR23530--MA0599.1.KLF5	chr18	75322373	75322382	+	0.000	0.000	Merged-chr18-75322404-42
NR9651--MA0741.1.KLF16	chr11	116620785	116620795	+	0.000	0.000	Merged-chr11-116620758-6
NR52791--MA0741.1.KLF16	chrX	143030857	143030867	+	0.000	0.000	Merged-chrX-143030752-27
NR49681--MA1107.1.KLF9	chr9	50512104	50512116	-	0.000	0.000	Merged-chr9-50512107-7
NR29137--MA1107.1.KLF9	chr2	168591375	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR45541--MA1107.1.KLF9	chr7	128397254	128397266	+	0.000	0.000	Merged-chr7-128397190-15
NR14472--MA1107.1.KLF9	chr14	20938897	20938909	-	0.000	0.000	Merged-chr14-20938813-17
NR39247--MA0657.1.KLF13	chr5	144165944	144165961	-	0.000	0.000	Merged-chr5-144166019-31
NR1170--MA0741.1.KLF16	chr1	91825516	91825526	-	0.000	0.000	Merged-chr1-91825474-20
NR14943--MA0741.1.KLF16	chr14	52427889	52427899	+	0.000	0.000	Merged-chr14-52427807-17
NR20019--MA0599.1.KLF5	chr17	5138638	5138647	-	0.000	0.000	Merged-chr17-5138884-51
NR48461--MA0741.1.KLF16	chr8	119569905	119569915	-	0.000	0.000	Merged-chr8-119570093-35
NR4263--MA1107.1.KLF9	chr10	66955491	66955503	+	0.000	0.000	Merged-chr10-66955647-19
NR2196--MA0493.1.Klf1	chr1	160006305	160006315	+	0.000	0.000	Merged-chr1-160006258-20
NR26613--MA0742.1.Klf12	chr2	59513709	59513723	-	0.000	0.000	Merged-chr2-59513816-12
NR29129--MA0493.1.Klf1	chr2	168591248	168591258	-	0.000	0.000	Merged-chr2-168591388-1
NR23629--MA0599.1.KLF5	chr18	79257503	79257512	-	0.000	0.000	Merged-chr18-79257508-110
NR12531--MA0599.1.KLF5	chr13	43789138	43789147	-	0.000	0.000	Merged-chr13-43789112-65
NR46193--MA0493.1.Klf1	chr7	144822078	144822088	-	0.000	0.000	Merged-chr7-144822124-13
NR49785--MA0493.1.Klf1	chr9	55283694	55283704	+	0.000	0.000	Merged-chr9-55283833-16
NR12046--MA0039.3.KLF4	chr13	9360146	9360156	-	0.000	0.000	Merged-chr13-9360244-14
NR12652--MA0599.1.KLF5	chr13	51598243	51598252	-	0.000	0.000	Merged-chr13-51598262-24
NR35269--MA0039.3.KLF4	chr4	144901712	144901722	+	0.000	0.000	Merged-chr4-144901724-37
NR48942--MA0599.1.KLF5	chr8	128420725	128420734	+	0.000	0.000	Merged-chr8-128420826-46
NR14477--MA1107.1.KLF9	chr14	20938950	20938962	+	0.000	0.000	Merged-chr14-20938813-17
NR27934--MA0741.1.KLF16	chr2	128392472	128392482	+	0.000	0.000	Merged-chr2-128392502-21
NR47512--MA0599.1.KLF5	chr8	81572627	81572636	-	0.000	0.000	Merged-chr8-81572647-16
NR28643--MA1107.1.KLF9	chr2	158179200	158179212	-	0.000	0.000	Merged-chr2-158179183-18
NR8478--MA0742.1.Klf12	chr11	88864589	88864603	+	0.000	0.000	Merged-chr11-88864546-48
NR27559--MA0599.1.KLF5	chr2	117418841	117418850	-	0.000	0.000	Merged-chr2-117418760-26
NR49453--MA0039.3.KLF4	chr9	40994136	40994146	-	0.000	0.000	Merged-chr9-40994306-17
NR44113--MA0741.1.KLF16	chr7	68205948	68205958	-	0.000	0.000	Merged-chr7-68206033-25
NR43010--MA0742.1.Klf12	chr7	24482000	24482014	-	0.000	0.000	Merged-chr7-24481860-36
NR42196--MA1107.1.KLF9	chr6	144333230	144333242	+	0.000	0.000	Merged-chr6-144333219-22
NR33428--MA0740.1.KLF14	chr4	89169049	89169062	-	0.000	0.000	Merged-chr4-89169046-30
NR33803--MA0599.1.KLF5	chr4	111414975	111414984	+	0.000	0.000	Merged-chr4-111415155-52
NR16229--MA0740.1.KLF14	chr15	6726567	6726580	+	0.000	0.000	Merged-chr15-6726597-28
NR1175--MA0741.1.KLF16	chr1	91825521	91825531	-	0.000	0.000	Merged-chr1-91825474-20
NR8860--MA0039.3.KLF4	chr11	99116019	99116029	-	0.000	0.000	Merged-chr11-99116157-23
NR48830--MA0493.1.Klf1	chr8	125649273	125649283	+	0.000	0.000	Merged-chr8-125649394-37
NR33126--MA1107.1.KLF9	chr4	55343391	55343403	+	0.000	0.000	Merged-chr4-55343422-62
NR9019--MA0039.3.KLF4	chr11	102074474	102074484	+	0.000	0.000	Merged-chr11-102074455-23
NR46422--MA0493.1.Klf1	chr8	15018751	15018761	+	0.000	0.000	Merged-chr8-15018606-116
NR8883--MA1107.1.KLF9	chr11	99132677	99132689	-	0.000	0.000	Merged-chr11-99132520-18
NR36168--MA0493.1.Klf1	chr5	28269733	28269743	-	0.000	0.000	Merged-chr5-28269924-54
NR9180--MA0039.3.KLF4	chr11	104661411	104661421	-	0.000	0.000	Merged-chr11-104661475-50
NR11234--MA0740.1.KLF14	chr12	98574802	98574815	+	0.000	0.000	Merged-chr12-98574719-40
NR10229--MA0742.1.Klf12	chr12	24565421	24565435	+	0.000	0.000	Merged-chr12-24565518-17
NR19508--MA0741.1.KLF16	chr16	89872215	89872225	-	0.000	0.000	Merged-chr16-89872318-26
NR33535--MA0741.1.KLF16	chr4	101217265	101217275	-	0.000	0.000	Merged-chr4-101217167-64
NR23533--MA0741.1.KLF16	chr18	75322573	75322583	-	0.000	0.000	Merged-chr18-75322404-42
NR28443--MA0740.1.KLF14	chr2	153292440	153292453	+	0.000	0.000	Merged-chr2-153292567-49
NR42201--MA1107.1.KLF9	chr6	144333240	144333252	+	0.000	0.000	Merged-chr6-144333219-22
NR305--MA0742.1.Klf12	chr1	39196987	39197001	-	0.000	0.000	Merged-chr1-39196974-45
NR8318--MA0741.1.KLF16	chr11	85407804	85407814	+	0.000	0.000	Merged-chr11-85407928-27
NR29506--MA0493.1.Klf1	chr2	180256328	180256338	+	0.000	0.000	Merged-chr2-180256201-1
NR49495--MA0493.1.Klf1	chr9	42423816	42423826	+	0.000	0.000	Merged-chr9-42423784-11
NR17318--MA0741.1.KLF16	chr15	80192529	80192539	+	0.000	0.000	Merged-chr15-80192413-58
NR8213--MA0599.1.KLF5	chr11	82430109	82430118	-	0.000	0.000	Merged-chr11-82429983-15
NR21862--MA0599.1.KLF5	chr17	64827058	64827067	-	0.000	0.000	Merged-chr17-64827066-53
NR8879--MA1107.1.KLF9	chr11	99132669	99132681	-	0.000	0.000	Merged-chr11-99132520-18
NR43749--MA0599.1.KLF5	chr7	45695220	45695229	+	0.000	0.000	Merged-chr7-45695271-16
NR48839--MA1107.1.KLF9	chr8	125727532	125727544	-	0.000	0.000	Merged-chr8-125727602-12
NR12214--MA0741.1.KLF16	chr13	24468069	24468079	-	0.000	0.000	Merged-chr13-24467982-34
NR4533--MA1107.1.KLF9	chr10	78115172	78115184	-	0.000	0.000	Merged-chr10-78115092-14
NR31775--MA1107.1.KLF9	chr3	136742790	136742802	-	0.000	0.000	Merged-chr3-136742959-57
NR35271--MA0741.1.KLF16	chr4	144901711	144901721	+	0.000	0.000	Merged-chr4-144901724-37
NR32978--MA0599.1.KLF5	chr4	46411764	46411773	-	0.000	0.000	Merged-chr4-46411765-13
NR41032--MA0599.1.KLF5	chr6	99811570	99811579	+	0.000	0.000	Merged-chr6-99811499-44
NR35101--MA0493.1.Klf1	chr4	139319887	139319897	+	0.000	0.000	Merged-chr4-139319909-27
NR40823--MA1107.1.KLF9	chr6	88782991	88783003	+	0.000	0.000	Merged-chr6-88783083-54
NR48838--MA0741.1.KLF16	chr8	125727533	125727543	-	0.000	0.000	Merged-chr8-125727602-12
NR18878--MA1107.1.KLF9	chr16	36057599	36057611	+	0.000	0.000	Merged-chr16-36057640-19
NR33401--MA0599.1.KLF5	chr4	88875827	88875836	-	0.000	0.000	Merged-chr4-88875849-45
NR2749--MA0740.1.KLF14	chr1	177382915	177382928	+	0.000	0.000	Merged-chr1-177382915-26
NR43899--MA0742.1.Klf12	chr7	55890160	55890174	+	0.000	0.000	Merged-chr7-55890160-26
NR1398--MA1107.1.KLF9	chr1	127796443	127796455	-	0.000	0.000	Merged-chr1-127796546-56
NR26618--MA0599.1.KLF5	chr2	59513733	59513742	-	0.000	0.000	Merged-chr2-59513816-12
NR4579--MA0742.1.Klf12	chr10	79417249	79417263	+	0.000	0.000	Merged-chr10-79417442-89
NR11235--MA0657.1.KLF13	chr12	98574801	98574818	+	0.000	0.000	Merged-chr12-98574719-40
NR17722--MA0740.1.KLF14	chr15	91643922	91643935	+	0.000	0.000	Merged-chr15-91644070-43
NR27935--MA1107.1.KLF9	chr2	128392471	128392483	+	0.000	0.000	Merged-chr2-128392502-21
NR41489--MA0599.1.KLF5	chr6	120206733	120206742	+	0.000	0.000	Merged-chr6-120206801-39
NR49499--MA0039.3.KLF4	chr9	43242635	43242645	+	0.000	0.000	Merged-chr9-43242516-24
NR48460--MA0599.1.KLF5	chr8	119569906	119569915	-	0.000	0.000	Merged-chr8-119570093-35
NR1269--MA0493.1.Klf1	chr1	106515685	106515695	+	0.000	0.000	Merged-chr1-106515798-55
NR16703--MA1107.1.KLF9	chr15	58750335	58750347	+	0.000	0.000	Merged-chr15-58750240-28
NR35496--MA0599.1.KLF5	chr4	150087365	150087374	-	0.000	0.000	Merged-chr4-150087480-81
NR42471--MA0493.1.Klf1	chr7	4948750	4948760	-	0.000	0.000	Merged-chr7-4948568-26
NR7182--MA0599.1.KLF5	chr11	54063288	54063297	-	0.000	0.000	Merged-chr11-54063198-57
NR27990--MA0599.1.KLF5	chr2	131145814	131145823	-	0.000	0.000	Merged-chr2-131145703-8
NR40821--MA0742.1.Klf12	chr6	88782991	88783005	+	0.000	0.000	Merged-chr6-88783083-54
NR34089--MA0741.1.KLF16	chr4	120287786	120287796	-	0.000	0.000	Merged-chr4-120287807-68
NR8477--MA0740.1.KLF14	chr11	88864589	88864602	+	0.000	0.000	Merged-chr11-88864546-48
NR41491--MA0741.1.KLF16	chr6	120206738	120206748	+	0.000	0.000	Merged-chr6-120206801-39
