#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR2154--MA0482.1.Gata4	chr12	118255859	118255869	-	0.000	0.000	Merged-chr12-118255780-45
NR3912--MA0766.1.GATA5	chr17	50136229	50136236	-	0.000	0.000	Merged-chr17-50136209-46
NR4754--MA1104.1.GATA6	chr2	31186087	31186099	-	0.000	0.000	Merged-chr2-31186156-11
NR1029--MA1104.1.GATA6	chr10	70133408	70133420	-	0.000	0.000	Merged-chr10-70133310-29
NR6497--MA0035.3.Gata1	chr4	145312626	145312636	-	0.000	0.000	Merged-chr4-145312696-44
NR8357--MA0766.1.GATA5	chr7	140947106	140947113	-	0.000	0.000	Merged-chr7-140947277-49
NR8153--MA0482.1.Gata4	chr7	102064014	102064024	+	0.000	0.000	Merged-chr7-102063956-5
NR7254--MA0037.3.GATA3	chr6	32796207	32796214	+	0.000	0.000	Merged-chr6-32796337-46
NR6625--MA0035.3.Gata1	chr5	28043793	28043803	+	0.000	0.000	Merged-chr5-28043807-7
NR6490--MA1104.1.GATA6	chr4	145263888	145263900	+	0.000	0.000	Merged-chr4-145263821-10
NR6463--MA0035.3.Gata1	chr4	134047865	134047875	-	0.000	0.000	Merged-chr4-134047792-28
NR2054--MA1104.1.GATA6	chr12	98247085	98247097	-	0.000	0.000	Merged-chr12-98247130-40
NR7711--MA0036.3.GATA2	chr6	129997693	129997703	+	0.000	0.000	Merged-chr6-129997694-33
NR8217--MA0036.3.GATA2	chr7	117406493	117406503	-	0.000	0.000	Merged-chr7-117406595-16
NR1605--MA0766.1.GATA5	chr11	97246705	97246712	-	0.000	0.000	Merged-chr11-97246717-13
NR3764--MA0037.3.GATA3	chr17	12165548	12165555	-	0.000	0.000	Merged-chr17-12165459-54
NR7724--MA0036.3.GATA2	chr6	130312044	130312054	+	0.000	0.000	Merged-chr6-130312055-26
NR4332--MA1104.1.GATA6	chr18	67249033	67249045	+	0.000	0.000	Merged-chr18-67248991-53
NR7613--MA0037.3.GATA3	chr6	108607018	108607025	-	0.000	0.000	Merged-chr6-108607013-11
NR4195--MA0766.1.GATA5	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR6075--MA0035.3.Gata1	chr4	10770162	10770172	-	0.000	0.000	Merged-chr4-10770192-53
NR1770--MA0766.1.GATA5	chr11	119159994	119160001	+	0.000	0.000	Merged-chr11-119159988-24
NR5744--MA0035.3.Gata1	chr3	115729286	115729296	+	0.000	0.000	Merged-chr3-115729400-55
NR2155--MA1104.1.GATA6	chr12	118255859	118255871	+	0.000	0.000	Merged-chr12-118255780-45
NR8276--MA0140.2.GATA1::TAL1	chr7	128119757	128119774	-	0.000	0.000	Merged-chr7-128119873-66
NR7727--MA0140.2.GATA1::TAL1	chr6	130312046	130312063	+	0.000	0.000	Merged-chr6-130312055-26
NR2489--MA0035.3.Gata1	chr13	93764784	93764794	+	0.000	0.000	Merged-chr13-93764810-22
NR5494--MA0036.3.GATA2	chr3	52458740	52458750	+	0.000	0.000	Merged-chr3-52458640-68
NR3891--MA0482.1.Gata4	chr17	44557328	44557338	+	0.000	0.000	Merged-chr17-44557338-45
NR6461--MA1104.1.GATA6	chr4	134047864	134047876	+	0.000	0.000	Merged-chr4-134047792-28
NR5903--MA0766.1.GATA5	chr3	136742960	136742967	-	0.000	0.000	Merged-chr3-136742959-57
NR8772--MA0140.2.GATA1::TAL1	chr8	127973606	127973623	+	0.000	0.000	Merged-chr8-127973425-20
NR1491--MA0766.1.GATA5	chr11	64019418	64019425	-	0.000	0.000	Merged-chr11-64019417-11
NR2359--MA0035.3.Gata1	chr13	74490193	74490203	+	0.000	0.000	Merged-chr13-74490220-4
NR8154--MA1104.1.GATA6	chr7	102064012	102064024	-	0.000	0.000	Merged-chr7-102063956-5
NR3913--MA0035.3.Gata1	chr17	50136228	50136238	+	0.000	0.000	Merged-chr17-50136209-46
NR8658--MA0036.3.GATA2	chr8	111955417	111955427	+	0.000	0.000	Merged-chr8-111955328-48
NR3697--MA0036.3.GATA2	chr16	91388008	91388018	-	0.000	0.000	Merged-chr16-91387965-13
NR7718--MA0766.1.GATA5	chr6	130102978	130102985	-	0.000	0.000	Merged-chr6-130103023-31
NR6569--MA0035.3.Gata1	chr5	8374461	8374471	-	0.000	0.000	Merged-chr5-8374526-17
NR3140--MA0036.3.GATA2	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR7852--MA0035.3.Gata1	chr6	146434325	146434335	-	0.000	0.000	Merged-chr6-146434496-35
NR8358--MA0035.3.Gata1	chr7	140947105	140947115	+	0.000	0.000	Merged-chr7-140947277-49
NR8927--MA0037.3.GATA3	chr9	63785710	63785717	-	0.000	0.000	Merged-chr9-63785726-16
NR8018--MA0036.3.GATA2	chr7	66196716	66196726	-	0.000	0.000	Merged-chr7-66196712-1
NR4116--MA0482.1.Gata4	chr18	4296071	4296081	+	0.000	0.000	Merged-chr18-4296046-21
NR7355--MA0035.3.Gata1	chr6	58881140	58881150	-	0.000	0.000	Merged-chr6-58880983-47
NR1767--MA0766.1.GATA5	chr11	118200209	118200216	+	0.000	0.000	Merged-chr11-118200400-19
NR7626--MA0035.3.Gata1	chr6	108780028	108780038	-	0.000	0.000	Merged-chr6-108780216-16
NR7777--MA0036.3.GATA2	chr6	136465297	136465307	-	0.000	0.000	Merged-chr6-136465215-11
NR3285--MA0766.1.GATA5	chr15	62240282	62240289	+	0.000	0.000	Merged-chr15-62240202-33
NR1027--MA0037.3.GATA3	chr10	70133410	70133417	-	0.000	0.000	Merged-chr10-70133310-29
NR7326--MA0140.2.GATA1::TAL1	chr6	54807621	54807638	-	0.000	0.000	Merged-chr6-54807598-18
NR4196--MA0035.3.Gata1	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR2989--MA0037.3.GATA3	chr14	78687948	78687955	-	0.000	0.000	Merged-chr14-78687892-42
NR8104--MA1104.1.GATA6	chr7	90007378	90007390	+	0.000	0.000	Merged-chr7-90007418-46
