#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_dn.bed
NR11011--MA0740.1.KLF14	chr12	4208867	4208880	-	0.000	0.000	Merged-chr12-4208926-20
NR42507--MA0741.1.KLF16	chr5	122987507	122987517	+	0.000	0.000	Merged-chr5-122987462-4
NR47237--MA0039.3.KLF4	chr6	145249540	145249550	-	0.000	0.000	Merged-chr6-145249454-6
NR15426--MA0657.1.KLF13	chr13	113549197	113549214	+	0.000	0.000	Merged-chr13-113549207-25
NR49869--MA0039.3.KLF4	chr7	101466456	101466466	-	0.000	0.000	Merged-chr7-101466620-78
NR41845--MA0493.1.Klf1	chr5	112239686	112239696	-	0.000	0.000	Merged-chr5-112239781-12
NR43712--MA0599.1.KLF5	chr5	146655616	146655625	-	0.000	0.000	Merged-chr5-146655552-37
NR41858--MA1107.1.KLF9	chr5	112239789	112239801	-	0.000	0.000	Merged-chr5-112239781-12
NR55376--MA0599.1.KLF5	chr9	61754104	61754113	-	0.000	0.000	Merged-chr9-61753912-30
NR50449--MA0039.3.KLF4	chr7	125620209	125620219	+	0.000	0.000	Merged-chr7-125620287-12
NR15428--MA0741.1.KLF16	chr13	113549199	113549209	+	0.000	0.000	Merged-chr13-113549207-25
NR6529--MA0493.1.Klf1	chr10	111562799	111562809	+	0.000	0.000	Merged-chr10-111562842-26
NR17613--MA0493.1.Klf1	chr14	118838903	118838913	-	0.000	0.000	Merged-chr14-118838804-5
NR14935--MA0599.1.KLF5	chr13	97442319	97442328	+	0.000	0.000	Merged-chr13-97442585-64
NR55384--MA1107.1.KLF9	chr9	61779365	61779377	+	0.000	0.000	Merged-chr9-61779248-32
NR8696--MA0742.1.Klf12	chr11	70622581	70622595	-	0.000	0.000	Merged-chr11-70622499-26
NR3560--MA0599.1.KLF5	chr1	184064447	184064456	+	0.000	0.000	Merged-chr1-184064517-33
NR27591--MA0740.1.KLF14	chr19	43809534	43809547	+	0.000	0.000	Merged-chr19-43809499-23
NR15366--MA1107.1.KLF9	chr13	112289584	112289596	-	0.000	0.000	Merged-chr13-112289570-28
NR46208--MA0599.1.KLF5	chr6	119199116	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR27367--MA0599.1.KLF5	chr19	37333675	37333684	-	0.000	0.000	Merged-chr19-37333490-26
NR3562--MA0741.1.KLF16	chr1	184064441	184064451	+	0.000	0.000	Merged-chr1-184064517-33
NR46212--MA0493.1.Klf1	chr6	119199115	119199125	+	0.000	0.000	Merged-chr6-119199024-52
NR49871--MA0741.1.KLF16	chr7	101466453	101466463	-	0.000	0.000	Merged-chr7-101466620-78
NR44082--MA0599.1.KLF5	chr6	8648813	8648822	+	0.000	0.000	Merged-chr6-8648625-101
NR27362--MA0493.1.Klf1	chr19	37110671	37110681	+	0.000	0.000	Merged-chr19-37110576-17
NR48870--MA0740.1.KLF14	chr7	45917009	45917022	-	0.000	0.000	Merged-chr7-45916816-45
NR39521--MA0741.1.KLF16	chr4	150894786	150894796	+	0.000	0.000	Merged-chr4-150894695-19
NR56210--MA0741.1.KLF16	chr9	94607624	94607634	-	0.000	0.000	Merged-chr9-94607543-65
NR27592--MA0657.1.KLF13	chr19	43809533	43809550	+	0.000	0.000	Merged-chr19-43809499-23
NR47240--MA0599.1.KLF5	chr6	145249631	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR23012--MA0493.1.Klf1	chr17	31326300	31326310	-	0.000	0.000	Merged-chr17-31326302-35
NR47236--MA0599.1.KLF5	chr6	145249542	145249551	-	0.000	0.000	Merged-chr6-145249454-6
NR10732--MA0039.3.KLF4	chr11	118035184	118035194	-	0.000	0.000	Merged-chr11-118035350-21
NR6714--MA0493.1.Klf1	chr10	117969955	117969965	-	0.000	0.000	Merged-chr10-117970017-9
NR49868--MA0599.1.KLF5	chr7	101466458	101466467	-	0.000	0.000	Merged-chr7-101466620-78
NR6530--MA1107.1.KLF9	chr10	111562799	111562811	+	0.000	0.000	Merged-chr10-111562842-26
NR8695--MA0740.1.KLF14	chr11	70622582	70622595	-	0.000	0.000	Merged-chr11-70622499-26
NR41839--MA0599.1.KLF5	chr5	112239686	112239695	-	0.000	0.000	Merged-chr5-112239781-12
NR16--MA0493.1.Klf1	chr1	6467059	6467069	-	0.000	0.000	Merged-chr1-6467226-38
NR14355--MA0599.1.KLF5	chr13	63639903	63639912	-	0.000	0.000	Merged-chr13-63639916-9
NR41847--MA1107.1.KLF9	chr5	112239684	112239696	-	0.000	0.000	Merged-chr5-112239781-12
NR41842--MA0039.3.KLF4	chr5	112239690	112239700	-	0.000	0.000	Merged-chr5-112239781-12
NR9469--MA1107.1.KLF9	chr11	94998376	94998388	-	0.000	0.000	Merged-chr11-94998178-21
NR16690--MA0741.1.KLF16	chr14	64628299	64628309	+	0.000	0.000	Merged-chr14-64628307-21
NR42504--MA0599.1.KLF5	chr5	122987505	122987514	+	0.000	0.000	Merged-chr5-122987462-4
NR9482--MA0039.3.KLF4	chr11	95356944	95356954	+	0.000	0.000	Merged-chr11-95356897-59
NR56209--MA0599.1.KLF5	chr9	94607631	94607640	-	0.000	0.000	Merged-chr9-94607543-65
NR664--MA1107.1.KLF9	chr1	55489578	55489590	+	0.000	0.000	Merged-chr1-55489612-12
NR46218--MA0741.1.KLF16	chr6	119217776	119217786	+	0.000	0.000	Merged-chr6-119217771-9
NR46989--MA0599.1.KLF5	chr6	140466175	140466184	-	0.000	0.000	Merged-chr6-140466408-37
NR4136--MA0039.3.KLF4	chr10	8415517	8415527	-	0.000	0.000	Merged-chr10-8415419-33
NR15427--MA0742.1.Klf12	chr13	113549198	113549212	+	0.000	0.000	Merged-chr13-113549207-25
NR50937--MA0599.1.KLF5	chr7	136164719	136164728	+	0.000	0.000	Merged-chr7-136164647-23
NR16691--MA1107.1.KLF9	chr14	64628281	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR15261--MA1107.1.KLF9	chr13	109239169	109239181	-	0.000	0.000	Merged-chr13-109239401-35
NR10731--MA0599.1.KLF5	chr11	118035186	118035195	-	0.000	0.000	Merged-chr11-118035350-21
NR5725--MA0599.1.KLF5	chr10	81401934	81401943	-	0.000	0.000	Merged-chr10-81401925-26
NR5613--MA0493.1.Klf1	chr10	80668811	80668821	+	0.000	0.000	Merged-chr10-80668783-8
NR27593--MA0742.1.Klf12	chr19	43809534	43809548	+	0.000	0.000	Merged-chr19-43809499-23
NR8207--MA0493.1.Klf1	chr11	58096413	58096423	+	0.000	0.000	Merged-chr11-58096378-33
NR21197--MA0741.1.KLF16	chr16	57176554	57176564	-	0.000	0.000	Merged-chr16-57176339-30
NR9481--MA0599.1.KLF5	chr11	95356929	95356938	+	0.000	0.000	Merged-chr11-95356897-59
NR21422--MA0493.1.Klf1	chr16	76357373	76357383	+	0.000	0.000	Merged-chr16-76357413-27
NR9468--MA0741.1.KLF16	chr11	94998377	94998387	-	0.000	0.000	Merged-chr11-94998178-21
NR39136--MA0741.1.KLF16	chr4	141425778	141425788	+	0.000	0.000	Merged-chr4-141425823-59
NR5010--MA0599.1.KLF5	chr10	68137567	68137576	-	0.000	0.000	Merged-chr10-68137569-23
NR56295--MA0741.1.KLF16	chr9	96765506	96765516	-	0.000	0.000	Merged-chr9-96765649-47
NR54157--MA0599.1.KLF5	chr8	124046088	124046097	-	0.000	0.000	Merged-chr8-124045987-6
NR39522--MA1107.1.KLF9	chr4	150894771	150894783	+	0.000	0.000	Merged-chr4-150894695-19
NR47241--MA0741.1.KLF16	chr6	145249630	145249640	-	0.000	0.000	Merged-chr6-145249454-6
NR41846--MA0493.1.Klf1	chr5	112239701	112239711	-	0.000	0.000	Merged-chr5-112239781-12
NR15429--MA1107.1.KLF9	chr13	113549198	113549210	+	0.000	0.000	Merged-chr13-113549207-25
NR15424--MA0039.3.KLF4	chr13	113549168	113549178	+	0.000	0.000	Merged-chr13-113549207-25
NR41854--MA0039.3.KLF4	chr5	112239780	112239790	-	0.000	0.000	Merged-chr5-112239781-12
NR5145--MA0599.1.KLF5	chr10	75536275	75536284	+	0.000	0.000	Merged-chr10-75536310-39
NR663--MA0493.1.Klf1	chr1	55489578	55489588	+	0.000	0.000	Merged-chr1-55489612-12
NR38455--MA1107.1.KLF9	chr4	132775197	132775209	-	0.000	0.000	Merged-chr4-132775105-24
NR46990--MA0039.3.KLF4	chr6	140466173	140466183	-	0.000	0.000	Merged-chr6-140466408-37
NR41859--MA0039.3.KLF4	chr5	112239855	112239865	-	0.000	0.000	Merged-chr5-112239781-12
NR53998--MA1107.1.KLF9	chr8	122430281	122430293	-	0.000	0.000	Merged-chr8-122430402-7
NR55377--MA0493.1.Klf1	chr9	61754104	61754114	-	0.000	0.000	Merged-chr9-61753912-30
NR46992--MA0741.1.KLF16	chr6	140466174	140466184	-	0.000	0.000	Merged-chr6-140466408-37
NR46209--MA0599.1.KLF5	chr6	119199121	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR46213--MA0493.1.Klf1	chr6	119199120	119199130	+	0.000	0.000	Merged-chr6-119199024-52
NR39899--MA0039.3.KLF4	chr5	5420286	5420296	+	0.000	0.000	Merged-chr5-5420247-39
NR3561--MA0493.1.Klf1	chr1	184064446	184064456	+	0.000	0.000	Merged-chr1-184064517-33
NR27596--MA0493.1.Klf1	chr19	43809534	43809544	+	0.000	0.000	Merged-chr19-43809499-23
NR5615--MA1107.1.KLF9	chr10	80668824	80668836	+	0.000	0.000	Merged-chr10-80668783-8
NR27368--MA0493.1.Klf1	chr19	37333675	37333685	-	0.000	0.000	Merged-chr19-37333490-26
NR23013--MA0493.1.Klf1	chr17	31326305	31326315	-	0.000	0.000	Merged-chr17-31326302-35
NR6715--MA0493.1.Klf1	chr10	117969969	117969979	-	0.000	0.000	Merged-chr10-117970017-9
NR5675--MA0599.1.KLF5	chr10	81194523	81194532	+	0.000	0.000	Merged-chr10-81194350-49
NR41853--MA0599.1.KLF5	chr5	112239791	112239800	-	0.000	0.000	Merged-chr5-112239781-12
NR55767--MA0039.3.KLF4	chr9	73068338	73068348	-	0.000	0.000	Merged-chr9-73068515-27
NR17--MA0493.1.Klf1	chr1	6467070	6467080	-	0.000	0.000	Merged-chr1-6467226-38
NR38454--MA0599.1.KLF5	chr4	132771916	132771925	+	0.000	0.000	Merged-chr4-132771976-11
NR41848--MA1107.1.KLF9	chr5	112239690	112239702	-	0.000	0.000	Merged-chr5-112239781-12
NR41843--MA0039.3.KLF4	chr5	112239699	112239709	-	0.000	0.000	Merged-chr5-112239781-12
NR42505--MA0599.1.KLF5	chr5	122987511	122987520	+	0.000	0.000	Merged-chr5-122987462-4
NR6265--MA0741.1.KLF16	chr10	96408139	96408149	+	0.000	0.000	Merged-chr10-96408012-53
NR39898--MA0599.1.KLF5	chr5	5420285	5420294	+	0.000	0.000	Merged-chr5-5420247-39
NR5676--MA0741.1.KLF16	chr10	81194494	81194504	+	0.000	0.000	Merged-chr10-81194350-49
NR55916--MA1107.1.KLF9	chr9	80266691	80266703	-	0.000	0.000	Merged-chr9-80266579-55
NR2781--MA0039.3.KLF4	chr1	162565218	162565228	+	0.000	0.000	Merged-chr1-162565187-22
NR43715--MA1107.1.KLF9	chr5	146655614	146655626	-	0.000	0.000	Merged-chr5-146655552-37
NR8208--MA0741.1.KLF16	chr11	58096414	58096424	+	0.000	0.000	Merged-chr11-58096378-33
NR5147--MA1107.1.KLF9	chr10	75536274	75536286	+	0.000	0.000	Merged-chr10-75536310-39
NR39520--MA0741.1.KLF16	chr4	150894772	150894782	+	0.000	0.000	Merged-chr4-150894695-19
NR55383--MA0741.1.KLF16	chr9	61779366	61779376	+	0.000	0.000	Merged-chr9-61779248-32
NR27598--MA1107.1.KLF9	chr19	43809534	43809546	+	0.000	0.000	Merged-chr19-43809499-23
NR16689--MA0493.1.Klf1	chr14	64628283	64628293	-	0.000	0.000	Merged-chr14-64628307-21
NR53586--MA0599.1.KLF5	chr8	111720414	111720423	+	0.000	0.000	Merged-chr8-111720342-23
NR23015--MA1107.1.KLF9	chr17	31326298	31326310	-	0.000	0.000	Merged-chr17-31326302-35
NR23014--MA0741.1.KLF16	chr17	31326299	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR6283--MA0493.1.Klf1	chr10	96664251	96664261	-	0.000	0.000	Merged-chr10-96664143-52
NR5614--MA0493.1.Klf1	chr10	80668824	80668834	+	0.000	0.000	Merged-chr10-80668783-8
NR14890--MA0493.1.Klf1	chr13	95524226	95524236	+	0.000	0.000	Merged-chr13-95524264-2
NR10736--MA1107.1.KLF9	chr11	118035286	118035298	-	0.000	0.000	Merged-chr11-118035350-21
NR6712--MA0039.3.KLF4	chr10	117969953	117969963	-	0.000	0.000	Merged-chr10-117970017-9
NR47239--MA1107.1.KLF9	chr6	145249540	145249552	-	0.000	0.000	Merged-chr6-145249454-6
NR13921--MA1107.1.KLF9	chr13	45455939	45455951	+	0.000	0.000	Merged-chr13-45455779-40
NR41841--MA0039.3.KLF4	chr5	112239684	112239694	-	0.000	0.000	Merged-chr5-112239781-12
NR2780--MA0599.1.KLF5	chr1	162565217	162565226	+	0.000	0.000	Merged-chr1-162565187-22
NR46988--MA0742.1.Klf12	chr6	140466171	140466185	-	0.000	0.000	Merged-chr6-140466408-37
NR37349--MA0599.1.KLF5	chr4	97871746	97871755	+	0.000	0.000	Merged-chr4-97871840-30
NR33646--MA0039.3.KLF4	chr3	79504657	79504667	+	0.000	0.000	Merged-chr3-79504650-9
NR53753--MA0599.1.KLF5	chr8	116952605	116952614	-	0.000	0.000	Merged-chr8-116952526-34
NR40396--MA0741.1.KLF16	chr5	35786170	35786180	+	0.000	0.000	Merged-chr5-35786047-15
NR41855--MA0039.3.KLF4	chr5	112239789	112239799	-	0.000	0.000	Merged-chr5-112239781-12
NR55382--MA0493.1.Klf1	chr9	61779365	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR55381--MA0039.3.KLF4	chr9	61779367	61779377	+	0.000	0.000	Merged-chr9-61779248-32
NR10166--MA0599.1.KLF5	chr11	108039261	108039270	-	0.000	0.000	Merged-chr11-108039286-20
NR5146--MA0493.1.Klf1	chr10	75536274	75536284	+	0.000	0.000	Merged-chr10-75536310-39
NR39900--MA1107.1.KLF9	chr5	5420284	5420296	+	0.000	0.000	Merged-chr5-5420247-39
NR19299--MA0599.1.KLF5	chr15	81514315	81514324	-	0.000	0.000	Merged-chr15-81514359-43
NR46214--MA0493.1.Klf1	chr6	119199125	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR39257--MA0599.1.KLF5	chr4	145305931	145305940	-	0.000	0.000	Merged-chr4-145306183-45
NR6285--MA1107.1.KLF9	chr10	96664249	96664261	-	0.000	0.000	Merged-chr10-96664143-52
NR10734--MA1107.1.KLF9	chr11	118035184	118035196	-	0.000	0.000	Merged-chr11-118035350-21
NR41840--MA0599.1.KLF5	chr5	112239701	112239710	-	0.000	0.000	Merged-chr5-112239781-12
NR15425--MA0740.1.KLF14	chr13	113549198	113549211	+	0.000	0.000	Merged-chr13-113549207-25
NR33645--MA0599.1.KLF5	chr3	79504656	79504665	+	0.000	0.000	Merged-chr3-79504650-9
NR10735--MA0493.1.Klf1	chr11	118035288	118035298	-	0.000	0.000	Merged-chr11-118035350-21
NR14343--MA0599.1.KLF5	chr13	63541775	63541784	+	0.000	0.000	Merged-chr13-63541673-31
NR4586--MA0599.1.KLF5	chr10	42838839	42838848	-	0.000	0.000	Merged-chr10-42838902-52
NR5674--MA0740.1.KLF14	chr10	81194493	81194506	+	0.000	0.000	Merged-chr10-81194350-49
NR47238--MA0493.1.Klf1	chr6	145249542	145249552	-	0.000	0.000	Merged-chr6-145249454-6
NR13920--MA0493.1.Klf1	chr13	45455939	45455949	+	0.000	0.000	Merged-chr13-45455779-40
NR41849--MA1107.1.KLF9	chr5	112239699	112239711	-	0.000	0.000	Merged-chr5-112239781-12
NR41844--MA0039.3.KLF4	chr5	112239705	112239715	-	0.000	0.000	Merged-chr5-112239781-12
NR4138--MA1107.1.KLF9	chr10	8415517	8415529	-	0.000	0.000	Merged-chr10-8415419-33
NR26794--MA0039.3.KLF4	chr19	7118091	7118101	+	0.000	0.000	Merged-chr19-7118010-10
NR6528--MA0039.3.KLF4	chr10	111562801	111562811	+	0.000	0.000	Merged-chr10-111562842-26
NR17612--MA0039.3.KLF4	chr14	118838901	118838911	-	0.000	0.000	Merged-chr14-118838804-5
NR1786--MA0039.3.KLF4	chr1	128366550	128366560	-	0.000	0.000	Merged-chr1-128366514-8
NR27370--MA1107.1.KLF9	chr19	37333673	37333685	-	0.000	0.000	Merged-chr19-37333490-26
NR35683--MA0599.1.KLF5	chr3	152209704	152209713	-	0.000	0.000	Merged-chr3-152209810-2
NR48871--MA0599.1.KLF5	chr7	45917012	45917021	-	0.000	0.000	Merged-chr7-45916816-45
NR20866--MA0599.1.KLF5	chr16	35696279	35696288	-	0.000	0.000	Merged-chr16-35696360-41
NR3564--MA1107.1.KLF9	chr1	184064446	184064458	+	0.000	0.000	Merged-chr1-184064517-33
NR10733--MA0493.1.Klf1	chr11	118035186	118035196	-	0.000	0.000	Merged-chr11-118035350-21
NR6713--MA0039.3.KLF4	chr10	117969967	117969977	-	0.000	0.000	Merged-chr10-117970017-9
NR3079--MA0742.1.Klf12	chr1	170978679	170978693	+	0.000	0.000	Merged-chr1-170978852-11
NR48873--MA0741.1.KLF16	chr7	45917011	45917021	-	0.000	0.000	Merged-chr7-45916816-45
NR6527--MA0599.1.KLF5	chr10	111562800	111562809	+	0.000	0.000	Merged-chr10-111562842-26
NR17611--MA0599.1.KLF5	chr14	118838903	118838912	-	0.000	0.000	Merged-chr14-118838804-5
NR41860--MA1107.1.KLF9	chr5	112239855	112239867	-	0.000	0.000	Merged-chr5-112239781-12
NR39518--MA0741.1.KLF16	chr4	150894754	150894764	+	0.000	0.000	Merged-chr4-150894695-19
NR41851--MA0039.3.KLF4	chr5	112239765	112239775	-	0.000	0.000	Merged-chr5-112239781-12
NR6264--MA0741.1.KLF16	chr10	96408138	96408148	+	0.000	0.000	Merged-chr10-96408012-53
NR9483--MA0493.1.Klf1	chr11	95356928	95356938	+	0.000	0.000	Merged-chr11-95356897-59
NR6525--MA0657.1.KLF13	chr10	111562798	111562815	+	0.000	0.000	Merged-chr10-111562842-26
NR4137--MA0493.1.Klf1	chr10	8415519	8415529	-	0.000	0.000	Merged-chr10-8415419-33
NR46210--MA0599.1.KLF5	chr6	119199126	119199135	+	0.000	0.000	Merged-chr6-119199024-52
NR50940--MA1107.1.KLF9	chr7	136164718	136164730	+	0.000	0.000	Merged-chr7-136164647-23
NR15262--MA0599.1.KLF5	chr13	109239466	109239475	+	0.000	0.000	Merged-chr13-109239401-35
NR10011--MA0740.1.KLF14	chr11	103382151	103382164	+	0.000	0.000	Merged-chr11-103382133-47
NR57316--MA1107.1.KLF9	chr9	120057134	120057146	-	0.000	0.000	Merged-chr9-120057282-6
NR15256--MA0741.1.KLF16	chr13	109239170	109239180	-	0.000	0.000	Merged-chr13-109239401-35
NR23010--MA0599.1.KLF5	chr17	31326300	31326309	-	0.000	0.000	Merged-chr17-31326302-35
NR11270--MA0599.1.KLF5	chr12	25211592	25211601	+	0.000	0.000	Merged-chr12-25211568-13
NR14887--MA0740.1.KLF14	chr13	95524215	95524228	+	0.000	0.000	Merged-chr13-95524264-2
NR3078--MA0740.1.KLF14	chr1	170978679	170978692	+	0.000	0.000	Merged-chr1-170978852-11
NR15118--MA0039.3.KLF4	chr13	104897082	104897092	+	0.000	0.000	Merged-chr13-104897077-11
NR46215--MA0493.1.Klf1	chr6	119199130	119199140	+	0.000	0.000	Merged-chr6-119199024-52
NR53999--MA0741.1.KLF16	chr8	122430372	122430382	+	0.000	0.000	Merged-chr8-122430402-7
NR37974--MA0741.1.KLF16	chr4	119947767	119947777	-	0.000	0.000	Merged-chr4-119947761-47
NR46219--MA1107.1.KLF9	chr6	119217775	119217787	+	0.000	0.000	Merged-chr6-119217771-9
NR17610--MA0742.1.Klf12	chr14	118838899	118838913	-	0.000	0.000	Merged-chr14-118838804-5
NR49870--MA0493.1.Klf1	chr7	101466458	101466468	-	0.000	0.000	Merged-chr7-101466620-78
NR23065--MA0599.1.KLF5	chr17	33550436	33550445	+	0.000	0.000	Merged-chr17-33550477-13
NR39258--MA0493.1.Klf1	chr4	145305931	145305941	-	0.000	0.000	Merged-chr4-145306183-45
NR10730--MA0742.1.Klf12	chr11	118035182	118035196	-	0.000	0.000	Merged-chr11-118035350-21
NR55769--MA1107.1.KLF9	chr9	73068338	73068350	-	0.000	0.000	Merged-chr9-73068515-27
NR27597--MA0741.1.KLF16	chr19	43809535	43809545	+	0.000	0.000	Merged-chr19-43809499-23
NR56958--MA0493.1.Klf1	chr9	114016562	114016572	-	0.000	0.000	Merged-chr9-114016465-30
NR46216--MA0741.1.KLF16	chr6	119199131	119199141	+	0.000	0.000	Merged-chr6-119199024-52
NR26795--MA1107.1.KLF9	chr19	7118089	7118101	+	0.000	0.000	Merged-chr19-7118010-10
NR42508--MA0741.1.KLF16	chr5	122987511	122987521	+	0.000	0.000	Merged-chr5-122987462-4
NR50939--MA0741.1.KLF16	chr7	136164719	136164729	+	0.000	0.000	Merged-chr7-136164647-23
NR39519--MA0599.1.KLF5	chr4	150894786	150894795	+	0.000	0.000	Merged-chr4-150894695-19
NR15251--MA0599.1.KLF5	chr13	109239171	109239180	-	0.000	0.000	Merged-chr13-109239401-35
NR14891--MA0741.1.KLF16	chr13	95524216	95524226	+	0.000	0.000	Merged-chr13-95524264-2
NR9467--MA0039.3.KLF4	chr11	94998376	94998386	-	0.000	0.000	Merged-chr11-94998178-21
NR42510--MA1107.1.KLF9	chr5	122987510	122987522	+	0.000	0.000	Merged-chr5-122987462-4
NR3081--MA0493.1.Klf1	chr1	170978679	170978689	+	0.000	0.000	Merged-chr1-170978852-11
NR46991--MA0493.1.Klf1	chr6	140466175	140466185	-	0.000	0.000	Merged-chr6-140466408-37
NR2783--MA1107.1.KLF9	chr1	162565216	162565228	+	0.000	0.000	Merged-chr1-162565187-22
