#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_dn.bed
NR1375--MA0508.2.PRDM1	chr6	53704599	53704608	+	0.000	0.000	Merged-chr6-53704558-10
NR722--MA0508.2.PRDM1	chr16	92443872	92443881	-	0.000	0.000	Merged-chr16-92443749-37
NR103--MA0508.2.PRDM1	chr1	161487214	161487223	+	0.000	0.000	Merged-chr1-161487288-6
NR1367--MA0508.2.PRDM1	chr6	41527561	41527570	+	0.000	0.000	Merged-chr6-41527380-17
NR945--MA0508.2.PRDM1	chr2	61484073	61484082	-	0.000	0.000	Merged-chr2-61484018-22
NR1761--MA0508.2.PRDM1	chrX	166718273	166718282	-	0.000	0.000	Merged-chrX-166718260-20
NR889--MA0508.2.PRDM1	chr19	41031243	41031252	+	0.000	0.000	Merged-chr19-41031181-46
NR228--MA0508.2.PRDM1	chr10	118166243	118166252	+	0.000	0.000	Merged-chr10-118166257-15
NR268--MA0508.2.PRDM1	chr11	68270897	68270906	+	0.000	0.000	Merged-chr11-68271044-32
NR840--MA0508.2.PRDM1	chr18	80861842	80861851	-	0.000	0.000	Merged-chr18-80862030-12
NR138--MA0508.2.PRDM1	chr1	193146655	193146664	-	0.000	0.000	Merged-chr1-193146532-29
NR1342--MA0508.2.PRDM1	chr5	149017746	149017755	+	0.000	0.000	Merged-chr5-149017827-20
NR1042--MA0508.2.PRDM1	chr3	8718383	8718392	+	0.000	0.000	Merged-chr3-8718167-60
NR402--MA0508.2.PRDM1	chr12	110381461	110381470	-	0.000	0.000	Merged-chr12-110381552-59
NR1273--MA0508.2.PRDM1	chr5	43355258	43355267	+	0.000	0.000	Merged-chr5-43355421-55
NR1544--MA0508.2.PRDM1	chr7	113263266	113263275	+	0.000	0.000	Merged-chr7-113263148-32
NR1374--MA0508.2.PRDM1	chr6	52991365	52991374	+	0.000	0.000	Merged-chr6-52991289-8
NR320--MA0508.2.PRDM1	chr11	108923061	108923070	+	0.000	0.000	Merged-chr11-108922974-8
NR1637--MA0508.2.PRDM1	chr8	121898697	121898706	-	0.000	0.000	Merged-chr8-121898554-47
NR694--MA0508.2.PRDM1	chr16	50555063	50555072	-	0.000	0.000	Merged-chr16-50555141-20
NR16--MA0508.2.PRDM1	chr1	35580628	35580637	+	0.000	0.000	Merged-chr1-35580626-34
NR312--MA0508.2.PRDM1	chr11	103808525	103808534	-	0.000	0.000	Merged-chr11-103808730-15
NR1597--MA0508.2.PRDM1	chr8	53630825	53630834	-	0.000	0.000	Merged-chr8-53630787-29
NR1467--MA0508.2.PRDM1	chr6	145993207	145993216	-	0.000	0.000	Merged-chr6-145993129-56
NR718--MA0508.2.PRDM1	chr16	84982725	84982734	+	0.000	0.000	Merged-chr16-84982791-18
NR699--MA0508.2.PRDM1	chr16	52470507	52470516	+	0.000	0.000	Merged-chr16-52470408-42
NR1207--MA0508.2.PRDM1	chr4	118406247	118406256	+	0.000	0.000	Merged-chr4-118406334-12
NR235--MA0508.2.PRDM1	chr10	122194304	122194313	-	0.000	0.000	Merged-chr10-122194311-33
NR296--MA0508.2.PRDM1	chr11	88455717	88455726	+	0.000	0.000	Merged-chr11-88455545-42
NR1721--MA0508.2.PRDM1	chr9	114632418	114632427	+	0.000	0.000	Merged-chr9-114632456-28
NR368--MA0508.2.PRDM1	chr12	76385153	76385162	-	0.000	0.000	Merged-chr12-76385327-16
NR1463--MA0508.2.PRDM1	chr6	145285860	145285869	+	0.000	0.000	Merged-chr6-145285757-35
NR1333--MA0508.2.PRDM1	chr5	135703036	135703045	-	0.000	0.000	Merged-chr5-135702928-61
NR1054--MA0508.2.PRDM1	chr3	41032277	41032286	+	0.000	0.000	Merged-chr3-41032256-9
NR1577--MA0508.2.PRDM1	chr8	8440886	8440895	+	0.000	0.000	Merged-chr8-8440827-49
NR863--MA0508.2.PRDM1	chr19	16172897	16172906	-	0.000	0.000	Merged-chr19-16172957-13
