#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR9549--MA0599.1.KLF5	chr11	73094701	73094710	-	0.000	0.000	Merged-chr11-73094669-63
NR35588--MA1107.1.KLF9	chr3	84680266	84680278	-	0.000	0.000	Merged-chr3-84680282-50
NR41147--MA1107.1.KLF9	chr4	145046022	145046034	-	0.000	0.000	Merged-chr4-145045932-55
NR26074--MA0039.3.KLF4	chr17	88479189	88479199	-	0.000	0.000	Merged-chr17-88479234-18
NR600--MA0493.1.Klf1	chr1	52578381	52578391	+	0.000	0.000	Merged-chr1-52578518-39
NR43454--MA0741.1.KLF16	chr5	92967512	92967522	+	0.000	0.000	Merged-chr5-92967427-8
NR22826--MA0493.1.Klf1	chr16	91781396	91781406	-	0.000	0.000	Merged-chr16-91781524-1
NR36419--MA0493.1.Klf1	chr3	105825861	105825871	+	0.000	0.000	Merged-chr3-105825792-34
NR23960--MA0741.1.KLF16	chr17	28488304	28488314	+	0.000	0.000	Merged-chr17-28488439-21
NR19682--MA0599.1.KLF5	chr15	67158702	67158711	-	0.000	0.000	Merged-chr15-67158847-15
NR22531--MA0599.1.KLF5	chr16	75920944	75920953	+	0.000	0.000	Merged-chr16-75921068-56
NR19250--MA0741.1.KLF16	chr15	31357068	31357078	-	0.000	0.000	Merged-chr15-31357016-32
NR30610--MA0599.1.KLF5	chr2	34938758	34938767	-	0.000	0.000	Merged-chr2-34938971-69
NR33507--MA1107.1.KLF9	chr2	157147992	157148004	-	0.000	0.000	Merged-chr2-157147783-53
NR34035--MA0740.1.KLF14	chr2	167840166	167840179	-	0.000	0.000	Merged-chr2-167840232-36
NR51853--MA0039.3.KLF4	chr7	90355557	90355567	-	0.000	0.000	Merged-chr7-90355618-52
NR31597--MA0599.1.KLF5	chr2	79001497	79001506	+	0.000	0.000	Merged-chr2-79001531-21
NR31239--MA0599.1.KLF5	chr2	69917164	69917173	-	0.000	0.000	Merged-chr2-69917342-25
NR56300--MA1107.1.KLF9	chr8	115726941	115726953	-	0.000	0.000	Merged-chr8-115726918-55
NR9227--MA0599.1.KLF5	chr11	68442602	68442611	-	0.000	0.000	Merged-chr11-68442579-25
NR28081--MA0599.1.KLF5	chr19	6399170	6399179	+	0.000	0.000	Merged-chr19-6399338-114
NR9226--MA0742.1.Klf12	chr11	68442618	68442632	-	0.000	0.000	Merged-chr11-68442579-25
NR5426--MA1107.1.KLF9	chr10	66955487	66955499	+	0.000	0.000	Merged-chr10-66955647-19
NR37316--MA0740.1.KLF14	chr3	142281222	142281235	+	0.000	0.000	Merged-chr3-142281213-32
NR14675--MA1107.1.KLF9	chr13	30814621	30814633	-	0.000	0.000	Merged-chr13-30814551-15
NR12271--MA0039.3.KLF4	chr12	17511205	17511215	+	0.000	0.000	Merged-chr12-17511273-48
NR58270--MA0493.1.Klf1	chr9	64797331	64797341	+	0.000	0.000	Merged-chr9-64797561-46
NR35612--MA0599.1.KLF5	chr3	87266865	87266874	-	0.000	0.000	Merged-chr3-87266700-20
NR30166--MA1107.1.KLF9	chr2	26312942	26312954	+	0.000	0.000	Merged-chr2-26313010-11
NR18475--MA1107.1.KLF9	chr14	99266182	99266194	-	0.000	0.000	Merged-chr14-99266048-28
NR48571--MA0493.1.Klf1	chr6	120264385	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR15412--MA0741.1.KLF16	chr13	63189563	63189573	-	0.000	0.000	Merged-chr13-63189715-33
NR39526--MA0742.1.Klf12	chr4	107807959	107807973	-	0.000	0.000	Merged-chr4-107808045-10
NR35396--MA1107.1.KLF9	chr3	68784319	68784331	-	0.000	0.000	Merged-chr3-68784168-43
NR22880--MA0493.1.Klf1	chr16	93552856	93552866	+	0.000	0.000	Merged-chr16-93552984-42
NR53193--MA0599.1.KLF5	chr7	130369602	130369611	-	0.000	0.000	Merged-chr7-130369779-7
NR3778--MA0740.1.KLF14	chr1	184013532	184013545	-	0.000	0.000	Merged-chr1-184013369-24
NR45897--MA0742.1.Klf12	chr5	143975168	143975182	+	0.000	0.000	Merged-chr5-143975077-1
NR47276--MA0599.1.KLF5	chr6	67339548	67339557	+	0.000	0.000	Merged-chr6-67339720-32
NR59486--MA0599.1.KLF5	chr9	107551418	107551427	+	0.000	0.000	Merged-chr9-107551360-55
NR46941--MA0039.3.KLF4	chr6	50387745	50387755	+	0.000	0.000	Merged-chr6-50387910-30
NR14085--MA0742.1.Klf12	chr12	113059155	113059169	+	0.000	0.000	Merged-chr12-113059214-12
NR3148--MA1107.1.KLF9	chr1	167277283	167277295	+	0.000	0.000	Merged-chr1-167277158-16
NR59312--MA0741.1.KLF16	chr9	104269536	104269546	+	0.000	0.000	Merged-chr9-104269530-16
NR22535--MA0742.1.Klf12	chr16	75920988	75921002	-	0.000	0.000	Merged-chr16-75921068-56
NR33781--MA0493.1.Klf1	chr2	164828985	164828995	+	0.000	0.000	Merged-chr2-164829091-12
NR16080--MA0039.3.KLF4	chr13	95007619	95007629	-	0.000	0.000	Merged-chr13-95007446-38
NR56315--MA0741.1.KLF16	chr8	116645534	116645544	-	0.000	0.000	Merged-chr8-116645599-31
NR52949--MA0493.1.Klf1	chr7	126287777	126287787	-	0.000	0.000	Merged-chr7-126287696-12
NR29703--MA1107.1.KLF9	chr2	6309810	6309822	-	0.000	0.000	Merged-chr2-6309619-42
NR46478--MA0742.1.Klf12	chr6	28482893	28482907	-	0.000	0.000	Merged-chr6-28483013-10
NR44911--MA0599.1.KLF5	chr5	129192020	129192029	+	0.000	0.000	Merged-chr5-129191899-21
NR8855--MA0742.1.Klf12	chr11	55131273	55131287	+	0.000	0.000	Merged-chr11-55131266-10
NR3727--MA0599.1.KLF5	chr1	182383261	182383270	-	0.000	0.000	Merged-chr1-182383219-38
NR58879--MA0741.1.KLF16	chr9	85672426	85672436	-	0.000	0.000	Merged-chr9-85672342-1
NR1319--MA0599.1.KLF5	chr1	85680448	85680457	+	0.000	0.000	Merged-chr1-85680352-18
NR25361--MA0039.3.KLF4	chr17	71288395	71288405	+	0.000	0.000	Merged-chr17-71288308-17
NR25371--MA0493.1.Klf1	chr17	71681093	71681103	-	0.000	0.000	Merged-chr17-71681067-13
NR2393--MA0741.1.KLF16	chr1	138590403	138590413	+	0.000	0.000	Merged-chr1-138590602-27
NR35387--MA0039.3.KLF4	chr3	68784313	68784323	-	0.000	0.000	Merged-chr3-68784168-43
NR48374--MA1107.1.KLF9	chr6	115021461	115021473	+	0.000	0.000	Merged-chr6-115021349-12
NR29265--MA0493.1.Klf1	chr19	53421494	53421504	+	0.000	0.000	Merged-chr19-53421333-52
NR17829--MA1107.1.KLF9	chr14	61519044	61519056	-	0.000	0.000	Merged-chr14-61518892-20
NR56472--MA0599.1.KLF5	chr8	120701898	120701907	-	0.000	0.000	Merged-chr8-120702084-56
NR14242--MA0493.1.Klf1	chr12	118424115	118424125	-	0.000	0.000	Merged-chr12-118424167-25
NR26736--MA0741.1.KLF16	chr18	46917801	46917811	-	0.000	0.000	Merged-chr18-46917814-10
NR57995--MA1107.1.KLF9	chr9	57288761	57288773	-	0.000	0.000	Merged-chr9-57288731-24
NR11169--MA0740.1.KLF14	chr11	106536355	106536368	+	0.000	0.000	Merged-chr11-106536245-61
NR47075--MA0599.1.KLF5	chr6	54096504	54096513	+	0.000	0.000	Merged-chr6-54096523-11
NR30081--MA0039.3.KLF4	chr2	25148075	25148085	+	0.000	0.000	Merged-chr2-25148103-14
NR48935--MA0599.1.KLF5	chr6	131264072	131264081	-	0.000	0.000	Merged-chr6-131264117-18
NR47168--MA1107.1.KLF9	chr6	56879484	56879496	-	0.000	0.000	Merged-chr6-56879420-1
NR22040--MA0740.1.KLF14	chr16	36985751	36985764	-	0.000	0.000	Merged-chr16-36985776-57
NR18472--MA0740.1.KLF14	chr14	99266181	99266194	-	0.000	0.000	Merged-chr14-99266048-28
NR8853--MA1107.1.KLF9	chr11	55131242	55131254	+	0.000	0.000	Merged-chr11-55131266-10
NR47080--MA0741.1.KLF16	chr6	54096500	54096510	+	0.000	0.000	Merged-chr6-54096523-11
NR15364--MA0599.1.KLF5	chr13	59536662	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR10120--MA0493.1.Klf1	chr11	88131941	88131951	+	0.000	0.000	Merged-chr11-88132051-21
NR32285--MA0599.1.KLF5	chr2	117443002	117443011	+	0.000	0.000	Merged-chr2-117442936-10
NR28886--MA0741.1.KLF16	chr19	41330172	41330182	-	0.000	0.000	Merged-chr19-41330336-17
NR6669--MA0741.1.KLF16	chr10	94942839	94942849	+	0.000	0.000	Merged-chr10-94942923-6
NR15417--MA0741.1.KLF16	chr13	63189568	63189578	-	0.000	0.000	Merged-chr13-63189715-33
NR33254--MA0599.1.KLF5	chr2	150918853	150918862	+	0.000	0.000	Merged-chr2-150918832-31
NR11120--MA0741.1.KLF16	chr11	105488916	105488926	+	0.000	0.000	Merged-chr11-105488862-12
NR2643--MA0741.1.KLF16	chr1	153317786	153317796	+	0.000	0.000	Merged-chr1-153317776-35
NR14802--MA0493.1.Klf1	chr13	38503553	38503563	+	0.000	0.000	Merged-chr13-38503650-43
NR56337--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR27103--MA1107.1.KLF9	chr18	65107250	65107262	+	0.000	0.000	Merged-chr18-65107334-45
NR29055--MA0493.1.Klf1	chr19	45577249	45577259	+	0.000	0.000	Merged-chr19-45577468-39
NR41628--MA0493.1.Klf1	chr4	154105757	154105767	-	0.000	0.000	Merged-chr4-154105612-38
NR6678--MA1107.1.KLF9	chr10	94942951	94942963	+	0.000	0.000	Merged-chr10-94942923-6
NR41413--MA0493.1.Klf1	chr4	150894668	150894678	+	0.000	0.000	Merged-chr4-150894695-19
NR21823--MA0599.1.KLF5	chr16	29776000	29776009	-	0.000	0.000	Merged-chr16-29776043-7
NR56477--MA0599.1.KLF5	chr8	120702102	120702111	-	0.000	0.000	Merged-chr8-120702084-56
NR19257--MA1107.1.KLF9	chr15	31440103	31440115	+	0.000	0.000	Merged-chr15-31440136-19
NR55117--MA0039.3.KLF4	chr8	71724276	71724286	+	0.000	0.000	Merged-chr8-71724177-3
NR40742--MA0741.1.KLF16	chr4	135068052	135068062	-	0.000	0.000	Merged-chr4-135068016-12
NR11354--MA0599.1.KLF5	chr11	111066112	111066121	-	0.000	0.000	Merged-chr11-111066070-45
NR48049--MA0599.1.KLF5	chr6	100824841	100824850	-	0.000	0.000	Merged-chr6-100824678-47
NR22218--MA1107.1.KLF9	chr16	49982432	49982444	-	0.000	0.000	Merged-chr16-49982447-38
NR22433--MA0740.1.KLF14	chr16	64800651	64800664	+	0.000	0.000	Merged-chr16-64800516-42
NR41332--MA1107.1.KLF9	chr4	149658318	149658330	+	0.000	0.000	Merged-chr4-149658229-60
NR24939--MA0741.1.KLF16	chr17	52156600	52156610	+	0.000	0.000	Merged-chr17-52156639-23
NR2624--MA0740.1.KLF14	chr1	153085240	153085253	-	0.000	0.000	Merged-chr1-153085366-59
NR16011--MA0599.1.KLF5	chr13	93763102	93763111	-	0.000	0.000	Merged-chr13-93763032-30
NR5809--MA0599.1.KLF5	chr10	77264472	77264481	+	0.000	0.000	Merged-chr10-77264465-20
NR32293--MA1107.1.KLF9	chr2	117443045	117443057	+	0.000	0.000	Merged-chr2-117442936-10
NR50090--MA0599.1.KLF5	chr7	24369798	24369807	+	0.000	0.000	Merged-chr7-24370030-56
NR53609--MA0039.3.KLF4	chr7	140999462	140999472	+	0.000	0.000	Merged-chr7-140999347-54
NR26596--MA0493.1.Klf1	chr18	39102192	39102202	+	0.000	0.000	Merged-chr18-39102352-12
NR42838--MA0039.3.KLF4	chr5	64040800	64040810	+	0.000	0.000	Merged-chr5-64040859-39
NR13174--MA0741.1.KLF16	chr12	84934200	84934210	-	0.000	0.000	Merged-chr12-84934066-14
NR23425--MA0493.1.Klf1	chr17	12976479	12976489	-	0.000	0.000	Merged-chr17-12976525-6
NR24896--MA0599.1.KLF5	chr17	50729912	50729921	+	0.000	0.000	Merged-chr17-50729760-39
NR21908--MA0493.1.Klf1	chr16	32813012	32813022	-	0.000	0.000	Merged-chr16-32813091-39
NR7477--MA0742.1.Klf12	chr10	122717816	122717830	+	0.000	0.000	Merged-chr10-122717958-55
NR8828--MA0657.1.KLF13	chr11	55031654	55031671	-	0.000	0.000	Merged-chr11-55031517-56
NR20773--MA0742.1.Klf12	chr15	97391026	97391040	+	0.000	0.000	Merged-chr15-97391095-24
NR18473--MA0657.1.KLF13	chr14	99266178	99266195	-	0.000	0.000	Merged-chr14-99266048-28
NR1396--MA0599.1.KLF5	chr1	87607643	87607652	-	0.000	0.000	Merged-chr1-87607643-76
NR36420--MA1107.1.KLF9	chr3	105825861	105825873	+	0.000	0.000	Merged-chr3-105825792-34
NR43896--MA0742.1.Klf12	chr5	107646243	107646257	+	0.000	0.000	Merged-chr5-107646170-26
NR33920--MA0039.3.KLF4	chr2	166740645	166740655	-	0.000	0.000	Merged-chr2-166740656-12
NR55279--MA1107.1.KLF9	chr8	77509209	77509221	+	0.000	0.000	Merged-chr8-77509195-33
NR687--MA0493.1.Klf1	chr1	55043352	55043362	-	0.000	0.000	Merged-chr1-55043266-20
NR48183--MA0493.1.Klf1	chr6	108630840	108630850	-	0.000	0.000	Merged-chr6-108631007-44
NR57897--MA0039.3.KLF4	chr9	53773806	53773816	+	0.000	0.000	Merged-chr9-53773717-9
NR53547--MA1107.1.KLF9	chr7	139973279	139973291	-	0.000	0.000	Merged-chr7-139973198-14
NR22600--MA0599.1.KLF5	chr16	78295030	78295039	-	0.000	0.000	Merged-chr16-78294970-14
NR29890--MA0741.1.KLF16	chr2	17597925	17597935	-	0.000	0.000	Merged-chr2-17597899-18
NR61645--MA0599.1.KLF5	chrX	167089016	167089025	+	0.000	0.000	Merged-chrX-167089139-46
NR37158--MA0742.1.Klf12	chr3	135527719	135527733	+	0.000	0.000	Merged-chr3-135527896-22
NR52587--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR30419--MA0493.1.Klf1	chr2	31186230	31186240	-	0.000	0.000	Merged-chr2-31186156-11
NR58683--MA1107.1.KLF9	chr9	78074217	78074229	+	0.000	0.000	Merged-chr9-78074095-46
NR12327--MA1107.1.KLF9	chr12	24633926	24633938	-	0.000	0.000	Merged-chr12-24634074-29
NR9523--MA1107.1.KLF9	chr11	72491383	72491395	+	0.000	0.000	Merged-chr11-72491322-16
NR39216--MA0493.1.Klf1	chr4	89393467	89393477	-	0.000	0.000	Merged-chr4-89393499-15
NR27100--MA0741.1.KLF16	chr18	65107247	65107257	+	0.000	0.000	Merged-chr18-65107334-45
NR22434--MA0657.1.KLF13	chr16	64800650	64800667	+	0.000	0.000	Merged-chr16-64800516-42
NR35546--MA0493.1.Klf1	chr3	84022795	84022805	-	0.000	0.000	Merged-chr3-84022944-34
NR19301--MA0741.1.KLF16	chr15	36241633	36241643	-	0.000	0.000	Merged-chr15-36241584-11
NR2625--MA0657.1.KLF13	chr1	153085237	153085254	-	0.000	0.000	Merged-chr1-153085366-59
NR2588--MA1107.1.KLF9	chr1	151613463	151613475	+	0.000	0.000	Merged-chr1-151613371-29
NR12270--MA0599.1.KLF5	chr12	17511204	17511213	+	0.000	0.000	Merged-chr12-17511273-48
NR28910--MA1107.1.KLF9	chr19	41597472	41597484	+	0.000	0.000	Merged-chr19-41597559-38
NR26874--MA0740.1.KLF14	chr18	56441046	56441059	-	0.000	0.000	Merged-chr18-56441033-15
NR60032--MA0741.1.KLF16	chr9	118750791	118750801	-	0.000	0.000	Merged-chr9-118750873-69
NR40741--MA0599.1.KLF5	chr4	135068053	135068062	-	0.000	0.000	Merged-chr4-135068016-12
NR47073--MA0742.1.Klf12	chr6	54096527	54096541	-	0.000	0.000	Merged-chr6-54096523-11
NR35911--MA0741.1.KLF16	chr3	94379982	94379992	+	0.000	0.000	Merged-chr3-94379948-32
NR38968--MA0741.1.KLF16	chr4	63401085	63401095	+	0.000	0.000	Merged-chr4-63401068-56
NR36417--MA0741.1.KLF16	chr3	105825697	105825707	+	0.000	0.000	Merged-chr3-105825792-34
NR6344--MA0742.1.Klf12	chr10	83336546	83336560	-	0.000	0.000	Merged-chr10-83336542-10
NR2388--MA0599.1.KLF5	chr1	138590397	138590406	+	0.000	0.000	Merged-chr1-138590602-27
NR8854--MA0740.1.KLF14	chr11	55131273	55131286	+	0.000	0.000	Merged-chr11-55131266-10
NR58679--MA1107.1.KLF9	chr9	78074209	78074221	+	0.000	0.000	Merged-chr9-78074095-46
NR28618--MA0741.1.KLF16	chr19	31337342	31337352	-	0.000	0.000	Merged-chr19-31337298-1
NR26875--MA0599.1.KLF5	chr18	56441043	56441052	-	0.000	0.000	Merged-chr18-56441033-15
NR6500--MA1107.1.KLF9	chr10	88428302	88428314	-	0.000	0.000	Merged-chr10-88428108-41
NR34044--MA1107.1.KLF9	chr2	167840167	167840179	-	0.000	0.000	Merged-chr2-167840232-36
NR602--MA1107.1.KLF9	chr1	52578381	52578393	+	0.000	0.000	Merged-chr1-52578518-39
NR41154--MA1107.1.KLF9	chr4	145046036	145046048	-	0.000	0.000	Merged-chr4-145045932-55
NR37189--MA0493.1.Klf1	chr3	136556601	136556611	-	0.000	0.000	Merged-chr3-136556627-33
NR35590--MA0039.3.KLF4	chr3	84772128	84772138	-	0.000	0.000	Merged-chr3-84772067-31
NR3141--MA1107.1.KLF9	chr1	167277269	167277281	+	0.000	0.000	Merged-chr1-167277158-16
NR267--MA0742.1.Klf12	chr1	36274541	36274555	+	0.000	0.000	Merged-chr1-36274584-22
NR39494--MA0493.1.Klf1	chr4	107210267	107210277	-	0.000	0.000	Merged-chr4-107210545-62
NR31209--MA1107.1.KLF9	chr2	69381963	69381975	-	0.000	0.000	Merged-chr2-69381907-24
NR22268--MA0039.3.KLF4	chr16	52230260	52230270	-	0.000	0.000	Merged-chr16-52230114-26
NR2396--MA1107.1.KLF9	chr1	138590402	138590414	+	0.000	0.000	Merged-chr1-138590602-27
NR21781--MA0741.1.KLF16	chr16	24160876	24160886	+	0.000	0.000	Merged-chr16-24160756-32
NR35386--MA0599.1.KLF5	chr3	68784315	68784324	-	0.000	0.000	Merged-chr3-68784168-43
NR6957--MA1107.1.KLF9	chr10	111635682	111635694	-	0.000	0.000	Merged-chr10-111635766-22
NR32797--MA0599.1.KLF5	chr2	131145513	131145522	-	0.000	0.000	Merged-chr2-131145703-8
NR12328--MA0657.1.KLF13	chr12	24633957	24633974	+	0.000	0.000	Merged-chr12-24634074-29
NR59310--MA0741.1.KLF16	chr9	104269533	104269543	+	0.000	0.000	Merged-chr9-104269530-16
NR41623--MA0740.1.KLF14	chr4	154105687	154105700	+	0.000	0.000	Merged-chr4-154105612-38
NR3053--MA0599.1.KLF5	chr1	165730350	165730359	+	0.000	0.000	Merged-chr1-165730262-25
NR48202--MA0493.1.Klf1	chr6	108717953	108717963	-	0.000	0.000	Merged-chr6-108717791-30
NR2723--MA1107.1.KLF9	chr1	155173686	155173698	-	0.000	0.000	Merged-chr1-155173464-79
NR2587--MA0741.1.KLF16	chr1	151613464	151613474	+	0.000	0.000	Merged-chr1-151613371-29
NR30080--MA0599.1.KLF5	chr2	25148074	25148083	+	0.000	0.000	Merged-chr2-25148103-14
NR37994--MA0039.3.KLF4	chr4	11684334	11684344	+	0.000	0.000	Merged-chr4-11684265-15
NR35390--MA0493.1.Klf1	chr3	68784315	68784325	-	0.000	0.000	Merged-chr3-68784168-43
NR23973--MA0599.1.KLF5	chr17	28590947	28590956	-	0.000	0.000	Merged-chr17-28590948-24
NR59117--MA0599.1.KLF5	chr9	96897005	96897014	+	0.000	0.000	Merged-chr9-96896917-17
NR35914--MA0493.1.Klf1	chr3	94388229	94388239	-	0.000	0.000	Merged-chr3-94388255-39
NR42491--MA0493.1.Klf1	chr5	35176572	35176582	-	0.000	0.000	Merged-chr5-35176446-65
NR8846--MA0740.1.KLF14	chr11	55131242	55131255	+	0.000	0.000	Merged-chr11-55131266-10
NR35287--MA0742.1.Klf12	chr3	60422554	60422568	-	0.000	0.000	Merged-chr3-60422418-15
NR13504--MA0741.1.KLF16	chr12	100928456	100928466	-	0.000	0.000	Merged-chr12-100928517-22
NR23972--MA0742.1.Klf12	chr17	28590943	28590957	-	0.000	0.000	Merged-chr17-28590948-24
NR5040--MA0741.1.KLF16	chr10	44368933	44368943	-	0.000	0.000	Merged-chr10-44368737-26
NR22266--MA0741.1.KLF16	chr16	52230133	52230143	-	0.000	0.000	Merged-chr16-52230114-26
NR57957--MA1107.1.KLF9	chr9	56083002	56083014	+	0.000	0.000	Merged-chr9-56082992-14
NR8639--MA0741.1.KLF16	chr11	51577801	51577811	+	0.000	0.000	Merged-chr11-51577778-26
NR43898--MA0039.3.KLF4	chr5	107646245	107646255	+	0.000	0.000	Merged-chr5-107646170-26
