#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR39592--MA0599.1.KLF5	chr3	103092049	103092058	-	0.000	0.000	Merged-chr3-103091976-34
NR36903--MA0740.1.KLF14	chr2	167840166	167840179	-	0.000	0.000	Merged-chr2-167840232-36
NR32822--MA0493.1.Klf1	chr2	29849975	29849985	+	0.000	0.000	Merged-chr2-29850143-19
NR19356--MA0741.1.KLF16	chr14	73290097	73290107	-	0.000	0.000	Merged-chr14-73290096-39
NR54632--MA1107.1.KLF9	chr6	145417482	145417494	-	0.000	0.000	Merged-chr6-145417723-108
NR7559--MA0599.1.KLF5	chr10	94942958	94942967	+	0.000	0.000	Merged-chr10-94942923-6
NR61742--MA1107.1.KLF9	chr8	104434360	104434372	+	0.000	0.000	Merged-chr8-104434412-13
NR43826--MA0493.1.Klf1	chr4	117220903	117220913	+	0.000	0.000	Merged-chr4-117221015-24
NR13031--MA0741.1.KLF16	chr12	41040117	41040127	-	0.000	0.000	Merged-chr12-41040097-12
NR42646--MA1107.1.KLF9	chr4	59231815	59231827	+	0.000	0.000	Merged-chr4-59231673-29
NR9850--MA0493.1.Klf1	chr11	55131273	55131283	+	0.000	0.000	Merged-chr11-55131266-10
NR19988--MA0741.1.KLF16	chr14	105240335	105240345	+	0.000	0.000	Merged-chr14-105240325-24
NR53114--MA0741.1.KLF16	chr6	108630898	108630908	+	0.000	0.000	Merged-chr6-108631007-44
NR30905--MA0657.1.KLF13	chr19	18591313	18591330	+	0.000	0.000	Merged-chr19-18591291-34
NR12480--MA0599.1.KLF5	chr12	3871188	3871197	+	0.000	0.000	Merged-chr12-3871224-57
NR33850--MA0599.1.KLF5	chr2	71275420	71275429	+	0.000	0.000	Merged-chr2-71275399-1
NR26721--MA1107.1.KLF9	chr17	51396114	51396126	-	0.000	0.000	Merged-chr17-51396225-19
NR2635--MA0741.1.KLF16	chr1	136255133	136255143	+	0.000	0.000	Merged-chr1-136255292-47
NR30081--MA0741.1.KLF16	chr18	82607558	82607568	+	0.000	0.000	Merged-chr18-82607647-23
NR19822--MA0657.1.KLF13	chr14	99266178	99266195	-	0.000	0.000	Merged-chr14-99266048-28
NR56924--MA1107.1.KLF9	chr7	80450048	80450060	+	0.000	0.000	Merged-chr7-80450087-44
NR62256--MA0741.1.KLF16	chr8	117476046	117476056	-	0.000	0.000	Merged-chr8-117475959-3
NR31129--MA0741.1.KLF16	chr19	31337347	31337357	-	0.000	0.000	Merged-chr19-31337298-1
NR7665--MA0039.3.KLF4	chr10	98776397	98776407	+	0.000	0.000	Merged-chr10-98776574-38
NR56182--MA0599.1.KLF5	chr7	45120443	45120452	-	0.000	0.000	Merged-chr7-45120364-12
NR43186--MA0493.1.Klf1	chr4	89393467	89393477	-	0.000	0.000	Merged-chr4-89393499-15
NR3455--MA0599.1.KLF5	chr1	159813016	159813025	-	0.000	0.000	Merged-chr1-159812982-41
NR9757--MA0599.1.KLF5	chr11	53810298	53810307	-	0.000	0.000	Merged-chr11-53810428-22
NR21164--MA0039.3.KLF4	chr15	51802983	51802993	+	0.000	0.000	Merged-chr15-51803142-36
NR52449--MA0493.1.Klf1	chr6	86607664	86607674	-	0.000	0.000	Merged-chr6-86607706-49
NR17512--MA0741.1.KLF16	chr13	111634786	111634796	+	0.000	0.000	Merged-chr13-111634662-22
NR23013--MA1107.1.KLF9	chr16	4074960	4074972	+	0.000	0.000	Merged-chr16-4075088-14
NR36729--MA0039.3.KLF4	chr2	165033532	165033542	+	0.000	0.000	Merged-chr2-165033457-6
NR51413--MA0741.1.KLF16	chr6	38810076	38810086	+	0.000	0.000	Merged-chr6-38810070-95
NR36989--MA1107.1.KLF9	chr2	168591375	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR66727--MA0493.1.Klf1	chrX	9219773	9219783	-	0.000	0.000	Merged-chrX-9219820-29
NR50059--MA0493.1.Klf1	chr5	139197113	139197123	+	0.000	0.000	Merged-chr5-139197126-38
NR8111--MA0741.1.KLF16	chr10	117864976	117864986	+	0.000	0.000	Merged-chr10-117864903-52
NR49157--MA0493.1.Klf1	chr5	124075988	124075998	-	0.000	0.000	Merged-chr5-124075936-23
NR3463--MA1107.1.KLF9	chr1	159813014	159813026	-	0.000	0.000	Merged-chr1-159812982-41
NR10189--MA0599.1.KLF5	chr11	64116917	64116926	-	0.000	0.000	Merged-chr11-64116814-48
NR47749--MA0741.1.KLF16	chr5	92967511	92967521	+	0.000	0.000	Merged-chr5-92967427-8
NR24473--MA0742.1.Klf12	chr16	75920943	75920957	+	0.000	0.000	Merged-chr16-75921068-56
NR52485--MA0493.1.Klf1	chr6	87394988	87394998	+	0.000	0.000	Merged-chr6-87395104-19
NR9547--MA0599.1.KLF5	chr11	49177975	49177984	-	0.000	0.000	Merged-chr11-49177868-11
NR10762--MA0599.1.KLF5	chr11	79698234	79698243	+	0.000	0.000	Merged-chr11-79698290-25
NR53572--MA0742.1.Klf12	chr6	120264381	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR64863--MA0740.1.KLF14	chr9	79816245	79816258	+	0.000	0.000	Merged-chr9-79816288-41
NR40965--MA0599.1.KLF5	chr3	145917916	145917925	+	0.000	0.000	Merged-chr3-145917852-6
NR3449--MA0740.1.KLF14	chr1	159813013	159813026	-	0.000	0.000	Merged-chr1-159812982-41
NR53575--MA0493.1.Klf1	chr6	120264385	120264395	-	0.000	0.000	Merged-chr6-120264409-18
NR36460--MA0741.1.KLF16	chr2	157447645	157447655	-	0.000	0.000	Merged-chr2-157447566-79
NR47976--MA0742.1.Klf12	chr5	100572393	100572407	-	0.000	0.000	Merged-chr5-100572278-24
NR27825--MA1107.1.KLF9	chr17	85908829	85908841	+	0.000	0.000	Merged-chr17-85908968-35
NR6621--MA1107.1.KLF9	chr10	78115174	78115186	-	0.000	0.000	Merged-chr10-78115092-14
NR33604--MA0493.1.Klf1	chr2	60774639	60774649	-	0.000	0.000	Merged-chr2-60774747-55
NR36906--MA0741.1.KLF16	chr2	167840162	167840172	-	0.000	0.000	Merged-chr2-167840232-36
NR9677--MA0599.1.KLF5	chr11	52080221	52080230	-	0.000	0.000	Merged-chr11-52080171-5
NR65225--MA1107.1.KLF9	chr9	94441369	94441381	-	0.000	0.000	Merged-chr9-94441414-62
NR56970--MA0493.1.Klf1	chr7	81319797	81319807	+	0.000	0.000	Merged-chr7-81320014-23
NR14660--MA0493.1.Klf1	chr12	110503647	110503657	+	0.000	0.000	Merged-chr12-110503523-43
NR56738--MA0599.1.KLF5	chr7	74697961	74697970	-	0.000	0.000	Merged-chr7-74698017-54
NR53347--MA0493.1.Klf1	chr6	115693357	115693367	+	0.000	0.000	Merged-chr6-115693458-27
NR19165--MA0741.1.KLF16	chr14	67911770	67911780	-	0.000	0.000	Merged-chr14-67911920-26
NR16146--MA0493.1.Klf1	chr13	59536661	59536671	+	0.000	0.000	Merged-chr13-59536572-15
NR36797--MA1107.1.KLF9	chr2	166488099	166488111	+	0.000	0.000	Merged-chr2-166487984-6
NR39168--MA0599.1.KLF5	chr3	94379987	94379996	+	0.000	0.000	Merged-chr3-94379948-32
NR50454--MA0599.1.KLF5	chr5	144295004	144295013	-	0.000	0.000	Merged-chr5-144295152-24
NR51405--MA0741.1.KLF16	chr6	38809625	38809635	+	0.000	0.000	Merged-chr6-38809579-1
NR16070--MA0740.1.KLF14	chr13	56488193	56488206	+	0.000	0.000	Merged-chr13-56488123-20
NR32582--MA0599.1.KLF5	chr2	25148132	25148141	+	0.000	0.000	Merged-chr2-25148103-14
NR23841--MA0741.1.KLF16	chr16	35983953	35983963	-	0.000	0.000	Merged-chr16-35984000-4
NR62188--MA0039.3.KLF4	chr8	116645533	116645543	-	0.000	0.000	Merged-chr8-116645599-31
NR45506--MA0740.1.KLF14	chr4	149518124	149518137	-	0.000	0.000	Merged-chr4-149518177-56
NR36457--MA1107.1.KLF9	chr2	157424100	157424112	-	0.000	0.000	Merged-chr2-157424284-16
NR57970--MA1107.1.KLF9	chr7	114356564	114356576	-	0.000	0.000	Merged-chr7-114356592-29
NR19449--MA0741.1.KLF16	chr14	75820041	75820051	-	0.000	0.000	Merged-chr14-75819905-19
NR30846--MA0741.1.KLF16	chr19	14668710	14668720	-	0.000	0.000	Merged-chr19-14668781-26
NR34054--MA0493.1.Klf1	chr2	75634572	75634582	+	0.000	0.000	Merged-chr2-75634644-14
NR4209--MA1107.1.KLF9	chr1	178182327	178182339	-	0.000	0.000	Merged-chr1-178182458-49
NR50306--MA0493.1.Klf1	chr5	142371499	142371509	+	0.000	0.000	Merged-chr5-142371510-14
NR19900--MA0742.1.Klf12	chr14	101879180	101879194	+	0.000	0.000	Merged-chr14-101879110-69
NR33043--MA0740.1.KLF14	chr2	34139871	34139884	-	0.000	0.000	Merged-chr2-34139840-30
NR11696--MA0741.1.KLF16	chr11	104661466	104661476	-	0.000	0.000	Merged-chr11-104661475-50
NR36984--MA0742.1.Klf12	chr2	168591373	168591387	-	0.000	0.000	Merged-chr2-168591388-1
NR47283--MA0599.1.KLF5	chr5	67155801	67155810	+	0.000	0.000	Merged-chr5-67155759-12
NR12610--MA1107.1.KLF9	chr12	16136388	16136400	+	0.000	0.000	Merged-chr12-16136516-15
NR43571--MA0039.3.KLF4	chr4	107807961	107807971	-	0.000	0.000	Merged-chr4-107808045-10
NR19938--MA0741.1.KLF16	chr14	103622561	103622571	+	0.000	0.000	Merged-chr14-103622465-10
NR34956--MA0742.1.Klf12	chr2	114136989	114137003	-	0.000	0.000	Merged-chr2-114137020-31
NR51786--MA0599.1.KLF5	chr6	52473972	52473981	-	0.000	0.000	Merged-chr6-52474009-12
NR59041--MA0599.1.KLF5	chr7	139157808	139157817	-	0.000	0.000	Merged-chr7-139157777-16
NR31375--MA1107.1.KLF9	chr19	41360699	41360711	-	0.000	0.000	Merged-chr19-41360707-21
NR4353--MA0493.1.Klf1	chr1	182383261	182383271	-	0.000	0.000	Merged-chr1-182383219-38
NR17070--MA1107.1.KLF9	chr13	98692031	98692043	-	0.000	0.000	Merged-chr13-98692096-35
NR11996--MA0599.1.KLF5	chr11	113802543	113802552	-	0.000	0.000	Merged-chr11-113802652-27
NR65952--MA0599.1.KLF5	chr9	110697436	110697445	-	0.000	0.000	Merged-chr9-110697524-12
NR36465--MA0741.1.KLF16	chr2	157447656	157447666	-	0.000	0.000	Merged-chr2-157447566-79
NR31376--MA0740.1.KLF14	chr19	41597370	41597383	-	0.000	0.000	Merged-chr19-41597559-38
NR53257--MA0039.3.KLF4	chr6	114660067	114660077	-	0.000	0.000	Merged-chr6-114660280-61
NR36988--MA0741.1.KLF16	chr2	168591376	168591386	-	0.000	0.000	Merged-chr2-168591388-1
NR24135--MA0039.3.KLF4	chr16	52230260	52230270	-	0.000	0.000	Merged-chr16-52230114-26
NR64037--MA0039.3.KLF4	chr9	56509355	56509365	+	0.000	0.000	Merged-chr9-56509423-20
NR29174--MA0599.1.KLF5	chr18	56336368	56336377	+	0.000	0.000	Merged-chr18-56336426-19
NR62574--MA1107.1.KLF9	chr8	122712198	122712210	-	0.000	0.000	Merged-chr8-122712057-14
NR35282--MA0039.3.KLF4	chr2	122673096	122673106	+	0.000	0.000	Merged-chr2-122673136-39
NR23875--MA0599.1.KLF5	chr16	38458755	38458764	+	0.000	0.000	Merged-chr16-38458873-21
NR63777--MA0599.1.KLF5	chr9	46272236	46272245	+	0.000	0.000	Merged-chr9-46272194-27
NR51649--MA0741.1.KLF16	chr6	48802126	48802136	+	0.000	0.000	Merged-chr6-48802126-31
NR1307--MA1107.1.KLF9	chr1	80700298	80700310	-	0.000	0.000	Merged-chr1-80700065-37
NR40796--MA0599.1.KLF5	chr3	142281223	142281232	+	0.000	0.000	Merged-chr3-142281213-32
NR54612--MA0741.1.KLF16	chr6	145256893	145256903	+	0.000	0.000	Merged-chr6-145256997-16
NR30080--MA0493.1.Klf1	chr18	82607557	82607567	+	0.000	0.000	Merged-chr18-82607647-23
NR64055--MA0039.3.KLF4	chr9	57288761	57288771	-	0.000	0.000	Merged-chr9-57288731-24
NR12482--MA0741.1.KLF16	chr12	3871188	3871198	+	0.000	0.000	Merged-chr12-3871224-57
NR38220--MA0741.1.KLF16	chr3	52297522	52297532	+	0.000	0.000	Merged-chr3-52297502-16
NR62225--MA1107.1.KLF9	chr8	117052553	117052565	-	0.000	0.000	Merged-chr8-117052612-3
NR49212--MA0493.1.Klf1	chr5	125052282	125052292	+	0.000	0.000	Merged-chr5-125052528-23
NR5675--MA0039.3.KLF4	chr10	44368845	44368855	+	0.000	0.000	Merged-chr10-44368737-26
NR33426--MA0493.1.Klf1	chr2	55081977	55081987	+	0.000	0.000	Merged-chr2-55082182-18
NR59238--MA0493.1.Klf1	chr7	141579225	141579235	-	0.000	0.000	Merged-chr7-141579078-48
NR24837--MA0742.1.Klf12	chr16	91588231	91588245	+	0.000	0.000	Merged-chr16-91588038-25
