#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Th1_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_dn.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-dn/bed/all.df.numx.c5-Bcl6KO_Th1_vs_WT_Th1-pval-0.05_dn.bed
NR55137--MA0493.1.Klf1	chr9	51213713	51213723	+	0.000	0.000	Merged-chr9-51213844-69
NR7108--MA0741.1.KLF16	chr10	127621161	127621171	-	0.000	0.000	Merged-chr10-127621046-1
NR50957--MA0740.1.KLF14	chr7	136894532	136894545	+	0.000	0.000	Merged-chr7-136894538-85
NR12817--MA0740.1.KLF14	chr12	108275476	108275489	+	0.000	0.000	Merged-chr12-108275445-64
NR14824--MA0740.1.KLF14	chr13	94177371	94177384	+	0.000	0.000	Merged-chr13-94177315-11
NR55136--MA0742.1.Klf12	chr9	51213713	51213727	+	0.000	0.000	Merged-chr9-51213844-69
NR12813--MA0493.1.Klf1	chr12	108275431	108275441	+	0.000	0.000	Merged-chr12-108275445-64
NR1331--MA0599.1.KLF5	chr1	89070319	89070328	+	0.000	0.000	Merged-chr1-89070221-114
NR12809--MA0740.1.KLF14	chr12	108275453	108275466	-	0.000	0.000	Merged-chr12-108275445-64
NR19621--MA0741.1.KLF16	chr15	89498796	89498806	+	0.000	0.000	Merged-chr15-89498857-24
NR14825--MA0657.1.KLF13	chr13	94177370	94177387	+	0.000	0.000	Merged-chr13-94177315-11
NR14599--MA0742.1.Klf12	chr13	76055573	76055587	-	0.000	0.000	Merged-chr13-76055637-1
NR7115--MA0599.1.KLF5	chr10	127621241	127621250	-	0.000	0.000	Merged-chr10-127621046-1
NR18788--MA0742.1.Klf12	chr15	74538490	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR37018--MA0741.1.KLF16	chr4	63854085	63854095	+	0.000	0.000	Merged-chr4-63853989-30
NR4402--MA0741.1.KLF16	chr10	34207261	34207271	-	0.000	0.000	Merged-chr10-34207023-88
NR18790--MA0493.1.Klf1	chr15	74538494	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR14598--MA0740.1.KLF14	chr13	76055574	76055587	-	0.000	0.000	Merged-chr13-76055637-1
NR50430--MA0493.1.Klf1	chr7	125186708	125186718	-	0.000	0.000	Merged-chr7-125186656-23
NR955--MA1107.1.KLF9	chr1	73940869	73940881	+	0.000	0.000	Merged-chr1-73940938-50
NR15606--MA0493.1.Klf1	chr14	7791559	7791569	+	0.000	0.000	Merged-chr14-7791631-72
NR14793--MA1107.1.KLF9	chr13	92722554	92722566	-	0.000	0.000	Merged-chr13-92722597-29
NR35070--MA0740.1.KLF14	chr3	132927822	132927835	-	0.000	0.000	Merged-chr3-132927951-20
NR30373--MA0039.3.KLF4	chr2	102034565	102034575	-	0.000	0.000	Merged-chr2-102034492-49
NR7114--MA0740.1.KLF14	chr10	127621238	127621251	-	0.000	0.000	Merged-chr10-127621046-1
NR10440--MA0741.1.KLF16	chr11	114219901	114219911	+	0.000	0.000	Merged-chr11-114219775-1
NR7751--MA1107.1.KLF9	chr11	32113473	32113485	-	0.000	0.000	Merged-chr11-32113342-16
NR18787--MA0740.1.KLF14	chr15	74538491	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR47451--MA0740.1.KLF14	chr7	3290414	3290427	-	0.000	0.000	Merged-chr7-3290343-35
NR10439--MA0039.3.KLF4	chr11	114219902	114219912	+	0.000	0.000	Merged-chr11-114219775-1
NR33643--MA0741.1.KLF16	chr3	79451643	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR50960--MA0493.1.Klf1	chr7	136894538	136894548	+	0.000	0.000	Merged-chr7-136894538-85
NR7112--MA1107.1.KLF9	chr10	127621163	127621175	-	0.000	0.000	Merged-chr10-127621046-1
NR55383--MA0741.1.KLF16	chr9	61779366	61779376	+	0.000	0.000	Merged-chr9-61779248-32
NR47452--MA0657.1.KLF13	chr7	3290411	3290428	-	0.000	0.000	Merged-chr7-3290343-35
NR47454--MA0599.1.KLF5	chr7	3290417	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR18792--MA1107.1.KLF9	chr15	74538492	74538504	-	0.000	0.000	Merged-chr15-74538442-18
NR12824--MA0741.1.KLF16	chr12	108275633	108275643	-	0.000	0.000	Merged-chr12-108275445-64
NR50956--MA0741.1.KLF16	chr7	136894429	136894439	+	0.000	0.000	Merged-chr7-136894538-85
NR12823--MA0599.1.KLF5	chr12	108275634	108275643	-	0.000	0.000	Merged-chr12-108275445-64
NR18791--MA0741.1.KLF16	chr15	74538493	74538503	-	0.000	0.000	Merged-chr15-74538442-18
NR7110--MA0741.1.KLF16	chr10	127621164	127621174	-	0.000	0.000	Merged-chr10-127621046-1
NR33642--MA0493.1.Klf1	chr3	79451644	79451654	-	0.000	0.000	Merged-chr3-79451498-29
NR1332--MA0599.1.KLF5	chr1	89070348	89070357	+	0.000	0.000	Merged-chr1-89070221-114
NR1330--MA0742.1.Klf12	chr1	89070318	89070332	+	0.000	0.000	Merged-chr1-89070221-114
NR1334--MA0741.1.KLF16	chr1	89070319	89070329	+	0.000	0.000	Merged-chr1-89070221-114
NR6777--MA0493.1.Klf1	chr10	118787618	118787628	+	0.000	0.000	Merged-chr10-118787587-44
NR55382--MA0493.1.Klf1	chr9	61779365	61779375	+	0.000	0.000	Merged-chr9-61779248-32
NR55381--MA0039.3.KLF4	chr9	61779367	61779377	+	0.000	0.000	Merged-chr9-61779248-32
NR2350--MA1107.1.KLF9	chr1	151236858	151236870	+	0.000	0.000	Merged-chr1-151236737-36
NR39260--MA0741.1.KLF16	chr4	145342060	145342070	+	0.000	0.000	Merged-chr4-145342099-62
NR7107--MA0741.1.KLF16	chr10	127621160	127621170	-	0.000	0.000	Merged-chr10-127621046-1
NR14601--MA0493.1.Klf1	chr13	76055577	76055587	-	0.000	0.000	Merged-chr13-76055637-1
NR48980--MA0493.1.Klf1	chr7	49246033	49246043	+	0.000	0.000	Merged-chr7-49246156-57
NR20635--MA0493.1.Klf1	chr16	21204698	21204708	-	0.000	0.000	Merged-chr16-21204669-33
NR12810--MA0742.1.Klf12	chr12	108275431	108275445	+	0.000	0.000	Merged-chr12-108275445-64
NR18665--MA1107.1.KLF9	chr15	64382479	64382491	+	0.000	0.000	Merged-chr15-64382690-41
NR12812--MA0599.1.KLF5	chr12	108275456	108275465	-	0.000	0.000	Merged-chr12-108275445-64
NR45057--MA1107.1.KLF9	chr6	71322774	71322786	+	0.000	0.000	Merged-chr6-71322825-41
NR956--MA1107.1.KLF9	chr1	73940871	73940883	+	0.000	0.000	Merged-chr1-73940938-50
NR951--MA0039.3.KLF4	chr1	73940873	73940883	+	0.000	0.000	Merged-chr1-73940938-50
NR18664--MA0741.1.KLF16	chr15	64382480	64382490	+	0.000	0.000	Merged-chr15-64382690-41
NR12819--MA0741.1.KLF16	chr12	108275477	108275487	+	0.000	0.000	Merged-chr12-108275445-64
NR17085--MA0599.1.KLF5	chr14	78307981	78307990	+	0.000	0.000	Merged-chr14-78307953-14
NR6779--MA1107.1.KLF9	chr10	118787618	118787630	+	0.000	0.000	Merged-chr10-118787587-44
NR33686--MA0493.1.Klf1	chr3	81835918	81835928	-	0.000	0.000	Merged-chr3-81835793-30
NR12822--MA0740.1.KLF14	chr12	108275631	108275644	-	0.000	0.000	Merged-chr12-108275445-64
NR7105--MA0599.1.KLF5	chr10	127621167	127621176	-	0.000	0.000	Merged-chr10-127621046-1
NR19619--MA0740.1.KLF14	chr15	89498795	89498808	+	0.000	0.000	Merged-chr15-89498857-24
NR14603--MA1107.1.KLF9	chr13	76055575	76055587	-	0.000	0.000	Merged-chr13-76055637-1
NR7113--MA1107.1.KLF9	chr10	127621165	127621177	-	0.000	0.000	Merged-chr10-127621046-1
NR48982--MA1107.1.KLF9	chr7	49246033	49246045	+	0.000	0.000	Merged-chr7-49246156-57
NR37017--MA0741.1.KLF16	chr4	63854084	63854094	+	0.000	0.000	Merged-chr4-63853989-30
NR4401--MA0741.1.KLF16	chr10	34207259	34207269	-	0.000	0.000	Merged-chr10-34207023-88
NR1008--MA0039.3.KLF4	chr1	74570563	74570573	+	0.000	0.000	Merged-chr1-74570528-25
NR47455--MA0741.1.KLF16	chr7	3290416	3290426	-	0.000	0.000	Merged-chr7-3290343-35
NR33684--MA0599.1.KLF5	chr3	81835918	81835927	-	0.000	0.000	Merged-chr3-81835793-30
NR12818--MA0742.1.Klf12	chr12	108275476	108275490	+	0.000	0.000	Merged-chr12-108275445-64
NR1333--MA0493.1.Klf1	chr1	89070318	89070328	+	0.000	0.000	Merged-chr1-89070221-114
NR1329--MA0740.1.KLF14	chr1	89070318	89070331	+	0.000	0.000	Merged-chr1-89070221-114
NR10438--MA0740.1.KLF14	chr11	114219900	114219913	+	0.000	0.000	Merged-chr11-114219775-1
NR50963--MA1107.1.KLF9	chr7	136894538	136894550	+	0.000	0.000	Merged-chr7-136894538-85
NR48995--MA0599.1.KLF5	chr7	52005847	52005856	+	0.000	0.000	Merged-chr7-52005667-2
NR19697--MA0741.1.KLF16	chr15	91573243	91573253	-	0.000	0.000	Merged-chr15-91573061-60
NR33641--MA0599.1.KLF5	chr3	79451644	79451653	-	0.000	0.000	Merged-chr3-79451498-29
NR952--MA1107.1.KLF9	chr1	73940863	73940875	+	0.000	0.000	Merged-chr1-73940938-50
NR39486--MA0493.1.Klf1	chr4	150087265	150087275	-	0.000	0.000	Merged-chr4-150087480-81
NR30375--MA1107.1.KLF9	chr2	102034565	102034577	-	0.000	0.000	Merged-chr2-102034492-49
NR1593--MA0741.1.KLF16	chr1	111864955	111864965	-	0.000	0.000	Merged-chr1-111864716-124
NR12815--MA0741.1.KLF16	chr12	108275455	108275465	-	0.000	0.000	Merged-chr12-108275445-64
NR48994--MA0742.1.Klf12	chr7	52005846	52005860	+	0.000	0.000	Merged-chr7-52005667-2
NR14600--MA0599.1.KLF5	chr13	76055577	76055586	-	0.000	0.000	Merged-chr13-76055637-1
NR33687--MA0741.1.KLF16	chr3	81835917	81835927	-	0.000	0.000	Merged-chr3-81835793-30
NR50961--MA0741.1.KLF16	chr7	136894533	136894543	+	0.000	0.000	Merged-chr7-136894538-85
NR7106--MA0741.1.KLF16	chr10	127621159	127621169	-	0.000	0.000	Merged-chr10-127621046-1
NR19620--MA0599.1.KLF5	chr15	89498796	89498805	+	0.000	0.000	Merged-chr15-89498857-24
NR20634--MA0599.1.KLF5	chr16	21204698	21204707	-	0.000	0.000	Merged-chr16-21204669-33
NR41234--MA0599.1.KLF5	chr5	89882217	89882226	-	0.000	0.000	Merged-chr5-89882343-19
NR6391--MA1107.1.KLF9	chr10	99609208	99609220	-	0.000	0.000	Merged-chr10-99609027-18
NR45700--MA1107.1.KLF9	chr6	98632752	98632764	-	0.000	0.000	Merged-chr6-98632758-43
NR48978--MA0742.1.Klf12	chr7	49246033	49246047	+	0.000	0.000	Merged-chr7-49246156-57
NR12811--MA0599.1.KLF5	chr12	108275432	108275441	+	0.000	0.000	Merged-chr12-108275445-64
NR14602--MA0741.1.KLF16	chr13	76055576	76055586	-	0.000	0.000	Merged-chr13-76055637-1
NR55379--MA0740.1.KLF14	chr9	61779365	61779378	+	0.000	0.000	Merged-chr9-61779248-32
NR6390--MA0741.1.KLF16	chr10	99609209	99609219	-	0.000	0.000	Merged-chr10-99609027-18
NR30374--MA0493.1.Klf1	chr2	102034567	102034577	-	0.000	0.000	Merged-chr2-102034492-49
NR48637--MA0740.1.KLF14	chr7	39544277	39544290	+	0.000	0.000	Merged-chr7-39544508-62
NR33685--MA0599.1.KLF5	chr3	81835923	81835932	-	0.000	0.000	Merged-chr3-81835793-30
NR37016--MA0741.1.KLF16	chr4	63854083	63854093	+	0.000	0.000	Merged-chr4-63853989-30
