#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep1_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR7042--MA0002.2.RUNX1	chr6	17851360	17851370	+	0.000	0.000	Merged-chr6-17851443-16
NR6583--MA0002.2.RUNX1	chr5	63943498	63943508	-	0.000	0.000	Merged-chr5-63943362-36
NR7237--MA0684.1.RUNX3	chr6	85355933	85355942	+	0.000	0.000	Merged-chr6-85356104-12
NR5745--MA0511.2.RUNX2	chr3	136744696	136744704	-	0.000	0.000	Merged-chr3-136744582-12
NR7598--MA0684.1.RUNX3	chr6	146813236	146813245	-	0.000	0.000	Merged-chr6-146813295-20
NR1144--MA0002.2.RUNX1	chr10	110742072	110742082	-	0.000	0.000	Merged-chr10-110742149-12
NR6201--MA0002.2.RUNX1	chr4	126053486	126053496	+	0.000	0.000	Merged-chr4-126053470-9
NR733--MA0511.2.RUNX2	chr1	191118024	191118032	-	0.000	0.000	Merged-chr1-191118105-3
NR8590--MA0002.2.RUNX1	chr8	121650499	121650509	-	0.000	0.000	Merged-chr8-121650674-17
NR3599--MA0002.2.RUNX1	chr16	51878411	51878421	-	0.000	0.000	Merged-chr16-51878445-21
NR1014--MA0002.2.RUNX1	chr10	79417191	79417201	+	0.000	0.000	Merged-chr10-79417442-89
NR9062--MA0002.2.RUNX1	chr9	107334653	107334663	-	0.000	0.000	Merged-chr9-107334469-86
NR1094--MA0511.2.RUNX2	chr10	93830105	93830113	+	0.000	0.000	Merged-chr10-93830099-23
NR2711--MA0002.2.RUNX1	chr14	18820779	18820789	+	0.000	0.000	Merged-chr14-18820757-45
NR7448--MA0002.2.RUNX1	chr6	128771051	128771061	+	0.000	0.000	Merged-chr6-128771124-9
NR6323--MA0002.2.RUNX1	chr4	144906594	144906604	+	0.000	0.000	Merged-chr4-144906777-28
NR7034--MA0002.2.RUNX1	chr6	13061785	13061795	+	0.000	0.000	Merged-chr6-13061823-67
NR233--MA0002.2.RUNX1	chr1	80418894	80418904	+	0.000	0.000	Merged-chr1-80418874-24
NR4500--MA0002.2.RUNX1	chr19	33429584	33429594	-	0.000	0.000	Merged-chr19-33429713-40
NR5628--MA0511.2.RUNX2	chr3	108887078	108887086	+	0.000	0.000	Merged-chr3-108887140-15
NR3011--MA0511.2.RUNX2	chr14	121325021	121325029	+	0.000	0.000	Merged-chr14-121324999-52
NR5214--MA0511.2.RUNX2	chr2	163120929	163120937	+	0.000	0.000	Merged-chr2-163121047-86
NR8952--MA0511.2.RUNX2	chr9	83564266	83564274	-	0.000	0.000	Merged-chr9-83564254-44
NR8853--MA0002.2.RUNX1	chr9	62080713	62080723	-	0.000	0.000	Merged-chr9-62080517-9
NR6283--MA0002.2.RUNX1	chr4	135520640	135520650	-	0.000	0.000	Merged-chr4-135520643-13
NR2674--MA0511.2.RUNX2	chr13	117034088	117034096	+	0.000	0.000	Merged-chr13-117034098-43
NR593--MA0684.1.RUNX3	chr1	171921414	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR2531--MA0511.2.RUNX2	chr13	95892234	95892242	+	0.000	0.000	Merged-chr13-95891948-150
NR5859--MA0511.2.RUNX2	chr3	157938676	157938684	-	0.000	0.000	Merged-chr3-157938783-43
NR3289--MA0511.2.RUNX2	chr15	82111959	82111967	-	0.000	0.000	Merged-chr15-82112003-17
NR2684--MA0002.2.RUNX1	chr13	119681333	119681343	+	0.000	0.000	Merged-chr13-119681376-28
NR4986--MA0511.2.RUNX2	chr2	101209290	101209298	-	0.000	0.000	Merged-chr2-101209230-18
NR2065--MA0002.2.RUNX1	chr12	106033149	106033159	+	0.000	0.000	Merged-chr12-106033184-4
NR6967--MA0684.1.RUNX3	chr5	143038779	143038788	-	0.000	0.000	Merged-chr5-143038769-30
NR7678--MA0684.1.RUNX3	chr7	24457834	24457843	+	0.000	0.000	Merged-chr7-24457903-49
NR3112--MA0511.2.RUNX2	chr15	31440252	31440260	-	0.000	0.000	Merged-chr15-31440136-19
NR3778--MA0511.2.RUNX2	chr17	5748187	5748195	+	0.000	0.000	Merged-chr17-5748141-46
NR9324--MA0684.1.RUNX3	chrX	101767451	101767460	-	0.000	0.000	Merged-chrX-101767433-48
NR2702--MA0684.1.RUNX3	chr14	12243954	12243963	-	0.000	0.000	Merged-chr14-12243878-61
NR5931--MA0002.2.RUNX1	chr4	34429713	34429723	+	0.000	0.000	Merged-chr4-34429561-69
NR2775--MA0511.2.RUNX2	chr14	47740831	47740839	+	0.000	0.000	Merged-chr14-47740703-52
NR2533--MA0002.2.RUNX1	chr13	95892244	95892254	-	0.000	0.000	Merged-chr13-95891948-150
NR1044--MA0511.2.RUNX2	chr10	84897547	84897555	+	0.000	0.000	Merged-chr10-84897526-62
NR8430--MA0684.1.RUNX3	chr8	83086819	83086828	+	0.000	0.000	Merged-chr8-83086902-25
NR8953--MA0684.1.RUNX3	chr9	83564265	83564274	-	0.000	0.000	Merged-chr9-83564254-44
NR4431--MA0002.2.RUNX1	chr19	14620641	14620651	+	0.000	0.000	Merged-chr19-14620634-30
NR2546--MA0002.2.RUNX1	chr13	98684684	98684694	-	0.000	0.000	Merged-chr13-98684546-11
NR273--MA0002.2.RUNX1	chr1	88587508	88587518	-	0.000	0.000	Merged-chr1-88587471-60
NR4606--MA0002.2.RUNX1	chr19	58358241	58358251	+	0.000	0.000	Merged-chr19-58358384-21
NR4464--MA0684.1.RUNX3	chr19	29185720	29185729	-	0.000	0.000	Merged-chr19-29185697-46
NR8803--MA0002.2.RUNX1	chr9	56106849	56106859	+	0.000	0.000	Merged-chr9-56106826-6
NR4605--MA0684.1.RUNX3	chr19	58296930	58296939	+	0.000	0.000	Merged-chr19-58296968-24
NR6537--MA0684.1.RUNX3	chr5	38566699	38566708	+	0.000	0.000	Merged-chr5-38566846-14
NR2634--MA0002.2.RUNX1	chr13	111656050	111656060	+	0.000	0.000	Merged-chr13-111655949-74
NR7056--MA0511.2.RUNX2	chr6	22339882	22339890	+	0.000	0.000	Merged-chr6-22340067-27
NR2558--MA0684.1.RUNX3	chr13	99503595	99503604	-	0.000	0.000	Merged-chr13-99503494-98
NR9259--MA0511.2.RUNX2	chrX	37141941	37141949	-	0.000	0.000	Merged-chrX-37141960-22
NR6503--MA0684.1.RUNX3	chr5	30353853	30353862	+	0.000	0.000	Merged-chr5-30353789-16
NR8035--MA0002.2.RUNX1	chr7	112238966	112238976	+	0.000	0.000	Merged-chr7-112238810-51
NR6626--MA0002.2.RUNX1	chr5	74132752	74132762	+	0.000	0.000	Merged-chr5-74132835-25
NR2524--MA0684.1.RUNX3	chr13	95450635	95450644	+	0.000	0.000	Merged-chr13-95450580-4
NR6735--MA0002.2.RUNX1	chr5	105010567	105010577	-	0.000	0.000	Merged-chr5-105010527-49
NR6420--MA0511.2.RUNX2	chr5	8075408	8075416	+	0.000	0.000	Merged-chr5-8075370-38
NR2633--MA0684.1.RUNX3	chr13	111569229	111569238	+	0.000	0.000	Merged-chr13-111569188-35
NR125--MA0511.2.RUNX2	chr1	52650363	52650371	+	0.000	0.000	Merged-chr1-52650227-37
NR6324--MA0511.2.RUNX2	chr4	145045906	145045914	+	0.000	0.000	Merged-chr4-145045932-55
NR8091--MA0002.2.RUNX1	chr7	123354592	123354602	+	0.000	0.000	Merged-chr7-123354508-1
NR4326--MA0684.1.RUNX3	chr18	75374181	75374190	-	0.000	0.000	Merged-chr18-75374196-25
NR8414--MA0684.1.RUNX3	chr8	81572864	81572873	+	0.000	0.000	Merged-chr8-81572647-16
NR6586--MA0002.2.RUNX1	chr5	64040849	64040859	-	0.000	0.000	Merged-chr5-64040859-39
NR6966--MA0002.2.RUNX1	chr5	143038778	143038788	+	0.000	0.000	Merged-chr5-143038769-30
NR8632--MA0684.1.RUNX3	chr8	125667472	125667481	-	0.000	0.000	Merged-chr8-125667402-39
NR3542--MA0002.2.RUNX1	chr16	35485045	35485055	-	0.000	0.000	Merged-chr16-35485007-20
NR6747--MA0684.1.RUNX3	chr5	105313659	105313668	+	0.000	0.000	Merged-chr5-105313637-29
NR7901--MA0002.2.RUNX1	chr7	89712919	89712929	-	0.000	0.000	Merged-chr7-89712844-48
NR8741--MA0684.1.RUNX3	chr9	42158806	42158815	+	0.000	0.000	Merged-chr9-42158908-46
NR8265--MA0684.1.RUNX3	chr8	13987231	13987240	-	0.000	0.000	Merged-chr8-13987133-66
NR5331--MA0002.2.RUNX1	chr3	10151849	10151859	+	0.000	0.000	Merged-chr3-10151750-17
NR4527--MA0511.2.RUNX2	chr19	40821498	40821506	+	0.000	0.000	Merged-chr19-40821418-1
NR2847--MA0511.2.RUNX2	chr14	65330747	65330755	-	0.000	0.000	Merged-chr14-65330788-23
NR3760--MA0002.2.RUNX1	chr16	95999472	95999482	-	0.000	0.000	Merged-chr16-95999409-48
NR2685--MA0511.2.RUNX2	chr13	119681443	119681451	+	0.000	0.000	Merged-chr13-119681376-28
NR8453--MA0511.2.RUNX2	chr8	94240484	94240492	+	0.000	0.000	Merged-chr8-94240399-13
NR7500--MA0002.2.RUNX1	chr6	134277067	134277077	+	0.000	0.000	Merged-chr6-134277112-6
NR8877--MA0002.2.RUNX1	chr9	66492528	66492538	+	0.000	0.000	Merged-chr9-66492510-30
NR6203--MA0684.1.RUNX3	chr4	126053487	126053496	-	0.000	0.000	Merged-chr4-126053470-9
NR6948--MA0511.2.RUNX2	chr5	140586771	140586779	+	0.000	0.000	Merged-chr5-140586794-18
NR2303--MA0511.2.RUNX2	chr13	30693222	30693230	-	0.000	0.000	Merged-chr13-30693070-31
NR2599--MA0002.2.RUNX1	chr13	108100837	108100847	+	0.000	0.000	Merged-chr13-108100820-31
NR8367--MA0002.2.RUNX1	chr8	64805444	64805454	+	0.000	0.000	Merged-chr8-64805470-51
NR5198--MA0511.2.RUNX2	chr2	158450879	158450887	+	0.000	0.000	Merged-chr2-158450944-19
NR1440--MA0002.2.RUNX1	chr11	58829921	58829931	-	0.000	0.000	Merged-chr11-58829916-12
NR4497--MA0002.2.RUNX1	chr19	33265322	33265332	+	0.000	0.000	Merged-chr19-33265390-26
NR4182--MA0511.2.RUNX2	chr18	14494475	14494483	+	0.000	0.000	Merged-chr18-14494264-19
NR4026--MA0684.1.RUNX3	chr17	62857484	62857493	+	0.000	0.000	Merged-chr17-62857583-41
NR4083--MA0002.2.RUNX1	chr17	80579292	80579302	+	0.000	0.000	Merged-chr17-80579337-18
NR5802--MA0511.2.RUNX2	chr3	148510625	148510633	+	0.000	0.000	Merged-chr3-148510691-67
NR7635--MA0002.2.RUNX1	chr7	5363878	5363888	+	0.000	0.000	Merged-chr7-5363814-17
NR3404--MA0002.2.RUNX1	chr15	100060980	100060990	+	0.000	0.000	Merged-chr15-100060928-68
NR6417--MA0511.2.RUNX2	chr5	7829817	7829825	-	0.000	0.000	Merged-chr5-7829791-41
NR3861--MA0002.2.RUNX1	chr17	21463758	21463768	-	0.000	0.000	Merged-chr17-21463736-49
NR8869--MA0002.2.RUNX1	chr9	66142459	66142469	+	0.000	0.000	Merged-chr9-66142492-15
NR2293--MA0684.1.RUNX3	chr13	29756208	29756217	+	0.000	0.000	Merged-chr13-29756237-14
NR3513--MA0002.2.RUNX1	chr16	29800667	29800677	-	0.000	0.000	Merged-chr16-29800573-21
NR5031--MA0002.2.RUNX1	chr2	117399727	117399737	-	0.000	0.000	Merged-chr2-117399695-40
NR3080--MA0002.2.RUNX1	chr15	12606557	12606567	-	0.000	0.000	Merged-chr15-12606518-21
NR4062--MA0002.2.RUNX1	chr17	74869684	74869694	+	0.000	0.000	Merged-chr17-74869887-51
NR6265--MA0002.2.RUNX1	chr4	134059083	134059093	-	0.000	0.000	Merged-chr4-134059039-2
NR2557--MA0002.2.RUNX1	chr13	99503594	99503604	+	0.000	0.000	Merged-chr13-99503494-98
NR6569--MA0684.1.RUNX3	chr5	53605683	53605692	-	0.000	0.000	Merged-chr5-53605625-25
NR4697--MA0511.2.RUNX2	chr2	21223170	21223178	-	0.000	0.000	Merged-chr2-21222970-39
NR8106--MA0684.1.RUNX3	chr7	125501079	125501088	+	0.000	0.000	Merged-chr7-125501083-14
NR6426--MA0684.1.RUNX3	chr5	8808003	8808012	-	0.000	0.000	Merged-chr5-8807918-2
NR760--MA0002.2.RUNX1	chr1	193102711	193102721	+	0.000	0.000	Merged-chr1-193102904-19
NR3601--MA0002.2.RUNX1	chr16	52007167	52007177	+	0.000	0.000	Merged-chr16-52007257-28
NR3582--MA0002.2.RUNX1	chr16	48594584	48594594	-	0.000	0.000	Merged-chr16-48594719-53
NR7941--MA0002.2.RUNX1	chr7	98805017	98805027	-	0.000	0.000	Merged-chr7-98805003-10
NR3505--MA0002.2.RUNX1	chr16	24831195	24831205	+	0.000	0.000	Merged-chr16-24831230-9
NR7722--MA0684.1.RUNX3	chr7	35742516	35742525	+	0.000	0.000	Merged-chr7-35742502-39
NR1392--MA0002.2.RUNX1	chr11	52268420	52268430	+	0.000	0.000	Merged-chr11-52268561-57
NR729--MA0684.1.RUNX3	chr1	190875243	190875252	-	0.000	0.000	Merged-chr1-190875350-16
NR4183--MA0684.1.RUNX3	chr18	14494475	14494484	+	0.000	0.000	Merged-chr18-14494264-19
NR5860--MA0002.2.RUNX1	chr3	157938674	157938684	+	0.000	0.000	Merged-chr3-157938783-43
NR3290--MA0002.2.RUNX1	chr15	82111957	82111967	+	0.000	0.000	Merged-chr15-82112003-17
NR5592--MA0511.2.RUNX2	chr3	105133256	105133264	-	0.000	0.000	Merged-chr3-105133189-20
NR6018--MA0002.2.RUNX1	chr4	59790005	59790015	+	0.000	0.000	Merged-chr4-59790006-29
NR8678--MA0002.2.RUNX1	chr9	7510086	7510096	+	0.000	0.000	Merged-chr9-7510063-49
NR4119--MA0684.1.RUNX3	chr17	86185072	86185081	-	0.000	0.000	Merged-chr17-86185009-23
NR2386--MA0684.1.RUNX3	chr13	46159487	46159496	+	0.000	0.000	Merged-chr13-46159501-43
NR6282--MA0511.2.RUNX2	chr4	135520640	135520648	+	0.000	0.000	Merged-chr4-135520643-13
NR3957--MA0511.2.RUNX2	chr17	44458079	44458087	+	0.000	0.000	Merged-chr17-44458009-9
NR1512--MA0002.2.RUNX1	chr11	75878726	75878736	-	0.000	0.000	Merged-chr11-75878686-10
NR3814--MA0511.2.RUNX2	chr17	8225309	8225317	-	0.000	0.000	Merged-chr17-8225447-9
NR7675--MA0002.2.RUNX1	chr7	24457780	24457790	-	0.000	0.000	Merged-chr7-24457903-49
NR731--MA0002.2.RUNX1	chr1	190875347	190875357	-	0.000	0.000	Merged-chr1-190875350-16
NR3553--MA0002.2.RUNX1	chr16	37094432	37094442	+	0.000	0.000	Merged-chr16-37094405-73
NR6758--MA0684.1.RUNX3	chr5	105675682	105675691	-	0.000	0.000	Merged-chr5-105675662-27
NR2064--MA0511.2.RUNX2	chr12	106033151	106033159	-	0.000	0.000	Merged-chr12-106033184-4
NR3827--MA0511.2.RUNX2	chr17	12308013	12308021	+	0.000	0.000	Merged-chr17-12307853-61
NR6199--MA0511.2.RUNX2	chr4	126053488	126053496	-	0.000	0.000	Merged-chr4-126053470-9
NR5594--MA0002.2.RUNX1	chr3	105133261	105133271	+	0.000	0.000	Merged-chr3-105133189-20
NR8404--MA0684.1.RUNX3	chr8	77292724	77292733	-	0.000	0.000	Merged-chr8-77292720-71
NR1092--MA0002.2.RUNX1	chr10	93184756	93184766	-	0.000	0.000	Merged-chr10-93184787-20
NR6327--MA0511.2.RUNX2	chr4	145099991	145099999	+	0.000	0.000	Merged-chr4-145100023-41
NR80--MA0511.2.RUNX2	chr1	39205208	39205216	-	0.000	0.000	Merged-chr1-39205202-13
NR1886--MA0002.2.RUNX1	chr12	55466581	55466591	-	0.000	0.000	Merged-chr12-55466597-41
NR2348--MA0511.2.RUNX2	chr13	38050154	38050162	-	0.000	0.000	Merged-chr13-38050052-14
NR267--MA0684.1.RUNX3	chr1	87637246	87637255	-	0.000	0.000	Merged-chr1-87637275-111
NR3535--MA0511.2.RUNX2	chr16	34665804	34665812	-	0.000	0.000	Merged-chr16-34665745-9
NR1756--MA0002.2.RUNX1	chr11	119476190	119476200	+	0.000	0.000	Merged-chr11-119476184-7
NR6479--MA0684.1.RUNX3	chr5	22587737	22587746	-	0.000	0.000	Merged-chr5-22587622-39
NR4259--MA0511.2.RUNX2	chr18	56413122	56413130	-	0.000	0.000	Merged-chr18-56413005-50
NR6319--MA0511.2.RUNX2	chr4	141299397	141299405	+	0.000	0.000	Merged-chr4-141299454-11
NR9260--MA0002.2.RUNX1	chrX	37141939	37141949	+	0.000	0.000	Merged-chrX-37141960-22
NR5281--MA0002.2.RUNX1	chr2	173455289	173455299	+	0.000	0.000	Merged-chr2-173455329-43
NR2099--MA0684.1.RUNX3	chr12	110332811	110332820	+	0.000	0.000	Merged-chr12-110332893-21
NR5935--MA0511.2.RUNX2	chr4	35140641	35140649	-	0.000	0.000	Merged-chr4-35140607-53
NR3984--MA0511.2.RUNX2	chr17	47710437	47710445	-	0.000	0.000	Merged-chr17-47710307-11
NR7596--MA0511.2.RUNX2	chr6	146813237	146813245	-	0.000	0.000	Merged-chr6-146813295-20
NR8942--MA0002.2.RUNX1	chr9	80820290	80820300	-	0.000	0.000	Merged-chr9-80820177-30
NR7768--MA0002.2.RUNX1	chr7	55890218	55890228	+	0.000	0.000	Merged-chr7-55890160-26
NR1734--MA0684.1.RUNX3	chr11	117872035	117872044	-	0.000	0.000	Merged-chr11-117872185-83
NR81--MA0684.1.RUNX3	chr1	39205207	39205216	-	0.000	0.000	Merged-chr1-39205202-13
NR7006--MA0002.2.RUNX1	chr5	149080639	149080649	+	0.000	0.000	Merged-chr5-149080540-39
NR5578--MA0002.2.RUNX1	chr3	103091964	103091974	+	0.000	0.000	Merged-chr3-103091976-34
NR3503--MA0002.2.RUNX1	chr16	24539149	24539159	+	0.000	0.000	Merged-chr16-24539202-40
NR5164--MA0002.2.RUNX1	chr2	153336329	153336339	+	0.000	0.000	Merged-chr2-153336329-40
NR8369--MA0684.1.RUNX3	chr8	64805445	64805454	-	0.000	0.000	Merged-chr8-64805470-51
NR3013--MA0684.1.RUNX3	chr14	121325021	121325030	+	0.000	0.000	Merged-chr14-121324999-52
NR7624--MA0684.1.RUNX3	chr7	3272428	3272437	-	0.000	0.000	Merged-chr7-3272381-16
NR1171--MA0684.1.RUNX3	chr10	117652226	117652235	+	0.000	0.000	Merged-chr10-117652105-48
NR5801--MA0684.1.RUNX3	chr3	148465711	148465720	-	0.000	0.000	Merged-chr3-148465597-36
NR7191--MA0684.1.RUNX3	chr6	67483287	67483296	+	0.000	0.000	Merged-chr6-67483330-21
NR2914--MA0002.2.RUNX1	chr14	73608887	73608897	+	0.000	0.000	Merged-chr14-73609040-26
NR8318--MA0511.2.RUNX2	chr8	34740486	34740494	-	0.000	0.000	Merged-chr8-34740455-84
NR7171--MA0002.2.RUNX1	chr6	59265400	59265410	-	0.000	0.000	Merged-chr6-59265419-13
NR370--MA0002.2.RUNX1	chr1	127830428	127830438	+	0.000	0.000	Merged-chr1-127830460-48
NR7842--MA0684.1.RUNX3	chr7	75596205	75596214	-	0.000	0.000	Merged-chr7-75596193-49
NR7637--MA0684.1.RUNX3	chr7	5363900	5363909	+	0.000	0.000	Merged-chr7-5363814-17
NR770--MA0684.1.RUNX3	chr10	4357605	4357614	-	0.000	0.000	Merged-chr10-4357640-28
NR3496--MA0684.1.RUNX3	chr16	24171356	24171365	-	0.000	0.000	Merged-chr16-24171355-10
NR8804--MA0002.2.RUNX1	chr9	56106868	56106878	-	0.000	0.000	Merged-chr9-56106826-6
NR6582--MA0002.2.RUNX1	chr5	63943528	63943538	+	0.000	0.000	Merged-chr5-63943362-36
NR591--MA0511.2.RUNX2	chr1	171921415	171921423	-	0.000	0.000	Merged-chr1-171921445-86
NR3191--MA0684.1.RUNX3	chr15	58750401	58750410	+	0.000	0.000	Merged-chr15-58750240-28
NR3541--MA0511.2.RUNX2	chr16	35485045	35485053	+	0.000	0.000	Merged-chr16-35485007-20
NR3114--MA0684.1.RUNX3	chr15	31440251	31440260	-	0.000	0.000	Merged-chr15-31440136-19
NR7676--MA0511.2.RUNX2	chr7	24457834	24457842	+	0.000	0.000	Merged-chr7-24457903-49
NR5330--MA0511.2.RUNX2	chr3	10151851	10151859	-	0.000	0.000	Merged-chr3-10151750-17
NR6200--MA0002.2.RUNX1	chr4	126053479	126053489	+	0.000	0.000	Merged-chr4-126053470-9
NR9322--MA0511.2.RUNX2	chrX	101767452	101767460	-	0.000	0.000	Merged-chrX-101767433-48
NR2700--MA0511.2.RUNX2	chr14	12243955	12243963	-	0.000	0.000	Merged-chr14-12243878-61
NR7285--MA0002.2.RUNX1	chr6	94760977	94760987	+	0.000	0.000	Merged-chr6-94761021-48
NR1046--MA0684.1.RUNX3	chr10	84897547	84897556	+	0.000	0.000	Merged-chr10-84897526-62
NR7307--MA0511.2.RUNX2	chr6	99811596	99811604	-	0.000	0.000	Merged-chr6-99811499-44
NR78--MA0684.1.RUNX3	chr1	38777649	38777658	+	0.000	0.000	Merged-chr1-38777708-41
NR7189--MA0002.2.RUNX1	chr6	67475748	67475758	-	0.000	0.000	Merged-chr6-67475756-29
NR741--MA0684.1.RUNX3	chr1	191152559	191152568	-	0.000	0.000	Merged-chr1-191152485-1
NR3087--MA0684.1.RUNX3	chr15	25227777	25227786	-	0.000	0.000	Merged-chr15-25227857-36
NR7634--MA0511.2.RUNX2	chr7	5363880	5363888	-	0.000	0.000	Merged-chr7-5363814-17
NR3718--MA0002.2.RUNX1	chr16	91562219	91562229	+	0.000	0.000	Merged-chr16-91562152-19
NR6553--MA0002.2.RUNX1	chr5	45790451	45790461	-	0.000	0.000	Merged-chr5-45790409-20
NR3403--MA0511.2.RUNX2	chr15	100060982	100060990	-	0.000	0.000	Merged-chr15-100060928-68
NR3699--MA0002.2.RUNX1	chr16	89872228	89872238	-	0.000	0.000	Merged-chr16-89872318-26
NR734--MA0002.2.RUNX1	chr1	191118022	191118032	+	0.000	0.000	Merged-chr1-191118105-3
NR2831--MA0684.1.RUNX3	chr14	62118663	62118672	+	0.000	0.000	Merged-chr14-62118746-21
NR2954--MA0002.2.RUNX1	chr14	79236612	79236622	-	0.000	0.000	Merged-chr14-79236608-48
NR4571--MA0511.2.RUNX2	chr19	56682039	56682047	+	0.000	0.000	Merged-chr19-56681979-1
NR1095--MA0002.2.RUNX1	chr10	93830105	93830115	-	0.000	0.000	Merged-chr10-93830099-23
NR7058--MA0684.1.RUNX3	chr6	22339882	22339891	+	0.000	0.000	Merged-chr6-22340067-27
NR5629--MA0002.2.RUNX1	chr3	108887078	108887088	-	0.000	0.000	Merged-chr3-108887140-15
NR5215--MA0002.2.RUNX1	chr2	163120929	163120939	-	0.000	0.000	Merged-chr2-163121047-86
NR5139--MA0684.1.RUNX3	chr2	145804524	145804533	+	0.000	0.000	Merged-chr2-145804796-32
NR7498--MA0511.2.RUNX2	chr6	134277023	134277031	-	0.000	0.000	Merged-chr6-134277112-6
NR1488--MA0002.2.RUNX1	chr11	71230952	71230962	-	0.000	0.000	Merged-chr11-71230864-28
NR6501--MA0511.2.RUNX2	chr5	30353853	30353861	+	0.000	0.000	Merged-chr5-30353789-16
NR5105--MA0684.1.RUNX3	chr2	132379729	132379738	+	0.000	0.000	Merged-chr2-132379852-19
NR7513--MA0684.1.RUNX3	chr6	136683866	136683875	+	0.000	0.000	Merged-chr6-136683885-26
NR2675--MA0002.2.RUNX1	chr13	117034088	117034098	-	0.000	0.000	Merged-chr13-117034098-43
NR2631--MA0511.2.RUNX2	chr13	111569229	111569237	+	0.000	0.000	Merged-chr13-111569188-35
NR6829--MA0002.2.RUNX1	chr5	115693470	115693480	-	0.000	0.000	Merged-chr5-115693567-32
NR2532--MA0002.2.RUNX1	chr13	95892234	95892244	-	0.000	0.000	Merged-chr13-95891948-150
NR4987--MA0002.2.RUNX1	chr2	101209288	101209298	+	0.000	0.000	Merged-chr2-101209230-18
NR6130--MA0684.1.RUNX3	chr4	107989118	107989127	+	0.000	0.000	Merged-chr4-107989218-22
NR4721--MA0684.1.RUNX3	chr2	25620565	25620574	-	0.000	0.000	Merged-chr2-25620603-21
NR7778--MA0684.1.RUNX3	chr7	58392982	58392991	-	0.000	0.000	Merged-chr7-58392737-68
NR4430--MA0002.2.RUNX1	chr19	14588394	14588404	-	0.000	0.000	Merged-chr19-14588447-32
