#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Th1_rep3_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Th1_vs_WT_Th1-pval-0.05_up.bed
NR326--MA1104.1.GATA6	chr1	161309587	161309599	-	0.000	0.000	Merged-chr1-161309457-43
NR435--MA1104.1.GATA6	chr1	191102862	191102874	-	0.000	0.000	Merged-chr1-191102990-43
NR907--MA0482.1.Gata4	chr11	54063311	54063321	-	0.000	0.000	Merged-chr11-54063198-57
NR2999--MA0482.1.Gata4	chr19	25360814	25360824	+	0.000	0.000	Merged-chr19-25360847-26
NR719--MA1104.1.GATA6	chr10	93985591	93985603	-	0.000	0.000	Merged-chr10-93985650-27
NR3571--MA0037.3.GATA3	chr3	60788288	60788295	-	0.000	0.000	Merged-chr3-60788099-46
NR3820--MA0766.1.GATA5	chr4	10770164	10770171	+	0.000	0.000	Merged-chr4-10770192-53
NR4824--MA1104.1.GATA6	chr6	140817123	140817135	+	0.000	0.000	Merged-chr6-140817043-66
NR1699--MA1104.1.GATA6	chr13	95449898	95449910	+	0.000	0.000	Merged-chr13-95449730-51
NR395--MA1104.1.GATA6	chr1	179578810	179578822	-	0.000	0.000	Merged-chr1-179578897-31
NR277--MA0766.1.GATA5	chr1	151973294	151973301	+	0.000	0.000	Merged-chr1-151973357-25
NR4268--MA0035.3.Gata1	chr5	100501465	100501475	+	0.000	0.000	Merged-chr5-100501456-4
NR4624--MA0482.1.Gata4	chr6	72993526	72993536	-	0.000	0.000	Merged-chr6-72993527-59
NR2086--MA0036.3.GATA2	chr14	123015951	123015961	+	0.000	0.000	Merged-chr14-123015903-11
NR4964--MA0482.1.Gata4	chr7	73518602	73518612	-	0.000	0.000	Merged-chr7-73518565-13
NR1352--MA0037.3.GATA3	chr12	102350999	102351006	-	0.000	0.000	Merged-chr12-102350976-38
NR2798--MA0035.3.Gata1	chr18	12645151	12645161	+	0.000	0.000	Merged-chr18-12645089-14
NR187--MA0482.1.Gata4	chr1	95268072	95268082	-	0.000	0.000	Merged-chr1-95268129-85
NR3028--MA0482.1.Gata4	chr19	32998969	32998979	-	0.000	0.000	Merged-chr19-32999080-29
NR1792--MA0482.1.Gata4	chr13	113031444	113031454	-	0.000	0.000	Merged-chr13-113031425-1
NR908--MA1104.1.GATA6	chr11	54063311	54063323	+	0.000	0.000	Merged-chr11-54063198-57
NR5453--MA0037.3.GATA3	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR1020--MA0035.3.Gata1	chr11	83550290	83550300	+	0.000	0.000	Merged-chr11-83550444-44
NR1017--MA0037.3.GATA3	chr11	83550291	83550298	-	0.000	0.000	Merged-chr11-83550444-44
NR5434--MA0036.3.GATA2	chr8	114888904	114888914	-	0.000	0.000	Merged-chr8-114888790-56
NR4452--MA0140.2.GATA1::TAL1	chr5	149392270	149392287	-	0.000	0.000	Merged-chr5-149392157-30
NR3002--MA0766.1.GATA5	chr19	25360814	25360821	-	0.000	0.000	Merged-chr19-25360847-26
NR3821--MA0035.3.Gata1	chr4	10770162	10770172	-	0.000	0.000	Merged-chr4-10770192-53
NR73--MA0036.3.GATA2	chr1	54421812	54421822	-	0.000	0.000	Merged-chr1-54421982-33
NR4625--MA1104.1.GATA6	chr6	72993526	72993538	+	0.000	0.000	Merged-chr6-72993527-59
NR71--MA0037.3.GATA3	chr1	54421814	54421821	+	0.000	0.000	Merged-chr1-54421982-33
NR5827--MA0036.3.GATA2	chr9	120961808	120961818	-	0.000	0.000	Merged-chr9-120961674-26
NR3220--MA0766.1.GATA5	chr2	60328750	60328757	-	0.000	0.000	Merged-chr2-60328757-33
NR278--MA0035.3.Gata1	chr1	151973292	151973302	-	0.000	0.000	Merged-chr1-151973357-25
NR324--MA0037.3.GATA3	chr1	161309589	161309596	-	0.000	0.000	Merged-chr1-161309457-43
NR4106--MA0766.1.GATA5	chr4	149065062	149065069	+	0.000	0.000	Merged-chr4-149065047-12
NR433--MA0037.3.GATA3	chr1	191102864	191102871	-	0.000	0.000	Merged-chr1-191102990-43
NR1915--MA0035.3.Gata1	chr14	49155694	49155704	-	0.000	0.000	Merged-chr14-49155726-21
NR1272--MA0036.3.GATA2	chr12	65194571	65194581	-	0.000	0.000	Merged-chr12-65194392-14
NR3576--MA0035.3.Gata1	chr3	60788287	60788297	+	0.000	0.000	Merged-chr3-60788099-46
NR538--MA0482.1.Gata4	chr10	40451942	40451952	+	0.000	0.000	Merged-chr10-40451996-39
NR3731--MA1104.1.GATA6	chr3	136742958	136742970	-	0.000	0.000	Merged-chr3-136742959-57
NR5535--MA0036.3.GATA2	chr8	128530707	128530717	-	0.000	0.000	Merged-chr8-128530780-6
NR3584--MA0036.3.GATA2	chr3	68967472	68967482	-	0.000	0.000	Merged-chr3-68967303-47
NR717--MA0037.3.GATA3	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR5900--MA1104.1.GATA6	chrX	159056213	159056225	-	0.000	0.000	Merged-chrX-159056201-53
NR188--MA1104.1.GATA6	chr1	95268072	95268084	+	0.000	0.000	Merged-chr1-95268129-85
NR3029--MA1104.1.GATA6	chr19	32998969	32998981	+	0.000	0.000	Merged-chr19-32999080-29
NR1793--MA1104.1.GATA6	chr13	113031444	113031456	+	0.000	0.000	Merged-chr13-113031425-1
NR3032--MA0035.3.Gata1	chr19	32998970	32998980	-	0.000	0.000	Merged-chr19-32999080-29
NR3138--MA0037.3.GATA3	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR5514--MA0036.3.GATA2	chr8	125337596	125337606	-	0.000	0.000	Merged-chr8-125337409-109
NR4478--MA0140.2.GATA1::TAL1	chr6	8504915	8504932	-	0.000	0.000	Merged-chr6-8505036-51
NR1222--MA0035.3.Gata1	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR5179--MA0037.3.GATA3	chr7	130796931	130796938	-	0.000	0.000	Merged-chr7-130796930-18
NR3467--MA0036.3.GATA2	chr2	153211619	153211629	-	0.000	0.000	Merged-chr2-153211681-14
NR4449--MA0036.3.GATA2	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR4020--MA1104.1.GATA6	chr4	126207181	126207193	-	0.000	0.000	Merged-chr4-126207188-6
NR643--MA0037.3.GATA3	chr10	79417359	79417366	-	0.000	0.000	Merged-chr10-79417442-89
NR3433--MA0036.3.GATA2	chr2	146416548	146416558	+	0.000	0.000	Merged-chr2-146416561-24
NR720--MA0036.3.GATA2	chr10	93985592	93985602	+	0.000	0.000	Merged-chr10-93985650-27
NR1572--MA0482.1.Gata4	chr13	41683054	41683064	+	0.000	0.000	Merged-chr13-41683049-20
NR1875--MA0036.3.GATA2	chr14	20938524	20938534	-	0.000	0.000	Merged-chr14-20938430-1
NR3141--MA0036.3.GATA2	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR2820--MA0766.1.GATA5	chr18	39457947	39457954	-	0.000	0.000	Merged-chr18-39457993-13
NR5825--MA0035.3.Gata1	chr9	120944000	120944010	+	0.000	0.000	Merged-chr9-120943869-18
NR3003--MA0035.3.Gata1	chr19	25360813	25360823	+	0.000	0.000	Merged-chr19-25360847-26
NR906--MA0037.3.GATA3	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR3850--MA0482.1.Gata4	chr4	43835050	43835060	-	0.000	0.000	Merged-chr4-43834935-30
NR539--MA1104.1.GATA6	chr10	40451940	40451952	-	0.000	0.000	Merged-chr10-40451996-39
NR2009--MA0766.1.GATA5	chr14	78618936	78618943	+	0.000	0.000	Merged-chr14-78619032-26
NR1846--MA0035.3.Gata1	chr14	7844991	7845001	+	0.000	0.000	Merged-chr14-7844801-29
NR3221--MA0035.3.Gata1	chr2	60328749	60328759	+	0.000	0.000	Merged-chr2-60328757-33
NR3653--MA0766.1.GATA5	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR1564--MA0482.1.Gata4	chr13	38050036	38050046	+	0.000	0.000	Merged-chr13-38050052-14
NR5455--MA0766.1.GATA5	chr8	117548685	117548692	-	0.000	0.000	Merged-chr8-117548585-70
NR3765--MA0140.2.GATA1::TAL1	chr3	148491490	148491507	-	0.000	0.000	Merged-chr3-148491583-74
NR4623--MA0037.3.GATA3	chr6	72993529	72993536	+	0.000	0.000	Merged-chr6-72993527-59
NR4601--MA0766.1.GATA5	chr6	67184856	67184863	+	0.000	0.000	Merged-chr6-67184785-39
NR4528--MA0140.2.GATA1::TAL1	chr6	39218186	39218203	+	0.000	0.000	Merged-chr6-39218184-14
NR4218--MA0482.1.Gata4	chr5	62893335	62893345	+	0.000	0.000	Merged-chr5-62893222-24
NR1124--MA0140.2.GATA1::TAL1	chr11	101697372	101697389	-	0.000	0.000	Merged-chr11-101697250-12
NR5915--MA0482.1.Gata4	chrX	160496687	160496697	+	0.000	0.000	Merged-chrX-160496581-5
NR5823--MA1104.1.GATA6	chr9	120943999	120944011	-	0.000	0.000	Merged-chr9-120943869-18
NR5896--MA0482.1.Gata4	chrX	153375288	153375298	+	0.000	0.000	Merged-chrX-153375365-26
NR1573--MA1104.1.GATA6	chr13	41683052	41683064	-	0.000	0.000	Merged-chr13-41683049-20
NR5895--MA0140.2.GATA1::TAL1	chrX	152019506	152019523	-	0.000	0.000	Merged-chrX-152019412-12
NR1586--MA1104.1.GATA6	chr13	43899021	43899033	+	0.000	0.000	Merged-chr13-43898867-30
NR2459--MA0037.3.GATA3	chr16	92822205	92822212	-	0.000	0.000	Merged-chr16-92822005-45
NR4105--MA1104.1.GATA6	chr4	149065059	149065071	+	0.000	0.000	Merged-chr4-149065047-12
NR1791--MA0037.3.GATA3	chr13	113031447	113031454	+	0.000	0.000	Merged-chr13-113031425-1
NR3851--MA1104.1.GATA6	chr4	43835050	43835062	+	0.000	0.000	Merged-chr4-43834935-30
NR5899--MA0035.3.Gata1	chrX	153375287	153375297	+	0.000	0.000	Merged-chrX-153375365-26
NR382--MA0766.1.GATA5	chr1	175631875	175631882	+	0.000	0.000	Merged-chr1-175631822-65
NR5094--MA0482.1.Gata4	chr7	113263190	113263200	+	0.000	0.000	Merged-chr7-113263148-32
NR4048--MA0482.1.Gata4	chr4	136123130	136123140	-	0.000	0.000	Merged-chr4-136123235-13
NR2821--MA0035.3.Gata1	chr18	39457946	39457956	+	0.000	0.000	Merged-chr18-39457993-13
NR2129--MA0482.1.Gata4	chr15	31440061	31440071	+	0.000	0.000	Merged-chr15-31440136-19
NR452--MA0035.3.Gata1	chr1	192693232	192693242	-	0.000	0.000	Merged-chr1-192693207-29
NR144--MA0037.3.GATA3	chr1	87899817	87899824	-	0.000	0.000	Merged-chr1-87899931-42
NR253--MA0037.3.GATA3	chr1	144076169	144076176	-	0.000	0.000	Merged-chr1-144076413-55
NR5916--MA1104.1.GATA6	chrX	160496685	160496697	-	0.000	0.000	Merged-chrX-160496581-5
NR5897--MA1104.1.GATA6	chrX	153375286	153375298	-	0.000	0.000	Merged-chrX-153375365-26
NR2088--MA0140.2.GATA1::TAL1	chr14	123015953	123015970	+	0.000	0.000	Merged-chr14-123015903-11
NR537--MA0037.3.GATA3	chr10	40451942	40451949	-	0.000	0.000	Merged-chr10-40451996-39
NR4602--MA0035.3.Gata1	chr6	67184854	67184864	-	0.000	0.000	Merged-chr6-67184785-39
NR5017--MA0766.1.GATA5	chr7	90007381	90007388	+	0.000	0.000	Merged-chr7-90007418-46
NR123--MA0037.3.GATA3	chr1	78682599	78682606	-	0.000	0.000	Merged-chr1-78682425-23
NR4711--MA0035.3.Gata1	chr6	113487153	113487163	+	0.000	0.000	Merged-chr6-113487219-11
NR4019--MA0482.1.Gata4	chr4	126207183	126207193	+	0.000	0.000	Merged-chr4-126207188-6
NR450--MA1104.1.GATA6	chr1	192693231	192693243	+	0.000	0.000	Merged-chr1-192693207-29
NR1007--MA0036.3.GATA2	chr11	82417271	82417281	+	0.000	0.000	Merged-chr11-82417240-10
NR4049--MA1104.1.GATA6	chr4	136123130	136123142	+	0.000	0.000	Merged-chr4-136123235-13
NR5296--MA0482.1.Gata4	chr8	57828414	57828424	-	0.000	0.000	Merged-chr8-57828491-18
NR2372--MA0035.3.Gata1	chr16	45261660	45261670	+	0.000	0.000	Merged-chr16-45261551-46
NR540--MA0036.3.GATA2	chr10	40451941	40451951	+	0.000	0.000	Merged-chr10-40451996-39
NR5533--MA0482.1.Gata4	chr8	128530706	128530716	-	0.000	0.000	Merged-chr8-128530780-6
NR4583--MA0036.3.GATA2	chr6	61225493	61225503	+	0.000	0.000	Merged-chr6-61225621-10
NR4450--MA0766.1.GATA5	chr5	149392281	149392288	+	0.000	0.000	Merged-chr5-149392157-30
NR5299--MA0035.3.Gata1	chr8	57828415	57828425	-	0.000	0.000	Merged-chr8-57828491-18
NR5454--MA1104.1.GATA6	chr8	117548683	117548695	-	0.000	0.000	Merged-chr8-117548585-70
NR1571--MA0037.3.GATA3	chr13	41683054	41683061	-	0.000	0.000	Merged-chr13-41683049-20
NR4224--MA0766.1.GATA5	chr5	64371383	64371390	-	0.000	0.000	Merged-chr5-64371502-26
NR4747--MA0766.1.GATA5	chr6	128771237	128771244	+	0.000	0.000	Merged-chr6-128771124-9
NR2130--MA0766.1.GATA5	chr15	31440061	31440068	-	0.000	0.000	Merged-chr15-31440136-19
NR3587--MA0140.2.GATA1::TAL1	chr3	68967463	68967480	-	0.000	0.000	Merged-chr3-68967303-47
NR5433--MA1104.1.GATA6	chr8	114888903	114888915	+	0.000	0.000	Merged-chr8-114888790-56
NR436--MA0036.3.GATA2	chr1	191102863	191102873	+	0.000	0.000	Merged-chr1-191102990-43
NR72--MA1104.1.GATA6	chr1	54421811	54421823	+	0.000	0.000	Merged-chr1-54421982-33
NR2666--MA0766.1.GATA5	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR648--MA0140.2.GATA1::TAL1	chr10	79417360	79417377	+	0.000	0.000	Merged-chr10-79417442-89
NR4023--MA0035.3.Gata1	chr4	126207182	126207192	+	0.000	0.000	Merged-chr4-126207188-6
NR5826--MA1104.1.GATA6	chr9	120961807	120961819	+	0.000	0.000	Merged-chr9-120961674-26
NR396--MA0036.3.GATA2	chr1	179578811	179578821	+	0.000	0.000	Merged-chr1-179578897-31
NR5297--MA1104.1.GATA6	chr8	57828414	57828426	+	0.000	0.000	Merged-chr8-57828491-18
NR85--MA0140.2.GATA1::TAL1	chr1	58311565	58311582	+	0.000	0.000	Merged-chr1-58311498-34
NR3649--MA0037.3.GATA3	chr3	115729287	115729294	-	0.000	0.000	Merged-chr3-115729400-55
NR1698--MA0037.3.GATA3	chr13	95449901	95449908	+	0.000	0.000	Merged-chr13-95449730-51
NR3033--MA0140.2.GATA1::TAL1	chr19	32998961	32998978	-	0.000	0.000	Merged-chr19-32999080-29
NR5914--MA0037.3.GATA3	chrX	160496687	160496694	-	0.000	0.000	Merged-chrX-160496581-5
NR2120--MA0140.2.GATA1::TAL1	chr15	10716090	10716107	+	0.000	0.000	Merged-chr15-10716063-12
NR644--MA1104.1.GATA6	chr10	79417357	79417369	-	0.000	0.000	Merged-chr10-79417442-89
NR1701--MA0140.2.GATA1::TAL1	chr13	95449890	95449907	-	0.000	0.000	Merged-chr13-95449730-51
NR4451--MA0035.3.Gata1	chr5	149392279	149392289	-	0.000	0.000	Merged-chr5-149392157-30
NR2794--MA0482.1.Gata4	chr18	12645152	12645162	+	0.000	0.000	Merged-chr18-12645089-14
NR3652--MA0036.3.GATA2	chr3	115729286	115729296	+	0.000	0.000	Merged-chr3-115729400-55
NR909--MA0036.3.GATA2	chr11	54063312	54063322	-	0.000	0.000	Merged-chr11-54063198-57
NR912--MA0140.2.GATA1::TAL1	chr11	54063303	54063320	-	0.000	0.000	Merged-chr11-54063198-57
NR4047--MA0037.3.GATA3	chr4	136123133	136123140	+	0.000	0.000	Merged-chr4-136123235-13
NR2664--MA0482.1.Gata4	chr17	52484085	52484095	-	0.000	0.000	Merged-chr17-52484066-25
NR4225--MA0035.3.Gata1	chr5	64371382	64371392	+	0.000	0.000	Merged-chr5-64371502-26
NR2667--MA0035.3.Gata1	chr17	52484086	52484096	-	0.000	0.000	Merged-chr17-52484066-25
NR189--MA0035.3.Gata1	chr1	95268073	95268083	-	0.000	0.000	Merged-chr1-95268129-85
NR4626--MA0036.3.GATA2	chr6	72993527	72993537	-	0.000	0.000	Merged-chr6-72993527-59
NR3854--MA0035.3.Gata1	chr4	43835051	43835061	-	0.000	0.000	Merged-chr4-43834935-30
NR274--MA0482.1.Gata4	chr1	151973291	151973301	-	0.000	0.000	Merged-chr1-151973357-25
NR4050--MA0036.3.GATA2	chr4	136123131	136123141	-	0.000	0.000	Merged-chr4-136123235-13
NR449--MA0482.1.Gata4	chr1	192693231	192693241	-	0.000	0.000	Merged-chr1-192693207-29
NR2795--MA1104.1.GATA6	chr18	12645150	12645162	-	0.000	0.000	Merged-chr18-12645089-14
NR5901--MA0036.3.GATA2	chrX	159056214	159056224	+	0.000	0.000	Merged-chrX-159056201-53
NR327--MA0766.1.GATA5	chr1	161309589	161309596	-	0.000	0.000	Merged-chr1-161309457-43
NR2505--MA0482.1.Gata4	chr17	12513728	12513738	+	0.000	0.000	Merged-chr17-12513699-7
NR4708--MA0482.1.Gata4	chr6	113487154	113487164	+	0.000	0.000	Merged-chr6-113487219-11
NR3473--MA0140.2.GATA1::TAL1	chr2	154209329	154209346	-	0.000	0.000	Merged-chr2-154209373-6
NR2882--MA0140.2.GATA1::TAL1	chr18	67212824	67212841	+	0.000	0.000	Merged-chr18-67212775-57
NR4944--MA0140.2.GATA1::TAL1	chr7	48795300	48795317	-	0.000	0.000	Merged-chr7-48795353-37
NR4578--MA0036.3.GATA2	chr6	58881140	58881150	-	0.000	0.000	Merged-chr6-58880983-47
NR516--MA0482.1.Gata4	chr10	26358960	26358970	-	0.000	0.000	Merged-chr10-26358949-44
NR2508--MA0035.3.Gata1	chr17	12513727	12513737	+	0.000	0.000	Merged-chr17-12513699-7
NR1534--MA0036.3.GATA2	chr13	29756229	29756239	-	0.000	0.000	Merged-chr13-29756237-14
NR2668--MA0140.2.GATA1::TAL1	chr17	52484077	52484094	-	0.000	0.000	Merged-chr17-52484066-25
NR1914--MA0036.3.GATA2	chr14	49155694	49155704	-	0.000	0.000	Merged-chr14-49155726-21
NR5536--MA0766.1.GATA5	chr8	128530709	128530716	+	0.000	0.000	Merged-chr8-128530780-6
NR3585--MA0766.1.GATA5	chr3	68967474	68967481	+	0.000	0.000	Merged-chr3-68967303-47
NR275--MA1104.1.GATA6	chr1	151973291	151973303	+	0.000	0.000	Merged-chr1-151973357-25
NR3755--MA0140.2.GATA1::TAL1	chr3	145663512	145663529	-	0.000	0.000	Merged-chr3-145663343-1
NR5715--MA0035.3.Gata1	chr9	88722041	88722051	+	0.000	0.000	Merged-chr9-88721964-40
NR4769--MA0482.1.Gata4	chr6	129304488	129304498	-	0.000	0.000	Merged-chr6-129304354-36
NR1221--MA0036.3.GATA2	chr12	16474653	16474663	-	0.000	0.000	Merged-chr12-16474710-17
NR1952--MA0140.2.GATA1::TAL1	chr14	60541861	60541878	+	0.000	0.000	Merged-chr14-60541882-16
NR3111--MA0035.3.Gata1	chr2	11617066	11617076	+	0.000	0.000	Merged-chr2-11617013-39
NR721--MA0766.1.GATA5	chr10	93985593	93985600	-	0.000	0.000	Merged-chr10-93985650-27
NR2506--MA1104.1.GATA6	chr17	12513726	12513738	-	0.000	0.000	Merged-chr17-12513699-7
NR4263--MA0037.3.GATA3	chr5	100501466	100501473	-	0.000	0.000	Merged-chr5-100501456-4
NR4709--MA1104.1.GATA6	chr6	113487152	113487164	-	0.000	0.000	Merged-chr6-113487219-11
NR3055--MA0037.3.GATA3	chr19	40267569	40267576	-	0.000	0.000	Merged-chr19-40267576-38
NR1353--MA0766.1.GATA5	chr12	102350999	102351006	-	0.000	0.000	Merged-chr12-102350976-38
NR3766--MA0482.1.Gata4	chr3	148762716	148762726	-	0.000	0.000	Merged-chr3-148762804-58
NR5431--MA0036.3.GATA2	chr8	114888651	114888661	+	0.000	0.000	Merged-chr8-114888790-56
NR1876--MA0766.1.GATA5	chr14	20938526	20938533	+	0.000	0.000	Merged-chr14-20938430-1
NR4267--MA0766.1.GATA5	chr5	100501466	100501473	-	0.000	0.000	Merged-chr5-100501456-4
NR517--MA1104.1.GATA6	chr10	26358960	26358972	+	0.000	0.000	Merged-chr10-26358949-44
NR3142--MA0766.1.GATA5	chr2	26753538	26753545	+	0.000	0.000	Merged-chr2-26753671-30
NR3--MA0035.3.Gata1	chr1	9883248	9883258	+	0.000	0.000	Merged-chr1-9883358-36
NR5436--MA0035.3.Gata1	chr8	114888904	114888914	-	0.000	0.000	Merged-chr8-114888790-56
NR75--MA0035.3.Gata1	chr1	54421812	54421822	-	0.000	0.000	Merged-chr1-54421982-33
NR1566--MA0035.3.Gata1	chr13	38050035	38050045	+	0.000	0.000	Merged-chr13-38050052-14
NR5824--MA0036.3.GATA2	chr9	120944000	120944010	+	0.000	0.000	Merged-chr9-120943869-18
NR1574--MA0036.3.GATA2	chr13	41683053	41683063	+	0.000	0.000	Merged-chr13-41683049-20
NR3000--MA1104.1.GATA6	chr19	25360812	25360824	-	0.000	0.000	Merged-chr19-25360847-26
NR2793--MA0037.3.GATA3	chr18	12645152	12645159	-	0.000	0.000	Merged-chr18-12645089-14
NR1587--MA0036.3.GATA2	chr13	43899022	43899032	-	0.000	0.000	Merged-chr13-43898867-30
NR5537--MA0035.3.Gata1	chr8	128530707	128530717	-	0.000	0.000	Merged-chr8-128530780-6
NR3586--MA0035.3.Gata1	chr3	68967472	68967482	-	0.000	0.000	Merged-chr3-68967303-47
NR2663--MA0037.3.GATA3	chr17	52484088	52484095	+	0.000	0.000	Merged-chr17-52484066-25
NR4633--MA0140.2.GATA1::TAL1	chr6	82956806	82956823	+	0.000	0.000	Merged-chr6-82956843-32
NR910--MA0766.1.GATA5	chr11	54063314	54063321	+	0.000	0.000	Merged-chr11-54063198-57
NR4104--MA0037.3.GATA3	chr4	149065062	149065069	+	0.000	0.000	Merged-chr4-149065047-12
NR1794--MA0766.1.GATA5	chr13	113031447	113031454	+	0.000	0.000	Merged-chr13-113031425-1
NR3650--MA0482.1.Gata4	chr3	115729287	115729297	+	0.000	0.000	Merged-chr3-115729400-55
NR273--MA0037.3.GATA3	chr1	151973294	151973301	+	0.000	0.000	Merged-chr1-151973357-25
NR722--MA0035.3.Gata1	chr10	93985592	93985602	+	0.000	0.000	Merged-chr10-93985650-27
NR5917--MA0036.3.GATA2	chrX	160496686	160496696	+	0.000	0.000	Merged-chrX-160496581-5
NR5898--MA0036.3.GATA2	chrX	153375287	153375297	+	0.000	0.000	Merged-chrX-153375365-26
NR3143--MA0035.3.Gata1	chr2	26753536	26753546	-	0.000	0.000	Merged-chr2-26753671-30
NR3575--MA0766.1.GATA5	chr3	60788288	60788295	-	0.000	0.000	Merged-chr3-60788099-46
NR3817--MA0482.1.Gata4	chr4	10770161	10770171	-	0.000	0.000	Merged-chr4-10770192-53
NR5359--MA0035.3.Gata1	chr8	94240435	94240445	+	0.000	0.000	Merged-chr8-94240399-13
NR942--MA0482.1.Gata4	chr11	68434811	68434821	-	0.000	0.000	Merged-chr11-68434991-1
NR3031--MA0766.1.GATA5	chr19	32998972	32998979	+	0.000	0.000	Merged-chr19-32999080-29
NR451--MA0036.3.GATA2	chr1	192693232	192693242	-	0.000	0.000	Merged-chr1-192693207-29
NR3651--MA1104.1.GATA6	chr3	115729285	115729297	-	0.000	0.000	Merged-chr3-115729400-55
