#Name (cmd = mergePeaks -d 200 -cobound 1 WT_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR4898--MA0089.1.MAFG::NFE2L1	chr17	80174328	80174333	-	0.000	0.000	Merged-chr17-80174428-10
NR11028--MA0495.2.MAFF	chr9	95151979	95151999	+	0.000	0.000	Merged-chr9-95151869-50
NR5320--MA0089.1.MAFG::NFE2L1	chr18	75562662	75562667	+	0.000	0.000	Merged-chr18-75562638-48
NR5836--MA0496.2.MAFK	chr2	38536552	38536570	-	0.000	0.000	Merged-chr2-38536477-82
NR7027--MA0089.1.MAFG::NFE2L1	chr3	95909570	95909575	+	0.000	0.000	Merged-chr3-95909537-31
NR10333--MA0501.1.MAF::NFE2	chr8	79679128	79679142	+	0.000	0.000	Merged-chr8-79679083-33
NR4694--MA0591.1.Bach1::Mafk	chr17	28590798	28590812	+	0.000	0.000	Merged-chr17-28590948-24
NR8691--MA0591.1.Bach1::Mafk	chr5	137857144	137857158	+	0.000	0.000	Merged-chr5-137857044-20
NR1803--MA0591.1.Bach1::Mafk	chr11	71230852	71230866	+	0.000	0.000	Merged-chr11-71230864-28
NR1739--MA0591.1.Bach1::Mafk	chr11	57951761	57951775	-	0.000	0.000	Merged-chr11-57951726-64
NR4266--MA0117.2.Mafb	chr16	35984009	35984020	+	0.000	0.000	Merged-chr16-35984000-4
NR4819--MA0501.1.MAF::NFE2	chr17	57126031	57126045	-	0.000	0.000	Merged-chr17-57126152-41
NR10472--MA0501.1.MAF::NFE2	chr8	113656298	113656312	+	0.000	0.000	Merged-chr8-113656358-52
NR4010--MA0591.1.Bach1::Mafk	chr15	81308191	81308205	-	0.000	0.000	Merged-chr15-81308219-24
NR9341--MA0501.1.MAF::NFE2	chr6	129917893	129917907	+	0.000	0.000	Merged-chr6-129917853-39
NR2098--MA0496.2.MAFK	chr11	118342581	118342599	+	0.000	0.000	Merged-chr11-118342659-28
NR5041--MA0496.2.MAFK	chr18	23828828	23828846	+	0.000	0.000	Merged-chr18-23828715-22
NR6700--MA0495.2.MAFF	chr3	9924951	9924971	+	0.000	0.000	Merged-chr3-9924809-24
NR8667--MA0089.1.MAFG::NFE2L1	chr5	135115345	135115350	+	0.000	0.000	Merged-chr5-135115482-49
NR5733--MA0117.2.Mafb	chr2	17845441	17845452	-	0.000	0.000	Merged-chr2-17845339-45
NR6695--MA0089.1.MAFG::NFE2L1	chr3	9853200	9853205	+	0.000	0.000	Merged-chr3-9853322-69
NR1499--MA0117.2.Mafb	chr10	121382776	121382787	+	0.000	0.000	Merged-chr10-121382753-17
NR3113--MA0495.2.MAFF	chr13	112396867	112396887	+	0.000	0.000	Merged-chr13-112396740-45
NR9200--MA0495.2.MAFF	chr6	115594717	115594737	+	0.000	0.000	Merged-chr6-115594731-47
NR6020--MA0501.1.MAF::NFE2	chr2	78961727	78961741	+	0.000	0.000	Merged-chr2-78961805-37
NR4691--MA0495.2.MAFF	chr17	28590795	28590815	+	0.000	0.000	Merged-chr17-28590948-24
NR2487--MA0089.1.MAFG::NFE2L1	chr12	105001141	105001146	+	0.000	0.000	Merged-chr12-105001185-43
NR1741--MA0117.2.Mafb	chr11	57951972	57951983	-	0.000	0.000	Merged-chr11-57951726-64
NR2529--MA0501.1.MAF::NFE2	chr12	110939576	110939590	+	0.000	0.000	Merged-chr12-110939619-21
NR5615--MA0496.2.MAFK	chr19	53464924	53464942	+	0.000	0.000	Merged-chr19-53464901-55
NR10670--MA0089.1.MAFG::NFE2L1	chr9	21610004	21610009	-	0.000	0.000	Merged-chr9-21610100-42
NR1874--MA0495.2.MAFF	chr11	83550332	83550352	-	0.000	0.000	Merged-chr11-83550444-44
NR5961--MA0591.1.Bach1::Mafk	chr2	69415263	69415277	+	0.000	0.000	Merged-chr2-69415236-25
NR7271--MA0496.2.MAFK	chr3	135528003	135528021	-	0.000	0.000	Merged-chr3-135527896-22
NR11170--MA0591.1.Bach1::Mafk	chr9	117896662	117896676	+	0.000	0.000	Merged-chr9-117896590-25
NR6488--MA0591.1.Bach1::Mafk	chr2	160658030	160658044	-	0.000	0.000	Merged-chr2-160657923-30
NR4011--MA0501.1.MAF::NFE2	chr15	81308188	81308202	-	0.000	0.000	Merged-chr15-81308219-24
NR6412--MA0089.1.MAFG::NFE2L1	chr2	150918921	150918926	+	0.000	0.000	Merged-chr2-150918832-31
NR4279--MA0089.1.MAFG::NFE2L1	chr16	36985693	36985698	+	0.000	0.000	Merged-chr16-36985776-57
NR4009--MA0117.2.Mafb	chr15	81308188	81308199	+	0.000	0.000	Merged-chr15-81308219-24
NR1924--MA0591.1.Bach1::Mafk	chr11	94260048	94260062	+	0.000	0.000	Merged-chr11-94260056-24
NR7462--MA0501.1.MAF::NFE2	chr4	6925026	6925040	-	0.000	0.000	Merged-chr4-6924913-49
NR9902--MA0089.1.MAFG::NFE2L1	chr7	114069322	114069327	+	0.000	0.000	Merged-chr7-114069379-29
NR10819--MA0089.1.MAFG::NFE2L1	chr9	54612918	54612923	-	0.000	0.000	Merged-chr9-54612864-43
NR10328--MA0089.1.MAFG::NFE2L1	chr8	77509326	77509331	+	0.000	0.000	Merged-chr8-77509195-33
NR10671--MA0501.1.MAF::NFE2	chr9	21609994	21610008	-	0.000	0.000	Merged-chr9-21610100-42
NR2805--MA0501.1.MAF::NFE2	chr13	63223180	63223194	-	0.000	0.000	Merged-chr13-63223082-1
NR5797--MA0089.1.MAFG::NFE2L1	chr2	32063096	32063101	-	0.000	0.000	Merged-chr2-32063200-64
NR10884--MA0591.1.Bach1::Mafk	chr9	69034419	69034433	-	0.000	0.000	Merged-chr9-69034461-64
NR3421--MA0117.2.Mafb	chr14	59553434	59553445	-	0.000	0.000	Merged-chr14-59553394-22
NR9256--MA0591.1.Bach1::Mafk	chr6	120264467	120264481	-	0.000	0.000	Merged-chr6-120264409-18
NR5832--MA0495.2.MAFF	chr2	38536551	38536571	+	0.000	0.000	Merged-chr2-38536477-82
NR4862--MA0591.1.Bach1::Mafk	chr17	72822136	72822150	+	0.000	0.000	Merged-chr17-72822157-16
NR7459--MA0501.1.MAF::NFE2	chr4	6476569	6476583	+	0.000	0.000	Merged-chr4-6476530-28
NR4475--MA0089.1.MAFG::NFE2L1	chr16	91789796	91789801	+	0.000	0.000	Merged-chr16-91789935-50
NR11375--MA0659.1.MAFG	chrX	142792380	142792400	-	0.000	0.000	Merged-chrX-142792362-24
NR3710--MA0501.1.MAF::NFE2	chr14	120347978	120347992	-	0.000	0.000	Merged-chr14-120347945-44
NR4877--MA0089.1.MAFG::NFE2L1	chr17	74864912	74864917	-	0.000	0.000	Merged-chr17-74864979-18
NR149--MA0089.1.MAFG::NFE2L1	chr1	53791628	53791633	-	0.000	0.000	Merged-chr1-53791629-51
NR7892--MA0501.1.MAF::NFE2	chr4	121002459	121002473	-	0.000	0.000	Merged-chr4-121002570-50
NR4523--MA0591.1.Bach1::Mafk	chr16	95168392	95168406	+	0.000	0.000	Merged-chr16-95168544-53
NR1771--MA0117.2.Mafb	chr11	64116882	64116893	+	0.000	0.000	Merged-chr11-64116814-48
NR11179--MA0117.2.Mafb	chr9	118519336	118519347	+	0.000	0.000	Merged-chr9-118519152-31
NR9203--MA0496.2.MAFK	chr6	115594718	115594736	-	0.000	0.000	Merged-chr6-115594731-47
NR5775--MA0496.2.MAFK	chr2	27693884	27693902	+	0.000	0.000	Merged-chr2-27693880-30
NR9555--MA0089.1.MAFG::NFE2L1	chr7	28820769	28820774	-	0.000	0.000	Merged-chr7-28820769-1
NR654--MA0495.2.MAFF	chr1	151613432	151613452	+	0.000	0.000	Merged-chr1-151613371-29
NR5998--MA0591.1.Bach1::Mafk	chr2	75685656	75685670	+	0.000	0.000	Merged-chr2-75685689-38
NR777--MA0659.1.MAFG	chr1	173767027	173767047	+	0.000	0.000	Merged-chr1-173767204-76
NR5613--MA0591.1.Bach1::Mafk	chr19	53464926	53464940	-	0.000	0.000	Merged-chr19-53464901-55
NR4466--MA0501.1.MAF::NFE2	chr16	91366694	91366708	-	0.000	0.000	Merged-chr16-91366873-55
NR7594--MA0089.1.MAFG::NFE2L1	chr4	46404281	46404286	+	0.000	0.000	Merged-chr4-46404308-42
NR7284--MA0501.1.MAF::NFE2	chr3	136556488	136556502	+	0.000	0.000	Merged-chr3-136556627-33
NR7719--MA0089.1.MAFG::NFE2L1	chr4	83234360	83234365	-	0.000	0.000	Merged-chr4-83234214-31
NR758--MA0089.1.MAFG::NFE2L1	chr1	171629077	171629082	-	0.000	0.000	Merged-chr1-171629248-54
NR9462--MA0089.1.MAFG::NFE2L1	chr6	146271409	146271414	-	0.000	0.000	Merged-chr6-146271470-40
NR5042--MA0496.2.MAFK	chr18	23828828	23828846	-	0.000	0.000	Merged-chr18-23828715-22
NR6701--MA0495.2.MAFF	chr3	9924951	9924971	-	0.000	0.000	Merged-chr3-9924809-24
NR6490--MA0496.2.MAFK	chr2	160658028	160658046	-	0.000	0.000	Merged-chr2-160657923-30
NR2697--MA0117.2.Mafb	chr13	33072001	33072012	+	0.000	0.000	Merged-chr13-33072044-31
NR5038--MA0591.1.Bach1::Mafk	chr18	23828830	23828844	-	0.000	0.000	Merged-chr18-23828715-22
NR9199--MA0089.1.MAFG::NFE2L1	chr6	115594669	115594674	-	0.000	0.000	Merged-chr6-115594731-47
NR3114--MA0495.2.MAFF	chr13	112396928	112396948	+	0.000	0.000	Merged-chr13-112396740-45
NR9201--MA0495.2.MAFF	chr6	115594717	115594737	-	0.000	0.000	Merged-chr6-115594731-47
NR3472--MA0591.1.Bach1::Mafk	chr14	65102744	65102758	+	0.000	0.000	Merged-chr14-65102691-41
NR4692--MA0495.2.MAFF	chr17	28590795	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR11376--MA0496.2.MAFK	chrX	142792381	142792399	+	0.000	0.000	Merged-chrX-142792362-24
NR665--MA0089.1.MAFG::NFE2L1	chr1	153085500	153085505	-	0.000	0.000	Merged-chr1-153085366-59
NR174--MA0089.1.MAFG::NFE2L1	chr1	58311656	58311661	+	0.000	0.000	Merged-chr1-58311498-34
NR6698--MA0089.1.MAFG::NFE2L1	chr3	9853483	9853488	-	0.000	0.000	Merged-chr3-9853322-69
NR3405--MA0089.1.MAFG::NFE2L1	chr14	54518835	54518840	-	0.000	0.000	Merged-chr14-54518806-37
NR1804--MA0501.1.MAF::NFE2	chr11	71230855	71230869	+	0.000	0.000	Merged-chr11-71230864-28
NR7718--MA0117.2.Mafb	chr4	83234251	83234262	-	0.000	0.000	Merged-chr4-83234214-31
NR682--MA0501.1.MAF::NFE2	chr1	155476415	155476429	-	0.000	0.000	Merged-chr1-155476472-40
NR8564--MA0089.1.MAFG::NFE2L1	chr5	107649020	107649025	+	0.000	0.000	Merged-chr5-107649073-49
NR3818--MA0089.1.MAFG::NFE2L1	chr15	41846393	41846398	+	0.000	0.000	Merged-chr15-41846585-48
NR10008--MA0659.1.MAFG	chr7	133793794	133793814	-	0.000	0.000	Merged-chr7-133793814-24
NR7283--MA0591.1.Bach1::Mafk	chr3	136556485	136556499	+	0.000	0.000	Merged-chr3-136556627-33
NR8879--MA0089.1.MAFG::NFE2L1	chr6	38810285	38810290	+	0.000	0.000	Merged-chr6-38810070-95
NR5036--MA0495.2.MAFF	chr18	23828827	23828847	+	0.000	0.000	Merged-chr18-23828715-22
NR6696--MA0117.2.Mafb	chr3	9853280	9853291	-	0.000	0.000	Merged-chr3-9853322-69
NR657--MA0496.2.MAFK	chr1	151613433	151613451	+	0.000	0.000	Merged-chr1-151613371-29
NR9793--MA0089.1.MAFG::NFE2L1	chr7	97042025	97042030	+	0.000	0.000	Merged-chr7-97042218-26
NR10281--MA0117.2.Mafb	chr8	70833331	70833342	-	0.000	0.000	Merged-chr8-70833236-40
NR5833--MA0495.2.MAFF	chr2	38536551	38536571	-	0.000	0.000	Merged-chr2-38536477-82
NR1875--MA0501.1.MAF::NFE2	chr11	83550338	83550352	+	0.000	0.000	Merged-chr11-83550444-44
NR6699--MA0501.1.MAF::NFE2	chr3	9853473	9853487	-	0.000	0.000	Merged-chr3-9853322-69
NR1925--MA0501.1.MAF::NFE2	chr11	94260051	94260065	+	0.000	0.000	Merged-chr11-94260056-24
NR9729--MA0089.1.MAFG::NFE2L1	chr7	79249754	79249759	+	0.000	0.000	Merged-chr7-79249720-34
NR4467--MA0089.1.MAFG::NFE2L1	chr16	91366733	91366738	-	0.000	0.000	Merged-chr16-91366873-55
NR5474--MA0501.1.MAF::NFE2	chr19	21785904	21785918	-	0.000	0.000	Merged-chr19-21785964-7
NR5771--MA0495.2.MAFF	chr2	27693883	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR5518--MA0659.1.MAFG	chr19	32262949	32262969	+	0.000	0.000	Merged-chr19-32262868-44
NR9249--MA0501.1.MAF::NFE2	chr6	119635736	119635750	-	0.000	0.000	Merged-chr6-119635924-52
NR1740--MA0501.1.MAF::NFE2	chr11	57951758	57951772	-	0.000	0.000	Merged-chr11-57951726-64
NR5774--MA0501.1.MAF::NFE2	chr2	27693889	27693903	+	0.000	0.000	Merged-chr2-27693880-30
NR3117--MA0496.2.MAFK	chr13	112396929	112396947	+	0.000	0.000	Merged-chr13-112396740-45
NR2107--MA0501.1.MAF::NFE2	chr11	120353796	120353810	-	0.000	0.000	Merged-chr11-120353921-57
NR778--MA0659.1.MAFG	chr1	173767027	173767047	-	0.000	0.000	Merged-chr1-173767204-76
NR7549--MA0501.1.MAF::NFE2	chr4	40823826	40823840	-	0.000	0.000	Merged-chr4-40823922-38
NR780--MA0496.2.MAFK	chr1	173767028	173767046	+	0.000	0.000	Merged-chr1-173767204-76
NR5790--MA0089.1.MAFG::NFE2L1	chr2	31082814	31082819	+	0.000	0.000	Merged-chr2-31082849-41
NR8036--MA0089.1.MAFG::NFE2L1	chr4	145312520	145312525	-	0.000	0.000	Merged-chr4-145312696-44
NR8883--MA0501.1.MAF::NFE2	chr6	40891075	40891089	+	0.000	0.000	Merged-chr6-40891354-82
NR5612--MA0495.2.MAFF	chr19	53464923	53464943	+	0.000	0.000	Merged-chr19-53464901-55
NR6957--MA0089.1.MAFG::NFE2L1	chr3	84126234	84126239	+	0.000	0.000	Merged-chr3-84126096-28
NR5773--MA0591.1.Bach1::Mafk	chr2	27693886	27693900	+	0.000	0.000	Merged-chr2-27693880-30
NR1216--MA0089.1.MAFG::NFE2L1	chr10	70132955	70132960	-	0.000	0.000	Merged-chr10-70132920-4
NR3423--MA0501.1.MAF::NFE2	chr14	59553431	59553445	+	0.000	0.000	Merged-chr14-59553394-22
NR9554--MA0089.1.MAFG::NFE2L1	chr7	28820771	28820776	+	0.000	0.000	Merged-chr7-28820769-1
NR5237--MA0591.1.Bach1::Mafk	chr18	65107240	65107254	-	0.000	0.000	Merged-chr18-65107334-45
NR6702--MA0496.2.MAFK	chr3	9924952	9924970	+	0.000	0.000	Merged-chr3-9924809-24
NR4013--MA0089.1.MAFG::NFE2L1	chr15	81819766	81819771	+	0.000	0.000	Merged-chr15-81819861-26
NR11377--MA0496.2.MAFK	chrX	142792381	142792399	-	0.000	0.000	Merged-chrX-142792362-24
NR4818--MA0591.1.Bach1::Mafk	chr17	57126034	57126048	-	0.000	0.000	Merged-chr17-57126152-41
NR846--MA0089.1.MAFG::NFE2L1	chr1	184013327	184013332	-	0.000	0.000	Merged-chr1-184013369-24
NR7269--MA0495.2.MAFF	chr3	135528002	135528022	-	0.000	0.000	Merged-chr3-135527896-22
NR4390--MA0089.1.MAFG::NFE2L1	chr16	75920923	75920928	+	0.000	0.000	Merged-chr16-75921068-56
NR6260--MA0089.1.MAFG::NFE2L1	chr2	125735600	125735605	-	0.000	0.000	Merged-chr2-125735684-57
NR9202--MA0496.2.MAFK	chr6	115594718	115594736	+	0.000	0.000	Merged-chr6-115594731-47
NR6875--MA0117.2.Mafb	chr3	61409840	61409851	-	0.000	0.000	Merged-chr3-61409766-58
NR8068--MA0501.1.MAF::NFE2	chr4	148034130	148034144	+	0.000	0.000	Merged-chr4-148034063-43
NR4817--MA0089.1.MAFG::NFE2L1	chr17	57126043	57126048	+	0.000	0.000	Merged-chr17-57126152-41
NR8747--MA0089.1.MAFG::NFE2L1	chr5	148715044	148715049	-	0.000	0.000	Merged-chr5-148715169-40
NR3055--MA0117.2.Mafb	chr13	107867073	107867084	+	0.000	0.000	Merged-chr13-107866970-30
NR774--MA0495.2.MAFF	chr1	173767027	173767047	+	0.000	0.000	Merged-chr1-173767204-76
NR3115--MA0591.1.Bach1::Mafk	chr13	112396931	112396945	-	0.000	0.000	Merged-chr13-112396740-45
NR9347--MA0591.1.Bach1::Mafk	chr6	131373253	131373267	+	0.000	0.000	Merged-chr6-131373311-32
NR5930--MA0591.1.Bach1::Mafk	chr2	60328783	60328797	-	0.000	0.000	Merged-chr2-60328757-33
NR10067--MA0501.1.MAF::NFE2	chr7	142056810	142056824	+	0.000	0.000	Merged-chr7-142056944-50
NR8354--MA0089.1.MAFG::NFE2L1	chr5	62772116	62772121	+	0.000	0.000	Merged-chr5-62772215-28
NR4695--MA0501.1.MAF::NFE2	chr17	28590801	28590815	+	0.000	0.000	Merged-chr17-28590948-24
NR5520--MA0501.1.MAF::NFE2	chr19	32262949	32262963	-	0.000	0.000	Merged-chr19-32262868-44
NR11370--MA0495.2.MAFF	chrX	142792380	142792400	+	0.000	0.000	Merged-chrX-142792362-24
NR5037--MA0495.2.MAFF	chr18	23828827	23828847	-	0.000	0.000	Merged-chr18-23828715-22
NR2806--MA0591.1.Bach1::Mafk	chr13	63340115	63340129	-	0.000	0.000	Merged-chr13-63340215-26
NR5039--MA0659.1.MAFG	chr18	23828827	23828847	+	0.000	0.000	Merged-chr18-23828715-22
NR6697--MA0089.1.MAFG::NFE2L1	chr3	9853485	9853490	+	0.000	0.000	Merged-chr3-9853322-69
NR5579--MA0089.1.MAFG::NFE2L1	chr19	43193681	43193686	+	0.000	0.000	Merged-chr19-43193809-24
NR11372--MA0117.2.Mafb	chrX	142792389	142792400	-	0.000	0.000	Merged-chrX-142792362-24
NR5931--MA0501.1.MAF::NFE2	chr2	60328780	60328794	-	0.000	0.000	Merged-chr2-60328757-33
NR11211--MA0089.1.MAFG::NFE2L1	chr9	123928248	123928253	+	0.000	0.000	Merged-chr9-123928219-7
NR3422--MA0591.1.Bach1::Mafk	chr14	59553428	59553442	+	0.000	0.000	Merged-chr14-59553394-22
NR4610--MA0501.1.MAF::NFE2	chr17	8251898	8251912	-	0.000	0.000	Merged-chr17-8251885-20
NR2804--MA0117.2.Mafb	chr13	63189634	63189645	-	0.000	0.000	Merged-chr13-63189715-33
NR5772--MA0495.2.MAFF	chr2	27693883	27693903	-	0.000	0.000	Merged-chr2-27693880-30
NR5519--MA0659.1.MAFG	chr19	32262949	32262969	-	0.000	0.000	Merged-chr19-32262868-44
NR4693--MA0117.2.Mafb	chr17	28590804	28590815	-	0.000	0.000	Merged-chr17-28590948-24
NR5521--MA0496.2.MAFK	chr19	32262950	32262968	+	0.000	0.000	Merged-chr19-32262868-44
NR4920--MA0089.1.MAFG::NFE2L1	chr17	83846446	83846451	-	0.000	0.000	Merged-chr17-83846499-25
