#Name (cmd = mergePeaks -d 200 -cobound 1 DKO_Tfh_rep2_fp_mpbs.ordered.bed /Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed)	chr	start	end	strand	stat	stat2	/Volumes/Yolanda/jycATAC/JYC_DataAnalysis/4_DEseq2/pval-0.05_selected/pval-0.05-up/bed/all.df.numx.c5-DKO_Tfh_vs_WT_Tfh-pval-0.05_up.bed
NR1363--MA0463.1.Bcl6	chr4	150558350	150558363	+	0.000	0.000	Merged-chr4-150558187-39
NR1475--MA0463.1.Bcl6	chr5	134295811	134295824	-	0.000	0.000	Merged-chr5-134295794-17
NR391--MA0731.1.BCL6B	chr12	30557461	30557477	-	0.000	0.000	Merged-chr12-30557589-12
NR1489--MA0463.1.Bcl6	chr5	144294987	144295000	+	0.000	0.000	Merged-chr5-144295152-24
NR791--MA0463.1.Bcl6	chr17	44121795	44121808	-	0.000	0.000	Merged-chr17-44121634-62
NR856--MA0731.1.BCL6B	chr18	39140831	39140847	+	0.000	0.000	Merged-chr18-39140890-41
NR176--MA0731.1.BCL6B	chr10	44820387	44820403	-	0.000	0.000	Merged-chr10-44820591-4
NR1062--MA0463.1.Bcl6	chr2	117374548	117374561	-	0.000	0.000	Merged-chr2-117374468-47
NR936--MA0731.1.BCL6B	chr19	53421457	53421473	-	0.000	0.000	Merged-chr19-53421333-52
NR317--MA0731.1.BCL6B	chr11	57952816	57952832	-	0.000	0.000	Merged-chr11-57952769-40
NR1846--MA0463.1.Bcl6	chr9	42159071	42159084	-	0.000	0.000	Merged-chr9-42158908-46
NR175--MA0463.1.Bcl6	chr10	44820390	44820403	+	0.000	0.000	Merged-chr10-44820591-4
NR619--MA0463.1.Bcl6	chr15	9564493	9564506	-	0.000	0.000	Merged-chr15-9564437-27
NR570--MA0463.1.Bcl6	chr14	65393682	65393695	-	0.000	0.000	Merged-chr14-65393664-9
NR1373--MA0463.1.Bcl6	chr4	155352741	155352754	+	0.000	0.000	Merged-chr4-155352722-24
NR477--MA0463.1.Bcl6	chr13	51776549	51776562	-	0.000	0.000	Merged-chr13-51776600-43
NR1553--MA0731.1.BCL6B	chr6	88757049	88757065	-	0.000	0.000	Merged-chr6-88757111-24
NR1532--MA0731.1.BCL6B	chr6	47237545	47237561	-	0.000	0.000	Merged-chr6-47237667-8
NR288--MA0731.1.BCL6B	chr11	14117617	14117633	-	0.000	0.000	Merged-chr11-14117736-17
NR1513--MA0463.1.Bcl6	chr6	22379417	22379430	+	0.000	0.000	Merged-chr6-22379477-10
NR1540--MA0463.1.Bcl6	chr6	65573452	65573465	+	0.000	0.000	Merged-chr6-65573561-44
NR121--MA0463.1.Bcl6	chr1	171939422	171939435	-	0.000	0.000	Merged-chr1-171939454-57
NR368--MA0463.1.Bcl6	chr11	106536328	106536341	+	0.000	0.000	Merged-chr11-106536245-61
NR941--MA0463.1.Bcl6	chr19	56756642	56756655	-	0.000	0.000	Merged-chr19-56756635-43
NR1176--MA0731.1.BCL6B	chr3	95909392	95909408	+	0.000	0.000	Merged-chr3-95909537-31
NR1718--MA0731.1.BCL6B	chr7	127278477	127278493	-	0.000	0.000	Merged-chr7-127278637-41
NR16--MA0463.1.Bcl6	chr1	51449029	51449042	-	0.000	0.000	Merged-chr1-51448946-41
NR1552--MA0463.1.Bcl6	chr6	88757052	88757065	+	0.000	0.000	Merged-chr6-88757111-24
NR462--MA0731.1.BCL6B	chr13	19219742	19219758	-	0.000	0.000	Merged-chr13-19219739-41
NR1436--MA0463.1.Bcl6	chr5	92967331	92967344	-	0.000	0.000	Merged-chr5-92967427-8
NR834--MA0731.1.BCL6B	chr17	88209818	88209834	+	0.000	0.000	Merged-chr17-88209741-13
NR1258--MA0463.1.Bcl6	chr4	11684351	11684364	+	0.000	0.000	Merged-chr4-11684265-15
NR534--MA0731.1.BCL6B	chr13	117241310	117241326	+	0.000	0.000	Merged-chr13-117241409-28
NR1437--MA0731.1.BCL6B	chr5	92967331	92967347	-	0.000	0.000	Merged-chr5-92967427-8
NR1196--MA0463.1.Bcl6	chr3	108718084	108718097	+	0.000	0.000	Merged-chr3-108718262-42
NR855--MA0463.1.Bcl6	chr18	39140831	39140844	-	0.000	0.000	Merged-chr18-39140890-41
NR1259--MA0731.1.BCL6B	chr4	11684348	11684364	-	0.000	0.000	Merged-chr4-11684265-15
NR1709--MA0463.1.Bcl6	chr7	117394083	117394096	+	0.000	0.000	Merged-chr7-117394201-50
NR1320--MA0463.1.Bcl6	chr4	119127468	119127481	-	0.000	0.000	Merged-chr4-119127359-48
NR245--MA0731.1.BCL6B	chr10	117665899	117665915	+	0.000	0.000	Merged-chr10-117665862-11
NR764--MA0463.1.Bcl6	chr17	3521440	3521453	-	0.000	0.000	Merged-chr17-3521498-21
NR312--MA0463.1.Bcl6	chr11	54161004	54161017	-	0.000	0.000	Merged-chr11-54161145-7
NR330--MA0463.1.Bcl6	chr11	71996080	71996093	-	0.000	0.000	Merged-chr11-71996185-51
NR1821--MA0731.1.BCL6B	chr8	128433744	128433760	+	0.000	0.000	Merged-chr8-128433570-8
NR1375--MA0463.1.Bcl6	chr5	3463252	3463265	+	0.000	0.000	Merged-chr5-3463365-33
NR1017--MA0463.1.Bcl6	chr2	72283051	72283064	-	0.000	0.000	Merged-chr2-72282934-17
